it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_TS	Akainacephalus_TS	Ankylosaurus_TS	Anodontosaurus_TS	Cedarpelta_TS	Chuanqilong_TS	Crichtonsaurus_TS	Dyoplosaurus_TS	Euoplocephalus_TS	Gobisaurus_TS	Heishansaurus_TS	Jinyunpelta_TS	Liaoningosaurus_TS	Minmi_TS	Nodocephalosaurus_TS	Oohkotokia_TS	Palaeoscincus_TS	Pinacosaurus_TS	Platypelta_TS	Saichania_TS	Scolosaurus_TS	Shamosaurus_TS	Shanxia_TS	Talarurus_TS	Taohelong_TS	Tarchia_TS	Tianzhenosaurus_TS	Tsagantegia_TS	Zaraapelta_TS	Zhongyuanosaurus_TS	Ziapelta_TS	Zuul_TS	Ahshislepelta_TE	Akainacephalus_TE	Ankylosaurus_TE	Anodontosaurus_TE	Cedarpelta_TE	Chuanqilong_TE	Crichtonsaurus_TE	Dyoplosaurus_TE	Euoplocephalus_TE	Gobisaurus_TE	Heishansaurus_TE	Jinyunpelta_TE	Liaoningosaurus_TE	Minmi_TE	Nodocephalosaurus_TE	Oohkotokia_TE	Palaeoscincus_TE	Pinacosaurus_TE	Platypelta_TE	Saichania_TE	Scolosaurus_TE	Shamosaurus_TE	Shanxia_TE	Talarurus_TE	Taohelong_TE	Tarchia_TE	Tianzhenosaurus_TE	Tsagantegia_TE	Zaraapelta_TE	Zhongyuanosaurus_TE	Ziapelta_TE	Zuul_TE
645000	-573.3857585866692	-29.4937651740935	-345.8575422788402	-198.03445113373556	0.2680656220045234	0.766069161373408	0.06910473157072494	0.04950755690560562	0.34829626640929	0.4962038423094376	0.6139535560236379	0.4226429185826527	0.5241665155317617	0.9439801249970322	6.7838220447946895	2	2	2.1122315613602898	133.36341012947747	65.93721608522897	290.87894252580554	81.8723390979994	76.50756529531479	81.7382776682616	84.59983914221205	122.75933324622476	125.39813424521104	99.20678584257344	77.13621194434839	86.23221917327545	90.24279832538129	122.13618836571037	101.29024191637673	127.46366499131001	133.36341012947747	83.28228658996426	87.67680485513247	75.44869499446784	118.17323716665172	84.98734406013506	77.00047258774421	86.6791011811598	120.92708317057856	76.74476310575486	94.09966523902987	102.32773119638533	80.48904783784293	77.0178599645795	92.99189114182774	99.54109102547683	115.32707480597318	76.7110475103177	76.5374362768803	78.67151657958084	76.22864467437819	65.93721608522897	66.99169418000454	104.8033186727397	120.63304741124199	89.08038124539068	75.48587294229728	66.39691669507607	90.12547266548077	121.7546048391884	99.17458126128113	120.44372181076129	107.67008644930578	66.90512388915366	72.78699997346376	74.83738541084975	70.09104436719353	72.09112236576411	71.73872639859628	68.89808916200005	103.90049964745107	75.63634584032549	88.59138162912444	102.04122650869157	67.77528846945427	75.0836044151539	87.4779263540196	98.82247494765058	114.90021677148063	76.60876414648051	73.44740375896458
650000	-568.914856708358	-24.71017671359388	-345.6304028421708	-198.5742771525933	0.21363010900085647	0.9326656132290195	0.09980383479264711	0.058895325236467407	0.44316460303817684	0.40701393831261207	0.5959520890399154	0.7690692946806491	0.4611465239004202	0.880702877763182	6.688039540626188	1	2	2.41623305451551	133.28709458842846	66.21400955558013	292.8500202260723	80.41007975149573	76.3349885843491	79.92725534215137	83.50890419714065	125.48329319460679	125.74718817034503	101.5803593235725	77.1190553349395	83.5052402793822	90.14218772968923	122.14472753025241	99.9511877928349	128.44114048358418	133.28709458842846	83.88868966657068	82.53573248441525	77.71887329031777	121.04725064421834	84.28605544222486	76.48128346827181	94.09982700057321	120.86627682507007	76.1350676398964	96.49831533866627	102.41790302768761	81.26920205392726	76.77742877693393	92.21058494884818	99.41839970980543	115.43898045859537	76.66478337807891	76.23854257016016	79.92403117976282	76.18651168657576	66.21400955558013	66.43784316565007	103.43175036152333	125.03185814410594	89.16741081401265	74.3422610660354	66.26899109940672	90.12691398156672	120.29783250011555	99.28633717088377	119.9138210955355	109.23101159239339	66.32300459251323	71.28747841879628	74.9073284855689	69.85930809811217	72.70145558628572	70.58870949025068	70.88302692163047	106.56120071146731	75.9514415352782	89.78999104539477	100.17988160836342	66.87770717181472	76.05358230890562	87.5610899309761	98.33303194302772	114.99294049440931	76.63090657294737	73.38321047207157
655000	-612.9528719033195	-24.679527084449024	-376.92704153980117	-211.3463032790694	0.3064628746850371	0.24707139853697802	0.11878656017881813	0.036228545702994414	0.47242857687797607	0.2160983170880698	0.25465698339101117	0.6092613219446663	0.5200504065183077	1.2996144341680906	3.4119819625339574	1	2	1.6796119892915098	135.27137487298938	64.75218017640464	334.1164010234328	82.10584554475959	76.50422223448093	80.27419992528067	85.86798841863138	122.64711019190192	129.42796684662866	100.57509204692413	77.23681278331117	83.59967616240247	91.11522388061357	126.36757543808685	101.95302650473683	130.5006183795756	135.27137487298938	85.10010554088733	84.95670136306745	78.39725943450526	119.69215054626626	85.1707207204426	76.32528618541689	90.21551550683824	122.29436296594999	76.54830475148455	94.50238246993864	102.9314670683303	82.06240471264032	76.92033174692638	92.84676215399888	103.6684509966633	117.73313668034203	77.53998887294057	79.0965055792268	79.9195917413939	72.09656472749025	64.92224165380328	66.09976173291408	102.99619680189183	123.74369429705852	89.42188280118897	75.90997723092852	64.75218017640464	87.68516226055733	120.05124013992918	98.9064219483256	115.73209810562692	108.86416184685196	69.5965952324015	71.4451535197925	72.50350051968199	69.78114566757716	73.01929857830432	73.61787272991295	70.60942754026799	108.78224179776102	74.88375230855051	89.24681388037345	100.5652393502955	67.98544990032381	74.75331912356909	85.38116168973842	98.22444136912164	114.5017445066712	76.28046126216793	73.05337506188023
660000	-578.31819050887	-26.543704131260228	-344.2596640352142	-207.51482234239552	0.19222131810047188	0.2275679235650186	0.04206494781990201	0.029583370616429697	0.18538456590484784	0.27265778577756866	0.5553003889670618	0.6037979684511068	0.4504175767965917	1.2032237369511074	17.321234401817115	1	2	3.706628552188431	130.9091827550327	66.20394634900207	301.06544038259676	80.73344917986624	76.46615350856169	80.60452979580226	83.42890512966956	122.25363318889458	126.60265747667042	98.74859549379713	78.00042963727488	83.79634294875058	90.6878627169227	123.04219844433159	104.62951238625178	128.15454645963766	130.9091827550327	84.65076674944382	89.26176205308388	80.0898378051124	124.30619537337125	84.23538866643679	76.44895212444092	84.0258104703751	121.00114797739076	76.19359932258938	94.17298263831488	105.33956731980399	80.05906867381239	77.5876529813028	92.17968897526731	99.33827799884004	117.85897032486794	77.04816720000103	76.60065070917061	80.02427272115035	74.40676602286196	66.20394634900207	66.89027799036923	103.96743537419796	124.36290749277234	87.45099483363612	76.15490849993786	66.24324992801158	89.86012376020794	122.08195409476626	98.5949834893875	106.3058920973514	113.10583481487465	72.86210361223712	72.12826727854807	75.19427174642748	70.08402490963849	71.86227165410813	73.73404005947289	71.12641873299724	110.97821205904272	75.82773402377657	87.33511145263479	101.17680485807371	67.34222534195233	76.32386536529333	86.59883573205896	99.0586368754478	108.97695788850525	75.79016624045215	75.33755080329803
665000	-567.5586216716049	-25.395800957975602	-332.028561333329	-210.13425938030036	0.5132207192707873	0.2662287717439646	0.02783740044636555	0.06930667154288456	0.12144327245508794	0.15368156218526788	0.20185842653029312	0.5309155803084675	0.547413572666567	1.3408031664823414	15.500581868278019	2	1	2.3575251817073895	131.51572026655322	66.19342187302604	301.82395615620413	80.51322204600525	76.74712028120558	79.694519985085	83.54592805649165	121.90447340874223	125.89883389664672	96.85142207835122	76.81735209284703	83.42687151765521	90.29150111357906	124.74281218735628	105.82342497639308	131.51572026655322	130.58405330758143	82.57296113274487	89.3746314558668	76.95759750731254	124.6325424105887	84.9490588948231	76.92812380210847	82.65164119172874	121.63322879664489	76.64991158572386	93.87031719698571	102.3226324666911	81.3911344769592	77.2982347269234	93.18556829614279	108.60208783883422	115.36232850330003	76.78557368245718	76.63301410549502	80.05812341091647	75.95183745076636	66.34124788919203	66.92612436880786	105.98355924499228	124.68283844966642	85.36211752841118	75.60288862899503	66.19342187302604	89.66641544899082	117.0141847680867	97.68814076771095	106.7192460982117	113.10017140602176	71.89108421863241	72.51565689244735	75.15736225444729	69.72631111623224	72.49179529649297	74.76406501220669	71.45118651868283	106.15461079980568	74.97661163743173	90.0408659678611	102.29869801656342	68.24214550674857	76.16647748070183	85.96337876001519	98.57265502695799	115.1957315538865	75.65026834446167	75.78466539224841
670000	-583.8077848320374	-27.84500328317042	-349.9203653460924	-206.04241620277463	1.5502527679020592	0.2627721804187476	0.06363962223582038	0.02779989275523207	0.0954567102126559	0.12979924205018867	0.05324031851964304	0.8413521622761171	0.54317240295037	1.14412893445495	17.858474154395047	1	2	3.5617113528113067	130.58210778076733	65.78786993554779	307.8600530740176	81.16569107603824	82.00200376246669	80.3436504053445	87.68048084950877	124.85510205404601	126.07831835637005	99.71683844722774	77.40498332358183	83.85158611260727	90.45742047284104	123.97015886775401	108.38905730395896	127.27113198475665	130.58210778076733	83.96387375180606	83.29546323217048	75.6420366324508	115.95313428361483	84.53364184390777	76.40065096980986	81.74167318253974	120.71475057389725	76.72403966812207	95.15974516679303	103.25596939867052	80.4813542558727	76.65477281566096	93.87794856577078	110.0676141596511	115.68367122507297	76.9170765402509	76.49166704566342	75.97485252174585	75.36742033369816	65.78786993554779	67.05777249090883	98.50460269004071	123.42604915309946	89.33561473455708	75.09162656643586	66.06477409450447	89.80262318147383	116.5230398376166	99.33437123508813	113.58742960806933	113.81715673425064	72.65487192439166	71.83298775317361	74.95330025553046	70.04736229193033	72.90313185125184	73.61949528524121	71.56077438143562	111.18894266973119	74.89747185890668	88.41422809823632	100.96987008723057	68.4077051454971	74.80620174897808	84.39923332750568	98.50088698190312	113.82242222196447	75.27088361867791	75.54258841635409
675000	-585.7356424391278	-25.68637903242682	-353.0739770396799	-206.9752863670211	1.4260399949185698	0.123724823403602	0.05968192454395136	0.04498393360396979	0.11098147508920053	0.12786827156277855	0.09725675773745897	0.3915039764954329	0.4620775367013616	0.9546623364325121	7.084956264136435	1	2	1.5318703830982419	131.02264117804572	65.7686022397286	315.4684791978103	81.76383539440594	76.3640829888513	80.88286216466277	88.08815869936849	125.14104536419198	125.73533320986056	96.58498839716347	77.32736469757664	85.26728939733704	90.15910866974906	125.36425441923156	114.07696033957274	131.02264117804572	130.09804800024625	82.84585042240067	86.2487615329599	77.94700736166605	112.25867074847879	84.85423284260038	76.31458843223814	85.695506504054	122.49295038593901	76.81942811985206	98.99639061818156	102.6922897997501	81.39898077269207	79.03889462817358	91.74680180167529	106.27065333546642	118.9895984349972	77.73299614398982	77.10863723136872	79.19425382934924	72.88281287875823	65.7686022397286	65.85228756000653	103.37289257954386	124.81025733170992	86.91561921977596	75.94093325401467	66.21063286363672	89.54968639931904	119.24237660612671	97.50811864741378	117.73283367058403	111.39544750003184	72.87793311758097	71.73874876862052	73.35185121624411	69.47948352947635	72.61468066296652	74.80288566142836	71.09420009903732	110.08035452624594	75.79757559946174	90.20031427702956	101.94968472181169	68.33584363469603	76.04360249368251	87.13303084414939	96.05002923238558	111.99049699012312	75.8430099967481	76.09925288724999
680000	-584.0524892177916	-19.84621934398232	-354.20669581461846	-209.99957405919088	0.7932815217147693	0.18308798393924125	0.059777606934138694	0.10107933699891208	0.0847934243111429	0.2434752638914798	0.40131562681289384	0.39539079244699277	0.5581039306577533	0.9138665312032731	13.28637131143523	1	1	1.7887534163019618	130.96618575326298	65.54361765044482	309.7231434207531	81.3251861016159	77.00980350396165	80.00115754757499	88.06222576042788	126.08408085764704	125.66217725901325	97.90305433372306	78.47622036175298	84.71826330450173	91.04751192913987	126.10480561302673	105.39024969935366	130.62078410579616	130.96618575326298	81.82002782834535	83.52601599567777	75.97903307951826	114.73492832538453	90.03210527105291	78.30474071282553	81.8294084835426	125.03746774084564	76.09292620585066	95.98980090926621	104.80082307500618	80.67479813217165	77.29345342250528	95.77780112174253	106.85153224534082	116.85394668876357	77.3248440323206	77.1688155823414	79.93732137078199	74.07696814753967	66.33038073718234	67.0373377624954	102.32027042006551	125.20421974573584	89.44610396250897	76.28435176995485	65.54361765044482	89.52231310476111	121.8239236295448	98.28444468665573	121.27282539349459	111.9496730486458	72.74936293467161	72.85797757110844	74.46375038870069	68.53289864628059	72.22835537000608	74.86514347881906	71.53567280820656	105.38563800036808	74.28225655949844	84.06017906894554	101.00580052172515	67.18981382019301	76.1227821475452	87.05837709584179	97.19257492387331	114.83233928279124	75.11947844750087	75.2248790666592
685000	-558.5372857349903	-24.105282761947024	-336.119584210132	-198.31241876291125	0.5957160588807194	0.3093551306841809	0.07070754704965149	0.08532702294905949	0.062181989035416566	0.34926199197164787	0.5704294814472094	0.34873735142956186	0.501598415430324	0.773629444187297	15.064113600056144	2	1	1.516135280072215	130.1131081644085	64.53039455873966	263.07655684018727	82.64468569571572	76.91871732376055	80.6016094799589	83.4151904536786	125.68411583004226	125.3734660654913	96.95377337310363	77.46872859964579	83.70643430332022	90.19383558453802	124.94523808111435	100.01395647549566	128.64064463347415	130.1131081644085	82.65108320567141	83.5970797889756	76.1262899687111	111.31538496404255	84.44747605602005	77.31355997722756	83.74899316355717	121.71061200003042	76.68202785867706	95.84745564020389	103.15693202081468	79.80539793907424	78.09212595342278	96.64296374679924	105.38177650626268	115.57205622882768	76.93775716591101	78.44488079748584	80.0285645102356	76.08983430809553	64.53039455873966	66.6312164441961	106.09320667849389	125.31537298819049	88.69466352601637	76.39483241336121	66.38417260560354	90.10681426849777	119.23465959626196	99.36286071001508	126.90971014297267	108.0147383481656	70.83394771824895	72.12920597986533	75.34311049236894	69.62420544344305	72.3287835632341	74.11172935009446	70.65795310885987	111.00237946442378	74.23096366654737	89.8647446760312	101.53326799711628	67.80709315931108	75.53891050832704	87.50242344911454	98.1671955299352	114.65642090938107	75.75476126751006	76.19266282261756
690000	-560.2368196590555	-25.29620728979295	-334.41881812772357	-200.521794241539	0.922760166512632	0.26152412399560365	0.04773491151744632	0.07918864750056193	0.058121138865829244	0.5098318809217856	0.3894920605797697	0.8291945621846367	0.539039618766917	1.0314935872612043	14.897738398523881	2	1	2.4375863138001765	130.1891449042295	65.99447392818462	262.89193504475634	81.72204851044388	77.12609966521002	79.90746359055773	84.07584886764269	123.90510644113557	127.05357836448933	96.26353369348817	76.92978545484249	83.83559883881738	90.26651375736985	123.12576251663683	100.09185589038896	130.1891449042295	130.17494752589948	82.14009937677535	82.4188008196145	75.90175803322228	111.76042294851226	84.34856572274306	77.49666116446721	82.91561783319158	122.2009488622143	76.22308619365562	93.99003612835706	103.0248073583765	80.89086549074035	78.25354993017058	92.94372759464694	102.44635637209448	115.29445293399078	76.78117300196641	78.19743069189971	79.99606452729239	76.13666792549036	66.36756178067579	66.52071218252429	104.25001761133362	117.35799910370791	88.22449270519954	76.59165293891996	65.99447392818462	90.11708641946724	121.95492461384342	99.43954293811491	123.2721555178594	112.86302415124328	72.89357597751932	72.83728317329783	74.14638013438041	69.53216313007718	71.86213190927494	74.8182912275727	71.4976647827706	105.14069336623163	74.81404346406804	89.04164668172201	102.15053954871482	67.85228377870588	76.35814510582341	86.98237052582981	95.39379949786577	113.74616046499902	74.92564703011743	75.92451729020699
695000	-550.5809294485623	-26.18667134266365	-326.02090102735133	-198.37335707854731	1.250675609600629	0.2073490151883051	0.04968027257819847	0.05805084587093447	0.15766863102618428	0.23617427184467465	0.3838037987443207	0.7999284379693237	0.5927729005968931	1.3588797587521506	11.114954869006555	1	2	3.1389877839813067	132.32334567088262	65.24081547930501	264.1851231405249	80.35089382516783	76.46649427374172	80.50565452032329	85.76291671450954	122.11078173665246	127.87065647532565	97.58738327989144	77.32853874067833	83.73948680193651	90.48330298962327	122.57145043452748	99.73351372407018	129.3448038228413	132.32334567088262	82.14722703886618	82.5242782124864	75.38855620715387	112.47935060257625	85.30306554385201	77.06639596217934	83.21255421580695	124.1937643155704	76.26431364747894	99.42021443923782	103.08990396928402	79.9434509729464	77.19569071964486	94.74193669353701	105.36851651291305	116.97363692438195	76.74303400559575	76.40026789320638	80.2735420755298	76.14886021429164	65.24081547930501	66.77208212378592	105.22198147855538	119.23380644535467	86.95285262628573	76.53576131790608	66.42423230324643	89.50050646613899	121.18351546024799	99.51199535657096	125.92167083280553	111.33611337364249	72.59496848288173	72.7027326774945	75.28232133972763	69.92807383751881	72.30072777787906	73.93652819910862	71.50630704032568	111.40199711563437	75.97515034687734	87.90460445186527	102.27659125184087	67.23957397979147	75.88489414330975	86.58152272982616	98.86527209586016	113.89844593097177	76.44203171933859	75.47077907244582
700000	-573.6681373234284	-25.147980837099198	-346.26197701112284	-202.2581794752063	1.118790837465552	0.17752919976863957	0.0883669503222122	0.10105889838778619	0.1046680411845099	0.13444113235554672	0.57853070857628	0.7559536054299003	0.6053485546834027	0.9872659131652479	16.085654408379416	1	2	1.504314938729161	130.34404079011463	65.62316562197161	291.9633227519001	80.9566439721693	76.34518663975376	81.32585540689556	84.2967227722765	122.3868610469716	128.88961779913672	97.31072305528838	77.11769215823377	83.68620894913184	94.4227925964976	123.20713172330612	103.61246859426238	127.22837049746133	130.34404079011463	82.62554829305664	84.45776308752616	75.46326843312232	115.06985155006568	84.9674617573494	78.9105397003687	82.20011717882322	120.03148044525489	77.08570373234448	104.23938258837248	105.1878281340047	81.81937995973554	77.09813589286411	92.64957329080636	112.03227335883453	116.04428237268567	76.65406449575404	76.43236690387204	80.07836816140845	76.12831320733956	66.06511995569518	67.05345833365664	106.30828066205216	123.7194307168216	88.77671637761735	76.55298258430687	65.62316562197161	88.58277474019944	121.0407951843113	98.92164423618904	124.29550111216459	113.96041996509572	71.37426289719839	72.76853597293653	75.21061715232106	70.21973474962344	72.58307472526049	74.65988150102991	69.1072083024353	109.3172366845588	75.01550494892808	89.86374795410295	100.39789397519824	68.25640964839214	74.66575545361405	87.0588419347456	96.3257543937543	112.2093403075	73.74106292874572	72.25418003526585
705000	-568.1375358259744	-30.240806420803086	-340.14816581116503	-197.74856359400627	0.9965772332859765	0.052806395870861125	0.08341337113192586	0.08831430276700067	0.23556100551389755	0.3529618725458452	0.2798092617742481	0.3713559068550414	0.5070490656436567	1.1070665276196565	16.91633672080057	2	2	1.0859277871668616	130.5365876487458	65.75703351041724	278.9209892550524	80.44593432454039	77.30225243614815	79.8423695677349	84.18551303062362	123.81078001922718	128.55948652593358	102.79773486747006	76.82808844478275	84.71548639775583	91.61189420414894	123.62464025682745	101.30393965723339	128.4922143744448	130.5365876487458	82.67308081561482	82.82895083810133	77.39597191816999	114.7031927153688	86.23846247600817	75.92303942782445	86.26868692743997	120.52395322911555	76.80990471018549	96.43227213679464	102.63792005346417	79.89548308259172	78.51438069272915	92.75842090877906	114.07204813067979	115.3237729529011	77.08351614838034	76.73229190222085	79.80793171789576	76.22606690488529	66.1066500668984	65.75703351041724	105.07921332520837	122.47689337316585	88.34404826723278	74.57901989886632	66.3636051162711	89.48209695140102	121.9476291183159	99.59301454487246	123.37125829806054	113.67605015274188	73.12075595943438	72.73208799170376	74.48707072956539	70.22935823577596	71.45631551023995	74.82397830531175	70.35409566044414	110.89488311913345	75.68737831779424	90.03172836083438	101.81921411744354	68.39919052908034	72.71881023152984	87.42297496444327	98.87120402022708	114.58362057590729	75.37636426242305	76.13173942940915
710000	-565.5101026004554	-34.015027818409585	-334.1580966794033	-197.3369781026425	0.7663822549466025	0.021885652680293306	0.04040476473669773	0.07710854650403186	0.1389132035949374	0.10449623730290954	0.4910798228999633	0.49280834829305237	0.5351012766013497	0.9699969172836178	13.07701946858307	2	2	0.5305475480886362	130.49804653127	65.36303189162557	279.8035591256711	80.32788660614646	77.15188600675697	80.83865576403348	83.27786700691217	121.57174937947684	126.29118213376306	96.67803890294844	79.85581855803272	83.3486839438409	90.62722511868589	127.59457225377447	100.94373882907134	129.14996066076148	130.49804653127	87.35136629041885	86.3857306231612	76.16682675955862	115.06990510795804	86.5849680873916	77.02150171365743	86.37181497596507	119.86800721520238	78.5745774423094	94.60276449009253	102.61401829911428	79.96913770532083	76.64294935973972	95.10794765750313	108.7403738494663	115.28484424315613	76.79271025510754	76.28135016451436	80.14786430433574	75.2054384684262	65.80691648976337	67.10067854944327	104.58512216027604	119.4625343186153	88.76866869109358	76.46529728913228	65.36303189162557	90.02775108145137	117.52424574463028	99.10163490716492	127.10550619205357	110.80234758896522	72.53766875005067	73.13286745409502	75.1808059301755	70.21479638847794	72.60733521394603	73.90913297962031	71.19955653653635	111.27303556110874	74.2781105713856	88.25178128016125	102.26361516756651	68.06057497330231	76.59497485495629	87.35617302241816	96.49631744118354	114.90484811718481	76.4780583829546	75.57585650734025
715000	-579.2733304171948	-31.97183947071409	-350.9968259352531	-196.30466501122748	0.643141833083564	0.02725869391828954	0.041337194208027644	0.0755748823482481	0.16594967175632225	0.16451737801628416	0.10804419111084108	0.6429455351268947	0.4474335215562393	1.2812321579179704	15.060404740059447	2	2	1.3199287581294639	131.06100362945398	66.08403117285222	283.5299742558504	80.56067562340706	76.45010430558585	84.38172927824483	83.57238037503974	124.54592158117867	126.84285786145655	96.27221860177134	76.94229712580204	84.60770790576034	91.20506381567468	124.31851975728466	99.74206207793573	128.020778449216	131.06100362945398	81.96902012725795	82.65500034062465	76.75454248768435	117.87050506841473	84.19917935448292	77.0770440528982	81.87732347194336	124.94535252556267	78.71713722777962	98.85741486232234	102.55780310619062	80.29612710685475	79.90590796448467	92.24581749170028	102.85214802752165	119.60939116272213	76.79306783798455	76.2093476603387	77.6765076783367	76.01663660035177	66.22511146678498	66.20925392180621	102.72755866172217	124.93343766252549	89.32299357016699	76.36179479785095	66.08403117285222	89.69557008854113	121.95283154578358	98.5023551804396	123.52957999221174	114.1480208018951	69.96264331367772	69.81928678951637	74.96356584081718	69.25524868084653	73.01142136939752	71.83302858266545	71.280427326328	110.77970958067411	75.95227294119817	89.32556911046913	101.07281701929385	68.10046105580548	75.36690479193487	87.3024445243928	98.59555877907684	114.03962509895278	74.77908814894664	71.55971991346718
720000	-584.7023398905935	-33.204418513544255	-351.90178345116317	-199.59613792588607	1.841397270456346	0.029177393985151723	0.03693967465796527	0.05587050739202217	0.21262716491717865	0.07502700835404293	0.12328628958555356	0.620521347162599	0.6754995410869482	0.7300335264079236	17.013354966455317	2	2	3.19810393614586	130.2239539587483	64.59400148333246	283.924050680346	81.64541119123689	77.39811129479153	79.8087930406491	84.12322315281251	122.21903823017982	126.64486212655044	96.81687856550624	77.21266069960048	84.56830754633313	90.29886747471792	123.7805168287338	99.96913734810813	128.60014374791487	130.2239539587483	84.13857717938076	84.7669701975778	75.99635767933634	111.41012350722481	84.36078319596263	76.44122341300697	82.75588394439991	121.61662639631754	77.37551413335834	97.2244949840316	103.38530132316623	80.59539705866283	78.97732062892648	91.80966819681457	104.8657558742761	117.48555600551953	78.29073875879403	76.6304529604329	78.53666696481365	76.1761794613842	64.59400148333246	66.75925549736982	102.00902934683586	123.38482831903366	86.84688485000574	75.14947843291704	66.39518981358447	89.13369714703755	120.27562090037158	99.23617340642376	119.73941082851618	110.48350456577273	72.64285148157448	72.68257046730102	75.15778060273833	69.5551748732937	73.02665631935353	73.99449587341567	71.2363791810948	110.45047910744177	74.67325283820705	87.37744532303475	100.81564637189635	68.25796319790544	76.22233922866101	85.7039338833751	96.82486378500423	109.34847962815397	75.48836655459186	75.33400022828476
725000	-556.1653614512661	-30.812338598217604	-334.59688714342286	-190.75613570962565	0.5673965880772335	0.07501511844604955	0.09745692190082196	0.0399582061103598	0.08217505974839275	0.08891944388764025	0.26224834005351405	0.2519233548498808	0.4024088112132081	0.6229262311165676	6.858113024242336	3	1	1.2299275353689392	130.25839393527633	65.6686445537398	262.38578032592494	80.39683461675382	76.26114848250197	80.59849806555913	88.27382244761596	122.18901112282978	126.50901957261729	101.8331821036331	76.92292384261768	83.85831439123133	95.2791595013739	124.5773084065149	99.86629897062313	127.24069386250005	130.25839393527633	81.88931711992902	82.42133653401258	76.35023000443807	114.81035135127556	85.09057303085191	79.24329129205006	84.75843018382199	120.47879929144551	76.09293933185818	93.793146821811	102.5478147919349	80.78033418171388	76.82131311983969	92.01280624625078	102.03260036783493	115.26221876895568	76.74104831429447	77.29480339466978	80.04775448104185	76.24401789874642	65.97575244880429	66.92884180007732	106.06962217070058	123.13046683419083	89.53885433069682	76.45196724313777	65.6686445537398	87.63264024213986	121.1977198812866	98.27546533179236	127.07976417566175	113.81368464214424	73.06376824976594	72.51552993199992	73.75010521255409	69.98126295745881	71.56565303380852	74.56582654821239	70.2147603467201	110.11577702000938	75.69917607697349	89.87604482614739	101.82815060944219	68.3213620528727	75.03342251486345	87.55387246152175	94.86039956623141	112.90026965043651	75.46047334626995	74.73913270326295
730000	-565.3533247069424	-27.031144486326838	-339.9961266750129	-198.3260535456027	2.123967271961675	0.09960540098627017	0.10861102620974424	0.055241253179798326	0.07262055398818286	0.24494620383093513	0.3802855863721602	0.1827908660610982	0.5631890034861945	0.8385295682632578	12.692502336064875	2	1	0.4895254555214728	130.21045093505214	65.55498673801048	281.2292080917698	81.26020796774753	76.39771844794878	80.46486714683957	85.73762127195818	124.3519174922941	125.87892543159995	98.51865043389856	80.05723463341383	85.72740475655095	91.13060301053862	122.37281582151807	99.91857437752556	128.54058883476742	130.21045093505214	83.02162241580683	85.22977682414766	75.68375249903289	115.27654122555155	84.99509263913424	77.00158032228543	83.31340296974145	119.77696197897406	76.82801419136094	94.77011626357971	102.56245450671302	83.53511558067156	78.72536299927587	91.79971470738776	101.50433692989802	118.40204168225976	76.65524775486159	77.1683300252668	80.1690183734433	72.46842818105428	66.11172279781042	66.86130774709707	100.12622640625534	125.16453810010728	88.7113699818934	75.76579380029575	65.55498673801048	89.75477595941723	121.06917276998855	99.4914618608456	126.31557607709018	109.8410764039977	72.50223740822906	71.58918823355891	75.04137433532061	68.43015154529304	72.8471752280638	73.31408943502834	69.71745697600542	106.34284904832376	75.97612253769704	88.30519977979448	102.21843050679439	68.13241630055329	75.53615275044822	87.23901630872717	98.98324604698017	112.9072126060308	76.65068971392003	72.44937402775744
735000	-574.1972990996968	-21.692149173873663	-346.420530873581	-206.08461905224215	2.9927026761946127	0.07122128697805699	0.055734984590646575	0.06329482914714937	0.14069373962472678	0.39917509192245165	0.37810814184000235	0.3899635017232086	0.48936604535924605	0.879200026616322	14.240522682071145	1	1	0.18483296323925852	130.30259809560792	64.87270775528943	292.0078868340946	81.40806036079744	76.71219764427347	81.01988429257764	83.40384673348346	125.2199755744044	126.98326662916661	97.49317282084981	78.80015377514347	83.29702139156002	92.24393472717036	124.04412893334363	99.72535604717073	127.41963659607381	130.30259809560792	82.40892139465464	85.58798627293702	75.70722084927625	113.586824020391	84.48399499622789	76.7415869461514	84.32930496273306	122.18263478223177	76.31854884274422	100.26849603451012	102.4131853601097	82.84382594225369	77.01948796227556	98.22935983878654	99.6021199081298	118.36812609791782	80.74751370635803	76.51652052744299	80.23379614972393	75.58661685455056	64.87270775528943	66.94658801366049	105.3923986477174	125.13498357287833	88.64733198754111	76.71381747056436	65.99782548626203	84.04986682303259	119.96574523453371	99.4354360804644	126.4358695811408	107.65409177522669	72.70052954601148	70.39487714094476	75.24119039218066	69.44043161121675	72.24328746654587	73.77427466249372	71.57936394788099	104.0933388690154	74.70867841525283	90.37081851696743	101.85438605849474	68.38139925596927	73.45569785959165	85.29720668145539	98.92120525960709	113.61512826105802	74.8137151121687	75.46840074321906
