it	posterior	prior	PP_lik	BD_lik	q_0	q_1	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Achelousaurus_horneri_TS	Agujaceratops_mariscalensis_TS	Agujaceratops_mavericus_TS	Albertaceratops_nesmoi_TS	Anchiceratops_ornatus_TS	Arrhinoceratops_brachyops_TS	Avaceratops_lammersi_TS	Brachyceratops_montanensis_TS	Bravoceratops_polyphemus_TS	Centrosaurus_apertus_TS	Chasmosaurus_belli_TS	Chasmosaurus_russelli_TS	Coahuilaceratops_magnacuerna_TS	Coronosaurus_brinkmani_TS	Crittendenceratops_krzyzanowskii_TS	Diabloceratops_eatoni_TS	Einiosaurus_procurvicornis_TS	Eotriceratops_xerinsularis_TS	Judiceratops_tigris_TS	Kosmoceratops_richardsoni_TS	Machairoceratops_cronusi_TS	Medusaceratops_lokii_TS	Mercuriceratops_gemini_TS	Mojoceratops_perifania_TS	Monoclonius_crassus_TS	Nasutoceratops_titusi_TS	Ojoceratops_fowleri_TS	Pachyrhinosaurus_canadensis_TS	Pachyrhinosaurus_lakustai_TS	Pachyrhinosaurus_perotorum_TS	Pentaceratops_sternbergii_TS	Regaliceratops__peterhewsi_TS	Rubeosaurus_ovatus_TS	Sinoceratops_zhuchengensis_TS	Spiclypeus_shipporum_TS	Spinops_sternbergorum_TS	Stellasaurus_ancellae_TS	Styracosaurus_albertensis_TS	Tatankaceratops_sacrisonorum_TS	Titanoceratops_ouranos_TS	Torosaurus_latus_TS	Torosaurus_utahensis_TS	Triceratops_horridus_TS	Triceratops_prorsus_TS	Utahceratops_gettyi_TS	Vagaceratops_irvinensis_TS	Wendiceratops_pinhornensis_TS	Xenoceratops_foremostensis_TS	Yehuecauhceratops_mudei_TS	Achelousaurus_horneri_TE	Agujaceratops_mariscalensis_TE	Agujaceratops_mavericus_TE	Albertaceratops_nesmoi_TE	Anchiceratops_ornatus_TE	Arrhinoceratops_brachyops_TE	Avaceratops_lammersi_TE	Brachyceratops_montanensis_TE	Bravoceratops_polyphemus_TE	Centrosaurus_apertus_TE	Chasmosaurus_belli_TE	Chasmosaurus_russelli_TE	Coahuilaceratops_magnacuerna_TE	Coronosaurus_brinkmani_TE	Crittendenceratops_krzyzanowskii_TE	Diabloceratops_eatoni_TE	Einiosaurus_procurvicornis_TE	Eotriceratops_xerinsularis_TE	Judiceratops_tigris_TE	Kosmoceratops_richardsoni_TE	Machairoceratops_cronusi_TE	Medusaceratops_lokii_TE	Mercuriceratops_gemini_TE	Mojoceratops_perifania_TE	Monoclonius_crassus_TE	Nasutoceratops_titusi_TE	Ojoceratops_fowleri_TE	Pachyrhinosaurus_canadensis_TE	Pachyrhinosaurus_lakustai_TE	Pachyrhinosaurus_perotorum_TE	Pentaceratops_sternbergii_TE	Regaliceratops__peterhewsi_TE	Rubeosaurus_ovatus_TE	Sinoceratops_zhuchengensis_TE	Spiclypeus_shipporum_TE	Spinops_sternbergorum_TE	Stellasaurus_ancellae_TE	Styracosaurus_albertensis_TE	Tatankaceratops_sacrisonorum_TE	Titanoceratops_ouranos_TE	Torosaurus_latus_TE	Torosaurus_utahensis_TE	Triceratops_horridus_TE	Triceratops_prorsus_TE	Utahceratops_gettyi_TE	Vagaceratops_irvinensis_TE	Wendiceratops_pinhornensis_TE	Xenoceratops_foremostensis_TE	Yehuecauhceratops_mudei_TE
665000	-566.7272601246324	-25.44849512434677	-362.1511582893415	-179.12760671094412	6.221601124431639	5.089289543819648	0.946583784220811	1	2	2.072140747876364	84.12686074944922	65.9775318456055	117.59928156867252	75.90355138571653	80.62679407229955	79.43736865780787	77.02985004951196	71.37934798288258	71.55097864979841	80.17608149836474	83.4367130280212	69.70896445841078	77.02907586464458	83.22881909679862	82.96856288957184	72.28217352002599	77.38627754199375	73.15018288653569	77.68072718075125	83.31954392733505	67.8771054005375	78.05298674229047	76.83145623434602	79.06617694261	78.81918816622473	73.5029144906259	80.17384361858072	84.12686074944922	80.6543510713933	70.99996186937236	71.91505608844852	73.58832595438354	70.95951444506946	74.89791394069321	68.30708510628688	76.52999479708228	73.16804824904698	76.96996108824362	82.98170665943883	74.83740353582809	76.88869445374162	71.1926964966045	81.94772576263938	70.94199758109458	70.1663509597552	68.9036562293696	68.07247410593733	76.46081958041745	76.95603191329653	79.00150745615228	78.39107132672316	79.90857217960196	75.78440712298202	75.0939530308755	73.7372925491737	76.99563977077885	69.10807046018772	70.62760039110002	77.57510035729263	75.475751855464	69.0207241995233	75.80453523241874	72.06481715574726	73.29851635802106	72.03746694661265	76.78620141576644	71.97010507531522	75.99552244675974	77.35713180498637	67.58281991429207	75.28391780234907	74.74992334281423	78.86071390082996	77.11984627247034	73.21064598712279	72.06496434515599	73.86929136881662	80.61679221213066	67.98388040790277	71.15445860785799	72.65259557410798	67.9725888715803	73.03655271816288	68.26528805144044	73.86797906392019	72.40056728207563	76.44587340677037	82.67341285953634	74.83427621813209	75.70708784257445	70.88242982692468	81.7764691228591	66.63901485077119	66.47674744557041	65.98989282341549	65.9775318456055	74.5641474929434	75.10133660964614	78.54408975556842	77.44596258340448	79.3032497373259
670000	-566.3460200112457	-25.973173131753327	-358.8126423269427	-181.5602045525497	7.675019352480216	3.706020479869916	0.8416001151544442	1	2	0.6971493029327349	83.72039490111952	65.94533004655281	119.39243781111145	75.93129716703376	80.35121815488371	78.99574335456505	77.01062038127223	71.58523107989231	71.50687848779887	81.18715396691209	82.91581273844106	69.38429041474191	77.13693150057738	83.44299904687756	82.28844545105373	72.3111684835979	77.38798889825728	73.10607671298668	77.12190294399232	83.72039490111952	67.83932085497788	77.77074069352403	76.55213956516991	78.98656109897955	78.35720963877357	73.76139038462001	80.72556395765334	83.34343153897693	80.7546731211598	69.40167623058696	71.94853170411511	73.56527766386152	70.96245934727169	75.13927223911732	68.92151448669527	76.65469768496966	73.34471998210566	76.50571852689306	83.01615562103802	74.84972605329706	77.02810305700277	71.03558270982424	81.89963383104342	70.69153397790203	70.63194953819206	68.87478307674971	68.06338301707495	76.42437293862278	76.9677160493253	79.05370748907794	78.38289304841258	79.51334163068917	75.76822789486877	73.82350194450086	73.83853521519106	76.96568278497006	69.60305201791026	70.80468790975544	77.50872199172575	74.11506165809493	69.05702319583251	75.80939053747134	71.57868940835327	71.46559558052734	72.18025295363766	76.21098314525932	72.17137203317725	76.12804429841249	76.98578963589698	67.77049579691119	75.53232501816997	74.5849477892848	78.90323762824015	77.49162265505093	73.20373060440654	71.62849437138154	73.3097373730911	80.59929110896098	68.04178331360427	71.10765942601883	72.69738166068242	67.60487846314118	73.04036491414955	68.23390423955985	74.06968506252282	72.36912257911595	76.42930794331399	82.93825418325515	74.83427621813209	75.7612639057293	70.8070299567795	81.64236162010882	66.59830910326353	66.47203330272453	66.07577170774259	65.94533004655281	74.72983876795111	75.0544106948724	78.56934686390005	77.40160668438281	79.49708142200919
675000	-559.6582624211821	-26.499511998572423	-357.223782432473	-175.93496799013673	8.008510898820685	4.365445263855231	0.81913567665663	1	2	1.4491920252363446	83.50140445006318	65.75585773655823	113.68427541644726	75.85440732998752	79.94263064882831	79.43089158590604	77.0912006328763	71.35746284354792	71.47246539446104	78.85328551302918	82.82692366445072	69.42373736572591	77.02624020473795	83.172165443736	82.27025456007476	72.25526791425322	77.33461917005013	73.2886252642095	77.52880101928855	83.50140445006318	67.8472145196449	77.23943414521617	76.70701829660673	79.04974408828151	79.1198102663172	73.43947673694485	81.06019855019709	83.25640771199262	80.6966832528745	69.40520841774746	72.03599150481003	74.32928956089701	71.05893993577092	74.80399211057392	68.34514692525703	76.40151047239172	73.53882601472468	76.78623944390799	82.96474187413699	74.95368976250039	76.9791459024679	70.9646535689041	81.79569935184449	70.69771117857309	70.2780273908693	68.85681442066354	68.07928158118972	76.62440487772282	77.31030530509031	79.00290151226487	78.5223779410142	79.67672236245778	75.81039319868155	76.12737812921267	73.33319311150426	76.98288978827095	68.81735012281956	70.76203608790945	77.67055206871531	75.02310848182589	69.27597527761495	75.76672834783062	72.49374919782692	73.0388763409046	71.72920593011706	76.32798373434434	72.18686571643168	76.190106091403	77.06985294576259	67.78343862393196	75.65457049963754	74.82377328489022	78.85727897851686	77.31036771559192	73.39949967663797	72.06830748939124	73.54484675355593	80.47697678899355	67.6423250623345	71.16748343608397	72.64720011869575	68.00018540553057	72.99554801623434	67.87871967663494	73.05946403455569	72.40142050836556	76.35402081894269	82.81989472627984	74.83413230652	75.78155032622115	70.91992624810666	81.77652006410739	66.21731743111117	65.75585773655823	65.8942643646294	65.98521721204811	74.69597854311603	75.84121670343018	78.58554270863044	77.49986023868408	79.49476650349149
680000	-576.5046588844325	-26.176866441695	-367.35428504204015	-182.97350740069737	7.301945087638039	4.835182925973641	0.7616341237580326	1	2	1.9915155751105171	83.67147053882012	65.93757710995398	118.04827632922877	75.92808933854943	80.43370772051215	79.66622519433702	77.0229382278869	71.22862078988085	71.49329703194701	78.99486359508057	83.18714645943545	69.32280392190616	77.06466324586937	83.18367284204548	82.05440395427172	72.33332180408188	77.58439993895288	73.18092624498303	77.19965714147331	83.64607891152514	67.83793742112182	77.54637265572778	76.46023331370886	79.24737776019357	78.11392360478786	73.59698915157418	80.16190857462003	83.67147053882012	80.62643831182031	69.50837747916607	72.01053605969861	73.64011080255202	71.0408146295995	74.8843160059417	68.46391411415262	77.40048324823151	74.06324443730631	76.56953918642452	82.96892751081377	74.96430167527433	76.99103023139645	71.11650487632268	81.91333303956144	70.7964258415793	70.87717521579674	68.832345748617	68.03376245289932	76.46158927458387	77.04066017143658	79.08767761563287	78.53493968102559	79.60324444175443	75.6705708343025	75.51196084165677	73.86924078319561	76.9361866503032	69.19970737306551	70.74909222894743	76.39811409256143	76.03053818581516	69.15255501974256	75.76687515198303	72.29566026457972	73.02742576459379	72.06005919223861	76.77581602809069	71.34974479997102	76.56303290188114	76.96392429474913	67.57774276751076	75.61045249917096	74.26693458683305	78.88617489044056	77.0374854972048	73.42602264251362	71.505803375996	72.57982724489446	80.6134195592249	67.33918660307705	71.12595757609849	72.6805715102629	67.94364005945673	72.83078112774875	68.19259658724643	73.23465039054564	72.17315315324034	76.45843535599221	82.85371549893352	74.82818689599206	75.72517474853746	70.64835531309184	81.72933499415365	65.93757710995398	66.28287341611212	66.01427532125162	65.99643321540366	74.45054875632668	76.00343439995649	78.29920395444812	77.5688492730976	79.40114237325761
685000	-571.8979581812073	-28.864584180714736	-366.3625868798934	-176.6707871205992	7.125257538412613	4.354027124675899	0.883654605113887	2	2	2.595147039940113	84.20433589077182	65.94804354238973	119.75823358646728	75.84650377743085	82.00217873769988	79.42930401690757	77.10711796346864	71.23516015802495	71.4605261614622	79.01896374085406	83.15594939824801	69.89515168118484	77.00703239210486	83.30475484796612	81.75208131561524	72.42322395972406	77.63042011092827	73.30793650648901	77.47779110321734	84.20433589077182	67.85260554242639	78.13918644382707	76.47431611680823	79.38449725388575	80.09616433212757	73.50501124234195	80.71325184333716	83.05978393195052	80.72303031760134	69.50637566937586	72.05762977528639	73.47709780575016	71.01928805707263	75.0502956684734	68.39036834010281	77.44876925493615	73.18018268971547	76.48213182418189	82.94167159558229	74.94350768075904	76.94190424279975	70.96210428009869	82.10729275222378	70.66707152493147	70.88879469195943	68.86130978385046	68.17306043583156	76.35725571936301	77.00042307974013	79.06018140665819	78.44990294037297	79.66445309925109	75.78747017644392	74.88183284699579	73.68274004644779	76.91253678817955	69.38912262539198	70.25612293183437	76.75952175106794	75.96872696661212	69.15344248771007	75.76790166679625	71.31407166243359	73.37997194444392	72.1395934348983	76.54794914771888	72.11410508547743	76.41923796731179	77.27118957771225	67.71852861029545	75.4849947757031	74.76411781743931	78.93900388728105	77.08736222418122	73.42076370400983	71.09149385832639	73.83839483408084	80.43875235128688	68.02798005316149	71.16181393719606	72.66580090562809	67.98882021617513	73.04084155265052	68.19375231107841	74.04044776655667	71.48038554732025	76.45023685780365	82.84569548673893	74.80360435968666	75.7914355089867	70.87347150199996	81.6543347439028	66.45657932805626	66.46224725291361	65.99506527678179	65.94804354238973	74.57811440814609	76.07374721921272	78.55939642362995	77.14360372820948	79.3147504199481
690000	-575.3402981413593	-31.373923413865	-364.7684415600628	-179.19793316743153	8.776613701871176	5.4941215452008	0.7005700257800038	2	2	1.9304487029588921	83.75244582723963	65.76418845264209	123.32349450217606	75.84670373569834	81.32849272689799	79.13690319513947	77.02663208492382	71.42890460395833	71.42918612929186	79.60437967675026	83.15798684522592	69.36075753587983	77.00624534678212	83.08821934336633	81.92167179900488	72.33176154174446	78.13540850095193	73.1409438711593	78.24948692267684	83.35493121627536	67.82255649063302	78.15914784336692	76.5219272151672	79.00358764075212	79.83785572265309	73.55151765041964	80.65120058034911	83.75244582723963	80.63762046768065	69.79433707435976	72.06053279284619	73.4932702570218	71.21449164440375	74.89328715112626	68.73795445466965	76.23962690560272	73.73008782126627	76.59165086306541	83.01295897063139	74.95976968803217	76.97146731207394	70.98125877441448	81.83555067178008	70.71714132482671	70.68400517080204	68.88622987219843	68.11113709000209	76.7756659990231	76.94577870082975	79.00117744512906	78.39966235520406	79.4984981571144	75.84426903323822	76.31909200638951	73.74202489390065	76.32029640209504	69.48582176502299	70.6750002437579	76.1199491298412	75.12052867967284	69.31000498123929	75.78951848879196	72.25435612673012	73.43962123563682	71.6766600883206	75.43003268172401	72.01767414499616	75.78865681061562	76.68921998134252	67.77438038923718	75.08861922367261	74.42385307141419	78.97382351511399	76.57325198133373	73.424676768407	71.56875181121788	72.53602181512768	80.52190657147922	67.14210563402064	70.48761032601111	72.69435593692906	67.95142331727575	72.9268513154157	68.14141833618646	73.97944887512713	72.18763718694582	76.45040940655849	82.83553828094603	74.8178494894187	75.69101294009666	70.93463824991832	81.78055887077197	66.63327057066806	65.76418845264209	66.02941430670963	65.9377388683895	74.72860491374499	76.04918519605607	78.56437242888009	77.57167920070815	79.49119656449649
695000	-554.9758716081807	-26.534640819646626	-355.2412640531732	-173.19996673536087	6.569285426270727	6.03566174710447	1.0198750147626439	1	2	1.3012339555871486	83.77882690260995	65.85484329483653	111.69199586831435	76.13181838642956	80.80962690059152	79.47332355206214	77.10001460959938	71.23830806386754	71.48315168081002	79.19906064638661	82.67630229908674	69.44424305506169	77.04487611034449	83.73122510613891	81.97640225633073	72.4066304847109	77.9891599337558	73.14387784070549	77.43362154312621	83.77882690260995	67.80399555590296	76.96241731789895	76.61155116687353	79.13359606104913	78.21213239181189	73.43682361913848	80.4287705925593	83.09581814331318	80.6326020873076	69.3842512375617	71.96207663009612	73.53606277902324	71.11162060753288	75.05103148782749	68.38715257271458	75.92797859774423	73.2506451639777	76.54972183134345	83.0160067031146	74.92824425731229	76.91221252385859	70.98810966109045	81.82410497014176	70.65662244113504	70.49385391282509	68.8694083577199	68.1093673539019	76.35664202888684	77.09422606450158	79.01853215319841	78.44602124945305	79.51679650542603	75.21225746649468	76.15720202256715	73.82578265260393	76.9701749635311	69.30987322713372	70.7547941005748	77.32522801801561	75.85305573504239	69.03052342866572	75.76689157993565	71.49000783091805	73.42571084485353	71.96412213831684	76.23023465059393	72.10097292966556	76.56946248161138	76.43753891962541	67.75416451403747	75.3542918619918	74.6423009132324	78.46213646766903	77.47286005246738	73.4142687545493	71.98592092187134	72.88814795109563	80.54065140941134	67.92306905602088	70.7933384097391	72.59656373832502	68.05748685424548	73.03583076419801	68.24220955786578	74.06440827358097	72.24122654500154	76.34881718046256	82.90924043383457	74.81959656320258	75.7811616990079	70.9460048340555	81.78591339066823	66.14609717062213	66.46452853400505	66.07892697144105	65.85484329483653	74.67626428624578	75.9339780577461	78.55633735677286	77.42161205482033	79.46083866637223
700000	-591.4256173140773	-32.91350912338119	-370.7453065009093	-187.76680168978675	7.40333013903611	4.562453000935803	0.7805247622514783	2	3	2.7467866358120525	84.04922984754167	65.87053208164632	126.00314643476969	75.87950503015067	81.21332770066493	79.43604442468646	77.17735441732525	71.30710928967217	71.73344340118716	79.78675614574038	83.47518278332915	69.5669120573148	77.04803721923844	83.31941715108238	82.04960793851788	72.39849836192064	77.41074596761841	73.34342097178674	77.61205971582878	83.31523322544176	67.95494197193915	77.56424609526545	76.67716056059939	79.01431231854473	78.1213483199162	73.47251749152034	80.35698187214884	84.04922984754167	80.65128409059484	69.38945994778561	71.97857523518164	73.53839829271811	71.49315623306674	74.86150769248684	68.26809759253197	76.36000375321625	73.65661910040876	76.57205029036164	83.00572969556833	74.93625960579743	76.8915806023358	70.95810342012985	81.8690008427268	70.71260116592269	70.23931838687776	68.9678784842969	68.07962522831966	76.54658776731804	77.24563015429054	79.03823474424071	78.82717122424243	79.86568630693839	75.70807698369535	75.22678531330402	71.2932335217921	76.9652247089944	69.4698373447683	70.75991762896304	77.0624764469702	75.9345004358684	69.08123498156029	75.70033933321284	71.789572949574	72.9881069444664	71.68421435889897	76.78945642525738	72.20725869692275	73.50445978495145	76.93052589551877	67.73889139212687	74.93193570691854	74.52900690938989	78.82092358054457	77.4248998729404	73.39126821427335	71.08324875367974	72.38070508737557	80.47516459642188	67.49847417370518	71.1189535146065	72.68702388632342	67.93159581225262	73.06308084713159	68.2643916087084	73.06623263432775	72.18701462289984	76.42405687601932	82.91428589549281	74.6905374429997	75.79280911736008	70.95671006155521	81.39204047608658	65.88536943679445	66.68345171022601	65.9194626541476	65.87053208164632	74.57593761935321	75.95715770938125	78.52503792273743	76.47080479039012	79.48658093903497
705000	-576.6405713414721	-31.10692091751119	-362.7511257895364	-182.78252463442453	8.66610991691946	4.660078766257546	0.7443676988870113	1	3	1.592120074469174	84.36591410883345	65.9523607878444	121.5147232371484	75.88976001631413	79.994388650937	79.80425567336002	77.04133348757199	71.25892112138958	71.47785879848693	78.84033025447077	82.52141221310494	69.39700972621367	77.00346161736381	83.50806495020738	84.36591410883345	72.33446155769772	77.5531969860404	73.11751264783405	77.31311343986012	83.42825504220673	67.82716927515216	77.29238519999403	76.51735732745881	79.10156542360431	78.47565298295319	73.44226865204679	81.43151620720205	83.8025340863686	80.73484791559223	69.63149406515862	71.92138978671827	73.52934946353152	71.20501457968248	74.8060288027311	68.34443355210911	76.41561575305113	73.45858171124698	76.46378259526848	83.12461932081129	74.85144351330823	76.95593115642436	70.98547804579596	81.83299022635262	70.5767360853759	71.29884153854212	68.83168555931525	68.58892486181439	77.17852980776846	77.30294909896371	79.06595121939797	78.4780381252423	79.51588079585038	75.81877304897277	75.64544150427034	72.05427360430156	76.99597919194674	69.23784453147212	70.68503893177407	77.43233258077976	74.39146328168296	69.28737361578743	75.7164452661816	72.25081364519491	72.68371611184185	71.7385048543408	76.787118651537	72.03985394244933	75.39528261305635	76.82854760839666	67.310564038687	75.14165882794352	74.80610698659532	78.95431460891972	77.36287271438239	73.25910164712104	71.94384671347804	72.43668133128946	80.49594052272582	68.02020876166422	71.07594655173017	72.6948532149864	67.97278913013035	73.05143474932233	67.834317925726	73.59346225655733	71.81360397881205	76.44827087625681	82.91700278506016	74.82838936603576	75.66052319701703	70.81147568411414	81.56966557498532	66.4660502657313	66.70172637144407	66.01701173242893	65.9523607878444	74.71552802134578	76.04287702592764	78.56857097407658	77.39108946826958	79.47646471498217
710000	-585.114661813238	-35.29487381625233	-370.5216679111025	-179.2981200858831	5.123041683933484	5.2641016756249535	1.0332277299498824	3	3	2.888773619379167	84.06058951631078	65.9005411709289	123.2037811254795	75.85563966268309	81.57060623517764	79.95316088098005	77.01002379026319	71.58099438297089	71.55535037926151	78.92311977410967	83.34805145530514	69.42933204015888	77.03032648496989	83.49008088267047	81.66339142391448	72.32472765708248	78.03113784941037	73.46994572543801	77.44436174535157	84.06058951631078	67.85573756617376	77.1887945050247	76.44866797582256	78.9833251104657	78.48582300873689	73.43493182604296	80.36774102735059	83.09537720174986	80.74087598816806	69.43044702183533	71.9396828192876	73.5210034988491	70.9769206501906	74.83719471297749	68.29220089312741	77.23106546416375	73.15357900424375	76.57554732259106	83.14958861606898	74.84190000162036	76.89618985812803	70.96842973709877	81.8123461487885	70.95696941725554	70.24409406075162	68.87972924026896	68.04308810537289	76.47343006401844	77.2554767415242	79.42536802538298	78.55892009365944	79.68103517926566	75.77123301427928	74.64283636637238	72.4822013516521	76.92021661045557	69.44662525199801	70.76130391854214	74.83924717760611	75.42960899097189	69.29900081134639	75.81068084566344	71.80014975691797	73.3838660975619	72.16309152233306	76.7717521140029	71.47762637917609	75.8780309435452	76.72434051268854	67.73041053407321	74.31014790651427	74.47607828405383	78.9376877316384	77.34619968184796	73.41679434704209	72.00197402209004	73.42806209202837	80.60457326933097	67.42125373894993	71.12301011690435	72.57146262893754	67.80428557200206	72.94036517350301	67.99177250474324	72.50812304373308	72.2144893031638	76.1165283398953	82.83745041500745	74.81445407051132	75.64580657328747	70.89792626517321	81.70394567840809	66.53919342532211	66.47158460619809	65.9742973803725	65.9005411709289	74.7706539152148	75.87169193010541	78.52133080316793	77.49844849950959	79.29018495781285
715000	-569.0613510113192	-41.24849775033803	-357.85332807403876	-169.95952518694236	5.576726055897175	5.159178899307402	0.954946107663667	5	2	2.210724617069384	83.94963975137622	65.44508155403831	117.1005436243426	76.0367008685026	80.58156282524088	79.01138335536342	77.04334116941047	71.25972094112662	71.44364592314093	79.07069890115847	82.58352386063267	69.32867073200352	77.0751500535365	83.94963975137622	82.22497931650845	72.29545659421375	77.41633468520463	73.38103981432862	77.09151347911154	83.44486245215025	67.96824241806772	77.61016893236874	77.37311402422905	79.13235006297556	78.04437229051253	73.54443067766029	81.4272282782634	83.5658420086448	80.61816065151515	69.4052827942911	71.91718145426877	73.51220478771917	71.34809854199193	75.08846944015131	68.26832926413353	75.9931613599046	73.17754880991475	76.46470050760614	83.121350783129	74.84411240234301	76.97232840824448	71.15759582153588	82.12159846043467	70.83836589071237	70.5950803694832	68.84812389470592	68.10507493479926	76.52551515006107	76.9114664705684	79.00309658970379	78.5179522757597	79.49890735386938	75.72311778370953	75.18960207229978	73.54490999756005	76.98007428443957	69.61102415431245	70.79644480782444	77.48257605169735	75.1412896141634	69.2870439214316	75.68930563986274	71.22949486998205	73.08884212254681	72.04114256472722	76.57612693426242	72.09983231207754	76.25000251853095	76.93712490313354	67.77549971068058	73.45149654135068	74.5738230124079	78.55748818065723	77.42901523558886	73.30596253485827	72.26430993038664	74.01101432912367	80.55575858804741	67.92438226693568	71.03158855698103	72.6987284483227	67.59933788039531	72.89744139197772	68.20728115483749	73.70670140596103	71.73124034834738	76.41251623716954	82.74829978556947	74.83503688380135	75.7792086534513	70.9376004686723	81.40117928410743	66.66033070787913	65.44508155403831	65.98783238748504	66.00206720746577	74.7173743980342	75.76735772539823	78.53103052977107	77.57422183738322	79.46897447858822
720000	-566.3699525201417	-35.6125785097118	-355.7229031821309	-175.034470828299	8.324085836129763	5.025240924486991	0.8131582859984616	2	3	2.12930863693415	83.95437351196585	65.96050854543564	119.28255183867111	75.84737659608476	79.83325798292437	79.48485163297869	77.1495954069884	71.37249753938438	71.58853407701837	78.9932349885956	83.43220986069713	69.86078050964005	76.99995734783367	83.19980722270195	81.75414958730148	72.28772784979935	77.92565360109293	73.51283503843007	79.7626550976764	83.85820674473207	68.23681613190352	76.99689632145993	76.81320808083787	78.98181466674227	78.19214117696761	73.43251986778932	80.80193211044379	83.95437351196585	80.68016456524202	69.75008716546373	71.95740411763704	73.50271520588868	70.99271710425403	74.85676146683524	68.5837880150616	76.26694946083893	73.17600940846849	76.46365995950462	82.99959494609689	74.91544671322667	76.98767098976798	70.96900224671903	81.88717731123161	70.70530713158932	70.48505878508522	68.84071525393287	68.04979953068269	76.94267195921576	77.10632393379849	79.00119856466243	78.45075441208384	79.56245349189406	75.84011173894203	75.94115670105084	73.79256951690509	76.95011230556412	69.54342020808781	70.75510963424144	76.2205962320861	76.0758329472118	69.15315876801131	75.7001664664848	72.1397219084528	71.92699769702523	72.0272030434077	76.77739903260542	72.10757266862672	76.13077170411482	75.43474028982541	67.78505987016291	75.15912153257732	74.41599519694725	78.96866917767008	77.1044733591465	73.4083929280671	72.41411685567067	73.38713038150723	80.53765587072638	67.86244023640403	71.14868385765448	72.41314350592779	67.57598198872013	72.99812583701997	68.19040564290088	73.0225378839215	72.2808906633948	76.43050946646711	82.89265398169012	74.78125090905233	75.78776029463961	70.95605783285228	81.64217028791433	66.66008445489302	66.4766269577145	65.96050854543564	66.00884905083208	74.38509119858001	75.60714500419022	78.53263962544601	77.35093836058307	79.46216123114718
725000	-580.4528121129001	-29.38993248552042	-371.1930401799415	-179.86983944743827	7.461690324725182	4.442816544599714	0.858698545036242	2	2	1.4635374032270616	84.04032791387682	65.96370320383342	119.34326835876254	75.85544112707757	79.94032964053724	79.23505549061886	77.27427522807766	71.39405423704343	71.48336291595737	80.32945967086575	82.76221293420737	69.53481988468744	77.06295636060086	83.13897536522127	82.28356320221296	72.36889566078403	77.84792105591963	73.2667113391164	77.14129497814605	84.04032791387682	68.25138865802438	76.96971431054695	76.81018520155281	79.2549937757722	78.05110950826777	73.5739283916356	80.48787864459685	83.1230874629723	80.7576223149486	69.62722379179702	71.96848971468047	73.51507975887299	71.1530781154734	74.88314822568765	68.2999885335072	76.1456859863659	74.36469999428353	76.50707691386528	82.96951061434382	74.86487896862894	76.99332388680148	71.22279230463313	81.80276169084188	70.99833096765792	70.49716970240029	68.91324106471127	68.07771331050223	76.35252800762818	77.85403124393989	78.98101706677315	78.81403664508366	79.6248739074396	75.77679108227025	76.31066373486145	73.51248976356688	76.9948660624326	69.57997117910631	70.7170350899454	76.85534311422528	75.45277665856548	69.27594373812803	75.7243571027185	71.63712016409829	70.77418149974288	72.17582405310092	76.52014547227105	72.09478693150167	76.28177789269675	77.21543348378297	67.77951625797266	75.41288143695421	74.01239505795765	78.75853077196521	76.30022089736575	73.02061165156333	72.02511533282569	73.38480348691664	80.50538896630404	67.99271980804967	70.98922416618224	72.68334094626721	67.83665282573718	73.01185586476628	68.02575569819604	72.77469212565042	72.33168300587215	76.45089907375282	82.8637786324862	74.82203090372958	75.78854861659882	70.9012138813413	81.78460161652221	66.49333154346765	66.70937750527652	65.96370320383342	65.99930272135947	74.69490194761897	76.03368810481109	78.33244207948886	77.26203146788605	79.48223070869048
