Species	Status
Scolosaurus_thronus	extinct
Secernosaurus_koerneri	extinct
Shamosaurus_scutatus	extinct
Shanag_ashile	extinct
Shantungosaurus_giganteus	extinct
Sinoceratops_zhuchengensis	extinct
Sinornithoides_youngi	extinct
Sinornithosaurus_haoiana	extinct
Sinornithosaurus_millenii	extinct
Sinovenator_changii	extinct
Sinusonasus_magnodens	extinct
Spiclypeus_shipporum	extinct
Spinops_sternbergorum	extinct
Stellasaurus_ancellae	extinct
Stenonychosaurus_inequalis	extinct
Styracosaurus_albertensis	extinct
Talarurus_plicatospineus	extinct
Talos_sampsoni	extinct
Tanius_laiyangensis	extinct
Tarbosaurus_bataar	extinct
Tarchia_kielanae	extinct
Tarchia_teresae	extinct
Tatankaceratops_sacrisonorum	extinct
Teratophoneus__curriei	extinct
Thanatotheristes_degrootorum	extinct
Tianyuraptor_ostromi	extinct
Titanoceratops_ouranos	extinct
Tochisaurus_nemegtensis	extinct
Torosaurus_latus	extinct
Torosaurus_utahensis	extinct
Triceratops_horridus	extinct
Triceratops_prorsus	extinct
Troodon_formosus	extinct
Tsaagan_mangas	extinct
Tsagantegia_longicranialis	extinct
Tsintaosaurus_spinorhinus	extinct
Tyrannosaurus_rex	extinct
Ugrunaaluk_kuukpikensis	extinct
Unenlagia_comahuensis	extinct
Unenlagia_paynemili	extinct
Urbacodon_itemirensis	extinct
Utahceratops_gettyi	extinct
Utahraptor_ostrommaysi	extinct
Vagaceratops_irvinensis	extinct
Variraptor_mechinorum	extinct
Velafrons_coahuilensis	extinct
Velociraptor_mongoliensis	extinct
Velociraptor_osmolskae	extinct
Wendiceratops_pinhornensis	extinct
Wulagasaurus_dongi	extinct
Wulong_bohaiensis	extinct
Xenoceratops_foremostensis	extinct
Xiaotingia_zhengi	extinct
Xixiasaurus_henanensis	extinct
Yehuecauhceratops_mudei	extinct
Yurgovuchia_doellingi	extinct
Zanabazar_junior	extinct
Zaraapelta_nomadis	extinct
Zhanghenglong_yangchengensis	extinct
Zhenyuanlong_suni	extinct
Zhongjianosaurus_yangi	extinct
Zhuchengtyrannus_magnus	extinct
Ziapelta_sanjuanensis	extinct
Zuul_crurivastator	extinct
