it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Adelolophus_hutchisoni_TS	Amurosaurus_riabinini_TS	Anasazisaurus_horneri_TS	Anatotitan_copei_TS	Angulomastacator_daviesi_TS	Arenysaurus_ardevoli_TS	Barsboldia_sicinskii_TS	Blasisaurus_canudoi_TS	Brachylophosaurus_TS	Brachylophosaurus_canadensis_TS	Charonosaurus_jiayinensis_TS	Corythosaurini_TS	Corythosaurus_casuarius_TS	Edmontosaurus_TS	Edmontosaurus_annectens_TS	Edmontosaurus_regalis_TS	Edmontosaurus_saskatchewanensis_TS	Euhadrosauria_TS	Gryposaurus_TS	Gryposaurus_latidens_TS	Gryposaurus_monumentensis_TS	Gryposaurus_notabilis_TS	Hadrosauridae_TS	Hadrosaurinae_TS	Hadrosauropodus_TS	Hadrosauropodus_langstoni_TS	Hadrosaurus_TS	Hadrosaurus_foulkii_TS	Hypacrosaurus_TS	Hypacrosaurus_altispinus_TS	Hypacrosaurus_stebingeri_TS	Kerberosaurus_manakini_TS	Kritosaurini_TS	Kritosaurus_TS	Kritosaurus_navajovius_TS	Kundurosaurus_nagornyi_TS	Lambeosaurinae_TS	Lambeosaurini_TS	Lambeosaurus_TS	Lambeosaurus_clavinitialis_TS	Lambeosaurus_lambei_TS	Lambeosaurus_magnicristatus_TS	Lapampasaurus_cholinoi_TS	Latirhinus_uitstlani_TS	Lophorhothon_atopus_TS	Magnapaulia_laticaudus_TS	Maiasaura_TS	Maiasaura_peeblesorum_TS	Mandschurosaurus_TS	Mandschurosaurus_amurensis_TS	Naashoibitosaurus_ostromi_TS	Nipponosaurus_sachalinensis_TS	Olorotitan_arharensis_TS	Pararhabdodon_isonensis_TS	Parasaurolophus_TS	Parasaurolophus_cyrtocristatus_TS	Parasaurolophus_tubicen_TS	Parasaurolophus_walkeri_TS	Prosaurolophus_TS	Prosaurolophus_blackfeetensis_TS	Prosaurolophus_maximus_TS	Saurolophinae_TS	Saurolophus_TS	Saurolophus_angustirostris_TS	Saurolophus_osborni_TS	Secernosaurus_koerneri_TS	Shantungosaurus_TS	Taponichnus_donottoi_TS	Telosichnus_saltensis_TS	Tridigitichnus_inopinatus_TS	Tsintaosaurus_spinorhinus_TS	Velafrons_coahuilensis_TS	Zhuchengosaurus_maximus_TS	Adelolophus_hutchisoni_TE	Amurosaurus_riabinini_TE	Anasazisaurus_horneri_TE	Anatotitan_copei_TE	Angulomastacator_daviesi_TE	Arenysaurus_ardevoli_TE	Barsboldia_sicinskii_TE	Blasisaurus_canudoi_TE	Brachylophosaurus_TE	Brachylophosaurus_canadensis_TE	Charonosaurus_jiayinensis_TE	Corythosaurini_TE	Corythosaurus_casuarius_TE	Edmontosaurus_TE	Edmontosaurus_annectens_TE	Edmontosaurus_regalis_TE	Edmontosaurus_saskatchewanensis_TE	Euhadrosauria_TE	Gryposaurus_TE	Gryposaurus_latidens_TE	Gryposaurus_monumentensis_TE	Gryposaurus_notabilis_TE	Hadrosauridae_TE	Hadrosaurinae_TE	Hadrosauropodus_TE	Hadrosauropodus_langstoni_TE	Hadrosaurus_TE	Hadrosaurus_foulkii_TE	Hypacrosaurus_TE	Hypacrosaurus_altispinus_TE	Hypacrosaurus_stebingeri_TE	Kerberosaurus_manakini_TE	Kritosaurini_TE	Kritosaurus_TE	Kritosaurus_navajovius_TE	Kundurosaurus_nagornyi_TE	Lambeosaurinae_TE	Lambeosaurini_TE	Lambeosaurus_TE	Lambeosaurus_clavinitialis_TE	Lambeosaurus_lambei_TE	Lambeosaurus_magnicristatus_TE	Lapampasaurus_cholinoi_TE	Latirhinus_uitstlani_TE	Lophorhothon_atopus_TE	Magnapaulia_laticaudus_TE	Maiasaura_TE	Maiasaura_peeblesorum_TE	Mandschurosaurus_TE	Mandschurosaurus_amurensis_TE	Naashoibitosaurus_ostromi_TE	Nipponosaurus_sachalinensis_TE	Olorotitan_arharensis_TE	Pararhabdodon_isonensis_TE	Parasaurolophus_TE	Parasaurolophus_cyrtocristatus_TE	Parasaurolophus_tubicen_TE	Parasaurolophus_walkeri_TE	Prosaurolophus_TE	Prosaurolophus_blackfeetensis_TE	Prosaurolophus_maximus_TE	Saurolophinae_TE	Saurolophus_TE	Saurolophus_angustirostris_TE	Saurolophus_osborni_TE	Secernosaurus_koerneri_TE	Shantungosaurus_TE	Taponichnus_donottoi_TE	Telosichnus_saltensis_TE	Tridigitichnus_inopinatus_TE	Tsintaosaurus_spinorhinus_TE	Velafrons_coahuilensis_TE	Zhuchengosaurus_maximus_TE
0	-3227.3351504476987	-20.11611816927581	-2738.921053266754	-468.29797901166876	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	0.5974371992536506	1.0	1	1	1	171.26205439707826	58.98645182853848	531.0663521843276	72.91524096625903	67.6596152210189	78.865619047841	66.50855937391279	77.43756306039202	66.08457754852124	78.28062673071935	67.38931770079854	72.36820350587719	74.54299961044475	69.80320881544304	83.24950251270288	83.43321530652346	83.93980290141312	83.27971013998494	77.89787668904285	83.91281666357266	70.09633494002571	78.16092013659177	85.77256998068803	80.18615169708713	88.50967213481246	171.26205439707826	84.79341290550573	70.99557439140668	70.31059771024553	81.44274782448149	84.1296190170575	75.23121857239735	78.36951773256409	83.49893853693825	70.47742764529578	80.69372365422379	87.95398904951082	79.47946210262954	70.26355254196325	88.12691770116567	72.70930421736318	82.03079709036112	81.92851723687001	87.39298905818873	82.7894303316637	69.17594095507225	78.85631517456319	74.91545491460154	76.17416966863982	82.51063915594796	83.64941180887715	124.75683744548049	68.26661564389669	81.84297124537265	77.9439428621153	68.0656382045941	66.62592650131641	84.5051310605557	75.9920508049053	82.65362444130713	80.42872146115974	76.17210610227025	90.05101238206248	81.76587832005598	80.98373298225454	82.5895873184209	74.50970106674997	70.66845279541799	75.91688113677212	78.16855382596393	71.46627434091026	71.73809588874002	69.06877141217171	105.5797505985499	81.78018331807965	72.68718613120438	72.78659747726707	67.58416524006459	78.28392524977478	66.38548847350442	76.87401595923166	66.05928722299839	78.07969636165234	67.25148750948695	72.18281428862933	70.87689703370464	69.77783927831406	82.83105047125744	73.92423929080506	65.79833444713061	63.967178416600426	63.474126353840354	58.98645182853848	67.43727131812656	71.5881710079362	79.5423026892078	79.96120606273996	72.20784946128677	65.94966002592817	65.80763104746525	66.61251299847366	70.25788059599016	77.12954603017185	70.25457132173307	74.84461189991492	65.56361207471514	78.57445700655782	70.26387848664245	80.63604404165412	69.02361352331461	73.96344962527212	70.24970192405502	66.23610449513355	66.91448654741762	81.78162679022671	74.84830354487939	69.40780806268465	82.5049420044553	69.01743332672474	78.62891787507635	74.80165380646625	69.35035078497889	82.33768381211067	68.52217120941057	118.07389550613848	68.150769167806	81.75669038628699	77.78042532635163	67.72658213669305	66.46522988165101	66.26236764559242	73.26554622354041	76.26994756801878	80.39723159221579	75.79125856808754	69.72389019931843	63.78409713258042	64.81543575121071	65.37563686450103	74.26034261840057	70.57323144660482	75.17131348607339	77.85061157126097	71.27005756588359	71.54910054429365	68.9934501948402	74.01108584510453	81.61148177659068	72.34437588168907
5000	-2732.177516859381	-28.83912610139626	-2287.086015683891	-416.2523750740934	0.18448468692358183	0.447055849617545	0.3174456885265882	0.5011447914861074	0.7074893261395723	0.3045315425567376	0.324900947919866	0.5982671206517621	0.7589002204834083	0.625320982285816	1.1243330366154132	1.4717820826459578	3.4260763147085087	0.23014303881467596	1	2	1.0525064303199962	172.02546347641558	61.427273662542106	541.5287036725477	72.80987127599046	68.35483111771073	79.29803600182042	66.57226972845369	78.40572256741963	66.34705637972633	78.6168685675105	67.28367333146926	72.28543312975923	74.77587556953007	69.79133612448268	82.97188098795621	83.44345461222527	82.14631567682108	82.35802034146984	77.4923159805459	86.3870615958313	70.09799881661391	78.69767681926399	86.32787616966384	80.6712388286121	92.11940272873579	172.02546347641558	84.89237766099899	70.32083633466135	70.4796858386184	82.24992939319085	83.50895214421992	75.88667915314817	77.53513906249616	84.77377259363973	70.83480361266237	80.67048434539781	85.93116204946541	79.45558836325479	70.41987607993175	86.5929740031097	73.05699839244117	82.49457253313655	83.42293903722647	86.60545650537165	82.85331411239171	69.13132048155225	80.35305907492705	75.25428606046582	75.85208012805016	82.62156285025549	86.26291622347195	124.95038469804913	68.42092417464299	82.78950192450183	77.79143829070081	68.55896232905728	66.59082531540933	82.9543977058093	76.42901477800932	81.61552217124749	80.56202383382978	76.13599158244439	87.79612594103494	80.45762634148717	81.55619587128888	82.54642916112448	74.45166535314524	70.78918054290389	76.06520330851109	79.48213321315362	71.98260016122101	71.632605077952	69.1048785133951	104.96555210341846	81.7577851551556	73.0315320834812	72.34280019544572	67.50332611917543	78.16953886125032	66.47035626772721	76.86019820054675	66.04549216238155	77.75726271849727	67.08199662920228	72.18296688064221	71.46339539076584	69.6027068943528	82.76198011122318	73.43352105656342	66.01409101856883	63.814942377464654	65.0474315312428	61.427273662542106	65.56136689262632	70.81446729018042	79.15449468613694	79.95878354191137	71.20783217581632	66.01262309640353	65.99565562181887	66.46986364520158	70.00699853077384	75.64705181866809	71.49566231236845	73.07214134721518	65.56723619232719	78.8402578216256	70.29277423675045	80.66896986075633	69.63337798745444	73.14118983385156	69.81278286486254	66.63558815113961	67.35453687524321	81.44523886971074	72.86811057982167	70.24731679491181	82.66645522309454	69.1053283736586	78.1497988599784	74.83911561467953	70.96424320063805	82.03879968184224	71.68625911227606	119.79346459416583	68.07352495131765	81.4721084025207	77.75396063445831	67.65112891924132	66.4447157810718	66.45826676771735	73.1390039913843	76.24783955022305	80.05270192495479	75.44892233425061	69.78027355609727	65.01188098353929	64.60957023413683	65.90907761008734	74.24194931320754	70.04278742276071	73.53934797788934	77.77164136046672	71.24039192299512	71.50629593920608	68.91395547670719	73.30991099503211	81.66343278623825	72.22048721953473
10000	-2519.7868817789613	-46.30741052264655	-2072.0971961307123	-401.3822751256025	0.1119865875075505	0.3563036055545304	0.3077538054615919	0.4962172299946787	0.6972833263468092	0.23371263590036273	0.2015245204750248	0.31222849531881114	0.31700329267704364	0.4997259747646105	1.294309250530921	4.3544965429493745	7.1747871516527635	0.29839837863704716	2	3	3.7345801620036743	172.16203492057682	62.780770812151054	517.4838143325733	72.90404753835008	67.60415727011633	78.76255425637943	66.73557812305371	77.43897679036155	66.08356641755523	78.76580024623401	67.37148004188987	72.28504262776046	74.63335626628258	70.03541508744162	82.94040135006973	84.09593604668613	82.05975188144424	79.15324832678955	77.55792061075428	85.61744662950014	69.77173444776064	77.86259838056266	86.60691375146156	80.0327745549887	90.86539002200885	172.16203492057682	84.88934985262148	72.83641737831746	70.29288397832185	81.4041665858881	83.60000702020236	74.87660264107532	78.1447878272166	86.56191782805028	70.33084071590633	80.75268024629693	88.02525062787203	79.58760381603982	70.29007807864215	85.68660925156347	71.28655731372434	81.81753189235104	81.78921014360814	84.79137048671637	82.73820505073402	69.25325989281302	79.57353856358056	74.928294146433	75.71281690596417	83.28120938339472	84.47899566762678	125.20392269935256	68.44931640442276	82.37544396808705	78.1571495798989	67.92460574511281	66.867644790409	83.95267484687257	77.82494789308558	81.88768194793269	80.43765766008381	76.04286134442069	89.67557757119924	81.18653980209346	81.35328844698736	82.0996618101596	74.69890868668585	70.70172494992705	75.9432613484483	78.40602788512143	71.43434540409724	71.64711633240285	69.07782183775892	106.97193607182813	81.77199320381231	72.55608498313654	72.64327945873391	67.59014046406018	78.05053676582307	66.48399790221318	77.39043036194921	66.05958838556926	77.32130923487908	67.24331469282471	72.23852221140706	72.1033212540341	69.70517066070668	82.90761937604576	74.1839699881648	65.68958818180549	65.54150783844621	66.07452364586663	64.23869909825925	64.11239015585666	72.5052444872799	79.59747683640346	79.97361701267555	71.32752525086885	66.02409222721683	65.98057576875041	66.08957481760234	70.27993186778805	74.79345529352092	72.63305652738752	74.7537797394404	66.11610363265146	78.89965053811287	70.31415006260636	80.60850044466636	69.41975530969326	73.9537910386155	70.22480621279466	66.41536373957936	67.97632657676067	81.77192855177296	74.00781935363601	71.82300298510742	82.6966753280793	68.87824403792422	78.75854589477473	74.89293693341392	70.24737248441282	82.18017536769139	71.73075222459205	117.96978366049963	68.17653131150571	81.71605225984553	77.67187955468013	67.45109781893528	65.50949536882285	69.59580113802588	72.46072937618733	74.67737759165021	80.05229277194236	75.96313634569776	71.19357529834353	65.91637931658622	63.87375875938548	62.780770812151054	74.36136920219798	70.44758562180839	75.27752340662954	77.30606123652672	71.29727634424755	71.41101641391457	68.86288746743278	74.92084622841136	81.73785838438036	72.35746585147902
15000	-2489.0427784727162	-41.58276577420921	-2046.238548503147	-401.2214641953599	0.09990827455711507	0.36363841572367717	0.20574215968784096	0.5634326077756587	0.5602170724030855	0.09204302247485052	0.17819118528671749	0.37243362894190724	0.26832395157537176	0.4114015236105448	1.4136120684314115	4.330004706573928	7.141194199643919	0.3133626568296321	1	3	1.9542390360984812	172.58255160824402	62.94052875579876	515.6898895057333	72.89026017220597	67.69761393334485	78.82160271201371	66.52442167369685	77.4286972938248	66.10382352330998	78.21632000865208	67.45189600095163	72.53719006293962	74.62747865007393	69.79001847462936	82.94857293818387	85.3974260167351	82.27071621518353	77.79150779474219	78.15721634722138	83.57170519972775	70.13605515026146	78.77530492322718	87.69328335507765	80.13249120960617	91.69280010193107	172.58255160824402	85.45786783949087	70.44247958144021	70.41858916026999	82.38200666166675	84.23805775957021	75.00113154571967	76.7407711225746	88.62008790430143	70.37155688685843	80.93774372242152	86.6353949079147	79.83013412453839	70.31728988917219	87.40710712023257	70.48046759179081	81.86260675121085	82.23630875323602	83.72742985653	82.87848277794176	69.15798670968118	79.12418257391761	74.96510488027735	76.54533523174298	82.71782557621135	84.82123384808196	124.82695207308825	68.22546716664915	81.84747951259996	77.84226420430211	67.99782281555211	66.82537905564394	86.04755783879902	79.32676473185371	82.797214095219	80.77120948720818	76.2669936956145	85.67138744433326	81.2395991846545	82.41155360982249	82.66811669727689	74.46515873353846	70.60473918918579	75.7586351700754	78.1220164987362	71.40629510925311	71.63839924900081	69.02528293494241	107.55030161644899	81.85002258437572	72.80252386986044	72.49036370957572	67.54128510481519	78.38340079664978	66.45442004227776	77.41275107589303	65.94923688620267	78.20586509204568	67.18554766089872	72.00364302361528	71.73967065002931	69.68056047284628	82.27876092713227	75.66623286308173	65.88507106452877	65.80456183620662	65.08003943175741	62.94052875579876	64.31023602435444	71.74749729535404	79.8927711861531	79.94929305776878	71.59606629278527	66.03763263102033	65.82505119711345	66.62938694472052	70.13114158633792	74.87457224108792	71.42674688359823	74.4211882610914	65.00080170136644	78.04430468985106	70.2701588241375	80.63396244927968	70.1018478309783	74.02146584942165	70.23182124797181	66.06634153717611	67.64586625726312	81.73236091733658	73.97687552468554	71.28423928447195	82.71299710452706	69.09007868595793	78.71535105016865	74.88427827411294	69.83109590577018	82.22282767518898	71.34022605262498	120.17151399581832	68.22530824258124	81.78950468148648	77.76892306005071	67.90034578272508	66.36539516969903	71.57768567352154	71.85017209465603	76.11209450816416	80.29982666684558	75.90336973858908	71.46405818269305	66.15764133026978	64.19585067408354	66.01482808770606	74.42337319045323	70.43848278428605	74.75576930966562	78.0245826335759	71.35880077596691	71.60787695694398	68.97323021351374	74.46276880251638	81.33408999757951	72.32946679445679
20000	-2520.1703598114455	-54.179020129179754	-2056.9598571276774	-409.03148255458837	0.09126297938611555	0.31558935624667767	0.16944114580601521	0.5632802231984851	0.5699924578309923	0.12049774655889511	0.2126859051659074	0.3754238931534681	0.28805246335651435	0.7361630608902622	1.402182017309018	4.671325769042471	8.700048993932704	0.31395980916043076	2	4	2.4217014567350548	173.80943885020363	62.550262738345175	515.7472965083165	72.99089219776013	67.60524501034642	78.66244458705953	66.64615501404646	77.46958863598198	66.12956645227882	78.28252368584259	67.40244277232044	72.81652755501781	75.93737530437538	69.79060527368543	82.93129913879396	84.29072047534731	82.87137748263643	77.45886253839743	78.02279790257259	82.14335918065322	70.02588705038775	79.626315876427	85.55776775287129	80.33005567492471	96.21524122794195	173.80943885020363	86.7834124142325	70.86524286775861	70.37042155854174	82.58566836631023	83.2741300783675	74.8524652878179	77.17138218381741	86.6669143779245	70.33368565150856	80.72934370627068	85.82990220969918	79.9780065242689	70.30274444107359	85.85467395201002	70.44559625234906	81.9401198358717	81.38688476353393	84.15244595406713	82.779545809186	69.24495021567279	78.88389622489792	74.91767653241779	77.44327245810699	82.54068969583793	83.64526042192401	125.11650497041869	68.22546716664915	81.87983775937998	77.89830690417871	67.95850552476378	66.58094013900742	85.32986373605533	77.40583738413396	81.68122128036816	80.41930359881133	76.04686461138192	86.49580385880607	80.81617022925677	81.71344557075732	82.27205769163567	74.46744984562073	70.93051689870146	76.3375538903956	78.23921802949387	71.60052592064488	72.3916068686906	69.01504171369119	109.30516259839656	82.24917130819267	72.6823657627582	72.64881148889796	67.51772595989172	78.64250674313736	66.37924550049297	77.31974797134362	66.03103802349742	78.05739143621959	67.20100067366359	72.2213265405039	71.61996010088	69.77170246208108	82.91926261662546	75.67363007044283	65.64481892179863	65.34085356163004	62.550262738345175	65.65991484412	67.3450545313182	71.40047457753217	81.34137165291523	79.87323437832556	72.09542279455518	65.9244580304649	65.74957181385614	64.31799706331293	70.11526698759297	77.26341322589651	72.99719686342765	74.84381965972636	65.97192182854637	78.49840116748521	70.30773511472994	79.999166848768	69.60266832120304	74.44444425378474	70.23304678700194	66.42475245444554	67.6537340569249	81.75795930220424	73.9109034259673	71.81475506485455	82.60926107701974	69.10828863271705	78.73676301265034	74.75373241103898	67.65778349631518	81.99178010607984	72.00450740219243	118.9001301467511	68.22481701933344	81.76731841198823	77.71915760377692	67.86183641217573	66.45149267813356	70.6669208666181	73.06404176046529	75.60247827916001	79.64497645029424	75.94205759046078	70.46043567060451	63.740450832555204	63.02620238784626	65.68972918463108	74.41775990294566	70.47247417445412	74.7902198873785	77.62582886747894	71.33070990133076	71.57007520285515	69.0069404026245	73.72663017989136	81.66097355822957	71.99452480880495
25000	-2458.548624509222	-47.962534506411956	-2017.0320055793188	-393.5540844234913	0.03780496777758139	0.14809239967366528	0.12500835424701	0.27912412891330307	0.2102726135803509	0.20302194641700852	0.16688351873710822	0.3141308645919604	0.3438365025637232	0.4014636058212629	1.0971951787562573	4.621432778201695	7.900520994790548	0.28033214498604475	2	3	2.3988607389282883	173.8751457183173	62.86531917002828	507.9511508444609	72.80328489222738	67.78382543548545	78.66351682316495	66.59189803506227	77.62974398661339	66.12764093771442	78.4368028730557	67.28678326488317	72.30429095531068	74.48700249990821	69.96310962049614	83.94762302146407	83.98142870980382	83.5658405936075	78.84719268284498	78.11776957405719	80.38468683713188	69.8678690005784	79.52309423838703	85.02034834459798	80.05318796564815	94.45064199033922	173.8751457183173	84.7568768204339	71.88698984998426	70.28767528855347	81.39482212208902	84.761714414926	74.8597371315469	77.83736119688156	88.7169876544879	70.31673732907123	80.91068271365808	85.98974599092735	80.21467235110988	70.39114987364874	85.62134898475706	70.51916131522661	81.8490969448056	82.64130669370596	83.29207410755207	82.72817629708538	69.29824374062453	78.8710557469312	74.91768478768265	77.32325107791246	82.49766489165127	82.7208159309431	124.7806729156224	68.22546716664915	81.9097883351472	78.175388227394	67.93586765812127	66.54263030195462	87.31372367851719	79.1869997564543	82.31357978256902	80.88580709341852	76.04464202818001	85.61797727182113	80.5139927661288	80.65938389287	82.23360420257005	74.45609106694657	70.59557086993503	75.63068812957184	78.13744895961419	71.3661920092565	71.89523015232562	69.2239354466753	106.85066752068099	82.08495529144089	72.56652610002047	72.75315710053421	67.54259225854508	78.15912847577681	66.46676764367078	77.25865445438741	66.02392151763395	77.98766105944901	67.25737262333779	72.27383671250534	71.01169970431071	69.7540025185467	82.72373238077023	74.54874828863976	64.88183510173256	65.38242913209557	62.86531917002828	66.69199382521553	67.28641464214968	72.47363505723636	81.60791881527199	79.99035494106572	71.24399845126256	66.02798511292059	65.8395656621846	64.71412123024643	70.26758692516185	76.9408959599459	72.4458883706675	74.82877024693684	66.20517618968279	76.3887704789442	70.25660768697189	80.2682560700953	69.81043606334785	76.2844081881105	70.21334072045897	65.80881392307259	67.72202207684303	81.6016856850624	74.87427108079275	71.19140056915843	82.49248603061508	69.05957898642383	78.82797416023934	74.7706129861819	70.08430007707834	82.34284460124543	70.46288955597727	119.60725352324248	68.22481701933344	81.83432262872094	77.32372982746946	67.83382800479697	66.47229413338374	71.59965524957033	72.12110080210306	72.29401040195887	80.25782194851482	75.96188859366366	71.92856216529371	65.55985864476685	64.18481400627024	65.50742474421375	74.41280931945346	70.58631800243442	75.28607143403592	78.10274551698697	71.36455672403515	71.57246708249956	68.91074564864935	74.67749200441088	81.56877233131077	72.40421876666913
30000	-2465.361516844675	-48.79030621178777	-2022.2510497108938	-394.3201609219932	0.04512267098437923	0.13397117394849375	0.09007502199455823	0.21696529901269906	0.21365674595753187	0.1687477020841026	0.16429946911031892	0.3296823509145366	0.2408664711772665	0.3593942166246292	1.0795428305178132	4.859631461724365	7.934261386714574	0.31519869598889433	2	3	1.6658267411357655	172.13860345379294	64.82898463384798	512.4367509021215	72.89311838872563	67.71678478420662	78.65166357019626	66.64781664290835	77.65635207261427	66.0713166607241	78.60383884527047	67.31090223228335	72.42049636024767	74.736827528775	69.90101184701813	83.30366240670794	85.27759739467484	82.91970013387346	78.32999847857276	80.69970696423007	81.85110941461657	69.76829538552707	77.74422214198879	86.65824315526892	80.41622654852925	93.89251684831325	172.13860345379294	85.055727500558	70.8603664795888	70.30832734301096	82.07517591949285	85.2598002141227	74.88522851857472	79.3216995112344	89.87300726710296	70.39861169230917	80.68133556578212	85.45165801206603	79.65545758792533	70.39799061796568	85.86078857546265	70.34512036019778	81.9649240388041	84.51038573214149	84.95515192780293	82.74264585457504	69.13674970504854	78.89422875930455	75.42137813460938	78.09960772195086	82.58315270364321	83.5132444920783	125.4367736174263	68.22546716664915	81.84110721669029	77.94922313130368	67.93264292364519	66.59792686780722	88.35717570339527	79.03162285223804	81.80878338400532	80.43648644816157	76.11792321893088	85.6649580416937	80.68667685617487	81.18463709136101	82.25415658269996	74.43972263986508	70.59667289399887	75.7446852464145	78.13043872710819	71.51185833326582	71.6151392758481	69.06456444633073	106.86873086558224	81.84499847486708	72.52470643729838	72.75422250844201	67.55614626196395	78.61587121110716	66.47404657825709	77.25803417618158	65.73647268910933	77.92427362382979	67.10378636246607	72.05054440560029	71.77367017941991	69.74171261662323	82.91564289389615	73.76003834710386	65.36010691475622	64.86870279620722	65.14327252599621	67.40845151053982	66.80238207987863	72.19771010745913	80.86688234828699	79.85344945853689	71.36700769940168	65.99795997915552	66.01838763187668	66.3749172038437	70.21393750061414	77.2349196489474	72.34229924635797	74.76381258095832	65.79884871447207	76.01843542002624	70.02263404966698	80.65708637465978	70.9870431446998	75.4668462776045	70.24928152041419	66.105185120364	66.2474480261288	81.80195168585412	74.37359669949204	70.90068066748124	82.68722433376995	69.09789985361691	78.75364624544933	74.7964632469886	70.19388239332737	82.12198162770603	71.96573391275665	119.76331373977209	68.22481701933344	81.83682910463281	77.50290517357178	67.91013922059605	66.44597745453386	69.81451724666864	73.25922801493016	75.38624996224767	80.37836323523197	75.84901346764032	72.14605900656177	65.60713636686756	64.82898463384798	64.98807645156698	74.38851873870071	70.53202435862563	75.10183310022506	78.07767392002951	71.16309684690931	71.48398064383433	68.9333189951799	74.78063151033828	81.65725772481407	72.50762669710288
35000	-2472.443826540433	-59.34115073570545	-2037.2685589956695	-375.83411680905783	0.042318967574454844	0.11331229701570406	0.13664482182192533	0.2749440826261013	0.11799887841412493	0.14767694685233623	0.19961003007429387	0.34664461770051336	0.30254189022762645	0.5932747243856951	0.9322935655051736	3.6582095802153627	7.988390680383904	0.3312614359167091	3	4	2.2387431471593957	172.06939336587288	65.2712489394774	514.6122962716255	72.83769396673591	67.65124168949004	78.66055410035273	66.5314803069195	77.56548145822674	66.15810988209607	78.32453573722023	67.27875377741859	72.71947523126266	75.48297662871703	70.1959076226394	83.22070911295106	87.57309178324	84.49738576745783	77.36857767180857	80.14539868623326	82.63446318652724	70.05401032879735	78.99145744767057	86.0225930047126	80.18789649536872	96.68837307604345	172.06939336587288	85.35831226395564	71.05909114444758	70.47964363998823	82.69968022979171	84.00838497944366	74.9097923675272	76.94083480774508	87.67630778706796	70.40832388783762	80.68477450874443	87.01273235385291	81.36268689755882	70.26893748898347	86.70519883268157	70.753136054388	81.82981049042564	84.69402325056515	84.65207186209835	82.77030760916338	69.14522175234191	78.9744397975153	74.9992968055706	76.36356957876743	82.55305865370303	82.46738746810625	124.8203186910425	68.22546716664915	81.89842249355567	77.94586829927495	67.92825038998713	66.62148501601285	86.29996550529117	78.19578209426469	81.8826653283086	80.60643497718264	76.31664642844794	84.91800901727441	81.00013026641707	80.94543707857278	84.08939320314553	74.44055706588252	70.60561048070089	75.96207645573749	78.17256662049218	71.43856428109764	71.71466889221783	69.03283939443479	106.25579166341399	81.75277526579535	72.93357425116731	72.55467391641926	67.58620188668057	78.52204806136794	66.48262550781642	77.27598849608823	65.96263515347641	78.10537843487771	67.2677058817733	72.27321665306587	70.9935602474043	69.66846312391192	82.13927658405584	73.31302315516939	65.28360836903374	65.76216098709892	65.99523738479168	66.5591831128077	66.76709610303558	71.28916919459581	81.84643429914101	79.92359804977453	71.50926622763764	65.96482969404249	65.78767523588577	65.9344851742147	70.2418629567213	77.56071514606576	72.62379744223215	74.23202649836846	66.14142781819238	75.30438547194127	69.98781164586242	80.40096345125374	70.81003461206328	76.14937016606792	70.1736728956184	66.17396121378833	67.9042832387945	81.79319930911763	73.49016011929652	71.87552377673038	82.70885822315991	68.98857939637152	78.73683425075596	74.88384383583723	69.65157154806494	82.36011317767334	72.05657769733995	117.23442319803937	68.22481701933344	81.6699231198342	77.75808042685337	67.91433331415504	66.20002548720213	70.7180100285417	73.02186315184066	76.00790788893148	80.05222594550689	75.93178206186393	71.93614566624362	65.3251263824877	66.69675163705638	65.2712489394774	74.40161078912602	70.49044519705281	74.7065593145864	78.04996064148015	71.33145252959751	71.56928651864834	68.78549156091763	74.55916848027661	81.69167055106638	72.46216421917175
