it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Atrociraptor_marshalli_TS	Balaur_bondoc_TS	Bambiraptor_feinbergi_TS	Changyuraptor_yangi_TS	Deinonychus_TS	Deinonychus_antirrhopus_TS	Dromaeosauridae_TS	Dromaeosaurinae_TS	Dromaeosaurus_TS	Dromaeosaurus_albertensis_TS	Graciliraptor_lujiatunensis_TS	Hesperonychus_elizabethae_TS	Itemirus_medullaris_TS	Linheraptor_exquisitus_TS	Mahakala_omnogovae_TS	Microraptor_hanqingi_TS	Microraptor_zhaoianus_TS	Neuquenraptor_argentinus_TS	Nuthetes_TS	Nuthetes_destructor_TS	Pyroraptor_olympius_TS	Richardoestesia_TS	Richardoestesia_asiatica_TS	Richardoestesia_gilmorei_TS	Richardoestesia_isosceles_TS	Saurornitholestes_TS	Saurornitholestes_langstoni_TS	Saurornitholestes_robustus_TS	Saurornitholestes_sullivani_TS	Saurornitholestinae_TS	Sinornithosaurus_haoiana_TS	Sinornithosaurus_millenii_TS	Tianyuraptor_ostromi_TS	Tsaagan_mangas_TS	Unenlagia_paynemili_TS	Unenlagiinae_TS	Utahraptor_ostrommaysi_TS	Variraptor_mechinorum_TS	Velociraptor_TS	Velociraptor_mongoliensis_TS	Velociraptor_osmolskae_TS	Velociraptorinae_TS	Zapsalis_TS	Zapsalis_abradens_TS	Atrociraptor_marshalli_TE	Balaur_bondoc_TE	Bambiraptor_feinbergi_TE	Changyuraptor_yangi_TE	Deinonychus_TE	Deinonychus_antirrhopus_TE	Dromaeosauridae_TE	Dromaeosaurinae_TE	Dromaeosaurus_TE	Dromaeosaurus_albertensis_TE	Graciliraptor_lujiatunensis_TE	Hesperonychus_elizabethae_TE	Itemirus_medullaris_TE	Linheraptor_exquisitus_TE	Mahakala_omnogovae_TE	Microraptor_hanqingi_TE	Microraptor_zhaoianus_TE	Neuquenraptor_argentinus_TE	Nuthetes_TE	Nuthetes_destructor_TE	Pyroraptor_olympius_TE	Richardoestesia_TE	Richardoestesia_asiatica_TE	Richardoestesia_gilmorei_TE	Richardoestesia_isosceles_TE	Saurornitholestes_TE	Saurornitholestes_langstoni_TE	Saurornitholestes_robustus_TE	Saurornitholestes_sullivani_TE	Saurornitholestinae_TE	Sinornithosaurus_haoiana_TE	Sinornithosaurus_millenii_TE	Tianyuraptor_ostromi_TE	Tsaagan_mangas_TE	Unenlagia_paynemili_TE	Unenlagiinae_TE	Utahraptor_ostrommaysi_TE	Variraptor_mechinorum_TE	Velociraptor_TE	Velociraptor_mongoliensis_TE	Velociraptor_osmolskae_TE	Velociraptorinae_TE	Zapsalis_TE	Zapsalis_abradens_TE
795000	-2248.773047757327	-33.707262405581176	-1921.7338863765367	-293.3318989752088	0.05057999267405052	0.2991287426470777	0.24930079547229161	0.5288392815410936	0.5874146122256961	0.232533252618688	0.3197012494175731	0.5153710003647123	0.382906000204318	0.09345360807783114	0.19726398792730668	1.8458942610403766	3.985241040916713	0.8612443024264164	1	2	2.130174616107907	171.19899101488625	65.26376912731158	831.3276002635332	73.27013550684205	71.03976331705027	82.34517636772858	132.87322433227288	111.53056859251625	124.69973868195991	158.9292462827828	171.19899101488625	93.39119020517198	105.8460696213971	125.54028231458992	85.37382940941252	94.99421428390714	77.2432665175991	75.00211884601616	119.81246321023687	123.37882169837086	92.74081647589291	142.2709732323022	145.4030262557114	99.33659581606241	153.21677008014964	94.18898989994044	92.65616234261005	83.4889351941329	82.79151852552593	84.29932455252674	88.41676808976037	71.84022463769367	91.8729625434166	124.76374291563184	126.84229503472068	128.76327703665316	87.97971884564717	91.36484462447552	88.34880541227137	131.46419478338157	79.70791124733714	85.27406415473992	84.23198981477252	77.2654930110719	157.65064879361256	95.00017471211578	84.85740381880412	65.26376912731158	70.6938572079565	79.79480655387617	128.02500227859196	100.33535552425114	100.35895950352025	66.03673662826277	65.98843794295207	66.10693686497794	65.95864162250824	122.59029109510168	66.91832688808789	88.13805845285822	76.2320717086348	73.50044704409171	113.2273956850614	121.13257614660762	85.61997051716547	139.04805585149558	140.3186768411411	72.60734575030877	66.04550268396837	91.6911576133296	65.91471895845237	66.01744169443113	65.94744600034825	66.03053185655962	71.33549123385971	70.96569756487708	65.96235235005778	123.49871479559448	125.95869777595894	127.74090366983788	82.39618616088863	90.68869423973972	65.94898399507447	117.35363663267701	65.75383314254005	73.11449497254512	71.69333942013515	76.37200443155479	65.956768052326	66.03231464455259	70.86450066609622
800000	-2243.875126034114	-33.621209327284376	-1911.953554275794	-298.30036243103586	0.2038231789429839	0.11799727425750116	0.2322170773478553	0.30614123161573176	0.7801584670840068	0.21562621149783487	0.18768820478653916	0.4225896344928507	0.370112940623683	0.1355895360986343	0.21651257671117485	2.081457340468771	3.9055555396710946	0.8752431506844484	1	2	1.4452352307258298	172.4524625083889	65.90998389311531	843.0281561105859	75.55521807289439	70.99611243442854	85.2962722856528	130.76885426471358	112.53806961775643	124.70287769867255	156.29864564142602	172.4524625083889	94.36247278817568	103.9728377075247	127.07280454146924	83.02306451061224	93.60788776046343	76.83509696458516	73.92120906629665	117.54531854730836	124.63893895449934	91.79371929137037	141.51455712115975	146.80076181247287	105.22461162947698	153.0854109152236	93.11051724386367	95.43315209350854	82.30512762327584	82.1290765793784	83.67051890944249	86.36890838440283	71.87718137178838	91.01893677387699	123.98118934379686	126.25758878436498	129.82863935572388	86.49275358989192	91.82845775983678	87.93147535886595	132.95939682004635	78.95477421628044	87.85413500094612	85.80025007043157	77.1033412421769	157.85062092722188	94.76607951046603	90.685448861387	66.82466170818415	70.834993670336	79.89210811953282	127.4005699567616	99.90848494330918	97.61906987325213	65.99804920268438	66.05990678224723	66.02533135969718	66.04129822609173	122.55303474528165	71.85700455747873	85.736507373596	76.37679798404598	73.39236672698426	116.15990386816013	118.47006605207125	88.52352215750275	137.7454182471615	140.58385578013633	71.0777204793122	66.10660705648719	92.27121060167195	66.29314125526464	66.01770081810423	66.06126865765818	65.90998389311531	70.13415012040936	70.1150633888803	66.21214842114456	123.80933360428122	124.27790563537097	127.26799328312474	80.12015193279552	88.69386134309225	66.1565129016503	118.741829913906	66.21404905369626	71.73206040439995	72.03647678418635	76.91565677344738	66.28523068201751	66.28417697938933	70.44943252703877
805000	-2218.5269744874013	-34.56027616866433	-1901.5926125383526	-282.3740857803846	0.18157683552069606	0.09790166433447996	0.2504656442514654	0.3214606972966094	0.6206422997082567	0.24085743675998075	0.21143872568214184	0.3003598944579244	0.2974501161417853	0.1728000302883514	0.18036779534153852	2.04228948646667	3.6528728469014653	1.0229766464133236	1	2	1.7689173775159914	166.87807368745567	65.67214508647815	798.795906144591	74.98918559145702	70.95080006398504	86.32999245386986	128.7735212609954	112.68934378603345	124.86337954015137	157.28302335294572	166.87807368745567	84.25400101032832	102.32718905961019	123.92221832514149	84.56188421511479	92.91912040826698	77.13960451025346	74.27068553295356	117.31294498961215	122.77836194917914	89.78849096063853	141.0840777255163	144.94121884545228	102.44532650297828	155.31093610690536	92.63906150446358	89.29479635868552	82.04193921883694	82.62425376600878	84.65583120027323	85.78051127934201	71.79008736121203	93.06958132755726	124.82397023186185	126.47204165378328	129.53782315887767	83.35347795341615	90.89414961793469	86.02103190428778	129.25394856196235	78.03388809646444	84.7473911436477	83.62684722970492	77.26889905917992	156.93249217144458	96.83914365059583	91.59120677288088	65.88996389110136	69.78726174134357	80.20401757999998	127.62807146492423	98.93584179049327	97.72612360740497	65.89654591248153	66.0239309792163	65.67214508647815	66.03102723015054	122.20736924232192	71.40956253425647	88.61794978777304	76.52411986447929	73.73878468259178	116.63809281741898	118.55798545961616	86.47725857495195	133.2793552119911	141.6118395114966	74.62189875890785	66.00292167062658	92.61734579674705	66.02392489542618	65.8839616227569	65.88940676180468	65.97732910860722	70.21414304515571	70.92569802240192	65.7660048403012	120.87119292885595	125.92148196149881	128.4212282770235	82.06030209162542	90.55620585427016	65.80087207328191	118.13780238814265	66.00684881216162	72.35483229512998	71.77040601387084	76.356287221335	66.02364618759856	65.8427186170626	71.40614074159129
810000	-2215.9409255969263	-35.68749668138202	-1902.8776543933036	-277.3757745222406	0.16156646877092887	0.07538543304510069	0.2826029327874584	0.3657706539151765	0.5675399403135238	0.2039640450092275	0.2858722214268519	0.30482679494409076	0.2225306366647691	0.21291613630996328	0.12529739453980546	1.888464456765733	3.225559940113936	1.053520734772705	1	2	1.744030380012091	165.15447075088008	65.87772646652273	804.8020285533918	71.08742838445126	71.03252660965403	87.70639341015072	129.60566567168104	114.58856791667824	124.94786138265324	156.20150159342253	165.15447075088008	85.83557313869129	102.14146391104411	123.78336129205526	85.22773020528233	93.18382166722351	76.54320249768314	74.21764243935164	117.18118076239527	123.64030942041506	88.93160155126657	141.84048246284127	149.675901820609	103.21992871497207	153.44690518315912	94.02053215470859	86.54189454596431	82.06161106407298	82.6188404481318	86.39769660784822	85.74224028010724	72.48618233056266	90.48746134667482	125.0920346591063	126.38442355356563	130.01752400024776	82.53790288445855	94.634758492102	85.08704454726765	129.63176500801515	77.51553760399395	82.0671958073453	87.00961441224125	77.6650164064577	159.96307827271744	96.76005925729339	90.74297030892212	66.01055851796387	70.16813415419976	78.46827341427344	126.26159182233744	98.82275807777411	97.49691745819904	66.06775737015488	65.92431857232958	66.08289088787686	66.07424577041391	122.54883781961024	71.43679229399991	89.02027465449856	76.53763691353988	73.66349997565688	117.02636372241987	121.74374214131554	87.96107720307805	135.73391761115357	142.26885933630055	77.28813276636254	66.07547148185753	91.21574690355898	66.04287644490738	66.02822646321928	65.87772646652273	66.02347821651664	70.85178019630521	70.75148323033382	66.07558448091237	119.09772307790969	125.52012105615026	128.21990740608842	81.78986382209813	90.07664149258623	65.9311197480723	113.4273036196747	66.08729466653641	73.12313864141295	70.65816990463937	76.89298864505874	66.04271999211372	66.04489711745828	71.39603266758213
815000	-2242.545637410113	-36.95394943596986	-1898.546745132383	-307.04494284176053	0.11545940002585799	0.10579341022519614	0.1957638407218645	0.2701004706254167	0.6185988514879809	0.29578950440159857	0.2557929811351909	0.2851610608611466	0.188067537420309	0.13384606455741735	0.13675257739952998	2.0812189834872092	3.5417580045196315	0.944593887548079	1	3	1.808066078093824	162.5601812723812	64.05944533928553	802.7504263172505	71.55247046122341	71.25818897063152	85.91288641233376	130.13199910512623	111.6650075697274	124.81748912540873	156.21129993866782	162.5601812723812	83.25022748766918	99.65293777939311	123.49730990043632	86.63216320779763	92.79765938901839	76.67717401830967	74.02626075406972	121.65940951191163	125.10678833504907	89.19233279840242	143.51149254436248	148.6047421123884	104.98855046501862	153.87776367867858	96.40457695996609	87.32254170120719	82.35961452207866	82.25970387757961	87.50573561202839	81.07596041807365	71.95161825716272	87.11316710877652	125.85610608990204	126.24155855892732	129.006646315313	83.01324738664076	95.30646917196074	87.2162817074761	129.42545586043164	80.8422892103466	82.59515703914226	86.13944099844323	77.21843788968319	158.86830857158455	94.65943930521966	92.87167039305214	66.24278883788173	70.86467470557665	79.92289799553056	127.75349990470721	99.806229916042	99.63825585029183	66.05597554512761	65.83694376006706	65.71616283113352	66.33745982619483	123.4358557274156	72.15339081351233	89.18576908885909	76.5066894404628	73.34105707827516	115.74801739244899	120.66782413632201	88.68667968450956	135.2727086791996	141.4928014455836	75.8106062880506	65.77544070046493	88.40578885200341	65.89936410131263	65.38862860563978	66.06481740418394	65.57079979059233	71.5947782985005	71.20627903348057	66.11262269298632	119.37172246159305	125.35425487212879	128.4982328473988	82.3412409957664	88.47624636887812	65.7698847959283	111.12233007094844	69.52987142842233	72.9901832525724	72.65232304363415	76.75486106662981	64.05944533928553	66.35762563089787	70.31430487531007
820000	-2221.4976076061257	-32.201894439045276	-1889.6618691252513	-299.6338440418292	0.13130579855812902	0.16682835793778802	0.3437181781683465	0.14123715518267557	0.7628404115153458	0.3666310330052662	0.20803304723236818	0.3973918089497269	0.22251885431063456	0.20617276100675025	0.11880590189560528	1.8657083378045327	3.921956408989789	0.7590574032135826	1	2	0.9775499924694735	163.6558711614724	65.57051872766773	791.6207036481693	71.62443741377669	70.91920508311964	87.37832468725607	128.5841244779081	111.68735380169383	124.92319191026681	156.52154845185822	163.6558711614724	83.31081690937526	102.33023536889695	123.45634746157414	86.07986132535132	93.49944769208396	76.85592134996718	73.98707194863098	121.75902135559929	122.80985365070524	88.85462045977627	143.1949681917133	145.9447365432646	105.81367482344831	153.68725008184254	92.75741045365858	87.6289528866196	82.10460435433109	82.38368428451562	86.03120209232796	81.19324418999264	71.68634472656669	84.86473963583852	124.8310408653888	127.56757427750928	128.84472728501856	82.49526961340828	91.83745053871748	87.55955139917727	129.43536929570965	81.07314741519713	85.52741347486014	86.86636327204891	77.29343353122637	158.88739427607803	95.80550993084492	93.10087659073727	65.83162816993436	70.57655816316046	80.07073489950834	128.2143020272554	100.26828949833413	99.07563618573097	65.94247991689375	66.0279072597537	66.25571672207847	65.91739927443741	123.39955284881091	72.32280910597595	86.8054099427793	75.9378317322889	73.75158979324773	116.807595855486	117.90619985464345	87.51172270859868	139.51949743547092	141.39115545140842	77.03655837549816	65.7917552190724	89.79259525380074	66.1452371841181	66.10353741696841	66.0611099346571	65.95856758135228	69.06257190764381	71.55456595051506	66.11123662693505	120.97775356962802	125.66189995189568	128.0220941996834	82.12785987870295	90.24637643702302	65.8814096036117	115.54384817066673	68.32630955608639	71.69430862700351	71.8962440612978	76.83682280459368	65.57051872766773	66.07164838518531	69.02363862178014
825000	-2223.3991840480803	-29.806961404249677	-1896.436841276335	-297.1553813674957	0.16627539472075253	0.3149496807220945	0.3518020504823507	0.08097706008768145	0.8046439224505924	0.34945924536388356	0.2509637695847121	0.39470607090534654	0.241301892727811	0.2054078541412722	0.4541087000979378	1.6422551646153016	2.7216771948774228	0.9432431746569265	1	2	0.9863494541749886	159.07433044557203	65.03085496579324	785.1170019189561	70.67581499703357	70.92072279713601	86.22399479456078	128.43611371734565	113.68611145314962	124.85421689462079	156.50780288797864	159.07433044557203	87.72703553682737	100.06783547501912	124.5079773463526	83.01809256745275	92.7951335402112	76.58454612707375	74.52791247936932	120.24069294289433	124.38616725164293	88.85420460761836	141.46655189035073	144.9454271583776	107.67993013107348	156.2945869152298	92.96748254921243	88.00144028391557	82.28615564431752	82.55120872180215	84.0422094028458	82.42818203336535	71.60928553837499	84.88576012589147	124.725793805992	126.30125253697099	132.91350400899788	83.79212741525842	90.88121929165047	85.04566314518573	129.9998708322189	81.16702511182328	82.08686333471088	83.35977508907686	77.77574435664276	154.88067821568194	91.0941487296428	94.06273925673305	65.2038129606781	70.76653685985596	77.15048850157366	127.71084353318628	99.29548506882585	99.44980784710236	66.03172384902649	65.81994291279138	65.70576399834269	65.793549306261	123.04267785258112	69.66893215873662	87.87254768087693	76.49649441375209	73.7387768562839	114.64914852533465	119.45548449104453	86.84177826049812	140.0478374196198	142.72390930238592	75.54770324800252	66.07872788748743	90.97616457124121	66.04206917806896	66.09258434089648	65.98321055686654	65.80284623160175	71.52210981231555	71.56567685143172	65.7824151967187	119.2433390338315	122.6871916255714	128.41351095545622	81.9208426555819	90.3655375937434	65.40536804454446	116.85609620187688	70.36306581517495	71.88597048624543	72.52215440286722	76.71242922310081	65.03085496579324	65.7991736314743	65.15174515959535
830000	-2222.4498611730346	-31.73083406566669	-1904.9917341936118	-285.72729291375595	0.14482903192368923	0.5019191867298252	0.4062602455990259	0.0984881637403317	0.9505411863349627	0.19268952666896505	0.2536804187007751	0.3348006980457218	0.2437830638447793	0.174198055037972	0.2814382271321446	1.3753212880450234	2.3872979240345327	1.0964943322085479	1	2	1.7361216831307946	160.78385374230075	65.7291806863489	799.6443852568543	70.86556679099976	71.02665083364224	85.9536686473849	128.48132331843584	113.65628466549168	124.77099531005994	157.0033117081621	160.78385374230075	86.93993745180526	99.48693769142591	123.71738713033703	84.1499300764554	92.70183643976785	77.08866974102337	73.98556657677113	121.6830860944768	122.98869514247524	91.44438768749158	140.57067752165415	145.07558610832803	104.3038964701266	156.95093754194733	93.36186989249285	86.78080922926397	83.55081184682545	82.21588554054165	85.18612601211491	82.36239043073408	71.71962925727745	84.2274163196965	125.62037198816755	126.26488994038826	129.0108482830518	82.44829733798403	91.62975715313512	89.13421564210125	129.90680038191158	84.969037068343	82.06966791041194	88.2856953667976	77.46664939317155	156.74111984448996	90.47877268731138	93.51930069144603	65.98059283990241	70.69505117452053	79.41007519847597	126.29500508228003	99.18533027829046	99.88815610482852	65.91090293972618	65.88008235819858	65.7291806863489	66.04462799473417	122.17361428755308	71.8793748597474	87.52318464685851	74.8003038507697	73.68342949190611	113.00785879583938	121.94765144333088	84.81648986446025	138.11563677754194	142.6883642096822	77.34295589187012	66.0897738461488	91.2217307021853	65.89130514202944	66.11596108917772	66.05330440798167	65.96351726241254	70.41857730833289	71.56242970348099	65.77577222707156	120.1422181882388	121.27154871653528	128.16246916026853	82.18334896132808	88.21448416981659	66.11301244198883	116.38632119527261	68.66817348777431	71.95949427678215	71.905637843817	75.82274242045636	65.84576284234507	66.10516198305106	66.06454749800565
835000	-2224.313911225723	-30.378039747893446	-1902.7725835897265	-291.163287888103	0.17665389938793455	0.45428413894071945	0.2924581829601481	0.12457277841673599	0.9616839801522873	0.2289560286398655	0.33400913258238796	0.26622720516098836	0.44130581364637683	0.19339078645390068	0.18381310501331355	1.4560134189613527	2.359656118474762	0.9409624492257774	1	2	0.6597945449085283	160.72428365234273	65.3988820634946	788.4802538769135	70.67012994526017	71.08139352966928	82.08307282166956	128.6929573859404	112.69274070941945	125.79513705265069	157.2067277498703	160.72428365234273	84.5626969074862	99.45399073464314	123.80060843698635	87.3602926125038	93.59427782566542	76.60511440793584	74.06878442022844	117.12276907868007	124.20957120063952	89.50057986176085	141.20588272647535	148.20818684761858	107.36315906380047	155.12650037232638	93.61252972106615	85.3494141212485	83.41288102649563	82.23856599943211	86.40443692399163	80.80208579192397	72.1973977258521	85.13688896374374	125.85579535737688	126.86813031753873	128.96589606051495	83.01321988210995	90.72971004707581	85.89333624308813	131.7181720938031	83.68341716500288	82.154228882068	88.08652593819791	77.31474931959566	156.43084263158437	86.30788725435363	95.66318389282297	65.92961267907583	70.77367858929593	77.93583646477315	127.90600884192591	98.16051207823259	100.5319343945003	66.04811376951065	65.3988820634946	65.98080802967604	66.02530502732775	122.79027188763152	71.2538736590493	88.97982810542004	74.98061540764549	73.66917251687582	115.29450871554329	121.75885081265416	85.38380233655522	139.64322357162047	142.2317257957385	77.43960814043443	65.98975412555768	88.80787208043948	66.06950532513086	65.97894174083027	66.04372254057311	65.91105314699777	71.01295026151784	71.18331445608531	66.05611233503637	123.33609279285064	121.13805748507095	128.30592936252785	81.46167373463321	88.43512136461716	66.07081418962507	111.64090088226455	69.62775608909953	72.57635360758978	72.56685793157708	76.85975982070786	65.86657942455227	65.42937704242004	66.00322619886056
840000	-2233.775863084109	-30.51748369800134	-1907.2627526698675	-295.99562671624017	0.2628799458008844	0.4655117220799491	0.277420738274941	0.22938236114799307	0.6381133767518071	0.1617124143096777	0.2328567478465692	0.17733991938684615	0.1941242984617435	0.33871468458129994	0.14917233956355588	1.618294943129578	2.5494563694780923	0.8876473184332047	1	2	2.5985210615314163	160.82378171005973	65.05982939241878	791.1815866835695	71.99459974750224	70.95729947018677	82.89920955151904	128.75699445453756	112.41642509845869	125.72724717225657	157.30179525587107	160.82378171005973	86.08604805976029	100.95439129159749	123.4825257572856	87.58975161921778	94.54382413551373	76.57524384620415	73.83849376909927	117.92855581678958	123.60196522620585	94.42038998402337	140.77286350962365	144.8981649545581	106.8477336380165	153.03824647532204	92.75653753478845	83.16466245376671	82.29710508396958	83.3800469901735	84.4634805856849	83.24889431009862	72.48401901492207	85.93687922584367	124.67045469605185	126.66661524512939	129.05929497091088	82.4570215080734	90.93727289524419	86.49007451376639	131.22553189953794	79.2735865865613	83.81857664369525	83.95255933142317	77.14461254004209	155.59391823623648	84.61379981897507	94.11555069436572	66.22479793694065	70.73245383715575	79.3913656016281	126.14797843327537	100.20010580140605	94.96337607605194	66.0344985602412	66.02711771244942	66.07015999344175	66.13014730399617	123.33396097544266	72.14305910153985	88.31095194692814	76.29085269769551	73.39547523746965	114.91344313400334	119.72690915758699	83.99817009396878	138.68258928522573	141.6601490975055	78.2212611994074	65.91786542637449	92.51533663841231	66.08123565414051	65.92616351141847	65.92994374042834	65.98076454935513	71.37172779025369	70.8091217107005	66.08884261819864	119.90793459746187	116.11039257426364	128.48323152270234	82.22589952406393	86.97199616809455	65.83758398702824	114.0254129540105	69.73659069068808	71.96575626808469	70.7356403949583	76.47771323277503	65.96225170403179	65.05982939241878	65.3044008060762
845000	-2238.1445732985176	-33.79029918697357	-1916.532182552224	-287.8220915593199	0.2737805411543501	0.359082412571745	0.1781667676329451	0.1293329286835548	0.7049808410712655	0.2998928494795355	0.2853382499213862	0.15125438151755183	0.16796573450035981	0.4529516959211631	0.11483192683714502	1.803496771364808	3.3857342024511707	0.9000763296923427	1	2	3.0387195819358146	159.21589663082975	65.2085939544889	809.8124286479799	72.81605628508429	71.35453238096669	82.58214523749996	128.75281334326252	113.46214495800837	124.94200311502208	157.69588727341272	159.21589663082975	92.51757545539544	99.84050031896801	125.31870283886697	88.78981396676387	98.8252896123091	76.85851578566269	74.11502030165626	117.58406525731328	123.39566091966087	93.70136921109979	140.5193510038477	147.07469184583846	106.8404367766089	156.2409792740405	92.92389690647192	85.35351180913497	86.26454270012769	83.30746634632992	84.77337849778074	82.12386668493706	72.11799840337007	88.09329219995678	124.40471461001582	126.38879575902422	130.26538668114128	82.7437945565325	90.97359953792184	84.37248052585156	131.4411795495676	77.77368888334159	83.24849389918036	83.55660447821344	77.25008833940937	157.82619383269684	79.86753733572655	94.57122438760483	66.04417167179307	70.44660879381247	77.11173276682818	125.9522921567835	97.52889243059457	95.62785898156615	66.02111739265041	65.2085939544889	66.03815845979894	65.9834850011741	122.38247208333735	69.22251281092736	89.45108113325955	76.51145647267442	73.7874121161296	114.44889988328563	119.89018072787307	83.65606660935123	140.3903116180152	140.60392472841406	76.82819928533019	65.77867701909506	91.79098601323993	66.02871697234012	66.00450465075603	66.03412660152404	65.72448126192273	71.47122518136193	71.41310282128285	65.89425199230831	123.15281366732894	119.92851105731505	127.71939347266945	82.40281055344238	87.39457457118479	65.58050428144239	113.93229212925979	69.80631736799805	72.41889732735746	71.50272799835896	77.04281624966121	66.0375486300385	66.0652510903483	66.01279908015114
850000	-2212.9118998269905	-35.41707731347412	-1896.3200457946764	-281.1747767188399	0.23309846009086174	0.5358481812396765	0.2953440365051448	0.12688188012395119	0.6472688468271084	0.24222816879052553	0.37269686940518876	0.16693061573782325	0.2562158819073245	0.23557191653457268	0.1013730506496063	1.8939409110033	3.594306213300288	0.7912448210983088	1	2	0.8295972819594507	162.0264942192512	65.68990897784603	792.6089515388173	70.71961512231265	70.89202501108234	82.04170210442308	128.79889089940312	112.72767795985916	124.80239803405065	157.16383239649798	157.19620060775333	91.94353854442242	103.98577586987666	125.11671517429602	85.49708882301694	92.7792943643845	76.5822497382803	74.03127423371316	117.49495218089857	122.94327931853624	92.50608082416221	142.19826263199923	145.6504022220958	107.42518213539006	160.5529932348694	94.7452163776986	86.21001639573471	88.6932208970823	82.44391511998538	84.28626537670071	83.07423282788616	71.57420347018018	89.87492855300596	123.99049172590138	126.83079624927595	133.4952804870886	82.45786809289723	91.58432601080791	84.44244923856462	129.28635909759544	76.95706241255489	82.92364402285767	84.74804241429969	77.92377100842248	162.0264942192512	76.46381731368278	90.76384187860118	66.1786694649957	70.86378106112086	79.16510893983067	127.80932299707068	99.25832002313759	95.71913384966138	66.01185589833895	65.91001176720296	66.14853840735299	66.09080128857187	123.34212888776837	71.93533921501545	89.31017886086528	75.63838835670646	73.70837572308736	113.17202864717325	121.64188669644709	84.4579249810769	139.88505700154707	140.99699508825424	77.01581453824748	66.01475474467097	90.09607911022414	65.68990897784603	66.11246712156667	65.88249065343959	66.01603645360592	71.25188672842097	71.57207176747713	66.14236184931367	123.62518851412257	122.53435751855694	127.65277796337021	82.40273691152754	87.35524185748856	65.99392216688847	118.3296872080376	66.19725169242972	72.02184049035093	70.93283536157429	76.87747612298587	66.12251290963117	65.96481700365612	66.18835826192382
855000	-2223.4825978483645	-34.66847459321025	-1908.312238628094	-280.50188462706024	0.2228991351559404	0.5023951565663228	0.34408280165158694	0.10187310912382871	0.5876464381510108	0.16959076370810516	0.25538120107246665	0.3664819902772691	0.30132803543984754	0.3222802252309083	0.1323946562906662	1.5037303601030068	2.7819154675689357	1.0762082373799853	1	2	1.7893351242242448	159.81431851805246	65.57290770658176	789.7473688495495	74.34907714591789	71.0010221543967	83.05664274234391	128.4116275442644	111.52538051698025	124.73372608402205	157.71227239912437	151.57732999199018	94.39335615675746	100.62937419630283	123.9034309625149	87.87329716795917	93.03806347402826	77.31226401425853	73.86177723385802	118.36550149546999	122.62510769333137	92.53128831988217	141.12046952679975	145.0363254959678	103.9259340546543	157.98776288734413	93.62412476028334	84.98281090807772	89.13922454308894	82.94074072617481	86.52301326780015	81.3706215730173	72.34465980815655	87.89254881170577	125.51952704787959	126.33103800914527	131.17845545118374	82.57043600749714	90.92523611131894	85.99679551973838	131.66082057862343	82.00254166006381	82.20826810011366	86.53249749001898	77.09111154407252	159.81431851805246	76.93433264981383	89.93379273658982	65.70890238055043	70.39085617422852	78.9385263273765	128.1810542854733	99.8471607517451	100.23310748974923	66.04124457636794	66.0208284845327	65.81908410987577	65.96317434852477	121.81003723445384	70.20739558473157	89.5935151669981	75.28563113777393	73.79699764711738	112.25160792110351	121.27702197122974	80.30720264541439	138.4723883270981	142.11026827229617	76.55954079985678	65.99915187855512	92.37096373693039	65.91072775514387	66.003369514947	66.05407709890633	65.92187636747981	70.73101433101701	70.42366036051015	66.11189376739647	121.71069398979472	122.11777332397014	128.06276533597278	82.40939182625299	90.41735053656018	65.57290770658176	118.55260870751341	65.86936015879263	73.1183496730296	71.69970836699753	76.70973178682965	66.07631989022482	66.0865162162182	65.9948202649129
