it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Almas_TS	Archaeornithoides_TS	Borogovia_TS	Bradycneme_TS	Byronosaurus_TS	Daliansaurus_TS	Euronychodon_TS	Geminiraptor_TS	Gobivenator_TS	Heptasteornis_TS	Hesperornithoides_TS	Jianianhualong_TS	Jinfengopteryx_TS	Koparion_TS	Liaoningvenator_TS	Linhevenator_TS	Mei_TS	Ornithodesmus_TS	Pectinodon_TS	Philovenator_TS	Saurornithoides_TS	Sinornithoides_TS	Sinovenator_TS	Sinusonasus_TS	Talos_TS	Tochisaurus_TS	Troodon_TS	Urbacodon_TS	Xixiasaurus_TS	Zanabazar_TS	Almas_TE	Archaeornithoides_TE	Borogovia_TE	Bradycneme_TE	Byronosaurus_TE	Daliansaurus_TE	Euronychodon_TE	Geminiraptor_TE	Gobivenator_TE	Heptasteornis_TE	Hesperornithoides_TE	Jianianhualong_TE	Jinfengopteryx_TE	Koparion_TE	Liaoningvenator_TE	Linhevenator_TE	Mei_TE	Ornithodesmus_TE	Pectinodon_TE	Philovenator_TE	Saurornithoides_TE	Sinornithoides_TE	Sinovenator_TE	Sinusonasus_TE	Talos_TE	Tochisaurus_TE	Troodon_TE	Urbacodon_TE	Xixiasaurus_TE	Zanabazar_TE
430000	-691.8990414830693	-41.82769163718228	-485.5395700198524	-164.53177982603455	0.4748982343435169	0.48602992760764935	0.1413953657766398	0.24679359548065866	0.48129662217163405	0.07815299494016925	0.17721753384607997	0.6451617890152184	0.27422355174294066	0.5287440624065146	1.1397591392401	2.229042398726667	2.8312722301396254	0.8603916672583994	3	2	6.066700068019127	155.92236246569954	65.24223250130899	193.66141506763586	82.36881062993558	75.46177633961885	84.10268060368776	68.98791139715618	84.9742102514163	124.63812351267872	91.94573199144808	130.53837564720126	75.95109899024114	82.21774523936176	155.92236246569954	125.28088896792022	126.50929997098537	149.54275652576516	133.19325149556363	73.71971826584505	135.67552867327134	124.40378467775119	97.78363118797154	75.22312891333537	84.76318153467916	122.42695058500793	123.75344992628608	124.3508444542121	83.97645175562056	77.06105868044594	86.4184588944114	133.01572313216198	75.59720961525949	68.91304870597722	82.29851286997906	74.2520119941796	83.87698241034838	68.71934975968067	75.90781713813399	122.52293489265875	67.21132630298523	128.735967399422	73.9312280671266	81.84108105569635	153.94405450519125	122.37897917315922	125.67636336338782	148.35676174793758	131.7468104619878	72.99493798367642	123.96813321762323	121.8336718723499	65.24223250130899	74.70365848254437	65.75825292196288	108.80172725024578	122.06521773642909	124.12705179134538	83.61472013030496	74.2857774421322	65.90871766157652	96.45470916470002	75.11294726794786	68.78384139725817
435000	-686.7394595898336	-44.75327667902364	-475.8361352506962	-166.15004766011373	1.7472766020796715	0.919064936389622	0.19017224272367605	0.7612199293402588	0.6119501907084742	0.2770649953432014	0.09552758099289063	0.4248251499048154	0.5122444046170989	0.6776315189273155	1.2102652921820871	1.9469288868280308	2.406631957420897	0.8578732107762318	3	2	1.8162390576104666	154.015378038356	65.44871301677888	196.23139313159686	82.37923667847457	75.14540272534009	84.69038009202903	68.95672336042273	85.15924293926236	124.60387178584965	89.42659781719297	130.89282989817787	74.60303146259702	82.37641560201176	154.015378038356	123.38543413826882	126.96358300181429	148.57235582934126	132.94035647175957	73.14489482707464	134.249428040856	125.08632815361663	97.92791976973389	76.49959660921209	85.93487941040874	128.29356467276105	123.50447156738109	124.9071540032849	83.92598469261108	75.7047251521092	85.84656057486181	133.4404395876436	75.42115144056847	68.85149366380244	81.89445914130606	74.80344716495712	83.66366933971749	68.76197469572172	78.36886474495947	124.18902087165851	66.44183845325135	129.11780362450395	74.2031789362894	81.37362644584175	154.0010911181011	121.78726106520897	124.89630273742475	148.49215338565773	130.5058828969985	72.9747612729651	121.45762332101675	121.74047813844146	67.13858941500463	74.28797433077514	65.44871301677888	104.7964578455524	121.19056653823074	123.82052965055875	83.75171302725147	75.37271397809064	65.70191917818353	96.5763457181507	75.27861924594002	68.58045957668871
440000	-677.8945462783604	-36.479891453844395	-471.0666075039599	-170.34804732055608	1.0092173765376304	0.7929501567703947	0.7028067817398541	0.7731041067091412	0.8729535200091751	0.23778854019430143	0.08650714444123617	0.7614220656520587	0.6466269631909044	0.8236284059013474	1.3865373201726972	2.166986642031837	3.0219883665769753	0.8642118566736496	2	2	3.310473553446945	154.05417023004307	65.55400002200167	205.64027649095266	82.33150006884965	74.99991083163124	84.62285763607572	69.01025743798024	86.35959894779425	124.81290833217017	90.72338929506353	129.58773050418392	74.61676910720146	82.39182472082123	154.05417023004307	127.48700476136389	126.01215438548536	148.60324441711583	133.0484699502368	74.10573015396517	139.77118332263987	125.24856199566808	97.86493952597498	75.06914493431142	84.88390335081405	125.80328343234899	124.88144904847164	124.32547265198836	84.30751421161196	75.60399251848533	86.2006282851716	133.04131363409954	75.44713827223639	68.95963378140749	82.32669637706103	74.0937036483527	83.90524941035393	68.90942770693405	74.83572793972942	124.04157220374972	66.9131698715814	128.79227884797427	74.34082914960959	82.08164327385283	153.96379455682245	122.67883072464747	124.073775491454	148.1971410978525	132.49253736250054	72.82347983589705	119.00795970169953	121.0916766682831	66.52205860221457	74.72615471527816	65.55400002200167	106.47535922676627	121.19755435155142	124.1214520072063	83.50578826157437	75.51177600496453	65.87228502405864	96.69215426355628	75.15483428817515	68.63249261855567
445000	-679.8184721419867	-45.55228222771105	-474.7262016931715	-159.53998822110412	1.3804248805623736	1.7997261590431504	0.6791474051867974	0.29921243193171065	0.8430737396461814	0.13589336629472298	0.09301728842675787	1.1417711533020467	0.5882850783421383	1.0851703911328672	1.5169364050243155	2.1702320427809	3.151854795479348	1.081278860108411	2	3	3.0583987503644536	154.05564228439522	64.77171656915172	198.82696830889435	82.6375484191186	75.59557844131324	85.05696998702899	69.10693409420388	86.90114072521003	124.66219413074556	93.10065180250874	129.56045222977087	74.61680833225272	82.18340613115123	154.05564228439522	125.79327754376689	126.55477530548117	148.62298539334273	133.28216052286763	73.04397171246671	141.9553813365375	122.79641445774395	97.81416525365367	74.79971296122787	84.60832049038456	123.27992856997653	123.40126578536488	124.76604990067042	84.24516102615544	76.55379157795453	86.25430146176072	132.51361982165372	75.4075795159643	69.48080745967599	81.50953991674544	74.13953172827415	82.79973599487107	68.81463831942507	78.11410070269491	124.5155339008094	67.08911463931229	129.04988283343218	74.30069164117539	82.13600168109525	153.970461746096	121.14688525148523	125.84277476888822	148.51245555414775	130.60763483313298	72.67287184501409	121.86902132333697	121.82872820650151	66.9293181523199	74.75877492002395	64.77171656915172	108.60736309154309	121.71780556583244	123.18478713111533	83.5081911994969	75.03958916136087	66.00946318495099	96.50791192717821	75.37601271920478	68.4934898568379
450000	-696.7176876131272	-48.46281493080854	-479.87906818794846	-168.37580449437013	1.4745041591661183	2.613205973417655	0.2928553136002832	0.3738424635739945	0.47499274999124863	0.14740285992883023	0.040190409293484136	1.5527517034556035	0.37881430830573964	0.9471902603764063	1.666800012833134	2.1324705175269028	2.35511808557161	1.0804028705414401	3	2	0.8391744073963895	154.2168018857629	62.12626574786549	211.4705282584437	82.33571947370096	75.1098272126614	84.5449771745211	69.24312574542603	86.16283499845281	124.94874500505654	89.61308641643565	130.26958542147176	74.60753139932615	82.74449152209567	154.2168018857629	122.9819628343095	126.06483606076719	148.7667461079162	133.83399275838156	73.08101070156266	139.06653293092162	124.45612044696485	103.09466512202209	75.89812248945996	85.94210009770875	121.38460469368482	123.62259642912643	124.30051023607822	84.06435303325146	75.6089512282752	87.26869647899078	136.328645173762	75.40011290264141	69.31140569171421	82.3053691480971	74.51240886033388	83.74314670258566	68.2543862440774	76.51310021260105	123.74502903473129	67.16595182576653	129.0731530507123	74.47697236767846	82.0263073321886	153.9228000396593	122.6325987669518	124.48151083373922	148.5070820551761	131.13437376795824	72.99711595320498	122.42712327424032	120.84330665353272	64.28444965599087	74.67939933655124	62.12626574786549	109.38046123253672	116.33726013095117	124.25213393299009	83.58399317730809	75.37941852384014	65.52216631849464	94.68620255788473	75.33278304602665	68.47589363033137
455000	-682.0703152044965	-44.71071875169139	-468.86843137322774	-168.4911650795774	0.850838735401014	2.2070669239999408	0.25354119766854877	0.2977184351765712	0.4032258900902963	0.26963327902732914	0.04916289995237504	2.2106823460971188	0.2841850103766821	0.8793549973213185	1.292625593272578	2.2963533288170708	2.8594077878915596	1.205985839751475	2	3	1.963852801255126	154.18006940554093	64.4510395435175	206.54013921289368	82.50958014210187	75.00649615885183	84.12313086121097	68.95204405977923	83.61535807153892	125.50058880184083	89.55553760338432	134.08386668692296	74.5390216760224	82.53489458288367	154.18006940554093	122.99500487349131	128.50348984112742	148.54585638449538	132.89108934800973	73.09638589877147	135.0748775163593	122.78560651524053	99.83105887455544	74.88527585811151	88.35745390080828	121.2283770500954	126.13763418458964	124.29598106174888	83.93508127562637	75.56823103616776	86.12351800501582	134.84365886532768	76.14050043396237	68.8682945282853	82.19941448332709	74.97077106277239	83.96319859236006	68.92413427397294	77.21785323522046	123.88074905901286	65.01452415235964	128.54326104015138	74.35946011395724	81.6554376360925	153.61711126159472	121.81827121578716	125.09437289362486	148.42327724087284	130.25562579202597	72.79919350366825	123.97244327733941	122.77195799358121	66.14163457503275	74.35067701903135	64.4510395435175	105.23970803901742	114.0907482193906	124.28561545486107	83.59236014074693	75.30598422054739	65.8374732680518	96.56042750651125	74.32900179604616	68.5020976784987
460000	-688.0108223820027	-34.573043346710854	-474.9974186882445	-178.44036034704737	0.4792786067857384	4.966419279695945	0.3559782092890084	0.26987457142120536	0.31580378586542296	0.16272797420848167	0.03491716512795218	1.2196521947209502	0.2314380338347591	1.7880117845334103	1.2222278809181426	2.0071084499448117	2.793228260919751	0.9863431094240553	2	1	2.3040059164331463	154.69117825621362	65.11703205909261	219.059269443989	82.41058916358735	74.98988383303725	84.33890341363569	68.95639719828726	86.3936055793008	126.42085491995218	91.73091788144701	131.13534211862114	74.73850653705524	82.22472904913992	154.69117825621362	123.16899175017119	126.14387266375502	148.5718619970753	132.93108413631828	73.1517742098934	135.40879792938478	123.0125882787045	102.9287159828173	76.48571018400919	86.51541617854257	121.25118133864981	124.32013214536889	124.41223938246559	83.8304691386071	75.62354310397997	85.94849689012813	135.84422264096006	75.40177113049035	68.91318538722392	82.0218973239229	74.96878958952007	83.80737810502676	68.85519958453897	76.72107848324396	116.23064149878117	66.4702673578725	128.57733640057015	72.7873638846615	81.91927561182413	153.32887840156516	122.7110636160074	124.90364147743573	148.32013456840232	132.78847990524142	72.98727551751786	122.6333183779591	122.08963154709117	65.11703205909261	73.6540251065461	66.32071380552857	108.06766465005832	113.20648355718237	124.23180399476583	83.82744792138118	75.5353334739401	65.67004036448266	92.33112062145946	75.2014854664364	67.55089070277792
465000	-701.9524105556037	-37.70794564549615	-489.9007637075555	-174.3437012025521	0.9671379203121621	3.3358335215978636	0.20330529456893934	0.4668770102714576	0.40783557001978366	0.15148436763258222	0.04001805908179198	0.8035964148551691	0.2610164060804917	1.1789110812881325	0.9055215879419054	1.983857970750004	3.655501608671869	1.0593743733600538	2	2	1.2210634487338603	154.10652181734463	65.03632281549557	217.68700381522086	82.63342408380461	75.01226446251417	85.05432355888605	68.96700875340612	84.66577867554888	125.47452140704675	89.60847305607149	129.93782885594808	75.33876458183457	82.59588737371445	154.10652181734463	123.56100930312654	127.22703116360074	149.56962352482978	133.08819954171634	73.8171589246776	136.60746392548182	123.42771274472173	100.83919986469468	74.85637378956147	88.24382006957232	120.93048337251068	127.27494632189968	126.08278977289005	84.16321362334298	75.5759715651478	86.56931253221722	133.45750428540924	75.41612861296986	68.94169914303485	82.12136854664836	74.90734113333036	83.61010100380557	68.91831706568384	77.8432989074215	120.11757844545642	67.05336911693503	129.1779752215955	73.99679894351199	82.11571062945545	153.75238089469423	122.1494357413055	125.16185811960705	148.16440179882358	132.65864454932137	72.72011509674816	118.87877316482692	119.57725327545376	65.86325296759367	74.57608724584423	65.03632281549557	107.9594735775162	114.10801627993368	123.60622962360553	82.85099441762523	74.6913415427379	65.9074507043275	94.15011894136875	74.91224952434074	68.77117559729074
470000	-688.6472538482637	-27.440195339859386	-480.04194966994277	-181.16510883846155	1.1448151849913515	2.6379979042083144	0.12901387658773822	0.28652942107873824	0.1918067387888552	0.10322173487837841	0.08451125730154292	0.5390795813858612	0.6103896193785964	1.3269352940974406	0.9446044486210498	1.970223870091046	3.1080527657634067	0.9934775755848304	1	1	2.545528581184125	154.53811954750074	61.81080456802021	224.89432025898833	82.33859302983443	75.0592572947082	84.65991500652419	69.04518194787744	84.53545804815556	127.47180294021011	91.95604678627114	129.56683493045747	74.68092221964666	83.23598614752592	154.53811954750074	124.53165993606656	126.03044950956951	148.59584946886548	133.44963530696526	73.08288482435646	138.75950895859125	124.16968127598024	99.18877886501322	75.2894237719717	88.51498807769048	122.031158091044	124.11025034058365	125.86660883267801	83.89099932493573	75.63070531926373	86.24723615470528	134.18991949804698	75.40791777169592	68.84877811381223	82.3244761797019	74.94818653650617	83.26395545570207	68.90027451056206	77.70789008391304	122.6401760953957	65.7500743688748	128.57613663239792	73.70296988925196	81.8287997152862	154.00166630562265	116.65440373237504	123.9329513065816	148.4981333447501	132.80600934473085	72.88256997052353	120.80174797992336	121.70306318325358	66.5156859169026	74.5473378462227	61.81080456802021	106.43638559479733	118.82439616809687	122.32914004844896	83.76677299286696	75.1402729518872	65.9204678201519	90.23471443971916	74.86176634175534	68.7190017573374
475000	-689.1513446297811	-38.54507501339453	-473.596445872408	-177.00982374397847	1.101463526758445	0.9437526469822543	0.06234863289035442	0.29426326765273036	0.07676363193939922	0.07821322207127421	0.04645613624441603	0.20956864542383533	1.502116731530825	1.0772204700704975	1.5664231208092048	2.3377347127948314	2.5724003331068572	0.9536739236745856	3	1	0.858134889420475	154.29206858774086	63.58005947196727	225.12910980984788	82.5428226907739	75.48149928171071	84.10571075307404	68.99522957581131	84.96949529119934	124.62941580914648	90.96691716956678	131.63395285505925	74.73173402533455	82.31173957955389	154.29206858774086	124.26547953469425	126.08903396065257	148.54495677413163	132.84596697759625	73.29181434330366	136.3265097529502	123.12456267430429	105.05336056953712	74.87862401055274	91.79094790802844	123.10390106552524	125.45237662406929	124.67176715666153	84.81433073598441	75.60456397787169	85.85753772345149	134.7168519303048	75.46074775807134	68.86875754924932	82.17001261936569	74.490014636812	83.92057128834395	68.9434029924891	77.4362342656274	124.53836175588931	63.58005947196727	127.71683559850729	74.43945946954463	81.98629871206052	152.79287092165595	118.03772968070693	125.89084655181163	148.52306493608097	132.60980853098386	72.10460335910231	123.11360838293902	121.64069339841646	65.512815281611	74.73957016114358	66.57758139526864	104.79603474019216	119.72014810293525	115.15230221012366	83.62674286000471	75.44216027117841	65.85546371169802	95.14537355622014	75.29748982453079	68.49340814885285
480000	-690.8138181793262	-36.88703401348006	-481.4696227019167	-172.45716146392942	0.6307030810424059	0.8551721501784671	0.03599427319419829	0.16860896511127085	0.040065357980398994	0.06129846251406971	0.17979205872604995	0.23351456242367402	0.7899880132271508	1.3885418837949575	1.1391435163660697	2.296634219664436	2.555079460668614	0.7516478788761871	2	2	2.247244527299022	154.39467409748892	63.12598006064195	229.15530353934975	82.53047878122526	75.14092196450666	84.08706202711855	69.1474453721649	93.06304468381542	127.93179807524137	92.33723599507087	131.1452715535766	74.52918812780396	82.29830977063708	154.39467409748892	123.02531424135148	126.00994421536589	148.89876762855343	132.998069601999	73.56645988975	134.38393566498115	123.79897407470514	106.30712460842122	74.79751649457015	92.40198146320303	126.30217580070624	123.94111799555381	125.64464061926743	84.96342896532693	75.57556664072226	85.88823241016242	134.2008451532152	76.31225401495166	68.89080758965817	82.17876690552595	74.43390869488698	84.0784010922497	68.32727310324705	75.04874986506327	124.45758351457376	63.12598006064195	129.25699116767632	74.44977255098544	81.45412681178409	153.7199240606765	122.41608761812842	125.8332425303221	148.25743098996287	132.56946721847135	73.02941116139405	123.14045461295616	122.32971934480753	65.23639105300593	74.56689602472875	66.29463931005645	107.25704671451774	120.397795904139	118.53786946039384	83.56547501718627	75.27314048456316	66.04369886566279	96.24826447898381	75.0190590692435	68.80971629592969
485000	-683.4141383459163	-31.217882014262244	-477.882859613799	-174.31339671785503	0.5523848589842242	0.4926389566380708	0.06901179833511098	0.1167316021097086	0.09143774380325172	0.1530541932714843	0.17775381877526655	0.34850701554193675	0.43279751740583466	1.0860400362575842	1.226198835222299	2.354016701496159	1.8569636528424247	0.8670817617905852	2	1	1.87795107324887	154.02164567490834	65.90865837814094	221.89579105655048	82.51133911287602	75.35214109372606	84.50876122995592	69.43025686399139	90.99080028077181	124.77870458500479	91.1238636381551	129.79453265702531	74.61311050222409	82.2221325770672	154.02164567490834	123.37446070133055	130.5850356478872	149.19391448040892	133.92721623147895	73.04128533813157	134.46958978080986	124.57995760884113	109.17035481621265	74.9666024443362	94.02787781972654	122.1956452776218	125.00351875161927	124.59665441069814	83.8297168845973	75.58186664475272	86.31170051287407	133.35827895896716	75.66236050628619	68.96945036479916	82.31771630496519	74.63697049737806	84.08111786422582	68.90588577850107	74.48104333327305	123.18573518166917	67.22945885905162	129.15096327283376	74.47178802717785	81.35060103150883	153.99887216382558	120.62818943807407	125.18756209284957	148.3484131752644	132.7589296648678	72.69811197400999	123.9637546232541	122.7070283739573	66.52304608070044	74.78445624902041	65.90865837814094	109.19916956601537	121.95136029881128	120.45329112228883	83.81746674879004	75.52290268621773	65.99622970032974	93.49471097704873	74.8510425344691	67.69250834201506
490000	-703.6421441661034	-43.17525415521203	-486.1630573102194	-174.30383270067193	0.5923010959485752	0.509124251430481	0.10483653317135937	0.2144348951668738	0.11689042808752026	0.2609628925003679	0.09073794842774793	0.3172700114776116	0.4857411900425162	0.841886894850951	1.4683406113094661	2.4979124796659105	2.76818833675802	0.8435252898871016	2	3	5.242887297627527	154.03250925405297	63.285223420972486	243.6110287997404	82.78228526603257	75.1276584423031	84.89540744564644	68.97634278889419	90.25127307486277	124.85647380746224	94.1935600119233	130.50638401095094	74.57506057592084	82.40744572671967	154.03250925405297	123.31500108675145	128.13316772626237	148.69116509529422	133.92008658252655	73.3143405692976	134.410617115246	122.85994388302737	114.50145515278335	75.59703252217197	92.3650678201523	124.70901940820588	123.86315735449591	125.68712491660777	83.87287300340837	75.54677775558262	86.46952457728013	134.9040163349241	75.78118395898784	68.86230000011408	82.11908543692745	74.6475621177537	83.56918272621148	68.89706853237298	76.08755685527768	121.91654679374092	65.67173991306184	128.8849963603646	74.40314586164749	81.24122217953534	153.69423025062738	122.61456099524898	125.94915591060598	148.52198090228597	132.4578055543678	72.28446917107658	122.42139674954863	122.63410859611524	63.285223420972486	74.75580506735868	63.660267746132924	106.67870319815655	120.40778781190328	114.9840378500516	83.61875658671443	74.64317292404435	65.86729612034613	95.75682172838432	75.37099098122029	68.75254812609337
495000	-692.9957060162018	-37.49940232169888	-487.8292387831983	-167.66706491130458	0.5265929118065988	0.8012137813487394	0.10978266491108427	0.13886898501011744	0.16204399321360535	0.18398657555907844	0.02739591457869976	0.7705174046702205	0.6968699519794828	0.8335560039952948	1.0695668108673422	2.178604688874238	2.5034778078901416	1.0649909768837538	2	2	1.8281665621607552	154.03528747612734	65.75991168917733	236.74590361990852	82.44402003598016	75.1710694424691	84.25833267418369	69.00162606459328	89.36657600112179	126.0834806873585	93.11370946526655	129.5395866370623	74.51969342466607	82.50568614805911	154.03528747612734	122.99465620530094	126.55502630973058	148.5741450850201	134.54113135190465	73.34085202802102	134.5224794256683	123.70450347067937	112.43248901196723	74.79584751725828	92.14729954215444	120.96417201977029	126.26260647660078	128.4598956782958	84.29687610672157	76.76170471974105	86.28127792731571	134.4368445208146	76.5121356411541	69.08069958444167	81.59926379889741	74.38088012493263	83.5249711263067	68.29417453689352	78.09914214917302	124.24510269489791	67.23167789350344	127.55143621139263	74.51138484501242	81.40269667081495	154.00924602037014	122.63829921190022	124.43810295983657	148.46915629173282	132.32369250540097	72.72283640030443	123.22048849898447	121.38015944722528	66.57296072967434	74.75138023809005	66.04116019117966	109.29376995196644	118.23353149118081	115.94072103374573	83.72199562067802	73.60808540001278	65.75991168917733	92.0972946013919	75.16204910922437	68.73223561563896
500000	-703.1875106699979	-60.026206867130824	-477.7445783799943	-165.4167254228728	0.3530453233631707	2.133470474614045	0.0816149578510495	0.2625426277878217	0.13177541068244197	0.18486537753436882	0.03749025201236439	0.7288664159975128	0.6720097273889512	0.59635121089795	1.6884108481815012	2.313061798586925	2.6779189646018993	0.8862710536327231	3	3	0.9554641346506085	154.01730656459813	65.52963238377016	228.73668289315418	82.33257461701632	74.99576823884469	84.26188579511845	69.07585944371024	87.45696336927006	126.7238036282517	89.84672612895612	129.4483030877404	75.08398159701612	82.18383921716183	154.01730656459813	123.91659978520016	126.89468580832289	148.57525037498348	134.6787669812881	73.41090766428114	134.19501799309003	123.18285943582289	114.25027632682122	75.09189123835368	88.9355210204527	121.54838551834256	124.1438048778303	125.82093136172473	84.22090393358185	75.58757308167804	85.8616881454286	134.80839307899495	75.94979146537338	68.88335553835931	82.32436196498377	74.34425820479254	82.78905056978198	68.68210988795065	78.1385215220247	123.4721323699819	65.52963238377016	129.04329990414573	74.33774591542488	82.13455905241464	153.69769764334745	122.08197051867504	124.03684757581895	148.45980292326954	131.31026696132628	72.69921104949627	123.32773817624287	121.2689169951445	66.47965990597032	74.39748399203665	66.69587616254397	105.39594939882218	122.79309079953003	113.9282448839741	83.7839862228809	75.1068028590385	65.97815200955574	90.60031932167414	75.18831237296124	68.62093087688032
505000	-669.9777317213063	-41.59054089384962	-465.7545481322878	-162.6326426951689	0.1654950707992501	1.679007280177752	0.06990586598854633	0.25203952225141923	0.18810887620485078	0.1902507979397848	0.06350829064100978	0.7384777410720698	0.4208218344356345	0.7929137944321426	1.4511204822120234	2.2453008694734833	3.0222778175852087	1.0956211630165653	2	2	1.02392492470829	154.16944272809744	63.68933552848396	225.30091480352388	82.57830966011993	75.08752298133065	84.08718280882621	69.38092405440631	84.87117379819179	128.17443205043463	90.03338905388763	129.67041098695208	74.53452071391459	82.32460035193604	154.16944272809744	123.88572749700695	126.01314869700393	148.5512416384083	134.5259715888159	73.0835499394695	134.81946058365412	123.29629935871222	115.02537446804347	75.04051324186817	93.71398483545696	122.69269578176585	123.24025736507417	124.48531183181716	84.50691670069693	75.62194465040047	85.98040894841675	134.75776690841414	75.99008835757706	68.87510640027737	81.62381098906079	74.97034331981068	84.04119056116937	68.67499581696559	77.75585659273838	121.02096606207307	65.71066655692631	129.31643315534168	73.94692576389696	82.11710884615033	153.94419768567553	122.23699926391976	125.83559533633547	148.5293723205313	132.08934464076353	73.02712482277386	122.52746800199623	120.61837725977469	66.36966125975594	74.76697200322124	63.68933552848396	105.1679547123465	121.61530377821515	118.80764486538824	83.78433655310056	75.53429358344967	66.02366721027008	96.2938747627164	74.95763741215725	68.71930451244432
510000	-688.697784882402	-42.2066383635178	-485.4051607843144	-161.08598573456982	0.2711796807086037	1.2750573618060947	0.11530321502293737	0.34398669593100706	0.3033912676764976	0.2390918216204109	0.04038207525013834	2.2131819978157705	0.8079124946025873	0.4638110527937156	0.9426512139226673	1.949395258963362	2.733486504891026	0.9922143516252863	2	2	1.665196406126545	154.0769519035533	66.01202553740899	224.70944616620073	82.36909602484577	75.4901525746939	84.40101085615795	69.26859813734039	85.93002781468908	127.13408767177508	89.3952389316841	129.49038944576404	75.34613517231688	82.18806102284708	154.0769519035533	126.50309504599886	127.37666918223405	148.5442318452986	134.22837506896593	73.48153688772297	134.2021810555127	123.80595521812528	115.88287311078605	74.91867571857236	90.05289137260543	120.9128189652656	123.40650955092129	124.70995882925098	85.98509887015055	75.81381781499903	86.20596989572614	134.24783251960474	75.41462062006215	68.97650456575376	81.22809646528273	74.48053211812821	83.97014206911732	68.81023897767503	75.72837344038241	119.27751932839249	66.98307261806498	129.1679362423089	74.48010545702033	81.55414638222551	153.97530699813314	122.51857630974399	123.34042670946951	148.46455622742204	132.09245016535928	72.98051017445793	123.77181671001401	120.91908772110811	66.66517881152505	74.24071286973285	66.30304232849069	102.82837532538026	122.61473441160776	123.72617461506948	83.82553000183894	74.38941951594862	66.01202553740899	96.65588058856297	75.30204912890586	68.74390227824595
515000	-694.3385895666643	-43.136434746886344	-477.94731802177506	-173.25483679800283	0.34934291488205554	1.0297770879243118	0.18944803867275292	0.36873308466145954	0.23373404491979924	0.14513556180375528	0.025262074837504287	1.4104894898276512	0.7155931552876991	0.2923958524706775	1.538812594320711	1.968128324339298	2.8962780335755713	0.8399497685367464	3	2	1.8992860669333669	154.3808657073614	63.40942155545565	224.84423202136782	82.42782048193557	75.06029159774809	84.24705044589012	69.28216128252247	88.71468180550319	126.32835936049379	90.97201023003673	130.29982984512392	74.60130904253508	82.79852816082398	154.3808657073614	123.47900671737831	126.41445071010855	148.7386452595272	133.19458263964285	73.96968432502712	136.60589136170964	123.3260108979024	111.32446235989913	74.79805906894298	90.70190688054663	120.96584096985036	124.28335310237891	124.36378840352	83.96914616431786	75.74405006188086	87.11904751138044	132.6119904941039	75.988930172518	68.8543560073018	81.86387678466787	74.92902698930658	83.87710738967712	68.85875435576335	73.23225349050982	120.83531456701557	67.1445236139377	129.1289380091253	74.37557232895682	82.13253586849349	153.99828570861206	122.24410024999796	124.36579808347871	148.22488359865926	132.433090523251	72.6709889735727	120.30961457264752	122.47314417238032	66.65338057936661	74.7576784229729	63.40942155545565	103.68885733986939	120.23847385150698	124.26406121852523	83.4706768035425	74.85254212253948	65.87072016443555	96.89934778586205	74.73261721573301	68.78629270668095
520000	-677.4180001199755	-38.79950962343969	-471.9245675742184	-166.69392292231748	0.46119539599476606	1.222363479482137	0.16879108804730208	0.5941463557834507	0.17456669355023477	0.2229340114403885	0.045242826219126786	1.9615438841125992	1.0598311087102108	0.3751007240345376	0.7194633082215416	2.2575982435887965	2.003481056270403	0.9340479849919057	2	2	3.2890976861125907	154.26420540639057	65.12586323274842	222.75643076457516	82.45416415836753	75.44068783584122	84.09733255452535	68.94715741251241	84.59493024112057	124.69954447703795	89.69002918946015	130.14827410850032	74.67823154734272	82.27062294615226	154.26420540639057	123.84505060962805	125.9809952045766	148.54360707227295	135.1646415682178	73.38055819822509	134.99207074901975	122.88620702753128	111.93064848130606	74.82031397244131	87.95958503123376	120.93857806387189	123.84629723813616	127.55855352320482	84.54162963348912	75.5438428286015	85.88992031379613	135.2213413980407	75.45288046044074	69.67435771714882	82.32428241878866	74.81827240136869	84.00694241536851	68.91457166404233	73.56557351481182	124.46786082562467	66.61273336997579	127.1455698837653	74.49267272761098	82.05783086666185	153.6688419756785	122.78911160113645	125.77298296378453	148.53208471800806	132.11038209728267	72.89514158062578	117.52074553997869	122.57324651964268	65.12586323274842	74.63915256751548	66.05071377388896	101.40641885705148	117.82894552688532	123.72077620458612	83.29692577852876	74.97360120082385	66.05383197853632	95.33759616763099	75.30875777512334	68.68839805638339
