it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acristavus_TS	Adelolophus_TS	Adynomosaurus_TS	Amurosaurus_TS	Anasazisaurus_TS	Anatotitan_TS	Angulomastacator_TS	Aralosaurus_TS	Arenysaurus_TS	Augustynolophus_TS	Barsboldia_TS	Blasisaurus_TS	Bonapartesaurus_TS	Brachylophosaurus_TS	Canardia_TS	Charonosaurus_TS	Cionodon_TS	Corythosaurus_TS	Diclonius_TS	Edmontosaurus_TS	Eotrachodon_TS	Glishades_TS	Gryposaurus_TS	Hadrosaurus_TS	Huaxiaosaurus_TS	Hypacrosaurus_TS	Hypsibema_TS	Jaxartosaurus_TS	Kamuysaurus_TS	Kazaklambia_TS	Kerberosaurus_TS	Kritosaurus_TS	Kundurosaurus_TS	Laiyangosaurus_TS	Lambeosaurus_TS	Lapampasaurus_TS	Latirhinus_TS	Lophorhothon_TS	Magnapaulia_TS	Maiasaura_TS	Mandschurosaurus_TS	Microhadrosaurus_TS	Naashoibitosaurus_TS	Nipponosaurus_TS	Olorotitan_TS	Orthomerus_TS	Pararhabdodon_TS	Parasaurolophus_TS	Parrosaurus_TS	Probrachylophosaurus_TS	Prosaurolophus_TS	Pteropelyx_TS	Rhinorex_TS	Sahaliyania_TS	Saurolophus_TS	Secernosaurus_TS	Shantungosaurus_TS	Thespesius_TS	Trachodon_TS	Tridigitichnus_TS	Troodon_TS	Tsintaosaurus_TS	Tyrannosauropus_TS	Ugrunaaluk_TS	Velafrons_TS	Willinakaqe_TS	Wulagasaurus_TS	Acristavus_TE	Adelolophus_TE	Adynomosaurus_TE	Amurosaurus_TE	Anasazisaurus_TE	Anatotitan_TE	Angulomastacator_TE	Aralosaurus_TE	Arenysaurus_TE	Augustynolophus_TE	Barsboldia_TE	Blasisaurus_TE	Bonapartesaurus_TE	Brachylophosaurus_TE	Canardia_TE	Charonosaurus_TE	Cionodon_TE	Corythosaurus_TE	Diclonius_TE	Edmontosaurus_TE	Eotrachodon_TE	Glishades_TE	Gryposaurus_TE	Hadrosaurus_TE	Huaxiaosaurus_TE	Hypacrosaurus_TE	Hypsibema_TE	Jaxartosaurus_TE	Kamuysaurus_TE	Kazaklambia_TE	Kerberosaurus_TE	Kritosaurus_TE	Kundurosaurus_TE	Laiyangosaurus_TE	Lambeosaurus_TE	Lapampasaurus_TE	Latirhinus_TE	Lophorhothon_TE	Magnapaulia_TE	Maiasaura_TE	Mandschurosaurus_TE	Microhadrosaurus_TE	Naashoibitosaurus_TE	Nipponosaurus_TE	Olorotitan_TE	Orthomerus_TE	Pararhabdodon_TE	Parasaurolophus_TE	Parrosaurus_TE	Probrachylophosaurus_TE	Prosaurolophus_TE	Pteropelyx_TE	Rhinorex_TE	Sahaliyania_TE	Saurolophus_TE	Secernosaurus_TE	Shantungosaurus_TE	Thespesius_TE	Trachodon_TE	Tridigitichnus_TE	Troodon_TE	Tsintaosaurus_TE	Tyrannosauropus_TE	Ugrunaaluk_TE	Velafrons_TE	Willinakaqe_TE	Wulagasaurus_TE
655000	-1391.530700460026	-37.19735225095736	-1042.689387874276	-311.6439603347926	0.4704886445791623	0.9081836119175917	0.0860356729390686	0.5005266722732556	1.9423710139899193	0.6626632078557922	2.1319766596198826	0.9190165886146962	4	2	2.147214002488105	112.58495236580593	65.19130639481021	486.5201096139483	84.85545893057223	74.36790807509406	67.89534060435052	68.71822375492343	71.34954955910482	69.1381260612187	84.13960279425793	71.31141487821976	70.38157688024612	66.77700901986645	66.89025534446677	66.81783452314353	83.86063279154003	84.18729397035068	70.29686977663671	69.95009539662924	97.4346014120322	83.84845345572722	84.21455168451146	83.83873496491367	90.25357770447971	79.27018587712307	84.73146855707881	85.06823662959711	76.32145526351928	83.93333118772416	84.26558057574607	85.96328407467176	67.71880273251968	92.70651616048187	68.41981125175913	85.53436952881295	69.46048158243163	80.84694863567933	83.82155611426664	77.31255057907296	74.21944071049813	72.20019729017842	83.94668848538299	84.99538170830965	111.4584380036425	79.18027806376298	79.06878521739579	78.42044195743654	67.26205321856774	67.94637945506254	69.54027282368031	84.885536232951	68.79374705774012	80.2641772867343	84.99122993827712	83.8579376801772	82.69689989660009	66.46727920861288	84.49303443012737	79.24518823481687	84.25807282299435	66.92213938340069	112.58495236580593	66.91595444735181	85.13616519907869	84.68949835895239	99.9861434627626	68.53866680225713	83.9233246060655	80.20241760005787	67.91370313524251	74.87817932249278	73.19433723474576	66.86178660781808	68.63562115515988	70.87422051198712	65.8929614020867	83.31874577185636	70.88036781270112	70.18124793122861	66.46477073177218	66.17312737701513	66.04429811355982	82.54332671228367	70.89380658270639	68.9978666826952	69.80635734496757	68.70286742233473	70.21462920718876	70.79272824784236	65.86814330314319	85.34662192583501	78.17222464092904	68.24395716127721	67.3604440289948	74.48669961092088	67.25970983994792	71.0166393843791	84.23903379002647	67.58323607815795	86.95071270767582	68.28637733805652	66.31268270762558	68.98808867478449	78.24280216890337	70.65774108429625	76.0780286665687	71.78373466612666	71.54058443833144	75.74884026335452	70.44480770221868	68.47120772093774	77.66382664623596	77.96558163436227	76.60921991292537	67.173927587807	66.0985998090584	66.63969560977188	70.45220322254106	68.73039765684908	79.17124932764588	67.39296865280204	81.52911107644428	79.49397994028648	65.94741551264651	66.03303998107205	67.91375835372084	65.19130639481021	66.24254908409725	65.6674218396436	66.08966822730204	85.01091503887433	69.61159002318873	73.3174902438715	68.42704409103118	81.83109349643973	78.23071064245816	67.51767772192605
660000	-1393.236044398716	-43.47862891934115	-1039.0694703772033	-310.6879451021716	0.6137655389445917	0.7724398758168588	0.0633907110080779	0.3363930881965361	1.6508138388165463	0.9572108578140287	2.2149917772597925	1.163180297249964	4	3	3.8582582150174916	113.68700444396401	65.40380459099907	485.3171860875953	82.84284798061239	74.29102539573802	67.7184210181959	68.77815790773184	71.70470627376613	69.54985513747665	84.10017059790185	71.37597955642705	70.51842417063266	66.73194938788063	66.68570762319855	66.68811995089095	84.633197193156	84.26247855544402	70.85757212243476	70.1528326295124	98.27514705638306	84.08602616282054	83.75597260923821	84.25681554992109	88.86473396345427	79.57127127350772	84.73176186944151	84.84407190617107	75.03375670044774	84.47958643736916	84.81027160941724	85.95324174919746	67.769026029771	93.23399206070728	68.77177655913819	85.73353982911505	69.34869262797424	80.90674404005537	84.14370637484645	76.47984874464755	78.16993358566545	71.65930980860571	84.31548952147074	85.02314440619756	112.9236442380228	80.38160457317137	79.07246587992095	79.72931160094628	67.78386678419409	67.81526583515276	68.71663732584062	84.46729762273536	68.7990465177835	81.72221852643398	85.21758034898112	83.13221596695166	80.11860387147519	66.31119758708502	84.50532408133212	80.02125628133423	85.6292768418416	66.6273903037901	113.68700444396401	66.78486631763879	85.55678533297197	84.60680252001166	97.6680426724197	68.56999652341466	84.0380732923107	78.83512197757071	67.61036932291607	76.54327309278435	73.41259318454327	67.3758062537975	68.48318371875881	71.0948557984262	66.01160755930673	83.83493215414407	71.21787985865383	70.22879664764325	66.52559949708021	66.5524721746153	66.25576241912285	82.28153646661501	71.0618214048069	69.90456406180354	69.64971099584513	67.96912037208938	70.6086328813325	68.2461935798733	65.99481230451964	85.33339981041084	78.47387405530522	69.20875696731842	66.88050366947805	73.55954103630386	67.24024983208967	69.74816373162801	85.65778945967087	67.58961449493229	87.17577823873324	68.35359700648677	66.45939728377675	69.0398576893186	80.50405506085177	69.9864595740985	75.41721440037362	73.83115745639785	71.46373365600857	76.33309542526027	70.25553114169121	69.11342544619046	77.69957641750123	75.55491161733055	77.39439182036679	67.20268237618988	65.68997787241197	66.46924773606717	70.68925178718317	68.69995773631283	79.37537827558363	67.78889171296791	82.85643496778889	79.56494023685325	66.00741866855722	66.13097232055588	68.1559560696902	65.40380459099907	65.87006032448053	65.89116537870278	65.94426624845747	84.94444498501068	71.33909754973385	72.98332757869483	68.45156855351232	83.40346517370227	75.69683085204717	66.03701576639102
665000	-1410.6256348291106	-48.467610087837116	-1043.221904520179	-318.9361202210946	0.485723369662375	1.2591917925010028	0.07836492301434013	0.2406956429692752	1.7121472509890991	0.7443496975861823	1.861153148271369	1.3043272778049044	4	4	4.228885574632544	114.1165611995555	65.79870884816454	486.0167726517735	81.81057351888333	74.40348812888786	67.95883906076861	68.76057230711713	72.50485974591238	69.87999739115604	84.39644929937155	75.20084035432566	70.3499732290834	67.22923795471382	66.93067501005812	67.0918072838333	83.70162453134071	84.47460737649902	70.17676259065955	70.0106117653654	95.2462390344622	83.84949071300055	86.12747241826212	83.86332958896281	89.59378601937294	78.87094654030749	84.75132277879145	85.75487292273635	75.6961845919185	83.83475219139838	84.15433693044623	86.15593613112992	67.71527982258026	91.18269576983937	68.62307598870034	85.62653910833748	69.63701053666539	81.78689229661877	83.31276970100615	76.6020634926364	75.28814110107704	71.5992792446969	84.66711400748159	85.0116361850517	114.1165611995555	79.64806993868048	78.61678163810042	80.87657885067706	67.32911049875894	67.98762874376571	68.78822678115473	84.75115710702823	69.15722615420322	79.81957890705078	86.2160053668164	84.34901195353773	80.12616006673788	66.21985048384838	85.80876125324933	79.13370371997952	83.12565244735111	67.56766674523341	113.0443179615811	66.30577088053474	85.16501860058325	83.6333555192102	100.7068031435547	68.4706109605059	84.05445633782406	78.47751404431968	68.48775679585077	77.36045851432478	73.67708925397139	67.6080369534317	68.62720360205573	70.10623854069586	65.79870884816454	83.52216206659632	70.1642815882082	70.2908704156859	66.50510387381163	66.05589097141232	65.96161849887172	83.01200392883828	69.61288360437896	69.97291290836783	69.53673071454854	67.9898046493165	70.65709080463006	68.84123589339502	66.07749599950897	84.91003320164664	77.93077250040224	69.37547123479007	67.329675411886	73.88296540541022	67.25425511082098	68.56591410856674	85.07908612082386	67.48851294206703	88.23342093988657	68.37189274242512	66.01999906819668	68.33215207455197	79.91628132212314	70.63699962170455	75.50789599624518	73.38682988766993	71.41792178251691	76.34531555065405	70.7166738826137	69.12629282454647	78.08995925335249	77.72903004761245	77.90613412669317	66.78319748247162	65.95102861995622	66.51056575977621	70.15371233245244	68.71024972744526	79.37152405578227	67.62467665437076	82.65888277885128	78.57070932324521	66.21838866485612	66.05167165669499	68.62600169476077	65.97307062066187	66.20625809739403	65.99792234082389	66.11765064426353	84.85424414252059	67.78063967974136	75.01294025297058	68.42943020254263	82.8977851092397	78.30626363068171	66.06052985245246
670000	-1407.539320079764	-46.005690709218776	-1038.0967123205821	-323.4369170499631	0.4542686881783152	2.435138620692268	0.04118099234006387	0.3849765528466036	1.4807519887445135	0.7836901760800736	1.673778703243873	0.8566120954644141	4	3	2.85128003709971	112.9468928338334	65.5204151840916	474.9201299502539	82.57595300272494	73.99397643289372	67.74203165383949	68.8667240353062	71.1756405885647	69.82689006613053	84.07872517495689	73.26065618193635	70.4910552924822	67.1210705287027	66.62291920295056	66.77652986097931	84.92658777413615	84.63104631304199	70.09588605396726	69.91126607889771	95.45403649496879	83.78123841927274	83.64629436235224	84.17759931546324	91.4694340968439	78.6302581175316	85.03043647284845	85.48736639578756	75.04149286314646	83.8461097551234	84.23795738939151	86.10910063229115	67.65977751000565	90.80384333328921	68.4644488235867	86.518114624775	69.22117408393875	82.5591673582799	82.72870337906647	77.66915407947822	76.18417078276107	73.49632164120537	86.93465710641213	85.31379046129398	112.9468928338334	78.56350191930738	78.4753501667871	80.16004024367864	67.44615888719821	67.61625665922399	69.46036968389198	84.49838054626343	68.93143896128392	80.4912299142593	86.47794972507437	83.10460597691306	80.12542776139529	66.21935334131014	85.58209135398407	78.76539906924575	82.25973879917585	66.45849136027788	112.6328601950758	66.284242238657	85.70564883597379	84.95841706069024	96.1609288680735	69.68725013621824	83.88477733721584	79.42139587084635	67.62147491360925	77.96559017715421	72.92353392610325	67.66970773394485	68.54139868574593	71.05604444235003	65.91238368810754	82.984199585962	70.67211715551126	70.27712566624778	66.33576425136008	66.54609998054376	66.17259390534015	82.77266347528105	70.76378877625561	69.99905569449923	69.51977732733245	68.04389051358521	70.44468032681029	70.5252478908021	66.03036773878468	84.38956336144754	77.73822345530479	69.13465896183149	66.85096158668583	73.5077170403228	67.02435269040112	70.5594237620067	85.76812582558618	66.47024969066776	88.58981060885708	68.36604835883172	66.12255756103771	69.02198862135822	80.45535475500232	70.4835944875582	75.47337198072111	73.97776637956432	71.36978638464043	75.1165582076597	70.43951560295865	69.76824257189547	78.45870924295829	78.23024347069943	76.31275819873422	66.22225007497163	66.1800794128046	66.40722082395484	69.99881389759817	68.71859636893022	79.12107881861128	67.24700404978555	82.07759206594969	79.15147399452661	66.21838866485612	65.5204151840916	68.04152255996458	66.03794631046753	66.10863070006783	65.95617698273641	66.16368455910445	84.38447111855123	70.32204901217465	75.80901945887534	68.17390651249107	83.49400207713323	78.11655235450759	67.32465969922723
675000	-1396.4466855813118	-49.6982751982197	-1044.8778155075427	-301.8705948755494	0.4161023376452544	1.1498487861913051	0.0390138247276927	0.3377546146568013	1.1778929098213249	0.6325591464664685	1.8913074276581963	0.7059223020623435	4	4	3.6077952486398512	113.89173013379272	65.66748196959284	475.89091488150615	83.96432637536084	75.01937894358585	68.55332476364124	69.09447686579877	71.1507242711066	69.05919768001021	84.1397034395891	71.35387750692516	70.51066658358408	68.09667083787356	66.73589229982211	66.65896658733833	83.63365720634445	84.44199806240832	70.1091935537277	69.90791730249833	97.43723186247921	84.39888996251449	84.15255671640655	84.08474537363705	91.52553745749184	79.83242280119158	84.76053337622731	84.71687283766414	74.77614967193713	83.94479093435861	84.17328918398259	85.97079337918676	68.20746143928504	89.93848104014575	68.82019427328107	85.76528933024812	69.57183447674353	84.49226486566052	83.37229602132433	76.61323296994915	75.0737323950341	73.3840677849682	85.042094884579	85.25521501303469	112.53760896645004	78.88959719760388	78.2932975018903	78.96491211787453	67.72954221902826	67.64367836883261	68.68881985484956	84.65516523571144	68.81945731959782	82.69942813785485	85.35496302001212	83.656589825646	79.73547853069905	66.40245041701665	85.38527989579104	79.80409937876928	83.57917924103337	66.70721034840487	113.89173013379272	66.31080890405842	85.38247351426241	83.55065337716991	97.07604107300868	69.57679339763087	84.04077867455634	78.7791847609038	67.55867513327	77.31875501258592	72.57146268852502	67.08595276564309	68.00754611326762	71.1318109996528	65.89606482331547	82.20927112389039	70.01026406104872	69.98087921044554	66.18209926878718	66.57827094002951	65.66748196959284	83.17461781942173	69.81890468048118	70.08064169949678	69.59371273601997	68.9560467803114	70.64927118007942	69.82649762561626	66.05548900478591	85.27022299467991	78.5613645829241	69.03019904935336	66.6585986663598	74.27953801608204	67.26681094738372	71.00616644128577	85.72693748953859	67.44148074948045	87.86913877670976	68.29208999961783	66.1406240572805	68.78894917666648	80.4863801851921	70.00589003006756	76.26014583420483	72.7825863946169	71.19756200976835	74.31356722135963	70.56268630099767	69.20999800526751	77.68935552669303	78.20593598431013	77.24179113528668	66.15590629463435	66.11718882280809	66.49951974273323	70.4073536410974	68.43961202177614	79.34045029037449	67.4881890856523	82.77176350555791	79.47477127364357	66.09018318163756	66.2129368475239	68.32082382510563	65.73927748451494	66.08370321928162	65.97781493981635	66.20396457924545	85.02509722422184	70.29736236021546	80.17673577633694	68.4046067704454	83.4021256491354	76.34609528894947	67.50439009232716
680000	-1380.332335918956	-43.74304902457119	-1032.589368945979	-303.9999179484057	0.41532712194392474	0.6117704115589224	0.10064203184073862	0.27299462810561087	1.6239714557016158	0.6498593148353359	1.5605719567208403	1.24949449975367	4	3	3.5339997333467554	113.77942210615868	65.62006251409369	472.78019518273567	83.4392795866693	73.82002227334141	67.77089030748762	68.79317294811507	71.32237918346637	69.22015434444529	83.95471108776032	71.4225830375939	70.48504317402046	67.02612422721096	67.3195486731428	66.6875683383421	83.4652437866855	84.22258779775507	70.34643016719468	69.87348864081184	96.48035328750434	83.99641275545943	85.90896110283892	83.85150324530747	91.0973181925538	79.17928989135265	84.6252780104297	85.31860814160464	75.75523459025966	83.96089340107814	84.32327631688011	85.88882453213303	67.66522479791224	90.49328297993516	68.77553894186612	85.57946189375008	69.26493806047473	84.38862548279083	83.77175415117921	76.44952707183818	75.27940877566392	71.82660008342425	83.28018959398199	85.31902556635774	113.77942210615868	78.61089514014442	79.96125993614967	79.74009224033898	67.3348255323766	68.16058667495679	68.79742079524908	84.47562502916577	69.83202539718144	83.62853451816467	84.94858738954066	83.29677499638561	79.77153081984248	66.24215685623929	84.70131800541151	79.56006638608514	83.54912126975897	66.93193642092709	112.54930547047313	66.2325299396359	85.37487036817073	84.29985434787619	96.10019442409829	68.99888765659907	83.56673543118674	80.89707455657471	67.87069583368019	77.96981151977049	73.69623713057466	67.70683043263332	68.51348634250262	70.77279572257643	65.86348672815606	83.87321631498466	70.71560059282	70.18766391234878	66.25215178267398	65.89005848759979	66.25999358672314	83.15610946408775	70.31535944847442	70.02444691585893	69.77663813615793	67.8392036394614	70.53339130329807	69.50384568611553	66.07466904924617	85.03913203266274	78.14169454914688	68.77874480119083	66.67278632796967	74.3380936544512	67.27120173727687	70.69263218252546	85.57281834594856	66.32527653127563	86.54637004313852	67.7315983769694	66.28932036534938	68.39328640587917	79.82563288190765	70.4883659707312	75.96930130384786	72.76575453626336	70.94589997399035	75.86598265437647	70.56131232304558	69.6279442455397	77.4040444758046	74.55521016098291	77.5472204852181	67.17709035925425	66.0140444549889	66.52923039343501	70.72729681153805	68.63247576213762	78.98676026628631	67.40165437583381	83.0592534992312	77.40029248477946	66.05571298547532	66.04580270752213	67.84770422514242	65.62006251409369	66.16281424214506	65.92149171784416	66.22351557176684	85.10902007963058	71.65788633248398	82.47594924710673	68.24238176275067	83.17266024521216	78.0616821650603	67.28148803498031
685000	-1385.8287291743911	-50.53724360390669	-1034.9502267386383	-300.34125883184606	0.24907640677990503	0.5347342931766254	0.10053090546844909	0.38345725952199056	1.3921450548370125	0.7069944981707322	1.8569312893691106	1.357127818278068	5	3	2.9330336486607274	113.9873698849971	65.8787432134139	467.73771470351295	84.55476376014005	73.83903675414149	67.74161923339624	68.64520502978559	71.26231938916011	71.58000839019539	84.02042956207298	71.25088012058335	70.57814720316874	66.82267499304176	66.6324335310317	66.94973400085095	83.40296807522465	84.10739973640587	70.27249931810476	69.86263027561147	96.58740999370718	83.91536915536516	82.39839797661007	84.27482805441467	90.2264230230487	78.72977180141368	84.62357086535698	84.91726646149837	75.2575350177254	83.72573777014094	85.19939581281754	85.99552429320359	67.84463549304577	88.92586966506994	68.43741218014077	86.16031500818879	69.93827315448088	84.50970480704026	83.37986468640946	76.64285302021874	74.19272442578504	71.67068251525924	83.24395641823959	85.1135506213807	113.9873698849971	78.47921342428133	79.83319815004486	78.60997529454211	67.42587694308094	68.81381491963712	69.51749712531536	84.54551806312425	68.81073704393494	83.83790193502558	85.60019460017688	83.9779547430084	79.94649943432927	66.29120237892748	84.80159188666566	79.07299024580888	83.55092493474122	66.6318506827144	112.7139009773351	66.34791715603517	85.28808686721014	83.3017347007932	98.18932755540037	68.66168194222321	83.62956998557836	79.41129141561994	67.75374152927009	76.38736390034244	72.85151568694921	67.55249676612141	68.41629214465333	70.99312639285183	66.0465083691977	83.73646629654033	70.60011411005979	70.12710960278787	66.12089781645156	66.12707043132804	66.09877991855842	83.06608192696136	70.70544031498511	69.80019110913757	69.28623066747032	66.64914773154784	70.55448713812625	70.64919746414128	66.04325283263468	85.29129766019169	78.5368809777229	69.03234014072723	67.31688383777664	73.98281863824779	66.9685796743227	69.64430553500672	85.6766842620208	67.00001776737096	88.841685688812	68.30887398007282	66.46718677409092	68.53527419774798	80.15478687365584	69.95879439535324	76.21103266305538	73.93013815020313	70.23854932985567	73.72634835912964	70.68811488697898	69.47053465317596	78.17619370313976	77.77190393204074	77.14890089986095	66.70431908932143	66.08717970751444	65.9926720627113	70.58001141659109	67.66361836981092	79.14462570714471	67.93435568612222	82.95703835634032	78.91572943476984	66.10393366424766	65.8787432134139	67.45453911988864	66.04155502156767	66.30916095723427	65.90123785363679	66.02074202531242	84.80967035663814	70.14930530742716	82.61235214295489	68.17725020871382	83.32402294502751	78.30585647984807	66.76985398214094
690000	-1375.8739257881343	-48.066181875224586	-1021.7681966549211	-306.0395472579886	0.17321388176202177	0.38393104452870164	0.11749315282430363	0.3270028804814113	1.2301283191758	0.8271231594203561	1.989304230851315	0.9711682151445096	4	3	2.715956233916227	115.55703429463082	65.91499976889772	471.4846320306815	84.6150137271672	74.58385296009895	67.71045383940024	69.20944273155538	71.49305214242568	69.87952941490776	83.98038213158043	71.29201727160518	70.47059590266613	67.03769738987293	67.12744957369425	66.64932593038593	83.53482205140278	84.4377204982625	70.14670227743673	69.90438073398535	97.25913533556339	84.47258316596837	81.2948854862855	84.73398866827117	87.75289428035151	79.61143918625518	85.1153323503937	84.806182476018	74.78950756477055	84.73688783298265	84.39926493747335	85.9349115571143	67.69682439231578	88.97484363226727	68.39845847724915	85.6820149189988	69.29280684239266	82.78303232179042	83.73440981313712	76.30202277150406	74.8873642488755	71.87983219877701	84.1476022670009	85.3017889786198	115.55703429463082	78.53932384022072	78.97888169827783	78.56015539882189	67.36135357092529	67.70618065059972	68.73397274915975	84.86028935411528	68.79181274849235	83.04260409485462	84.9209897912637	83.21836310881828	79.72517853882408	66.84448253064225	84.51842167523264	80.63840667946269	81.63902007956379	66.680535411259	114.01665621649236	66.50451575992784	85.35218737807097	84.32568834296143	97.31217430875819	68.60745488747737	83.72509316074189	78.79382814885253	67.78073176590866	75.7581462625476	73.5042997413762	67.70992912318079	68.61146734521121	70.51057027972277	66.10325431453035	83.90104664521971	70.35362959171908	70.33134695689294	66.14418377381975	66.12396548135048	66.09755804335637	82.97651696338541	71.20162869011115	70.0553100835123	69.35048106855959	68.10993234832081	70.67585777858702	70.46892851046847	66.07560012668202	84.67658983763087	77.85434009805816	69.05664811589959	67.25858236591657	74.50153365982865	67.09241255969536	69.32029041339999	85.51550166795869	67.59830696562187	87.9974261739702	68.32760219316053	66.38719173547528	68.74486876529842	78.68447565778838	70.3964421247143	76.28570696515176	73.73630662393147	71.34941491089437	73.75713368894063	69.0820586515087	69.14012780872459	78.1424889733509	76.02350397602565	77.9194234052528	67.22268649675819	65.91499976889772	66.18349665820473	70.36921176294949	68.7541949403153	76.92457089946457	66.99738121002116	82.15823549504556	77.08665814694551	66.12137797590934	66.21303605833917	66.93651467036834	66.05920812357274	66.11049856955376	65.92790098538836	66.2006029269134	84.75970829382317	71.11247281731634	80.67761568865299	68.44068609195067	82.86130078180629	77.98900694318931	67.3777606623602
695000	-1407.423639079874	-43.44075634523524	-1051.5665684223618	-312.4163143122769	0.11898987048182338	0.9303831779872714	0.0892625787378675	0.33111987966025264	1.0013995645735554	0.5951058661413615	1.751166355779505	1.537001894438156	4	3	2.3175478521792954	114.58530977095975	65.66896819196113	488.1190009191756	83.20371683489013	73.93667091609332	67.71045383940024	68.80866561247043	71.72830834504549	69.16810656612941	84.14516274619878	71.23371969674689	70.37103758758263	66.81722392663511	66.63843994903186	66.70031041173411	84.84146900664682	84.35021947676152	70.1928225735245	69.92346166583116	96.82819975478188	84.97046046342247	81.82289746474406	83.92326374167737	87.83267027254315	79.1857210999335	85.46773799994068	84.6787523900432	75.25561958772231	83.96700381442189	85.59520493100541	85.9196284903205	67.68421138888365	89.36025270733057	69.13185743923067	85.79505378290771	69.8604291957658	84.37923209139436	84.38930999777615	77.04034846960057	74.6719866800851	71.86057007219523	84.19113926841362	85.77646439525529	114.58530977095975	79.00051486790208	79.20493305515325	78.21929738532145	67.24546774689541	67.85413421924697	68.98342897873484	84.79435966848196	68.80615593485827	84.04057761151654	85.48751705969944	84.86705387167896	81.26469886712715	66.34578322643368	84.98842877861969	81.79801565754589	80.95746831771329	67.71715307126927	113.7083701156874	66.31883097485178	86.37796433259383	83.23297494865143	98.94161314200315	69.06430700110056	83.99460739061466	82.51290699824266	67.781611263675	77.590252532988	71.68693888628907	67.70992912318079	68.61296125709501	70.12187747743198	65.78269193733047	83.822227460425	71.21604088883855	70.23640158799844	66.19036131523947	66.54016522624936	65.88380902833293	82.81435266891891	70.37696242526606	69.69915759215081	69.83707257756961	69.00883927940637	70.49368645495018	70.2628129691438	65.96981406853716	84.74726771573202	77.68848700847708	69.20481521433557	66.11266281938384	74.60546463077414	66.98801882820365	69.15652537815014	85.5562965163705	67.60782481944072	88.32073780179515	67.93308686704306	65.89810008541048	68.41747768051005	77.89644426661259	70.55730253788359	74.12695786348884	73.4592562898748	70.56413754223904	73.15011610213593	70.78890735591108	69.73427629046041	78.18392766406247	78.24797313198329	77.43695420076646	66.46585353797978	65.66896819196113	66.0152602021943	70.38708733352111	68.77025476730273	79.50403905017153	65.97874563247521	82.4207416172206	79.03344664174405	66.15958894415051	66.19449579704748	66.21672812680367	65.72016976422884	66.1143545293485	66.06174520261449	66.09633049796606	84.99069038055906	71.7743977669002	79.33364480175156	68.42222688409025	82.74739949852372	77.55377968307178	67.46296577150686
700000	-1366.0258967666055	-49.27795871430197	-1024.3084854693052	-292.43945258299823	0.13920334165590578	0.5424650651464518	0.1153159848172693	0.23773586788219006	1.208860778045816	0.6822527296293937	1.9080642901428966	1.0780072389918953	4	4	4.281884784619522	115.91574530706364	65.70351749515972	485.75911036316836	82.00345390016548	73.86031198880133	67.71045383940024	68.91220207797753	71.82484946608878	69.38109405928718	84.01891292965612	71.24823141063439	70.62825038483244	66.68451738981852	66.87444489611896	67.10887558754723	84.53625721312993	85.08290022426942	70.2124466708071	69.96858211424137	99.50874946123723	84.18990290170963	81.62030381754776	84.39288769227969	85.62649653646385	78.79789840942846	84.68147694321395	85.1816717183067	75.68631897109744	84.09597349517567	84.46075108554385	86.55497349209475	67.84259249702036	89.01883878774441	68.56080138784128	85.73946752594884	69.57744723645277	84.37536689148465	82.9746536847163	76.87001715119588	74.02666296169606	71.54899409507058	84.94286726764176	85.00740060184737	113.76712624492619	79.60081702353226	78.39761902240595	78.35201456079797	67.38117273659614	67.89574867429201	68.68034543215839	84.50510788491943	68.90581870246348	84.13715981401683	85.01662686354335	84.00240321278201	79.63295783070625	66.2694424433714	85.25506601087822	81.90304868821306	84.0087615647874	66.56315880595719	115.91574530706364	66.23132181945988	85.11603716195812	84.14149904852746	102.87876324564382	68.5252842584553	84.00148166019257	78.7142194134082	67.82252949056215	74.98962619790623	72.71563503478086	67.70992912318079	67.83096727159054	71.00200293499637	66.02808140240013	83.63055365748997	70.69672216299352	70.32820179108779	66.13870667462609	66.51355064630172	66.14447385203609	83.16860270424392	71.02386304950835	69.88600701450103	69.79395077178783	67.85073876028106	70.46873530695437	70.61381650218982	65.89831744484181	84.68923055060847	78.1476719487572	68.89949354492491	67.2461034675048	73.98332422575764	67.04210638825238	69.31079256522357	85.56177744860472	67.47389160123615	88.7781821364804	67.99307129406245	66.10565423554351	68.77069616353626	77.66720335839851	70.52620564525202	74.64761739662887	73.94233099812932	71.53800100128295	69.84273705997768	69.45753865373304	69.48902118000137	78.26704470951078	78.07346339642243	77.69641804375607	67.17562424145028	65.70425643717283	66.27325855798652	69.59717109869173	68.13026379018592	78.42616324583055	67.7625690646049	80.6707684124566	79.51086254696035	66.14456638444688	66.16497497333174	68.67066937621557	66.11094704537841	65.87450147395803	65.70351749515972	66.03460104691317	85.09123602557753	70.8514472661894	79.24976534559916	68.40716277470882	82.40640632592424	78.12354368458699	67.53412939337237
