it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acheralichnus_leonardii_TS	Acristavus_gagslarsoni_TS	Adelolophus_hutchisoni_TS	Adynomosaurus_arcanus_TS	Ajnabia_odysseus_TS	Amurosaurus_riabinini_TS	Anasazisaurus_horneri_TS	Angulomastacator_daviesi_TS	Aquilarhinus_palimentus_TS	Aralosaurus_tuberiferus_TS	Arenysaurus_ardevoli_TS	Augustynolophus_morrisi_TS	Barsboldia_sicinskii_TS	Blasisaurus_canudoi_TS	Bonapartesaurus_rionegrensis_TS	Brachylophosaurus_canadensis_TS	Canardia_garonnensis_TS	Charonosaurus_jiayinensis_TS	Corythosaurini_TS	Corythosaurus_TS	Corythosaurus_casuarius_TS	Corythosaurus_intermedius_TS	Edmontosaurus_TS	Edmontosaurus_annectens_TS	Edmontosaurus_regalis_TS	Eotrachodon_orientalis_TS	Euhadrosauria_TS	Gryposaurus_TS	Gryposaurus_alsatei_TS	Gryposaurus_latidens_TS	Gryposaurus_monumentensis_TS	Gryposaurus_notabilis_TS	Hadrosauridae_TS	Hadrosaurinae_TS	Hadrosaurus_TS	Hadrosaurus_foulkii_TS	Huallasaurus_australis_TS	Hypacrosaurus_TS	Hypacrosaurus_altispinus_TS	Hypacrosaurus_stebingeri_TS	Jaxartosaurus_TS	Jaxartosaurus_aralensis_TS	Kamuysaurus_japonicus_TS	Kazaklambia_convincens_TS	Kelumapusaura_machi_TS	Kerberosaurus_manakini_TS	Kritosaurini_TS	Kritosaurus_TS	Kritosaurus_navajovius_TS	Laiyangosaurus_youngi_TS	Lambeosaurinae_TS	Lambeosaurini_TS	Lambeosaurus_TS	Lambeosaurus_clavinitialis_TS	Lambeosaurus_lambei_TS	Lambeosaurus_magnicristatus_TS	Lapampasaurus_cholinoi_TS	Latirhinus_uitstlani_TS	Lophorhothon_atopus_TS	Magnapaulia_laticaudus_TS	Maiasaura_TS	Maiasaura_peeblesorum_TS	Malefica_deckerti_TS	Mandschurosaurus_TS	Mandschurosaurus_amurensis_TS	Minqaria_bata_TS	Naashoibitosaurus_ostromi_TS	Nipponosaurus_sachalinensis_TS	Olorotitan_arharensis_TS	Ornatops_incantatus_TS	Pararhabdodon_TS	Pararhabdodon_isonensis_TS	Parasaurolophus_TS	Parasaurolophus_cyrtocristatus_TS	Parasaurolophus_tubicen_TS	Parasaurolophus_walkeri_TS	Probrachylophosaurus_bergei_TS	Prosaurolophus_TS	Prosaurolophus_maximus_TS	Rhinorex_condrupus_TS	Saurolophinae_TS	Saurolophus_TS	Saurolophus_angustirostris_TS	Saurolophus_osborni_TS	Secernosaurus_koerneri_TS	Shantungosaurus_TS	Shantungosaurus_giganteus_TS	Tlatolophus_galorum_TS	Tridigitichnus_inopinatus_TS	Tsintaosaurus_TS	Tsintaosaurus_spinorhinus_TS	Ugrunaaluk_kuukpikensis_TS	Velafrons_coahuilensis_TS	Wulagasaurus_dongi_TS	Yamatosaurus_izanagii_TS	Acheralichnus_leonardii_TE	Acristavus_gagslarsoni_TE	Adelolophus_hutchisoni_TE	Adynomosaurus_arcanus_TE	Ajnabia_odysseus_TE	Amurosaurus_riabinini_TE	Anasazisaurus_horneri_TE	Angulomastacator_daviesi_TE	Aquilarhinus_palimentus_TE	Aralosaurus_tuberiferus_TE	Arenysaurus_ardevoli_TE	Augustynolophus_morrisi_TE	Barsboldia_sicinskii_TE	Blasisaurus_canudoi_TE	Bonapartesaurus_rionegrensis_TE	Brachylophosaurus_canadensis_TE	Canardia_garonnensis_TE	Charonosaurus_jiayinensis_TE	Corythosaurini_TE	Corythosaurus_TE	Corythosaurus_casuarius_TE	Corythosaurus_intermedius_TE	Edmontosaurus_TE	Edmontosaurus_annectens_TE	Edmontosaurus_regalis_TE	Eotrachodon_orientalis_TE	Euhadrosauria_TE	Gryposaurus_TE	Gryposaurus_alsatei_TE	Gryposaurus_latidens_TE	Gryposaurus_monumentensis_TE	Gryposaurus_notabilis_TE	Hadrosauridae_TE	Hadrosaurinae_TE	Hadrosaurus_TE	Hadrosaurus_foulkii_TE	Huallasaurus_australis_TE	Hypacrosaurus_TE	Hypacrosaurus_altispinus_TE	Hypacrosaurus_stebingeri_TE	Jaxartosaurus_TE	Jaxartosaurus_aralensis_TE	Kamuysaurus_japonicus_TE	Kazaklambia_convincens_TE	Kelumapusaura_machi_TE	Kerberosaurus_manakini_TE	Kritosaurini_TE	Kritosaurus_TE	Kritosaurus_navajovius_TE	Laiyangosaurus_youngi_TE	Lambeosaurinae_TE	Lambeosaurini_TE	Lambeosaurus_TE	Lambeosaurus_clavinitialis_TE	Lambeosaurus_lambei_TE	Lambeosaurus_magnicristatus_TE	Lapampasaurus_cholinoi_TE	Latirhinus_uitstlani_TE	Lophorhothon_atopus_TE	Magnapaulia_laticaudus_TE	Maiasaura_TE	Maiasaura_peeblesorum_TE	Malefica_deckerti_TE	Mandschurosaurus_TE	Mandschurosaurus_amurensis_TE	Minqaria_bata_TE	Naashoibitosaurus_ostromi_TE	Nipponosaurus_sachalinensis_TE	Olorotitan_arharensis_TE	Ornatops_incantatus_TE	Pararhabdodon_TE	Pararhabdodon_isonensis_TE	Parasaurolophus_TE	Parasaurolophus_cyrtocristatus_TE	Parasaurolophus_tubicen_TE	Parasaurolophus_walkeri_TE	Probrachylophosaurus_bergei_TE	Prosaurolophus_TE	Prosaurolophus_maximus_TE	Rhinorex_condrupus_TE	Saurolophinae_TE	Saurolophus_TE	Saurolophus_angustirostris_TE	Saurolophus_osborni_TE	Secernosaurus_koerneri_TE	Shantungosaurus_TE	Shantungosaurus_giganteus_TE	Tlatolophus_galorum_TE	Tridigitichnus_inopinatus_TE	Tsintaosaurus_TE	Tsintaosaurus_spinorhinus_TE	Ugrunaaluk_kuukpikensis_TE	Velafrons_coahuilensis_TE	Wulagasaurus_dongi_TE	Yamatosaurus_izanagii_TE
0	-7900.019322940516	-20.162585594204188	-7024.829941027542	-855.0267963187698	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	0.6769453121655851	1.0	1	1	1	142.0258292672145	61.94184176624103	635.4039326702394	66.81740643848481	78.87078571290739	82.76695528286426	69.19511551622392	70.82836300291883	67.17497789803302	83.29451974255234	73.94146460762062	77.66400466597284	75.05966322554283	72.10842409316906	67.05554981155763	67.11843375956515	70.92800547710263	76.39331963124754	83.76194703645123	69.0326053982584	67.99667156249272	76.10305947939321	83.99054898160603	83.31614851814025	82.9265533490188	88.69998261947082	83.20724029263293	71.80580223920732	83.63101330584031	73.0558276151614	84.4932932590737	66.99786828147865	78.99038680281281	73.48032858386394	80.85453837538627	142.0258292672145	86.48013705158601	84.32797224297599	81.77602283944115	91.32401658410701	80.46168017897543	78.8384458428475	82.96906178871579	72.33805201848975	88.56025702748504	67.87255005207885	83.98352823446491	81.48069090864455	71.69427358696639	83.19801409216298	85.6792925790398	87.33573286461846	72.27890952959645	91.38833583544834	72.87106907297719	76.7381926972826	82.4494081180496	85.5344999826911	82.26772587532766	74.10067951065855	78.50226855403105	79.95591864871757	82.35988749909421	85.42993207480183	80.95331262806417	75.71794696377937	113.87219759611068	70.86657810132391	66.39666508408305	81.54140492577562	83.97278635952102	66.77595758914697	81.19312425489731	70.18325321414049	72.32739908791092	83.36664990663118	82.48311779018356	84.66449622544806	91.83693789739861	82.78670414857234	85.37627506164392	82.34201315711971	82.76458528215433	83.26367995136532	81.8303715493685	72.8256430767567	77.81781197419548	75.64650255135176	89.91422717597948	82.90081677901851	79.48961115587376	71.97154760954807	80.12221370047781	80.84772870221762	70.06674374185249	82.3722698446768	71.09272084491381	71.26427442182529	66.67860352805909	78.5616298112306	82.71122691885202	68.76880913426592	70.57668403427293	66.74610858633388	82.60848169176833	73.81680132402697	77.47829648092721	74.96350548108443	72.03543933004421	66.22488693934562	67.10148692164175	70.8978797974473	75.66424586666685	74.64992641254824	67.06975646603976	67.78380251597962	76.07837002300678	76.39864196083242	72.00912285285948	68.69985419029305	66.12562116742754	65.76332353347827	65.75917543203974	83.57129237503345	66.25586113469338	72.5869836713768	66.84727868129247	71.92286052763626	73.40036395821892	71.76560007309823	65.86398732872864	66.07787443549554	64.59649462520144	81.57389342813777	73.5611173675596	69.89433795467397	66.84028891651748	74.16810343940905	72.1523636378938	88.38498447083153	67.54489026295487	83.65320784437412	81.17145247770422	71.28718221693687	79.2666502071665	67.95690178914336	73.92526794627005	72.20090423887505	65.83953307565054	67.19957914062267	76.4183397801308	68.61757740331599	71.57692066552318	80.66236501190811	73.84544631473457	78.11873077149528	79.86279857834013	74.4110389899348	72.53673269900838	69.91272616609999	75.69102668910095	92.87234186796233	70.66868467644792	66.19971929935215	81.01767487052868	83.97124695640787	66.36708350218912	81.03512880549945	70.10993475456482	66.94515625183887	72.00611934600553	76.53690753438727	67.39501836799352	68.35440456586527	82.53652538801758	68.34965262823634	71.08629911459892	82.68621842638147	66.81105555653428	61.94184176624103	65.46574416047582	66.52607336284647	75.48293975553011	89.78859091658356	68.03996961393806	79.18912914907335	71.62935435872619	79.84055292397649	72.89297062146123	69.44497760723301	67.64963455839903	70.97879719623033	71.07243820854222
5000	-6289.873513388312	-48.9032137651107	-5740.369376348228	-500.60092327497296	0.3856562634346964	0.2945353108777075	0.8070771615999578	0.40031415251603897	1.4794995875720482	0.622861310315182	0.564134635592112	0.4704300909922891	0.35860404980340305	1.1389192319723278	2.3069609800736033	3.642080355267488	0.19025930369754532	3	4	3.230968802273413	142.50924699251948	63.244075124043505	642.7349533568115	66.77153209720841	79.74425939737534	82.812355528625	69.35057031681104	71.11259909258567	67.02096547730648	86.00857150267882	73.9886985654486	77.54501067375048	75.59295862280575	72.21454659373721	66.92160810876496	67.24258289645101	71.20002172329659	77.1778032923866	84.26672544513279	69.71845495090821	68.46963617480623	76.14701412058118	83.50891072115654	83.113909054368	82.9117082026137	88.63063372471008	83.49619909873171	72.61167405914591	83.60065941600939	75.01887326668785	83.69706766506116	67.38178215151409	77.83835370267823	73.54079748238705	80.46266964192672	142.50924699251948	86.45215508764065	80.76731463314357	81.84512489968982	92.33175187189177	81.21683136936385	82.05912220718577	83.22843445714834	72.33989294891634	88.48045456189975	68.25842384894393	84.21455916200235	81.60455682140777	73.78337056499738	83.3752498471221	84.6475552503698	87.61607930046362	72.36365142921865	91.3551859790359	72.01499719754432	77.09341903056925	82.53633795365351	83.55931179773165	82.8529835998439	74.03181335276346	78.33473266141044	79.95608514159109	84.48559974000338	86.1555616487382	81.00840134721876	75.75533879409001	113.60070780586531	71.28685785061529	66.4186953040618	81.40382301462061	83.97278635952102	66.5607870688339	81.80612488711292	70.4947777852934	72.16697660085447	84.08779709907226	83.10242346050696	83.5165491612009	93.01265423485813	82.74621420952784	84.41511620718792	82.71067170971455	82.81295285158622	85.00854918451351	80.80657781242002	73.07880736090924	75.26178716639413	75.7566500632829	90.04678603025737	81.42971682447542	80.23628793542957	71.95586553697048	80.11239948275784	80.2111344129758	71.0718709277254	82.68791981116428	71.1536150903897	71.23701721571042	66.75917353738282	78.26741955548333	82.5596068891087	68.79902259157969	70.63252268661357	66.62351458743899	82.500254328286	73.72952967456155	77.35703912367195	74.97479070378623	72.06361030478061	66.17223268179619	66.86542875726664	70.48053098509813	75.85927845814835	74.53742296367707	66.94886245212378	67.94920255126648	75.82695973905605	78.21109406054713	72.81775584751415	72.09571733948734	65.7891252694111	64.7695045153488	65.41375527272432	83.55898826859577	67.62704876585771	70.45614321898775	66.80791997713007	71.87343239895813	72.72638682830676	70.83551103635843	65.97149992356847	66.14415803164108	65.84343414591406	81.54128302059534	74.11238524614062	68.92138445211836	67.2444686627495	73.90038117850496	72.29416989873793	88.37096537899697	67.35277751263061	83.60050722326477	80.71924804139873	71.19906615992977	79.15359367185836	67.63881491867372	72.88941316536935	72.24960776286082	66.31345764933884	67.44217426314155	76.38879265233187	68.2036729173918	72.10054870765352	81.21068563579678	73.7381163442944	77.96306645612339	78.9077207314632	75.9921327360777	74.54057058218883	70.41849892889586	74.61199092478664	94.15183774880711	70.20683266700125	66.26604050735848	81.26636988340219	83.97124695640787	66.36299467461794	81.01649485740177	70.10102150855472	66.09200489717858	72.32659367758734	77.28479025029608	67.30187059660281	68.1575674901236	81.72737628265877	67.6699274375114	71.30526925727176	82.04264286955868	67.22572660169364	63.244075124043505	65.79825104704055	67.07656467190367	75.5489407822179	89.60599486830428	68.48960001579741	79.46876735600381	71.58175735300794	79.58124301705752	70.89562226186486	69.93067218256414	71.10263572274168	70.83248741790895	70.28805109548604
10000	-5552.546342075283	-63.7091364771267	-4994.974993880841	-493.8622117173154	0.6908345882862054	0.13567127840041932	1.2440538047984548	0.6333652319976305	0.595187726893847	0.3281696982381907	1.4196721586505727	0.4861608877238539	0.30273380237056086	1.4408297783489494	8.275505982274723	10.279475142764516	0.307053335851418	3	4	1.817924323185813	142.1905243640461	64.51347003742141	630.8783046186056	66.77965375877721	78.67745541250824	82.78901237373749	69.12097811695419	70.95197459310917	68.8685303722591	82.94930370818133	73.97810266840906	77.6300495896418	75.09365102867349	72.10913696165812	67.10745737351046	67.10969359579227	70.91843767934803	76.09354392773915	86.2837053625024	69.837914299953	68.61096686887059	76.28129120827583	83.8441129403175	82.96624308131311	82.74811204209041	90.55903945823093	83.98898875952531	71.78061129508288	83.70586946813243	74.07455738170171	84.59517676562591	66.95593992552953	77.91698484904596	73.4590562514146	80.38568595504374	142.1905243640461	86.44004975144522	78.78313145540373	82.09410855346806	89.85258004155271	82.6904187737096	82.46480820306239	82.56998860940503	72.3102469812922	88.41407886177232	67.88979550807116	84.02808966216016	81.35505677905687	73.58994176517919	85.2439005073504	86.35695837130147	88.25254362306336	72.37969290451494	91.3923836038154	70.98463493285702	76.46517424464585	82.14529415027698	84.18376972216875	82.29291118986012	73.90706751000714	78.17133821973185	80.26068649152904	85.04534809466138	86.49687495616058	79.7831322824677	75.78091787490445	112.00471503092346	70.91280553860243	66.31275396813238	81.35192965073027	84.41425163239408	66.56556943306094	81.05819544346568	70.27414579559903	72.31780908967178	83.08829951245527	82.58297997324664	84.63282096494842	91.1559403774225	82.78847115144917	84.86602020550417	84.81816831795076	83.04886791811141	84.30458200476208	80.71347474783232	71.84053672782184	76.3856995243162	75.71908847330006	90.09763406770828	82.46635729881937	79.52542310699963	71.86935875225859	79.88396627717673	82.02388618981009	70.04612656750248	82.84826581156958	71.01203415094179	71.22039753940045	66.73371236119945	78.563697128927	82.68233015474013	68.96091682929715	70.69756268008403	66.66383254917675	82.83786260454642	73.89287551120259	77.1719120341675	75.02437616022549	71.9786141502107	66.19387107019948	66.99097628065059	70.8954705914289	75.9632976858427	74.94691827128936	66.36212803147397	67.80107921973422	75.95595110650359	78.75972633183352	72.40752899442965	72.65547495253202	66.07824683521238	65.75513988828432	65.94575301016904	83.59483279619648	67.25760406911273	72.18093790451887	66.86914265283005	71.12655163020979	73.26919247125235	71.65141296052914	66.00927600746388	66.07178391357441	65.4443454431993	81.29775596002321	73.97007483133682	68.65922046126468	67.21729992674095	73.46159730902123	72.2882245245609	88.36335070516455	67.7242172047202	83.65104994399042	81.11205561126087	71.26351352549828	76.39836363987156	66.99326769454984	72.05081991402854	72.20377715034563	66.3450549961956	66.61443143114252	76.43018376837138	69.38221901959909	72.81214605912788	79.4308096307241	73.85277727159865	77.96747522142155	79.86873521287582	77.0745380257581	73.48243388513282	71.90555650453244	75.56265953214942	94.48482781503142	70.60270883181366	66.18157878823598	81.24995730853355	83.97124695640787	66.44665001591977	80.89959048523423	70.10099172587675	66.83456504945934	72.72743732467023	77.12528910968513	65.37579832624122	66.8846423205311	82.5372371881941	67.5599539860263	69.34513704521362	82.4012012274895	66.55699212601323	64.51347003742141	65.69450682489307	66.80036323376986	75.44148464689671	88.46038219795729	68.49785082153883	79.38547364155785	71.85665242101778	79.82615896529686	71.71475126330697	69.97706103508065	74.8504357880777	70.98966591126201	71.18695002526924
15000	-5418.506661519097	-67.4889784130476	-4865.9124079849735	-485.1052751210764	0.7190316072293815	0.0700353111250724	0.8296043124164586	0.5466436695696076	0.30496322987256674	0.3721094195005654	1.3110985415628085	1.10498937235395	0.6515273654311562	1.8980979149631827	11.779117119648221	10.779979598665136	0.2632546488946831	3	4	3.1341081954272525	141.91805129481557	64.93544024871935	622.4917441137571	66.78788118367687	78.67429081457152	82.78337471818077	69.10030786498312	70.80759180431515	66.98548274490594	82.94120939369532	73.99685359745422	77.49825529515601	75.14238724473897	72.0825808423596	66.90948604867268	67.15319106126506	70.9371484404419	76.05400114541703	86.511459199434	68.07076520458614	68.06973241922618	76.14093779369243	84.00707070917178	83.60959162637256	83.01455447675896	89.84439371337534	83.49096254425815	72.50094114610985	83.62164592543094	72.77485789179426	85.32985076394432	67.15353703954995	77.71370837565861	73.50723549005262	80.73878934248802	141.91805129481557	86.90711421387127	80.20969434906974	82.08342000616142	89.67388699474854	81.68360785385313	80.98888762969884	83.15201089670136	72.30490790607143	89.95516464235347	67.92858415540029	84.90064669143648	81.35505677905687	73.15009899184139	86.73684276527382	86.00058388239347	87.66203384724517	72.50748643862268	91.34906922981803	70.49573732892054	76.518560155187	82.02680485769861	83.3903548261297	83.52295722991319	73.95308611605778	78.24772746108613	79.99789614839133	84.30706877168936	85.43064082861713	80.54919893493968	75.75535597819274	110.14264702982916	70.90053886842495	66.31085373614218	81.34401170981232	84.06494627812489	66.53109571104392	81.08432200388451	70.12527608968671	72.3257741608835	82.82926989156161	82.30229109019751	83.76489637005818	91.74940122031445	82.74638297476922	84.79383886518136	84.23430388473183	82.771696611503	83.24679440664084	80.0343355990904	71.90851439101908	79.26124571777608	75.6060297674032	90.50738563327737	81.16688656864987	79.49474130554107	71.99771854180028	79.90632401839765	82.22047556086741	70.12543492978892	83.79555593471335	71.00867803452222	71.22981854599664	66.74881206430256	78.54975327187425	82.71846438154736	69.02243969626063	70.48236430382424	66.72007241299231	82.80743787905297	73.81581786228378	77.48419625773566	74.80541687440781	71.93271770483791	66.07827258097272	67.02922131478951	70.87544120923806	75.9409905513304	74.45489014770243	67.11792169130345	67.77094371098961	76.0739730285366	78.78485326056695	71.59408677213547	72.69228615216605	66.12897646819442	66.02270493749637	65.93543820593051	83.58381753475777	66.85274839911634	71.58245823943389	66.79371106250917	71.71615503717774	73.39952486043553	72.20580368819157	66.01023069851506	66.12399802567893	66.54960355701623	81.29045675612507	72.7073306901435	67.75417670276481	67.45294745591306	73.85828138305673	72.18165243903378	87.43949295236723	67.80936456719266	83.84888219222931	81.2658769505191	70.90462457487581	75.75355195742296	67.59877410387745	72.28074575542934	72.21564720271012	66.034419157462	65.97223278007672	76.44689859041739	70.51204219245534	72.7762964909164	81.54409770668619	73.83694131620406	78.02560216777397	79.84180466271283	77.85546324596567	71.9585679050435	72.25765195052907	75.67109208477531	93.24224415827008	70.69092420370265	66.29416600713378	81.31082759885726	83.69285643677173	66.50132727165536	80.85185312202947	70.09291925074047	66.15294389268836	72.54553863271045	76.45200118541464	65.882905986496	66.26850069266139	82.65145961726225	67.44098772663354	72.06601274784404	82.74720872727322	66.8118835852799	65.59874238994573	64.93544024871935	66.4012128203352	75.50790033246557	89.62295502464436	70.20532961426953	79.41537332421134	71.78603884676323	79.87650193532855	70.98866089712614	69.95479368793616	74.08000562919125	70.98077810382493	71.10560092870149
20000	-5432.6105100438235	-74.24600889759505	-4875.647894419346	-482.7166067268827	0.5922390298664912	0.06355635051897815	0.8264891733671861	0.5589521797903019	0.2876108873662196	0.3879188554978905	1.2777388420099247	1.432259117331323	0.4318209897392979	2.4602978251165255	12.446438315456614	11.070706745251018	0.250936668170027	3	5	3.0058248610730876	142.39714182636277	65.13337662663712	633.636109283421	66.79598373941992	79.06268272294565	82.72771442385695	69.10030786498312	70.74058701815535	67.65506781779615	82.86647568943917	74.02720835640638	77.49825529515601	75.10643458839735	72.15662381045212	67.33117648185305	67.13989955988768	70.92374568630507	76.06145902471172	85.34862671615531	68.29617775794688	68.020576770728	76.14093779369243	84.3100473065078	84.22292574188145	82.50685436254523	91.64297351609008	84.67463518734232	72.831057021756	83.77127388556424	74.04578622053359	84.46207971633235	66.9945012510734	77.90433455381078	73.5760259776344	80.50762329061543	142.39714182636277	87.53481308783151	80.05316690331951	82.14358329802674	87.23511331497524	81.75257072690498	81.01050461567918	82.69979091085098	72.37152997149873	88.7474322510375	67.94347034737254	83.90788936375459	81.37541527575922	73.18033798935835	87.21075695888572	84.92947027998906	87.67829569828274	72.28322182667772	91.48036035065694	70.9715118608388	76.46937979367652	82.74921063414963	83.97273225203287	82.72413205673267	73.8930852087599	78.19463974046425	79.95324090636133	83.9733662092582	85.70802012808369	79.92749112108692	75.86602926338637	110.09095386785889	70.94546346561808	66.29997119406465	81.3331393219212	84.46138964731732	66.6980759431209	81.35068136683358	70.12527608968671	72.97118621439151	83.74761988753073	84.41696785201916	85.4492011534238	90.9028714108218	82.71397240962423	86.43961164554197	84.89260253147329	82.96192575721507	83.23351585541246	80.05589173142724	72.06644674291546	77.88633064640511	76.00751418205525	89.92193122509433	82.08244518776621	79.49297418052507	71.88086660832164	80.07717688406885	82.62028071983153	70.03669873990638	83.90789999358232	71.01570393525064	71.20913836432284	66.75029895199873	78.49961415912847	82.7003954205927	69.07651610632652	70.72520285144978	66.06151079366497	82.81526396779154	73.84958503195296	77.39371277078307	74.99127860089008	71.87556796967718	66.16449894497418	66.86750718055697	70.89860210556205	75.95434365058209	74.26319651076932	67.0250931657798	67.96561758090645	76.03684496295888	78.47144610979254	71.84861749481459	72.86989578524549	65.94092810383798	65.60639963683082	65.13337662663712	83.46654165141754	66.08816402896939	71.51668267432669	66.93158001895449	71.28733727223721	73.42625148476283	72.04381724647104	65.9697399386381	65.96107140792613	66.58253503537523	81.19128844074915	72.26158692779515	68.62153281911992	67.034668995587	72.82943825826263	72.18312293777907	88.38467685557241	67.65036827705946	83.85341492394433	81.31052129469722	71.2227976378611	75.71708267257355	67.07291084380499	72.7582389193346	72.12783428800773	66.35570505575662	66.83073746646691	76.40991262137848	70.93572490413791	72.67772792872618	81.56114160850034	73.83839551964417	78.12590690031988	79.84754152393353	77.42588709798149	70.79431028261872	71.69111105940915	75.66649485273221	94.0116570470774	70.77034459065068	66.15626025153864	81.31198616806437	83.96412513202318	66.3558096909372	80.98499639220876	69.9092547311894	66.86347003512661	70.67240850469533	77.48692534955819	67.6500720226285	65.82925437922046	82.65347940863847	66.81348106217368	71.46305812667985	82.57981783121124	66.79944269793991	65.84910372320782	66.13331715632926	67.03218900463915	75.41280564350755	89.83635391440228	69.05845170914843	79.44384382698857	71.58993747783256	79.84875155651257	69.63081432109487	70.0255505555974	74.69591882279718	70.99365942314991	71.18172208085151
25000	-5400.681799238919	-78.0983766639979	-4847.551580537375	-475.0318420375461	0.36690856062568056	0.07216798044242899	0.6139366550732271	0.5615677233095627	0.14229314540578056	0.47724516155593605	1.5712643886941349	1.3476247663429393	0.6287771344998366	2.9072089053851653	12.641415289498248	12.720865465446643	0.2600765271953143	3	4	1.3395514720040378	141.77382658770821	65.16153573803133	619.5561714518478	66.76661542462674	79.9265039776915	82.88069373590102	69.14200957046764	70.85269004628992	67.3458323412465	82.90302989133569	74.11648996348883	77.5186267695178	75.19181027631149	72.1723184120175	67.1912748875047	67.1228237648797	70.93272948820596	76.01237212552162	86.08484108073534	68.54322055625799	68.18414028487759	76.14265767378274	85.24626649345605	84.43201072306894	82.27630098637961	89.3752015275928	85.07304792556832	72.33618668146873	83.60483003373045	75.0993781199122	83.86801807123541	66.9755280404109	78.57050045294072	73.6140610343751	80.75326709947835	141.77382658770821	88.69914643416135	78.96311610993483	81.8925000932188	87.31810751120032	80.40129498428654	81.93323318325719	83.24996654241416	72.308485472507	88.94097257318005	67.831226296939	83.9082323557054	81.48566457731907	71.78656752344943	87.39471752000944	84.73581891917192	86.1240471630795	72.4088019369295	91.67715643866563	70.59581011128549	76.4859698280918	82.63797018385758	83.72498359158938	82.19721018528367	73.98369513210908	78.21900498779016	79.93289321377064	83.42041069916657	85.93526952416781	79.7585021917234	75.71671411322978	109.20619980181553	70.81452814448454	66.4387705744767	81.37225859795838	83.99596824868951	66.57254967215214	81.04937052656658	70.1500230003765	72.0316926178747	83.63127688954046	83.41761235894087	84.25006824717534	91.80891744923831	82.77297706234923	85.95573251265242	84.36593585379947	82.79711450968297	83.5199787815238	79.7188412366732	71.82888135266214	76.84077175685124	75.6050318492937	89.94372491752392	82.57109145028151	79.59765452663987	71.88086660832164	79.96275301642946	80.73518400984375	70.03793377049364	85.47799532714153	71.04528298542343	71.27596714534128	66.75804608093026	78.54629821164298	82.65467618083373	68.95888462278401	70.70867577666154	66.75756590629655	82.81603308653068	73.89948273868418	77.41266653383443	75.0318055428158	71.96066202943955	65.94532824564145	67.1065045672239	70.87232422364495	75.88716003610102	74.63088068813208	67.18215307344508	67.96561758090645	76.01685849098435	78.8250858867087	72.30379239368216	72.81152568428386	66.04513187901959	65.81468989963518	65.9599832493966	83.55666795031279	67.39638172560039	72.14688568152043	66.89386924281824	72.67466440566115	73.39629030271351	71.16934567273319	65.97863091817287	66.05218167996627	65.98883197900888	81.28956567739172	72.20849991426718	67.19852779511295	67.40731305317718	74.09646347155096	72.27926062454168	88.31289781771392	67.75852118258672	83.78627170696602	81.17516918884661	71.1657084208828	76.23486313991424	67.66810340951966	74.2445688340484	72.25047597490156	66.00386566426972	67.44406508249544	76.37704952788333	71.552191991169	71.61122607186721	80.9112512087618	73.80427525467947	78.03519688850658	79.88044083830192	77.1305079777589	71.06360922661695	71.92578708090745	75.7138174521328	93.55024687249025	70.8065511577142	65.8838465261829	81.28730559523771	83.86295216240818	66.5182274257015	80.80696193390794	70.03333433673133	67.00177976884281	71.78904234388773	76.11592320917853	66.9207818463584	65.98735911882841	82.54913070750321	65.95014752819215	71.76063342743853	82.73881917839432	66.82331383177149	65.2286204245144	66.02855793268694	65.16153573803133	75.37566882730044	89.83190476459899	70.10206580607087	79.39804195943995	71.81874340469153	79.84602492700519	70.07032113799116	69.93504254999216	74.86435763783562	70.94586150154605	71.16519656883725
