it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Achelousaurus_TS	Agathaumas_TS	Agujaceratops_TS	Albertaceratops_TS	Anchiceratops_TS	Arrhinoceratops_TS	Avaceratops_TS	Bison_TS	Brachyceratops_TS	Bravoceratops_TS	Centrosaurus_TS	Ceratops_TS	Chasmosaurus_TS	Coahuilaceratops_TS	Coronosaurus_TS	Crittendenceratops_TS	Diabloceratops_TS	Einiosaurus_TS	Eotriceratops_TS	Judiceratops_TS	Kosmoceratops_TS	Machairoceratops_TS	Medusaceratops_TS	Mercuriceratops_TS	Monoclonius_TS	Nasutoceratops_TS	Ojoceratops_TS	Pachyrhinosaurus_TS	Pentaceratops_TS	Polyonax_TS	Regaliceratops_TS	Rubeosaurus_TS	Sinoceratops_TS	Spiclypeus_TS	Spinops_TS	Styracosaurus_TS	Tatankaceratops_TS	Titanoceratops_TS	Torosaurus_TS	Triceratops_TS	Ugrosaurus_TS	Utahceratops_TS	Vagaceratops_TS	Wendiceratops_TS	Xenoceratops_TS	Yehuecauhceratops_TS	Achelousaurus_TE	Agathaumas_TE	Agujaceratops_TE	Albertaceratops_TE	Anchiceratops_TE	Arrhinoceratops_TE	Avaceratops_TE	Bison_TE	Brachyceratops_TE	Bravoceratops_TE	Centrosaurus_TE	Ceratops_TE	Chasmosaurus_TE	Coahuilaceratops_TE	Coronosaurus_TE	Crittendenceratops_TE	Diabloceratops_TE	Einiosaurus_TE	Eotriceratops_TE	Judiceratops_TE	Kosmoceratops_TE	Machairoceratops_TE	Medusaceratops_TE	Mercuriceratops_TE	Monoclonius_TE	Nasutoceratops_TE	Ojoceratops_TE	Pachyrhinosaurus_TE	Pentaceratops_TE	Polyonax_TE	Regaliceratops_TE	Rubeosaurus_TE	Sinoceratops_TE	Spiclypeus_TE	Spinops_TE	Styracosaurus_TE	Tatankaceratops_TE	Titanoceratops_TE	Torosaurus_TE	Triceratops_TE	Ugrosaurus_TE	Utahceratops_TE	Vagaceratops_TE	Wendiceratops_TE	Xenoceratops_TE	Yehuecauhceratops_TE
1585000	-1053.7928600891667	-33.705412340253964	-795.6081394492071	-224.4793082997055	0.9311970398272292	0.9861269377563453	5.240489570484372	0.5026645221286128	3	3	2.21713005015282	87.51180641860701	65.40551408956205	302.081891033794	79.25155489030644	67.53846509544994	85.28351450540151	84.08959173251652	85.61870257008623	78.93504581508121	81.36214295581796	66.73439046793195	87.51180641860701	67.92593709889941	85.10592618845727	78.4188594170992	84.90841329025288	72.27825433860792	82.46795512601967	84.93477293219973	76.41268937576024	74.87047061488495	68.79636774567692	74.78712436577982	85.82114511220156	79.45555420344827	77.8887222371945	84.59902262999371	85.54517200052608	81.00665651937575	70.5335527984093	84.31310991190719	84.8640799010075	70.6203714294918	68.87281245624237	85.11159554282317	79.95820321468828	75.74602838554534	72.91098636266142	85.47101792288426	70.41324494767078	75.01410444242188	70.6453338713465	76.14588780020057	68.43044114877634	79.20169302746396	82.17494026563762	80.21605858920485	75.97724724796927	80.22399827722575	70.03327432976096	67.50336258466974	66.18523509173086	68.61945212130756	67.56208221970759	70.38203782266649	80.68229667181187	66.66376837037886	71.73880533933294	67.91041714517063	70.7817481046579	77.54683970418198	70.84265817589105	72.05798306464602	72.14566085418667	69.94082107400462	67.39240768438535	72.40267243773773	68.21978710098709	73.05889586186204	71.5807473067018	78.56292243365263	76.55766509449649	73.6996221503721	71.95438767766322	80.57598187477679	65.56883270294436	66.67119081936237	66.79292682737608	70.51495774586418	68.84954106943312	71.69692711983066	76.70043127244288	74.51268776842699	72.48028507308001	70.54027281435248	70.21903446877843	72.98575610228588	65.40551408956205	66.02014802893532	68.20241861131304	78.0845795503604	74.07649582472763	77.2981146644644	75.57834963678783	79.51107767029166
1590000	-1043.6382079897726	-30.988079767566823	-800.6050905212261	-212.0450377009796	0.8737859638803462	0.8228696035457563	5.617630762014309	0.5563484839736145	2	3	2.419475170372204	86.06421929814681	65.81399320497306	301.5459531626932	79.13388815613911	67.55171339169891	84.54956128884912	84.1615750929312	84.95241303569131	80.20006935215623	81.81527632746345	66.8594426278384	85.91134005449483	68.23095096093022	84.780146073566	78.40239896413367	84.91918923048773	72.40110306249599	82.64870088245577	85.18997169416583	76.49432371054601	73.98279885000593	68.86428856958615	75.73837174442042	85.9574239876362	79.84521307825023	78.03143129188827	83.4978568043572	84.6219574131989	82.53031408271387	70.90364865021066	83.39719949110112	86.06421929814681	70.60969718562757	68.85385113066079	84.88479116738853	81.26768996344066	74.97146835851791	74.63615456484975	85.30553926484458	70.351767080011	75.72793200207714	70.91306688069724	76.24756096641211	68.3394302422914	78.30054789095114	80.2203795500729	79.17411492328522	75.95381363828174	80.06076505320205	71.32597430153075	67.45608563636505	66.10006184648087	70.53551313521423	68.08044616413605	70.40696184333352	80.75428517830193	66.50893557833331	71.52792690020686	67.90290697961456	70.74995570098352	78.34666677109477	70.77378950028337	72.18450320009536	72.08674975995146	70.88637100534869	68.89042401004093	72.08901459479637	68.55027101976856	72.1795717329699	71.2041868277423	78.37214004113115	74.1432019494847	74.9865475647545	71.6591399058694	80.76666330922981	65.81399320497306	68.21288649114764	66.48746008583858	70.57941467616784	68.84978454061785	70.99298387603606	75.94342069812231	74.25354253834564	72.14875040959342	70.26097109194465	70.10869102140049	72.04753306815688	66.02120576858235	65.83142092135843	68.26971435965534	78.24544294227805	72.09621766276798	76.47081217166624	75.84944128584748	78.9574225959159
1595000	-1034.0448819997553	-32.7258318817072	-790.9889077445479	-210.33014237350028	1.2553955413957356	0.9470155875226529	5.353919897507005	0.7531160196081395	2	3	0.8933918620799026	85.79780117490183	65.32303903678324	296.33949338464515	78.13806216490146	67.52069813248967	85.49522084564103	84.94646681075916	84.98714249139219	80.1307092519843	80.8468015099658	66.69892107644246	85.79780117490183	68.04363948362497	84.82308013645941	79.19061170167123	85.03495511107613	72.22018306340671	82.4769527812462	84.90632834306447	79.69590567188703	73.8206019099283	68.57744657602571	76.3303964329792	85.31603930503299	79.9947199930239	78.42925127922288	84.72642635026556	84.91637256622973	81.44175242801666	70.67113075396684	83.14538713162989	84.98963698285226	70.61577826084833	68.95366883617588	85.7948493636626	79.05048648800772	75.63174073157255	72.73461778003701	84.96444141265928	70.42525020258246	75.63983365979728	70.3006847022895	76.12869322838542	68.30396044340804	79.71038676984334	82.9034045736984	80.54150786483957	76.18928704991613	80.4606230115927	70.89214083220315	67.45762370377963	65.32303903678324	70.40991238391092	68.03741187222438	70.71671141032195	80.79710641919344	66.36369419939079	71.86817117880223	67.84886748647959	70.90861976055939	78.29085968598574	70.76734137208331	72.03119058259026	73.27123114804041	72.48767469452879	69.82132734082045	72.20011634254939	68.42579329013616	73.23614900214598	70.30043779544098	78.54846066343964	76.0207769898404	75.4368979043342	71.91676582246448	79.34760673486828	66.1458328900591	68.2792831634529	66.63867911242939	70.59735722675008	68.80050685614117	72.05885576890448	76.79817362662853	73.34024700093231	72.62625055076153	70.45503932153308	70.23948979434452	72.48690162868442	65.96503504345915	65.90340349958349	68.28436988802954	78.28521496729621	72.91633953841679	78.33335006653543	75.49213389955281	78.94997095834697
1600000	-1059.9088979021994	-30.2264327563489	-805.3897778504279	-224.29268729542264	0.43432628857167344	0.8409903205586361	5.21432008297103	0.48702200476235963	2	3	1.9398796473203679	87.19862334418455	65.64429279335738	300.82937371286795	78.330199316945	67.55916639295585	83.94844655028672	86.91392102605947	85.38604822786077	82.43346634815921	81.60352419870213	66.75981803677074	86.04392543933577	68.00665560881374	85.00049539227912	78.40039878597035	85.05542217400496	72.22884518589312	84.84039154535704	86.40301959939616	78.72994531762436	74.24514115462985	68.56199159357789	76.17640727418862	84.9269452664114	79.04405116976734	78.10744319329204	83.79224594122476	85.73472519850418	80.86825268334091	71.39962611433552	83.30521006522193	85.52014644378181	70.7050907205479	69.1941171435989	87.19862334418455	78.30393777578867	75.18029323171207	73.07445113719798	86.75688667760787	70.4259612441342	73.83050509933807	70.29826884216466	76.17978133885572	68.35155390298813	79.04196553693596	82.21589538538088	78.99386810158599	77.2636648441855	79.86174207741018	71.11041560253852	67.43487195488517	66.18108943810195	70.3294488239848	68.44838016111586	70.71727921308292	79.98982278902041	66.4040868752705	71.5632172514339	67.74148347020447	70.9156887019784	78.05164170626799	70.7050266514469	72.0805175279719	71.05080225949351	72.69772591420596	70.04303482516217	71.44860797619825	68.48658196956136	72.17613813567618	70.50685308714391	78.81886392364875	77.40525140053447	75.24632860786468	71.14779204640945	79.6392744030296	66.21986603904791	68.55973851630633	66.483459545027	70.29953513754097	68.76715630680978	72.6507964997692	76.99347597857313	74.72967058682445	72.02933728822542	70.49118381461392	69.7455799493679	72.56540692205182	65.64429279335738	65.97347638255467	68.11265126431026	77.71424880448247	74.08587653417074	78.94488082374832	75.46530674936798	79.55694328305843
1605000	-1061.051928914955	-31.925778626711107	-802.3531489404879	-226.773001347756	0.4435404898305489	1.1405048059535996	5.7703649789427915	0.49123804421007217	2	3	2.587401308824525	87.05938982015785	64.81300593401956	299.6599373987416	78.2080420958471	67.61610137077567	83.03867620094384	85.17458742298066	84.4335074027102	81.38099136603778	80.96041979815327	67.11897240153112	87.05938982015785	68.15236096561216	85.77050815316588	78.51142187697468	85.86617025078792	72.57602458012467	86.20422713715267	86.0682257426768	80.22993690877642	74.19540795186438	68.58732653396899	74.72171715328219	84.01991072788525	78.87955467973318	78.1994071059513	85.72474006903795	84.37242548181271	81.05949599440396	71.78619527398064	84.93110203466766	85.33878448987593	70.64384268031387	68.85668101741221	85.17102852506659	77.32827271421542	75.46277010943648	73.45375306549063	85.49149494147085	70.61273738811033	73.19145671038439	69.6779960823849	76.30588030391817	68.61965406024318	78.36223968120566	80.6008500764335	79.11144274773162	76.40034556228294	80.03516639088276	70.42480172683892	67.48712314324611	66.17952219420692	69.00055121205315	68.2490334249671	70.49481198735802	80.74815099622546	66.38580425052503	71.17298121588667	67.78379720438555	70.93527276185563	77.8894387709629	70.6208102120836	71.78339965800494	72.37207992331822	73.83262014882665	69.40645917077035	72.32592328442176	68.49806707924849	72.31449323759166	70.46886218908865	77.79269805043299	75.73740053229386	75.4553219776808	71.89747908731536	80.39129034712182	66.22480416091575	68.06784707090158	66.534565386346	70.30398644271821	68.84947208561248	70.84693768181448	76.4472769914658	74.6617949153286	72.50704501443785	70.61307855308996	70.17437795966006	72.1254025915789	64.81300593401956	66.06250975983475	68.27307213203405	76.07613183506005	74.59070561620096	78.91410141063116	74.37279522280825	79.74420109794566
1610000	-1028.4876579664071	-27.065441115434663	-789.0366416997023	-212.38557515127013	0.7857725492562875	0.826679972907742	5.728844161313126	0.5048309332892476	2	2	1.4518456082629672	86.5840478253533	64.65560079183128	295.6488970784127	79.12529542915897	67.53808418393021	83.1312699137892	86.5840478253533	85.20324239841	77.88399534757833	80.9053020033954	66.68627702814331	86.42031356670492	68.04343197485981	85.24539125089157	78.40354156576582	85.02447505757114	72.45066815758022	84.98692665231987	85.18246833518636	80.24116537886046	74.04326032277588	68.60375630926887	74.86207163065838	81.51388699001521	79.08084905792272	79.1417680912894	85.23329150754907	85.32810002786331	81.29301543505844	70.47991032184494	85.39836976405397	85.03431349564141	70.71774706560214	68.90085184499426	85.23139394651817	77.66753625282392	75.17511835896025	72.8196826590937	84.89932615843843	70.39323044845266	73.65256415225956	70.37232959522115	76.23512727814033	68.43274470792004	79.6006684898133	80.08824969545965	79.6403006181944	76.1605772365393	80.13306472844889	70.64233496399079	67.48472109417393	64.65560079183128	70.82581072605706	68.40123452445718	70.53567438246938	80.57146113110281	66.6164392703149	71.80084714964528	67.8004480305915	70.8249577790726	78.28753787956418	70.79893946347278	72.1574209385012	72.3895824948443	72.91037704588453	70.60203632961193	72.46401598825474	68.34912086440517	73.9455962345596	71.5909361468907	72.29587877332192	76.44584115577777	72.24533773182593	71.82975790328611	80.69875673472427	66.27687352788105	68.6053095445083	66.1705894365913	70.59257196084829	68.75568206696524	73.05245866218226	76.81857985057682	74.58235641522879	72.62895577735571	70.29517785947196	70.22066660063062	72.27576362352632	66.08083502863884	66.06104528318865	68.29252125794385	74.86685051736941	71.7572833541166	77.84176013075474	75.66037316264254	79.5337855928548
1615000	-1053.085972566862	-26.06931317611145	-797.1906851971577	-229.82597419359274	1.047881486591516	0.9415309986149688	5.9162054560093	0.5028416272555016	2	2	1.554193558937147	87.35687639008354	65.81267064013326	310.0701177053598	81.51157582425333	67.68211861075305	84.78027600806655	85.5510692771382	85.05531751164179	77.52148739125312	81.0683160073973	66.69830047619999	86.55353891254842	67.97154320934276	85.09284048944943	78.39562485060826	85.32832821877086	72.21436724242184	86.32063592322429	86.7069214040088	78.19861749156829	74.82575827223314	68.66406201188697	75.73292226713612	82.4642167894789	78.92749276253757	81.90794671842968	85.40618421854386	84.17288375024913	81.08168144476039	70.53586517699809	87.35687639008354	85.53238524275707	70.94186131645529	69.00570358375901	85.70102987866419	79.24203270208133	74.85647809110785	73.27303893978572	85.2237710743005	70.62050496442293	74.11491138344515	70.00574073391392	76.87519520154727	68.59348406333713	78.72577409086293	82.74980142975217	79.07276550240076	75.95645273624667	80.16959615967978	70.98973814711805	67.50746249330297	65.81267064013326	70.15484854440717	68.11031091647	70.25309945429919	80.77544750072158	66.66817310729526	71.90154016988538	67.76373581595342	70.86537112958048	78.34370382288124	70.818670549914	72.1820600822382	72.78471514194885	71.511280803223	69.93542605934982	72.52370949523284	68.44280782158637	73.16479809559699	71.07775431476183	72.08193506876624	77.18569421488945	70.40568651524649	71.95410268730701	80.69928270582012	65.8667788686416	68.67278204178444	66.78675721175183	70.5177319619641	68.6670728984034	73.07718418138633	75.91750789627903	74.75173231024124	72.19418575220776	70.53587735102687	70.0147384283037	72.67979955081672	66.05247365509197	66.05627334929649	68.25419206272497	76.51219459456705	74.30429252730092	78.63335084002846	75.85971235235783	79.04851490803959
1620000	-1054.6814985898477	-27.18665877971128	-802.2044333109733	-225.29040649916317	2.1692582466389747	1.0422121276859286	5.6429253606362515	0.4733634008677218	2	2	3.2502222946804045	86.98450859727838	64.75901257753742	309.01800520277027	79.07626166065265	67.92807195784754	85.76260183493008	84.87395400382687	85.49340276399293	76.08213097403426	83.81310098248792	66.67109656170173	85.73321675435668	68.19650075112693	85.17331225346994	79.69562906617054	85.25453832145439	72.36410261459997	83.09265163956461	84.98828573718113	82.12880665938266	73.78946617857325	68.70053065209069	74.31597835334638	83.26873043071775	79.05555029096926	81.1795671248807	86.98450859727838	84.88972592558808	82.22369438435871	70.5028467508824	86.2131629111245	85.10263239651024	70.66125186548165	69.16570565253386	84.63993904911237	77.32312856972815	75.25667155194066	72.75551534086466	85.58895697895609	70.33713872303343	73.6308373211199	70.86203710603147	76.37676169389333	68.3549624536277	78.4651945943378	81.97773398649734	79.18166105167394	76.45311957604635	81.74134930253402	70.76226845014263	67.51801200265167	66.17199185040067	69.6145701138155	68.12553936528978	70.61842573656351	80.74367514992718	66.6694186334171	71.92146939769023	67.73304465749503	70.8920368811692	77.8045385713684	70.82141863149373	72.18940903840137	71.97868946711124	72.31859928024502	70.55822394005993	72.47689071967325	68.37216765838319	73.4312752856831	69.08137753461935	74.62188318054791	76.80130988571389	70.94206129519863	71.84211610803553	80.62860079019926	66.19303002958539	68.61632464523706	66.73508974893262	70.46558145905229	68.58351840996777	72.68329936706301	77.28644327809299	72.70070397278812	72.50013125666794	70.49280227907018	70.31591053740307	72.88012909660095	64.75901257753742	66.0465860534754	68.21818799410616	78.20726354486459	72.13344979978632	78.31093875094028	75.86359633346954	78.67700538780629
1625000	-1075.0686927872398	-36.49207772407744	-807.6385068483536	-230.93810821480872	1.1214584825610736	0.7744305382807476	5.595512770652603	0.6242679128931252	4	3	3.672233112254114	89.31128485301276	65.48906298644488	312.5126567243665	82.70550954444597	67.68082751714627	85.31502376222292	86.76142407551687	85.52571623605144	76.89279185173355	81.14645423885914	66.81428490669852	88.72537547594791	68.52446460667247	84.91058017107422	78.62839876640156	84.6931106683344	72.98238250682839	82.66731848971186	85.26416961529574	82.9633096995165	73.92626331858575	68.5588390316388	74.36556342063825	82.13818765191891	82.37312436939872	81.48199360623349	82.88689784387726	84.10416928299803	82.4428476036695	70.41403685877107	83.54773945445817	85.13841297721629	70.78857513483392	68.8813149931497	89.31128485301276	78.13038307088465	75.75169610713732	75.8400675059128	84.95883216381398	70.5753490321515	73.18223081744144	69.94279614999097	76.82362457719444	68.3132771338185	79.24251817971872	80.43185552281568	79.29496480774907	76.68082516814609	80.01965785319844	70.96601889447285	67.32686768584121	65.48906298644488	70.33443728576712	67.62772418217065	69.71690701350275	80.81642009620629	66.55551393531665	71.76921962757079	67.90484641050551	70.78445254054814	77.08936838042285	70.68056637066833	72.09412419422813	75.90313034174304	72.25691436949552	70.09955115866796	72.40721009712335	68.49022419569025	73.94141459432532	70.1899686273379	77.4727218061267	73.86073589188591	72.9198780765481	71.87347141458903	79.44241753914682	66.08849051654384	68.61362689090464	66.73436350147449	70.28889568028299	68.71537339388416	71.80686522744828	77.1684152498062	72.43244440880267	72.30540217901749	70.45531560101203	70.2559059595841	73.16453743760901	65.8964395696413	66.04214669234791	68.28904037944244	78.1161427595078	72.47235211200372	77.86564614524993	74.77037047056214	79.74087200699422
1630000	-1040.824189313728	-25.88368397144633	-800.1950720467855	-214.74543329549624	0.706652614415129	0.9071164824218353	5.232991125884183	0.5046733643724715	2	2	1.0844098748617597	86.00709590803034	65.54809056498651	311.1213006269679	84.83360247018513	67.56546934324182	85.39061033836889	84.98962602248652	84.68894695138874	77.80068169409375	80.84164355313297	66.72314047148606	85.71373341556559	68.02148615251298	85.0358771402837	78.63217207282241	85.06423324144731	72.22915221780016	84.71633586572123	85.63998789175938	80.30520026654592	74.72725618149681	68.5535566061876	75.80104085558928	82.76448865670193	84.77392701926348	78.24669080994576	83.57165267392692	85.52168506464517	80.78679901080551	71.82136272952002	84.23462644482517	85.62096599241669	70.94986552396287	68.85163994348174	85.6064070032973	77.49220480134187	75.45235462730713	73.46467590469311	86.00709590803034	70.3355990818141	73.25505965854667	70.37628515797205	76.6413627423985	68.5755804978253	79.1910129578431	85.21842057531975	79.31111557642505	76.0654815986539	80.46057177118082	71.28472953007189	67.26743202125499	66.12265001286353	70.71718513629338	68.38552224067809	70.28199990862471	80.7907995917337	66.50107682470019	71.235579110357	67.66041073935433	70.90537185755628	77.7733288947337	70.73056299559845	72.1387969685007	76.48624119516447	70.19825782689189	70.45543973775428	72.38482279272748	68.51648369721856	72.19421278094332	70.92447172300204	78.22669547776529	77.06077991896764	71.95967268678004	71.82081976084599	80.0356487104807	65.97508927472158	67.63166518898898	66.44284429975257	70.3763336189154	68.84716727089966	72.41616093689875	76.90743585819466	72.50594209791672	72.53122777477893	70.4976869459841	70.27585738584527	72.35974286794098	65.54809056498651	66.04879581246418	68.00981228701826	77.61918016895467	70.48819767137975	78.5828861353064	75.79711297492048	79.82916258056213
1635000	-1055.3450536717392	-31.53441979027465	-807.1088865522513	-216.70174732921328	1.111938312089444	1.0676424709166021	5.610676827842771	0.6903895120892102	3	2	3.1327695321670674	86.3995747965436	65.26174553732005	307.7629259065907	81.97247479655434	67.52578634486076	84.95154879093404	82.16485186533073	84.38548651742698	77.47425897700217	81.40071278265998	66.6809718485685	86.3995747965436	68.13867541318227	85.08887787933807	81.59303977811024	85.37506288061505	72.3343064724472	84.90836284967523	85.75571109151251	82.3226700224508	73.81384580096082	68.77707474641126	75.03980309805173	84.92073379111228	79.83593961332737	80.08068853997213	84.1436196633684	85.47342019357097	82.84706345209317	70.66428642750385	85.0517149084757	85.00401211188854	70.77563696307149	68.89886039407196	84.88793618291295	77.37905618665991	75.08450933162929	72.79578723474606	85.54627339841704	70.48138772666054	73.70836757617352	69.69349144114906	76.13736126994118	68.67693385878334	78.57586209979691	85.00803306322995	79.67857365044306	76.39484238961036	80.78970444418309	71.23215451472767	67.3414116246449	65.26174553732005	70.49841272773548	67.90908749276811	68.96815066063118	80.27909788489507	66.66174696632541	71.77028737789054	67.8246722954054	70.88363112355671	78.17288576692472	70.58737170909694	71.97970257348287	76.02827714965031	71.19052262578302	69.96982940187364	72.1739849388341	68.4379653378447	72.42753200194315	70.71238823266359	78.00199126857505	75.96090736528676	73.32387305057853	71.45500943292386	80.0302924523929	65.88967941422959	68.60388966743349	66.72683014346677	70.58631092425016	68.77513536796314	71.84380750889672	77.11157020519046	72.56683880913894	72.39295938205231	70.53730747459882	70.20507606296707	73.04090509151771	65.70953287196545	66.0433262424453	68.11650867734917	77.86631617256516	71.86625013066111	78.76968800234586	75.83689867043533	79.30250442561046
1640000	-1063.6524633651557	-31.031003517317586	-799.6094858583956	-233.01197398944237	1.2519192059992783	0.9356018940776083	6.352351408116231	0.6956533550128927	3	2	2.087806189585554	87.04856985998184	62.877587411788085	307.900966099297	78.76864523284073	67.60073684662909	85.87717045660155	83.49442600904504	86.46641337502594	76.73863305128042	80.8466898624863	66.70519656387755	85.91376341069802	68.16595874149047	85.0910088945902	79.23205925727615	84.69001347226806	72.23688761807963	84.92950399977634	85.48769335143666	82.1652721900529	74.57612626503908	68.55412335571278	75.91546391611321	82.27657812919085	80.38187540723727	77.67741735260134	86.48211368201764	85.98686867970287	80.79926796003126	70.97551291059453	87.04856985998184	86.09750378726461	70.61385615045987	69.24456343521028	85.67638225815627	79.63082064353227	74.84449308637564	72.73609508136573	85.92734980898598	70.49094280860137	73.71128826363721	70.21820881625463	77.0068891406406	68.64071079069831	78.6422895545576	83.16133359506738	78.99740344898765	75.92602996415941	81.78344878139748	70.60569276110779	67.51948539588534	66.05130915756332	69.67396607710825	67.22930428203757	70.41845181373917	80.62727547356378	66.13492578526234	70.43216513577083	67.8257552279008	70.9069732565395	76.76081102167817	70.63927442180727	72.14118194506038	76.33118768086321	72.15680229159267	70.50207791622161	72.52338582905168	68.4427315343967	73.75803325912109	70.94358126246736	77.00987764499165	77.44341407374036	71.90543126436116	71.64376833678764	80.77567380167932	62.877587411788085	68.56966911924498	66.64141555282909	70.58855538810364	68.80767451138563	71.90558735532062	77.11909647881065	73.15549862498406	72.63937222096943	70.26618525235705	70.18740463805743	72.8940570584186	65.74900339575892	66.0522857729354	68.28873972596301	78.26909290349637	71.9493604059307	78.78878880836317	75.741801230354	79.6389206623631
1645000	-1039.8715074983618	-29.73105590695554	-792.6885712024873	-217.451880388919	0.9478045761574809	0.8574336537730219	5.496900386371443	0.47289589336779786	2	2	0.5467451749846256	86.47122146951378	65.13337190811576	299.04959807439604	80.86473124989932	67.54715084400925	85.4406045424143	81.3423124773723	85.16454393113496	76.27055356155805	81.67323668656628	66.74665905147255	85.746596279736	68.25522809907685	84.92600537014926	78.81089727654056	85.21375353298873	72.25924496508763	85.4168789669439	85.25229391265033	83.92996747619728	74.70309604652269	68.55668943797167	74.90498019821533	81.76573233871694	79.27814192698516	77.76641969023613	85.10047629651301	85.04080490664617	81.10441369407755	70.97478243741762	84.86988911720513	86.47122146951378	70.75838904712613	68.86674641259972	86.16209219439443	78.96261038885511	76.48769332437215	72.70640588794315	84.96182393425153	70.3561608535859	75.32226219689133	70.48688167116383	76.52934034558349	68.30492236637217	79.4894042178118	80.90057936702476	78.97306337689368	75.92316804730117	80.2240769071498	71.27302342551533	67.500177207104	66.1307946134344	70.8236119619902	68.43131007959629	70.60637523604665	80.47528705125333	66.61831065595173	71.44621334200039	67.73313101234713	70.79772556422154	77.84020430445234	70.72591533120061	72.14882577669051	75.79604792178023	71.87403863462747	68.92376501562744	72.5790706080766	68.50002362447792	71.85084068618892	70.38957059791325	76.90493174872036	76.28644972864547	72.72219025146408	71.95712329516536	79.82307964711192	65.13337190811576	68.61660622070863	66.73079949129996	70.48481310955977	68.62122529999623	72.35561751345875	77.1794879052662	74.36973480011271	72.65054536737611	70.58566530234563	70.30610885680227	72.07915553310413	65.9863414875255	65.98814606839032	68.30267968577728	77.86193580420868	72.02539027021277	78.118403784601	74.67237274701604	79.53688977126158
1650000	-1037.4779780254166	-33.69460695697286	-788.6573361419139	-215.12603492652977	0.9638508203958647	0.8445693044875029	5.77331644335546	0.5580889786902882	2	3	5.102383647589692	85.8654814728294	64.59573157767552	286.00434012615443	78.63949295034108	67.52442387661121	84.56416079690061	83.18106223427553	83.84625660536585	76.12665568580739	82.74004180851301	66.76476478284226	85.8654814728294	67.95182597416043	84.71083318057846	79.04848677284585	84.99025667107485	72.216324092142	84.58605439922239	84.64791819297781	84.666554401077	73.90993696010463	68.7223827471166	74.32337546192656	82.26678783903073	79.44905257948247	78.32302903601742	83.22196131943309	84.51445747590317	80.91658254972731	70.41480206137383	84.74503788675688	84.91665010778996	70.66075232017724	68.87603343028046	85.00339093432393	77.39578336100273	77.13159514413368	72.68498250050344	85.23331931957937	70.51631937108284	73.38800025275458	69.81953929380052	76.15221321331126	68.79254754720152	78.98207994759879	80.32967231615459	80.06008116401304	75.9068961334222	79.92893040448531	70.84807786767733	67.401288418738	65.74363141986215	69.69180447042726	67.8215595796166	70.74660833176826	80.48643700703055	66.66015367409256	70.23586073754097	67.19809330227766	70.92035800011024	77.46883670815717	70.85033076839056	72.1793338622706	76.68591856764303	72.83791638575335	70.11281097498407	72.05627608422304	68.47115911762495	72.86183911312618	71.5682408004452	77.7701999092602	76.79455242112205	73.34707025583182	71.91343915427854	80.73047101564157	66.16894334950398	68.43221609030212	66.36292827414546	70.59742888961755	68.84045577934596	72.68684336559605	76.68996729021606	72.5633262112444	72.6630155663906	69.95636419875785	70.31871798451274	72.85177722899476	64.59573157767552	65.92751431287404	68.29369360209328	77.3843561281214	70.94180361786732	78.4831918659225	75.78339231266207	79.70851085616118
1655000	-1049.2265852081357	-35.38301898059866	-798.7817535519198	-215.06181267561715	0.8088001766117787	1.0193210545274174	4.909033433178933	0.6336281774248886	2	4	2.539060864647374	86.40045184951231	65.72876036730159	295.5364993953855	78.5442195732492	67.58166917094182	83.30201253203782	85.19914518055863	85.38075924033012	76.87284224491908	82.56273008124806	66.67424539249758	86.40045184951231	67.95347409418214	84.82929236904991	78.50741512616264	85.32893311348613	74.03128801803435	85.3734904261583	84.97411179908063	85.11991221426176	73.85345797479985	68.67491484185408	74.19357226677195	82.7193072291678	79.02944706816899	78.552294385137	82.037565402573	84.17240506900367	81.31056787592884	70.53345306218858	85.25131289469441	84.83533302527486	70.64381114265616	69.09364929307132	84.58336281667168	77.41214591461114	75.61126962718367	73.14865454391045	85.18220848688983	70.33466783754328	73.57358919800255	69.84946747057536	76.10154115695651	68.40524593523722	78.74197285395068	82.74070390832227	79.80980629741988	77.21633723086869	79.89941287584881	71.4373490006186	67.514714041123	66.12011771603403	68.7943514024347	67.83992318190296	70.56046965104804	80.46133222324309	66.57023788848528	71.48310990341288	67.83484914573935	70.80285082363629	78.22473483960414	70.12911574926133	72.07083003177848	75.4183561116334	71.99815035625925	69.54481477762565	72.30945439835608	68.48033279239688	72.29162534739696	71.18822369769856	78.08973348729585	76.16816861872326	71.91520396498746	71.73512553314124	79.87149788632591	66.28015580168191	68.41251766404845	66.68799611181036	70.27128126920071	68.32447714920977	72.18384282630716	77.2453836921427	72.07613236051067	72.43557138858252	70.30235611151868	70.21903236986961	73.12491286070242	65.72876036730159	66.03932135662494	68.1835573101396	78.23101897746645	71.67635995405888	78.93804594358244	75.83348703591314	79.56208759477286
