it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Atrociraptor_marshalli_TS	Balaur_bondoc_TS	Bambiraptor_feinbergi_TS	Changyuraptor_yangi_TS	Deinonychus_TS	Deinonychus_antirrhopus_TS	Dromaeosauridae_TS	Dromaeosaurinae_TS	Dromaeosaurus_TS	Dromaeosaurus_albertensis_TS	Graciliraptor_lujiatunensis_TS	Hesperonychus_elizabethae_TS	Itemirus_medullaris_TS	Linheraptor_exquisitus_TS	Mahakala_omnogovae_TS	Microraptor_hanqingi_TS	Microraptor_zhaoianus_TS	Neuquenraptor_argentinus_TS	Nuthetes_TS	Nuthetes_destructor_TS	Pyroraptor_olympius_TS	Richardoestesia_TS	Richardoestesia_asiatica_TS	Richardoestesia_gilmorei_TS	Richardoestesia_isosceles_TS	Saurornitholestes_TS	Saurornitholestes_langstoni_TS	Saurornitholestes_robustus_TS	Saurornitholestes_sullivani_TS	Saurornitholestinae_TS	Sinornithosaurus_haoiana_TS	Sinornithosaurus_millenii_TS	Tianyuraptor_ostromi_TS	Tsaagan_mangas_TS	Unenlagia_paynemili_TS	Unenlagiinae_TS	Utahraptor_ostrommaysi_TS	Variraptor_mechinorum_TS	Velociraptor_TS	Velociraptor_mongoliensis_TS	Velociraptor_osmolskae_TS	Velociraptorinae_TS	Zapsalis_TS	Zapsalis_abradens_TS	Atrociraptor_marshalli_TE	Balaur_bondoc_TE	Bambiraptor_feinbergi_TE	Changyuraptor_yangi_TE	Deinonychus_TE	Deinonychus_antirrhopus_TE	Dromaeosauridae_TE	Dromaeosaurinae_TE	Dromaeosaurus_TE	Dromaeosaurus_albertensis_TE	Graciliraptor_lujiatunensis_TE	Hesperonychus_elizabethae_TE	Itemirus_medullaris_TE	Linheraptor_exquisitus_TE	Mahakala_omnogovae_TE	Microraptor_hanqingi_TE	Microraptor_zhaoianus_TE	Neuquenraptor_argentinus_TE	Nuthetes_TE	Nuthetes_destructor_TE	Pyroraptor_olympius_TE	Richardoestesia_TE	Richardoestesia_asiatica_TE	Richardoestesia_gilmorei_TE	Richardoestesia_isosceles_TE	Saurornitholestes_TE	Saurornitholestes_langstoni_TE	Saurornitholestes_robustus_TE	Saurornitholestes_sullivani_TE	Saurornitholestinae_TE	Sinornithosaurus_haoiana_TE	Sinornithosaurus_millenii_TE	Tianyuraptor_ostromi_TE	Tsaagan_mangas_TE	Unenlagia_paynemili_TE	Unenlagiinae_TE	Utahraptor_ostrommaysi_TE	Variraptor_mechinorum_TE	Velociraptor_TE	Velociraptor_mongoliensis_TE	Velociraptor_osmolskae_TE	Velociraptorinae_TE	Zapsalis_TE	Zapsalis_abradens_TE
965000	-2221.1518730899934	-33.97637857202828	-1902.144158411786	-285.03133610617897	0.15174470653060596	0.43439407473748565	0.31627965076712805	0.11959305581682975	0.47373203319749174	0.2550522868377495	0.3107844222773271	0.33767423401473184	0.2544400032670865	0.13509346047267115	0.07579625879818033	1.2841346794078163	2.620834184199955	1.0679089340302106	1	2	0.7103320308238011	159.72077985619265	65.9382634279134	820.2997810528416	72.31117967630404	70.90019416581706	95.06755346043224	128.4000794831067	116.32223241509679	124.86238315165346	158.63497025796048	147.5787982051281	90.75886771983653	101.89877356376059	123.47509986687044	126.36035727145676	92.68988545011548	76.78223794591113	73.89508203283157	117.27609746173535	124.71914269989786	88.94310612913125	142.4899263857724	148.45925528540286	85.17140411577336	154.60140856701432	101.8088379769557	83.38467108629123	88.72529362608273	82.13391128237033	89.06889656698193	83.04642164187726	72.00156069194665	91.34141840686489	124.89071018411104	126.18093621310177	134.37017919713182	83.41978244019825	91.10956968755843	88.50589478216114	132.54247244391658	81.34160629801622	83.98784126814004	84.91947521110492	77.06548543986028	159.72077985619265	70.34751898627763	86.31015017850696	65.99167470577852	70.81257171643647	78.8598177836338	127.95206746419564	99.92533690811887	100.05361093899381	66.0602240085629	66.01412749740489	66.13021858453484	65.9382634279134	123.3435686595414	68.35306706139845	88.00620837069461	76.48159712277328	72.51340962831603	111.44142540336864	120.43940800600606	84.00386856650391	140.28542448120544	140.86635272100654	77.9523909701541	66.11703708252158	89.28826115148385	66.12760183028149	66.10787008300582	66.00782220257183	66.00828661451803	71.48496677559741	71.41410959356531	66.05016942538685	118.6855699080807	124.18892251618914	126.34186633225161	81.78866665868674	90.24041016025495	67.46969389857729	120.34418577055388	68.39647381981848	73.09588936343111	72.14008572197218	76.63175088843735	66.12074777151246	66.05796385686901	65.98868227170705
970000	-2222.435134002175	-33.14432373006685	-1895.6578201229988	-293.6329901491092	0.20014335840417757	0.15763400469591038	0.2994370918921128	0.10944230531625089	0.6236574270489893	0.20041867657402415	0.27450951714258387	0.35003526805585555	0.3200684488636717	0.2876198329816784	0.12746992489878642	1.4234414185839306	2.5612605023463364	0.9882873311820021	1	2	2.0741341002750175	158.95071378774114	65.63591050600174	782.1808148202028	74.13612970869222	70.90598035467066	86.78998282650747	130.49421872474176	116.21507687930625	125.5349211719565	157.58443950562554	148.3273372021366	88.00360110406938	99.454866108099	124.70037123499317	125.53456076306878	92.89676123176118	77.02402501901268	73.93689120806482	122.43477274695675	123.08865242857345	91.17292181652374	141.02081639382672	146.66802837914116	85.5146229576811	153.28018222603845	100.59703210830959	85.5348927765645	84.7999432307151	82.17278634827156	87.59618279765856	81.03399209174975	71.98771963537652	86.54006350399106	124.1888781630243	126.47154496326947	135.88031895518236	82.44737086622257	91.22644332384515	90.05524666764316	131.79550027957754	79.85006494464123	82.84073485249247	83.86323500483118	77.10108034681508	158.95071378774114	68.78472463360386	83.46592325519867	66.16430018083534	70.87460298531168	79.8069824985824	127.92781777148288	99.10766411060911	98.68444975298836	65.9595246592163	66.00864395434074	65.98606655467444	65.93667756440142	123.23202237229734	71.56645161689482	88.79961037620788	76.00820439268665	73.26503240163075	106.85021587003541	122.30836565947102	86.09268436161686	138.82974573304946	141.0572329793206	75.6257174230022	65.81101097446019	91.11923146172197	66.09062567486164	66.09075333041945	66.01352337663198	65.63591050600174	71.41459068578098	71.28561140246455	66.00932258604152	123.87154124692292	125.88064400002153	128.00604544980095	82.02640851413756	89.956340473139	69.1176314582672	121.89182825562608	70.39667443475516	72.24989970370768	71.23599516768161	76.76506030007481	66.79337883757017	66.1318058615323	65.83689078769264
975000	-2219.6617541105807	-40.950708826319925	-1896.3724255689715	-282.33861971528927	0.18526056438423902	0.16598772681711696	0.2691182434417062	0.0995871995631791	0.9991002542278291	0.30670316868608394	0.2629933359261083	0.4848949784466065	0.5306243388321819	0.19186206926794647	0.18034115780947443	1.643253539131114	2.910377105435284	1.1230659882113674	2	2	3.2249666858335932	162.38522906980674	65.65382147723831	783.404199054168	73.47027250066449	71.01508760325004	86.05478181002314	128.95976592073112	112.93926225106536	124.77327777164314	156.87511567754663	147.0018821543407	86.50439447952468	99.53059608631192	123.57396919000745	123.40508107338127	93.15597995708255	76.86721283772667	74.33064524931734	122.3215944000504	123.59176796049915	89.22789936100466	143.21019664283037	146.4751088271033	86.14935775237294	153.69636916106845	100.05950519031163	89.04373041169622	86.75260140961714	82.22526913862248	85.0114257707181	85.81135392485434	71.57474732319487	83.82520218081726	124.10168263001228	126.33905184040341	131.90281027062082	83.5057368865593	91.10619560122754	89.59663163953262	130.3463023181475	78.08321797656833	83.57626496452708	83.20945771264749	77.23675917988506	162.38522906980674	68.7977484588957	88.10953104961548	65.93354302016404	70.37819999743097	80.07831060655876	128.38030715704053	97.86610439870721	99.04727245098464	66.01967885858228	65.90290206008576	65.85598834634524	65.84402524427347	123.00893267337047	72.15604392683902	88.55387992723163	76.53341400689769	73.41528867770694	108.87751488827763	121.9555323275217	88.33926240995113	139.9542175488818	141.61632074141397	78.5086932134684	65.922389959879	89.3952136132702	65.83323189276537	66.02771746591355	66.01855425007284	65.99866266709287	70.90361408025667	71.5444851185789	65.98125707885906	122.59578583236177	120.17073310224025	128.5654600834855	82.36979104956141	88.48698623399653	69.10301438036632	119.89089674915898	66.9609403637254	72.12321830255603	71.74105280754142	76.87479194861535	65.65382147723831	65.93171448485901	66.00710913753107
980000	-2196.8428795162436	-35.029360054926826	-1876.0723995608985	-285.7411199004184	0.2785054095193784	0.12430834413307235	0.18304490213643776	0.16257335988880525	0.866553318525778	0.2583846801045835	0.3149221121154108	0.5529451264341458	0.2725743392493915	0.1295501448634668	0.057165621951730354	1.9583540222458036	3.3461281449019014	1.0641639383089654	1	2	1.184124149842121	163.8418077130745	65.88137967597842	794.4421482858468	74.38450165732426	70.93585229015044	85.86024327439033	130.32617705525325	113.15759346881408	125.7817956284583	156.96201137363593	148.35187443019	89.61240479858688	102.50843416272839	123.4593113635791	122.07615275107922	93.51609187299586	76.59104635387608	73.87401088588021	118.26192309493867	122.91027463855885	88.87791730768765	142.61096329972807	146.3745359201563	85.96755147702585	153.6574279950011	98.092998511705	90.87839953738897	82.54741251477978	82.12748604856658	85.5381868143425	88.97755962934284	71.58535056328355	84.00900460225424	123.97571949113899	126.83288838517039	129.92742821821065	82.46594069177708	90.86743448787354	91.55253942373947	129.74205642020175	78.71339957238567	86.28040159382039	86.66120160078593	77.08632376422034	163.8418077130745	71.26976851037229	89.14460970481716	65.88137967597842	70.83044203553996	78.6189593958426	128.0577449097485	99.80808613458274	100.51042697186094	66.05253966320599	66.02677728706607	65.93453451887689	65.95213389323413	123.43901467425906	71.95509118309607	86.95372905629776	76.47686265775424	73.37517640563186	105.9725140855657	121.82825482342126	88.30272005666592	139.929821331745	142.532044540342	76.12356524308171	66.13250326496474	91.85154205331352	65.99691865269162	65.92144204358269	66.10248578996018	65.9375950779829	71.5340345992184	71.5721028229973	66.12053400728354	123.95749814400565	121.81924136804378	128.58120361219127	82.22712751689477	89.11355291567904	68.41804911301071	117.11831914408434	69.0824152053435	69.81704297246378	72.6227398838911	77.05140208876554	66.1165549935093	66.10458423319113	65.97315656657814
985000	-2219.2045208293243	-33.22955480018036	-1888.901067896141	-297.073898133003	0.2046739791144147	0.2854914535693858	0.3393151524762157	0.10421348397054962	0.8461676518459217	0.24041418912509782	0.25557355351381034	0.27634777457456317	0.46716681856104925	0.17460413846228798	0.06490309836753523	2.00781417679552	3.1785697289324126	0.936918924752339	1	2	1.2429969715273665	166.0216441236069	65.26405121659222	800.9245272334969	73.36438072667916	70.92370196036104	82.29440475718897	129.37832141594848	116.49919091939167	124.78932614477895	157.6391021918577	150.82335549473024	92.3072101303877	99.91082699152611	124.30186764950592	120.43134307421525	92.69005470717701	76.5994982236747	73.82129562445198	118.05503154391168	123.25639124656044	91.44727115647967	142.22792724185754	148.54650457579922	83.52065997771653	153.60310823633776	92.9568449641419	87.72140496124445	82.43172199928317	82.59426609740885	88.38237804846145	89.51385131843529	71.65254655315512	85.08985800967423	124.96782615406248	126.30475899267627	131.17334799718	82.6475314949587	90.80232036808539	96.30811635912232	131.7071942317018	77.12523068913644	86.76725250357913	83.36647606133788	78.0049997821603	166.0216441236069	69.66175431021858	92.19691110796474	65.26405121659222	70.87928345214992	80.155020923015	126.93444825813735	100.20663676270924	100.28620162538232	66.0472237749137	65.75179916313223	65.88882046511696	66.09285013036248	122.04836271440769	70.19535326235393	88.93492860083076	76.49559790250346	73.57878356964123	108.19276030090197	120.84125754456652	88.09818158579493	139.09536337276833	142.29703807413594	77.97050937955896	65.95652480906735	91.0412833114156	65.66490182272376	66.04929394091924	66.0687486787509	65.70385133814584	71.34040310485018	71.3755564991141	65.91214053655021	123.45340258515905	119.55424005942177	127.71747823140439	82.16059822735421	89.54256960770894	66.19998970562297	115.38000149049977	70.4084709395547	71.87387472661601	72.050034647316	76.99909714169846	66.20865389545071	66.13965024188025	70.84924526443675
990000	-2221.5426787316032	-33.37820714237575	-1898.2901525573095	-289.87431903191805	0.1590156845558514	0.2275203191193312	0.3395809481405362	0.14683024780097317	1.0057017110712854	0.19786132467417955	0.34496767652080074	0.34515056419688844	0.3511459000260077	0.15049966170530735	0.1266963489953606	1.6798933445042183	3.4915786655723156	0.9100233601428959	1	2	1.661207938312366	166.78024093338806	65.80098607385949	800.2263941327275	72.81581837627418	70.88981729248977	82.55787522967223	129.94603035114525	115.04395836370875	125.22660858924297	156.42398836986126	148.4464809617657	91.9664572307744	99.89930172760896	123.59239363917612	118.32251965787421	93.21152083955066	76.92757837524572	74.63057257843752	118.27728381753148	123.4817977734221	95.35688431478724	143.29873101930764	148.43073303164087	83.50442022861935	155.95433014185966	98.51864316919901	88.54437658907605	84.47276142555309	82.24053233758242	84.69324855940756	87.61296047847627	71.67687978137442	84.28563754292402	124.28340802398893	128.70980324906515	130.74416689177127	82.66074421928515	91.3969729653672	99.0134172370863	130.2725831477071	77.4381194859315	84.2136859488932	83.86444628855138	77.52530314912677	166.78024093338806	69.07194039236512	94.80308934143898	66.0688024470818	70.88628964434481	79.67038692499645	127.98783871507658	99.74471833135682	99.27385127476857	65.87601173560714	66.00391682246752	66.0006222087787	66.018080651158	123.29050109375416	71.66207717207176	87.3646056015108	76.23255897914757	72.42276109284802	116.95597989155478	121.85096315046498	88.12934289896386	139.6003872481064	142.5382750131135	78.4504268774577	66.01629222762737	91.90657563914864	66.16411725073773	66.00672890809508	66.05385737607543	66.02019508656701	69.77064701344575	70.8601279891205	65.93615130616595	121.9644540188031	120.42720334428259	127.93122973525482	82.43847936594373	90.35502684229189	66.17389601604239	118.27393187147456	65.80098607385949	72.38373847186648	71.66676989477652	76.80113166600745	66.06184666134645	65.86852167407393	69.89136272719077
995000	-2224.180361417672	-31.612939275923885	-1902.6553846905408	-289.9120374512072	0.13775635321294866	0.19204435133524728	0.3224463997555239	0.15271749055673242	0.8273511838746896	0.16812217899576548	0.22139336870315124	0.29537272679441373	0.24949822960007323	0.1865253841580477	0.1376552829734233	1.5585636572824217	2.3933161792004896	1.1182043510152786	1	2	1.211834993540152	166.1753414057729	65.00207552688575	810.9197783362707	72.64343564997802	71.11344363855788	84.92979372538093	128.40925131144994	113.51262708977019	125.0247633051688	158.42020615156872	148.5870475533383	89.78308116854637	102.10582475978535	123.78549176660485	116.77563003379002	93.32408544699543	77.51890369177066	74.83883781167985	118.2004138485995	125.46628310603224	95.53162735019947	141.1800277344141	145.86806299534584	84.10812085378957	155.21451865646367	96.12393384291134	89.13406315428777	83.37412372423617	83.06766778841407	84.70021756240871	88.2384159047837	71.63169285609192	84.70941761775491	125.12336702639881	130.15227301440027	131.5016145093025	82.4661539487629	91.03563780624214	102.11800631642618	129.7448277114895	77.9166382889759	84.5317515475631	84.58332989311779	77.17499070295119	166.1753414057729	68.99514692202983	95.98485495424393	66.04591060683265	70.52776285958538	78.97400380019569	128.2513539978855	100.30503007132377	100.48049764042982	65.79450799851877	65.00207552688575	65.96739137732557	66.06412386494641	121.72873167493158	71.91918063059275	87.05369883852777	75.66465693864605	73.26172720547075	114.22786099202102	121.85254282297532	85.41490986005786	140.11468048750314	141.8951052052519	78.29834159114887	66.00139462384996	89.50705535131462	66.03737916197804	66.02592613491903	66.0365191545306	66.02598783097964	69.23889773382528	71.29212296195065	65.96426054933504	122.43704889290034	120.74908488613195	128.70265032741054	82.41254649332635	90.71723997129307	66.05295215972157	118.91751047663907	66.10323289175105	72.91652447159173	72.19535002155946	76.44970968539761	66.07518616677586	65.73501101900007	69.46748085428672
1000000	-2230.6250611527016	-30.8575843628968	-1900.7929906556722	-298.9744861341326	0.07766262322374784	0.18185344865517244	0.39455992775026144	0.15921375157277262	0.8429656990359515	0.23946868302444776	0.23552642849593108	0.309192376919034	0.3372234217838123	0.16152054067298666	0.18757519315214435	1.2355589128126103	3.169534853636623	0.9937995620142659	1	2	1.5313503627951945	165.45269584939888	65.70537956372787	796.0966826610463	70.81398930024818	70.88889461831634	82.35570797472884	129.3321614636178	112.50330719036104	125.35340485638031	165.45269584939888	149.3196134981329	88.17025720296142	104.25065506446641	123.82541052139446	122.15937800587902	94.91869689787228	76.84165900031702	74.06042421856814	119.03846642888735	123.92403105704105	89.15281847998567	142.42180226329313	146.19846316226707	83.4168625947632	152.97289687421298	93.50333405007297	88.03340833961097	82.25057454091888	82.11616795022691	85.14162833222561	87.63207620605507	71.94494314538414	87.36528701197453	124.52148852755475	134.5242868866379	130.46399612567564	82.61134997149907	93.84485696815177	97.17830825304424	129.30676068959784	78.25872125051777	82.92596926600235	84.44455509896576	77.07600961770711	162.3519695346325	69.9918835325637	94.0946895170369	66.24041760260245	70.24971404710418	78.87895157149882	128.08783859651314	97.4133977314229	99.38169892921694	65.96872014362928	65.99654218161555	66.18730860554157	66.10177140270855	123.2221133401362	71.36736467014222	86.13416194117677	76.33348227248146	73.5892574209576	110.74546757861295	120.98063083128223	87.35705494572278	137.2422287520297	142.2550405945121	78.19281927583019	65.84222570040316	90.18513780607195	66.31968403147017	65.70537956372787	66.02798632686779	65.98326433359972	69.35778903090677	71.49456202474428	66.05226470304179	123.59512185604581	124.93750154417178	128.72250279050013	82.32196316298098	90.48039721292523	68.5070723244986	122.5291106482267	66.30299686374967	73.11983840165746	72.31180683142227	76.98007322119412	65.84091779575347	65.96960453436023	70.3439955350459
1005000	-2216.937985274357	-32.650148599041906	-1897.5169894845121	-286.77084719080267	0.10360077849791953	0.16823659751521164	0.3163331046651249	0.16700911563207363	0.7364524150516993	0.3205008656496202	0.29908525458775087	0.4150941596295802	0.5820768840518451	0.19950944878441818	0.23502148631758787	1.6409707628692716	2.328149768824329	1.0437354599637794	1	2	1.223566620961967	164.99251952588315	65.39935162264541	797.079359727429	74.22131489882028	70.98042601608279	83.02336138830914	128.61978072258748	112.57490657409308	125.37097881208238	164.99251952588315	151.40360766485858	83.92266928597748	106.09587947838283	123.47452743182166	122.27974058099727	92.7338494452926	76.6612679673593	73.89339208267438	117.4374757035594	122.8077429867695	88.80082595386256	143.25412333538927	145.6538587995301	84.6277891320559	155.0326405759079	93.08758634331068	87.85805757510418	82.28992238311992	82.18701059447173	83.49654774741819	90.33808347335341	71.86659639266632	91.10925255989997	123.9748278593542	134.38227930120416	132.06963407386476	82.94513126978332	90.90795592482857	95.32230355352993	131.05369584309054	77.58001360059028	82.95662335505615	83.29013477957076	77.41489927507071	157.76898514476338	69.18390285270141	90.65597469484996	66.05416707828363	70.04362608903384	80.05799178123085	128.2718021755958	98.76819933062734	100.24766075429545	66.02010578974075	66.03783954774336	65.45988470643867	65.39935162264541	123.38849378847918	72.16180928990936	89.67298799801375	76.48037460249158	73.37119868169813	112.04333699827919	121.84931048491599	87.68983931696518	134.4338478672286	139.26629527582077	75.6806096383396	65.86361019450122	92.20092042552801	66.06436695842187	66.03782860932743	65.84395021610858	65.79779051595543	71.31338166407058	71.48440220749164	66.05883068034447	123.50811340676051	123.23609686785443	128.62450399409275	81.84619469794475	87.02597721153559	65.9535956496207	120.56094600422271	65.88016624742133	72.44192116156636	71.84270613297666	76.83613648094082	65.85617210140369	65.85265846740356	69.993734519201
1010000	-2230.452454315091	-41.03091909627196	-1906.9272130233383	-282.49432219548066	0.06530065059168183	0.1640919248400937	0.42680038323296976	0.23270972130525214	0.6959188481686173	0.23025516653681866	0.2152233959859713	0.29857444108994274	0.3982410040292129	0.18504130740331132	0.4051251958852304	1.7522600060225448	3.221956737679673	1.1496519158137608	1	2	2.156206224712012	163.68802806358187	65.71874343852413	807.263971613557	72.56408644673706	71.25711729817424	82.47298129218544	130.12792644193485	114.19634385423146	125.14251115274789	163.68802806358187	155.58300648309597	82.81407041037154	104.66875363699087	123.72752485056755	122.6901465625337	93.65339725684599	76.55685478938977	73.87288680084363	117.64700269073136	124.61955206624425	89.02702057207709	146.26938880000694	147.5678992488919	83.49105451206692	155.73050550105123	92.8139704681325	90.46757333691167	82.6699309516037	82.31889767432254	84.74525417725258	88.9896309438974	71.61708121342485	90.21354240096676	124.1575752443078	132.20762262689354	130.2890344301408	82.97648917246168	90.82819037492189	95.90845297110135	129.51014893084846	76.89564778797828	86.61331657982414	83.77139420889695	77.89979429110574	155.94692125638647	69.23228437989738	90.9516011320383	65.94133067797907	70.17499342945138	79.724087814125	127.7568030567861	98.71367293760119	100.07524898106207	66.01353107788667	66.03699875652008	65.94992751977837	65.77785559769926	123.21883680279093	69.39846664400065	89.6633848278224	76.44282924552638	73.19933894070387	116.18701870903959	121.21443391592335	83.57872781756257	135.42732312091383	141.24475191758168	73.4796191441696	66.02189932511989	91.40451170116887	65.71874343852413	65.95710279958149	65.96794418593795	65.91198889467144	71.10754847509857	71.47807574314156	65.84595157184765	120.65495400033049	122.58536909315278	128.64147923144395	82.19066940496131	90.12487050049437	65.9453946164961	122.53764397782665	66.03457169305861	72.25993332851735	72.49374620751016	77.04436131125905	65.94456535163383	66.00867755306876	70.02925833129021
1015000	-2227.782749872876	-32.053343611635874	-1907.8158710080172	-287.91353525322324	0.12203722842184925	0.0953037533239723	0.37956699812979294	0.19406147387455636	0.6543712054755015	0.23530524881745074	0.26899837273176574	0.25876310008676406	0.30230499827576246	0.17981606446031498	0.4998474749055968	1.411262617814466	2.6147314287944283	1.01113045308252	1	2	2.4125358717070076	164.94129987195112	65.26229544186543	807.7987970011775	74.3525353634668	71.31755209333046	83.26771154754007	129.07405470772795	111.87770005953514	126.06800156629181	164.94129987195112	158.27784738159386	85.87922174340196	106.61862574879595	124.67488441666613	123.30672152856778	93.76907891119853	76.79373993709281	73.96164964954727	117.30115311181706	123.52532167416481	92.25797795103927	144.79107231817898	145.21099405982304	83.44080637739016	155.47975284499682	93.35685428811924	89.01135758729995	82.11535475852965	82.81093264247346	84.04465381261541	84.73908878788197	71.87491181622157	90.33373672885124	124.27878836943609	126.77180131623639	130.45697757654887	82.80474369144962	93.52695263844363	92.45654568914179	130.0338762144058	78.66178049049037	87.30379882362189	87.48442222087259	77.17088027016293	156.3232188459129	69.47671395067397	89.97252234165205	66.05166100428035	70.56027585792691	79.50100001721589	127.79123437936842	99.91222387973032	100.21754690550303	65.99417933952938	65.99980695967466	66.09315913544134	65.81909224399469	122.17435112177122	69.64831462807558	86.3842933952896	76.25547835616074	72.92997015521719	116.89830930943603	121.8790376527195	85.969672677308	139.55227857953088	140.84566240036835	73.26631253451579	65.96617922249295	91.55493029906494	66.04108017610073	65.9557745570969	66.09483793103381	65.86493846229476	71.17483497633829	71.43622498721669	66.05037433431892	123.88175563052363	123.1783069261268	128.0205946619915	81.49877935343291	89.3318264457667	65.26229544186543	121.38127061080432	65.99369831324026	71.65117246532333	72.03836797819116	76.86636945749918	66.10893139799074	65.9311497468663	68.37126481534357
1020000	-2227.5876836528555	-32.49810624528109	-1911.1618997819194	-283.92767762565495	0.09751078677005597	0.1442880499103304	0.5325181233318179	0.3286064562296514	0.9563436017688207	0.34528440853413583	0.28652568307759685	0.2716854859693561	0.27807953471408026	0.4091130905822257	0.569606440438845	1.511233613304983	2.8213763061522235	0.863354568669335	1	2	2.492755269257729	162.627525798312	65.69689760087635	807.6380321658316	72.33429662979364	71.79433634371124	84.00363539526627	131.47430254776492	112.12354670983545	125.80833444166093	161.9223628093117	162.627525798312	84.76481133103088	102.78721941034343	124.2736124938992	122.28235024464917	93.08360667689132	77.67055539277342	74.66046342004039	118.29196334738224	122.39018930041958	93.21783589825766	142.53683449274385	145.88740537383566	84.02131104854963	154.8712227337551	94.3494230597713	86.24184836588097	82.37098448415297	82.26325194442711	83.71807879930503	87.43517947874493	71.5783423717844	88.33453975072702	124.09553896286346	126.89344227865104	129.10083934303117	82.45885620659024	91.44199278707592	94.05890151978734	133.15209099419903	78.29074623678338	90.04575466261673	85.59566770057475	77.06730942547846	156.80933372193456	70.83898751655504	88.57915934450469	65.9142322576759	70.25430642060371	77.28428488080584	128.19053796234775	96.6223013405053	100.15674518502229	66.0540658281146	65.99854125078392	65.91542472185813	66.02276453300344	123.13351961308932	69.62019121026488	88.58160370227668	76.48491927489668	73.37959603908074	113.95318102186626	121.84779263449673	86.7098799237099	137.17646771535823	139.83873459353936	76.17928968535928	65.94854648792136	91.34175907184874	65.93456845469554	65.98333706802825	65.89632959312061	65.99241871600569	71.42228888439014	71.5660846525803	66.00330941624318	121.2969817597037	125.7720386872765	128.47891514218014	82.39248694725583	90.69300365203974	68.28175164723471	119.7144693034114	65.80108629246872	71.29865270183977	72.43497422881335	76.67657506794757	66.05740531254203	65.69689760087635	65.90769814675299
1025000	-2221.9896085016835	-30.274605488842987	-1896.9499605167164	-294.7650424961241	0.11536600476537674	0.3742472220232763	0.43454687052001195	0.5502795913170173	0.900070385610628	0.1987520448731236	0.3041437062792584	0.21660981629038675	0.21618115060932672	0.23203506011455727	0.30892718441383427	1.3494133197170222	2.59371719368886	1.0169036225644148	1	2	1.3935504237547933	162.3493247194165	65.68488419227337	794.3409136673235	72.343868952208	70.91175615090211	82.22620239753518	128.4633659354882	115.90227847823631	124.72029938327177	160.0677612409026	162.3493247194165	83.36179931502667	100.30946952977702	123.81671093997953	126.06116942512564	92.75486241698955	76.95679011941914	73.99882606413577	117.17881708424648	122.83214064534182	88.74372510350162	145.8770861568521	147.81034042375757	86.2044434718906	154.40267587901573	93.79619156639966	84.02935480438472	82.08054743224773	82.18867310631708	85.76720601732828	86.14872492557907	71.85995938322453	87.10492063712425	124.01983655612449	126.16151836294752	130.3546703753117	84.67537942735008	91.3845649895804	93.17896869728203	132.59409754946446	79.57851402063635	89.05666807160691	84.87399615711925	77.6950669857971	155.93391919934652	69.20722845160095	89.04381628728241	65.68488419227337	70.8615315908265	79.13075960060876	126.04661606524526	96.4194662763023	99.59267593624735	65.80385963937057	66.0269754783215	65.86990540736745	65.73095710077865	123.27646435176726	72.1847660933915	89.06586101233664	76.39018734997377	73.30968606347369	117.06215751006914	121.06064895604058	87.54282357738019	137.60082594345673	141.92720133893164	76.098287148623	65.91310117493988	91.8901493953573	65.75285403586294	66.07792197950845	66.09650797268847	65.99147425777151	67.97871251475947	71.55074511310424	66.14589312601112	123.70763717982557	125.95178447505772	126.68906199196749	81.79301407359675	90.24975183332266	65.96347374421842	119.53231612114128	65.96152355320238	72.81714312192015	71.26269442311582	76.17419006380211	65.99382164142442	65.84197726070036	67.66433348366745
