it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Achelousaurus_horneri_TS	Agujaceratops_TS	Agujaceratops_mariscalensis_TS	Albertaceratops_nesmoi_TS	Anchiceratops_TS	Anchiceratops_ornatus_TS	Arrhinoceratops_TS	Arrhinoceratops_brachyops_TS	Avaceratops_lammersi_TS	Bisticeratops_froeseorum_TS	Bravoceratops_polyphemus_TS	Centrosaurinae_TS	Centrosaurus_TS	Centrosaurus_apertus_TS	Ceratopsidae_TS	Ceratopsipes_goldenensis_TS	Chasmosaurinae_TS	Chasmosaurus_TS	Chasmosaurus_belli_TS	Chasmosaurus_russelli_TS	Coahuilaceratops_magnacuerna_TS	Coronosaurus_brinkmani_TS	Crittendenceratops_krzyzanowskii_TS	Diabloceratops_TS	Diabloceratops_eatoni_TS	Einiosaurus_procurvicornis_TS	Eotriceratops_xerinsularis_TS	Furcatoceratops_elucidans_TS	Judiceratops_tigris_TS	Kosmoceratops_richardsoni_TS	Machairoceratops_cronusi_TS	Medusaceratops_lokii_TS	Menefeeceratops_sealeyi_TS	Monocloniinae_TS	Monoclonius_TS	Monoclonius_crassus_TS	Nasutoceratops_titusi_TS	Nasutoceratopsini_TS	Navajoceratops_sullivani_TS	Ojoceratops_fowleri_TS	Pachyrhinosaurinae_TS	Pachyrhinosaurus_TS	Pachyrhinosaurus_canadensis_TS	Pachyrhinosaurus_lakustai_TS	Pachyrhinosaurus_perotorum_TS	Pentaceratops_TS	Pentaceratops_sternbergii_TS	Regaliceratops_peterhewsi_TS	Rubeosaurus_ovatus_TS	Sierraceratops_turneri_TS	Sinoceratops_zhuchengensis_TS	Spiclypeus_shipporum_TS	Spinops_sternbergorum_TS	Stellasaurus_ancellae_TS	Styracosaurus_albertensis_TS	Tatankaceratops_sacrisonorum_TS	Terminocavus_sealeyi_TS	Titanoceratops_ouranos_TS	Torosaurus_TS	Torosaurus_latus_TS	Torosaurus_utahensis_TS	Triceratops_TS	Triceratops_horridus_TS	Triceratops_prorsus_TS	Utahceratops_gettyi_TS	Vagaceratops_irvinensis_TS	Wendiceratops_pinhornensis_TS	Xenoceratops_foremostensis_TS	Yehuecauhceratops_mudei_TS	Achelousaurus_horneri_TE	Agujaceratops_TE	Agujaceratops_mariscalensis_TE	Albertaceratops_nesmoi_TE	Anchiceratops_TE	Anchiceratops_ornatus_TE	Arrhinoceratops_TE	Arrhinoceratops_brachyops_TE	Avaceratops_lammersi_TE	Bisticeratops_froeseorum_TE	Bravoceratops_polyphemus_TE	Centrosaurinae_TE	Centrosaurus_TE	Centrosaurus_apertus_TE	Ceratopsidae_TE	Ceratopsipes_goldenensis_TE	Chasmosaurinae_TE	Chasmosaurus_TE	Chasmosaurus_belli_TE	Chasmosaurus_russelli_TE	Coahuilaceratops_magnacuerna_TE	Coronosaurus_brinkmani_TE	Crittendenceratops_krzyzanowskii_TE	Diabloceratops_TE	Diabloceratops_eatoni_TE	Einiosaurus_procurvicornis_TE	Eotriceratops_xerinsularis_TE	Furcatoceratops_elucidans_TE	Judiceratops_tigris_TE	Kosmoceratops_richardsoni_TE	Machairoceratops_cronusi_TE	Medusaceratops_lokii_TE	Menefeeceratops_sealeyi_TE	Monocloniinae_TE	Monoclonius_TE	Monoclonius_crassus_TE	Nasutoceratops_titusi_TE	Nasutoceratopsini_TE	Navajoceratops_sullivani_TE	Ojoceratops_fowleri_TE	Pachyrhinosaurinae_TE	Pachyrhinosaurus_TE	Pachyrhinosaurus_canadensis_TE	Pachyrhinosaurus_lakustai_TE	Pachyrhinosaurus_perotorum_TE	Pentaceratops_TE	Pentaceratops_sternbergii_TE	Regaliceratops_peterhewsi_TE	Rubeosaurus_ovatus_TE	Sierraceratops_turneri_TE	Sinoceratops_zhuchengensis_TE	Spiclypeus_shipporum_TE	Spinops_sternbergorum_TE	Stellasaurus_ancellae_TE	Styracosaurus_albertensis_TE	Tatankaceratops_sacrisonorum_TE	Terminocavus_sealeyi_TE	Titanoceratops_ouranos_TE	Torosaurus_TE	Torosaurus_latus_TE	Torosaurus_utahensis_TE	Triceratops_TE	Triceratops_horridus_TE	Triceratops_prorsus_TE	Utahceratops_gettyi_TE	Vagaceratops_irvinensis_TE	Wendiceratops_pinhornensis_TE	Xenoceratops_foremostensis_TE	Yehuecauhceratops_mudei_TE
0	-3061.3763584974045	-14.331958355757665	-2641.6416577759624	-405.4027423656844	0.3544179572351742	0.3544179572351742	0.3544179572351742	0.3544179572351742	0.3544179572351742	1.0	1	1	1	93.18394629482367	61.38040653907218	403.56675150668787	81.08588732125678	79.89861232717207	85.80512601934527	88.33779042677646	77.80159461754091	81.09222877608327	83.56998750878552	73.9267274623988	79.85657385644633	74.275726488557	68.9405672964381	84.27890593589096	83.10849284091563	83.27703778487788	93.18394629482367	66.78844031530967	82.51068259459811	84.62856692446925	83.91229881960183	83.38964960072732	81.28622742233298	78.82016644977311	84.9280805613615	82.73139627226278	82.59538679162463	79.65615936546874	70.85428503800931	72.24286855548344	83.15250029265755	76.5769753511475	81.0143839713965	73.2282192032719	79.96428159937994	92.57836965101016	84.63892913722522	86.31736293889483	74.12080697345682	80.43433583489563	80.28499990350561	71.20009610258846	74.52330892873898	78.46671826823017	84.27741202700315	79.2083497665651	66.91619319156926	80.63377780744892	86.04062123896949	69.7890475873198	80.09727743946915	67.20923737206172	80.14947026529046	78.36481702489716	77.91494582403362	76.07139556921392	82.47193429573014	67.53025901921674	74.54817701062387	76.98283989823187	89.84193787735086	71.93241904443704	72.04483563880808	72.15160032647024	82.45400113888296	72.38012424558167	83.9063764116346	83.30227187961711	72.99685072956771	79.01118575460174	73.5268039271565	74.85783244400095	79.49348476952738	72.35569113950618	72.14375079073085	77.59319095506547	63.69285938280564	83.44460625902363	65.96589406697852	79.75924828343375	73.97597881923492	68.82464226218717	64.16600442664225	72.06056105109694	72.20774524974529	65.99541887263656	66.71039366648039	65.74678142754632	70.62456536885739	73.77335680950384	70.74928958803066	80.84083865121195	76.70845715517791	78.65906637167284	82.6109198780677	82.3417272392064	75.45315107377318	70.61550881162039	71.97259458485651	83.0953449913868	76.08102057225443	80.67226535941472	72.44763576451366	79.84495574854076	92.06914477024094	72.63974573502422	74.54666733218099	73.80709523121513	77.7502757285046	80.15298275471093	66.32631727203346	74.41239780229958	61.38040653907218	65.76554177517822	78.77907535112763	66.24607383597838	70.9368429093526	72.14332421512422	69.35662460659628	73.81530605522047	66.83389155761164	80.07882620317032	78.32778990748305	77.84867049926676	75.46462214671473	72.066810367039	67.44393013955538	74.3704203607926	76.59963155375733	64.23266626864941	65.62729152059636	67.48188246521609	66.11176813006954	65.39998123823108	66.04195255727295	71.0892134215191	71.64481252352682	72.88120203626458	78.89340483703815	73.42074114742958
5000	-2242.3554863856148	-40.837333933666216	-1858.7000720483404	-342.81808040360806	0.12096582960611608	0.3371848421871386	0.3278332352392042	1.7765948528304742	5.729704505571833	0.3674865293889863	3	4	4.8518892950540495	93.20214024376818	61.607327905440926	420.1079990110054	79.82041958457602	80.47870066259891	84.88420984328431	88.8299816508462	78.24334806075969	81.69203072630799	84.83274333599834	72.33638989364857	79.89397838861797	74.427580661327	68.98455721503711	87.12753513520948	83.06854981814567	83.40351397779429	93.20214024376818	66.82400541464392	82.68928340408142	85.0318858045776	85.64221066249013	80.54213564931773	81.25582077161606	79.8657743755338	85.0356549554229	82.8450370157204	82.44797392078371	80.65980207344121	70.91710674272005	73.05075910366163	85.50882909039262	76.61254972592916	81.11758716790418	73.26871969868274	80.49590485030379	92.31708534164886	84.48731092725617	82.67052063253396	73.89828985418575	79.76805016965662	80.19113761671002	71.38545636170849	74.49463543174403	78.73084915394281	84.54134047630002	79.67055339426344	66.89323763099455	80.63527704173148	85.96894616772025	69.42739268355821	81.56749513262884	67.31870805321525	80.15211695009016	78.42868905131525	77.89209279929004	76.75534926877316	82.2774242588121	67.47986308411457	75.34024848539413	76.96776817118733	91.17171146628341	71.60976580138866	71.84811674282888	72.37376978636071	81.93783678757895	71.90767967998798	87.86656671665983	84.54660311974482	73.00051258179019	79.21030632443156	73.86476320690534	73.29154661184737	78.36243339005745	71.81098070372242	71.74480184351215	77.3495441571167	66.42768992740096	83.42652869416948	66.2118332718882	79.40531869977205	73.31820523977619	68.74985256147335	68.04645495646147	72.8928785692618	72.2858880536472	66.0002371976454	66.73145388622672	66.36343867473002	72.31861169946565	72.96595487258655	71.94150108321942	78.41323792501969	76.47487545522536	77.98131470088221	82.53499916964225	81.87651655697928	75.38253351220325	70.69446406041969	72.2021727834599	83.07845280508283	75.84387399450996	80.95870099092184	72.08825843868946	77.39297400974947	92.06781741922717	71.77891327954157	76.60611715508443	73.78300634891414	76.75631182193482	80.14808037575331	66.6038878619089	73.70463113865279	65.13126752106801	66.97105434146319	78.07278013236106	66.88203489890049	72.1044195863663	71.24932220427696	69.28727499301803	72.27982406454804	66.90047612328722	80.1005496793076	77.4793981953395	77.44704303444729	73.14840695846607	72.66188562214681	67.09437737278138	73.06567306111374	76.83028604579744	61.607327905440926	65.84131432947868	66.29367652256883	65.98236285000952	65.68413093319231	66.14802662094914	72.11093704793501	72.38620919403067	72.5765592594327	78.9388860029606	73.23439256840285
10000	-2222.2203120233626	-37.63939663911368	-1855.1901211507527	-329.3907942334961	0.17720849418582377	0.32355177447796907	0.21447894310641688	1.4313881809710123	6.309685104276374	0.31701797752648425	2	4	2.5705435213276555	94.48784079190622	64.22939932202304	425.9313557442411	79.83603298759434	79.93121722077825	84.16455482335543	86.06203800759668	78.80847215474321	81.18732872356684	83.91213394683791	72.11963349924507	80.33120332208692	74.27693631894695	69.04061127845678	92.27210386413535	83.44492428844327	84.38663396077216	94.0998772220042	66.7873337770536	82.57213866873914	84.35820480885107	83.6960704209339	80.25357124637353	81.33727544546947	77.91751043480143	83.76564033648681	82.9160824715959	82.4787938220149	79.62238296274789	70.87083844021349	72.22749877917022	83.30995805630988	76.45091075830814	81.25153261379496	73.41260863494058	79.86203730573028	94.48784079190622	84.77589413313866	82.6278674021603	75.58190397457791	81.63172485839418	80.46058241626574	71.32131432553572	74.81890594472738	81.12705092804197	85.98991656177785	79.47504857210153	66.91105025465185	80.61973935217394	86.08361756670537	69.39762058968536	80.4083460052452	67.14269519767558	80.50956078392704	79.60406740675886	77.94660961787451	76.05427463901809	81.65169413283147	67.49477906078367	75.57551169529174	78.61090905127108	89.26739345392907	71.52212583075708	74.01545379321634	72.11985854010287	83.44325290389712	73.20993338622952	89.43270765002298	85.42537973743744	73.72509464029652	79.40625964714492	73.85318826297541	72.51057481499294	79.81694667987524	72.45433691255027	71.65960098621964	77.18912179261648	66.2709055864748	81.89694062351535	64.22939932202304	79.65313059838505	72.75954639746661	68.74387570671105	66.84895782353726	72.80503055204223	72.13235878930453	65.98201305691909	66.68825598760804	66.58554305916049	72.33854503926283	72.53462074952739	71.99030361366894	80.54742509019935	75.20193262390879	78.18062884927132	82.67621479980254	80.6762793712021	75.81044235462019	70.80163776387965	72.22567149363947	83.11679984699659	75.89741746577661	80.40844880343612	72.71014929132537	79.83123646291162	90.59046214721604	72.48807646687858	78.59735464012527	72.73234598327642	77.95291244357315	80.04730641162173	66.89228526813866	73.92561561342589	66.50627932619774	65.9559805293237	78.7773795103483	66.86436595581152	71.96553686573127	72.89722017757384	69.36654992446718	72.47844950424872	67.07971461241718	78.91562651453619	77.94141821124391	77.37420960755497	72.93293241033187	72.79209086747308	66.8857217476883	72.77363394342892	76.30036795021547	64.56726412628407	65.02735818868038	66.3926303919316	66.13716409785462	65.48540042268782	66.2200744405098	72.37362501044228	72.29871682358474	72.82363102045937	78.77889781410977	72.44901668816458
15000	-2227.401479730908	-38.2184733903331	-1859.5668333907888	-329.6161729497858	0.29915476131812846	0.3748864633266429	0.16147591037041614	1.3141417401270485	6.17696701950613	0.2803691114320426	2	4	3.9006855593355945	93.47523179213145	65.1653530752502	409.2933903196207	79.77750835021885	80.34479786068377	84.56786571556208	85.16702739099367	77.93804578389901	79.89086237562974	84.58125618004838	74.35853288044146	81.16810886009264	76.72382594891978	68.92892686852348	87.94248397125617	83.25737759681066	86.03995398503605	93.47523179213145	67.0113525485983	83.42338749625127	84.32720266241186	84.14313236449075	80.31710273095352	81.20986725324896	78.19390941394556	84.25738066383958	83.38688804998486	83.53296366274076	80.11020104647193	70.90186695969318	72.42774277656633	84.13367390798699	77.06999119309175	81.15022593347625	73.26585773750766	80.05386061430526	92.75207697389597	87.1151357841394	82.98151760080727	75.44428895497913	80.65649567672732	80.22853648115863	71.1794125437623	74.54292198229464	81.33258867926355	83.08242028357428	79.50388262590873	66.9196811237152	81.16276633038144	84.49220919838312	69.46063913432376	81.95277092588005	67.26038459062376	80.69517911922745	79.61642382220569	78.3986115057604	76.1023217581903	81.75853595678409	67.52601097379946	74.50244461860683	77.6994508674035	89.02582570308812	71.92343713922007	74.73771487764456	72.33608249342522	82.01010838057398	72.33705311901525	89.35210140734848	83.9649725312474	73.27751917174162	79.37126345663154	74.17087584081364	72.85228209570579	79.00841794789353	72.54050610646959	74.32407035082804	77.18184728025473	66.55640203341358	82.80752171949815	66.90627438811663	79.76693420997958	72.44186683586504	68.90014535877445	68.20816951532515	72.87184329708208	72.08517511007517	65.91473652371313	66.45694306313196	66.4038171866966	72.21378175089804	72.00785603983553	72.0998778290993	80.80819380446434	76.61116359553296	78.7361897685609	81.64250064689233	82.41291808793909	75.92326001962658	70.66650017495371	72.17520706091177	82.74212282456072	75.88562337932879	79.92812658536951	72.76410012733169	79.67701461766255	91.09367996349764	72.66036942258961	78.51262692461765	73.68664914720935	76.13419061574726	79.50260436104843	66.49720123072915	74.3163591007883	65.1653530752502	66.45905217289085	79.03411822270293	66.86725418503781	72.1452127808313	72.19664551119075	69.24136094446415	73.27941873335907	66.9118189741206	79.89474671926722	77.92249746749178	77.86586657438247	75.40176675973419	72.79076121316986	67.4180566775248	74.28334356236856	76.68863346609811	65.90740803948071	66.09217278898026	66.5208864092049	66.12534108195325	66.09830711555367	66.03539109091038	72.0918724123391	72.26691123024297	72.92869573139033	78.34902490357555	72.75169594320323
20000	-2208.3572394532525	-38.56755627674424	-1846.06998171553	-323.7197014609783	0.23048543801868587	0.21229513480270545	0.14569878057190436	1.5621828120225512	6.611091777999331	0.2830200918713002	2	4	1.9249354330001052	93.34475082011826	65.55984906191156	418.6457329127902	80.98962551978344	79.92302643599673	86.65464519478407	88.91705958101927	77.73401215128415	80.72588338121594	83.83725632298855	72.4236340471592	80.14783050733392	74.61833701778333	69.07247382597838	91.60523947568832	85.3622317298849	85.06419256739183	93.34475082011826	66.90196053112436	82.84836269726651	83.32667768240991	84.17395934253425	81.51260812317616	81.02267365186107	78.02192682686243	85.86372048332039	82.81338262173291	83.86409858037642	79.28335167255119	71.31929654033281	72.40691308079532	83.74244284614674	76.59139355890993	81.05226298078941	73.93921126893544	79.88716010877826	92.82271314604289	84.89287442941685	82.51535322011233	74.28565283514747	80.54871683982897	80.37987761626304	70.9051307114705	74.98488396372197	81.26951805991851	82.8216914272231	79.1841718467928	66.90565744316964	80.40008882388355	84.6587291217105	69.76836800652325	80.35207450581429	67.14905251083354	80.12257947510626	78.89289301805219	78.58482598800823	75.66802946751858	81.75396419959112	67.68350076796582	74.99093760400501	77.4059971542554	87.78444694390936	71.84581107950262	73.01747776025964	72.30594916686162	82.42390289390957	72.27217977971847	89.83650861616952	85.0301622668574	76.49246936820555	79.49061787569295	74.66622073295301	72.44688701663347	79.7446258698574	72.50742974365215	72.98137941081104	77.01400515208125	66.64422284512158	83.45769906098903	66.55381360900125	79.67077277078666	72.49053659895448	68.68650996568833	66.28476805479343	72.58176687228969	72.09176345609563	65.99725748156224	66.75370485845811	66.60636512795138	72.48562077299452	72.69124109729964	71.92061114313059	80.98182592996933	76.78733908959052	76.19753302897263	82.67281365315985	82.40211185301519	75.77200068099592	70.78106430186801	72.15176206118524	83.09209883576031	75.4944549876861	80.91166894428606	72.13914396379306	79.79230883521701	91.57058115231189	72.5380535267528	75.70492377006576	72.52189322406257	77.73508491167216	80.04652414646971	66.58887809038413	72.92468815916031	66.36986274906215	66.54088023325414	79.12077568514697	66.77462969742405	72.20434500599593	72.16816121050952	69.36408908773075	72.66501119157353	67.0071392288375	80.1061099129396	77.69012780742123	77.76925489624507	75.09080962342576	72.45995982971375	67.3509655060593	72.96505249735465	76.3797853563452	65.55984906191156	65.57616411124063	66.72994566115608	66.13209312372469	66.00300508145878	66.10891920320444	72.31457609147265	72.45858734065224	72.43499543693623	77.71614501138123	72.97992323323116
25000	-2236.321343268168	-41.58672523635585	-1853.9222532071137	-340.81236482469853	0.14065618538727115	0.33637180609496753	0.07161296075175888	1.5448964577155513	6.307575107561674	0.29027880155368746	2	5	4.221436867554371	94.06125537161611	65.0072153442864	429.32286515965654	82.05305676944673	80.54554848632623	85.45760694740596	87.32949931035714	78.23196184220703	80.51519428990655	83.66773420797492	72.3237338693211	79.83921767222557	74.1322686613903	69.03744374166715	93.19999177122455	84.33211545935482	83.24864964539611	94.06125537161611	66.89903041282498	83.71741496975129	84.5059123070843	83.89921461782504	81.4240714094844	81.14285584887924	80.4487445301541	84.8591477220107	82.91007228482246	83.04986410812211	79.32445731836603	70.84796068447245	73.10063134409864	86.25663813482063	77.97548352487283	82.84640801494524	74.03512639569189	80.02369207232772	92.41439060146735	85.16200717600013	83.05810370486695	74.30324490575094	80.13132271736914	82.00695137304798	72.00608734106035	74.50568232415641	80.94714211288255	84.00802702732057	79.95898343606845	66.96549518400468	81.12976337818348	86.61826844482938	69.45530261870238	80.6124675324938	67.3670407448713	80.22880435981654	78.77246163816545	78.08231324671594	75.53943631149386	81.68129613544576	67.58530034003547	74.64821202592246	76.9514372267199	87.12042407554462	71.50542398933037	70.74732766745424	72.15750137459477	82.02061046250708	72.02047956793209	92.42045469694834	88.8158926715288	73.0541030839975	80.47727138841874	73.7763674468641	72.5478494723019	79.46263159853632	71.8930159955219	75.69621549438271	77.42061362040347	65.58894084878008	83.45034158223109	67.27883214804304	79.79699412947865	73.67554484672965	68.72984115603859	65.0072153442864	72.62366418912053	72.0395932908691	66.0127249052001	66.55841286255391	66.0212562889317	71.99232853987414	72.37333942342362	71.88086488084198	80.53440552734587	76.34385918716207	76.98092987654479	81.67862488205941	82.24047964203316	72.7505573098441	70.83471676786948	72.14240334839617	82.94903882016013	75.84471210660357	80.37553998764868	72.89539181946486	79.8321609093911	89.06841844703311	72.39419180289498	76.90736429821834	73.14726254606815	77.41665071328602	79.4258146077523	65.9429028601899	74.3905324517723	65.49653383865459	65.94331806784868	79.07554561855234	66.59688629700315	72.19500205056802	72.43192922331497	69.21397453762727	74.41723237383857	66.5010385061406	79.79313544446622	78.15858085083094	77.85759523543194	75.48472326512784	72.71354757011783	67.38803027000027	74.41146845271692	76.69968250292233	65.54491287806886	65.45589244388107	66.52296880099622	66.14342422621915	66.0545423782276	66.11660416127255	72.48687485741871	72.40092038657777	72.92490039494625	78.77048572164823	73.2286080355234
30000	-2227.723757459005	-41.81536566325932	-1851.05218331046	-334.8562084852856	0.2630139336903109	0.22936831545855313	0.10234835059778162	1.933990467741677	6.260648566722654	0.3679624399541918	3	4	2.3387479666437425	93.8304265010415	65.13154807578576	418.7595131282622	80.96874577407198	80.02710183476306	85.0925318947066	89.97126771613463	77.80889637664069	80.37341407623971	84.59227716341218	73.89787154412586	80.45309487924544	74.137306648829	68.96978975176788	89.79154373174022	83.26567193738373	83.96291436901696	93.8304265010415	66.89982405242414	82.30380029032699	83.33981599685805	83.6864321932211	81.66464624343499	81.00520336921228	78.17225175403182	85.55615404769814	84.23235533482142	82.57789668716372	80.17682598237455	70.90624839750365	72.27709101166413	83.47669893706536	76.45786479555251	81.84778897932874	74.21893925647676	79.88297784844572	93.41284635471787	83.98841203589777	84.0126288383078	74.5558602228416	79.80142919629597	80.24637279856981	70.80584229563497	74.52594303357914	80.58949214113105	84.32808893790802	79.15645064913952	66.88587351656099	80.45577510477891	85.71340634287773	69.39053333216607	81.95003067498313	67.25026211466508	80.39807279789592	78.83490090364415	79.07966056676268	75.49886928825755	82.1511881712243	67.48968577299803	74.47772213367438	78.4565878377198	84.85041693194967	71.3319980149182	70.58177146957033	72.22324276995737	82.61999721125855	73.21331062838446	92.7347064111251	88.54548607011091	72.96685405363213	79.04886212807062	73.72987018460535	71.83000399048893	79.37660732793499	72.22919556320099	75.70778575174478	76.5084497444788	65.13154807578576	82.71676778791488	66.48152059582941	79.40354129545413	73.92713947733334	68.76782581497464	66.82072587685953	72.53897761411126	72.19257297406361	65.93969712572923	66.74658114660876	66.08455208669204	72.4794829492042	72.95139588286858	72.06904033723289	80.58368776148704	76.82141854408938	78.14206477908368	82.16881151064717	81.94283123577598	72.7432871175137	70.39111804534726	72.19697038185542	81.95001555761816	74.9230585897594	80.45454888845636	72.70070951777754	78.46417553630168	90.9361778899392	72.67350170772092	78.39805104879305	73.7974262807112	76.67320169115808	79.19794816801952	66.65839100900493	74.39282082645073	66.34030029865319	66.90668924693387	79.14669990637515	66.88433265084255	72.12086756440063	71.81122983407683	69.38514010147748	74.26322925173362	67.08097326195109	79.49213697088142	77.9439247421399	76.69097871045608	74.74345515434167	72.11039199694392	66.91029914550293	72.61055530722022	76.46253482544216	65.36667913766001	65.7491733053083	66.44164533506876	66.1189939509935	65.82961013956489	66.17130474682861	72.5518494207797	72.52971112653175	72.93316352122494	78.70749325249439	72.95161677242751
35000	-2197.718536354619	-38.75852501243829	-1830.669703807894	-328.29030753428674	0.21634204684388372	0.11331983106401204	0.13564477961136873	1.6593520398613133	6.828500191198488	0.31443188898809243	2	4	3.730594334456886	94.20310390729445	65.38638564778971	410.341830048608	80.2750134528481	79.84658470768414	84.24618796695316	89.94337681958123	78.71270011017047	80.5275694649093	84.20577363351507	75.03812827218894	80.18319801067895	74.23408458122502	68.96433709965191	88.96386980305276	83.48586020165705	85.53060764947415	94.20310390729445	66.80994047580255	82.89186000706823	83.76496858491349	83.80027118294738	83.83490140888816	81.214728239809	78.07032131869158	83.72102544660879	85.1775419188525	82.4408539096091	80.61431987189202	70.8993230953592	72.28521724948214	85.06032211028625	76.5038777392249	81.01045213215863	73.53579567617474	80.26552679955402	92.2514269971292	86.99594506785323	82.9230327462	73.9587778738427	81.6658098023038	80.27697580704576	71.29730228167455	74.59822796894927	79.73931865780543	84.24434212016347	79.4670733541235	66.93018172670068	81.04775195985042	83.99537313792844	69.41650982789407	80.49037552845036	67.18222583034445	80.20557651382421	78.99746410924632	79.97634256269642	75.99828038668443	81.9281043337356	67.47895209389674	76.00873414176874	77.21494420594608	82.7060283334764	71.43631374197516	71.53370889824308	72.36552379423338	82.11675059820404	72.01591867126668	90.27369150946687	89.74687434347014	73.01190762451071	79.11701618615594	73.43271688824758	72.42495456294222	79.68152892662927	72.44378032913605	75.57842382608867	77.36689252609615	66.57202288502454	83.3410122771214	66.8649012720661	79.66255644503003	72.672957136644	68.78851818694098	66.97657257520649	72.47038736889489	72.27439431430781	65.96329042976318	66.62775304263089	66.57258857405822	72.42445832070815	72.98701839796438	72.03458041887481	80.8696726918149	75.80006910541704	78.25387700397484	82.62490232649671	82.42728138814596	73.95519795121908	70.74850923196419	72.10299284919763	82.84417452575222	75.11570336355742	80.99736410364989	72.9996516970765	79.07682183058299	92.02776736966149	72.34530852935	78.29165651032439	73.80246226884194	75.12876519303718	80.06749597088168	66.92698380663305	73.94439194298604	66.27385976168749	66.98212328134753	78.94618087603449	66.88327196502642	72.1619776650949	72.949290508066	69.33621630118832	72.73954728026	66.95971887382929	79.28367224607867	78.07047044673008	77.85183524014717	74.9825160801249	72.7565185988567	67.00404853189187	73.9677611819959	76.77922132244335	65.6301992673091	65.38638564778971	66.23775010219195	66.0976489792585	65.59979940880703	66.13976903005249	72.23052989705526	72.26419871753303	72.80253042209354	78.7924378345679	72.77619148075225
40000	-2221.332872526581	-38.42375161352741	-1851.4361810970165	-331.4729398160373	0.16323819303940873	0.145116698722882	0.13041170386564221	1.7178581957461694	6.950632313300785	0.3290145991600958	2	4	3.4306035800998407	93.40228721664297	65.63455501073183	425.9864938272553	81.18331811036578	79.89629804468905	85.07413078314855	86.06255011900211	78.44292180584476	80.18471150096948	84.69850275181544	72.96041223167502	80.39369308013273	74.30491934142978	68.96950798546514	88.18942938267885	83.74459996913939	86.45463843211665	93.40228721664297	66.85375652986193	82.47132581892188	85.8873041770829	83.52845243204865	84.45278666476322	81.84751565810245	79.88185410241366	83.72148293099163	85.19370573226256	82.91553756012907	79.75311730374827	70.85868488647796	72.35823738395109	83.29657337182755	76.46487069621908	81.10725463108164	73.33734877440686	80.35746460445615	92.16070672051596	89.42809202926361	82.68688639729177	74.01644470346805	82.16082610984152	80.19943089020079	71.16322428286868	74.82609639066399	82.33490568971985	84.08562574567766	80.13394345928117	66.98823762118133	80.49913303910732	84.14790340370939	69.40089719106857	81.38396887528063	67.30793314985779	80.2245600031018	78.51094214763245	80.0318659975251	76.07130815940766	82.02329437152488	67.61722239342042	74.61664793086634	77.82446336541592	82.48413592989573	71.3203947799827	71.38991916658577	72.27362623106137	83.03172621473885	72.40915604425089	89.40055237315867	89.76769345817394	73.02621457735212	79.8967371928972	73.48860749864524	72.0747946114209	79.76533193765806	72.31125954941002	75.22505362876373	76.57344102758668	65.9697080945557	82.04360440955017	66.81615462825687	79.19722761310136	73.42718441000812	68.72668278690865	66.86062055154467	72.66987524453157	72.17151991537193	66.00375953747279	66.67969768789314	66.55918509333233	71.96466434179749	72.64111199416757	71.30961364882694	80.38269809463381	75.2717402590305	78.40365998170378	82.51596064322347	82.34343429689764	71.9649042672158	70.82371779582668	72.10111410455065	82.78470529797914	76.08070141235598	80.83724061016538	72.40185061732728	79.69054704699452	92.14699900384115	72.38595758395428	77.3833992052303	73.5268938947154	73.12496663212795	80.1379469493149	66.27931887326247	74.40926138942493	65.89491052443313	66.82679928804293	79.1258967324047	66.83796963471306	72.24882463308116	72.33486631201666	69.35558629815482	72.52973482281341	66.80029963612024	78.63608045628152	78.03001228011226	77.1341147196216	75.37668179672572	72.44632670850338	67.07303878216132	74.32899288259549	76.50127247846683	65.97492721631825	66.05086648247192	66.17285036786241	66.10166972197013	66.09555549950899	65.63455501073183	72.01506492229218	72.64709510611299	72.66073203814749	78.41407699176871	73.3597137058743
