it	posterior	prior	PP_lik	BD_lik	q_0	q_1	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_sarcophagus_TS	Alioramus_altai_TS	Alioramus_remotus_TS	Bistahieversor_sealeyi_TS	Daspletosaurus_horneri_TS	Daspletosaurus_novsp_TS	Daspletosaurus_torosus_TS	Dynamoterror__dynastes_TS	Gorgosaurus_libratus_TS	Lythronax_argestes_TS	Nanuqsaurus_hoglundi_TS	Qianzhousaurus_sinensis_TS	Tarbosaurus_bataar_TS	Teratophoneus__curriei_TS	Thanatotheristes_degrootorum_TS	Tyrannosaurus_rex_TS	Zhuchengtyrannus_magnus_TS	Albertosaurus_sarcophagus_TE	Alioramus_altai_TE	Alioramus_remotus_TE	Bistahieversor_sealeyi_TE	Daspletosaurus_horneri_TE	Daspletosaurus_novsp_TE	Daspletosaurus_torosus_TE	Dynamoterror__dynastes_TE	Gorgosaurus_libratus_TE	Lythronax_argestes_TE	Nanuqsaurus_hoglundi_TE	Qianzhousaurus_sinensis_TE	Tarbosaurus_bataar_TE	Teratophoneus__curriei_TE	Thanatotheristes_degrootorum_TE	Tyrannosaurus_rex_TE	Zhuchengtyrannus_magnus_TE
105000	-423.5242554233548	-38.193206805499926	-341.00416769828485	-44.326880919570044	6.683959777025168	11.291575769168942	0.5413613416026205	2	2	1.9478182582589314	80.59935210717539	65.94628613273537	26.158483339787963	74.04342005027323	72.0177695344755	68.40927872019515	74.287289497498	75.1560092501278	76.80835683125432	76.68515511682001	78.06044410391266	76.49817987436593	80.59935210717539	68.08160310986443	71.24854221650699	72.12185291419836	75.61138542971787	80.13014471142745	68.03627501046749	73.70094668950449	68.03389969923947	71.86312217742835	68.25775911564115	73.22978822958348	74.50210187934897	75.75708958295914	75.19290679574182	78.03805004873361	74.79717408559603	80.42941544556905	68.0412277133321	65.94628613273537	68.02457503877436	75.56201589135503	79.36103160918246	65.97679435184301	72.3242840309337
110000	-435.9555168185532	-34.62518328342004	-354.78900697679035	-46.5413265583428	6.192158808796348	13.202715702338471	0.599389844816081	2	1	2.225274645506806	80.73278621188754	66.00367507970493	26.63571280174382	74.24514682205259	71.95037021986127	68.58506205703364	74.2451001340498	75.1952211187822	76.72288598958491	76.88012660073284	78.09226497967072	76.50580428575896	80.73278621188754	68.14852159962662	70.251101097869	72.1542815779435	75.59428603464151	80.48057163544709	68.04598789434543	74.11289986102338	68.07373276598099	71.89134523365581	68.2399404423764	73.19257901385163	74.54274808713949	75.79281362984804	75.15360373964728	77.97422466222874	74.68726625818819	79.97354858061233	68.0419490464374	66.70521537853602	67.98052694835678	75.54818343188376	79.54375925830678	66.00367507970493	71.96159376181261
115000	-414.43829900773085	-40.86517411912842	-334.0789682517712	-39.494156636831235	8.075161393340458	11.836712880870275	0.4890379533790699	2	2	2.33835336481684	80.4631458311852	65.99038915382019	24.383011539227894	73.9647322047641	71.95307382096942	68.43754190501654	74.19332252236765	75.13567698632417	76.80999764837229	76.84194857098738	78.04556570817674	76.47319114118638	80.4631458311852	68.14891020943926	70.0394690079792	72.10807824762023	75.60606746197267	80.3144903095485	67.9973431134969	73.83147814677746	68.05010202702645	71.94145177197467	68.33642192913862	73.23680552275128	74.3530462277534	75.82975520029437	75.04082957800286	77.95514101775053	74.79345961172446	80.43736341564055	68.02138573160806	66.69185098222734	68.05679566822856	75.5477042968781	79.40807575789545	65.99038915382019	72.29044340424133
120000	-432.50172369982715	-33.78050284594903	-349.43097188393796	-49.290248969940194	5.2859198229972275	13.197973393243954	0.6386353969202584	2	1	2.2075557065654863	80.91253951821481	65.92637629323121	26.917483505346482	74.06592619163104	71.99973882793682	68.41951275131673	74.09118916974394	75.10692608957885	76.81683024027058	77.18317436875884	79.0248438924181	76.56022913595308	80.91253951821481	68.06587777646726	70.64666727292884	72.08629685021451	75.71936698179296	80.13370708276808	67.99983873090677	73.39814377704555	68.00051694921147	71.94255411943918	68.35136281801762	72.95751888273192	74.57812404622052	75.6556398163228	75.06264036203586	77.89466052335186	74.79396866443139	80.43409027729416	68.06205613168726	66.30019095621043	68.04716240986387	75.55230018638514	79.53976172960041	65.92637629323121	72.21440098656517
125000	-438.38622033243564	-35.684214836091165	-354.2493794869786	-48.45262600936587	7.748181460113823	11.211025153982066	0.5306672241529558	2	1	2.5819880234015873	80.44457589881705	65.95761718649212	29.066196044204844	74.47802965117258	72.88894113260206	68.35925701253379	74.57593611940882	75.16585031563172	76.85727798739633	76.73774163708418	78.09807946653851	76.41984227323434	80.44457589881705	68.08730259506568	70.90554451513466	72.1653836627878	75.6905658369376	80.23279595933727	67.9991970814435	73.39937773206664	67.93361846480843	71.93467330490415	68.32121651020505	72.26592611240412	74.46071264782285	75.17352418941425	74.83466020148074	78.02859011662082	74.80024499560953	80.43061072843469	68.0637626806438	66.60497653767233	68.05283629404299	75.15618196566388	79.48991331104666	65.95761718649212	71.93043758572126
130000	-433.4460318658679	-45.60346130354	-344.84859903307336	-42.993971529254566	8.690713564762886	12.251443734942644	0.5757676176597902	2	3	4.156133371833673	80.49842299107112	65.94666466698968	26.81989404622513	74.64628702647056	71.96209220499516	68.40243786248595	74.10408890428003	75.32232422014108	76.73837428890911	76.72938321591016	78.067902585983	76.4206997755671	80.49842299107112	68.14017979701794	70.16550401734072	72.18077036053356	75.573994386251	80.21774764747609	67.99582947462906	73.55190090148032	67.709596520078	71.91191517793007	68.26385378315533	72.91137968281278	74.51539990683155	75.67784605174243	74.22107701893458	78.02747527505434	74.78788321281871	80.4246955651155	68.04787749912748	66.48284437974377	68.04664964572835	75.46275137870072	79.36077372886386	65.94666466698968	72.09936212068972
135000	-435.1961672727068	-37.21925268603721	-352.0812519858688	-45.89566260080085	6.458054773618279	12.909469827494714	0.5764339520268588	2	1	0.5388908315300496	80.49765325500341	65.7945291636695	27.29142482184787	74.6185552719813	71.9469689372496	68.36021670239607	74.14841840470389	75.1421009775425	76.84181690705056	77.07011320639177	78.41656590297801	76.46892538053989	80.49765325500341	68.07789046726164	70.60834864813057	72.09065764142015	75.85799510188936	80.0752298397381	68.02310413588614	73.38758868890262	68.08421339083905	71.83207283308863	68.27147012414405	73.13854822585748	74.41309941888403	75.77478684326643	75.11848409702456	77.88335393887503	74.63532160734304	80.44121805058099	68.0393572590708	65.7945291636695	68.0422571010248	75.31635349975512	79.58025228881772	65.90508512294652	72.07032168202996
140000	-432.18529866295813	-37.881351012464144	-347.3467791172076	-46.95716853328639	8.399455994338423	10.821190259250917	0.5440380787729636	2	2	1.3801744434389747	80.62643935234847	65.9841574277893	27.22608092962882	74.19001634874147	72.09569154417682	68.3935715588701	75.13630370445756	75.2005120013627	76.87719319713689	76.81389791070335	78.03987729547238	76.50680983622867	80.54301465376	68.088610125318	70.51022297456831	72.08403804993517	75.73990041419013	80.62643935234847	68.00790726866406	73.43986843665843	68.05685251592121	71.91746273940431	68.34700662161093	73.03322881299727	74.3449504396663	75.79326839327452	75.0715004739792	77.99550976154555	74.80703451805101	80.34275654694807	68.06049907423726	66.51877537371601	68.03286528329998	75.51788889626812	79.4882943468899	65.9841574277893	71.75574251736472
145000	-422.6710836167352	-42.32663361586898	-338.79487737043	-41.54957263043622	9.415764613562512	11.609323572108043	0.7419392023667185	2	2	1.6997253594013486	80.45412588303634	65.99594821458663	24.82441105682676	73.98142704566436	72.0539654853891	68.3795528101028	74.1079902087314	75.27330228885359	76.79891030523731	76.80876470168204	78.26247562898698	76.57450994254822	80.45412588303634	68.10490290228915	70.36612321365904	72.08636946805804	75.5766002241183	80.08049750864787	68.00078436789664	73.47812575024062	68.05507768554506	71.9008725286828	68.34991529188255	72.91514871564986	74.5522994742292	75.50620155854467	75.02789636678473	78.03246848067603	74.7999354558078	80.44307875744026	67.94219960966976	66.4793335029817	68.04665684044367	75.55061895211888	79.6304299603116	65.99594821458663	72.3359352829598
150000	-440.8079657331584	-41.98012008182294	-350.04495126193405	-48.78289438940146	8.08001715077637	11.119591737193566	0.5581138131285824	2	3	4.259508842632712	80.51576272946177	65.12107367133883	29.548109092614652	73.98767434739864	71.99927156235385	68.42408619996381	74.13113896945981	75.12882032711491	76.76224514866745	77.74295586938912	78.12695857426118	76.4283986407284	80.51576272946177	68.17467576703251	71.95811863745996	72.17788235441428	75.66169011935342	80.12085653183154	68.03351953325712	73.71442377507134	67.76898515924677	71.90814521681216	68.3541089929402	73.05707629359067	74.56844969184702	75.77295266908986	74.69972071482734	77.78622779722028	74.77048428018645	80.4103796597503	67.99171558845042	65.12107367133883	67.99538725507915	75.4391999955462	79.58418147549996	65.99594821458663	72.31633331859221
155000	-425.7526063224061	-28.792634929046567	-347.1013133239268	-49.85865806943275	7.725555553460994	9.832584690762909	0.5743274739434352	1	1	1.510309866741637	80.48489175769357	65.95145417958483	26.08043008140757	73.98999874631257	71.99709524353156	68.39162942751679	74.3113245425089	75.2294828238141	76.8252430813966	76.7294843720989	78.14788716090837	76.43863960588975	80.48489175769357	68.1334294589192	70.63670527578195	72.15832258244421	75.60800503818862	80.16569050367846	68.0181160180627	73.65810508509246	67.86906640029586	71.9141649890402	68.35353698191403	73.25914562946511	74.56130965763587	75.37286796042102	74.87619452617724	78.03213859000435	74.77208228067052	80.33685863687357	68.03961641679915	66.13783509309812	68.05019149559088	75.53924416823315	79.47405327902845	65.95145417958483	72.30386035759875
160000	-434.9616859266863	-38.27236467971675	-351.74610658991367	-44.943214657055876	5.273008192157673	12.888320998452528	0.4748149750507705	2	2	1.4863614859641117	80.45095304432905	65.96599055859365	26.79635191423843	74.12180800031996	71.95030572043446	68.36666898329783	74.47265913128605	75.250562358318	76.77140866588385	76.70351755187029	78.10775056047926	76.50934672362504	80.45095304432905	68.13203159811927	70.2935960447166	72.15532631679253	75.61626527125594	80.20531661199877	68.04278962790131	73.57635474793342	67.89525901099022	71.92661238790929	68.26841142095657	73.15103978256153	74.56268464891659	75.7705680601365	73.79463698823224	78.00556805837583	74.80479755371032	80.44153436380795	68.03055686314929	66.49817439275783	68.00627906050697	75.022912348876	79.46595794078085	65.96599055859365	72.3193256040616
