it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_minor_TS	Ankylosauridae_TS	Ankylosaurus_TS	Ankylosaurus_magniventris_TS	Anodontosaurus_inceptus_TS	Anodontosaurus_lambei_TS	Cedarpelta_bilbeyhallorum_TS	Chuanqilong_chaoyangensis_TS	Crichtonsaurus_benxiensis_TS	Crichtonsaurus_bohlini_TS	Dyoplosaurus_acutosquameus_TS	Euoplocephalus_TS	Euoplocephalus_tutus_TS	Gobisaurus_domoculus_TS	Minmi_TS	Nodocephalosaurus_kirtlandensis_TS	Oohkotokia_TS	Oohkotokia_horneri_TS	Pinacosaurus_TS	Pinacosaurus_grangeri_TS	Pinacosaurus_mephistocephalus_TS	Platypelta_coombsi_TS	Saichania_chulsanensis_TS	Scolosaurus_thronus_TS	Shamosaurus_scutatus_TS	Shanxia_TS	Talarurus_plicatospineus_TS	Tarchia_TS	Tarchia_gigantea_TS	Tianzhenosaurus_youngi_TS	Tsagantegia_TS	Zhongyuangosaurus_luoyangensis_TS	Ziapelta_sanjuanensis_TS	Ahshislepelta_minor_TE	Ankylosauridae_TE	Ankylosaurus_TE	Ankylosaurus_magniventris_TE	Anodontosaurus_inceptus_TE	Anodontosaurus_lambei_TE	Cedarpelta_bilbeyhallorum_TE	Chuanqilong_chaoyangensis_TE	Crichtonsaurus_benxiensis_TE	Crichtonsaurus_bohlini_TE	Dyoplosaurus_acutosquameus_TE	Euoplocephalus_TE	Euoplocephalus_tutus_TE	Gobisaurus_domoculus_TE	Minmi_TE	Nodocephalosaurus_kirtlandensis_TE	Oohkotokia_TE	Oohkotokia_horneri_TE	Pinacosaurus_TE	Pinacosaurus_grangeri_TE	Pinacosaurus_mephistocephalus_TE	Platypelta_coombsi_TE	Saichania_chulsanensis_TE	Scolosaurus_thronus_TE	Shamosaurus_scutatus_TE	Shanxia_TE	Talarurus_plicatospineus_TE	Tarchia_TE	Tarchia_gigantea_TE	Tianzhenosaurus_youngi_TE	Tsagantegia_TE	Zhongyuangosaurus_luoyangensis_TE	Ziapelta_sanjuanensis_TE
1395000	-748.2135311073623	-33.615729573618445	-503.94183081784286	-210.65597071590105	0.037868985431781015	0.2057017910458779	0.04007824337221099	0.1514330597536641	0.26433902787966457	0.09824774383529787	0.08161789199603807	0.06904311942497944	0.09063429212165514	0.1125007404806713	0.07467736169290164	1.5154952416458176	0.9908757573066289	1.1486940916254174	1	2	1.3718726278669682	189.95190561797034	65.46672029153581	408.7172010816701	82.08431223834073	189.95190561797034	72.5523212272509	69.46814794812167	78.87187758497629	82.93287332904343	123.67251782646088	119.72165071847365	93.35515545090405	94.87381272317289	98.62296213969475	82.81113446151889	81.29755423003964	94.30758983854652	107.36361115409188	80.72572718284877	77.97404389590801	94.6577317161645	121.47791933033662	85.79085853213857	77.65923242144072	86.14620518898327	77.85772561808244	74.96110671683535	110.07874615767037	89.86512542993698	107.51381392573559	68.18484364674117	83.24213994276886	95.270983272911	88.51336026425732	97.75313548175457	80.1310391967212	81.4390946396915	66.21380294087214	66.2452298745551	65.81325242007014	76.83388507004665	65.94067041442011	107.33997326293341	117.0801558298355	92.71488207326924	93.57116453640747	83.04949112104636	67.25860685246289	74.63780788484576	93.7127947173461	101.86589357042239	76.83043682424683	77.04086120012325	70.85827633933532	66.13582106265731	65.46672029153581	77.39844301376486	67.40289845766881	65.84275652009973	74.6063251091299	100.98886735858687	89.69618756142391	87.9065191299364	68.14187721446805	65.84877055691237	90.17264059691183	88.09659110923269	95.59781299417396	79.22545277973906
1400000	-763.0146905253278	-37.20309641884842	-514.2838400649388	-211.52775404154056	0.016044338889568854	0.23302300969860815	0.023862306808817797	0.1773180466320328	0.44816536147810293	0.14419140778263148	0.07579496943244991	0.09382941994917014	0.04975109745328605	0.05239769238459322	0.1428441395044078	1.4746403848856442	0.7944982996949855	1.4009507107671055	1	2	0.3449246570821152	190.66696585385432	65.52483346240102	417.30298784398457	81.95753532806599	190.66696585385432	73.05150333371785	69.75936579142714	78.91524666148281	80.96559418904903	121.83300365520857	117.96849274417148	93.82291327118911	94.01393216851781	95.8615045526906	87.17570592480754	80.60106733323815	94.76162298521734	102.14609406445513	80.64132905145473	77.71892858044102	89.72394861403795	125.04169484237167	82.01490268960306	77.58774084392338	85.84028333112177	75.81114585861941	74.90619075980497	110.08293813963635	93.84528234595054	108.8565146621161	68.22750731068939	83.20285146781342	93.76605709960052	90.26821882662703	98.66877819734539	80.05678867226516	81.63569604829443	66.11134534148727	66.1184473248703	65.73687599757743	77.15921475971699	65.94642380246972	108.27440969493084	116.89117853455242	88.05014029062089	93.35404400200754	81.5025413735009	66.16956637121896	74.57884166480555	88.79432360103938	101.96951890040167	76.77179675162006	76.3114985056982	66.44728224778598	66.135177818767	70.79123792111358	77.49900246347757	70.04831443903626	66.33725345818377	73.38207949626639	102.66698298010532	85.66113592763357	82.74654525372739	68.14777180439489	65.52483346240102	91.03054584006952	87.26724435755334	94.63286861438384	78.76452225681818
1405000	-769.0880399092472	-41.439614946081136	-515.634805612331	-212.01361935083503	0.03130558494003796	0.26149382577392766	0.06920406056075284	0.08376431242079452	0.27057056615876957	0.11533063572622675	0.06747969119616035	0.06048437405745793	0.17473788153440176	0.038508997567884104	0.18808029328792766	1.5594749105931638	1.2839148503796762	1.538023379091883	1	3	0.8587802826622247	192.56187793386928	65.72677412490994	439.0360820434134	83.5069901046064	192.56187793386928	74.07634088573964	69.65408519763706	79.05940104696421	86.37312254461818	121.10650699935023	119.65472065216129	95.540709246091	96.9136748419453	95.58062982052601	93.55433483464795	79.85660758228425	94.07632076920103	102.17669857878154	79.74325379836428	77.38863621950611	86.97788623250266	125.3512236835717	82.16215435248411	77.9923630435492	85.55734185619455	75.52604445570788	74.91858656384395	110.83264558343791	95.04100504606062	107.6883683273526	68.46565503362292	88.23917889137581	96.85443763493194	88.62494584422603	96.97770441911193	80.29554012403925	81.61900111318039	66.08429526277752	66.13978649009705	65.72677412490994	77.09771943407554	65.72840094060592	106.1766140039442	112.6417010450321	89.5179071393989	92.66027831075553	82.93348227551995	66.10184385721446	68.67334528321551	93.36513023446395	101.65833371925893	76.765737450352	77.32723234101455	65.76304274635969	65.99470508563512	70.60411651472334	77.5112854411978	69.18800332408334	66.21365268801956	74.76802475406694	105.42360674740512	85.33945763582825	85.41492136693536	67.93214741803753	65.9706929578861	90.355505428098	86.43234742095383	96.52890100172526	79.6349165481218
1410000	-777.3091635550048	-32.400658302929926	-530.3985178763791	-214.5099873756958	0.025432242636016646	0.19282983298811882	0.09818442232593297	0.07398076782089338	0.3318422863684724	0.12774693028131523	0.045855503863347795	0.08931026269975545	0.21010363006077284	0.05186645817167423	0.13036349033271866	1.6654546439152413	0.8237568596046522	0.5430608429601588	1	2	1.0619218132363497	189.9474875337334	64.92973803783384	431.13599207514244	81.77094115099388	189.9474875337334	72.59525847548618	69.43294411872596	79.99281372185261	81.1365496529413	121.3077703769171	120.66915079476239	94.03722398837246	97.73613311914598	87.51267138014809	90.76058677791242	80.43935824139656	94.25230454962895	103.07993648563681	82.26138084499188	77.75930366560364	88.27581453234892	123.16942821990793	83.81658999068777	78.87789345578126	85.46427692813872	75.49428182072727	74.96852012306309	111.51012172327776	93.56177136988293	110.15243600539013	69.14212931802291	83.20246872598986	97.93678549048416	90.57307015853944	98.461072116793	80.07542552771909	81.49534993010137	66.03108380821031	66.23276749410955	64.92973803783384	77.03451530456098	66.33881970421274	106.1678747535353	115.12991890806126	89.87476649924768	93.7869554557001	82.96565158960105	65.89175046961051	65.37238476454469	92.12164784274354	100.62473736987067	76.3547107042821	76.93757421778281	68.60260630476435	66.05632327365919	66.05169162491654	77.45406911523956	70.02896470687085	66.19917909850577	74.87659088462925	105.2663778066834	83.38293888779386	87.98277669709381	67.92407777016633	66.11430807751364	92.86146729579555	85.03839736139489	95.75978624369743	77.34810630712845
1415000	-757.716039168205	-33.50040099270349	-517.384462903009	-206.8311752724926	0.020714483179287747	0.1850957005130273	0.09300625485339276	0.06952355431639379	0.29884064462748106	0.15813523968838183	0.0898519366461811	0.13365043218547762	0.20771550750667633	0.031828820970954415	0.3532249029234632	1.6619935201165739	1.0027139352959407	1.4053559513586382	1	2	0.6897182526696632	189.13992691426566	65.53652069258176	430.78322436401027	81.84137182802435	189.13992691426566	73.29238712560029	69.6340027222252	79.98895874652946	81.17958599776355	121.50094085132193	120.85679170497575	98.58634725746586	101.77808967022816	86.66996557282884	89.6355943469662	80.86938896586979	93.91920379116183	102.16203632370298	80.12375255402564	77.65764358558214	86.32781240567449	122.77653570787315	83.26987670575899	78.33671770248107	85.77855635709363	75.79880043217814	74.948336125533	110.175071791424	93.91709113590274	111.57008870984372	68.34408770359315	83.69034411034033	99.80211715426245	88.6993923655981	97.01310493032243	79.95302842039543	81.7445760756255	66.04589246670368	66.10148378145423	65.56122775327145	76.43001394631972	66.15942544803411	108.64509558917484	111.68083032719989	91.57798717183448	92.94688860184911	83.01736127627036	65.84915303754661	66.0683318989037	93.76094819335378	101.78764907330641	75.57969189451248	77.27692579167748	65.53652069258176	65.87623257187113	66.27086296124247	77.4704930801742	70.80548844887065	67.88337615141288	74.76000265893282	100.97553226578312	83.11164010733513	86.13829674296962	66.05285893226636	66.26847854981797	93.17538938409861	87.88075619565473	96.12949602050062	79.88481826225232
1420000	-781.3098864252536	-33.17003050735181	-531.9614743287482	-216.17838158915356	0.008281952450933931	0.43713374146204415	0.09846133940779245	0.05718270124515969	0.2160692169557336	0.12062416045447713	0.08460535039347562	0.13723339978779323	0.3621401213524787	0.03522040623927296	0.18369401694072446	1.884023555323728	0.9835941227846211	1.4078990536692195	1	2	0.5207722313344008	189.25471756403863	65.50789459838249	435.05909647186536	83.974126590467	189.25471756403863	72.53075506289488	69.47255615452875	79.02163692136253	81.72352163798705	123.17453830248643	120.91799543858488	99.70235644322483	99.48539470009783	91.08516585105477	86.74128162027249	80.5992165095332	94.5765337250421	103.75773590101855	80.05315300733693	78.36007425793579	85.34024091819165	121.3792125748353	82.74391270223626	77.78282564480966	83.18856610216321	76.53104008665663	75.51026079907884	111.83105941466899	97.67667517691062	112.48605848292861	68.20397864322165	84.85573697919669	105.14549187469548	90.5837006851712	96.8271616823568	80.21517525480913	81.04085673989434	66.24122682844758	66.3471788207729	65.50789459838249	76.8917060784079	66.67403437035179	108.34623375770366	112.53120545250556	91.8043522093704	92.37183560664369	83.15794692797382	66.38066569523444	65.7934849367809	92.53312237239967	100.38066265910633	76.27348843568541	77.07588588793796	66.40150896052064	68.59951594821946	68.91521319158132	75.875704599027	72.09213843596682	66.30040511807253	74.54403113653447	105.60375776147775	87.30351920387481	87.61199306927719	67.76847737268804	66.45554612007393	90.61904413031141	86.28255001180875	96.30212668188237	79.64544711901657
1425000	-786.0543646143818	-37.00071842201291	-525.9016449308853	-223.15200126148363	0.008182960889828644	0.33410452074551095	0.058604675089191725	0.13828966833553816	0.4640506649382603	0.09573527126772327	0.10407351820596508	0.09786201190555062	0.25890040315504526	0.015805977746351244	0.13655101028487232	1.6401659996290419	1.0063555146149368	1.1292381930139193	1	3	1.7286145215810198	187.8067572760486	64.5669148241754	422.85503378055523	85.1736698743023	187.8067572760486	72.14263614964361	70.25950888384318	79.2871044477112	82.1795604461458	123.20703460362581	119.0969764093999	99.31137890420584	101.53215328928174	91.92218194404563	84.48025114412235	80.91303222424202	93.90203152013282	102.72896665546828	79.70308288204083	77.76516945924253	82.7173243189527	123.14395691377959	84.0763906509131	77.63318317834714	84.84688682785612	76.15765255775678	75.89622857964466	111.77626093421743	100.0375853915187	110.81284710400709	68.31701242511139	84.37517705747163	100.56791398859565	88.81642853541136	97.17302912975529	80.10172764125636	81.59394869834661	66.25434470431281	65.19893299813934	65.79001571406742	76.9085773997265	64.76518490276342	107.21143360486319	115.44107180898853	92.42611658771841	88.54227347126846	82.50904245387261	67.24651844224294	68.24720839446462	93.59634276961984	97.77551200900024	76.73129518701693	77.08842019730638	64.5669148241754	70.92028001244789	70.1626295594783	77.45571077372968	71.76702353315353	67.27822574150795	72.97698109092264	102.95107834955412	89.10436133612436	90.65241238820187	67.59613261555616	66.88805190595069	92.54985935750517	87.40836531271944	96.0530213076538	79.34878011514297
1430000	-765.7725773258236	-31.361888925129907	-513.3115368281166	-221.09915157257706	0.01933287523580183	0.2287014001821604	0.06958949453862168	0.10906292007373236	0.160383702840947	0.11070189564185552	0.11038038776087154	0.10025129932665379	0.1516229431985315	0.02463444588713401	0.22826082025134262	1.741846646666339	1.1634796708401036	1.1691961986798487	1	2	1.1403350575591484	191.12722615261825	64.73158855967239	408.6222746557763	81.90566634719265	191.12722615261825	72.16277017828251	69.46338553452694	82.03346843236449	80.7257058905747	120.31444894744311	117.58970345034108	93.7632796035787	101.98632528062781	89.76791716340165	83.03936807910985	80.16084511062601	96.353983060103	102.93485043791264	80.31141748016891	77.66266386264974	85.92102566548073	123.10354128676128	81.4387844261892	77.67455168147494	83.27643703064182	77.89788343670602	75.11612395592181	112.48649609467002	95.64679278746756	112.31008436729844	68.4953264977804	84.78322885232475	95.07735696259901	88.37099457952763	100.26007937473817	79.99899879364057	80.90602602941954	66.30286734365326	66.56934795337995	64.73158855967239	77.32970930261483	66.6099372191084	107.89244512337955	113.36291660156006	90.42100372259567	88.74804594656065	83.05086805239885	65.96169525312513	64.96651084234702	93.79469310828846	100.84320947268722	76.5284251395472	76.68470607851961	71.35718152726876	72.80283446537122	69.83320941330778	76.96805671366049	72.11043768084672	65.65602186854355	74.87002137869682	104.48408856038897	89.22801852840513	86.13743023364441	68.16821003688948	67.17240377369623	91.36644136456918	87.49830107833921	92.27334847073357	79.90845530574876
1435000	-778.4919400947605	-32.14773182618631	-527.6322076918213	-218.71200057675287	0.02533074579455522	0.11485521113432695	0.08114518032683568	0.07921443084674637	0.3022077333267609	0.1140191369416759	0.08407582415732065	0.16245871558834926	0.1723024758711092	0.07519163226400107	0.06819747824855421	1.4421658702206988	0.9008404918208252	0.6222841324822461	1	2	2.526621255837229	188.4988728226896	64.92999244044452	449.92835980210486	82.64488344644084	188.4988728226896	72.28152368914996	70.04879175887166	82.31644785261707	84.67299912868695	120.02154680496784	119.24448253862107	96.0799961227775	100.41175452726046	89.50410890389867	84.4960876076564	82.01078341151835	102.32328767577525	103.3452885186896	81.74449401788067	77.37779864338283	83.37687870784363	122.09081643339871	81.74066488292337	78.49633620393439	90.30968971366494	86.54588488050611	75.05663467182114	117.81896613557107	90.69720367483596	114.69179174751136	68.65057180583051	83.29205010272749	95.8149608324301	89.22939190471952	99.65088147951901	80.11209753786524	81.74442698646644	66.0475443987406	66.34380450713613	65.38961847755584	77.22539673252535	64.92999244044452	106.41082948085928	112.10458397460562	89.28857930609303	88.20658904501549	83.281697256391	66.25747389415942	66.43341319270512	91.4321007646037	99.77872608353658	76.37213839677247	77.26974247140024	71.36234469837726	73.52886301296995	65.64277552346856	77.31837227369068	73.66345778294443	65.16065259430037	74.74588839907932	103.29750867339175	86.12155131281037	89.35412119110423	66.53427104559255	65.82349114344375	90.69692420169889	87.56077697461505	95.8797872252145	79.46216492216998
1440000	-777.0110619262666	-37.111405272785646	-527.7104121648049	-212.18924448867608	0.039067876804114554	0.09619988779264341	0.17275866960511335	0.1803390351667042	0.31105023221901423	0.07144981661554894	0.11133818227045088	0.10353907772281234	0.11406244128408582	0.06290376267281526	0.04312757234398824	1.155830069353007	1.2361225022422575	0.8555730627949065	1	3	1.5055575693100043	184.50596145125888	65.60371378615335	434.7586111615507	84.58576384537493	184.50596145125888	72.39727730994822	69.4161346860891	86.89036788732767	82.45746306350958	127.50640495068225	119.43460954950542	94.52121785162089	94.30750146412444	86.24730392522167	92.47741022513407	80.04121957101104	95.63891376205133	105.88097230573828	79.84839867009597	77.36859221823333	85.04728013237158	121.96442087511468	87.76574025282004	79.91364371051034	86.85014910059112	88.34092954638464	75.64819198757988	117.35433034739422	90.73107200934832	109.88958744041079	68.726156085853	86.79324317006986	94.7624795358975	88.39077912541079	96.91361671389957	80.0467812867227	81.0742779509678	65.6542855815128	66.8505287993973	65.81050951518412	75.87472743888755	66.7961609843166	107.09401411202052	115.19533439571975	90.46592347043945	93.31428279340905	83.27781965741119	66.93011904004219	66.41773945870631	93.17512981293503	99.32821219964114	76.91241951405514	77.0976895017177	71.83166345684651	70.87091285613457	66.46720867558969	74.59675019595032	72.56464222753416	66.89101788515912	74.4946451834229	103.03511057356792	88.60878057111374	89.38171592152659	67.56441041800123	65.60371378615335	92.20048012079997	86.0404467221976	96.71835315429583	79.76627692109835
1445000	-766.5459722915876	-38.74652799821915	-519.7729471234646	-208.0264971699039	0.027289780015084857	0.059960444534470185	0.17978827796233152	0.2634616994152632	0.2975392957243384	0.03811051450592364	0.1645548456226563	0.071372519326461	0.14397005493238615	0.07430753726699536	0.01958363831909717	1.6817533843976529	1.2475964536025728	1.3017745502883984	1	3	1.0097276030036046	185.12668554997657	65.26089308798406	403.3018617586298	81.74700228291098	185.12668554997657	72.37000119507574	69.40526745924235	82.0583049592613	84.3032488156527	122.37218951771021	117.9526821333458	94.70384297177243	94.970201139868	84.81771216973505	90.79757573298895	81.03408517634426	94.85873865281356	102.23634869844767	80.56794362222034	78.24502406392747	82.83252181715149	120.8129667709763	85.61856043256424	77.71379317936693	85.02584496944283	89.71797572043386	75.70227691424958	110.93564179728473	90.05328175597798	110.25734046332535	70.44314732669133	88.0037834036401	94.88867436658266	89.22524588650936	97.05993986947546	80.16272517481944	81.30541621535761	66.24576333113033	66.77154185628517	65.26089308798406	77.19132213458965	66.32594279369746	108.37449250157763	117.05464567606802	86.00980195534903	92.97607573308125	82.95984750387069	66.72646057243007	66.61402458486364	92.11571803136026	101.9479549893264	75.98686076798093	76.81001725222936	71.67352228945857	67.55364030322673	69.62179556124437	77.49980000397359	72.52373597465917	66.24104016775864	74.5217279628814	105.1696140535757	89.5413614610037	88.80516313984897	65.80605319206039	66.39551613323027	93.18091269017398	87.82553215359405	96.5506398934355	79.13187826384863
1450000	-773.2736611283037	-37.7868996905814	-520.4537687071079	-215.0329927306144	0.013069856263545145	0.035449097686298725	0.16043970803653745	0.2945132245811525	0.21136014904830364	0.031300393282696855	0.15001720277636932	0.11443475586168428	0.10703140608400763	0.14241088958371056	0.04075178092141945	1.4196488596321994	1.0323448741478791	0.8538478212553577	1	3	2.1401230629838466	189.65616014660006	65.30734107433638	438.8705285115666	81.89922024322578	189.65616014660006	74.6994976696304	69.90624898368692	79.78092095583813	82.17830889550984	125.15806709394674	122.15041098676444	94.11342051127272	94.79430376642291	85.47891624949493	92.61335760555204	81.8944894562597	93.84367748979811	102.1514726242739	79.98935846044013	78.36624042864783	84.30904488812654	121.32783419585203	91.03351309823645	77.78660212419628	85.15894434801463	89.62123008532846	74.93911444743864	110.07184384383248	89.98975152416212	105.04300216339078	70.33839580390212	89.9180027939296	93.89449001831966	88.39039232598259	104.29380745083472	80.30587674099323	81.74335628723243	66.2972600508385	65.72949696031044	65.91633755792756	73.69155497178693	66.27413418409054	103.97523204256895	115.26110027248764	90.52319703302733	90.95377377076424	83.07954927034858	65.74364703499606	66.52486297658014	93.72256268045062	101.70818700990486	76.77722349689947	76.87808536009182	71.39135659964356	66.58583183905648	70.76661902466729	77.21686103912869	73.0396729728598	65.30734107433638	74.57988819596764	105.62800549022327	89.56990765981709	84.07342867754082	68.04935551962298	66.05130526134894	89.42816082858911	84.79286740758576	95.38480779597866	79.5604185616657
1455000	-770.680142306746	-31.932044904814937	-520.1380929587775	-218.61000444315357	0.025208067923509308	0.03881317214201033	0.33028070645063484	0.19610858987409802	0.17100595214263783	0.03536579862282495	0.13555665536324835	0.11053592029997598	0.22624522607994269	0.1859555619875467	0.0591729109444412	1.5158683603622742	1.0931586626118648	1.0395179808535449	1	2	2.306386253498828	191.73871674009624	65.85087049029367	449.2350428788806	82.73370398170265	191.73871674009624	73.02256924969615	69.51488770309062	79.69863076301615	85.90623202573389	121.11017940604292	122.27007672644315	93.58532178944348	97.1780706800692	84.19553081488489	95.05396357363182	80.86213117937028	101.1027388030983	102.58855719831217	80.98217027740867	77.94027961860837	84.1441852877839	125.98666801716385	87.17189167887035	78.61737151967105	88.07538663495052	93.03226943208121	74.91558005537715	110.35006886713015	90.88946894405221	103.72616908518891	68.2024282821664	92.97735209423335	94.09575626469783	88.8262220451417	107.53997278405153	80.01657794563893	81.73833056464188	66.309737001929	67.00739036573229	65.85087049029367	77.54700625326133	67.21107437591272	106.18750174495483	116.5023356427217	92.15591328461173	93.55356556009984	83.34058075076284	66.7537061391406	66.25976449809184	92.62967788783088	99.66287174832193	76.63943060602124	77.31838719002864	72.06478239844168	66.05627429702004	68.81336702860798	76.5902770006205	72.92202786992024	67.15232710533506	74.86653076761601	105.51645948328728	88.31472902912944	86.25721754384826	68.0874787862457	66.68753805305822	87.20040038641096	85.66140838956076	96.03659551362573	79.92052883288255
1460000	-766.6973110375528	-32.63393722737705	-518.5102200777875	-215.5531537323883	0.020551941752495723	0.027145401158621758	0.20746002873453515	0.1744687552938412	0.24918931361136068	0.06299308510333072	0.07200842874997444	0.14229925332236038	0.08803019305832468	0.10294512427366764	0.09612277475051938	1.4228781115098361	1.4409768992924965	1.4197583318285716	1	2	2.0481382267869224	195.8460348687408	65.75787283036021	437.5534837419769	82.00484058295659	195.8460348687408	72.11208164172696	69.44113879120216	79.36573370611909	80.87823960115504	120.26366193036195	119.38512578386897	95.28786064773882	94.79641803212307	86.78248176994755	88.5044172238094	79.90282918355805	101.5817592263657	102.40182641730847	81.57525210215924	78.4090801912256	85.93553905216856	124.23737520686409	82.42067112706467	77.75277620648049	88.02623236195733	87.16943344295754	74.97178043783319	111.81955736203085	92.1422345766438	105.33679760626133	68.23288050926315	91.96724186652457	94.74680708122527	88.54028354764354	109.28949497924093	80.30993689417585	81.68484468367636	66.0916644370935	66.8920385517465	65.78233683873991	77.28512173319422	66.88378158540502	106.72343230844488	115.76761029194375	92.48930091412382	93.28472881026072	83.00523497011848	66.83652779410816	70.46293877648499	87.25263148424438	98.64408026109125	75.40968599083372	76.7263010040063	70.6772373606063	66.07209799261511	70.41343061060704	77.369399713532	73.5919485811505	65.75787283036021	74.87001018357948	104.29128139328317	89.39894925978867	85.93620028892424	66.58825230855025	66.90425246968553	92.16012113320072	88.05986352610749	91.44672145476936	79.1244406744497
1465000	-780.6108515882079	-38.76654279438971	-521.3389342907669	-220.50537450305126	0.014397439873571038	0.01930586299928211	0.13729831275245066	0.35434206919175004	0.36597862091512845	0.10222993469464996	0.0625268202999813	0.32974076900359617	0.07810016159198722	0.0473372309979581	0.13145395677209076	1.375625524414214	1.1007325024361363	1.3780361044874434	2	2	3.5583765027313814	197.57207068023087	64.64796982186762	437.2222160695429	82.20729837092237	197.57207068023087	72.13783363937134	69.4418659943652	78.63826513835298	81.14643066339463	122.57578230897622	118.73565064951532	92.98748370670558	94.45773895050613	87.17764000697223	87.79513377201722	84.86978930272714	94.5428198538271	102.12061434793998	79.68431851584306	77.78796966763542	86.66085296042372	124.60982856466549	82.10387872574198	77.61646038911726	85.62083761530674	86.05981325960373	75.6148574036128	110.96337868021155	92.3949845301974	107.66774114069561	68.39654693051473	89.12890623271468	94.01651983162999	91.39407805068964	107.52052881289416	80.10851447362288	79.74858497442894	66.10311751910008	66.58738382521554	65.84834577831764	77.53355917470468	66.49159720821532	105.36032185869021	116.94699958572048	91.62476946279116	93.45749415092942	81.99619513094804	66.86798837745773	72.60037227409659	89.86324568372068	101.52243054060627	71.56379472839261	77.22489065732101	68.53436751304223	65.72805030006693	65.32261543142157	77.51053579128642	73.69023075958953	64.64796982186762	74.82894532481335	104.49644120124151	89.70790789815037	89.89233395577061	68.06923671856335	65.48578481552444	93.27202755419104	84.13142807753947	90.44078716693276	79.43446384074468
1470000	-776.0879173984835	-37.6507889513485	-521.6180797456288	-216.81904870150606	0.030120118972143714	0.032634886729634945	0.129366532192807	0.1863390818425962	0.5477382816764466	0.09916530649022481	0.09462421252986929	0.15728896061639147	0.06249649221511067	0.01839414760083808	0.16321105627219804	1.2194364911511568	1.219727882878884	0.5533132683176414	2	2	1.9274171222210321	200.38913710315467	65.15380882762767	434.7818376828313	81.75440507522173	200.38913710315467	73.44480880392905	71.13115866667378	79.0158007149149	80.79902384535524	119.82634080752493	118.30662885762152	97.24149705950393	93.97114882626703	83.45046481446822	87.45903824168913	80.09440669449806	94.26835739772456	104.82386153398323	80.37826272367013	77.76864902455013	87.04270640049184	125.63304293690027	82.11170067139686	77.52673504188641	85.58918635329277	83.27464736356838	75.13687585793757	115.25017237245714	90.35821139921023	114.26540363871776	68.3244825531316	85.57500189499116	94.00018660735424	90.22274918105059	102.73599984951389	81.07145917926904	81.64894444319138	66.33142979609664	66.49777914867475	65.15380882762767	76.66592412712123	66.08876160643203	103.69088887466452	115.97630255806371	92.03151283982962	91.9594215297374	83.41628705893588	66.06978585759175	71.23658847441676	91.02431921299153	101.69689744231626	76.28083609773844	77.26370314219747	71.507234525754	65.2901040932163	65.95668741278436	77.51656111164084	73.17330648673821	68.726349145092	74.73555035465077	105.3534033037405	88.78576612544565	86.47845172550403	67.88048278289119	66.06606175706436	90.88162533780431	85.272151479672	88.72107769018139	78.08170943928168
1475000	-764.0245613440253	-37.59854009090769	-513.3343620838997	-213.0916591692179	0.019646617324230828	0.05080964457128443	0.2006869929116603	0.3502276963462599	0.48266454172165757	0.16136187754637762	0.059197366969877305	0.1340220917191411	0.09769875952864919	0.0107313452477895	0.0900340219993362	1.3247055572340851	0.7031878059930473	1.7188841133270476	2	2	2.9840726895191705	194.18238283414118	65.68721392607357	398.30486726803184	82.33995127154631	194.18238283414118	72.8108252665587	69.44167087983803	82.95859366116207	84.691799048826	124.56487644551447	119.78070288322122	92.92951416435784	95.64558989774746	83.93434225521042	88.49608033691106	80.48962142694937	93.93418375918621	105.18155667509366	83.44422027244093	78.16942042171411	88.76874484620674	124.60460459243019	81.43586767185278	77.58624293672426	83.17944940220748	75.62772022157891	75.35765737834069	109.93030224045181	89.79566435197015	113.65199259694376	68.20082586068034	84.67546252548411	93.66118376455016	90.19567295002878	97.9769593459091	79.95426149681403	80.82911917315131	65.68721392607357	66.7397379345325	65.76918370651941	77.57156742211338	66.96120253421893	107.28800414735878	117.15249614830684	92.85749684870126	88.89608376356688	80.41611123764937	66.4047541816263	74.40960876117623	93.47676310466838	100.19996729993105	76.57512843279639	76.804459828669	66.18212825387761	72.54325093290704	70.40372493819812	77.46645630176546	72.89324313975442	69.66130632844613	74.71621789498835	105.31042843838368	89.71302181819448	87.22349086261457	67.03756521607825	66.94415627730034	93.21556490611627	88.0407746651907	89.97136892501138	79.93147906467414
