it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acheroraptor_temertyorum_TS	Achillobator_giganticus_TS	Adasaurus_mongoliensis_TS	Atrociraptor_marshalli_TS	Austroraptor_cabazai_TS	Balaur_bondoc_TS	Bambiraptor_feinbergi_TS	Boreonykus_certekorum_TS	Buitreraptor_gonzalezorum_TS	Changyuraptor_yangi_TS	Dakotaraptor_steini_TS	Deinonychus_antirrhopus_TS	Dineobellator_notohesperus_TS	Dromaeosauroides_bornholmensis_TS	Dromaeosaurus_albertensis_TS	Graciliraptor_lujiatunensis_TS	Halszkaraptor_escuilliei_TS	Hesperonychus_elizabethae_TS	Hulsanpes_perlei_TS	Itemirus_medullaris_TS	Linheraptor_exquisitus_TS	Luanchuanraptor_henanensis_TS	Mahakala_omnogovae_TS	Microraptor_gui_TS	Microraptor_hanqingi_TS	Microraptor_zhaoianus_TS	Neuquenraptor_argentinus_TS	Novgenus_novsp_TS	Nuthetes_destructor_TS	Pamparaptor_micros_TS	Pyroraptor_olympius_TS	Rahonavis_ostromi_TS	Richardoestesia_gilmorei_TS	Richardoestesia_isosceles_TS	Saurornitholestes_langstoni_TS	Saurornitholestes_sullivani_TS	Shanag_ashile_TS	Sinornithosaurus_haoiana_TS	Sinornithosaurus_millenii_TS	Tianyuraptor_ostromi_TS	Tsaagan_mangas_TS	Unenlagia_comahuensis_TS	Unenlagia_paynemili_TS	Utahraptor_ostrommaysi_TS	Variraptor_mechinorum_TS	Velociraptor_mongoliensis_TS	Velociraptor_osmolskae_TS	Wulong_bohaiensis_TS	Yurgovuchia_doellingi_TS	Zhenyuanlong_suni_TS	Zhongjianosaurus_yangi_TS	Acheroraptor_temertyorum_TE	Achillobator_giganticus_TE	Adasaurus_mongoliensis_TE	Atrociraptor_marshalli_TE	Austroraptor_cabazai_TE	Balaur_bondoc_TE	Bambiraptor_feinbergi_TE	Boreonykus_certekorum_TE	Buitreraptor_gonzalezorum_TE	Changyuraptor_yangi_TE	Dakotaraptor_steini_TE	Deinonychus_antirrhopus_TE	Dineobellator_notohesperus_TE	Dromaeosauroides_bornholmensis_TE	Dromaeosaurus_albertensis_TE	Graciliraptor_lujiatunensis_TE	Halszkaraptor_escuilliei_TE	Hesperonychus_elizabethae_TE	Hulsanpes_perlei_TE	Itemirus_medullaris_TE	Linheraptor_exquisitus_TE	Luanchuanraptor_henanensis_TE	Mahakala_omnogovae_TE	Microraptor_gui_TE	Microraptor_hanqingi_TE	Microraptor_zhaoianus_TE	Neuquenraptor_argentinus_TE	Novgenus_novsp_TE	Nuthetes_destructor_TE	Pamparaptor_micros_TE	Pyroraptor_olympius_TE	Rahonavis_ostromi_TE	Richardoestesia_gilmorei_TE	Richardoestesia_isosceles_TE	Saurornitholestes_langstoni_TE	Saurornitholestes_sullivani_TE	Shanag_ashile_TE	Sinornithosaurus_haoiana_TE	Sinornithosaurus_millenii_TE	Tianyuraptor_ostromi_TE	Tsaagan_mangas_TE	Unenlagia_comahuensis_TE	Unenlagia_paynemili_TE	Utahraptor_ostrommaysi_TE	Variraptor_mechinorum_TE	Velociraptor_mongoliensis_TE	Velociraptor_osmolskae_TE	Wulong_bohaiensis_TE	Yurgovuchia_doellingi_TE	Zhenyuanlong_suni_TE	Zhongjianosaurus_yangi_TE
290000	-739.3767372835383	-31.90747693838504	-507.5567171509333	-199.91254319422	1.2834684385087003	5.817543436191806	0.045700585301688995	0.601175207491982	2.1984585392982674	1.3971263634238338	1.4102389149597736	1.2777409701909317	1.3156675037863914	2.250292844220954	3.1869787342613223	1.7536688097925182	3.3450197147552587	1	1	1.3116709287000792	145.45926204026375	65.18725110507539	132.86092843373862	71.00703115053551	88.28935992952451	66.62452662357443	72.22708300394305	75.85072905820927	70.8216642614262	84.09174391977484	81.94476884499802	99.08618306165174	129.28250719688936	66.79224718112121	114.98787380192572	68.77679725388444	144.99283350803935	83.2244758331294	122.44400890165244	77.26710407050078	76.50345727867324	82.09314589591239	93.26228856206029	72.15831992597981	71.26791122126507	82.82947188355014	120.03562555595168	119.87986948373384	125.98255137682746	90.79063806647997	93.1110160228275	145.45926204026375	89.6263742699604	75.0638107408326	71.66897034937925	77.58160469298707	87.70320618768315	83.0424279503368	73.54762857502824	130.32885799226747	125.34183338800028	126.92303525760569	130.0592702008215	74.3015041446323	88.65364951894726	95.14855278742405	139.3597751503261	71.55385434425443	75.1181625329106	77.00978322062912	121.92489547486358	110.34857023763503	115.53845315516337	117.54781048911933	70.69110985791204	86.87455297474934	66.22991201215525	69.55048578906109	74.14171519422659	65.18725110507539	80.69601512266462	76.68826952623965	93.67269181578865	128.15793405961054	65.36118448605458	107.94035335485033	68.5673340104972	144.81432412468808	69.66264298518972	122.24717379398741	76.84359627365885	75.96454825738455	82.05872421561264	89.7552504624732	72.0051476474455	70.72570971702952	82.7059093484717	114.74131506488794	119.74934273173011	118.88689249497608	89.2854028938198	91.4683544805988	141.3295612427158	89.15965301578984	70.88344378215044	69.75543752301019	75.65032647479437	75.96525567057576	75.26000531610545	73.50963392736139	128.84721267359745	125.22891768055347	125.86566930840557	129.29024690623496	74.25892536253347	87.0734692319008	85.28719627178081	134.44542110732112	70.13762647783557	70.92788483632029	73.15828553144003	121.90268760212295	110.34511448234049	115.49196301333473	117.16851590231023
295000	-779.7671878407666	-37.923869133012666	-537.3207930460783	-204.52252566167567	0.4053605996529032	2.5943452705590793	0.06436971898771844	1.175128465901431	1.2904381748246676	1.8852049661729864	0.6523703272683059	1.0251189832690695	1.016787220576464	3.037221086433009	3.0384426438352703	0.8069315492321298	1.8442907280348246	2	2	1.8711374254142608	145.37289252057684	66.049998699803	142.08137843843227	70.86339555240819	88.24299089956267	67.0518549954645	71.49938196804936	75.68127027547463	70.07755876850874	83.4965297230157	82.0862905314985	100.16444731232941	129.64235392841434	66.83021575985015	116.27410611166516	68.98560077492233	145.37289252057684	83.32062072732316	122.7993994509942	77.08883177080718	76.36896818209259	82.12615652718792	93.58388849169148	72.83395450912867	71.31685768045111	82.90611113458245	120.51589950713507	120.11428489588702	125.8975489567992	91.39466226676227	92.83700679692485	144.95035781297764	90.16300625528727	75.60029619672538	71.84304065948197	77.72761652007041	87.43009883041069	83.52290422203787	73.6852903095102	129.43914590474728	125.86638608656007	126.9371109526703	129.63748929058332	74.41781019394736	88.31338770679875	95.36333974645545	139.10485678610175	71.63766585528225	75.0006792404149	75.38485709292775	121.978395227027	111.33198203133323	116.15254084203606	117.37737055753982	70.79228757043721	86.94793929714648	66.29858631786662	69.56150566171728	73.81714350374247	66.13183899474332	81.28697569859412	76.65045716361048	94.6668054010457	128.29728438215122	66.049998699803	108.53328107987063	68.4661632379391	144.70402461971645	70.10500990762255	120.83583985622904	76.9607882714932	76.07157956715528	82.01218588507511	87.56879115092639	72.03153075027096	70.79481220121487	82.80972110521469	114.8937589865971	119.5813946152677	117.29003710766239	86.60918901364889	91.50668386451021	141.2630486489513	89.43834060233641	70.75132506103766	69.80996202541579	75.69449996471144	75.9529106426008	75.27013232831794	73.46618462867335	128.98422714298218	124.92490868767057	126.04338489094842	129.33679361215425	74.1660938531371	87.3362098057238	86.4236716962839	134.09988973727727	69.97598854169472	70.71877621977151	70.62253712773362	121.89602479291418	110.3152968162493	115.3178743263105	117.07363483783365
300000	-765.6137600479908	-25.550421504180385	-531.6404554542012	-208.4228830896093	0.5581699157823319	1.5670214444790254	0.07767127986470665	1.8273036739922812	0.9750752427005979	1.6383670205616636	0.7720904307236552	1.4058840347668178	0.5902935249729776	1.6679232970707765	2.908616312430588	1.099337410891983	2.316635201530413	1	1	1.5336576544805531	145.4902787805714	63.024641720767754	143.99835023988834	71.67490635316537	87.49321234265935	66.82605124468776	71.70764195059046	75.62354190082445	70.32881479341894	84.86029340718224	83.47875973582599	98.98898618002761	128.58602950439692	66.77829784219709	115.33224598137292	68.87706814153492	145.4902787805714	83.42104534341432	122.4257850048115	77.33826118410528	76.39908376535242	82.0875036313543	93.90865462167679	72.61729219787432	70.98800939679876	82.91673060743167	119.71092076460282	120.44103778791137	124.83364783818405	91.37579372758402	94.3471141410211	145.06409913737195	89.80883969500702	75.15147679606712	71.87304717540904	77.48265186073621	87.13039022413285	83.13274415714577	73.61089149353978	129.90374879280907	125.31352185347451	127.31787865956386	129.96202734079867	74.42964615109705	88.64594645839654	91.93522226834105	139.4732577559902	71.52831510778759	75.05113992884941	76.26223124197156	122.30071701495069	110.39392684411051	116.26529928029049	117.18422431284094	70.75708128164008	87.47293672857597	66.3266835096332	68.52625580019028	73.93804668386217	63.024641720767754	81.29591019985824	76.74928672505446	94.46895989486072	128.5415122690068	66.06910534553988	108.2423999130699	68.66554645614937	144.5873585494589	69.8192676282068	121.91968508404305	75.22481898149299	75.98953469106915	82.07100056497136	87.73838468473684	72.07824204055815	70.98328341775408	82.64433574721562	115.06054658207138	119.7169777369584	119.13432546247034	89.25674945234513	91.48098623076218	141.06557465426485	89.42963509497193	67.8018357218483	69.78666400333469	75.70834636870872	75.71621924984166	74.99891966060041	73.33248665512843	128.85660953500587	125.29359740561588	124.71742209656738	129.00796904168496	74.21069599387043	88.12490473769094	86.66826360795189	131.41914718697493	68.66645674641768	70.18687683901848	73.24704396529049	121.65728134893757	109.89561365132423	115.3520729543688	117.15240157962994
305000	-779.5152496778478	-27.7352634314284	-540.1962649110457	-211.58372133537375	0.9513089105163476	2.418426869637907	0.11306239719468107	1.4765661797369087	0.8357697683823759	2.58314641034827	0.5442005866593115	0.5345523646640595	0.24600805828684277	2.7505211191034684	3.5535694078300875	1.185263007786207	1.4965618739315796	1	1	1.3676256931026178	145.27569199695267	64.88447817648817	148.37590691192042	70.95137800627074	88.19258889101778	66.73127633376588	71.92358064636592	78.10565213430866	71.61095216236384	83.27177088870765	82.40214644414971	100.6579480063105	129.67415557032297	66.77433575549806	115.01244025586217	69.2599963667607	145.27569199695267	83.55028461110066	123.28693572194497	77.00732503040321	76.60082336292727	82.14256712469889	94.36064855672228	72.1587209604885	71.29666485970719	82.84453497319964	119.84226553674944	120.42541804610504	124.86345389808318	91.39386409958982	93.42805391739206	145.18045972601718	89.63649802631159	75.57502805038042	72.50546770334466	77.54031114974276	88.20689712551189	83.29832349579343	73.69591190800725	129.1483629794907	125.49271037942034	127.07689941976855	129.49818358711647	74.38564007183106	88.1702290737492	92.58686192169355	139.15406741339004	71.78218130780155	75.05813372937075	76.42262013045381	122.70555606015714	110.44040872281319	115.51053660989788	118.64836251517785	70.77231670354693	86.72025381068372	65.52830149826046	68.66030532087166	73.58959479677877	64.88447817648817	81.32771156031188	76.5260456788733	94.74222016133379	128.41553578171053	66.0762257737667	108.46560493535432	68.11655041625457	143.87642051920366	69.52601636939933	120.99921750225647	76.9616669630411	76.05752873260842	81.79303593903967	87.51098765742688	72.14035280240016	70.97911809963233	82.8003204144893	112.9216473879578	119.68287920288537	118.53483883713271	89.45640976699458	90.32897790980168	141.0923617272185	89.32174291225631	70.22432197256849	69.41546718340753	75.83012585224293	75.86340215824455	74.51582821585262	73.08526658683677	129.09151076557384	124.6556187627723	125.77268903844978	129.227675058171	74.07020528944699	87.99116958926872	86.58879804576776	134.4744584066954	70.16627544036274	70.03191935459454	72.81565339307492	121.87613291270432	110.26212772090874	115.47222756727538	117.14967768089183
310000	-789.0053172887383	-32.65455609189369	-549.4318914282966	-206.918869768548	0.8594581009359852	2.6140911297805896	0.04938630489039725	0.8380912030973112	1.1873942784284932	1.4720180716930844	1.0423504036536853	0.4094260127519161	0.11300202777361146	2.878824495911592	2.6511921229452793	1.6142886820540112	2.020811282576184	2	1	0.7657474969562489	145.2015830353301	65.44992946599376	143.0552783012904	71.1252780492997	87.912035775019	67.07048110722675	71.6245235495592	76.62431669379026	71.17502147805416	84.82412459738245	82.0901052816663	99.33242979516906	128.99167130867122	66.77394673303273	115.06466372731505	68.95505050147854	145.2015830353301	83.3659462744325	122.8840705585345	77.01249360625728	76.83492808839017	82.22154489518087	93.34654542910097	72.84030189970842	72.18931188408021	82.90578541658691	120.68400093901072	120.37945799552331	124.75223033855586	90.97115212227689	92.60826157100169	144.84907019286203	89.93701807246504	75.25862044496083	71.63345283112885	77.75338118366929	88.15956661167944	83.1326412204008	73.59012905143281	129.12182999503898	125.35629760154919	127.1076097102099	129.93051021076147	74.4634769160654	88.18542625691092	92.29552851113222	139.54938647758888	72.01163502844017	75.5626751745057	75.48204319116341	121.97252044059887	111.03114521025036	116.3203517977931	117.44335619190079	70.80957205136177	86.37461063946799	66.24808491814973	69.32001966737106	74.03756607181657	65.44992946599376	79.26508407749633	76.08512616714354	94.74762920349687	128.42118592067155	65.90788694304165	108.41550443461243	68.5956151962844	143.91832795116648	70.15302826586428	122.17770429637896	76.37477130443335	75.59893248042201	81.99125566131687	89.49915918626867	71.86945092802506	70.57265453050825	82.73735656460745	113.97501254203542	118.79791378476484	119.17482051610567	88.49938259009586	91.1325335104558	141.33795718364627	88.04243365677026	70.37755127559389	68.92340292453959	75.7413856425726	75.90382929186474	74.96464774718383	73.42718515745698	128.99226546556278	125.18210613719472	125.99276223418362	128.729936394913	74.04028497880665	88.06503561760528	86.4530541386737	134.0543337365973	70.02442844806257	70.76925567059362	71.24350092455634	121.87818474802204	110.32605807955318	115.34611424376516	116.8878241057781
315000	-768.754169595564	-25.74420346643862	-538.0306399784939	-204.97932615063144	1.2728307728360606	2.0191383915405994	0.046012029620433464	0.8006283041051815	1.549666767266888	2.2681145931902282	0.7393465977835154	0.3651648787818662	0.4692909807004802	1.8369602157251324	1.7080466150463383	1.9239149614513062	1.675441374863308	1	1	0.8632515988260905	145.30185994855964	64.4484804581174	139.60969607595024	71.49115153228226	87.56428415285441	66.63290078391303	71.77966280923891	76.22578392835179	70.05379960980058	84.07963789726674	83.42513722567577	100.49815777760374	128.65981985466476	67.4288489178215	115.13173378621514	68.95657110769623	145.30185994855964	83.25043637061967	122.42272645433856	77.74647086592834	76.40786375123385	82.25190352289545	93.13524254673338	72.24130469232394	70.98798849225008	82.9574822576264	119.38910515779632	119.88368645135552	124.6705409390805	91.33805331991887	94.35897847785388	144.97431924853612	89.56833212488601	75.72679419726593	72.29422098701697	77.45450692903258	87.33498759007038	83.35487602248112	73.79678269722689	130.29735340905634	125.84151748225341	127.54113926843176	129.6004572667416	74.31565986909449	88.14732753119746	93.04486157280402	138.97965720744145	71.78956347474796	75.161849538269	75.8595035099516	122.10869063527447	110.35836500767375	116.0647987408079	117.50244729685559	69.77318901721651	87.25264436404142	66.26382486147506	69.06996549821892	74.04696923984356	64.4484804581174	81.04458753221417	75.77044617475372	94.80000600483952	128.43105505914295	65.93542609936652	108.64384483007761	68.53622844383692	144.32311823767677	69.91246721105148	121.83717734032396	76.48882830519034	76.07879736208142	82.05257281965895	87.56128433733558	72.03718751955954	70.8441642312379	82.76543121708866	115.54530113051858	119.65356550064487	118.9556194126887	88.84794453034233	91.11987715223003	141.06274660294665	89.44178274280884	70.7118417144794	69.21992377529408	75.77102151344775	75.67409920413061	74.74539583813564	73.4344677055115	128.7467693968057	125.2160685667569	125.69150569442957	129.14013450848537	74.29040740896157	86.75833274154546	86.68258316749471	134.0462085365265	68.83710584413399	70.95074925056481	72.9172412412171	121.83330997064088	110.25751377112559	115.34854941978773	116.9616856570621
320000	-751.7624806486363	-24.741577196785798	-527.3979126777043	-199.62299077414616	0.5018425997069366	1.4609886288527663	0.08534157193479729	0.6559477951720292	1.8170775787357607	1.4495075962397543	1.7160804473987152	0.7839579558557044	0.3950876334113514	1.1987435074580501	2.610601898546566	1.1162783605758964	2.2487721769561677	1	1	0.5633084541582778	144.96104260284832	65.6839321335672	132.29099451562658	70.917616545525	87.79658635720286	66.61305418818979	71.49521540357865	75.57727938203976	70.08033592783568	83.80162492752102	82.24216941730015	99.53472939337482	129.32792811980482	66.74541327068737	115.18354151506153	69.32456566046365	144.96104260284832	83.41130376272639	122.49447352247498	77.16936660825321	77.17567478113676	82.9195072228378	93.23528370860384	72.28965474240003	71.06156056777897	82.842957819586	119.74168568587069	119.85578174038093	125.33080966118693	90.95316260887117	92.93492510344062	144.85917136775865	89.98341174333041	75.09159032907772	71.9290612949425	77.75577708179586	88.44207136016954	83.6553893560344	73.79188092196853	129.40869683512682	125.36679706008066	127.49661037199733	130.0152275732236	74.3120319401629	88.88472610532529	92.2617133273042	138.99886437159313	71.75985020316597	75.08652812444316	75.13804488304592	122.16002969120964	110.54921685939894	115.84238651942293	117.86709399514169	70.81050066644696	87.3094403807481	66.3340854737094	69.39622410522294	74.02521954673435	65.6839321335672	81.12597330033732	76.52906598410799	94.4815146769767	127.12933886034885	65.90484716297762	108.62309504344574	68.49870547391434	144.90449473133393	70.0915972806463	122.19019612126647	76.90977905571813	75.76392371426316	82.01890208014677	89.82540204676283	71.72956605726964	70.97014420706775	82.7510956914123	113.40777645180796	119.69375734621504	119.18884018554036	88.87728555482619	91.46819023811967	140.71673422139833	89.45206167598566	69.94060737483825	69.83305367872588	75.77644471045942	75.88714019930454	75.12596079966478	73.41146200051037	128.90713210507886	125.23048411395274	125.92876983162415	129.3696921871789	74.25514788216084	86.652459555274	85.70332069317062	133.79325578057896	70.13756293143874	70.92699643687222	73.27930127195042	121.82306835810692	109.64831449381543	115.47440898670459	116.46615418734632
325000	-759.0223794970902	-24.66805184920893	-528.3051155583446	-206.0492120895367	1.1985912756469062	0.9635132942514583	0.07016973060222914	0.4608701427744136	1.7901683203137864	1.8543973338597957	1.684058586538116	0.9558103558396042	0.7425759877337897	0.8913024513887009	2.0531383647802106	1.262216390255577	2.2966983489405606	1	1	1.5489833125637773	145.06853920197995	65.62993993091781	137.6367785894643	71.22587585021861	87.50716748743804	67.08107358935641	72.57125016671232	75.63451124160738	70.47235093497558	84.97130059648337	81.94089230237915	99.63273290749305	128.73450430852102	67.99990982339742	115.12312489425864	68.88547034768169	145.06853920197995	83.61988189323215	122.39429165788229	77.59785535052072	76.54927106887614	82.48428499026822	93.20105458734372	72.16011645190643	71.16360517511035	83.08462432011528	120.37412317864138	119.89312032284329	125.37131821129262	90.88878207002283	93.56914624523712	144.90355975793312	89.87358677838927	75.71043590357041	71.78045344741855	77.629190581265	87.0056079923097	83.04762532453934	73.89877769552959	130.2862064276054	125.38077266436743	127.10374418899772	129.54389933171382	74.29658260414962	88.6374403311254	92.30585558003635	139.2309476013364	71.95364675592758	75.19910914131076	77.6256049599092	122.32452976158338	110.63630010083537	115.89371891727919	117.19810435054914	70.17412590052191	87.33169682558359	65.62993993091781	68.68111831034739	72.85984429503628	65.74969447379696	80.49834407306149	76.6733738707057	94.8186680098926	128.1504803233707	65.82754906220957	108.63795714730969	68.61002210522999	144.65837363165795	70.18325206456288	122.22281053641093	76.78527270130252	76.02680639465844	82.03525329046936	89.34138053820706	72.14509491015353	70.61107161325641	82.7838605124946	113.96036597722679	119.75166948709578	118.79563125297483	88.88234746030398	91.23711297818802	141.4256208206712	88.46914490525498	70.85959443504433	69.84991364835275	75.76072059664968	75.50477838434603	75.26131172089063	73.37084604649036	128.2437466758972	125.24114838037849	126.02633935831221	128.30066585987763	74.29610319644651	87.91858575531847	86.49926423760441	134.4157937260622	70.09673817800444	70.63747927210635	73.23568981661187	121.89600946018642	110.03878690564129	115.48829161674227	117.12941011017612
330000	-768.1730764845038	-36.80190101143194	-524.1083689565999	-207.26280651647198	0.8613703993583266	1.6614312185034747	0.22552525511685514	0.5800345527458115	1.1735375148907201	1.1091657892094737	1.49549605378479	1.4862541822958182	1.0575073370533936	2.7743245271060855	3.223700363083234	0.9246610826310278	1.3687214784516817	3	1	1.3187931517604585	145.53907905745908	64.22642429110624	144.2661746559648	70.84687526876023	88.03846074598371	66.92859122567607	72.10776081359597	76.48958676907436	71.73355859043478	83.63276080657045	86.55729558564977	99.7680304565514	129.9784304213075	67.87114342672584	115.26912392290436	69.21469959519135	145.53907905745908	83.32743438149227	122.36772707996164	77.05796800329384	76.84487740444342	82.15771364619047	93.24036232113757	72.21490592692672	73.0391781738796	82.96826696208713	119.22578011228421	119.82905820343262	125.08376523620367	92.97668721031214	93.42694700618574	144.9096028865538	89.72932778714375	75.19770222637204	71.55428801245866	77.69010209862489	87.13772597272533	83.26509146916563	73.57932742365257	129.13836799627884	125.37709399656548	126.85585968952418	129.4148135498627	74.29658260414962	88.16759245469854	92.08443076679205	140.1549445375914	72.1076283249825	75.00405530939037	75.64666519896599	121.93544331191617	111.06095040075725	115.52933761951702	117.41490196305243	70.77175741244339	87.18960069027659	66.34592766827971	69.55100472008563	73.96506825106898	66.00507018478764	78.36264682030775	76.51657901916585	94.80627401401256	127.87365687210033	64.22642429110624	108.60694294874989	68.43215648296746	144.21550225492922	70.22559288190705	122.34330032783244	76.90001545660262	76.06518046357301	82.08328540641233	89.96122951153177	72.10564846224717	70.81827059015733	82.42398563242821	113.6614405096878	119.81783703692383	118.51423048166643	89.44468106943215	91.51153889777783	141.32820018474214	89.31687228402994	70.64137257783332	69.697220541229	75.8084220737465	76.00420544238872	75.24564854922797	73.50902601821278	128.88928849210686	124.30694250902383	126.1416942536407	129.28964175366622	74.29610319644651	88.13305677935159	86.47550853633462	134.67413022494688	70.04516750736659	70.09810374641158	72.99482827775742	121.88226142313746	108.20301997334992	115.46624185055474	115.5299247445259
335000	-777.4776796141458	-25.638057114569463	-544.4399950891603	-207.39962741041597	0.5018106127451978	1.2054872256686977	0.25353727863872544	0.30813718264006057	2.162915462366917	1.0339004964156864	1.7858847445563155	1.5045925589321607	1.2920283605792418	2.3459453288736336	2.1618943688097443	1.2163765543247331	1.2721389168511104	1	1	1.3524190089121033	145.21709400876932	65.45415831725246	141.33330128445442	71.63874565092989	87.610662829941	66.904009213098	71.7780080929083	77.56258973988521	70.34305397639923	83.26248338291538	84.70444086147357	99.28997084815416	129.43134354890987	67.24991677911547	115.12017109385803	69.23611585865363	145.21709400876932	83.88880513046433	122.45770423102434	77.05351559643911	76.41608461376397	82.22153806270019	93.49089274374374	72.36746351417415	71.5716887227807	83.39420807720805	119.47137497091371	119.8459770371357	125.13774517772045	91.5603083779465	93.90166559879647	145.05926902124844	90.29347332549669	76.05174755529674	71.67076340104553	77.79546286521136	87.16259530668219	83.07607005196647	73.5814714777135	129.76003426744413	125.29805584269064	127.58407066876582	129.63553178822997	74.31919767433841	88.52591817109929	91.85708351529951	139.5078286761088	71.69494303094164	75.03852764669	77.71434486920128	122.0572447985537	111.16155219548939	115.69755677983042	117.33378953825205	70.53671532571126	87.08029604770738	65.83637329318152	69.09194312435878	72.96055871588813	65.45415831725246	80.84499530559788	76.7771360779555	94.75864468457466	127.62847757837626	66.024674089733	108.66592952943547	68.71837162424167	144.70617180965402	70.0992912242346	121.82287610151882	76.98232655155212	76.07781282808372	82.0261737896364	88.62302496743905	71.74916842265417	70.8435654154166	82.71669824572231	115.85866178258433	119.59701309893636	118.96945220023538	88.94767534106794	91.57387350860984	141.29073029249878	89.10056871651038	70.29392273380033	69.81546248961853	74.73540138621205	75.98921912699753	75.2567086821866	73.45915146869824	126.54596362548958	125.23808755388048	126.01027576864836	129.07028200626033	74.02240904495245	87.13941715144304	86.71576450640406	134.65795388524563	69.42254300962631	70.96206715609716	73.22498126497932	121.88563231007672	110.30161732056808	115.48512215085357	117.07546827055685
340000	-770.1057276825446	-32.71615152625296	-532.8254598007832	-204.56411635550853	0.7925014579956104	1.8086880332648925	0.3103697085082887	0.38774387877747174	1.7933941166793879	1.7362690599513182	1.587997156976326	1.2919928794194289	1.1282118485756574	2.2929178605151077	3.4921081500633218	1.4620589501930936	1.051361634911131	1	2	1.3885777304745406	145.9134236328127	65.78424350068745	135.35271522199122	71.08515367493965	87.5527832823346	66.99516909668063	71.9130646526712	78.51245099788727	70.01245927116524	83.48375904598447	81.98008335534088	100.51960624932747	128.7268281622388	67.06467252444754	115.02473763061529	68.90022235272254	145.9134236328127	83.33792729294497	122.36795699591066	77.00640097102432	77.13224672011773	82.30310858655189	93.15298830653752	72.63701526181406	71.31422204148753	82.82406988365263	119.34438287958622	119.90900144547211	125.56001287924053	90.80402563735727	92.57262013617726	145.6823748393593	89.76730056328334	75.38251091277557	71.81587464242772	77.51000868004293	86.99520611647517	83.65613563720473	73.97434515607938	129.38596350965958	125.51678741531019	126.91229150493729	129.6300423455026	74.97228975636494	88.18390049779778	91.84057269887015	139.3267151133306	71.57720472613542	75.20105448937777	76.65206559795612	122.00045973855964	111.14812628782198	115.55979356530909	117.41558349050155	70.76062315183978	87.16055102603507	66.27844663023933	69.32923249647236	74.04424990404951	66.04437447335818	81.33048339594357	76.45051599929992	94.76692284085215	126.27611932505573	65.78424350068745	108.37170489719557	68.55636860410044	144.53477713391135	69.23039406432686	122.34524821822752	76.90067928880391	76.02261582715438	81.88461970775849	89.55115681744371	70.62381902636297	70.9037024893306	82.7809015468969	114.85131882059864	119.78216669228608	119.02566757051613	89.05313015875171	91.52141311374037	141.47095675664914	88.71962098714198	70.31106027616384	69.11606749599035	75.21497592548745	75.75261420971931	75.07692271938343	73.44160925708987	128.51697957346238	125.27079448148667	125.94217802127125	129.27799240297693	74.26791025484943	88.0339404864924	86.73999611653095	134.6422926316876	68.91751177674146	70.79860124704615	73.01222414770615	121.85316948865447	110.03088954108142	115.47998367575437	116.65054683552894
345000	-755.9043451365477	-29.483958194586986	-525.1486044504165	-201.27178249154417	0.44443362057710256	2.0184327291747626	0.23599995825171555	0.29572761441153755	1.5408439988502265	1.6061194559428797	3.8897460184554014	1.3573675104604168	1.4972688915325651	2.5657788414944562	3.0987699664077426	1.7003082963385272	1.1586099329680664	1	1	0.8375676944664427	146.02184766250284	65.42923819956738	134.59609118512293	71.00304080567717	87.4858558186653	67.3627299497484	71.64076881086227	75.83282543527471	70.6404077828646	83.67788856810884	84.2060367348209	99.25426344963576	128.83785618155392	67.18150434584875	115.00685875219447	68.75192224286401	146.02184766250284	83.41973862164356	122.36589620536228	77.00748046905227	76.70140720598596	82.17376462713351	93.50927390213815	72.23677066311798	71.36249706013513	83.39666975160996	121.03540032920245	120.31476672788226	124.67853872591222	91.03890780645331	93.11242476526839	145.13544369922292	89.82196693881205	75.18737109811214	71.67260528214834	77.50386247297538	87.29259291630002	83.10761839746228	73.73201849080498	129.62662044325918	125.40431963241868	127.81634558744845	129.9201501563351	74.5788351205272	88.32237524075622	92.3817253994951	139.06448994823225	72.0980277672973	75.01418974950985	75.30114587697204	122.25424366599006	110.7708306378051	115.60269235821833	117.20559972264847	70.53219091165562	86.97702732700374	66.29608791734678	68.26871386343355	74.12558511633426	65.42923819956738	81.06872818069235	76.37257669788384	94.75229748905551	128.32221857426805	66.09776160256055	108.51766862958	68.67644445040803	142.4365967272952	69.57811104899395	122.32304064794636	76.98902001196285	76.06245092260484	82.05698597270408	89.94715755652783	72.02493496512072	70.8450087116813	82.7991279901841	115.97275868047251	119.7949040316755	119.05912940382474	89.38535102247074	91.03622217651643	141.27702689356366	89.11657520651625	70.64867173701123	69.03808084426944	75.70522799698108	75.99792924107368	75.10550991389148	73.29825972441934	128.55973448858583	124.92679975493022	125.93494056125489	129.3704948287427	73.8828741308015	87.14096784839838	85.90642700475279	134.52674822463325	69.74584841065965	71.03264514885099	72.19263296189787	121.68217944472268	110.1831233875358	115.45950850700424	116.9967777288801
