it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_minor_TS	Akainacephalus_johnsoni_TS	Aletopelta_coombsi_TS	Ankylosauridae_TS	Ankylosaurinae_TS	Ankylosaurus_TS	Ankylosaurus_magniventris_TS	Anodontosaurus_inceptus_TS	Anodontosaurus_lambei_TS	Bissektipelta_archibaldi_TS	Cedarpelta_bilbeyhallorum_TS	Chuanqilong_chaoyangensis_TS	Crichtonpelta_benxiensis_TS	Datai_yingliangis_TS	Dyoplosaurus_acutosquameus_TS	Euoplocephalus_TS	Euoplocephalus_tutus_TS	Gobisaurus_domoculus_TS	Jinyunpelta_sinensis_TS	Liaoningosaurus_paradoxus_TS	Minmi_paravertebrata_TS	Nodocephalosaurus_kirtlandensis_TS	Oohkotokia_TS	Oohkotokia_horneri_TS	Pinacosaurus_TS	Pinacosaurus_grangeri_TS	Pinacosaurus_mephistocephalus_TS	Platypelta_coombsi_TS	Polacanthinae_TS	Saichania_chulsanensis_TS	Scolosaurus_cutleri_TS	Scolosaurus_thronus_TS	Shamosaurinae_TS	Shamosaurus_scutatus_TS	Talarurus_plicatospineus_TS	Tarchia_TS	Tarchia_kielanae_TS	Tarchia_teresae_TS	Tarchia_tumanovae_TS	Tsagantegia_TS	Tsagantegia_longicranialis_TS	Zaraapelta_nomadis_TS	Ziapelta_sanjuanensis_TS	Zuul_crurivastator_TS	Ahshislepelta_minor_TE	Akainacephalus_johnsoni_TE	Aletopelta_coombsi_TE	Ankylosauridae_TE	Ankylosaurinae_TE	Ankylosaurus_TE	Ankylosaurus_magniventris_TE	Anodontosaurus_inceptus_TE	Anodontosaurus_lambei_TE	Bissektipelta_archibaldi_TE	Cedarpelta_bilbeyhallorum_TE	Chuanqilong_chaoyangensis_TE	Crichtonpelta_benxiensis_TE	Datai_yingliangis_TE	Dyoplosaurus_acutosquameus_TE	Euoplocephalus_TE	Euoplocephalus_tutus_TE	Gobisaurus_domoculus_TE	Jinyunpelta_sinensis_TE	Liaoningosaurus_paradoxus_TE	Minmi_paravertebrata_TE	Nodocephalosaurus_kirtlandensis_TE	Oohkotokia_TE	Oohkotokia_horneri_TE	Pinacosaurus_TE	Pinacosaurus_grangeri_TE	Pinacosaurus_mephistocephalus_TE	Platypelta_coombsi_TE	Polacanthinae_TE	Saichania_chulsanensis_TE	Scolosaurus_cutleri_TE	Scolosaurus_thronus_TE	Shamosaurinae_TE	Shamosaurus_scutatus_TE	Talarurus_plicatospineus_TE	Tarchia_TE	Tarchia_kielanae_TE	Tarchia_teresae_TE	Tarchia_tumanovae_TE	Tsagantegia_TE	Tsagantegia_longicranialis_TE	Zaraapelta_nomadis_TE	Ziapelta_sanjuanensis_TE	Zuul_crurivastator_TE
1450000	-1151.4595204457084	-35.2276918181431	-847.3323889920568	-268.89943963550854	0.39656991884185144	0.23427105636008366	0.6558072857638981	0.6346383474800197	0.13997146310878844	0.16736787811997353	0.11797252086748394	1.4815115798785614	0.27400342002607764	0.32491773686685566	2.4242291257898354	2.0902932106133494	0.9959231841605249	1	3	1.1526737868712613	145.3324930637397	65.85540414519441	416.75589237743617	83.62590789667348	76.13831858273086	80.75841791946507	125.54160485377476	95.26574709110284	74.710870017185	72.24373282972799	75.48390113439586	73.80646136216801	91.87545468279478	121.94787233537814	122.9186137521378	103.20048561431099	88.3254067950374	79.15421695814038	83.76249640547236	83.36415717315916	113.44837196195442	104.68252620886783	120.48436231749048	126.3578169719635	89.57612840164006	78.0894327231249	83.81668641492631	145.3324930637397	99.59835473417722	76.14481612899277	84.20288924212433	137.21487824158572	98.09015597498158	74.35125003014277	81.61882816645014	101.24680906864067	122.20450887603435	92.98375156725928	66.12938423040151	77.34137646626529	71.41433815012749	71.3753024674194	96.2323575419549	87.07176383160122	88.14465341420615	74.81667016103859	80.02948210444323	83.04658268060707	76.08300275561291	80.65458463395693	66.3382807826068	75.08853748271862	74.12071229674521	66.04681029653513	74.19931420124315	65.85540414519441	91.5906254709977	108.91774929511288	115.34079426068149	92.07859753032835	87.56018739412885	78.8700862102979	66.76023227824568	73.94399071006492	87.23721545702395	103.3815347571275	118.8680113789019	124.31371694740014	73.96104318497682	78.04042661788279	70.96196857885622	75.34674138355719	71.93129760605234	74.89215167863043	74.47898036932558	134.86050618427035	70.1021793662967	72.50176177494717	70.02092516437389	99.17041433550573	95.18463625936779	82.69757614799019	66.07719110890032	76.75178424309306	71.03052358807848	70.8715888991098	94.9100926485085	84.65134339126892	84.97794546196137	74.2853219951929	79.36479053409455
1455000	-1161.194654695645	-35.568391417650155	-856.0992301040611	-269.5270331739338	1.056525653415958	0.35656526928909305	0.5121565715452999	0.3627650172085237	0.10149396367837629	0.17511737195203184	0.10109498076364923	0.9232720458713943	0.3033017398007213	0.5799762445933118	1.8850279718413345	2.0733536287626517	0.7471952508309561	1	3	2.5061028438624033	142.2637546836498	65.88764127291293	413.84556520471125	84.59286713363714	76.52610951150157	81.01813953180975	125.95643746784776	93.91529260710895	75.16452057266545	72.89203397369998	75.29636747668624	74.87727522450015	91.72702576048957	122.99717336624819	120.66035936470526	108.33653673314915	88.00804167148321	79.31023957286844	85.75457473729766	83.41640627729063	109.45519163314057	104.31911703011858	120.23564878884727	125.89063367612472	87.72761300143732	78.05979548699133	88.5003457020788	142.2637546836498	99.46739478674243	76.21110671051092	82.18030810878135	137.20277358245463	97.21972600977296	73.12596038887236	81.55444738854557	99.56413984208372	117.94963702821649	94.27784274189024	66.37391107980974	77.31036317595802	71.32024576268752	72.04467666833852	96.24171897182309	88.39230281290747	88.27726873160847	74.65110592824297	80.27309825569347	82.81172755425725	76.03318269242773	80.1745019777483	66.33279092687069	77.36551111588393	74.38265982946216	66.04599163183666	74.1209694538122	65.9988810712303	91.18402459671928	109.04647227141348	115.77012505155602	91.00431055387762	87.8545179677294	78.76977797583099	66.82213793452405	71.95324210562511	82.9117022979713	102.4627743840795	119.85487324689281	124.66456895635793	72.29495718855023	78.04229306398842	66.24367567656535	76.07778574710376	71.86391234395552	76.00321285187002	74.34714537511556	135.85970661937256	72.25437139985888	68.75914006171764	72.64330554923488	99.09618174622807	100.65072572002876	83.93154070247485	65.88764127291293	76.84765138669228	71.08716449887423	70.33016972643397	95.0879462270933	86.14114865212643	84.738072276607	74.59343859325483	78.34803347944006
1460000	-1149.6452285418002	-28.425471385410038	-842.9028607611945	-278.3168963951957	0.5658802824276425	0.3989744700241845	0.45699475142775464	0.43486579725865004	0.0705065561930433	0.16228352793776668	0.09199485686210337	0.9297405766824206	0.5011153729709386	0.24079640945310546	2.640668503980288	1.9913496345261645	0.8137794794927911	1	2	1.0910415181857793	148.6042811704686	65.44276562811923	419.53148200389285	84.29466388303241	76.59943113784249	80.9947233420916	126.91573334231828	93.83369506761146	74.68545065240693	72.79582080277373	77.51201740653654	73.99733788624874	91.69799105025048	120.29318693008744	123.74708585885529	103.55141443659186	88.09290709812193	79.48897825639287	86.7171936601704	84.70440658727553	109.79114960044325	104.28228389386094	120.15757387330193	125.99415753481655	94.18886752020516	78.72255790890709	84.75490993821849	148.6042811704686	99.98435755513367	76.52871410067564	83.29911580672714	136.99869036850058	96.65814276296075	76.18748483276866	77.60352866052325	99.74381768348253	118.97402461056727	93.62319614225432	66.28819441802776	77.50547683864002	71.49547447873185	70.92759262886933	95.60805120325392	86.6211360771434	86.48205542593394	74.65634938291163	79.42742015293831	82.96323144321549	76.07742939930085	80.5135819462418	66.28592450594383	77.42743331074149	74.11233140906957	65.44276562811923	74.01626213380112	66.07141737356818	91.64826169099283	105.54278674777005	115.49648711128425	91.3990213385269	87.6420054204183	78.78451914795923	66.66469366246812	72.34250305812387	83.92959403189646	100.96836382853664	120.10321999257211	125.66164696127862	73.58100799050794	78.03665112170907	66.21262543580407	76.08463012303717	71.93412325079433	75.98884743709738	74.28401407757146	136.015591952087	70.44683803233205	71.21092404840921	71.93718840080534	99.44019831403848	97.98996806836303	84.16803275116575	65.95255683557426	77.19143859737424	70.64739142401801	70.89083192804883	95.59616694342505	86.2868410545712	84.6141225122812	74.48827894360245	79.4074105805347
1465000	-1164.7052005093012	-27.50531576343949	-861.1336554883741	-276.06622925748763	0.33942409544029356	0.49494469525453244	0.8982737868922867	0.6483647803649504	0.1371491116678128	0.27114375556635245	0.14320832199973935	1.5259576057485684	0.49817663528341666	0.4321854672668026	2.4012025043656813	1.6393464992915598	1.150987410881174	1	2	1.4990774427534315	147.44267392632048	65.53940501588227	417.63117504321775	83.19646234095048	76.52414639688298	81.38990608025502	125.40083004486885	96.38056132755553	74.70795858675584	72.07201542136968	77.76369154108444	73.82405988184722	92.32310043294267	123.2721296672021	121.65233608546247	103.1052982191269	89.09711424498553	79.13808718114367	85.07458908077699	83.34854921862694	108.63464284542684	105.56639245469998	121.90450454759257	126.31419887653155	96.25974603989917	78.08261076491424	84.33065119273446	147.44267392632048	99.98001702283464	76.8653605748238	84.31902778596245	137.752750062197	95.87715106692218	73.52873910387915	77.45498392022762	99.51001171833289	119.96841406345764	93.50015970220436	66.17062794028962	77.37100861096823	72.18519048551138	71.47699455708312	95.64821702324282	88.32944399657335	89.05751838854565	74.91147132152786	79.621418741475	82.87742552072834	75.3011996233826	80.41775972237558	65.91442514713295	77.5947950224629	74.11274298868622	66.02974937397904	73.96907848772805	65.53940501588227	91.60525402587514	109.93976998891841	115.85174758914509	90.8667411532072	84.57006172480202	78.91783694972287	66.96903077188244	72.40139963686696	85.50264195044687	102.18263453439098	119.74078530742457	124.23948031189211	72.79467898970418	78.0400327138603	70.51559238548049	76.71141449042493	72.36935618945462	75.87025151253367	74.37773546638007	136.11301318422528	71.31820989370247	72.48884242899618	72.6074036187105	99.15908791306077	100.60323192346112	81.79616533879884	66.02202532206539	76.45861914762583	71.11186958460453	70.91894458421294	95.43802906258786	86.20417820817225	83.93123580740057	73.92667368831977	79.38303114208234
1470000	-1174.266579500242	-33.354615510785706	-861.7953541428179	-279.1166098466384	0.2950973854157962	0.6854474408308499	1.2756122955484057	0.27981813417525514	0.1836524192016105	0.23829813815626896	0.21397674084723303	1.1903796335947485	0.24808642686024018	0.5492468062231874	2.8671262719553083	2.6070524424952843	1.336470847177212	2	2	1.6150470355622581	142.81331067382754	65.79816300363198	421.24465094119216	84.70061488967131	77.46288741822977	81.33998034112199	126.66468816356192	99.63172930810244	74.72596362625937	72.52802552008298	76.88014275568399	74.44640925262154	91.78577457042893	123.23428994048255	121.09122205243129	105.99211648116558	90.49247893339242	79.12919627560429	85.9584708328168	83.38031111558556	111.72513041180501	105.50528123381063	120.22291113611058	126.37023209901764	92.96515608684432	78.04893206096189	86.0670320738725	142.81331067382754	96.1118173528779	76.10672763195561	82.25145003855309	137.0522382193353	97.4783284646147	73.72402670752003	77.3441836733251	101.98999628461988	118.65316494575762	94.18591130217963	66.63121119616955	77.73868792746669	71.27545280714901	71.20723668740126	96.55462087878269	86.58668039937504	85.74838182276756	74.64301144127501	79.61180243031042	82.82269031020684	75.68660610054816	80.23825574507245	66.1194116098845	77.58839034898627	74.521246431396	65.84027394099378	70.57918413525306	65.79816300363198	87.27930757713685	108.28339655725642	120.63391859823594	91.34154388673991	86.98895438959858	78.83525106381036	67.58232595273013	73.51809879289232	87.61672044217939	100.8183075133967	115.61865616374259	125.48885624451525	77.27288249328156	78.01992220364667	68.96004502999875	73.1968679035066	72.43641488941454	76.02403767630706	74.26787479024645	134.54632856397535	72.23225070439392	72.41565833671558	70.8949502051	98.32341597699332	97.38041947522849	83.93181088339998	65.96069565036922	77.2776677159057	70.67817803032852	70.6826948618243	94.21993903752718	85.52296833097742	85.46427753862066	74.60932685579999	79.29438056196813
1475000	-1156.68774638548	-28.18110002000578	-857.5454915021066	-270.9611548633677	0.22404596502728705	0.7393843470693665	1.139033698829929	0.3495932401208019	0.20451524370439975	0.2426772079928608	0.09319685347209769	1.9509874194656518	0.22967614646240328	0.4989480983721655	2.2597252884901233	1.4369275079042136	0.9076711061719821	1	2	0.8999401996538254	146.73425650562896	65.69697385599399	412.15709426316863	83.27189904925558	76.66212654441014	80.8755768887431	126.3538430340682	98.36485560099857	75.164682897605	72.20065702433104	75.49711831576808	74.03513256053863	91.79498895338385	126.3213041489629	122.18222014105359	101.9342236049777	88.1045345293519	79.29201059965635	84.41490426773306	90.17041497801526	109.56732185988736	104.53387702486845	122.73768807457564	127.56067697399077	86.14903809190153	78.19614876171475	87.18138462460159	146.73425650562896	97.89694744767498	76.19436540343094	82.67511721267896	137.34704639020367	96.77192096658653	73.08106640224398	80.62544521792148	100.06366598130857	118.29638925118235	93.49535609708072	66.78592193888103	77.3563165824902	71.66003276675426	70.9761508611052	95.59812707854834	86.69470469970757	86.24806932233818	74.67523812023838	80.9635080855655	83.15043671045898	75.89953084916047	80.3111560115113	66.24869655239999	77.31168443241265	74.21243423418971	65.87442894112519	73.80649088620355	65.92867743502596	90.8656858463879	109.83533548653301	118.3295022691955	92.14671195890634	86.32765104148639	77.7133663412088	67.51742777443854	71.47617211992267	87.03809365211092	99.65694317128991	115.50245357462978	124.6707184827754	77.22760356126382	77.09541760252995	72.23054615045477	76.4517076720148	72.0517289222089	75.69299463378786	73.78389037666906	135.7078205156729	71.66758444646374	72.28325124503003	71.7678727501339	98.69777135586168	99.34305908784712	80.97381358793696	65.69697385599399	77.12160571374194	70.92601624601814	70.88450296564099	95.59169393770134	86.39898734126032	85.46075500309401	74.41454193867781	79.25544393741717
1480000	-1147.4782471773897	-29.469448748375346	-844.5602747943285	-273.4485236346859	0.3315116106177871	1.4552150887911386	1.3843524745781088	0.5934223062754818	0.23284962588719357	0.17608683255406019	0.14582512704425662	1.73645276624622	0.1893646453157188	0.716767386198374	2.3343597424804052	2.0541901644192735	0.9465150607805828	1	2	2.7739607177054575	143.71312285885054	64.66050949029791	409.7878662350563	84.13057614949494	76.85458877311041	80.67631701931249	125.57100734771849	93.43081400059026	74.62709291676765	72.47021234167612	75.22287500288103	73.82724916957505	91.89340174461951	122.51334724791953	120.85493360270132	103.29634940172109	88.52000693578637	78.93691689533803	87.17118548794593	90.68134899507113	109.40705073355204	105.31346443279361	120.91120168389745	126.1435014123802	88.63834496258066	78.181230984252	85.7172152112967	143.71312285885054	101.69700178490196	76.06189911826716	83.43936378730692	137.78298396741621	98.72402990447483	73.98785863338762	79.10846865969407	99.65260601622109	118.39591865552262	93.39347874688814	66.14856503595475	77.36667793096534	71.3439468626305	70.94350470069736	96.01844025249322	87.1730221035635	86.55706560562079	74.63785893847579	79.68342117809965	82.61534757238283	75.30021381034955	80.20850996733118	66.1283594348898	76.64913326863325	74.5791509916987	65.53067522242034	73.92742076129842	64.66050949029791	91.64788746427953	107.90738142467345	119.8646947239068	89.70290844116236	87.78225317093555	78.93070712674839	66.25545246724421	67.4996689379475	84.81911998248606	103.30881375239386	114.9799928191529	125.23212803686249	76.19004111147596	77.94684771801678	72.2344671528839	76.01198538122436	72.33781975092967	75.7086811458196	74.93404607825936	136.02490127582803	71.47812116724712	71.86575821074067	71.97970711546954	99.1008619642585	99.61437923898173	84.05051554062672	66.0455993453567	77.28644571297238	70.83000236705954	70.61608271117628	95.26948147535263	86.20729173795858	83.98667272005085	74.60516119211546	79.17640197845836
1485000	-1147.7492414602798	-27.88963039271622	-843.1268106725191	-276.73280039504436	0.2739447702414921	1.1689937299600937	1.1063613948766364	0.5860027586111265	0.1296153159385608	0.2294465951943543	0.17198762268748824	1.3807255929457953	0.36316069649284183	0.49522171447887664	2.2480405177018508	2.036452956678959	0.8320505652111908	1	2	1.3261980026105817	143.3599108944467	64.60809483784436	414.55066114081296	84.47581969012384	76.15477013921978	80.69557573400424	125.3837534504236	93.56538029238699	74.63733231857444	72.56419617099897	75.24745099238045	74.0173619322636	92.02765128291847	120.41233783399913	120.97783944891535	108.62688328643294	88.36748887770982	79.29151138639278	83.2613261274999	92.37796071710943	110.56454353948344	104.82394821548334	120.2790102032699	125.90754697717509	91.01943375230597	78.12419119221995	87.44899727140566	143.3599108944467	97.01386066514885	76.06091077855035	84.83547173957754	136.93204778712874	98.57367792773444	73.70132906090296	77.65660567154777	101.63814071560282	118.81436561361456	93.15061633992828	66.33205896437542	77.58963021588872	71.56860083536061	70.99716473645606	96.11634553224985	86.54864176728721	85.82857414224992	74.74680244336591	79.56408378509562	82.21048742937363	75.87807449538819	80.66826888304276	66.10812479563066	76.07840814686213	74.61421802864882	64.60809483784436	72.16725393739863	65.6471108080381	91.46317866020044	109.4382277877017	117.12875877993768	91.91180445729496	86.55105539493866	78.851378912027	67.08973767360935	69.5219456012215	85.37560897576402	102.39870422299589	116.28926895393379	123.34789934118992	74.36840036360638	77.9588424872144	71.71551005650878	76.71352810667518	72.42939559522098	76.04245544787071	74.96832725423317	136.17824216814802	71.0957321280221	71.97717179621968	70.59220253293213	99.1876831985686	97.3318522899206	83.67138044440891	66.03905191049243	76.79436420355985	71.1200984072104	70.85957380067286	95.40306844336486	86.38578271503802	85.61074980440993	74.19182128210706	78.74764474894916
1490000	-1169.7942288847744	-32.75343831271641	-858.7832164563091	-278.25757411574875	0.34610767790872154	0.6670919067286379	0.9829746775288949	0.5699436169922555	0.1488766950358343	0.11697035339368358	0.1168890014098171	1.3292831731600963	0.5360187542019863	0.3764080344712179	2.36559644967977	1.6210420897856825	0.7684727935629855	1	3	2.274468239892384	145.77432217748927	65.59545111461289	422.28938431679694	84.22088240547995	76.3862111837973	80.73326717141292	125.37907544757195	94.1877254669506	74.67939551062024	72.07026046039714	76.53472231519848	74.8090439485387	91.67814768586187	122.68053006294072	122.38777929715829	107.04590696150564	88.82832525671024	79.1107623478656	83.28843804257109	91.34775396964943	109.73383598416768	104.39295419127299	122.44951365127228	125.78671972734145	89.6868124837146	78.83095612648184	84.96409579580505	145.77432217748927	95.0383862808212	76.0876326774275	86.11760630832472	136.69105319346392	95.40358219963265	73.38983297176809	77.76317695484606	100.56572413867107	117.37918034314632	96.133055802999	66.1182240493456	77.3803294064108	71.26357434616583	70.98091313725432	98.27532252226912	88.49195651529568	86.15214377830668	74.91709257291257	79.5132380665836	82.62663673423398	75.86783229227235	79.72944758932141	66.36458590874285	74.96561128305173	74.22348006852164	66.0641936782632	71.17799594484805	65.59545111461289	91.62423320563094	104.58678443465686	113.10956982014581	92.0380824772817	86.72954974359389	78.37958160165546	67.4715128218323	73.81731328027645	87.42083140052503	101.9471406910389	116.80052861661143	125.44016532403556	77.45568172814335	77.86687944822089	72.22911646443143	75.40709598406363	71.7248229951119	75.71683481255126	74.9186966518335	134.759260397592	69.36475705835329	72.2304353909827	71.98109448083513	97.77743928016802	99.5849072896198	83.42646058376175	65.96692535863714	77.23703900304702	70.61143346786395	70.59116891941005	94.73867296323583	84.59261127563187	84.79253598111124	74.2536743453416	79.1520067095233
1495000	-1163.4563429851364	-28.1100024830047	-861.3580362905196	-273.988304211612	0.5444546811838289	1.2461079582941776	0.8819040419590266	0.36193135571207147	0.19967218009014145	0.2072511988202391	0.14216661262476496	1.1487130127083036	0.35814267752625906	0.4904068799312059	2.567463486532605	1.9975555227737338	0.9714048739902572	1	2	2.362362642128428	141.96554318570068	65.52305449467828	404.42189135173237	84.73184844284646	76.45817928967162	81.20214734814388	127.2741798154379	94.30297175718495	74.81145255024742	72.31575186673697	77.31712582931401	75.2283077081152	91.94955581649845	120.10923113941382	121.41489413756739	107.36491265746355	88.01677902641141	78.95987667206366	85.43546018816627	90.13900293602005	108.69265504995812	105.26888877622139	120.2635074682938	125.96396864268496	86.07247484325039	78.38024829207416	84.56003781534835	141.96554318570068	96.46984854620682	76.2135509105512	87.8356505052316	136.67223454262864	93.98231913531365	73.11375710544084	80.51762353237662	99.60309158165201	114.59578730359375	96.41604341886286	66.51850901786216	77.43673995735357	71.28871876251948	70.92829826490353	96.77207687805428	90.16253933272871	85.74416186356783	74.73706384550056	79.85767558962307	82.66645539175896	75.9469214165045	80.36385830476016	65.5862043495233	75.8176850064591	74.26599144151092	66.08735283248572	73.31413625220729	65.99063489755521	91.4983948745987	109.70359889184392	109.52234167880322	91.16359640203994	87.06405372929865	78.67260860149636	67.43936299995475	73.95360109477562	89.38821729505314	103.72863173898754	118.14144461302888	122.88401794836848	77.49275864323123	78.04000797691327	72.82479518196196	74.93238243962543	72.38151601628002	75.60012282265875	74.87359693410777	135.78054498535568	67.54798385406436	71.69813537789118	72.89054280709419	99.06450261573497	100.04954460493519	83.65957698657849	65.52305449467828	76.88826295106685	70.41373904262987	70.79044411338948	94.98490022814472	86.22473447684821	84.7569479524642	74.21857626475618	78.8070194656489
1500000	-1160.8347651187764	-31.957486292199874	-855.2288352599903	-273.64844356658614	0.4624221518359079	1.194741962556456	0.33412725710869967	0.4770159687133304	0.16318692442299362	0.20225324043109172	0.17530001995231873	1.2746252351013179	0.5169614113098211	0.2790172607650841	2.538145375753391	1.1255942451998953	0.7992285310700823	2	2	2.8000813267581552	141.8482084012989	65.36518953171505	409.19427171597994	86.3896986714704	76.98736103415752	80.8973366481791	126.60909666968138	94.94409437036455	74.63073426506442	72.22818578456483	75.17489686465744	74.1199102565031	91.99396311886503	122.86314350568873	122.82345446904004	105.6658000318006	88.18311646039183	79.1939269818847	83.11811031931462	85.4145626075874	110.35199669556202	105.1308675448567	120.46002675041494	126.06905232934682	86.36990898215304	78.27816840393719	85.20633915849851	141.8482084012989	95.57278744520713	76.08525113801214	87.12368496126311	137.31655420545246	95.3297891048441	73.48884955466774	86.65919110406857	99.48550615928504	114.34058907367393	93.75936874980442	67.37741825227847	77.35713727845744	71.28873406893725	71.6875706822297	96.40057620410188	86.76345770904014	88.0509407787657	75.08585548630508	79.56387600165635	83.11259216734751	75.64914926680541	80.61057437277267	66.36479431846915	76.79470972325826	74.61282029441054	65.66224338624703	71.27097494992707	65.36518953171505	91.3509577491131	108.52263488126012	109.52050534049859	91.90474871842675	87.0736036862039	78.87072268279032	66.30586916472954	71.42830310969441	91.66751465417997	103.1865618400077	115.26528387792061	125.72028516803734	77.23110010214569	77.92904312964957	71.5442866901584	76.14039754526314	71.31143507459929	76.03932896168284	74.54438285611104	136.197493928972	68.46044231034517	72.44671962564448	73.00772472480753	99.07869669672917	96.37228159761472	84.15632881177058	65.62587040607069	76.93034020124767	70.64995095744993	70.88129755841045	95.58142709039346	86.51671005986631	84.71996058888554	74.30583374626899	78.56373501945286
1505000	-1162.767454564161	-27.093922535382738	-859.4170230808215	-276.2565089479567	0.6140250575197639	0.4582810661244848	0.3756740449303722	0.5011025300338217	0.14673880946213147	0.2963566866525531	0.17482323141969025	0.928813996017802	0.36287665998765994	0.267627907737776	2.185630740410861	1.7514101248393754	0.6066095943609543	1	2	0.8208862488077054	143.63692806392353	63.7582697490956	421.1957476411399	84.54513890138723	76.16428421771057	81.00123093313934	126.82531339009275	94.30207014477794	74.6321280488756	72.1961362360264	81.63473480543587	74.39791643743833	91.85386166289672	120.18617982628824	122.52105763952603	108.04660168885964	91.73589807407288	80.97880437420588	84.13898479784272	83.13981058814507	110.68654761163154	105.28591342056798	120.3721658020228	125.75656240544916	84.07993964428024	78.2243599150294	86.8323742106378	143.63692806392353	101.97354245461919	77.49564953777426	88.6628729727979	137.71359011248853	94.82035685280643	73.40903581320748	83.01318381658184	99.94482438119333	114.64674753678797	98.08515241463485	66.19499135401117	77.36158099618702	71.35196381854566	71.01015756926654	95.86535970728833	88.00867253054305	86.89993410295891	74.73357669794143	79.47469928551651	83.1682750591491	75.98323074237976	80.49500751816561	66.10944100894066	77.08917446701864	74.62372737081465	65.92806034979854	74.0841051704871	63.7582697490956	91.5230091517871	109.25702161283981	109.36755270337082	91.94949547928984	85.08114641556969	78.72349161727418	67.19001900890628	73.91572454772877	88.70753728222468	103.35375713266174	118.89401966168568	125.66901180130216	73.91743371245427	77.85807510251927	69.83603194953247	76.77569794579203	71.63861420149536	75.46458427983939	74.65956782853388	136.26443326209292	70.72965135135416	72.33934689764997	72.25650878712898	98.37942571656144	99.06642594974824	83.57356859907443	66.03835495215971	77.22025822909444	71.20517973768398	70.7564465541087	95.59364071611843	85.65175095405347	85.53673797342138	74.12565826200083	78.88661634136604
1510000	-1151.83097510921	-26.975203928123598	-852.3364578105632	-272.51931337052315	0.686741651946638	0.7711211415175514	0.45043473816615004	0.25321134523790056	0.12483161670865699	0.18699913883428684	0.23724569509591317	0.8437271773017847	0.40242373871278203	0.4037736662481131	2.3841908879827605	1.7794402587987768	0.6850110805282229	1	2	1.5817615890086478	143.30048730972013	65.80637513856705	414.74756087440005	84.47782863612855	76.15284707884548	80.92899474135771	126.78194693469528	93.37861474161437	75.39377890997346	73.15304108918714	76.82888268571376	74.14355512976202	91.76852493714715	120.90616699431688	121.01621903435824	113.36863158746107	91.1338907897976	79.58734240061162	84.28618742417612	83.83642422377223	111.52917471545462	104.02683488553052	122.07152786731791	126.93040117399275	84.0155518416863	78.04855329068225	88.5888028093148	143.30048730972013	98.45957609779958	76.13736598002656	83.4069670302003	138.3001521036426	95.42603954087814	73.29425706602034	83.36374084154525	101.5431721818335	114.4398916142033	98.71960858033157	66.407793647903	77.41916684046767	71.25149661990949	70.9667899197368	95.91638252638982	89.37590255800927	86.28838721318006	74.79118936595555	79.4541246861013	83.10166705380307	76.09248246113869	80.39669106176083	66.3186114775579	77.20977867740406	73.81519864941109	66.09199044192977	73.91663696435658	65.80637513856705	91.55863297849929	106.98980744041006	107.84936799478388	91.89103195332531	87.04535343023542	78.55305406479208	67.45055180229582	73.85799468106036	91.79339776857752	103.87158473601345	117.81458316053549	123.18539260761635	76.98531111477205	77.93596760755067	71.05349601947859	76.25538170405854	72.31465628478777	76.0201225837027	74.55364819183698	135.15977598824156	72.27356727089642	72.49638026592129	72.99982660558635	99.3729511774046	100.43033234859452	80.7530196830604	65.8417857233602	77.0503089158591	71.08535875079305	70.13278231471908	95.45965025942313	83.99178462980078	85.45770313975477	74.28732635740455	79.34733329127076
1515000	-1157.3543628344412	-27.924455637022753	-851.4342856849876	-277.99562151243094	0.48924811095264403	1.011254941623905	0.5841873752325011	0.27987674151982417	0.12785181783468766	0.10030785718165444	0.38368613067983237	1.452214497660329	0.1410870783530224	0.47161956470263977	2.3098385933747196	1.8905199981973846	1.1223544724626058	1	2	2.0270038691778343	143.05364913383377	65.14503317824445	425.90714899529394	85.0611871409679	76.19850038697473	80.75824650303552	127.92944540742477	95.24072451106025	74.68676684878287	72.30623779535439	76.55791094842223	75.16646837582694	92.21503457349806	121.53720898449285	121.38701327825399	114.65061361266716	89.48318018966586	79.00731686445026	82.98112594292147	85.9839231287378	110.43638223305629	104.1489184641352	121.9700674559192	129.94046202858874	83.78318272886241	78.04904715620764	87.67597847282182	143.05364913383377	97.1633441913184	76.0761309567591	86.43237981370542	137.11964211456143	99.82833542327361	73.2958775071277	78.61168500969295	103.79881613729493	116.3701564587503	97.95626265893343	66.14331342339321	77.4044163636755	71.44999268628503	71.00148272350935	96.48904555734117	86.87070756604673	89.1426654718842	74.70123884390995	79.4983945937681	82.66184786596466	75.79980359268201	80.40866787776488	66.28323416230705	77.5116380142397	74.61559920426656	66.08882478027219	72.12847142117988	65.14503317824445	90.76272252542805	106.77383766339813	111.8941089114736	91.58967071929501	87.84930608306851	78.61833028668224	67.03855764367302	71.89476186796279	90.16336599993045	103.62238667648636	117.53072821657159	125.45140688395901	76.64045072830594	78.045405290143	72.54152875415726	75.44601717378015	72.47386665880073	76.03836958672656	71.74809083406265	136.28744632532215	72.0543670006143	72.05432067230988	72.85440553357246	97.32810607731274	99.43046658148837	83.19525177556882	65.98579274687215	77.00953772015977	70.70063747006755	70.87856875322213	94.7640901020978	85.44605167276906	85.06296047103567	74.42576391507495	79.41153125358443
