Species	Status	MinT	MaxT
Saurornitholestes_sullivani	extinct	73	75
Unenlagia_comahuensis	extinct	86.3	89.8
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Unenlagia_paynemili	extinct	86.3	93.9
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Utahraptor_ostrommaysi	extinct	134.6	139
Yurgovuchia_doellingi	extinct	98	127
