it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acristavus_gagslarsoni_TS	Adelolophus_hutchisoni_TS	Adynomosaurus_arcanus_TS	Amurosaurus_riabinini_TS	Anasazisaurus_horneri_TS	Angulomastacator_daviesi_TS	Aralosaurus_tuberiferus_TS	Arenysaurus_ardevoli_TS	Augustynolophus_morrisi_TS	Barsboldia_sicinskii_TS	Blasisaurus_canudoi_TS	Bonapartesaurus_rionegrensis_TS	Brachylophosaurus_canadensis_TS	Canardia_garonnensis_TS	Charonosaurus_jiayinensis_TS	Corythosaurus_casuarius_TS	Corythosaurus_intermedius_TS	Edmontosaurus_annectens_TS	Edmontosaurus_regalis_TS	Eotrachodon_orientalis_TS	Glishades_ericksoni_TS	Gryposaurus_latidens_TS	Gryposaurus_monumentensis_TS	Gryposaurus_notabilis_TS	Hadrosaurus_foulkii_TS	Hypacrosaurus_altispinus_TS	Hypacrosaurus_stebingeri_TS	Jaxartosaurus_aralensis_TS	Kamuysaurus_japonicus_TS	Kazaklambia_convincens_TS	Kerberosaurus_manakini_TS	Kritosaurus_navajovius_TS	Kundurosaurus_nagornyi_TS	Lambeosaurus_lambei_TS	Lambeosaurus_magnicristatus_TS	Lapampasaurus_cholinoi_TS	Latirhinus_uitstlani_TS	Magnapaulia_laticaudus_TS	Maiasaura_peeblesorum_TS	Naashoibitosaurus_ostromi_TS	Nanningosaurus_dashiensis_TS	Nipponosaurus_sachalinensis_TS	Olorotitan_arharensis_TS	Orthomerus_dolloi_TS	Pararhabdodon_isonensis_TS	Parasaurolophus_cyrtocristatus_TS	Parasaurolophus_tubicen_TS	Parasaurolophus_walkeri_TS	Probrachylophosaurus__bergei_TS	Prosaurolophus_maximus_TS	Sahaliyania_elunchunorum_TS	Saurolophus_angustirostris_TS	Saurolophus_osborni_TS	Secernosaurus_koerneri_TS	Shantungosaurus_giganteus_TS	Tanius_laiyangensis_TS	Tsintaosaurus_spinorhinus_TS	Ugrunaaluk_kuukpikensis_TS	Velafrons_coahuilensis_TS	Wulagasaurus_dongi_TS	Zhanghenglong_yangchengensis_TS	Acristavus_gagslarsoni_TE	Adelolophus_hutchisoni_TE	Adynomosaurus_arcanus_TE	Amurosaurus_riabinini_TE	Anasazisaurus_horneri_TE	Angulomastacator_daviesi_TE	Aralosaurus_tuberiferus_TE	Arenysaurus_ardevoli_TE	Augustynolophus_morrisi_TE	Barsboldia_sicinskii_TE	Blasisaurus_canudoi_TE	Bonapartesaurus_rionegrensis_TE	Brachylophosaurus_canadensis_TE	Canardia_garonnensis_TE	Charonosaurus_jiayinensis_TE	Corythosaurus_casuarius_TE	Corythosaurus_intermedius_TE	Edmontosaurus_annectens_TE	Edmontosaurus_regalis_TE	Eotrachodon_orientalis_TE	Glishades_ericksoni_TE	Gryposaurus_latidens_TE	Gryposaurus_monumentensis_TE	Gryposaurus_notabilis_TE	Hadrosaurus_foulkii_TE	Hypacrosaurus_altispinus_TE	Hypacrosaurus_stebingeri_TE	Jaxartosaurus_aralensis_TE	Kamuysaurus_japonicus_TE	Kazaklambia_convincens_TE	Kerberosaurus_manakini_TE	Kritosaurus_navajovius_TE	Kundurosaurus_nagornyi_TE	Lambeosaurus_lambei_TE	Lambeosaurus_magnicristatus_TE	Lapampasaurus_cholinoi_TE	Latirhinus_uitstlani_TE	Magnapaulia_laticaudus_TE	Maiasaura_peeblesorum_TE	Naashoibitosaurus_ostromi_TE	Nanningosaurus_dashiensis_TE	Nipponosaurus_sachalinensis_TE	Olorotitan_arharensis_TE	Orthomerus_dolloi_TE	Pararhabdodon_isonensis_TE	Parasaurolophus_cyrtocristatus_TE	Parasaurolophus_tubicen_TE	Parasaurolophus_walkeri_TE	Probrachylophosaurus__bergei_TE	Prosaurolophus_maximus_TE	Sahaliyania_elunchunorum_TE	Saurolophus_angustirostris_TE	Saurolophus_osborni_TE	Secernosaurus_koerneri_TE	Shantungosaurus_giganteus_TE	Tanius_laiyangensis_TE	Tsintaosaurus_spinorhinus_TE	Ugrunaaluk_kuukpikensis_TE	Velafrons_coahuilensis_TE	Wulagasaurus_dongi_TE	Zhanghenglong_yangchengensis_TE
1090000	-803.5674680980031	-36.42224685951342	-526.0561686107304	-241.08905262775932	0.05223083855171832	1.5260199441001492	4.195305917796914	3.66010908927878	1.0184258965520516	3	2	0.9888819510042288	90.86376182836126	65.53198295207196	199.46380761938772	79.33299627199234	76.2561916118954	70.8362151816928	71.59410562483744	73.30925029322479	80.04311752663331	82.06278853287552	67.79096622642446	74.6737366663912	72.48970810345301	72.21961789802361	74.8480317688747	86.13871781313766	67.86296810315174	72.17054053127421	76.6510401474442	75.7442824016769	67.94437592017546	84.92226686972064	86.09300712474402	83.0579567727939	82.56551630356121	76.55421785363005	76.9980424639267	80.33963059355976	73.92725387573567	84.30480108542105	90.86376182836126	72.1697954553516	85.82781691047835	70.96681252193216	74.14514905414717	72.44948266629103	77.39519872573973	75.47478400323425	74.8387834125959	72.39355890953117	75.10286224238303	81.83757169933529	74.53684914324936	71.54407669597784	81.20759042291947	70.41391533322249	72.11077219840308	67.39022875291285	76.31693188105476	74.51893385232066	78.24125635320662	78.51640833892276	78.75528465666638	71.20521476587594	72.16947156360122	74.03507237450754	81.88154601237399	81.54796665951733	77.91788080360985	82.24560510315436	70.64125447875743	71.77578255800476	71.64883186694868	89.01557120022309	78.0901291131019	76.11209009645808	70.44473039046204	65.63373595876871	73.29070418267082	79.71839952860522	82.00188555990005	65.96064589988032	65.72304185395137	71.88877618160097	67.01885495845391	69.68786223411784	72.28106456791066	66.00666457047221	68.81001427304781	75.88227030995955	75.11276205523981	66.05583724355144	73.90264082706358	85.94829077933751	82.91575255926278	81.38061786768331	74.78120994553565	75.7725141634432	78.20030935552134	67.20074919389435	75.07677902622126	84.87408483714876	71.34791340021144	85.63505427166494	67.1220817318743	71.0446291713161	65.67004729475039	75.42793515931062	74.75165602997109	74.6592110204629	72.32440068633761	73.43295701564244	75.40090406840334	73.50610610538719	66.07124103726233	80.9957562687867	65.53198295207196	66.10146749819884	65.91391281171988	74.59822325089901	72.86692931689065	75.69759310455852	77.01864515094609	75.84368409830536	69.37552730176625	69.3108912480893	68.4266666618922	71.78537173127354	72.5205151937727	77.6999844635641	71.33157461128654	68.97741654187739	71.52672918049355	65.96119675473962	84.71893572470401
1095000	-787.9959885733999	-29.5716547769453	-509.7007137275922	-248.7236200688625	0.048544199851931626	1.2330865215279454	3.7961060864819163	3.3483918374573705	0.8532028565575294	2	2	2.3575984599216633	90.36593590207472	64.9561373743942	201.30951628158542	79.07063136059064	76.26466444046001	70.69849348947126	72.5211386623885	73.38333028492148	79.92751832835789	82.17753602219395	67.42813092215088	74.46509448800684	72.82465027380591	72.03743104565989	74.78660454923087	86.938676903519	67.40148306429631	72.0199641523941	76.56636374088983	75.67496491070948	67.9863146145158	83.96444816510679	88.93901035897834	83.98591355607432	82.24139964308162	77.25082651289904	77.11282935222782	80.14567313856996	74.02830892094897	83.53951437175259	90.36593590207472	71.59448813664426	86.52634363006322	70.9626058500679	74.13243372519302	72.10677712364266	77.4617588725245	75.42067725331908	74.75096364053643	72.35400425237172	74.03976284214859	82.33160832115625	74.3796279313423	70.84855813577074	81.03533423599772	71.1209278772786	71.93477040664531	67.3358223874051	76.36423378496868	74.53756824944199	80.90701237219999	79.94171487003909	78.44431194353838	71.26941227301664	72.02093321201824	75.19148480600137	81.88364096856365	79.92654937520447	77.98644371160854	82.94508553788053	70.6759031332978	71.58659085430504	72.38406317118833	89.15209682772088	77.76692608960671	76.24590776591627	70.50828561466963	65.53063260585135	73.22100474190238	79.67522201804103	81.8669556698505	65.73283908452419	67.30270104615073	71.89696139057736	69.46261423754189	69.44231966873924	70.26985618576671	66.55790657090478	68.76410062675824	75.66532196344036	74.95830465264143	65.96506754545706	73.80951219026997	86.01881748179628	82.69752110960056	81.66643667958276	74.2554417344831	75.78210209210411	78.07685086864268	66.81793929555523	75.08102594625595	85.20211675448631	71.45455213371325	85.33024279001604	66.42496987050893	71.17184745855052	66.49883723432794	75.25881076583268	74.93273396413066	74.67622975971003	72.341704756549	73.44389165758858	75.42472881184983	73.81570370378138	66.44124358374226	81.02309110281509	64.9561373743942	65.84873321816798	66.52435633315623	75.00155343191553	73.10943545645668	75.61632417030823	76.98878478731112	75.93573594773845	70.53581282061498	69.2937282818479	67.87144788162081	71.58589113215737	72.70079499220665	77.71624040991394	72.04957267048255	69.26667219934637	71.30876554131872	66.05728306754693	85.14429566605479
1100000	-801.2651431749548	-33.48211624710935	-515.2535316934527	-252.5294952343927	0.05685989635650601	1.1063456111168013	4.760031350931913	3.439302205507544	1.0707263404703853	1	4	2.0065616890053684	89.64645398843871	65.27752839234911	189.4639728777958	79.45539922233617	76.32732881292324	70.54948481263058	71.34551177474968	73.30404360603391	80.3060081012157	82.10675697108788	67.66980288610078	74.48124293400564	72.5179953608594	71.88364247421741	74.9166402211595	83.44169375284774	67.65985402006592	72.23376532968062	76.57557800415266	75.79300054047208	68.04734648766159	84.86108698183524	87.02631088023102	83.19566177644029	82.55105010230531	77.29846746452701	77.20899523761355	80.11491570100952	74.10516840769763	83.36938618606183	89.54507431685894	71.77155830768982	85.88333974149218	71.50203618291842	74.19904113030215	71.91976346847011	77.4151612209448	75.46060501304639	75.1270907973736	72.61416284676397	74.20998308505123	84.78787318275411	74.24300221754017	70.44868893793401	81.28313112194257	70.81603838557105	71.41901843668087	67.25786005221117	76.28675011068702	74.91395097757767	76.88766544178412	78.60931751023926	78.49404929117006	72.14620526302787	72.29691717444788	74.26239405979992	81.51240673457684	79.92143351931561	77.80073748414472	83.2906022138228	70.73722971620073	71.6262562087046	71.6672827552456	89.64645398843871	77.74658358984388	76.0669773319047	70.4957783981259	65.27752839234911	73.28720328027043	79.89062698957454	81.99426209811378	66.02967791023872	65.77762538533509	72.38025353746097	69.90469130491424	69.93297577983705	71.71244949747792	66.32285860528549	68.80198601411338	75.62849701651187	75.05216049989704	65.9617255099764	73.9045025524875	85.7323317588307	82.44924520985356	81.9340128653541	75.3061707401952	75.58844505259607	78.51082817016704	67.1568507286234	75.06240522483634	84.07713380861028	71.40664884486006	85.66105270804347	67.76703431124966	71.36208691548681	66.15512930705945	75.3471556642438	75.1230086190772	74.66131917372319	72.08866135338306	73.30835154214098	75.17300287280204	74.10016383293946	67.68866965306175	80.91531681155718	65.98759866046797	66.05331705591053	66.13327588708667	75.02902762660875	73.02889172858733	75.40305999670609	77.04999298897593	75.43128779770105	70.49876250819226	68.77915117067077	67.92031621009897	71.85370186292114	72.1908966637511	77.44409975703866	71.91892205076513	69.2676585396747	71.45589289278058	65.58120410642758	85.11479970007701
1105000	-791.7758015699453	-30.8677978238955	-513.8350985647853	-247.07290518126456	0.08228326758497699	0.5469083829103237	4.513573906300966	3.0693311614567564	1.092621635119215	2	2	3.204716973657917	90.78566835405596	65.3098074211498	199.02387495885216	79.11990346229894	76.27920191521402	70.58584754939385	72.05386477260546	73.45963060018813	80.06994978429363	82.09725735894999	67.42317055712468	74.07831274038881	73.37962333592272	72.18127147134041	74.68065301314839	83.73388916809742	67.48477335643213	72.71604999350751	76.53547683511064	75.68455757383907	67.98226608459402	85.07176782912681	86.67497147691425	82.951418953887	82.24695234466252	77.02782459547024	76.89011755186375	80.16285491015235	74.01041405963674	85.02101618144471	90.78566835405596	71.57863384418674	85.8177148439121	71.71018320699869	74.17887855514516	71.94956628185793	77.42853896214056	75.40413385674285	74.76096782782035	72.38776246803644	74.01689023478069	85.00791013656918	74.29848301935787	69.87707214187387	81.10272703604466	71.63386327139769	71.41596941249516	67.20430947002535	76.05302551680441	74.61669578002308	76.92083234532925	78.38621611336596	78.47764322402908	71.99565013671172	72.08251062786502	73.79575941333226	82.04521411688405	79.64469591054798	78.01309481836063	83.65533596441996	70.66614270184898	71.77187303679199	72.99796813528309	88.80638783335284	77.72918075602337	76.20584012057057	70.45475538705571	65.47327398638014	72.95164663208244	79.43103825678192	81.80520086847905	66.02785665604732	66.09322829663088	71.38995093048302	69.35670599182446	69.84825957249771	72.11772152990703	66.08514178219616	67.69135527217794	75.87963394231787	74.97186816841129	66.02921958238169	73.29499836820841	85.77039469137878	82.94106935936625	81.93422841843173	74.89218976451772	75.60634377441028	78.10817766624753	67.26377800705373	74.79508601165423	83.71772220318536	71.33384491016086	85.77476347349291	66.06089637442717	71.42839606816283	65.82892880195712	75.41600300849635	75.10703397177994	74.55603508391329	72.29392473282219	73.37884649335007	75.33057079444849	73.87348166583979	65.3098074211498	80.91365418331648	66.00227085388946	66.05450644334209	65.7709102185848	74.81610062876825	73.01703143976731	75.65055931562573	76.28144829668902	75.75620583582516	70.33752977528773	69.39166547874856	67.84381995830876	71.71209845637327	72.21340287053874	77.67715259193768	71.840328660969	69.13990748993425	71.24821907629291	66.77912157795149	85.06314916629346
1110000	-799.3475652457731	-32.63214645440276	-527.4929965032195	-239.22242228815082	0.06992560851674452	0.4079830441259068	4.781767582074557	3.759449127069476	1.0145436230256581	2	3	2.2840088819471163	89.12903894462963	65.63820035222031	201.83746665861122	78.8289729620901	76.32928239544519	70.77409966988564	72.39371418648365	73.374645683686	80.03308863394604	82.0563070280212	67.489576052066	71.76314070640262	72.48018462499175	71.75471460835496	75.00765921688217	83.47081041511946	67.59318920128601	72.02094953987773	76.6508562501945	75.7851495428447	68.05379076056876	83.68379417334225	86.19774457241488	83.08199385724171	82.28880303752126	76.55113740388326	77.13645548234645	80.75134858532785	74.11384839794401	83.84649529960365	89.12903894462963	71.57145883799565	85.8270166300175	71.58428395303432	74.31301606075442	71.90111159755021	77.41423488287184	75.83919554462445	75.0143250417881	72.66887954535864	74.15006786638644	85.48831924168496	74.24591028493828	71.68800698797381	81.05752481837274	72.55363603176616	71.7647695289363	67.33614758620789	77.02265732894908	74.6843939997193	77.1769403949095	79.13256287213515	78.39167658682629	71.1540705557955	72.0943714347688	73.90325243049047	81.38417750445588	81.63926447159454	77.87090770002978	83.09536882739455	71.0497128826125	72.08113068927824	72.38259900974109	86.29049408780674	78.14301111028675	76.16868566061132	70.19395972546118	66.18838348042587	73.04240357319617	79.86484812621282	81.96784818588904	65.97086609634292	66.17030463470812	72.45245030369657	68.18062517840958	66.40086446655515	68.30563323390086	66.10175897605122	68.9648348165009	75.9071853102496	75.09069220778228	65.79486991965237	72.7977008091142	85.85258260836412	82.93881241402623	81.92699393337884	75.40598687591435	75.03749906567184	78.32289494721269	65.91527161453604	75.04089758651557	84.8241018247829	71.45409119158042	85.64816974020546	66.41121946255974	71.38135688045811	66.29265645493163	75.49439719600151	74.46092050463137	74.17267170535607	72.00530288367572	73.27224628826721	75.22131996989474	74.22257087167362	66.09183345212706	80.80178933915997	65.85693042564995	66.16616958649932	65.63820035222031	73.70061640522299	72.98979158243033	75.48509011839063	76.02504056173396	75.51820905159167	70.72381556705679	69.31183782476346	68.21053909941699	71.29866182343297	72.52771101523277	77.72170002009116	71.69226290088388	68.96927463715772	71.05620290994898	66.33855163044589	85.44169165241739
1115000	-806.0436340985567	-32.99932596656717	-524.3758192138035	-248.66848891818597	0.043639607722624874	0.39461695318951073	4.683671236323406	3.286213252868666	1.1354762238645584	3	2	1.8900830668232385	89.31800556593339	65.28134661194578	198.67620111417045	79.37046259448451	76.25038429507045	70.60703719217692	71.45268124118353	73.33582839157778	79.96201229718794	82.59028810547596	67.66396765678203	72.22267247967658	72.5588974311242	72.44292364905854	74.61212590386404	83.94919439398846	67.42808320557272	72.18793566852563	76.53268843507293	76.44532687324096	68.01534320855212	84.49247970032962	86.93729087953155	82.99127790163044	82.71416852401761	77.1071500084004	76.94097797578239	80.02637794290347	73.93441959661806	83.29821662788079	89.31800556593339	72.11705774070501	87.73386647443334	71.11855355107659	74.25135055040873	72.00673107397222	77.5080709176697	75.77468270714952	74.75641867016367	72.92789472125622	74.39324139158927	87.26203569319844	74.5115408924856	70.93116461915834	81.08007709468762	71.19290575283661	71.44263638488731	67.20022830862683	76.99262726903358	74.67731664086052	77.00916803767142	78.89112672275591	78.56559665034067	71.21153092321842	71.94089308146263	74.42533594034605	81.33317462603853	81.39351400641556	77.80433637538235	84.193706015258	70.63085527468236	71.58096624357785	71.83145974924442	87.50090972692095	78.12412172241021	76.11243751152297	70.43408066958389	65.28134661194578	73.10727156446735	79.87621398140547	81.85304828256307	65.73341334729616	67.09080774282035	72.30764758994438	69.89754411618162	67.03253419921649	70.13840971408749	66.39658409833892	69.0813913924574	75.90962106583598	74.96440729953363	66.0216731341237	73.79292920014647	85.52397208296618	82.89119767368592	80.17099730142985	75.1850790374885	75.77694846482223	75.81774950579722	67.02868282155877	74.8823709443705	85.1987905493772	71.14222016330969	85.719318214572	67.40928031742243	71.16703834603462	66.66412228524736	75.52166673519844	75.11265277879228	74.49031537289301	72.19934071473928	73.20475443909625	75.47323671606124	74.08954841301973	66.16099355146831	80.90943769597068	66.00154603155804	66.29112357746655	66.4155724857549	75.01022781800343	73.02309962919063	75.72902004008009	76.6782358601097	75.9091401022727	70.7145957010364	69.2456795221644	67.06648246232828	71.68220975566297	73.10666404592142	77.24087633300634	72.0711336160519	68.68826487098876	71.54545478498923	66.53854043420297	85.04992601899508
1120000	-798.0981544742402	-33.82466813503394	-520.8411994162097	-243.43228692299658	0.0470416339871936	0.4807312187624052	4.211365742714825	3.6381494425820473	0.9265552079748224	2	3	1.5572729380491819	90.46161983025303	65.19031993465954	196.66847440200206	80.40121952566588	76.63720782796268	71.11488213785266	71.34700894435015	73.34412039412844	79.96226450850185	82.07125862434422	67.42493693859203	73.23348120899396	72.80744810635522	71.90861582424282	75.09211817881771	84.83445607085412	67.41055713703558	72.29974475416394	76.7465102953102	75.88571408776548	67.98285215516636	85.02968412191063	86.07178071082635	83.01430215683449	82.31728048991502	77.1235570952947	76.95388244647717	80.20725949044392	74.12370742908212	83.32464282215261	90.46161983025303	71.64326570803699	86.039774784874	71.71342066230845	74.53195505963618	72.03108343681905	77.83398910595625	75.84984705808584	74.74289159144703	72.89001141457264	74.16218177717698	81.88137714008347	74.27271372697848	71.95805501055136	81.0930348838691	71.04170852354781	71.5904850076435	67.51952438098041	76.07395711067151	74.50408812510828	76.96129786697573	78.83420473374368	78.63184970006603	72.27827738045664	71.99721811337203	74.40361922317341	83.34610635859455	80.69363449572691	78.22548297844381	81.78111123051275	70.60478758214222	71.69840204888919	71.69224509544813	87.86547229067013	77.36043429800118	76.24802955804225	70.05111020752405	65.87538303301645	73.19654809691524	79.87089546795298	81.9134346684045	66.02771805426485	67.30294423673996	72.14613664149357	69.94535246102879	66.2265210934471	71.2388203491315	66.44393677211939	68.63594455609541	75.75389142142629	75.02473972457274	66.01833603002339	73.88518378697943	86.04272857573164	82.74840639823523	81.48216747546208	75.32430176235297	75.01693268606954	78.512881682544	66.55088436010014	75.12499919804061	85.08573104608587	71.21553850371959	85.4954744917939	68.1461543469051	71.47246911737275	65.19031993465954	75.44936434440598	74.72467539150583	74.72008796194717	72.25710315793147	73.2282402866763	75.46540503403737	74.20421295181285	66.13988893699937	80.99044321003646	66.06849421294693	66.21654810015781	65.92955301064556	75.04590966004069	72.9162428345646	75.63820850446066	76.97717848467799	75.61325865158766	69.24284546680703	69.2394723572967	67.76162614665184	71.16886180303032	73.12074744135322	77.77383095471447	70.66802357817616	68.95926154872178	71.54713793687573	65.8324236791928	85.377316834347
1125000	-797.7369941807239	-28.503821019241983	-523.4790880031798	-245.75408515830213	0.06283463320637062	0.35052576705566046	4.695005730705995	2.9107536058986687	1.2273077277153068	2	2	2.922141651839605	90.28297247935502	65.51024316464967	206.70987084278136	79.38675104226868	76.27270620929966	70.58330309977498	71.42300112415191	73.31174618496752	79.92784743475653	82.13375213062378	67.82169047175383	71.62607481605872	72.59520573610504	71.76082524037717	77.83041765022844	83.47377533562224	67.59316780543651	72.46358547845618	76.56821347882999	75.72945820476701	68.37045514722169	83.94961615766205	87.40983504589776	82.99715035234813	82.74016915548034	77.01177535913804	76.92495063534848	80.44324345930063	73.88891651510734	84.13519418471219	90.28297247935502	71.57401452256961	87.28205341886661	72.87989670844922	75.00268083608947	73.84239952917315	77.45795961261827	75.41332238153008	75.00603962751785	72.36154783076883	74.25616269242911	82.08216142337587	74.33394727842393	72.56486296902504	81.04179748810014	71.11803949859616	71.88498273103455	67.62806633296672	76.14008397083622	74.73206314420807	77.75330625880717	78.4628272128466	78.84205226054071	71.50678094194633	72.13226622632097	73.83013502165885	82.01004459373512	79.88239904407517	77.91474495197252	82.67208234862984	70.66549926047558	71.78168776727455	72.55885308765936	87.52807216664925	78.0671088744703	76.24032275837295	70.18862071949529	65.75563143861378	73.29171302753221	79.85800915060393	82.00914296369642	65.95138195145367	66.62426701227794	72.38811796816599	69.49438094720954	67.9735210672605	72.38022080766852	66.51872053040276	68.82826052116103	75.86963568360534	75.0923724185838	65.95200005633282	72.67099058355205	85.49481318788224	82.94105106678613	81.03415350239469	74.54180972225616	75.72716167780308	78.19554233306718	66.50714254261497	74.9728003953605	84.80424455777388	71.42349641871807	85.63604021862261	66.67105502371622	70.97424061593533	66.66079838896526	75.37237428287177	74.27421899612408	74.57620797654766	72.3492267899827	73.33270778162978	75.45700779540658	74.22904103067034	66.10765779926766	80.94905412121604	65.90018872421534	66.32018414001612	66.33706749427276	74.44165331648188	73.0111496093944	75.1726116804504	76.58381529143652	75.89559658743526	66.65117078038219	69.39426616548441	65.51024316464967	69.28331633661493	72.28418764311196	77.75558545344803	71.5125480375798	69.23977037995246	71.32478294510031	66.65482406467426	85.42953571066698
1130000	-815.5940454194479	-25.91651077273074	-539.5381784555053	-250.13935619121185	0.07986187177753995	0.4768109884966679	3.0385402164973696	2.6042699101383056	1.151610689920411	2	2	2.4582695564586636	90.33012437783428	65.09203412750782	204.13183739233426	79.47366229806094	76.82152928212557	71.32866203605444	71.56589304640588	73.3761520559144	80.230282090989	82.7427164605318	67.9681261210991	74.85773968038326	72.51496301450754	74.17637729639623	74.82863569993447	85.28137270902512	67.38759725958623	72.6187711503415	76.57588157963265	75.6806742713917	67.95927568362806	84.48066890720783	87.45639038782164	82.97810213450047	83.59359893160051	76.76511751762895	76.98549615692049	80.14384848860152	74.37494623009384	83.80581275799523	90.33012437783428	71.51216950615105	86.19716097869126	71.79218942862958	74.46773459390029	74.1421678049663	77.69516002129107	75.3889991120074	74.73363926553581	72.65861063067607	74.11013466337539	81.90255317892398	74.25796267193425	71.14197930111276	81.10239675096946	73.60292514438001	72.31186408682115	67.25510195264788	77.318910833166	74.53684269890476	76.90102331892912	78.45418760839277	78.65967740561062	71.19459848186031	72.26487698496139	74.32503007825905	81.48298795685992	79.90217565090903	77.90836285800569	81.77987369105523	71.01940364758451	71.77209739998159	71.79038447945425	87.71075194791483	77.74188419931717	75.7093414468165	69.7425747716841	65.68743431711201	73.02700778009627	79.88087505186726	81.99739025877861	65.94610503818507	65.5383313054526	72.42998805292929	69.6209862930528	69.75979511315927	71.32184044092712	66.54277873405259	68.89571362246879	75.89358156592853	74.86328183603426	65.94125832826454	73.55896689015955	85.9334144311881	82.88876060356677	81.73519748889724	75.35937610234905	75.71371527854042	78.40900831385945	66.43434707844062	74.81405298139227	85.18001644455533	71.40241007741155	85.76520149255876	67.83509800033588	71.48953792071835	65.09203412750782	75.14288355787612	74.9663137095051	74.65823629860195	72.02951489711094	73.48738696857818	74.51914414214691	74.22444550757254	67.77718140451597	80.28703662610782	66.01026022544532	66.01878139730951	65.6660313485228	74.43354389006443	73.100432486439	75.55326020597622	76.41974172641666	75.96146636698057	70.55985135398275	69.21848395221814	66.97246891824243	70.00681546978694	73.12933050592326	77.76959973042814	71.9922519493657	69.23741515749565	70.96105825787394	65.92925653004582	85.28101639560037
1135000	-795.2762381772038	-34.54734529912493	-513.4358757986412	-247.29301707943773	0.08880241815068558	0.2015713463193532	3.990910807478953	4.595881074865981	0.9315489144086144	3	2	1.0553144227464728	89.18288953018734	65.4528053881825	199.06757277468705	79.77375935361768	76.71175361263107	70.53838890420367	71.54806206454373	73.54263208746865	79.99054502001292	82.21758128615397	67.81688819538198	71.66316591428999	72.46763553285408	71.95600562560205	77.18147278270068	87.0878476821803	67.5117980893006	72.62770554174367	76.55947587347798	75.70374106768853	68.10358027036752	85.04072864114818	88.25285986734052	85.12950734637536	82.19379926155896	76.52988362494112	76.92747508061423	80.31046583416837	74.48969793986664	83.35439051429366	89.18288953018734	71.52473296809652	85.87236148234612	71.44571320041939	74.07818124154012	74.10176215935918	77.61293709483036	76.00323478227281	74.78995115827158	72.51234918216811	74.12119564357782	82.315330626563	74.23945733600095	70.13370710664387	81.11162178058147	69.87891858071156	72.11348940731209	67.32557163771756	76.23255338850097	74.58627244394094	77.74248964246591	78.44955747457277	78.43402863068852	71.23380639789754	71.98170351575564	74.85951004711075	81.36405235643218	80.24250130503616	77.88183221946	81.95605555843977	70.5854568041164	71.57741375771704	71.53641996962321	86.6524231063075	78.09477520835318	75.82891059105573	70.4716898103844	66.14192495184496	73.05111939150201	79.84928253504604	81.97460381144455	65.84450428111126	66.15788878954932	72.38842808994376	69.68299834266901	69.81745248768225	71.24066816896139	66.19701868836309	68.97292793064044	75.63273875816384	75.04280004141063	65.95525308380945	73.07094555031186	85.54004683046789	82.84336874836214	81.27798842202164	73.37673302951222	75.27065216908542	78.49529846905536	65.4528053881825	75.10799446621293	83.5715777838393	71.48636849934063	85.45345256466575	68.1265774347824	71.02958501669322	66.46998371098815	75.45682653570614	75.09648398640721	74.61855659487921	72.25689702447718	73.19790964922744	74.84824411825748	74.18854340581215	65.92453765112217	81.01070645520883	65.55016479784504	66.25893061918399	66.40509469850421	74.93716790725094	73.06706237655405	75.70369201876242	75.38556944172758	75.94740485925821	70.73534649607898	69.39371502867031	67.91521516774645	71.51900269330538	71.76526914578237	77.56446925098024	71.59117265435557	69.13793310508544	71.57629268376544	66.2843045622895	83.58787980280346
