it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	l_66	l_67	l_68	l_69	l_70	l_71	l_72	l_73	l_74	l_75	l_76	l_77	l_78	l_79	l_80	l_81	l_82	l_83	l_84	l_85	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	m_66	m_67	m_68	m_69	m_70	m_71	m_72	m_73	m_74	m_75	m_76	m_77	m_78	m_79	m_80	m_81	m_82	m_83	m_84	m_85	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	r_66	r_67	r_68	r_69	r_70	r_71	r_72	r_73	r_74	r_75	r_76	r_77	r_78	r_79	r_80	r_81	r_82	r_83	r_84	r_85	
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.15806010266569864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.16397544114933965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008	-0.005915338483641008
5000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	0.05845240822436523	1.479542591952109	1.479542591952109	1.479542591952109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7039716015904971	0.7039716015904971	0.7039716015904971	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.010901851687406842	0.07078260617434906	0.07078260617434906	0.07078260617434906	0.07078260617434906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6455191933661318	-0.6455191933661318	-0.6455191933661318	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	0.04755055653695839	-0.012330197949983829	1.40875998577776	1.40875998577776	1.40875998577776
10000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.06044643355880173	0.8608305552808889	0.8608305552808889	0.8608305552808889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42903020232046724	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.03698785648479412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3685837687616655	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.023458577074007607	0.8238426987960948	0.8238426987960948	0.8238426987960948
15000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	0.03815232179348801	1.5069311157675227	1.5069311157675227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0406863068903733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	-0.002533985096885294	1.4662448088771494	1.4662448088771494
20000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.14141414403618727	0.93132847619921	0.93132847619921	0.93132847619921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.039659462206425404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.10175468182976186	0.8916690139927846	0.8916690139927846	0.8916690139927846
25000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.05488924913094253	0.7604302353525454	0.7604302353525454	0.7604302353525454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.07712995535912487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	-0.02224070622818234	0.6833002799934205	0.6833002799934205	0.6833002799934205
30000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	0.04794420769449541	1.2056824140236142	1.2056824140236142	1.2056824140236142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0853070981535026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	-0.03736289045900719	1.1203753158701115	1.1203753158701115	1.1203753158701115
35000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	0.08689677824052278	1.7411181071243247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.027854110360309152	0.2901994287387705	0.2901994287387705	0.2901994287387705	0.2901994287387705	0.2901994287387705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	0.059042667880213624	-0.20330265049824775	-0.20330265049824775	-0.20330265049824775	-0.20330265049824775	1.450918678385554
40000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	0.11937343385987319	1.2822619917368767	1.2822619917368767	1.2822619917368767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.06576772280031985	0.8504915784605676	0.8504915784605676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	0.053605711059553335	1.2164942689365568	0.43177041327630916	0.43177041327630916
