it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertavenator_curriei_TS	Almas_ukhaa_TS	Anchiornis_huxleyi_TS	Archaeornithoides_deinosauriscus_TS	Aurornis_xui_TS	Borogovia_gracilicrus_TS	Byronosaurus_jaffei_TS	Caihong_juji_TS	Daliansaurus_liaoningensis_TS	EK_troodontid_TS	Eosinopteryx_brevipenna_TS	Geminiraptor_suarezarum_TS	Gobivenator_mongoliensis_TS	Hesperornithoides_miessleri_TS	Indet_troodontid_TS	Jianianhualong_tengi_TS	Jinfengopteryx_elegans_TS	Jinfengopteryx_novsp_TS	Koparion_douglassi_TS	Latenivenatrix_mcmasterae_TS	Liaoningvenator_curriei_TS	Linhevenator_tani_TS	Mei_long_TS	Pectinodon_bakkeri_TS	Philovenator_curriei_TS	Saurornithoides_mongoliensis_TS	Sinornithoides_youngi_TS	Sinovenator_changii_TS	Sinusonasus_magnodens_TS	Stenonychosaurus_inequalis_TS	Talos_sampsoni_TS	Tochisaurus_nemegtensis_TS	Troodon_formosus_TS	Urbacodon_itemirensis_TS	Xiaotingia_zhengi_TS	Xixiasaurus_henanensis_TS	Zanabazar_junior_TS	Albertavenator_curriei_TE	Almas_ukhaa_TE	Anchiornis_huxleyi_TE	Archaeornithoides_deinosauriscus_TE	Aurornis_xui_TE	Borogovia_gracilicrus_TE	Byronosaurus_jaffei_TE	Caihong_juji_TE	Daliansaurus_liaoningensis_TE	EK_troodontid_TE	Eosinopteryx_brevipenna_TE	Geminiraptor_suarezarum_TE	Gobivenator_mongoliensis_TE	Hesperornithoides_miessleri_TE	Indet_troodontid_TE	Jianianhualong_tengi_TE	Jinfengopteryx_elegans_TE	Jinfengopteryx_novsp_TE	Koparion_douglassi_TE	Latenivenatrix_mcmasterae_TE	Liaoningvenator_curriei_TE	Linhevenator_tani_TE	Mei_long_TE	Pectinodon_bakkeri_TE	Philovenator_curriei_TE	Saurornithoides_mongoliensis_TE	Sinornithoides_youngi_TE	Sinovenator_changii_TE	Sinusonasus_magnodens_TE	Stenonychosaurus_inequalis_TE	Talos_sampsoni_TE	Tochisaurus_nemegtensis_TE	Troodon_formosus_TE	Urbacodon_itemirensis_TE	Xiaotingia_zhengi_TE	Xixiasaurus_henanensis_TE	Zanabazar_junior_TE
1040000	-433.859138708043	-30.289449751184833	-272.54901381968375	-131.0206751371744	1.142784688917849	0.24739394106904986	0.48104248932536164	0.6880151071764466	2.5122789650899495	1.3586635860332934	0.09351273742657837	1.587050714243034	1.5385459198088005	0.11383894555849815	3.1548807599049886	4.269363395367084	1.609903034696542	2.265981608840447	1	1	1.0389366722303897	163.08223828964614	65.7943116723291	77.75371639157903	71.48320392382888	73.70567006143004	163.08223828964614	72.29166660474499	161.31940838746252	71.9219363285397	73.8261241151166	155.46144771017939	123.19527167334743	101.83341159753604	154.10886071149932	111.62021411893915	74.46893066563365	148.23629769966593	76.87447534188856	125.1604504449149	140.24520278155515	74.38157388408722	150.62738071311506	76.008018848412	134.12627123583022	73.57742950927694	127.46809965758148	70.00715752703341	71.287558136288	74.80556367232819	113.86755182504476	125.82173950459143	103.00774507486346	76.71263799109535	74.9475770814134	70.74042384381616	80.8634364517465	100.66706738515465	156.2958459137618	73.23428399580945	71.44831327723249	71.13635660186837	71.63531259814846	152.62941571150745	72.19541275719652	161.05218527212324	70.32652343006055	72.23336839177942	155.40391082621338	122.55655633327295	101.07753447744108	153.51675537176877	110.59836722040656	73.08172244610714	148.03618038193244	72.46054849655387	122.32227574913334	138.19833314706824	72.42158435490855	150.59970895626333	75.24241190280576	133.95726291057903	73.52367984563968	122.36563950885444	65.7943116723291	71.01070293683807	70.4004280436317	113.12691603002337	122.53051705008754	102.0617838325548	75.49529000013278	73.87078327925674	69.32986341531101	67.18630837827689	95.7973072568117	155.92185769011445	72.9552496723866	68.924403643444
1045000	-433.75930502131314	-26.021837568476542	-273.38599607539095	-134.35147137744565	1.0185449541222564	0.2876825926567067	0.374338462206911	0.7451753696242761	0.8991202309819482	0.6663246833018123	0.1895518007353962	0.5833134052261838	1.933225373834148	0.14790857176933456	1.360850519631851	4.16515393456	1.1600434378523465	2.7054628467540494	1	1	1.6339258252777893	162.74701402293402	65.35864729595033	82.8302301937508	71.66351425026933	74.31044513236732	162.74701402293402	72.44241899743068	161.22907950191086	71.12107923270541	75.93393033953664	155.48892477063575	123.1870659056239	102.29373989044029	153.73838765616662	111.15206509829603	74.45390414396111	148.8882380881586	76.92992826879538	125.25012940170562	139.349994729297	74.36479217877586	150.64255479455227	75.91279801924387	134.11936658922733	73.62125007827068	128.90146675665252	69.21752444551932	71.08705576693832	74.90010767054112	113.34132767895498	125.82544421840485	103.24507291834361	76.43219358770294	75.2859779578394	69.95482483103929	81.14188301006867	101.41339032705766	156.5022457016226	73.13348274938907	70.88842520395457	70.67604802110259	70.12359665723895	153.13883791004395	72.15486503203763	161.053734537161	70.48135717505647	72.27346864421409	155.1819018792255	122.7141170141336	100.83512097852531	153.72654825965898	110.79697401118078	73.55686889292086	147.9632624836128	72.79884880364409	122.11251817951776	139.30561970667804	72.4450214056838	150.44355481230198	75.07623122912135	133.8136882111448	73.50882568343967	122.09170733753471	65.35864729595033	70.75764186089805	70.26111332274766	112.70053469133374	120.53842734589198	102.37082621599387	75.80697592519732	74.05301477190254	69.17190413153891	66.38691635013208	95.2708263620653	156.16798144847746	72.87085450299669	69.29243263027801
1050000	-456.5613930516872	-28.30058872528044	-290.95656035969495	-137.30424396671185	0.6850978829995711	0.20715899481373767	0.5588551720869418	0.9219643121861019	1.8373093160352636	2.3935981514280007	0.14806411557649343	0.3559048409668747	3.0330955133136834	0.09146017704967985	0.8041766523652707	3.5089534967236786	1.662259907793417	1.8758149820903705	1	1	1.26689279583143	162.75848695484052	65.99520767730395	84.24206972376037	71.67314265452434	74.13850032673274	162.75848695484052	72.49365767462358	162.50258715086665	71.33615300294291	73.9517499939953	156.94665441143923	123.55811522415351	101.85084544372869	153.8119317635768	111.51042365690547	74.9265898939705	148.750326399931	76.9958080307747	125.10603562729625	140.385863701422	74.29620819988624	151.2976666018803	75.84995771886756	134.01963357303006	73.63281881263339	128.21721683994406	68.8295922752745	71.30886188033006	75.15956438290128	113.16849059589	125.74510774884007	103.89441450401341	77.22842162012623	75.03358362341395	69.95014130941395	80.85470671430899	100.7849880917555	156.33165099148616	73.16152937332	71.19843324988543	71.24042008663233	71.28733146094959	151.4331882543313	71.77803477581023	161.1455815399417	70.55029325150358	71.3522390061099	155.16260175864358	122.86570753307065	101.43816425357201	153.35664863204846	110.80871688551808	73.51259715046758	147.89800179832125	72.6879400191375	122.23442397963771	139.22771151083427	72.32876683637242	150.1629674312908	75.29619581828412	133.94938679883958	73.26294153098577	122.3919980411546	65.99520767730395	70.92999748695692	70.64107065904453	112.93832237907985	122.33066720335076	102.8067456545586	75.17219639780924	74.05576257706427	69.66137752867445	66.47745263655848	95.50833814545904	155.3243402466499	72.87382904694289	68.33062430225507
1055000	-436.31730487494906	-29.065958941476985	-274.31941462968575	-132.9319313037863	0.6283022597772914	0.6289807689961452	0.3129683481510815	1.5605914829390162	2.0372690012528003	0.9966079489772064	0.1031604593794209	0.6146154112101369	2.751431155995228	0.060345054681445305	0.9896448147753275	4.5800612881318	1.7736963442506684	1.7718068711598287	1	1	1.4118778431260997	162.92679700455272	65.77260447810139	81.44265465245428	71.49788295874087	74.10879152612908	162.92679700455272	72.50793194541447	161.33593104221475	70.6826813222967	73.82775118674157	155.73450506139207	123.28126400324417	101.97213293986943	153.78254136178342	110.98769782297995	74.62034542102329	148.83994827787495	77.17838182113101	125.05751517171969	139.53082040962207	74.26326923247343	150.76696288865094	76.01992952583873	134.16996806687033	73.56392693947865	127.45285393652628	68.87107871778868	72.30960768002059	75.0151138896967	115.09658538513598	125.7124065276868	104.1277977511897	76.45999425596905	74.97002944327731	69.96340674310763	80.930747750967	100.36952118475006	156.92697574769883	73.07759851771785	70.99229597356768	69.92888944750312	71.5174789010188	152.52858441655837	72.23817827532004	160.72538223631523	70.53391082562354	72.31547750091575	155.34225266566455	122.38505834898753	101.70350753549432	153.16667025869475	110.77388380392296	73.62817110148458	147.39816318147453	72.80103029236733	122.23180869868708	138.4456110761529	72.49560841141627	150.59906952329698	75.20580844757704	133.65998333092605	73.47720053028756	120.89773780438918	65.77260447810139	70.7984705168122	70.57551492054057	112.41765548810433	121.40067481070164	102.52522370180792	75.84797682792878	74.05409405208042	69.85459411269382	66.54105848904497	95.36058775826126	156.2299978864875	72.85877019337113	69.2536449326738
1060000	-445.99408472293214	-39.07150061086162	-272.5016103013114	-134.4209738107591	1.4058857302330061	0.20359679054422428	0.5084870565033741	1.6522572203133725	1.1314281439733602	0.6058463518597361	0.21511275816475706	1.2066441300655395	1.820182532900009	0.0476316954478891	0.9058337433296123	4.523453983597116	1.6218483019735925	1.311288286094346	1	3	1.500449606631775	162.42830618452663	65.84305953879426	83.399793839744	71.59209028933833	73.80584644632836	162.42830618452663	72.41668786579639	161.21062967720684	71.73779450171094	74.77553409186037	155.41080077383552	123.15938545768185	101.78894003877369	153.74463612586138	112.1007276837129	74.71574172592284	148.14848327791043	76.89158138638591	125.07963044590429	139.39440357492475	74.48445217624688	151.20859613010867	76.05300959895953	134.59961917097667	73.61621945073779	127.42353869251384	69.43638924308394	71.17420232176664	74.64372217010242	113.43814382234024	126.51125833405153	102.81004477796876	76.43873018482981	75.05450446642924	70.29871743997377	81.02622982245138	100.59778192182948	156.38361645425408	73.13230445532028	71.27192564622077	71.04465893767929	71.07301585229938	153.04944144266074	71.58350459755374	160.24297936291407	70.34125096915072	71.95893968905074	155.40177631547076	123.09011913244335	100.49901798059071	153.0718052105365	109.48273621532397	73.73036598257684	148.01487687912714	72.78708405198381	121.89184709337474	139.06635526002435	72.25347054530616	149.87458450264938	75.23484412861998	133.58526199234032	73.49483306742039	122.08287278811267	65.84305953879426	70.58666346336766	69.94571627493025	112.92618054871363	122.21912823556049	102.77577490868116	75.88057512698609	73.4555496338981	69.42010743838782	66.98661534781306	95.7231570574045	156.24296122255544	72.88601531802561	66.85728587577532
1065000	-442.0352296114993	-27.799248158574084	-276.0175266355186	-138.2184548174066	0.8392353985264285	0.12989927740247478	0.8192254478815325	1.2277640208364728	0.5485218171524792	0.6411014445535927	0.1216888854100278	2.27480315367386	2.2898210763695763	0.137466829996368	1.3839710607412055	3.3435268002250065	1.6542700427939867	2.0820473390294296	1	1	1.9419197565345316	162.61537786868436	65.8691801198557	88.0890346651875	71.46180364713294	73.817762969894	162.61537786868436	72.289358461251	161.38683748434963	70.83819372407342	74.41472537645726	157.452316947823	123.3365259628802	101.7802674390878	153.856199924639	112.60247531329064	75.28589245004278	148.12068712722538	76.97346515419787	125.34150912688405	140.35836017858225	74.48694109303544	152.17774939235235	75.88251399839021	134.38713959785505	73.56546239662208	127.60212630181829	68.72402635082811	71.10016701525169	74.86135124447547	113.73976172852635	125.61337464580227	103.69612136889741	76.62929413447831	74.98545453873895	70.04365223362794	82.00566366523528	101.94133724458159	157.52210460454785	73.01250482962227	71.14778430341266	71.13206977938182	71.38433377391125	152.6850293913039	72.26288389795964	161.1044596400542	70.35408883110146	72.39196934534299	155.18702195691148	123.02846400499972	101.30528401890672	152.7316537013028	106.11357034941622	73.66774362381301	148.10288662459388	72.78689224278651	122.31024809625313	137.7802241156219	72.72209404164727	150.409247717799	75.19620762855634	133.57188377144908	73.22373126748985	121.92186857360693	65.8691801198557	70.73055939159501	70.49768577979819	112.78806557445854	122.20869005609495	102.59534136988798	75.86408142478226	73.75746256042945	69.89819475632102	67.30005679491205	95.28072705953078	156.22178061201234	72.99416651530811	69.58740677021216
1070000	-449.50160830939	-35.53373164304584	-277.02715943266503	-136.94071723367915	0.48110758914944063	0.08537114909731161	0.666435975969935	0.5754182558561789	0.8290520457816521	0.6464553417291359	0.3291300852385961	0.8329813718287069	2.0645353133232702	0.6159192211957196	1.6092221069176402	3.4785612472444805	0.9889131081181234	1.6418636391438155	2	2	1.8157773366502408	162.44484626019363	65.50318292902327	85.19075425814091	71.53178966112095	73.91797081999563	162.44484626019363	72.26966620325628	161.23086830161927	71.4132060390096	75.26416072919076	155.58382395085383	123.20446319346861	103.9626565529893	153.81952897557815	112.6316169178193	74.49896224657061	148.21684858969843	77.06650756012625	125.38036164455984	139.4181318011053	74.74722061816816	150.72675374803677	75.84030017031749	134.24160404768352	73.59604179311589	129.56031834546732	69.22601641510055	71.07554947983469	74.49015893684326	113.82617026762014	125.59751254069987	103.05154502957281	76.5834121819212	75.27863382852361	70.16107667448325	81.17714877259813	101.9568956181909	156.3125601594806	73.05891430445291	71.48133920361025	71.1901054220622	71.90638412892007	152.60429870477222	71.56717190581473	161.18666019783635	69.81084479137103	71.97076188200339	155.25579201288244	122.97571329443353	101.49635982890356	152.84121117566988	110.90676580081079	73.55001417767424	148.11913638171197	72.63306716242212	120.75382217887206	139.11932084247053	72.49812172875858	150.38528049219693	75.10058005366527	132.8931112446029	73.41626502356601	120.59728185756437	65.50318292902327	70.77579757497047	71.03098748660278	112.885104919196	122.27695184628936	102.76425442062533	75.82072462220754	74.06615253993266	69.3583878516622	67.07626979957074	95.46322006418998	156.2558872567985	72.9642763901608	69.63455933452136
1075000	-452.5246329952349	-35.65389773533981	-276.101190031436	-140.76954522845915	1.1370450329048547	0.0957398302894762	0.7045392816253353	0.4615166961910745	0.9315600533311995	0.5427177076606551	0.11503947394056699	1.3625434973626753	1.4186674919120545	2.5320536547993315	3.5935160465253833	4.655849423028354	1.5988729715495766	1.0074659358711602	1	2	1.548076065024633	163.48976919363858	65.86970735040411	90.56887188653783	71.6888387361925	73.8741814645953	162.6473071872204	72.27724221497945	163.48976919363858	70.95773219536993	75.59362098860515	155.60064256983028	123.4591486765004	102.595448291912	154.28054050896398	111.07962601446452	74.67787397498215	148.62977735494482	77.0077437547421	125.66513911690545	140.81501890802753	74.76697856895933	151.72243254041717	75.97302677850611	134.49607146647767	73.63323314917119	127.70045383526598	68.79708719900228	71.07481147589202	74.95702103104725	113.1784808656458	125.54247401930346	102.95788228541436	76.43972866077237	75.55875446313433	70.02995987635144	80.82981921196141	100.89095614003516	156.39851745260725	72.99898698128489	71.36190740600279	71.11627093654667	71.7044214335237	153.00042534873867	72.19418140901783	160.7910999641459	70.30811518622758	72.39019678678731	155.23272068188297	121.6152202023178	101.10285936990356	153.63468884049038	109.69882907464596	73.26410402948923	147.63304640170173	72.71233211563536	118.62136151933613	139.1320578445054	72.80328995352356	150.08902400601676	75.29945280189953	133.82229661337954	73.27308707609231	122.08975296755618	65.86970735040411	71.07107725866676	69.70901933644438	112.81405490659928	121.87635889180477	102.79295251441017	75.67021763299473	73.79514517045962	69.92174917397502	66.97409047645958	93.31516653791995	155.278393886652	72.98714276928791	69.47545220314659
1080000	-453.30545383065885	-35.51873201844954	-281.292378232559	-136.49434357965032	0.6614898847639243	0.1029411074513429	1.5027803802550985	0.649893800015631	0.7858001971650413	0.8530550465574288	0.09836067271925455	1.3222682897767062	2.4205178619177183	2.8290341359728344	2.863407464562141	3.448511805791712	1.298588734500004	1.100679680007029	1	2	2.6408731635631764	162.44615424209238	65.41442403702463	82.32575007007765	71.5098568318139	73.92947073498678	162.44615424209238	72.51747011633002	161.21878843244787	70.77491106722238	73.87101820878276	155.6928402494725	123.37806959743519	103.07744508249588	153.7726372513522	111.04755441880295	74.46713389023978	148.16731513418955	76.86963746263524	126.29367676630194	139.6198375764254	74.92126201556606	150.6586277432647	75.85461541764798	134.84353538820105	73.80289561871034	127.64385622821263	68.9461112186845	71.60037391041273	74.87182349428079	113.71651019924444	125.75603028354196	102.8734157196477	76.54200092646698	75.02561377249441	70.01964529049987	82.22456930254003	102.04147052561945	156.4925190286436	73.00670138006991	71.00621037108408	70.81380822940422	71.91355156750022	153.08585644765307	71.81436911614695	160.79879327086869	70.32827295556413	71.72822124801696	155.15985515503044	122.66228028377742	101.51472344905582	153.56894878790564	110.74167034644013	73.55948040480415	148.00280104027283	72.80141746641881	122.16453240137668	139.2874924495722	72.31927502069593	150.3424720870443	75.27314766455913	133.43469609228626	73.18994393493787	121.9734456819857	65.41442403702463	69.99205589819461	70.99875155471565	112.31339730451967	122.14688140324411	102.32891459989074	75.50602012969833	73.992062678356	69.88726260559397	66.88113849446006	94.12627701506534	155.96125425823254	72.88377105892393	69.26458868854513
1085000	-436.3453375103432	-35.870823979301825	-269.40061859134283	-131.07389493969856	1.9803411194121676	0.15654316937839693	1.1446477445125842	0.35559003897497127	0.6172484785152491	0.8457394107703361	0.1810712659648366	1.5851507146338457	3.573557124456401	1.9788986600964285	4.663102753495636	5.31396103308927	3.6097818945360625	1.5257946881045128	1	1	0.9495277467779528	163.22723364186865	65.8271342293167	79.97854948692316	71.44167710351574	73.79887494229013	163.22723364186865	72.38550869153711	161.5381375152387	70.65038753089775	73.95840630864684	155.51889976359124	123.33680278894275	101.79739526614738	153.955318798355	111.99245854499884	74.51450777375415	148.24052327190367	76.87988612644173	126.04612889417322	140.43853262922627	74.62818641527977	151.5331761694653	75.88750340039618	134.19609705036086	73.79737359059446	127.46421199878304	68.8465908008106	71.10665010810466	75.69823409642194	113.27204342754906	125.4147972403055	103.09385118361614	76.44157558715355	75.07144537294705	69.95476705802405	80.89262397156952	100.53753404206124	156.45155155608597	73.43791974127078	71.66078516429961	71.18615229706911	71.78239830921747	152.65527214171348	72.254222992015	160.89880990320975	70.50634203870538	71.41544514063065	154.64621485236938	122.96380835723016	101.40876856247466	153.52307698396984	110.56879936417685	73.2846028984025	147.42696739620962	72.54928030082709	121.27044463678853	138.91662702319542	72.23476188144005	150.1697288583726	75.18271916643575	133.8522174905436	73.52341542159152	122.08267269026722	65.8271342293167	71.01561625068832	71.03148892217956	112.96918628052663	120.70702310649139	102.03567677270398	75.87299805336559	73.93366270206737	69.93856516594761	67.26160585850495	95.69217526824309	155.94359671957824	72.98104999468376	69.61652004855246
1090000	-449.9662694931308	-32.03277471242689	-277.9424824367326	-139.99101234397136	1.385727387631368	0.3025645342623714	2.158711256865594	1.7059747992708882	0.4957425614203808	0.44739442730065215	0.08914205875494764	2.398276580212789	2.1175992657290346	2.325509444445218	2.587074032725656	4.22190443326363	2.255762382378273	2.0731597590445348	1	1	0.9347411137314073	162.38648639465262	65.8043514193209	89.72066093886681	72.01518562536249	73.71525505252262	162.38648639465262	72.27750166072488	161.44584642106614	71.20822791029806	73.8155122174461	156.02135010324704	123.65111475786577	102.23326402783655	153.87808548315616	112.14855308788057	74.56864170471377	148.16452189827473	77.17442637876299	127.51429706450165	139.35677180183592	74.83317357086737	150.61711426164223	75.91684118663156	134.92656539525444	73.57271610165957	128.50068463533978	68.75312763593317	71.11805002927807	75.17132958455696	113.39942218055019	125.45096598088996	105.09323975493552	76.55963673477558	75.08479906289953	70.00721936067936	80.92854711977478	100.7729712385634	157.02458087105074	73.05659177527036	71.60181583317836	70.82830407900751	71.66164689210197	153.0119043149694	72.22380511652896	160.71375688214712	70.50476872259418	72.04081789048304	155.3336136471913	122.35666501589861	100.64448829930605	152.5322250598562	110.18257482221365	73.54200507459124	148.0961274234588	72.62369206324432	121.95415997471771	138.84219722029565	72.73879718120325	150.6125494125932	75.23786006115591	133.95327423402313	73.34026410345835	122.412514901393	65.8043514193209	71.01183021466777	71.16075956738355	109.08289455159826	122.53362250251455	102.6438339545925	75.90667262262541	73.68728036800258	69.89481194684699	67.15712393317972	95.6183990757454	155.17272408334273	72.51839110787513	66.66306522488416
1095000	-458.7345010705336	-44.49983603063471	-276.18845750729247	-138.04620753260645	1.6670430422752367	0.16543051469149653	1.0392547419068285	6.098971295292245	0.6512131723254238	0.6369535828456079	0.053716395650909035	2.2129252921245732	4.162268817195838	1.177366463823756	5.222712743640463	3.677163844710828	1.4740495277672074	2.067042665875378	2	1	1.5149380412724336	162.61812295525306	65.71152559095164	86.34129614886399	71.95414115451237	74.42978429587201	162.61812295525306	72.45597722552657	161.3112871102261	70.81892130713655	74.13278884431836	155.58579458467048	123.32539149345774	101.87714095571512	153.84299305251417	114.00629107544373	74.5895670754507	148.24276927204832	76.87164181757055	125.44150990322959	139.5660830067162	74.81996309922596	150.69921942113524	75.97193362296692	134.11191293013923	73.54339560868873	128.2918324684914	69.11867908662677	71.18280746977908	74.47526665155833	113.2195273660298	125.75232343467552	103.06564602938023	76.53310135399295	75.06915474252776	70.50054950614626	80.93037522355374	101.9784118182505	156.3729397246301	73.07748503442501	71.25500866941444	71.12753164615431	70.87603692719198	152.96296791271692	71.99216917602364	161.00227354984744	69.997674492683	72.24020875642881	155.32928896031908	122.4548023766799	101.53553675338873	153.18560645565228	110.52459863085907	73.63339165493699	147.98547872403844	72.70489780906527	122.30519534562613	139.0907633783652	72.21525363937894	150.61539477616572	74.71134496822137	133.86256279262867	73.52144739605579	121.89499954662642	65.71152559095164	71.02446662299836	70.21847462752349	106.91013580672394	122.09574210018302	102.7855337957715	75.54759703939197	73.96362508627574	69.55486069109888	67.1579189399568	95.70485017184131	156.048593183575	72.77053242449139	69.43516049259841
1100000	-439.965010669583	-39.17440845284904	-263.33828984388424	-137.45231237284975	0.9210472103912084	0.2990145638875189	0.6162011967146812	6.350877327990777	1.0049079958347473	0.5082218328452225	0.14997611040540626	1.8254493516941102	1.567857052156723	2.7156530012171043	4.132141542654094	6.587695390755101	2.62566390340211	1.138680185844569	1	1	1.7508641919672803	162.57970401926056	65.85800854015767	87.13813674598339	72.19959228043673	73.9209620409723	162.57970401926056	72.28376139881941	161.21575546713558	70.85805405228048	75.70734311567192	155.71057667610503	124.11829906433526	101.95669109769746	154.05186269092798	111.09417344497781	74.3335234394752	148.34623429620427	77.08709354030245	125.2444805276958	140.7299888958846	74.45681422030106	150.61643128851523	75.84002378777977	134.14911799649644	73.5526667646216	127.67195643307831	68.62648964771307	71.14409246356226	74.47976104753089	113.30497861277873	126.0104578189394	103.19564283486278	76.50419803509952	75.19838758818796	70.09213290444798	80.88321471271499	101.06877996777631	156.30937776308724	73.0172396535323	71.21138865820707	71.2148613496507	71.65420708963514	152.05625127042526	72.16605007247345	160.7216337275983	70.36025751826948	72.30922276188063	154.69414134669546	122.85227157747951	100.6616154889826	153.65006711039283	110.87929906519341	73.28998379518175	148.0841040173431	72.77059329852364	122.3701311701021	139.23963681531592	72.74806502227776	150.41018550669855	75.28002545021175	133.7977352079108	73.53594729293722	118.82069341795386	65.85800854015767	71.06643999751749	71.14313524481145	106.1387457923801	122.68222013245685	102.76733123641209	75.8294558649249	73.96505018931241	69.77833484946792	67.14191594050637	95.35320442438106	156.02020062919223	72.92922366197585	67.39286562480274
1105000	-457.87428144410137	-37.57491546895299	-278.2118674667633	-142.08749850838507	0.5388936007142144	0.2510129622870854	0.3988254505873958	5.1678101245142605	0.766095151232426	0.7328731101683166	0.27955188150440696	1.5159570223635002	1.6119285249927924	1.4469655205279663	2.5457663014307235	4.363126894776424	1.9970295573819279	1.0353278639810395	1	2	2.706268534121861	162.40764580827044	65.85442753681392	93.31523337645758	71.6616327209728	74.63124680286828	162.40764580827044	72.27731902934467	161.42995547579503	71.05087733991843	75.92434229274585	155.61940785729664	123.94888377488425	101.92648846311614	154.06003944657357	111.24460650931233	74.49177329198308	149.01196784609266	76.8859796326745	125.57452651269267	141.6009256622681	74.38994687671774	150.63371490681783	75.89179435526852	134.23751100926353	73.56380794567805	127.4461947435232	69.56616047656559	71.24218605945373	74.474305802987	113.79066974586793	126.24741107918975	103.16542478874818	76.44919072481716	75.56252927125139	70.63045058161762	81.0234973218619	100.81283352413305	156.8263835721569	73.14659076969485	70.99329153749572	70.92465961182933	71.55735517353696	152.43797229679103	72.26467330769697	161.02623206101777	70.62141582743615	71.09439033260465	155.2060236784858	122.70261565186155	100.91045099519762	153.54993991318082	110.3888476028971	73.65038795766397	147.89925188469414	72.41145962590535	121.84422077133675	138.42171469209978	72.65933602231655	150.2156495464584	75.26751584551005	133.97123751899858	73.36437277108702	121.97428969012074	65.85442753681392	71.05074115357459	69.59923330234108	105.32225976514354	122.630748497869	102.70090027215447	75.87501314874893	74.01891123161948	69.7402813014743	67.2832051460245	94.25651652364932	155.473989758407	72.9753884644914	69.38065130242293
1110000	-437.4069456061119	-28.791267481665937	-272.05716049975337	-136.55851762469257	0.5641950508905287	0.24272400748031248	0.5433433422307299	2.3788732128487964	0.8945377077245805	0.5581838077433551	0.597488499297563	1.1569228337795991	0.8433654929247811	1.8883098398721587	2.506015063141474	4.442775977377337	2.0554902098543835	0.865737635501122	1	1	1.3787608966497686	162.64908967792084	65.67010123390679	85.81356219015768	71.4950690613417	74.27309718024874	162.64908967792084	72.34363048124577	161.2980256241177	70.66224253053409	73.94018315588384	155.6095854388182	124.61133318868444	102.13422185035934	153.8173800095489	111.20850728283189	74.540255467711	148.8156523117085	76.88950609119595	125.90370140236793	139.367203309509	76.55178105695764	151.42553312831384	75.84933960209555	134.4261442791882	73.59495289299691	127.40189193805139	68.70149805357248	71.13522494035064	74.55462499012197	113.31199181217795	125.49269594184422	102.90530121471897	76.84599410752556	75.53438275934292	70.14729470992728	80.92735050535562	100.71774704253345	156.881560410211	73.04543773535883	72.06625845995316	71.16413743197522	71.82733729462467	152.69764712785008	72.25343878999358	161.0964334745167	70.37868531366526	72.38066094088924	155.3516528087965	122.66083417789986	100.75756269012686	152.28896607332754	110.97225036704185	73.09083142952827	148.10314784810063	72.41110108507569	121.06133599678141	139.16496971110794	72.79781556894599	149.6760421349262	75.24634126487531	133.9042762230851	73.5310489322483	122.0946877866619	65.67010123390679	71.03028582666195	70.96026062247485	106.764996572502	122.65029385940585	102.78244258742532	75.87489314452553	74.01523371418314	69.94027148141524	66.41214057534802	95.45360128455064	156.22112783840774	72.97607817364415	69.59919606797243
1115000	-445.50835250892527	-29.523659341220363	-279.9037394061105	-136.0809537615944	0.49807241436224137	0.125365362120344	0.44743948432268915	2.464339922028429	0.6940997948006483	0.8669574777422028	0.6277100123372867	1.3796848780522544	0.3009471680029894	1.6146221396672729	2.391630201530757	5.267000412969926	2.0283152490729477	0.7082553701514579	1	1	1.086832249720373	162.71263323135761	65.6981780884259	85.30176964630421	72.13342308654599	74.29672751212435	162.71263323135761	72.3708946918683	161.66933399304864	70.89283045664635	74.52453619896094	155.4285544218398	123.24011689604588	101.84854842790796	153.86892746131844	111.37811687733225	74.46480476388204	148.4579001443543	76.90935377863141	125.15099547822427	139.4287042127718	75.03967605589122	152.13698184129416	75.88168689260226	134.05364598205702	73.6836053924454	127.41493149943706	68.78400249005512	71.13616270516054	74.50043007026716	113.41226117946955	127.34496710084436	103.88727707142334	76.43754408167165	74.93115831627084	69.9446877320861	80.94737983692214	100.72521564774432	156.87507567478372	73.23998777652247	70.9437012023457	70.86269364708043	71.37741424219314	153.09757329766683	72.03256818824411	160.35372247020427	70.53195809766557	72.20152732255528	155.26357015496737	122.64888800098008	101.37921566247726	152.26658574675133	108.87286437395335	73.54641156005249	147.35056442968533	72.86976382615164	121.6652372694713	139.12956334428745	72.25606606338542	149.65707616661192	75.20424408720453	133.87901117598733	73.36107392989516	122.1750404095758	65.6981780884259	70.57721355369128	70.99893327507874	112.03321902846221	121.88828547171387	102.14526343599071	75.87943125764103	73.94677379967662	69.91276964981314	66.65213674531196	95.63371498052436	155.9661646666118	72.2323301164524	69.24796299940881
