it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_TS	Albertosaurus_sarcophagus_TS	Alioramus_remotus_TS	Alioramus_sinensis_TS	Daspletosaurus_TS	Daspletosaurus_horneri_TS	Daspletosaurus_torosus_TS	Gorgosaurus_TS	Gorgosaurus_libratus_TS	Lythronax_argestes_TS	Nanotyrannus_TS	Nanuqsaurus_hoglundi_TS	Tarbosaurus_TS	Tarbosaurus_bataar_TS	Teratophoneus_curriei_TS	Tyrannosauridae_TS	Tyrannosaurinae_TS	Tyrannosaurus_TS	Tyrannosaurus_rex_TS	Albertosaurus_TE	Albertosaurus_sarcophagus_TE	Alioramus_remotus_TE	Alioramus_sinensis_TE	Daspletosaurus_TE	Daspletosaurus_horneri_TE	Daspletosaurus_torosus_TE	Gorgosaurus_TE	Gorgosaurus_libratus_TE	Lythronax_argestes_TE	Nanotyrannus_TE	Nanuqsaurus_hoglundi_TE	Tarbosaurus_TE	Tarbosaurus_bataar_TE	Teratophoneus_curriei_TE	Tyrannosauridae_TE	Tyrannosaurinae_TE	Tyrannosaurus_TE	Tyrannosaurus_rex_TE
1510000	-887.1329199756126	-36.01091987164621	-734.7007137220755	-116.42128638189081	0.36213735848074824	0.04295361019689832	0.026724148554000498	0.005263943804844506	0.015271440072654402	0.2446250932388476	0.36853697096989263	0.17058780454545913	0.419570997571557	1.292817022446167	2.8396740230583997	0.6711959931948591	2	2	0.9669413562922419	137.28704943332158	65.14684040086799	332.98295503107414	91.17359821743456	88.11608062199618	68.72807202825729	67.91915161980747	97.9540024394288	104.3685484898746	82.72740290646209	79.71401807873542	81.6478824376217	78.1179664632194	69.54033877066276	69.21905537831903	90.22620766067614	82.8957265194774	112.01333516771004	137.28704943332158	83.99976386385191	90.86738849495435	76.15852586739615	67.84630684031379	67.69759443419674	68.3997599222804	67.67496492424993	68.47213944401044	67.92635932641103	68.2125694416327	79.4005656137361	71.01669219602995	77.8853954086505	68.54572473195948	68.69272028103353	65.14684040086799	65.77579781825665	68.54807079353257	65.82203173093754	80.59395433054995	66.12810337294962	65.90556841653385
1515000	-862.5494645639968	-30.848817081639076	-715.9947010976937	-115.70594638466412	0.33907418000933154	0.13360862815519853	0.049998571696359774	0.003250045025729597	0.01167465502616487	0.3837280052264996	0.2291185781182819	0.2676774548894642	0.135016480734797	1.7321347194193335	2.7442418531250543	0.9090502129905902	1	2	1.5725595354354476	136.4383050365449	63.937732097492095	344.41377719700284	89.34275605297461	87.39397200407589	69.2553523423374	67.75697871023647	97.82652192276282	100.51092137709131	87.4791299919197	79.63002641057192	82.55373635822201	78.11495852391143	69.57550125441918	68.76774962454037	90.01511212491506	87.24711509151005	119.60085868630186	136.4383050365449	82.78280588511042	96.88778910197453	75.6498134861349	67.69934753312631	67.37664920719835	68.20351492899191	67.75550805323077	68.81626404511418	68.34348337236378	68.88891701800588	79.61807350627218	71.571062547028	77.74678031536196	68.78147463424341	68.66609038170567	66.35436538391616	65.9219870070675	68.35080112716378	66.18824811847063	82.24074102941391	63.937732097492095	65.95458648238552
1520000	-884.2408767484646	-30.602038495894462	-735.2982164427075	-118.34062180986268	0.153354585781235	0.10100329271958121	0.03892113353831347	0.004046648400023979	0.03547636563982473	0.3279319773908791	0.16856705620134757	0.4577051007233658	0.20135907098731354	1.3050860190878921	3.0177785545270717	0.7649424471736158	1	2	2.3241577903183606	137.48383237342995	64.15436645747293	336.9514358268474	86.80920654104644	87.69303046416266	68.42695240486366	67.84121779393566	94.24716269033226	102.69830735132807	83.89672438245847	79.65211447178908	81.41523940641159	78.31611678660921	70.08417184990755	68.77693249788577	93.98916861378811	81.58489572023797	113.65097155855221	137.48383237342995	82.78023129708622	98.51215227927807	77.4528734802538	67.8947901531408	68.14263098129918	68.39107501405528	67.72664940946702	69.11190943273874	66.85632087589315	69.09250251885817	78.09253777911096	71.55884818981748	76.58062975199523	68.88292614907573	68.20771042081192	66.35557174085828	65.6857099103114	68.20336640476637	66.144837809477	81.37850125031957	64.15436645747293	65.89898188704014
1525000	-883.2463904063005	-34.93217776196943	-730.1143112941036	-118.19990135022749	0.2816796364430576	0.09120641728598416	0.059559620863355166	0.0075443231638888135	0.05291072308084627	0.21011487511254287	0.09395230626546613	0.30811967366726184	0.21521331199909413	1.4841456984113295	2.458658897597906	0.6258880346052449	2	2	3.8054470675320666	136.1398858614772	63.21695256472069	359.10302935409936	83.47348217831946	91.46075600140422	68.74863803736604	67.99874329136368	101.80713176283251	109.87330366391909	84.34770879946824	80.26288662387398	82.76435459767228	78.10531959935653	69.58691694696378	68.75721094590452	97.94293917975983	83.33739147457445	117.92636180083292	136.1398858614772	82.70414314333173	98.04038754380302	75.66246684437651	66.80550223890658	68.26780123090398	68.35216462306732	67.70254416330476	69.08012148740758	68.23788718595173	69.28956732207503	79.36640952449237	69.3571792360325	77.96008618194078	68.90153969332296	68.07405837767112	65.9838468714408	63.21695256472069	68.99874797940905	66.18200608285964	82.31150806324773	65.76547310568814	65.98360301005785
1530000	-878.7860054605028	-29.422313812678375	-724.1470604259233	-125.21663122190114	0.15863531023893793	0.07901530632325236	0.05121405985019845	0.015415359811396079	0.03475648430409209	0.3577078782282476	0.0657825090204423	0.14338383514526376	0.42337858816806	1.2779149422437606	2.5364297367486697	0.578491015353658	1	2	1.4082723293187949	138.13077711734573	64.15707325019272	352.294213335865	85.32528955414628	94.47884783452768	68.4526481587258	68.00699664502599	100.58203554181051	109.37975497407143	83.21050509024428	79.64191808039234	81.9549724318382	79.02324857196739	69.49528139993349	68.76670468154796	101.05943454120771	82.14020397016967	118.71075538411878	138.13077711734573	83.08844561634508	92.93827554961602	75.63586070256041	67.23791888668079	68.02542795196929	68.13553615281377	67.66859131272881	69.88207836984103	70.12495281547328	69.64916362800143	79.61324877656473	71.34675068243055	77.90039386657511	68.78169084480321	68.73005896008662	66.33261934753013	65.66035841598321	70.80226505103361	65.934030374275	81.74584698808647	64.15707325019272	65.99973683465998
1535000	-880.5459490525938	-31.005936699671075	-732.0473706855394	-117.49264166738328	0.12469048645074221	0.113825808090025	0.04570155041969107	0.03573465545264477	0.026180912395640275	0.23405067751960607	0.09002959344675109	0.1636808885487636	0.7173255029620444	1.5327845236899185	3.223293454699615	0.5471050648264585	1	2	0.6599332609586127	135.96900491767818	65.89181037408471	355.05461602473395	84.42798856718848	91.52534171574538	68.47368519447298	67.98824895929683	107.4317828397668	113.35450475355715	83.22353630606028	79.64786691526238	81.84226713273337	79.43451093662767	69.82207211646892	68.78153564179011	96.13094614761444	81.89494988944381	117.73390769284009	135.96900491767818	84.50454246046777	88.060314631673	75.89452790545924	67.60907103736575	68.17850404739586	68.0089229549691	67.57007511196485	69.44038116937188	68.15907292942697	67.24842038090414	79.61373353672067	68.95082790944699	77.36400656724179	69.26198115470044	68.2687498937367	65.98963519017045	65.89181037408471	69.187996745401	66.18563573018757	82.28117152786679	65.92316519214008	65.95375724631725
1540000	-884.689624720793	-29.62680593937889	-737.9618652285416	-117.10095355287251	0.2233491408886553	0.12144644775241045	0.044707709497728065	0.03891166239350373	0.026349275899857142	0.20836947274199538	0.1455505553301215	0.11433023081908242	0.5001631051592235	1.511174929842647	3.0524807294749965	0.8342936145181172	1	2	1.762602261701653	137.5552888165241	64.69116856056351	371.6463049111115	88.8141212503633	93.12372188518633	68.42898400092182	67.80427664251772	105.15642250992863	114.72383179069415	87.21027062808301	80.10788978988049	83.70814421906228	79.23777170464642	69.41059603015267	69.07789655073503	90.57873968114863	82.00301138016611	121.63348612210267	137.5552888165241	82.55113582898025	81.7556208800076	75.67529694368858	67.83336845074462	66.32207739186951	68.42116779027378	67.6604569891987	66.82267647903713	65.96666961262831	67.6108144134542	79.30738725907104	66.64051730548834	77.53870477241945	67.54633400225002	68.19598321808876	66.25694864793851	66.05801899644435	67.27259486075381	66.0694367837449	80.90130378269578	64.69116856056351	65.79457242701359
1545000	-890.0168106826626	-34.17396273126437	-738.7563609566851	-117.08648699471314	0.14955715548859938	0.06282987406658262	0.04379208857132052	0.0404805075598742	0.06296138117599284	0.17805808808468815	0.19912593199182885	0.06823708690052172	0.47826888232863063	1.4373382235756038	2.2031924267392107	0.7696346794205234	1	3	1.492723883502728	136.04730851653198	64.69369412299538	353.22370076255106	90.33579016914202	96.84349482990282	68.80116963754472	67.76093715031074	106.83408497160453	106.5256315274215	86.17269894131267	79.75619714312485	85.23537970638966	78.24205914953541	69.53588697247085	68.85528834514793	88.54528612951614	82.28601360057465	113.91791112337634	136.04730851653198	83.76842527287538	82.58604804628575	75.60945710015272	67.30636447731032	68.02637621272129	68.24372690371467	67.7272601634293	67.12225619230033	68.45218425640616	67.93331849477214	79.51066715335138	67.6795900987918	77.30625260685578	68.55307475896814	68.58421743486434	64.69369412299538	65.94693512044306	67.9978592346498	66.05019580071792	82.29087377001191	65.65286919480066	65.3576515735652
1550000	-888.559113216513	-28.708964011005417	-738.4234639112326	-121.42668529427499	0.25132972060731484	0.11369687389159477	0.03932977886213633	0.04517195683493981	0.051762153559506516	0.21425561387601058	0.27554502202033243	0.06837262002757305	0.7551586794675955	1.6647789749583548	2.225161431950459	0.532098624583025	1	2	0.9874458169241669	136.35273003066322	65.03017401778538	340.0723010880017	84.87415913061284	99.8430837528162	68.59066031590055	68.0359533650157	108.5463806843257	105.9315411643569	83.08412838111079	80.8533622361291	83.97029092995142	78.15494636749624	69.59842407491254	68.81759971391755	83.94634241985743	82.8300474540324	110.84716692207921	136.35273003066322	82.5923829968489	83.02986148072533	75.71667233369364	67.62115154106938	66.76405446043873	68.37416125436373	66.2270181778405	68.20047214596346	70.6808766824127	68.70192322941556	79.54316218036253	68.52125008543959	77.87048976285331	68.81345698669323	68.3909401211853	66.1488553876976	65.03017401778538	65.1895013027968	66.19307906990971	82.33675986762384	65.03692474244927	65.8991816501433
1555000	-887.8557493572969	-37.77162131183873	-731.2762601954917	-118.80786784996644	0.2877998635768251	0.10335930103920725	0.051811121667029836	0.04920920363602082	0.04173333036630746	0.1550989899414048	0.1878981008773026	0.23976782444992453	0.5153688121167842	1.6438753785600244	2.7638820898564114	0.7071201443371274	1	3	0.5667988096633196	137.63439892991394	65.71897947104377	340.0239101238106	84.64835404627743	97.77251562449293	68.58719565974783	67.79198328511622	112.88214845804083	107.97808353102816	85.76170969314086	79.84217719886162	87.52547645894349	80.27970152388335	69.52415597764266	68.78898017221088	83.02165759526459	82.1208264128782	107.6490115844485	137.63439892991394	83.35212631018165	88.12065675810977	75.63583087970062	66.37104250363431	68.40043609437693	68.12081195362757	67.71557173930739	69.7557298700564	70.60472736559724	71.32283413729711	78.89071824569476	70.72849360642715	76.93512659623622	69.28188734468243	68.69620884066151	65.7601226073937	65.82978053141537	70.33968220464624	65.71897947104377	82.32942933576346	66.14669696851901	65.94480055969241
1560000	-868.605379777372	-36.12061572636293	-720.6809582782205	-111.80380577278856	0.4352991304750889	0.1698853320393131	0.12454146807208277	0.021405503558347846	0.0642711310312107	0.15064322622627194	0.1926919913603148	0.16779758381388943	0.24486109054231683	1.6954417677364173	3.1868070227050045	0.8370702001613408	1	3	1.669736842534886	136.0081258933045	65.84228036886233	345.194227009198	85.69612617812511	102.6230964296719	68.47492753749168	67.83192056336303	112.19638258349774	104.23796193134737	85.74632191422566	79.84003358129785	90.72817900268288	78.4906092358469	69.5671942228679	68.95894448048145	83.15874304680698	82.9634210850311	101.05752247233492	136.0081258933045	82.43306397983153	86.39744579226642	75.6852315725197	67.78311336244359	67.38308531508869	68.32550902305599	67.64650574835734	68.74262652744126	65.99274555137762	67.45609297119734	79.54143404879352	66.8106431566503	77.81367598336377	69.33535942924887	68.6919026680734	65.93000096660937	65.84228036886233	69.02700139810098	66.16210641023173	82.42225813719448	66.03307013384715	65.96161329385892
1565000	-888.0043122962381	-37.95836861326777	-728.3405099879405	-121.7054336950298	0.5479299355202462	0.08832379233664277	0.08607851034362031	0.023185870706174137	0.10462701399399667	0.12843163123080592	0.3037403703773697	0.2409316774428461	0.12444029149926145	1.5287938459035981	2.6532277590541584	0.7433914288409073	3	2	2.0214941781154923	136.09329497986957	64.9824909967179	336.06677989714353	85.82517466439604	111.35923337330058	68.52288145213915	68.03750441315728	112.86332607826918	109.1500461526403	84.00636842536386	79.74623930847632	84.78764482883918	78.09778369761167	69.47820793294548	68.85455348337167	83.40500940210971	82.32210851806357	94.12099305745876	136.09329497986957	86.08260297413484	82.64546723846126	76.28153817259188	67.79673290445989	68.39780102634907	68.20309265959445	67.55273831833456	69.51881525678847	69.38417230771609	68.08815013735644	79.33970539331564	71.49447692186877	77.81483687076366	69.33546170641611	68.71489039152604	66.10369272783784	64.9824909967179	68.75583984023518	65.93800353521733	82.358020504447	65.8284560407777	66.00582071633465
1570000	-881.9634400859536	-29.426129378538786	-736.4388306233141	-116.09848008410074	0.3388093669279766	0.05571883965499977	0.09240410988986353	0.02971010297902755	0.10621573745158173	0.13894271066537528	0.47907765185514184	0.2235199349897163	0.21091883198948733	1.5403534428585313	3.3932276649737116	0.9092195524279831	1	2	1.6183122699137056	136.86625713616988	65.72830042325108	349.18463546547673	83.77482774958429	108.85831586366531	68.48693977994373	68.12547881059159	116.97492703989249	106.34920910046718	85.46408442772034	80.28863421459307	83.09342631483648	78.07224103760039	69.40801681175462	68.98692090136065	87.8091394350796	81.59193552415249	98.4410419884014	136.86625713616988	84.91736502126908	84.59738591937881	75.62274577680799	67.47022372437321	68.50021930837327	68.41906197535528	67.74992678605409	67.53795397443831	68.56355450806164	69.29091677470205	79.28625390803592	68.29625710307913	76.86067434034726	68.08768395482552	68.72071289948877	66.16980003408129	66.04677420994524	67.55912437245158	66.05423034995012	82.36203252124739	65.72830042325108	65.84055621973143
1575000	-883.7547460864694	-34.72581895819617	-725.701314819277	-123.32761230899621	0.11604244288036433	0.015356626700496935	0.25237833860533077	0.03152265389092755	0.04913378787788995	0.2540883648703188	0.47203862654833556	0.24574718767669174	0.332180554282423	1.806953045655595	2.6036095580372445	0.8195473101831902	2	2	0.990062103850967	138.81822905036773	65.08391994562263	337.8132584996887	82.72435409562473	111.28687839673987	68.58766482014165	67.80437907121402	115.28263061663871	105.0980589719381	83.9831197073194	80.9447654494438	84.74339426379743	79.38708322595944	69.44739838563463	68.80784726911206	84.09613214519725	81.61003358251305	96.16916867933325	138.81822905036773	82.4456732177609	83.93938120877046	75.61124004447649	67.92578838279536	67.25395254627875	67.55213394586838	67.74781566185924	67.57498529076244	69.88773042885424	68.39902801298904	79.33417595788038	71.41541012526415	77.92543817618157	68.99724663687444	68.75406758979243	66.10695128581102	65.56538637221728	69.0153959452287	66.1775431781892	82.40049201096551	65.08391994562263	65.85671220885958
1580000	-880.1159676976665	-35.124598803931676	-724.9748645290008	-120.01650436473403	0.07842732176570513	0.019401701000079243	0.1578866686308157	0.0401532806811681	0.0700002629856567	0.1697840320830378	0.40662633264813564	0.10090234235058637	0.41958517245017674	1.5240060843635592	2.808345553620609	1.0230192201714001	1	3	1.7328786587665288	136.5669942257935	65.95161534136676	340.1027447655122	82.83944819292398	112.03708787062386	68.47557880852541	68.097280738562	112.05291929822025	107.7666593435094	92.58916812149268	79.85269584586243	90.0076597130869	78.386662935051	69.52061109406245	68.76678754004391	83.2402537222939	81.78017343343333	98.2788883598372	136.5669942257935	82.70736982313181	83.34573371479789	75.84815377809522	67.30486282229853	68.23588584676166	68.21977826351781	67.52837579970014	69.50079971885036	70.22760429358048	73.52393556156939	79.3843651829043	71.50818407183289	77.96093644336024	69.194122916273	68.1344613730637	66.02735917138962	65.99143377606451	70.2269092832536	66.074631017708	81.0305549075133	66.03156600282654	65.95161534136676
1585000	-889.9275756293578	-35.2453471561746	-738.8920059691956	-115.7902225039876	0.08263010418072593	0.025827137653096216	0.12299041632272464	0.030510213166520785	0.11422198955668311	0.16554267283736487	0.33198585443057244	0.14947580401127272	0.24494496295496376	1.54116674963644	2.5433079758804404	0.9656328948729231	1	3	1.4500569258601828	137.05970135496514	65.51300063812415	353.6885331849448	85.99093099042817	109.40594767483584	69.57454329161602	67.85836425217111	111.90056513069324	107.414889056045	89.70196791231737	80.67999099585518	82.4235283013715	78.42560697677736	70.00628215980466	68.98523248374381	84.44263386647657	82.61380952521357	104.31831335623406	137.05970135496514	84.51272640590145	85.37916450263606	75.92203055377371	66.23320598077296	65.9435130980386	68.19946490851876	66.71602785436372	65.90877260179765	70.67871710679907	70.49409058394978	79.12509601870275	71.13614928586028	77.98882342815308	69.25335956651338	68.73730746549887	66.34344817955541	65.76185253577111	70.78522638695372	66.13173532004265	81.97164771213045	65.51300063812415	66.00625693436866
1590000	-890.8371552790098	-30.13890164458728	-733.2115026953128	-127.48675093910981	0.08010246103270452	0.036220585194762595	0.0687449942147751	0.037170505684577596	0.1687886166100689	0.1430438013304788	0.3116577026299378	0.10255727333965463	0.3397965017010403	1.4390423134913994	3.3781361102331218	0.8392322596386185	1	2	2.161873184083776	138.31275670275295	65.72690385042496	364.483514985915	83.56027153486595	110.9356957765331	69.13066896657404	68.47087114015635	105.49968346112156	113.63713306290997	96.00670132132468	80.83194454424581	85.37314697190583	78.05277895467471	69.71502430289621	68.9780460197722	89.820759816327	82.76272949497542	105.35314602271397	138.31275670275295	82.49015766278913	83.02205169256875	76.11754248853387	67.7768029417365	67.69969896579747	68.04638355123876	67.68196534448441	67.08996448132264	67.73396656721857	71.12581330478157	77.68957670048208	71.60131069265512	77.99732255562132	69.13845842472277	68.71649474518733	66.14654409370002	65.94383997240875	69.0206388939945	66.17043852223365	82.32608569196725	65.72690385042496	65.95538565174884
1595000	-895.5105716953587	-37.518172377828584	-736.507854887846	-121.4845444296842	0.0815504906015671	0.09149507961471416	0.14106648251357315	0.04629555106785518	0.2789950310514495	0.1593499347097996	0.28942921739244715	0.1691738813870004	0.5167037747091292	1.4257359899935236	3.060015129586699	1.153498739455568	3	2	2.1769926631984067	136.36934098506174	65.71419869291611	338.89368257396177	83.39999666762455	108.87726073784287	68.43346635863836	67.87114910812025	100.65649933768607	109.3285418354585	88.88718722849706	79.9653734192405	88.01795783394819	78.16682303117067	69.9257397758901	68.75586140210211	85.79758711604609	84.74866675730577	102.76293948575385	136.36934098506174	83.41912868781722	83.05451841075681	75.88476866316911	67.67197041868343	68.41435366354392	68.28309519616805	67.63300845309153	69.05011103213337	68.95694452750476	68.99477002994395	78.08621887777038	71.25874924277493	77.7200654212472	69.15958744982578	68.74505452010763	66.29921223429223	65.92659226226259	69.64274846165424	66.09300550256405	81.89752501691034	65.88191326477356	65.71419869291611
1600000	-885.3896734531554	-29.297630130340224	-732.5150075431211	-123.57703577969403	0.1366352854634306	0.04602315639201626	0.15167479027270678	0.0563457356779324	0.13415254942277383	0.2879561808686949	0.36142479018968354	0.1451734985157964	0.3271788163231061	1.7938634533524676	3.0763292875989463	0.8969309396125461	1	2	2.795994874474914	137.02730480368044	64.79959953893406	341.5853045025542	84.15367998098138	106.03418478293713	68.89550453287721	67.8331495939321	98.50886373027384	115.57961817078606	90.06861331462751	80.01316217038914	85.62333893636037	78.16060865813249	69.6358146383551	68.79369296782615	82.8204470712415	83.7067846386428	102.61770751820345	137.02730480368044	82.61882696272059	86.60110233390242	75.63400979390887	67.55502137422727	67.00068798544797	68.17955568530932	67.70159199739516	68.36520742768622	70.1004463172615	68.56173144800569	78.75961858043408	69.35039305493427	77.60032090587532	69.3327798058231	68.69396440012844	66.01785752425064	64.79959953893406	70.77905648274702	65.74691287813596	82.42814842625116	66.00352717274454	65.76468909163263
1605000	-886.6460831380874	-28.168296152451106	-735.927102776521	-122.55068420911527	0.13142758154014914	0.07739001749921037	0.23054670153890366	0.028650049360643692	0.09051422270925882	0.3858254961672409	0.3871099781056356	0.2471537825991668	0.31811575849810486	1.3781625125816295	2.926690436212011	0.9206216897311951	1	2	1.3005796684987958	136.19496710572562	64.86692065745261	329.17016374044306	82.8821624702453	106.98476006180125	68.4663565933153	67.86139269363245	96.56472767344056	115.23297633878218	85.06490953244422	79.82779108511909	81.52660069362602	78.04320908137596	69.39671815307244	69.40437020989025	88.7308877196657	81.7674132811469	101.18903034587409	136.19496710572562	82.47221871647	82.71290989195063	76.00532185178794	67.10825957485329	65.11244491924414	67.85887526625267	67.68512966111106	69.84109172124528	71.99744586672199	69.97359299746421	78.4522356056478	69.96796585035086	77.73986085171981	69.15295592023773	68.16224739395868	65.3031266040442	64.86692065745261	68.07923374539506	65.90196345734928	82.09339375999521	66.0070150057251	65.85480090015385
1610000	-882.6651305846465	-30.4531618613413	-731.3719674068363	-120.84000131646883	0.09304715988861717	0.051766170474169454	0.3012098060237788	0.047877668856053573	0.10343492587747223	0.14950514806451556	0.3726900255048358	0.06622536261921544	0.3289591605530116	1.9038411769294588	3.5614167848319456	0.8078045442300735	1	2	2.662352887620259	137.84262382398987	65.51694761270022	327.1505651671269	83.9501153796948	110.52221264795894	68.57372144604855	67.90261630171078	86.19837786391696	118.00053978816506	83.05360096611324	79.64574475545561	83.96409000932475	78.05088647666618	69.7407865528745	68.82656072250924	89.53928819723673	87.55728039341685	89.28278556238459	137.84262382398987	85.9702510095564	88.18067296358417	75.61223994333338	67.89444123519682	67.69755691508514	68.0961473275193	67.5272221993925	69.71151497940501	69.19400974291	68.74451445077342	79.59279835352841	69.7897054696448	77.93305243834334	69.03296603377153	68.52297239218771	66.12249670977519	65.51694761270022	69.75697953490551	66.12323295489082	82.20846641849278	65.94666494558474	65.85213992270648
1615000	-893.5647145618763	-30.785661948762943	-746.2786383624097	-116.50041425070367	0.10350527871012158	0.03608520429637824	0.42755967562725117	0.030194884392486555	0.08495792356948943	0.4098767381913784	0.5443096417591183	0.10586180016883448	1.0930865249319135	1.7628431623534797	2.9995778394340458	0.8079271028673451	1	2	3.491862706524243	138.0253921345522	65.34010905750324	341.84046369034655	83.69796825844332	114.50074951672786	68.65474990300042	67.88277157133547	92.00359536586166	119.43400533516578	87.12867652470482	79.68906239050685	84.76127104119772	78.20388890020598	69.36487933357122	68.78216606887555	87.42976023273792	87.71486551960237	88.11343425753222	138.0253921345522	84.28025071525764	82.97302501308839	75.76114496538439	67.39769129111768	68.27674065246435	68.36746174340013	67.5451722358087	66.79273719683219	67.81956319324858	68.33055031702563	79.46317325004173	71.60359085390694	76.95943051797398	67.92796923018776	68.20601402837198	66.33807193687855	65.83723890994318	65.34010905750324	66.05451531378554	82.38995543992833	66.00512440579878	65.90608378318795
1620000	-876.8590226519296	-29.637383435302283	-727.1917978327509	-120.02984138387649	0.07473337850347107	0.010987233314801673	0.23954946392912055	0.025488629816179074	0.08258073149402562	0.41188838954951296	0.3766220106397713	0.09692741568982446	0.3912582500312941	1.377646208390174	2.4565470624188905	0.5570792219886244	1	2	0.7364755745775291	137.75886546778307	65.32284710554983	321.97036464651455	84.14947587205148	115.9870552449691	68.6583464386147	67.79945638498748	90.40926079074332	116.86772947010515	83.11406577263966	79.87268287357364	84.66347185808425	78.47763873848506	69.57783038240441	68.96321462642112	92.77914066608582	83.87178786027937	79.48588364100468	137.75886546778307	82.45474921134942	82.05431091859357	75.98827332413684	67.81743348965142	68.17397489905909	68.34528966405942	67.73706324598128	68.76537234068147	65.80591849589237	68.76976770206855	79.28485168152287	68.35244673446698	77.4284572018274	69.32971995086831	68.74375200608911	65.32284710554983	66.05699178108074	70.59535316740444	66.17266756500824	82.42912078069982	66.10210679766291	65.72974028622336
1625000	-878.8483754890212	-29.541576007632074	-731.5713906453348	-117.73540883605438	0.0798643801998127	0.009566839147026617	0.20763655264897865	0.03762576551940231	0.1762412316919881	0.2850268933738137	0.477793831310591	0.22525621365724946	0.3338541168117375	1.2247337244618717	2.822754542150598	0.9716991835853327	1	2	0.6741610094386259	139.52255413016903	65.91282659196335	313.78448999898995	84.10129023587096	118.06888606105667	68.53035259476295	67.85256870335313	85.70107990621564	121.40049443082182	82.79711414996845	79.65888878111747	82.70869991381434	78.42070772955807	69.46411697948207	69.04972267942907	89.01467966287055	84.61464132790773	77.16492632506167	139.52255413016903	82.48056346402886	81.84135521067763	75.70698264320575	66.8240065523634	68.0303523067756	68.30658953120218	67.67333343240975	67.63395518563355	69.54600035431682	69.72516077595591	79.42080325431543	69.38622943974484	77.75322693647036	69.30651309153606	68.74558963848382	66.03287199890134	66.02314366288253	70.3701475970415	65.97738009954836	81.50497088532023	66.14203359551692	65.91282659196335
1630000	-879.0235069067928	-35.142425656704326	-729.6557996111104	-114.22528163897812	0.11842826125390041	0.014779791435213204	0.0674887407975202	0.05963041224296508	0.16657636688037705	0.21861225349673627	0.3060267407557658	0.10795035772765722	0.4101630776227279	1.628254316421406	2.6660766768540363	0.7423068058575975	1	3	3.521179850607365	138.18181361600568	65.08220250018952	312.5422344023682	83.12301815376985	115.25517372318704	68.4639799275508	68.2564612530061	88.53506069752962	116.37677798061993	82.843123743288	80.54547967461241	81.61286175480036	78.06418547281746	69.36596802963967	68.76347261739105	91.25556702277844	83.60755416392387	77.9475003903018	138.18181361600568	82.95910291021586	82.535775360938	75.84190276173514	67.32863605495224	67.89830305893703	68.32348876161713	67.32781268111046	68.81891363654724	68.68939024326454	68.59572013384893	78.10475964989303	70.8817827044459	77.98582848784604	68.45994431577253	68.62472008098057	66.05619066673827	65.54458771258595	68.87415171159583	66.18543578021028	82.20922504013767	65.08220250018952	66.00145163106974
1635000	-889.6626316383033	-33.823476334116975	-731.8981750374292	-123.94098026675715	0.14175333134856397	0.02203049018370932	0.06395549156576362	0.03911528518515194	0.11915943351570618	0.2203951422797413	0.39310059005214226	0.1385269917108675	0.26364926285753165	1.3572560745129763	2.7867570080791415	0.9524834994202867	2	2	1.36859827848492	136.4739208280202	64.89057823110205	319.96415992984043	86.36420411418283	122.5436726757777	68.59579080266482	68.0034812113064	92.11833937638627	112.97590639758748	84.256771671422	79.94734262744173	81.33751855355081	80.49266497858821	69.43863176082046	68.78332788998927	83.92148178761782	82.67455713598672	81.87723012217262	136.4739208280202	82.56362991324015	83.44980600844232	75.80788689593798	67.7611990815058	67.34820978997851	68.37075395738626	67.72752711543086	69.79369590253017	67.73855104265193	70.32933592523756	79.26364621010086	70.62664241144367	77.82991873436248	68.56644250174351	68.6609792525497	64.89057823110205	65.92528527100916	67.7434212172398	65.89139979703482	82.11364106898584	65.30889149112586	65.77188581987653
1640000	-870.8256825457727	-30.068193598759542	-721.7908576450727	-118.96663130194042	0.1361008280402643	0.011801976061092427	0.0726725587558614	0.057028987085297946	0.083182003600183	0.20376130057757597	0.4283162857521228	0.09872576076460285	0.2632666237061081	1.710716845914258	3.2406145925696155	0.9688762704357207	1	2	1.3558063803126903	135.92437690438277	64.14943088825437	313.5603387678798	86.49610662010754	124.1316988782105	68.42470143154912	67.7901938280978	88.94346388559634	111.56128405352699	83.38224604730085	79.65723701111114	86.15922888599633	78.58466822736861	69.4682826636271	68.97311815470374	82.79922314792726	83.86013234334669	79.60801215412762	135.92437690438277	83.03268253813533	82.28335412560364	76.179382678807	67.75787948051787	67.1882096393445	68.41792117925736	67.67563416514983	67.497218832382	69.74187963843059	70.42090320549414	79.0404574444286	70.53711167210334	77.55849207555922	69.12320473172707	68.52544781837652	65.56706826610042	65.82243160000282	70.25295966070819	66.17032223913583	82.3803959670296	64.14943088825437	65.8720863076443
