it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Achelousaurus_horneri_TS	Agujaceratops_TS	Agujaceratops_mariscalensis_TS	Anchiceratops_TS	Anchiceratops_ornatus_TS	Arrhinoceratops_brachyops_TS	Avaceratops_lammersi_TS	Brachyceratops_TS	Bravoceratops_polyphemus_TS	Centrosaurinae_TS	Centrosaurus_TS	Centrosaurus_apertus_TS	Ceratopsidae_TS	Chasmosaurinae_TS	Chasmosaurus_TS	Chasmosaurus_belli_TS	Chasmosaurus_russelli_TS	Diabloceratops_TS	Diabloceratops_eatoni_TS	Einiosaurus_procurvicornis_TS	Eotriceratops_xerinsularis_TS	Judiceratops_tigris_TS	Kosmoceratops_richardsoni_TS	Mercuriceratops_gemini_TS	Mojoceratops_TS	Monoclonius_TS	Monoclonius_crassus_TS	Ojoceratops_fowleri_TS	Pachyrhinosaurus_TS	Pachyrhinosaurus_canadensis_TS	Pachyrhinosaurus_lakustai_TS	Pentaceratops_TS	Pentaceratops_sternbergii_TS	Rubeosaurus_ovatus_TS	Styracosaurus_albertensis_TS	Titanoceratops_ouranos_TS	Torosaurus_TS	Torosaurus_latus_TS	Triceratops_TS	Triceratops_horridus_TS	Triceratops_prorsus_TS	Triceratops_utahensis_TS	Utahceratops_gettyi_TS	Vagaceratops_irvinensis_TS	Xenoceratops_foremostensis_TS	Achelousaurus_horneri_TE	Agujaceratops_TE	Agujaceratops_mariscalensis_TE	Anchiceratops_TE	Anchiceratops_ornatus_TE	Arrhinoceratops_brachyops_TE	Avaceratops_lammersi_TE	Brachyceratops_TE	Bravoceratops_polyphemus_TE	Centrosaurinae_TE	Centrosaurus_TE	Centrosaurus_apertus_TE	Ceratopsidae_TE	Chasmosaurinae_TE	Chasmosaurus_TE	Chasmosaurus_belli_TE	Chasmosaurus_russelli_TE	Diabloceratops_TE	Diabloceratops_eatoni_TE	Einiosaurus_procurvicornis_TE	Eotriceratops_xerinsularis_TE	Judiceratops_tigris_TE	Kosmoceratops_richardsoni_TE	Mercuriceratops_gemini_TE	Mojoceratops_TE	Monoclonius_TE	Monoclonius_crassus_TE	Ojoceratops_fowleri_TE	Pachyrhinosaurus_TE	Pachyrhinosaurus_canadensis_TE	Pachyrhinosaurus_lakustai_TE	Pentaceratops_TE	Pentaceratops_sternbergii_TE	Rubeosaurus_ovatus_TE	Styracosaurus_albertensis_TE	Titanoceratops_ouranos_TE	Torosaurus_TE	Torosaurus_latus_TE	Triceratops_TE	Triceratops_horridus_TE	Triceratops_prorsus_TE	Triceratops_utahensis_TE	Utahceratops_gettyi_TE	Vagaceratops_irvinensis_TE	Xenoceratops_foremostensis_TE
655000	-1364.1386992932544	-34.75204558657749	-1105.3227972572165	-224.06385644946045	0.759600954917861	0.17063213140138617	0.06262838905362966	1.4047365589427996	6.6320832414576065	0.3128393220650484	2	3	3.8323121440083185	90.4997426917766	65.50364764450106	373.8959486259045	86.05616752739448	66.61587999543057	85.42183570382909	85.0541754817258	69.17103595881683	82.33111191089029	77.74303381929548	85.42213505218231	66.3345529549718	86.71516989287008	85.0944543688631	84.4014362024996	90.4997426917766	84.19819629563932	86.98573083338998	80.25470810368188	83.50313934256026	72.47022094249819	82.59512810948522	87.17009195165217	70.11074379603836	82.82483757981564	76.42481058778313	85.34611238406929	87.37185193959375	81.54505653517018	73.64421567181279	66.5376632344998	84.90239932279641	86.950826002056	77.77027262197052	85.84119247507186	88.75702376712528	74.61921685726071	84.99738673359741	81.38746408021785	67.71372585167575	70.18253915015377	72.02288795838633	85.97065073748583	75.33737888612909	69.8843499219167	75.09325499189447	86.16923776554772	76.08486607779557	71.68828035729149	66.3344000265362	71.29749884493296	72.37179643185846	66.39631332486292	81.79757787478255	74.84057626987699	71.0323545066914	66.33441218206467	71.0792106353954	71.66858295169412	71.12732708960418	66.06870998404838	66.1279353028586	74.77907389227582	71.34140228135995	71.74469493016312	72.34814072708718	82.4181317558263	73.6693467277126	69.92914182383903	82.41611939562208	76.24269104090541	73.04025083766794	74.90149138350867	72.4755085051082	70.93247528017795	66.3676159584052	70.2630825538066	66.6632656627157	77.05176334343531	66.47012583705444	68.39273785873934	73.11012645243738	71.84436903719009	81.19485814903913	67.6890542052322	65.50364764450106	66.17167903240508	66.20831389540265	66.9204513481125	69.46782365551888	74.89856698573509	73.37467635434756	75.63636110558193
660000	-1385.37215702774	-39.517734536569556	-1125.8170129676719	-220.03740952349858	1.502511630121325	0.17043857193703688	0.03982792213771002	1.272246198782947	6.866662171639545	0.3194171249717436	3	3	1.910026130602801	90.47754661795747	65.86833601819642	396.9098525172784	87.54206698140366	66.66693491528092	86.3609584654385	84.82495481085517	68.81742126482762	82.0766842537019	76.75807577694025	85.20816652036245	66.3345529549718	86.2295537576725	85.23817405991782	85.91675209016539	90.47754661795747	85.12356056322177	85.6062549980854	81.3188760521378	84.9938042346114	72.41190107159969	83.73923384173789	89.30419313729311	69.96269274072483	82.89466112651388	76.5922269490892	84.91590127874078	87.05739912699768	83.84380026765731	73.02897841088878	66.54666481580827	85.3248653383593	85.05754036583396	77.93858674864984	85.42619252742932	89.17795703793034	74.2447854558287	85.8169920600997	81.3891472372048	67.93622150742804	70.28434644864966	73.98366288097766	86.7080121835034	79.69777318503324	69.94745294748893	75.41858666763271	86.76205772387671	75.94553548941502	71.56081975282349	66.25277811246143	69.29394139831795	72.31016803617804	66.49767244653275	80.68690141284004	72.98416938615931	73.46234132808327	66.33441218206467	70.85832899795165	72.71481339510969	71.2130815688454	66.05496684882185	65.89221581460895	76.21054807331039	70.22041684325427	73.21753246629402	72.22502492719765	81.55329833400388	70.91556288233835	69.94291553140447	82.37269091286495	76.31725078186747	72.12571232134978	72.31166431414148	72.30180448613451	70.52308836955113	66.46672256136547	71.18943200579096	69.06501563133635	76.30802785084757	65.86833601819642	68.24948199515447	72.64832708459154	71.919737822602	80.8192944218768	67.64412803656184	66.28471788847652	66.04843536151743	66.06635031387118	68.24513526687065	69.64074186645902	74.83188006222969	71.66551911843861	74.62645014196883
665000	-1385.7977395214186	-39.45372861495155	-1129.7162077321543	-216.6278031743127	0.977325718850019	0.21565859197772425	0.036126182866759816	1.0863950268365168	6.494206966218071	0.35450260503680286	2	4	2.5680243580951654	90.40303954670026	65.91242867189261	401.57195000009176	86.59641368338619	66.61872556459589	86.97512813424352	86.7035961141794	68.76678517260551	83.49531554247302	75.7380996156873	86.81355945965142	66.3345529549718	87.36521147468605	86.43620912685151	84.84203391017536	90.40303954670026	86.37068750511958	86.45710157737344	80.52991441568008	86.83408610520331	72.92558107942926	86.36000259882603	86.71872097786364	69.97870416932285	82.56216853979137	76.36960848245853	88.880580336582	83.91116505467325	82.78905587299374	74.15206968413565	66.58436430693247	85.56619634883822	87.07484537811754	78.50890700279957	85.67436780653395	87.37166000930492	75.79720056730632	85.01730476657066	81.29972021557089	67.83812491063576	70.9256127793009	73.25279857751434	86.88856190093497	76.18959277536922	69.89203861753415	75.6969202325901	86.6358461613907	76.69868611778367	74.01603113200281	66.42642280979975	71.24844948851597	72.14229034906057	66.01829751221698	81.42291705132291	73.38108201786649	72.11123975014404	66.33441218206467	71.34657990844435	74.16972662748555	70.87631797999256	66.04185222728441	66.13179299703809	76.01284154024945	71.32743164618675	72.69170675419143	72.20954666589199	81.91392255618918	73.53581045045725	69.82101349698524	82.36643774768714	76.13818656133799	72.8058523666287	70.90763354164535	72.26111037725613	70.48072684543457	66.28304950588132	71.36602641872003	68.33443435582281	77.15394210896538	66.30629766258149	67.09423705220372	72.43661028866981	71.74974407310391	81.2985908222368	67.37197478844966	65.95156931655434	65.91242867189261	66.24770766865242	67.66216078943056	69.41050440184462	73.35864096994915	71.73516081914669	73.45620287711088
670000	-1380.269767784046	-40.84354498515778	-1125.7368420187347	-213.68938078015367	0.6461058192241167	0.10360503807013591	0.0249163254848915	1.3184653126027541	7.682788838588111	0.28569975005482023	3	3	3.032543147606467	90.6582921274146	65.96416809013088	394.0004862215298	85.83165868308137	66.55277020743429	86.34320071749937	86.80247674592853	69.44539370487774	81.95959368918625	75.7001475825649	87.03594415162075	66.3345529549718	86.78264321133251	85.23009899484127	86.46295469234028	90.6582921274146	85.77579688305691	82.4333339557707	81.57157809148791	86.28542226412351	72.56755878731232	85.38519827223985	85.69545236082465	69.96081777766153	82.89194571975248	76.54114321882933	85.281481223566	85.45547600896806	85.98618576409835	72.32198072942587	66.86968169049385	87.69809875869662	87.51261656644715	78.31491247228321	86.37908351435529	86.84305442327124	76.08614336673541	83.25509996959502	83.6575038365701	67.70623686241747	69.99758976233552	75.85776336809691	86.7024916872862	74.0588320980416	69.8529958355832	75.3750612231263	85.75728440395439	77.5296857202289	73.74040717514744	66.33181113205116	71.3061209604659	72.98891275343765	66.23127015224038	81.89192995945669	74.81033591231275	72.50133590270578	66.33441218206467	71.4052451172794	74.68885020629223	71.25047197738974	66.04139840854613	66.17275594596849	74.07120283687873	71.45778685106384	71.16338617436499	72.31664669628975	80.8792354856503	74.35698289183338	69.85910924548271	81.44460815125858	76.3376023907418	70.60120326061994	70.3743979792821	72.33075505078304	70.14417050753094	66.3776965604689	71.15977590568912	66.10635457082552	77.19441871638068	67.904315489457	68.83778330303912	73.23663714874782	71.97734037611492	80.6845445165544	67.68691609919733	66.14251981568525	65.96416809013088	66.09175761525883	66.21368662449345	69.4084782866775	74.45810695611581	73.37519049176977	74.89471198445494
675000	-1379.137876472271	-36.60721576417418	-1120.7564558416361	-221.77420486646065	0.5639546351135016	0.1694915220784111	0.049787944850912376	1.123354829742824	7.049942785715056	0.31398786587286537	2	3	0.8824394951011785	91.09295118215017	65.99961710859436	387.32640824465886	86.90857238559481	66.55753082721246	84.99225951009097	85.78367265942286	69.24294489074296	82.73262031993859	75.66336140507683	89.33820050664671	66.3345529549718	85.69505888079155	85.09277471108761	84.77429909883996	91.09295118215017	84.36136255146769	81.82841618745627	81.38681706454332	88.27078845267131	72.49267998250212	87.7219601413686	86.45091450598491	70.02458386564743	82.47155225750664	76.39257787368764	84.82429501163571	85.50600199918932	85.67168617586816	72.21621450305862	66.5367105991025	85.60975920121682	84.79733309961546	79.04286894774297	85.28564814736008	86.35737755367822	74.22697429209285	84.02379659156308	85.62264407262327	67.82115332380376	71.4063953754803	72.87164426080786	86.17290806608814	74.0225171211496	70.03638299373691	75.06881714698387	86.3581398177897	76.12446920470502	74.73601135617166	66.53631739450795	69.79136191415238	69.51378270740547	66.0331671136707	81.06938736835768	74.60664831371798	74.85653645907156	66.33441218206467	69.59874775903312	74.18999106724102	71.23024544903338	65.99961710859436	66.13684701559336	76.20702716974233	71.57552673295508	72.79048321923597	72.2830109924403	82.17884130915138	75.03135483744961	69.9265277160153	81.67819377021553	76.18802958508148	72.31273401944455	70.83214905916313	72.30210776219494	70.0070577270931	66.53361314860246	70.65263228351292	66.07288333593362	76.82946473944679	66.89199176458743	66.5696808905362	73.27505752189643	72.13312852726679	80.95189280158769	67.63294868657057	66.24957971099839	66.17090705765574	66.07814370995477	66.447608292134	69.6521861785352	74.37713852191432	72.34398664181154	75.07882055429377
680000	-1393.919229098547	-35.53883225527396	-1124.4884147220862	-233.89198212118686	0.35462252622552426	0.2109458151519433	0.03706803897663177	1.2190285362339044	7.076237570594831	0.3086674954160667	2	3	1.2100229727982235	91.17695183251804	65.91165812456302	386.61325823617847	86.08523520956548	66.73297200393344	83.75195834395574	88.07879360468152	72.8723543874617	82.01696949906452	75.37997133969633	87.27196984575436	66.3345529549718	83.2376134667301	87.95489791968251	86.56225234500211	91.17695183251804	83.81324116302703	80.39713840310183	80.33314591926359	88.89352796209766	72.41868506279958	87.32141488685619	86.02794761688298	70.56726683876373	82.47104827110729	76.51967198282813	83.39898459271966	86.33921255512792	81.9849810205955	73.04447813778563	66.5413378213257	86.5595253126613	85.0983031658069	78.740223436653	86.325189977906	87.15318964663949	75.93040622127317	83.51451451904401	81.95187286861795	67.80533894819908	70.48363244386876	72.45287010967536	85.22991357007886	74.78232480972399	69.76006716074598	74.9427259081295	83.480537724233	78.13433268556861	71.18210359513111	66.34331456603823	70.77240894229088	71.31739705267417	66.25727525728904	81.35228784670561	74.41942712616422	72.46071021824616	66.33441218206467	71.39368901812088	72.2419762800861	71.12656723152796	66.08772747979172	66.12392002229156	74.72150016003988	70.40705130878814	72.4774268546052	72.13677957445697	82.32024802924802	74.60018120232719	69.86787281237078	82.01402689492411	75.58186640138854	72.9298390911366	72.77597257506774	72.13554098023678	71.0146768692888	66.51985203671893	70.01701086186537	66.74122755760993	77.264661475241	67.84003705507264	66.31212193129426	72.00837488278314	72.09914042211123	81.03422794358502	67.69136922244657	66.18519699901428	65.91165812456302	66.24835961367944	68.50574563310893	69.70545038998502	74.81412679090052	69.55770054642302	74.40782420124312
685000	-1376.091584859984	-35.543180313444495	-1105.1753773243656	-235.37302722217396	0.09171245127311377	0.1987197612052199	0.07124629799504223	1.4339417353946657	7.237709795186004	0.28940393266806536	2	3	3.4004824904699444	90.65696087617683	66.07860212793884	360.84012874930096	84.9616028143465	66.55542650053523	82.25699521915008	87.13966308793663	70.69484599821298	81.94248911628789	75.44918065433404	89.13970572022723	66.3345529549718	80.95157835002236	88.44686942873575	85.2955706291568	90.65696087617683	84.26967025240702	81.95061144657545	80.55867183314723	86.4618388272097	72.5566089002423	84.66319636444997	85.10788677579299	70.02116676508336	82.65577175768628	76.34642673422115	82.64504693988225	84.99695052074806	82.14412876833337	72.52409493890089	66.5439743896432	86.18089749638452	85.61058925245203	79.7096156084144	83.88049807728076	86.5395290751405	74.63582842676648	84.28181332156653	81.34742521045864	67.7511273043935	70.51635751798912	72.24504523902978	85.16630484406107	74.63504146271973	69.75569060283946	75.12523536595586	84.48759574937837	75.99587483272386	73.67382098375491	66.47355717796631	70.66093978320569	72.86585125193169	66.08492718890173	81.90320982498828	74.67632975942983	71.44039107228686	66.33241068747098	70.88621255156777	74.41150107797324	71.12948617190767	66.07860212793884	66.10735727840785	76.39587783752226	71.70544098752778	72.64510676788683	72.2364161337782	82.354669563049	73.66313880121635	69.69399901127382	79.63736038368302	76.33713339413015	69.88032990453053	74.00541214454591	72.26099167589001	70.46712014132403	66.51211333315288	70.38006759236347	68.35234539166251	77.46741180791993	67.04404448790186	67.6947061532548	73.15824353660844	72.1274836836669	80.34077515491512	67.69601857900808	66.15443090111856	66.08445714927346	66.18167178783533	67.63840930594407	69.74612289757492	74.06125412803229	69.8589592891873	75.78971833916152
690000	-1379.6829944643987	-42.050065072368355	-1124.228479175686	-213.40445021634423	0.06233814597016726	0.16669576729868002	0.047922078275961566	1.3713506130683912	6.682058886037249	0.2964070824273311	3	3	4.286471667310096	92.98879417878005	65.76816822829808	341.93950035965025	83.88783318519455	66.83988134732341	82.89452894440986	86.7754742378026	72.47028114422453	82.96110611027962	75.28944957363277	84.30542630026103	66.66333699241844	79.5501401319629	86.74021171439678	85.56526305750727	92.98879417878005	85.64267373456902	80.44060173730144	80.4171502114828	83.43869424248902	72.5667028174082	82.52558778318982	81.84172202996108	69.95541540947411	82.63084213217479	76.52835869849201	83.02508483207066	83.22598726101936	83.9112037942718	72.57746464443568	66.60499765604995	85.00824252882207	85.2222083721762	78.3244835480651	82.78362895498616	83.33514512518106	76.42592055015511	85.0765923285978	82.69261644488871	67.70652516428214	71.64267417255996	72.30096207136967	84.03875785476517	72.07492570594029	69.78739008569933	75.16253574587495	85.23555211813729	76.01908503980194	72.10801215102042	66.03994423722725	71.12479076581724	71.98441732892236	65.76816822829808	81.08026263724099	75.21730816365216	72.29253616001607	66.2237071311766	71.307040085959	72.31625358790674	71.0698108885228	66.02651743300477	66.14163501150553	76.33944574815106	70.82939688847932	72.62199872242006	72.26158557617136	82.41535281812841	71.71335009799579	69.9401853569792	81.37446262618879	76.27597484349752	71.02978881786116	76.66147515815597	72.18962472223151	70.50795403311051	66.1552611512512	70.80417813633476	69.17073103776417	77.36692357851302	66.82837135459336	68.91611245481425	72.36691554905964	72.10847557377494	80.91055245653041	67.56489183582305	66.03036728487228	66.03293033578328	66.0944835942419	67.82371969151336	69.53092697714794	74.86280220901881	72.12305768445694	75.61025922910225
695000	-1380.0493387929862	-36.09278276391073	-1125.6553733000699	-218.30118272900563	0.0652072493942182	0.09457186280220448	0.0499540575565131	1.2736667486696598	6.975909065314882	0.33238179804854395	2	3	1.413732840136051	90.95432720837962	66.00874103118302	346.9147034636078	83.3257002340458	67.05314221448336	84.45796068178811	83.15232868435073	69.0640115114155	83.36386673388641	75.95682811486205	87.82269085720687	66.35447355327199	77.66367562895306	86.19084313498341	83.99612102994514	90.95432720837962	83.95821403229311	80.93156183586822	83.55952137012643	83.62310707706737	72.44431364537388	85.65520288918444	82.98626498905239	69.97677384302587	84.89480777857169	76.60479907550365	84.28487173666443	83.06629023574745	84.42037034255172	72.6628234108756	66.87254823260363	85.548837223964	83.58081628280956	78.05798093439586	82.82692726329229	85.72685729154088	74.71868303552876	85.80632817283279	84.71273195576985	67.7958581823027	69.93882910540374	72.69236645413112	83.65008586068072	72.3875007818482	69.82547559636299	74.98818254395435	84.72089706004765	75.97629767333628	70.5645976420573	66.28020591212557	71.14513297594131	71.62838252730121	66.00874103118302	80.49741447783458	74.60974678078404	73.66957803991515	66.05446455306407	71.18281750992635	74.07375241008897	71.1097879853565	66.06787740930586	66.18349330977551	73.05670851480377	71.17430996173897	73.5821248374144	72.39221752707978	82.3176350986891	72.48278279815659	69.91824694550778	80.52842064496839	76.22638546369402	72.34844270503154	74.39401687049494	72.18301709962637	70.7272036971149	66.1826256315841	70.61875452683468	69.18849200689459	77.49538601935502	67.69740981862209	68.29702558510371	72.46030679822351	72.04354370276702	81.27547299163453	67.6997954253571	66.20155077979999	66.14383848637166	66.18099057970696	66.58282490504048	69.68911463830432	74.91455102334929	72.47881639525457	75.77938799349228
700000	-1369.901806095472	-39.91428938795429	-1117.6389128026733	-212.34860390484437	0.12092214520160263	0.054353230108680574	0.04154958462825164	1.4680998350593175	7.158598581761891	0.3261874764387392	2	4	4.2140173203823394	91.18782972774208	65.89159719229269	348.4422194389895	83.30519491893233	66.60751934791529	84.33042806617698	85.42044989754666	68.78123728014603	83.85440595353727	75.26674332522057	84.81723098718135	66.36657535333792	77.69024813069022	84.75609394020583	83.77502238084323	91.18782972774208	86.46531744424635	80.38091087378592	83.78564761109598	83.54485965546645	72.60274901603215	84.77400133149791	82.48278109387259	69.98074722305863	83.43124852595737	76.38755351445906	87.3440145878644	84.10282126135561	83.55355174109727	72.7660824990166	66.57937075567271	85.38466257583262	83.38547277459558	78.1143701248448	85.60866710722235	83.2889801242915	75.50851155515842	87.34042131120759	81.47043966687384	67.80484817552464	71.97444124794863	72.33831126333168	83.28442843988377	72.98346958593011	70.02493883895687	74.9322349803188	83.49781695577433	75.97487067318235	72.40724768478199	66.54377469832123	70.64920468370522	72.49195666219443	66.93770895649887	81.59545834597367	75.13311198830934	74.17373565164537	66.1729082197102	71.37594581582034	72.19531783089025	70.19137294608191	66.087402448222	66.11616239478425	72.08208158601305	70.62696042528113	72.48999994104545	72.33487952873823	81.60314883856225	72.11272420083739	69.93111287444707	81.38044253049205	76.11593068667527	72.49428345118301	75.91057770053868	72.25454865699936	70.48742814425145	66.42130826327083	67.67027057570202	68.80457922740527	77.49417228056231	66.84148421060753	68.68392912096994	72.45542732227192	71.79049720652314	81.06481871179324	67.68876790152886	66.02577483261597	65.89159719229269	66.20392575411864	67.13899267179428	69.73435657874322	74.92696962256034	72.23749682307974	75.84550721799981
705000	-1399.3744276495397	-34.34597264928849	-1143.6613153543565	-221.36713964589467	0.20351751136960677	0.08515124259571784	0.059288587382537346	1.0835648478780722	6.34811361642788	0.3313751070913698	2	3	3.482248024604147	91.24905060624087	65.6450502481428	360.85576350608164	83.27680559527903	66.86243361723889	83.94273776851396	84.28329421563295	69.08560877144153	83.31647023421259	77.94983292734244	83.70111417649639	66.34783341725277	78.28276441978004	82.88326956081237	84.15751497964334	91.24905060624087	83.30660066913845	82.85074423910115	84.0957711720324	83.98712183984686	72.55726158794455	85.21433569012765	83.42588103471452	70.28300814771053	83.8486979407818	76.45093819720708	87.69616720491157	83.92315735993968	84.50447635509464	73.49657919309283	66.54250485254047	86.67326855877485	83.44249948615132	78.90307847696602	83.4904498350639	86.2473905417066	75.49166794949497	87.48187784760721	81.73090575426065	67.95214231345986	70.22506923024626	73.14249239578653	83.72937383890802	73.87316446904923	69.86905320828134	76.37185509836709	86.84094399731894	76.1775763455583	72.20913452517676	66.39445784750342	70.61652606144165	73.06919420708981	66.72209959143811	81.80710334870886	74.18416268163666	72.25930073619142	66.2522862123766	70.03960852609193	72.81268823794477	71.23379748141889	65.8801700433183	65.6450502481428	72.20396316256402	71.51715319198873	72.07570139451644	72.17397318223558	79.62842628854035	71.12018528296078	69.87026955601173	81.86422528998548	76.24626483146979	72.7080289241898	76.74162401104711	72.26853490617033	69.8771184930431	66.49750236498883	71.37622150448514	69.41927473357411	76.950869870653	66.9368696436691	68.85847657432144	72.2521011604337	71.83241409612579	81.1907128604902	67.55668654112252	65.81589232825469	66.17100974215428	65.96781991576825	68.18949111797792	69.7119436167739	74.14022643403179	72.55340288253045	75.46705796443243
710000	-1376.6097950827743	-39.74034276143807	-1131.7936387944044	-205.07581352693182	0.21953547854441102	0.07694658197283434	0.05569948458994532	1.4599169095235196	6.757849493534915	0.28882407588840947	3	3	2.390097026846375	90.76930294253224	65.95891007427538	366.07473633454543	83.89347250852408	66.63457516230062	84.98057773964236	85.03973879563964	69.9711938909133	85.03967084402666	75.42932708774724	83.79191606754596	66.33461287215378	79.6822867717315	83.74770446294504	83.57458123001224	90.76930294253224	84.78779964555476	83.96343638340416	83.95144922347016	83.97605002259986	72.67193153793467	85.21455706716701	83.71417463205567	70.12450963618681	83.1101380314003	76.34251439158984	85.63848548749837	83.61072458947588	83.71051162429168	73.99186148558377	66.79984789964365	85.60776993285448	83.74681345815357	77.88654867118034	84.44734076731689	85.05390368306482	74.44099410766201	84.8646550849167	83.77707494703952	67.7182170979576	71.39902435526831	73.74952770779171	83.81531410836229	76.5138213256192	69.78562621405615	75.44658696404201	89.40631749620978	76.18530837788738	72.80266905437405	66.5324031011477	70.75260847664802	72.15994819990352	66.1667438934359	80.03041793416521	75.18069895388008	72.476234294945	66.28083386441143	71.03841016792205	71.04107288995122	71.20400366652858	66.08631718563409	66.11591114175047	71.68915413228623	71.3909790715249	72.92656216803418	72.32288117545362	82.46753209165793	72.76551048826718	69.73686080870549	81.14912981359988	75.1002146695596	72.0787887164412	76.83356455708741	72.45441796289467	70.56409446603026	66.34628401916346	71.1195288791845	69.34570118356417	77.53183302119075	66.80841788807267	67.24306141720345	72.98261690616786	72.06591816045072	79.72586949701221	67.65671345566273	65.95891007427538	66.14966351741577	66.21665529141798	67.63945291502448	69.73148779654699	74.68980347921116	72.95871752730888	74.74846202329552
715000	-1390.9531140239912	-37.58274771937536	-1131.0608413596847	-222.30952494493113	0.8022451130544801	0.12769834180828607	0.03871893445083468	1.3602415062934496	6.487598857468374	0.3045568503759008	2	3	0.9741059354296582	90.55160699366891	65.9715223237238	348.12934121056657	85.5942523404638	66.58507710454525	87.89760688953288	85.5466746987053	69.21323007347154	82.5030131505891	75.29078061235474	81.5443925651001	66.75759993418961	81.02912443791895	82.81118222123573	84.86635250624292	90.55160699366891	86.59737464874023	86.0229913288136	80.93067362569319	83.2567725115585	72.39880884985475	83.77262760349882	82.80300236458872	70.09554318864728	82.8447172276502	76.44464046151305	83.17749213615373	86.55218851087027	86.1566100436476	72.4759700459998	66.57783854775133	83.22609848304396	82.35596130332114	78.65247369849448	84.3236001866278	83.62868485889234	74.2620643729388	85.02069247013306	81.62050082315572	67.74243918500585	70.17604174478109	72.23657907172935	86.57435879011094	75.74936493922061	69.77896859584419	75.06944160056092	86.35080681305728	75.94570194655064	72.5718097655246	66.29325361682784	71.00950384133353	72.88064409518435	65.9715223237238	81.41906978094843	73.2417793116324	73.12776685262578	66.11700535609846	71.02003171514554	74.42218434428061	71.27305984683905	66.03513004829465	66.04058557856703	76.34867756385216	70.66788011892125	70.5910801066308	72.02164493527017	80.2568328129071	74.45612466045642	69.84481600971347	82.27056738899253	75.64151673595077	72.58487670045022	76.60389620437716	72.35236359131247	70.73770484186018	66.11454002528048	70.99910244724899	69.24389368679674	77.59955086770289	67.7227986852424	68.23223270440023	72.85996824349667	71.80922179823843	80.34423589782043	67.68499545386281	66.04259091600203	66.15037802618855	66.2486008693471	67.66060774646584	69.62531599122741	73.476915979397	72.83918839782416	74.42711641163858
720000	-1393.3068303645455	-37.27246445583215	-1136.8992903910685	-219.13507551764496	0.9706861117906443	0.09175931306292733	0.07905599846006565	1.263425037130237	6.102059952584451	0.30522411559051527	2	3	2.25259712575005	92.40406088396715	66.01718986877667	378.8292862073498	88.5353823777556	66.58768806075652	92.40406088396715	84.40187307991474	69.73391642297278	83.08726938507456	76.41781137685334	84.9003363598741	66.39830012612809	85.04788894459419	84.21313600981603	84.47744825249455	90.66000400972827	84.45244185638806	83.253425995578	81.42948078554242	83.94438591595426	72.4011489010586	84.17415372817354	83.54697111272857	70.03234765940493	84.20402077117838	78.12816578574194	85.54577224306135	84.26495812476834	82.80548045622078	73.26832969212295	66.53850918562334	82.83065742703512	84.11714478482769	78.90901359277653	85.88357692607852	85.5819321132781	74.21621377200759	86.20409825273657	85.7291563126519	67.712385161156	70.62907686134216	73.12429682887553	87.39567753859035	75.12420134843298	69.91597697038792	74.93256354888481	83.57184242383056	76.41620295929059	73.8856117825025	66.50896886208176	70.19700219495024	72.65482901364564	66.18020860523443	81.8510849222284	75.02879495372014	72.32037852300505	66.12495532801923	70.02956751096903	74.52731536410805	71.14489286729805	66.01718986877667	66.1854089954106	74.00041491606902	71.63321159007644	69.18268574072961	72.28177516885981	82.31417555953621	73.89018952003507	69.87232624680117	82.12993147785814	75.0766074454001	72.80801294042813	74.63919434298892	71.75909836726338	70.44396333024328	66.52883665145865	68.43207225517367	68.79834333871472	76.4617789983114	66.01964256352954	68.6522743864414	73.1450903319467	71.97172868841245	81.12866180962921	67.61844732812182	66.06723958337723	66.12560947093553	66.15307430524217	66.44925040890531	69.26485385994522	74.89062344591377	73.03758244733291	74.8865328066778
