it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurinae_TS	Albertosaurus_TS	Albertosaurus_sarcophagus_TS	Alioramus_remotus_TS	Alioramus_sinensis_TS	Daspletosaurus_TS	Daspletosaurus_horneri_TS	Daspletosaurus_torosus_TS	Daspletosaurus_wilsoni_TS	Dynamoterror_dynastes_TS	Gorgosaurus_TS	Gorgosaurus_libratus_TS	Lythronax_argestes_TS	Nanuqsaurus_hoglundi_TS	Tarbosaurus_TS	Tarbosaurus_bataar_TS	Teratophoneus_curriei_TS	Thanatotheristes_degrootorum_TS	Tyrannosauridae_TS	Tyrannosaurinae_TS	Tyrannosaurus_TS	Tyrannosaurus_mcraeensis_TS	Tyrannosaurus_rex_TS	Yezosaurus_mikasaensis_TS	Zhuchengtyrannus_magnus_TS	Albertosaurinae_TE	Albertosaurus_TE	Albertosaurus_sarcophagus_TE	Alioramus_remotus_TE	Alioramus_sinensis_TE	Daspletosaurus_TE	Daspletosaurus_horneri_TE	Daspletosaurus_torosus_TE	Daspletosaurus_wilsoni_TE	Dynamoterror_dynastes_TE	Gorgosaurus_TE	Gorgosaurus_libratus_TE	Lythronax_argestes_TE	Nanuqsaurus_hoglundi_TE	Tarbosaurus_TE	Tarbosaurus_bataar_TE	Teratophoneus_curriei_TE	Thanatotheristes_degrootorum_TE	Tyrannosauridae_TE	Tyrannosaurinae_TE	Tyrannosaurus_TE	Tyrannosaurus_mcraeensis_TE	Tyrannosaurus_rex_TE	Yezosaurus_mikasaensis_TE	Zhuchengtyrannus_magnus_TE
400000	-1603.6383004753811	-36.22356706724541	-1415.1556493242856	-152.2590840838502	0.15899636897479852	0.0703041852046452	0.32447123710681813	0.6195622305174081	0.051664242631279216	0.7103651928535284	2.9679065556692987	6.433589608057545	0.5555564820166774	2	2	1.0692822493434244	122.59384684790093	66.03371890909521	332.0505605664926	76.8992825361032	86.18920315355896	87.4401657355249	70.61528200882657	71.81699306652105	97.88616584340214	82.74877922333908	82.7905375988412	76.40611325517924	77.41685007183844	89.15901862061645	89.14594648422771	80.46062438996388	69.17344572815327	71.53330819395003	108.6089714424674	97.04143664936636	95.03787193678875	122.59384684790093	82.50693634045123	85.17038281591743	66.7223892721059	81.54835808788063	87.61188751912697	75.6600373277278	76.65481772350829	67.7983642460679	66.31898440579641	66.58304786740707	71.67486323475416	66.49186991272389	72.36933304817022	71.90537831173728	76.2255713485095	77.20216750825404	66.46829917821171	72.00495594644393	79.95717426187628	68.99244576086838	66.40294251675701	66.36394481500135	69.85294059547942	78.76464029521132	66.08349271401184	72.01074841546105	66.08174568606888	66.64874648135284	66.03371890909521	85.60527873601109	75.63780166450786
405000	-1626.8820082459422	-42.54241675184197	-1440.0380683182648	-144.30152317583543	0.17304210001339138	0.1061160820655737	0.251649261285851	0.5651786291716454	0.12021509620226634	0.6276137501808049	3.1400256951631467	5.50676345471452	0.5495204708211436	1	4	3.3629148784515346	122.31798407903548	65.60046485259228	349.9794948473459	77.2622329928471	83.45217315211856	87.02958607915592	72.59164274935753	71.90983661843171	102.4100781393212	85.66040347995806	83.5506819236532	76.80195920738787	77.36940053235251	86.24400919205644	88.41977436876901	80.24309727621109	69.15683380690737	71.44636314346624	107.54586838646382	98.51729671975642	95.53698995067896	122.31798407903548	82.78997373175653	85.06590231827336	66.81052392419349	82.31318185522831	86.24757380660932	76.19609448827772	76.62751255553897	67.69016191781188	66.31096141689459	65.60046485259228	71.7632603075013	66.10264099732608	70.73275320707523	70.44466602178362	76.13475873308667	77.13164893514514	66.16050854692443	72.08812929749676	79.94280801812756	69.06288390683446	66.26173451077787	66.11521770473716	66.11885455508862	78.58701723027414	66.17873319484477	70.41185096974505	65.9218344550742	65.99121856682287	65.95042399101617	84.066910660687	75.51301252171454
410000	-1636.2009144178912	-36.08480286320001	-1439.3977802534519	-160.71833130123946	0.0785367932776276	0.2635014376636947	0.35327436620914554	0.8137152602328548	0.1735565047415252	0.5993951310406118	2.961941408967982	6.925844910105096	0.6300624185766008	1	2	5.997938345917015	125.524053485512	65.8747274675552	351.90896470123863	76.87497488024614	83.91568984086732	87.23571331152124	71.4946542213079	71.7971518455423	100.38623265266521	82.85970193485387	89.11581319528736	76.63816481120827	77.3940319400136	86.10778295335744	85.72383537688884	80.1200837333006	69.24643977812293	72.30185387180364	110.46765223948469	100.2553541510941	92.35252777616306	125.524053485512	82.53731671620076	87.33139763913472	67.0374251324428	81.45421870612614	88.4467618557554	76.09842517898792	76.69802363095009	67.22488668632909	66.20084399945955	66.33748796238328	71.72000480915442	67.81908472131768	70.6736187080347	72.30033833926099	76.14418755789096	77.19338221345119	65.8747274675552	71.94837988034197	79.70376748151577	68.93657383305583	66.11626196489362	65.90444722923999	67.26135360817293	74.55725156174591	66.15437608718835	72.20097611799252	65.95280256986929	66.58048260241824	65.94481228668982	85.70782501342876	75.65239619430949
415000	-1619.4155595465072	-36.183571631792155	-1433.0022997526403	-150.2296881620748	0.16395617333013013	0.16861843077409497	0.3803573978352294	0.7900929852062646	0.22856299812842495	0.5396807088652793	3.4231904757465017	6.273853122449108	0.5856244333395147	1	3	1.7514935009571666	124.44472889324275	65.48710437286714	338.52365595980757	77.22291435765248	84.38380397443736	88.4430722923308	71.17448021323851	71.80198607894923	101.43204317190828	82.95379802882292	89.42854088381284	76.52554112235896	77.89028291803551	82.83061817715847	83.75157845429915	80.63681193159347	69.26137242172085	71.73384657683863	107.8499649712439	96.26767854806562	94.98974594038069	124.44472889324275	82.01189537603699	82.86185346090463	66.77331105738831	81.60427556332618	90.35523625667783	76.36932569311449	76.77319653654246	68.12871014291709	66.47153014254971	65.48710437286714	71.77936890042065	66.33049234242097	72.74726547845768	72.33484168961084	75.82308475104654	77.19420077249765	66.33475849227621	72.41478004182655	80.00879545387224	68.95552286828482	66.35015749427332	66.2418765283703	66.51208725407115	77.18984524081048	66.17737959504542	72.20148391204408	65.66068615300595	66.44113704708244	65.94585363626992	85.5387544586021	75.43213709856559
420000	-1592.4520865948396	-30.883765644281187	-1416.6835147499996	-144.88480620055884	0.21298591900018962	0.09139279442817684	0.2557737312128098	0.47527900688601393	0.2178698472412546	0.7504071867158322	3.0611397262086624	6.2125085222044705	0.5880991009572497	1	2	1.243642281221991	122.77285013964145	65.94832002874017	319.5953924583896	76.87279123653269	83.97329073261928	84.11206717643167	70.81987787191125	71.78719737985801	99.26468193942277	86.83853920381519	85.4291285171599	76.82362037793145	77.73284518162247	86.28850418003557	83.56612262133812	80.1447552514092	69.3733568609294	71.57194396919498	102.735391570265	96.56375827195879	95.22044930332653	122.77285013964145	82.48333173334315	81.82461466674243	66.66551253957641	81.77943197191988	85.75322638809105	75.66958057167659	76.76803658089439	66.1530618003669	66.35140907675712	66.20507962078791	71.77457987643221	66.00534539619913	72.95460560503544	72.41681229029189	76.18604251887893	77.22220144571332	68.46326619855245	71.39697267539263	80.0755769088834	69.05067351163207	66.19290113995376	66.31674550974677	65.94832002874017	79.46474096190406	66.18250782262766	71.58144477955273	66.16783277693699	66.37811204590976	66.03439953501014	85.69387315860548	75.48693593355833
425000	-1630.4302467270957	-34.57883629237655	-1438.7109233524286	-157.14048708229052	0.22500394144722624	0.0893032147949633	0.40064690906809597	0.44999238127045016	0.16079795439899652	0.40470440060521873	3.2826031229319255	5.816657575985134	0.47245852798594595	2	2	1.1540155290727694	123.97862477543356	65.25832985529621	339.08354513490394	76.8143125378918	84.02870066217143	89.4148103131832	70.6162672976513	71.88879855467596	94.09650246771125	90.39114777084107	82.91030914140553	76.6426251130681	77.39603150332	87.57498339352067	83.37995433024031	80.2401820115219	69.10718581549463	72.18799044746497	105.91090412237644	93.99610037658685	99.90266301085641	123.97862477543356	81.96764143014136	84.32149768798502	66.6933809597806	81.45898727462425	90.3072600727713	76.60834847315621	76.72713670448557	66.06655795519059	65.5951239280066	66.24729380753125	71.70476305590833	68.17816868595622	72.0453038990699	71.63468898096981	76.02001253744059	77.16995245538607	68.81600512005177	71.08951984063478	80.05288603165141	68.98888096032319	66.41956173912777	65.25832985529621	66.24838149292175	79.60836656837951	66.09613616913228	70.42529608976318	65.80733727325696	66.45395034178091	65.80369219100558	84.85703911214176	75.43727961355819
430000	-1615.0400718153198	-35.84669020557134	-1434.256085476134	-144.93729613361438	0.35090134538905327	0.06401911631654437	0.3417893791612803	0.500406583272402	0.2532500764243238	0.516320430852415	2.7178875405157723	6.075567472738783	0.578905553916248	1	3	1.3857238548956992	125.01125953367807	65.77958913497491	329.862712857308	77.57959949267371	83.65606555881234	86.95630303818535	74.38973511210149	71.82354585993792	91.1863268349431	93.00783981762167	82.76191069415873	77.21369828238592	77.42924392519632	87.12087661640793	83.60175208667096	80.18908784425184	69.22964036895024	72.2805886332682	101.53084420302518	96.27069272743947	97.14594252086073	125.01125953367807	82.02416748256306	83.07051120626636	66.82711407776785	81.70231900377401	85.87803454398926	75.66608413490124	76.56601880653491	66.47174033971248	65.77958913497491	66.5585226504588	71.75588635498882	66.43483068024784	72.74506133163462	71.66647628421346	76.23792583854491	76.98237188550985	68.49567500900031	72.17744500414831	79.62881635866903	69.07351772004816	66.37050394952666	66.29240767865375	66.46170313078271	76.6399744600282	66.11545383863992	71.67926843253727	65.79974176954748	66.3640970779134	66.03150230066551	85.7071504401596	75.65479026538198
435000	-1617.0393451401758	-33.793648258226916	-1433.4613354484202	-149.7843614335286	0.27439048871060784	0.06652565987163428	0.3028906161975066	0.3207678678918832	0.14257064559978855	0.4792630600895106	3.1640628848556864	6.086947674255181	0.5736330815723214	1	2	3.6547018944277054	123.00176200605034	65.83164912788374	335.665279074469	76.96994050907573	86.10453838900975	90.02260039632257	73.15468147320433	71.84492823501377	93.22681741998225	86.60376393974477	82.74384143584474	77.24873505281661	77.87157667510401	90.21883757920409	89.56016115441199	80.3659191734378	69.17793849895376	71.4853896532394	104.53863348544233	97.1262492718681	95.39872495439332	123.00176200605034	82.91755604607025	84.65010628300736	66.717529129938	81.38811553927042	85.75512198541686	75.70674293055838	76.4048520825882	66.0865173282629	66.26758185138367	66.33892163611502	71.76698341296692	66.23842174872738	71.53178960971943	72.4202609725241	75.93140291633144	76.53246136178024	69.53470334296391	71.71954797300842	79.90326132963169	69.00938553460587	65.83164912788374	66.25937150287864	70.04243379024769	79.05140910965378	66.19357539349207	71.8800169596341	65.96005875637759	66.43749860566659	65.89713451871509	85.64210059833408	75.25359267941931
440000	-1609.3460398711331	-32.65235672469022	-1426.4694500053536	-150.22423314108937	0.2193115420682454	0.08560667154874393	0.370468298169676	0.26745921519626875	0.141589876807523	0.5503819532705583	2.9862760157268666	6.332715024976831	0.9829588216531383	1	2	0.5062422392579451	126.80730000100512	65.66812303848272	334.81490491007105	77.01635629564707	84.56192131652297	88.72315854408382	70.75228647044027	71.85880506248328	96.47217266867827	87.93714883645792	83.89266417156999	76.37046329681172	77.23638423626652	91.48269742575562	90.43237472185267	80.38443471244845	69.08771718141504	71.73041605669661	103.38154993940752	95.30890508788109	94.70546754046556	126.80730000100512	81.99393783035796	82.6097932453949	66.75218394366344	81.49713150494242	85.96358081376135	75.68105189896693	76.73601560811075	65.66812303848272	66.34336947772626	66.10743847772149	71.75412219081183	66.2637414065515	71.67669732773318	72.50781033431215	76.31796433763417	77.19909361690262	69.52104601444614	71.91643667170345	79.42252688055441	69.01867659696403	66.04495898435205	66.24459014380506	67.41709029461057	79.92029021307079	66.10586194066315	72.35445403155583	66.06015777205792	66.2489944933517	65.7732416739543	85.56539534484445	75.63690102098495
445000	-1613.374496508017	-31.772530647822506	-1436.5480958571923	-145.0538700030022	0.20866291152092473	0.10013778179940735	0.31268085279476865	0.5579807506164287	0.45920647996102215	0.4339032600705518	3.439950389875813	6.908506851443434	0.7757040222374323	1	2	1.3660063248283687	128.46634036776513	65.6717962796345	359.9095420307667	76.94546518946636	91.70421638196802	87.57316761537622	70.49517917883205	71.83914491936565	93.05015261123143	90.27749973600427	87.16645835409913	76.37002059973564	77.46185445799668	95.13806500360828	87.32293664003541	80.08841435234785	69.2120552792992	71.81633680343656	104.93077086019589	95.36812047427073	96.96360495575776	128.46634036776513	82.31617973493826	85.92418521461833	66.69939538277761	81.42134210151644	85.74570292343965	76.09449301989277	76.57733248419407	65.95572691023288	66.33206715666446	66.12060925077867	71.71857460600395	65.6717962796345	71.7827779270916	71.57439865204346	76.04208270827186	77.22458113196083	66.30457261616304	71.14614949943389	80.01193777292288	68.91346055804945	66.35987294710044	66.23080296589559	66.15628975826652	78.83041830988434	66.16276098993696	72.04325099448735	66.12271443642264	66.27607635068783	66.02146484189714	85.55060226764581	75.35123871153837
450000	-1611.4379291585726	-34.504444939366216	-1429.1733868953554	-147.7600973238509	0.165114291339461	0.14042876390726183	0.27571097120092153	0.4463383913935881	0.43737508482537635	0.3395534142998529	3.377868660723893	6.351061621935052	0.5829351233856468	1	2	2.723042311102856	128.64193600958518	65.79064465704293	357.38770953605797	76.79722188876454	94.41409729575383	90.6935191841503	72.39948828333512	71.99179136653927	90.40527530653753	86.11865165486104	87.69032336302004	76.44175261708281	77.3076211169161	101.99296550132526	83.23832531307463	80.08563431046574	69.15797467360905	71.70031066523386	101.88410165273494	94.25781852433849	96.77054543787564	128.64193600958518	82.26448322751736	84.39998357659987	66.72637039920905	81.4623390377561	85.84130276862435	75.6715971624025	76.79137137540269	65.79064465704293	65.95774230225284	66.38493051746809	71.35969124061864	66.41222295775799	70.92174613627279	69.53269926590968	76.25519946588032	77.17414483637074	66.33637646565631	72.40594673540029	80.00859730637377	69.03087532942163	66.30358775448164	66.28091082356848	68.99962332487416	78.27385328040579	66.13941174911272	72.22854642989589	66.05153066312104	66.35703100519694	65.8210557152402	84.50657399848392	75.64340746504503
455000	-1630.0522088147286	-36.74703902870943	-1442.3334987650198	-150.97167102099934	0.1510104103150335	0.10540234521651956	0.30810656143852433	0.5774448177810377	0.24702612333827237	0.36912323700645444	3.014263693650812	6.036649833200437	0.42980283486621	1	3	1.8128206297573153	122.37642965565963	65.64025983818183	356.28619488732056	77.22760383580862	93.43366471473065	89.4933691971374	73.99009703309014	72.06316010343654	89.81754515407816	87.24371583274247	87.6335169885153	77.44879442129113	77.29466712303356	103.38824181055347	83.03013621541281	80.2918074487191	69.33699237943276	71.4795471292744	106.51241312516531	92.95809983824373	94.32050696544769	122.37642965565963	82.06319454595388	86.30258941152528	66.85055702606516	81.86930230230104	86.23777120344447	75.68860926149858	76.52255217422193	66.05284583929004	65.99609952291793	65.90860988243868	71.74035725450798	66.34798885549158	73.0100411985351	71.80872908401668	76.30593862937093	76.72885070290627	66.33414430098357	71.46223464836744	80.04212888152146	68.9334675890886	66.08943646419915	66.3238140811888	68.9950639969775	77.51268345047998	66.18991709296853	72.1047243659597	65.64025983818183	66.48997020151928	65.80954471271853	84.40465883285499	75.3120762345342
460000	-1616.5799613119473	-36.93396695043752	-1448.1399203399014	-131.50607402160836	0.1964809530200422	0.20663983284972362	0.2859360039342806	0.5658848778264697	0.333367378010928	0.5336186389111645	3.010728150367538	5.878488834486092	0.5069593857624431	1	2	3.2063373290720762	122.7469204500255	65.83172708116223	353.8900105151485	77.00980767330081	93.11745672984114	86.596313033805	71.54170053903468	71.81702001246528	92.62964656883081	87.26538009911751	88.44807500735224	76.36091135593125	77.80342806354747	103.07020480879804	85.88070556771413	80.309688763625	69.24560538160996	71.46329877840753	102.19375788083941	88.59071596752213	96.23290779459091	122.7469204500255	82.05302558536445	84.2356536726728	66.72401406363382	81.47391311223899	87.09015646070385	76.17208877899088	76.73908400729118	66.09247773212891	65.96172186765446	65.97496141062662	71.6029676581876	66.05621698360248	70.88485455989291	72.49650474617852	76.14502464421477	76.02557333959119	66.10503112022528	72.12497216096358	78.74380513656205	69.07144759298389	66.10931407440998	66.0756917654636	65.83172708116223	77.95568783367878	66.07940784041958	72.3446008773172	66.13361100473887	66.08656642308385	66.01545256062539	84.38338747426769	75.14229573954452
465000	-1619.856742175421	-34.46480778800972	-1441.475536580156	-143.9163978072554	0.2941435257096603	0.10709261740480835	0.308317556803915	0.42119541614207223	0.4104040571797931	0.47967079324935613	3.102690260717635	5.042839695062113	0.6757619515091421	2	2	0.8881521622961461	124.36875032656056	65.69056079171551	344.46291072776074	77.07119724220581	89.74207241604373	88.58409578662	73.76590515075871	71.9063010347043	93.9419087387921	86.87870824693564	85.21164654870988	76.6826814765567	77.66550659650707	100.42938493994053	88.12490722619032	80.08718173236349	69.12805765225764	71.50830481200163	98.57718257419023	86.80258824754715	97.09334868397177	124.36875032656056	82.66795763496559	81.69531697831552	66.74521941493329	81.50420365016936	85.74183672259238	75.95903546122295	76.55952402460045	66.30283054190485	66.4176365337118	66.34388824808315	71.66710479566989	66.17494963358662	67.09165146026626	72.36353569685619	76.1839322243565	76.95677103111616	65.97337855866644	71.38040832812591	80.08045269080665	68.83034261055724	66.23264590104158	66.26815175665574	66.43223715352687	79.6745736687835	66.11194034159334	72.31540116155091	66.10366104491348	66.13792136578027	65.69056079171551	85.61078593949077	74.51610306393549
470000	-1626.2443137589653	-30.68555316050709	-1450.916766482865	-144.6419941155932	0.28507025353553594	0.11018204348411922	0.36350411870251703	0.49220040279470867	0.5488787512322963	0.7209461597080824	3.083952731514811	5.587196366113174	0.6342765202993079	1	2	1.6835303628570926	126.05649869706895	65.36715886202857	334.4749650030629	77.64069230180313	89.13859134841469	81.41289939211124	72.04239002078454	72.69379826718901	89.23789715096275	83.22206010158789	84.72907092754386	76.73367775150916	77.43074781450312	104.02786709435401	86.94245525550228	80.84135499728323	69.22605721615147	71.47898730423415	97.41789880564446	83.83040069860841	98.03218742169616	126.05649869706895	81.77112639919653	82.30021447686086	67.08583718649399	81.46628073212304	85.90267698767165	75.81076347735788	76.17695289633843	67.1000559236125	66.32933229870667	66.11399169149264	71.20907980358798	66.37366964143197	65.48566623149614	71.05176612165695	75.86679742735684	76.98200510917064	66.40278927610937	71.8639415043199	79.70925554879472	68.39826050627367	66.41418928165277	66.34500121460657	65.36715886202857	77.47929178377898	66.19352004378352	72.10891992198677	65.90290615350989	66.29694044167692	65.69448009161819	85.55320799603308	75.5782870525699
475000	-1601.0368765406758	-30.854954641325556	-1428.0751954909654	-142.10672640838493	0.34280221362046975	0.08785787807946706	0.2897360085972014	0.5074959691988037	0.26480727504998647	0.7102444333140143	2.9808838659928893	5.96409079948793	0.5654316686414281	1	2	1.1569174788909824	122.37888869319833	65.24690051111416	319.0170266970824	76.80667194804754	88.66166152731871	82.20362128815027	73.30337900586275	72.55624716363336	84.5326019311784	82.88767160539749	83.00145838291704	76.58748896525228	77.35059507450477	101.23043532359222	88.21998201033327	80.35581155822159	69.17691241507337	71.54100896026128	94.73262846689015	84.82866321134259	97.53514639513186	122.37888869319833	82.03700813560572	82.2701056842205	66.8392588684587	81.70783099724478	85.89431882607225	75.84544688592848	76.78779030243822	67.2361847701735	66.36200456124661	66.11433249837656	71.55370972123153	65.91333475025283	65.24690051111416	71.62139060942674	76.23251985454559	77.12865263753504	66.29297071917398	71.56181415200385	79.63851107330717	69.02697265295876	66.29123525256159	66.26421062832121	65.82518955578183	77.2697661466344	66.17548976782027	72.05204480559253	66.1173512957013	66.29618565654187	65.88368166642788	84.98755392929209	75.58801910829582
480000	-1617.304787401182	-32.34453689928049	-1443.5874770714681	-141.37277343043343	0.46483466147177244	0.15511757594363948	0.2248857022429274	0.3702505762486445	0.16645022651655203	0.8462903701162414	3.1770631850285245	5.622100335153959	0.5662959946434888	1	2	1.418937651574962	122.78119592022753	65.98559504853895	323.5817703105374	77.00261642269331	89.07320540017808	84.06071653269473	73.79034959771266	72.10503908592915	84.44404825379124	83.47780132229416	82.95032199052524	77.33221893861963	77.6572530068482	103.24871117444364	88.3028274733305	81.90473117486258	69.111321975206	71.52932608540056	94.49137381298011	82.80573264260875	94.71983161577958	122.78119592022753	84.16255328289917	81.76376580400283	66.86251418640143	81.46482940068941	87.02691914897198	75.84525855857527	76.71820731393888	67.86371568205303	66.24580075811055	66.02583368816101	71.76379695625604	66.19887980055661	66.19393711277215	71.62791131668146	76.04839995670795	76.81692487548784	66.43517883446886	71.6099868366837	80.0738398285331	68.9473514557118	66.33083765076694	66.30416434650553	66.09320953087627	75.89589948663286	66.19460491481084	72.35186286390422	66.08706439498606	66.19083834158033	65.98559504853895	84.89106340338216	75.43778809902113
485000	-1612.2762678916222	-35.14535975938481	-1426.2528799280744	-150.878028204163	0.33264734798311896	0.17967943241554188	0.47977202095208143	0.427384213597656	0.1431764846174247	0.6964521099431373	3.226653988832236	5.599373933869964	0.5548633366908157	2	2	2.388010781839702	122.44419438788834	64.8935131443755	324.7299267018742	77.13340380499899	90.67088397342442	80.64343641395705	77.74661034678185	71.83667311396884	83.70327354527541	85.11319376259438	82.87915024101984	76.36697347575262	77.2989895316439	99.55761968816815	91.5849491997947	80.13837222846496	69.13729953401523	71.50528726269324	95.67788708810835	81.75023328813633	94.96772543194874	122.44419438788834	83.4399231653348	82.50402747380832	66.82867288269142	81.45947426370498	88.39621383478298	76.2444688905012	76.3215139040716	68.07051367426145	65.96699738561756	66.61617880479984	71.76457565001444	66.41760032068596	64.8935131443755	71.76630348120342	76.31599629176463	77.1339294784252	66.60246741118586	72.66830282280114	80.06570057598462	68.99691650078124	66.10474192374248	65.95232644306776	66.0491393574104	75.31172134431934	66.17239743595584	72.0618845104422	65.92454698239266	66.4356350619379	65.52412997208495	85.54526651729059	75.61671113296829
490000	-1623.601266559536	-31.194937093913417	-1445.0438498431145	-147.3624796225081	0.1587659315652502	0.1549059548049091	0.5286055212824803	0.28122006933014115	0.07825325875582405	0.6852075830315344	2.790294118437949	6.3863199587877215	0.5889981562255676	1	2	0.8412962035773239	123.20707650384155	65.59143950232888	323.32317955814386	76.81856049423475	93.7554753411839	82.55342732821904	75.80924870244863	73.44949273173121	84.2903512067975	82.73339467538294	84.83628921849845	76.45595574901998	77.26753799289955	93.7686074282083	91.11499022827608	80.28204484190192	69.09037935882942	71.95667149376287	97.51920300519855	82.22593809549505	89.7630573453892	123.20707650384155	82.08734948148877	84.23072254487879	67.0172505275989	81.84612097090647	88.46281224356045	75.72808524018419	76.53609814960834	66.3404945898781	66.34905865754067	65.59143950232888	71.75873103932807	66.27947525960411	65.96112232551945	72.14746208757546	75.70582543141138	77.20511816728815	69.29365774849255	72.60702384969599	79.55401082202526	68.9356172166661	66.01268948659266	65.9460846348748	67.57302998996747	72.94835695582893	66.18657441608534	70.83417827578718	65.87855501586634	66.14396182161586	66.01476159516805	85.49814165458747	75.64539449845601
495000	-1616.021494312037	-30.844237297264403	-1438.9956006175357	-146.1816563972368	0.19985399985677418	0.1783673274291165	0.43459162348325514	0.42137364524349735	0.06363569134405651	0.707466704419921	3.0575737025402345	5.620112858772494	0.5904721160338857	1	2	1.6346224949471244	124.22336097979847	65.31539950574957	323.5808528601552	77.06623900796546	95.8748978013173	82.61014830460554	72.504745261775	72.12290114658082	83.8348724544727	85.218119919915	82.76655078017276	76.94089493568684	77.8832129593661	90.43125414443567	90.46776556150665	80.17992141723717	69.16831989079705	71.54067848988589	100.09047016199268	87.304483430561	89.8914011174046	124.22336097979847	82.76602145741666	81.76324926916274	66.67493121179383	82.04290443500062	85.77319380092266	76.09029115641387	76.7821914805224	66.47270131371438	66.4445381936534	66.393655925802	71.74983658655218	66.50212865178399	65.5139031749925	72.5139444165784	76.26153530066912	77.21788362887575	66.29717756234615	72.61030904252107	79.61166135043555	68.97199483092858	66.29987441516508	65.8798537361182	65.31539950574957	74.66566972318284	66.14847562731708	71.28065224086423	66.1189735198283	66.4967360926317	65.6014767384611	84.94205173560842	75.55735144172994
500000	-1617.2517592659494	-30.32527494578033	-1433.502152914589	-153.42433140558	0.15859681435962134	0.19826626057900926	0.36596060055354007	0.4486249465769865	0.09376154557943613	0.6005338291916379	3.080329978657974	6.4066344224421625	0.5979963254368755	1	2	0.5341504233831815	122.68701714088124	65.81935851072326	317.33609403450214	76.95230388096755	97.04991038531367	82.36434226472522	71.66150240014217	71.78599211507037	86.68783165796309	85.33593983368074	85.45991948234092	76.95970256878927	77.4252392792156	87.2954753029536	87.94448079480127	81.21143857430695	69.15027750509145	71.63327584403002	100.09590984228039	88.17774984038736	88.21410573912046	122.68701714088124	82.14119643906317	81.98453639862025	66.8580214238549	81.44267917859085	85.77018245655836	76.24103025605714	75.84329469556631	68.0616492000616	66.01733672789287	66.34166885061772	71.69577947388784	66.7121279271921	68.03839825984242	70.9884928004103	75.93732448646153	76.70473729163014	66.48836619103567	72.5958204357184	80.02788979487116	69.0559261765618	66.17665169130453	66.10164599837574	66.50868798736839	73.73000800733624	66.19091372506448	72.3183487792124	66.0926908542865	66.51383177986325	65.81935851072326	85.64157567463579	75.59144125038347
505000	-1608.746481646772	-34.29166828491597	-1425.7754974536133	-148.67931590824287	0.15472657864840397	0.1459728551888	0.5823975322544824	0.4665678912618125	0.25420532913641164	0.5583851997431972	3.079106722689381	5.48718451586261	0.5565917512090716	1	3	3.0634887205482793	122.9145356266463	65.36860770565058	307.32454909770956	77.20833713656397	91.71394132284337	81.6135099771116	73.96213324145634	71.92965702687776	90.83992125733103	82.55119029103543	84.93994052002249	76.39444057887671	77.27316877909487	89.61249606592638	88.96182941938963	80.09946224381845	69.11851695934416	71.60404769633938	97.52147113716343	92.83135867365405	86.26316036322109	122.9145356266463	83.15675031495053	82.14850427039441	66.6695295854699	82.26214038651361	85.85258319576086	75.72275688539686	76.58527392377074	67.9761868531744	66.33164570671654	66.31601332080639	71.43294324396923	67.63935122933063	69.65198271230093	72.2533043944304	76.26337369713643	77.03312807789794	68.81332758412526	71.8758267069629	79.77237133163868	68.97326329747918	66.42896719458017	65.77562640798334	72.52510745353864	72.88578031843522	66.12732005718324	72.32807331152868	65.36860770565058	66.30371584743345	65.91161103224631	85.61235126435251	75.65568118482122
510000	-1610.3675778051138	-40.2103571954692	-1425.1194559314822	-145.03776467816238	0.2736129915040472	0.25025234271980323	0.4326468926459593	0.44831643039916463	0.3790776933204975	0.5879727064640837	3.083033388182777	6.520406859427643	0.5142819592281292	2	3	3.535516953531374	123.90721438482022	65.79766870655915	299.47847733950385	76.80280491245031	88.81048318384116	81.19140893659635	73.66538617512245	71.83229920012698	87.79051026710765	83.21117921205789	84.99861093393606	76.63200414188756	77.24072208472012	84.36149883655827	86.87330308134905	80.18851336572612	69.71366902222879	71.7843655154536	100.58009888591555	88.20638093561061	85.78953307545923	123.90721438482022	85.40085421855402	82.01515230176244	66.66565996666534	81.50223510155753	85.75243531500281	76.0429289082376	76.75336579280297	67.92978012808511	65.8950270568362	66.26086354593232	71.74200285662066	68.52037260501427	66.28658741707153	72.55811611405329	75.99793280784445	77.2075105911066	66.28305314340193	71.85340158059974	79.99549386310605	68.69428767535307	66.24951827210629	66.05202015048827	70.19974737587285	75.20808915706216	66.14528190159126	72.20075056398251	66.15774095657056	66.6515418275682	65.79766870655915	85.62796620798319	75.21265432563122
