it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_minor_TS	Ankylosauridae_TS	Ankylosaurus_TS	Ankylosaurus_magniventris_TS	Anodontosaurus_inceptus_TS	Anodontosaurus_lambei_TS	Cedarpelta_bilbeyhallorum_TS	Chuanqilong_chaoyangensis_TS	Crichtonsaurus_benxiensis_TS	Crichtonsaurus_bohlini_TS	Dyoplosaurus_acutosquameus_TS	Euoplocephalus_TS	Euoplocephalus_tutus_TS	Gobisaurus_domoculus_TS	Minmi_TS	Nodocephalosaurus_kirtlandensis_TS	Oohkotokia_TS	Oohkotokia_horneri_TS	Pinacosaurus_TS	Pinacosaurus_grangeri_TS	Pinacosaurus_mephistocephalus_TS	Platypelta_coombsi_TS	Saichania_chulsanensis_TS	Scolosaurus_thronus_TS	Shamosaurus_scutatus_TS	Shanxia_TS	Talarurus_plicatospineus_TS	Tarchia_TS	Tarchia_gigantea_TS	Tianzhenosaurus_youngi_TS	Tsagantegia_TS	Zhongyuangosaurus_luoyangensis_TS	Ziapelta_sanjuanensis_TS	Ahshislepelta_minor_TE	Ankylosauridae_TE	Ankylosaurus_TE	Ankylosaurus_magniventris_TE	Anodontosaurus_inceptus_TE	Anodontosaurus_lambei_TE	Cedarpelta_bilbeyhallorum_TE	Chuanqilong_chaoyangensis_TE	Crichtonsaurus_benxiensis_TE	Crichtonsaurus_bohlini_TE	Dyoplosaurus_acutosquameus_TE	Euoplocephalus_TE	Euoplocephalus_tutus_TE	Gobisaurus_domoculus_TE	Minmi_TE	Nodocephalosaurus_kirtlandensis_TE	Oohkotokia_TE	Oohkotokia_horneri_TE	Pinacosaurus_TE	Pinacosaurus_grangeri_TE	Pinacosaurus_mephistocephalus_TE	Platypelta_coombsi_TE	Saichania_chulsanensis_TE	Scolosaurus_thronus_TE	Shamosaurus_scutatus_TE	Shanxia_TE	Talarurus_plicatospineus_TE	Tarchia_TE	Tarchia_gigantea_TE	Tianzhenosaurus_youngi_TE	Tsagantegia_TE	Zhongyuangosaurus_luoyangensis_TE	Ziapelta_sanjuanensis_TE
1545000	-757.7156837109272	-37.60110386360641	-514.4455352631117	-205.66904458420913	0.024022259769172005	0.2903300212296723	0.058773722248723154	0.016466996560217592	0.4184642609565267	0.19032760800012696	0.249709353730618	0.14802791836193802	0.10901639159285041	0.19771255015708794	0.1794546094068625	1.8960846049230824	1.1247339054586565	1.3124441089308032	1	3	1.8501072188510492	207.75870550916068	65.72969006588504	398.12593871423707	81.87334110717569	207.75870550916068	72.98646106126533	69.89075212883643	78.98306186987608	83.2060517492808	120.88718825349798	117.64457944164431	94.19956917673866	95.01058570668813	83.53423075999655	83.8945722985013	80.58614629101386	93.89107940612699	102.56545690868737	81.21438643456857	77.75285333239688	86.52016740567336	125.31494566154981	81.4564671991106	77.71633575505464	84.76218165349765	77.5604197479385	75.7329962622546	121.24966281520045	90.67610827365871	101.96247468765726	68.77974009902873	84.04006520693908	96.97992207928401	88.67476883682967	97.36016642309151	79.95429362767928	81.6494214282368	65.72969006588504	66.8467610293187	66.00121219104904	77.39449936958918	66.5004627285468	107.36944564276068	110.36314912461933	91.831885449136	92.07147901896217	82.70316317149872	66.56802900643729	74.71165289961468	93.74654189810245	100.58972519205865	74.1550665643718	77.23630193070336	71.1234445610886	70.38404163204808	66.98661717501754	77.1775551192522	73.22484183248508	70.30164426933071	74.68794630938542	105.26373709526817	86.28238535218846	87.29340004457806	68.08281075103307	66.93589970165677	92.88263805854828	87.39053306443145	93.16259877964998	79.84521799881385
1550000	-770.0076772285271	-39.70108892081785	-517.1889296610876	-213.11765864662163	0.019232258943724777	0.3794936567886367	0.14292361764223283	0.013416306343217955	0.3510555416475319	0.18423138099665037	0.3200339961740093	0.10310998254542136	0.13906142477990377	0.12884904532245922	0.08792416090792934	2.5946397902117067	2.124526005051225	1.2794288516901031	1	3	3.676127893257928	204.77276087358817	65.52087693094155	412.5021482822305	82.17237224429438	204.77276087358817	74.67698377540101	69.56326259526517	80.22971787696773	83.67322476519935	121.60615827739073	118.47216098924386	93.31638904893057	93.9614421686235	85.64760217836782	84.52334908646692	81.61679166894459	97.36781304497384	105.77394348780341	85.65998407220326	77.36673912524572	86.07981148693263	127.65454869618051	82.5615531078651	77.55049250709747	85.1398095788535	74.79046804231739	75.06555682927535	119.09411723355362	91.23095461639016	103.55443583824002	68.57006130944724	85.07062020325631	96.48342487274643	89.23209176506325	96.84536161534056	79.93629793626795	81.5866942505345	65.52087693094155	66.3060835042931	65.66092648511052	75.94299899806926	66.77529703955317	108.57153183161853	110.2639100947501	89.82927353986311	93.65016811737992	83.34629862690414	65.99794701589911	72.2730504761704	93.14620828107675	102.03501579849006	75.8543470465967	77.21029955581041	68.57299388182346	72.99046589877966	66.71187771870792	77.46148782851542	73.1048111925618	70.730011491113	74.69042273664017	101.4772099427068	89.16102258584368	90.21681119336742	68.13212342989782	66.77852293053152	88.66358865920049	88.2903417190137	95.95399049006059	79.8515433436822
1555000	-741.2843241837747	-39.6097029916112	-486.39013490516265	-215.28448628700085	0.014538957535729119	0.38055260459848983	0.12168514571008812	0.025508746385306928	0.09809596560893247	0.17024272471133386	0.14666472502850283	0.13795543946623348	0.12923923710192817	0.11827862458543474	0.11811590710197487	3.2260111142280885	2.311561578076279	0.8853710568336716	1	3	2.988883212132669	202.34384074339275	64.22530149710356	403.3222735784751	81.760060602483	202.34384074339275	72.87558014295576	69.78516249745586	79.19039642485087	87.35455898145194	119.98504061769552	117.65025367712215	93.08690349752578	94.86127050996923	83.42838407048002	84.6369565818496	87.08550596142955	95.43435839550419	102.12849048584334	90.39624895482388	77.39327072073783	87.75752189744745	123.73315459933718	81.44400249699561	77.53451674594741	85.56015098268507	81.06310813460321	74.91914462719835	117.47871254898232	92.11675895847134	96.15550773264032	68.41077935092278	85.95955674022404	93.50618364442605	88.79069710269044	96.782260638013	79.93608949498493	81.7332401169456	66.01914023242385	66.82126251736499	65.82099276454757	77.48500239897278	66.88768448331746	108.00193422358875	111.64075513828647	85.45292508158484	92.84157191978287	83.37083301675955	66.0833135389922	75.10962961591348	91.86371809362326	102.01153531907238	75.82436938867531	77.26614422486135	65.76812575721566	73.0118941552121	67.46449845716892	77.38228430023932	70.77577280471213	70.57540605846934	74.87615264026869	103.78676454828124	89.51717253688908	89.50596910302633	68.12946142734192	64.22530149710356	93.48595177413614	87.89797352332549	96.65408648984223	79.93128783472082
1560000	-753.030092369702	-41.24103809827868	-509.45948831797267	-202.32956595345064	0.023680043023912384	0.3136016271560122	0.11352237731107703	0.021053487243010358	0.2471352377355392	0.11488277246661173	0.09037231053441176	0.13345844650655891	0.040947341804063765	0.25519986599575545	0.096682936049536	3.789534999754782	1.8604436132880307	0.9140447637013132	1	3	2.529306058003248	204.95600456083906	65.310860842765	400.81149352452064	82.00529054088624	204.95600456083906	72.30144818570805	69.92436983334078	78.78055391790636	81.5468256126632	127.32237812825477	122.68839454374651	94.54217528080926	94.05343390846055	83.69900946705826	83.67565909730612	87.7762394908088	94.89128879769025	103.74943923776806	82.68856929930095	77.43294030460608	84.13780144829208	123.22622503935213	82.32186057200433	77.5184270780004	83.79232765298855	77.06159675405073	74.90724179681133	114.60127384418153	90.8927497493685	99.50115783656334	68.2626507106295	84.60123555129513	94.50618757067227	88.33835886531585	96.83166500239096	79.99335973688817	81.67866012182493	65.90450212077808	66.99260728741511	65.310860842765	77.59544192985933	66.79735750373148	107.80892770994784	112.19450344296685	83.6537109351936	92.62860338518149	83.26480016086391	66.87220591578163	75.09586805225685	91.7147619510117	101.11660193283026	74.57882214643608	77.3093089410367	66.81391058452678	71.98588849294686	68.09998827765622	77.50958862983668	72.94084768741115	66.97767989188246	74.79799141027402	104.2713778024626	88.64940107519078	90.35177707045334	66.79868090629593	66.787664504828	93.09077307974302	87.82177860317587	94.94744334669791	79.35431014817502
1565000	-774.8887353086255	-44.88647563808656	-520.5371670204514	-209.4650926500875	0.039803160690704054	0.2973659303465809	0.06825325561064521	0.043308682382987455	0.13498215621766307	0.08160296729252499	0.09096459601194136	0.07346105513079364	0.04127508897932419	0.2121259345568149	0.07377764102322137	1.9124541763797152	1.249463750270028	1.3322588093382386	2	3	2.0252391223283737	206.6491096057427	64.85402761855227	415.983276318151	82.2438869955856	206.6491096057427	72.12978632083723	70.5661177804473	78.94437380275248	80.87738490061919	122.49615924348963	125.42042318502529	95.67329675068575	95.43642428574483	87.85855232543894	86.63895681856259	86.44083869879738	93.9382032202723	102.09566443511389	79.71509907461947	77.5792580547218	84.5926307336593	122.4182585279518	81.73913188487465	78.5074986361352	83.3832096887083	75.62871184589294	74.94380517209142	113.1157982271255	91.57110930577099	96.09098172202731	69.12949508020691	86.09512027994799	93.54577730784884	91.64137630910157	97.41684153997906	80.06121015910355	81.66848373078311	65.93823143786987	66.14010783292706	65.4425735649714	77.59458332226744	66.21212385523916	108.7281304612578	109.82545843996837	87.55624812093262	91.45061738906082	82.52765889690914	66.57621272088097	75.02960899667531	89.92068846532818	101.74010090576607	74.82104833736193	76.83862208082628	65.85244010727217	69.89635226345419	66.30093847225909	77.38530295691956	72.48013967723526	66.24509442805382	74.76787410370646	104.70279695234592	87.47919809111555	89.59016856460507	64.85402761855227	66.1345984231375	93.25973957110195	88.11849840450348	93.86311373456653	79.66043367287632
1570000	-769.0518560043603	-43.1405499784102	-517.2279088152877	-208.6833972106624	0.013850089202132102	0.1175866085226155	0.349708366498916	0.061451710647411804	0.28744042331210434	0.13014615195734092	0.15736044215369144	0.09924127432170472	0.052273702081503115	0.10592289836058177	0.08511613681539787	1.5530476723493163	1.1574890209597202	1.5028657768005738	2	3	2.1714777467008997	199.96516610872797	65.66981781483963	410.7862988186013	82.77819483166653	199.96516610872797	72.7271932427878	69.64507208935642	79.08129299525878	81.25044914731201	119.8637706367398	125.8132744387878	97.67707675601537	98.28394368034735	84.74905793965542	83.3477404304325	84.6277971488828	95.56468643713956	105.68849939505776	79.95758625928453	78.72658384352263	83.79162795659573	124.044644107543	84.42523859650302	77.74549689056936	83.175393504941	75.36761515031348	75.02009263233386	110.98097766386677	90.12238079313543	97.47851880433566	68.3003007508536	87.62858224361871	94.0710778576573	92.35706467035133	98.67825611656262	79.93366981767839	81.4601121500933	66.27533259271371	66.83131426136079	65.66981781483963	77.39813588012093	66.21361702799669	107.50562372955054	110.83022670367536	87.83301983675523	93.13477114394634	82.12770545447123	66.66933641034085	75.88200075959077	83.7800851817997	101.77735173227845	76.78819155452001	75.51111823348816	68.1168678975321	67.12966893078867	70.67465206070267	77.31649297409996	73.46475413875825	66.21223743657828	74.84538188554843	103.45293370853899	88.72237126411869	90.23670679243287	67.67151756290609	67.17424547287003	91.8933482016791	83.93889626919876	95.6156647003504	79.92852435558798
1575000	-758.0990735220664	-38.156697403405104	-514.7434012068534	-205.1989749118079	0.01958913184862498	0.09426935825964447	0.112327640776099	0.08593381418812669	0.4201022039342555	0.11921584792816457	0.1433457539896094	0.17221401691806404	0.07250387362231943	0.09829873540390999	0.11135920822546494	1.4111915695141577	0.7377695265483526	1.1217863127548586	1	3	2.1108534201297804	191.76615845675337	65.95566771620413	394.7366715309305	82.27002767976674	191.76615845675337	72.24066748935016	69.43757080181003	79.70417792485688	81.65744545631756	122.97107813617643	124.23737868591569	98.19541338948966	94.60029390103806	86.93683336482741	84.04992743302307	79.97789985813672	93.94448427107476	102.90335326724697	81.9793718328938	77.64725327873353	84.14477440557457	125.37982606731416	87.11560092360145	78.29287521515641	83.5691590770709	75.98431412117358	75.41138193317367	110.23574922762393	93.11040657647271	96.20028409947219	68.60741095646515	85.5837185180294	93.76113029140835	89.67925274084081	96.91544786399452	80.37107821179694	81.65580799794726	66.31267174409929	66.70775971747385	65.96226804581892	76.36075926950903	65.95566771620413	108.01768871909238	111.26202242877018	90.85484134889931	91.41430083228884	83.37611730094923	66.24571482556706	75.19313689792209	89.99923946845885	98.33511127764355	76.51059485112538	77.25251123558303	72.15276268461986	66.30945848124634	66.94510940774464	76.38293372548556	73.0659813302218	66.17889467314497	74.64294383032087	105.05226022762886	87.5491209220697	85.74040991792465	67.46493461715886	66.75533624408698	93.3433249275618	84.70159013971173	96.6710218594706	79.77277725989941
1580000	-753.5633297182876	-36.74013998618112	-506.62987313479954	-210.19331659730693	0.015519566586354174	0.1781931099426512	0.07172589277030736	0.09593231812789786	0.24970784614110525	0.1332470606088578	0.11886192659402192	0.22862112509839116	0.25978931985110215	0.06743148748709857	0.0960249377084255	1.869555745489974	1.3261610724596329	1.5212936529116268	1	3	1.490314134836114	188.69506555808317	65.48558937350779	380.6568322104308	81.85494692535737	188.69506555808317	72.2677269489623	69.55976485202521	78.60294963933781	81.39844649970702	120.76224277325883	119.43104092143207	95.85513704666943	93.83393067985017	83.71681623702383	82.86962496276008	80.68094618852291	94.73122320638738	102.25408214183818	79.73562680232796	77.44885003511367	85.44712094193024	123.95061274547595	83.12134043389447	78.32183162635998	84.59101969871097	75.80622942409869	75.01956364964165	111.74588835396133	91.07087746596096	99.97210724467634	68.91561278418374	88.09773642294053	94.61788269449445	89.2809108028576	99.46572884956707	80.0200824291618	81.74549954061945	66.19717511990132	66.96196657269792	65.48558937350779	74.93843756056413	65.5527710443991	106.4549968740742	109.44062933636441	92.77047383447572	93.73355709323039	83.27801197584061	66.3040778185312	73.90397329528182	87.58954392244388	101.69446405458051	75.5915577768591	74.67789505459501	72.11560247378989	70.20616298021467	66.26294383470568	76.91173724933121	73.29491571434978	66.23516683375193	74.8295617512824	102.9187206508205	89.30202609484468	83.03329536697872	67.64325924811386	66.74674631806019	93.39938698409046	87.89686109113535	95.77536957471517	79.59375836199125
1585000	-742.4156261518032	-42.16520143550356	-494.16672244783354	-206.08370226846603	0.012083006433633471	0.12908420801608186	0.15468186972974088	0.14635605232780366	0.5189674923023896	0.07096488337030508	0.0882898763622058	0.2713725405585126	0.21890506877605442	0.08107492948189528	0.06118586704732064	1.8557341039280815	1.803447384803723	1.173755340012185	2	3	2.3160010859406954	186.378957631414	65.59374732404768	348.88723183787295	81.75922917965114	186.378957631414	72.11422918689564	70.25018663446458	79.67147117383338	81.319495307281	122.77977936493463	120.59724744854216	93.9487260330785	93.82291955209578	85.89936571868198	85.43170239671615	80.07689533733542	94.2994533162161	103.04655779366394	81.212142474387	77.80146239371715	83.01634037741651	122.34692941343262	81.85825731591808	77.66922250897	84.36392162338947	77.01977146158931	75.05209827186752	110.00013431330521	90.74191089846151	102.90344557884168	68.22710679293482	84.19218023784384	93.5531793125884	89.35638301544826	98.90646073540589	80.15417759830464	81.68864855441534	66.16066356451924	65.59374732404768	65.86493604657662	76.98630921818878	67.11121300449241	108.8360701736884	115.80114427815187	92.30786602606835	93.80976528925032	82.82644422781435	65.94752451064127	75.68697035267097	90.89757011170744	101.99278774939546	76.09149855061423	77.30178512428715	71.73467196478958	70.86464211213098	70.16036071549776	77.1862752474429	73.42240745681394	68.72571680166136	73.88763345206671	105.09120236363543	88.74857711160479	87.30759223343131	67.77187029762936	66.38409054032465	93.44439396547341	84.99847986846564	96.50112320397007	79.7501271192856
1590000	-752.7510658610156	-38.025326727560774	-506.305529325737	-208.4202098077178	0.006656574532048933	0.1391491678166935	0.07674510043607607	0.10985233780615643	0.4686043986028172	0.17265660793455473	0.09302841930129045	0.36969823364492965	0.20664370576985347	0.07438282375511	0.0584694840996013	1.8633160515277198	1.2028911923892969	1.6387185382711682	1	3	3.253948713479247	186.52892751356126	63.67985589212998	369.79578849382307	81.96567024369216	186.52892751356126	75.81369995469193	69.49471393148471	78.58639210069593	81.37063136709834	121.80994042338509	118.51272693370346	92.93961425680534	96.08758142397717	86.27376556224678	82.71542219878542	80.11538383340807	95.68536046063602	103.87607647430849	79.9107210414759	77.74933382035769	82.87597441529182	122.05898666204827	81.4730123458869	77.75480887597273	85.95312924120046	75.45136883979465	74.91403000051223	112.50368979047327	90.46210199874038	107.43025445559509	68.36580054603233	83.52480284731026	93.72121597103796	89.25093965802373	97.76609410188972	80.74160451424189	81.3964041168687	66.2976159411545	66.36628716259487	65.36930663126458	77.20342836475771	66.15326421779315	107.9241675363595	111.47922704617697	92.66939929860567	92.95043002220334	83.17225238186391	66.36274394833441	75.90524034802347	89.20974608624316	101.49574066769992	76.41999770935784	77.01499725109906	71.83142308078055	67.84820366128216	69.35223849464441	77.28234545167497	72.02123070620013	69.5782270012829	74.67568192661987	105.20564650594442	86.99117861475436	87.66479000957051	66.71543061561584	63.67985589212998	92.98903589808164	84.47488856974888	96.54031738465713	79.64724476715391
1595000	-743.9469386091577	-38.31916392482444	-502.4320947580495	-203.19567992628367	0.006661569658086013	0.08717580502365907	0.16589415870810104	0.18011487808452115	0.30859824381158263	0.0888509830874778	0.11970066988221376	0.25823270339568977	0.2646332063477927	0.04877644945987661	0.06250040862928838	1.5184078685434075	1.2508935728195494	1.6495594259686797	1	3	2.265954440510699	189.011975870365	65.715700479725	378.11614175910336	81.84396217071122	189.011975870365	72.11245435055253	69.40708226180611	78.80327774031883	80.82173777345494	120.51986426013708	117.88174417540374	95.5632000659756	93.9199797049957	85.61183727927013	82.77907798820254	80.45559313946228	95.05717760687124	103.29371895635956	80.10512370777934	77.49388515484534	88.72949945958376	121.52224909522518	81.6466976490622	78.01997436875467	85.47226914337175	76.51956309077963	74.92408239808427	116.6301247702266	90.1850894850343	109.8284534000749	68.27261506880835	86.26885840001816	94.08888357677704	91.38754480966975	97.6075322215338	79.95228408715236	81.74035355243365	66.04452721432854	66.62069785666073	65.715700479725	74.4882132297849	66.84122503537527	107.04330014227767	113.40424740932674	91.4989173543935	92.16176042687545	83.17377911104298	66.85692096761213	74.95513314884703	90.76587311288647	100.88901911886306	76.5854278297493	76.29756281676346	71.09113012999876	71.080750685637	70.64180337753024	76.7247389221579	71.99219679860025	66.40667366203837	74.72195763228568	103.92089342840353	87.94925184380685	87.98155125055561	67.94295147500313	66.82887274315193	93.478821437931	88.23682403098084	93.68926119200573	79.85093405453185
1600000	-751.7134436722249	-37.93505485359784	-509.4170289532997	-204.36135986532736	0.003472183596964145	0.11043730460101699	0.1137913958302638	0.19170918686503863	0.3393048878534076	0.05515013821199982	0.11055919026720083	0.20040470407162986	0.462943399919161	0.1289200883602041	0.12338703380774493	2.020894651758096	0.945762165625053	1.6181496528036294	1	3	2.234092224063634	184.90100816812802	65.97689416037778	366.1595986584005	82.34428900412739	184.90100816812802	72.64055038848068	69.95116003037144	78.96945771822821	81.02125242905501	119.86079395323988	119.60416759913468	94.92604292433492	93.88189937388128	84.42334005879263	85.42319458946157	80.85594511204684	94.47792223999193	103.30545607192029	79.89672148732356	77.64773693469202	85.26600421227415	121.71060601312891	83.33533538972077	77.94815506470118	85.59324065884651	75.31831599233254	74.89089771591891	113.2658289985168	89.99706199551935	115.06773808862425	68.33852036858916	84.1739973990924	94.56162998353007	89.0760594772889	98.5789895920488	80.24757086789177	81.74181582947071	66.10884192472257	66.78651526741567	65.97689416037778	76.11503830594452	66.38554074076664	108.1512446475693	115.58296943290826	90.81787851380571	92.39648273917051	82.92906297215102	66.15381601680566	73.7066346678474	93.67360388367794	101.99129329405142	75.90117396125919	77.22139159460376	72.0953821965834	73.3554776658362	68.13542564677809	77.16570863124245	71.85166422452366	66.5611945051126	74.77449731753084	103.82856334674763	89.7555464759197	89.7700115224045	67.86727195461006	66.44388973937937	91.1498660600235	86.26554933287234	96.66978651232141	78.01125815840048
1605000	-763.6938207416491	-38.7766645506477	-510.24216203842235	-214.67499415257902	0.003126107316098158	0.14846708319233573	0.06250458655248395	0.2544467097067362	0.25064406538139844	0.05613814121168403	0.09303289939594374	0.15261688117918468	0.17063879077171035	0.44920667301988665	0.062368510239499145	2.1606051497980405	1.5055100694691612	1.2601010613087642	1	3	2.3344756167901535	184.89555918069954	64.54385789076753	403.8998691983154	82.23068581074196	184.89555918069954	72.19381962391225	69.65280109954557	78.73705549089316	81.41453905257687	121.6293722838702	119.88556168401901	92.96249160144225	96.24410208755091	88.40403795608744	88.34794661756915	79.87709206420759	96.23793288305646	107.65880050890027	79.92389293436257	77.94783718489708	86.93632658255792	120.7143249023438	86.32836115135919	77.59056331075807	87.86941607576607	74.87568605403595	75.1981964913851	116.29025621617268	90.17066442788204	115.07355464839307	68.38390215463896	83.45294949502492	93.7096638313383	91.19695761254617	97.2417124743881	79.94183558359077	81.71620019407489	65.93836599826714	66.88557477824565	65.91934359645909	77.21656464664774	66.49586328957001	104.25324530681227	116.68130266225455	91.48924567079384	92.70318704640265	83.127658936871	64.54385789076753	72.0252512022005	93.63851512577605	97.83594258862949	75.65293259142709	77.15781452352161	71.05974259752588	70.35582396970332	66.53090510880415	77.24242877929215	72.99175616547075	66.96372655141698	74.17345370308999	103.13655695377096	88.81628645973731	88.90958616416324	67.49583496415163	66.38186666634722	92.62136770998433	88.0049114579898	91.42027058171132	79.93264599631785
1610000	-766.9166126410173	-38.4571565148199	-520.7934170329366	-207.6660390932608	0.005454886710746021	0.18991386779550837	0.0902292961388929	0.16220418833810515	0.5457556650579859	0.08592919502097354	0.1171993469166171	0.1353022848212949	0.18545965897554537	0.23622721216646905	0.060237852918349086	1.4124924317868617	1.1647509922789103	1.4427367682914445	1	3	2.6418820688878504	184.14184240923416	65.95594073993153	400.01758138266695	84.1959300394418	184.14184240923416	73.59917104443285	69.46910343947253	79.12560824076174	81.01519089303468	121.026390727748	118.29846409892318	96.91643349397889	93.81873523621964	85.6571640641156	88.03021719992638	80.41618447388218	96.06255044210344	106.3322720467724	80.35952883151823	77.44017735380582	83.56084648199834	124.42846803284928	87.05667251947493	77.62911356729815	88.59959910105057	75.37372877741363	74.90521493361142	115.28325791427592	90.7351939795544	112.47800386425007	69.02741282377617	84.05550436469052	94.22170974399572	89.94378203975546	97.71452892728186	80.02117591725747	81.55288598776089	66.28041048159358	66.61468492635849	65.95594073993153	76.10085265566372	67.13964974224254	107.74531433756246	117.26436248197105	92.04287321852982	93.72592704955917	83.17966262284736	67.01886283802455	72.56097547118603	89.09084817141883	98.33647612683606	75.73603781769906	77.27934220958267	71.20912642945638	72.88045229141007	66.41804716327863	74.41194967312428	73.50119289315691	66.81444167672606	72.5584806203259	104.5040180766127	87.9008316220283	90.59640418909328	66.7735721120553	66.68510628000796	91.38891604060237	85.00143734246824	93.13149724710955	79.5210151050148
1615000	-749.8510993675351	-34.028879745430345	-511.6834296369903	-204.13878998511444	0.011434473975425465	0.3301217882459216	0.12031624549687288	0.14888683378357304	0.49849831621573365	0.11270939995307226	0.09356748419635808	0.09823597353747042	0.287537526441711	0.21961334519012782	0.10898747946759572	1.8757657255278446	0.9760857937414957	1.7855383440388153	1	2	1.496182030955008	186.7081428281577	65.8880916550806	388.31866596373425	81.92245692934941	186.7081428281577	72.29897195524808	69.80069214708543	78.81718645031361	81.08472842237866	121.16834734287622	118.47489742314652	94.74917094322086	95.3036014421492	88.13325916389414	84.6805264327861	81.73326305871481	94.41528176514637	110.99891002269301	80.37443090242088	77.63621884841903	84.56802893320165	121.10635870058458	84.8249852475164	78.31401998571005	89.0460050269916	76.01338593058578	74.95259559154978	112.39428155201732	92.34777437929428	108.70933758122159	68.31261441479657	85.73270355644864	94.46359590469245	88.88840756492561	98.44840462304957	79.95284374405678	81.62607650733305	66.21503737229493	66.27992499947395	65.8880916550806	76.44216609667382	66.2434956250481	108.36847965101845	117.36509480550919	92.0828571772132	93.79105541328002	83.09203204913192	66.13062846321914	75.09699147208963	93.0971779465123	101.99553057343763	74.6980612495551	77.23504140459464	65.96694417838431	69.2787731873708	66.31455154545185	76.82944852760102	72.22264339942663	69.41844977635314	74.22034280907127	103.47362934134662	87.61802262564296	88.23029750958574	68.02085466367541	66.2729082041029	93.03435193785391	85.34636907241857	96.27924860347474	79.88218500768289
1620000	-748.3932465183285	-31.254382007855497	-507.2402041060518	-209.8986604044212	0.013786565666885546	0.22792824758553357	0.08793627207774274	0.1918399552461185	0.7435023644500828	0.1047282524966506	0.13727075684416548	0.1445033186780681	0.14117849923892642	0.2630084427757002	0.08470355143902313	1.5879213330753044	1.0789722145277971	1.3688317983246203	1	2	2.0185716428402127	184.2994181117112	64.86872784555653	366.97024165755874	81.87945534895121	184.2994181117112	72.1252630085733	69.46584194508895	78.83780463006455	83.84369723847132	120.12682004324252	117.58935192048605	93.29785388286655	94.34849872216462	83.75431538397437	82.67023677211091	81.86585939478029	95.48095859304597	105.16050174367112	81.24846122334506	78.89068612859849	83.65368623076112	121.37807271036193	81.58219612716752	77.54443258740326	85.8449318469759	74.91415011032146	75.00593920245396	112.24993349794325	92.18266587765729	102.67156356432251	68.58484092643853	84.66035856502754	94.29542175315756	90.58568667310408	97.87378809015506	79.94422702925411	81.52564559637091	66.14640810709572	65.4428970603226	65.95753935369669	77.32314208878122	66.17223251866803	108.89443662486245	116.1526208939661	91.83972080539083	90.82735679820773	83.01581910631499	66.33385892259763	75.21243333097115	91.72686458013843	98.07476209464225	76.81471360264584	77.15596499362091	72.17749558310436	68.51730336534284	66.3817998147838	77.4832120327519	73.56330816464438	66.27859402803145	74.32006796159433	101.46630579575714	89.35403070929463	85.99175040851955	67.47202032490188	64.86872784555653	91.88875432695289	86.14225906495166	96.45320615951904	79.91142516209293
1625000	-759.436727783489	-32.47525235451481	-519.5680686765427	-207.39340675243147	0.03132010876843056	0.24830866124544843	0.05724978860553844	0.17784434432790763	0.608823106213453	0.15514977527940807	0.08424834984703806	0.15311539715074707	0.09783557892746565	0.18604792915313262	0.1156411470565344	1.5827228780973068	1.1591676378594786	1.8897596496161362	1	2	2.442336910047066	186.9852381444339	65.63375554156408	395.1812975712085	81.74766163794219	186.9852381444339	72.3330373035434	69.51017302616067	81.39197404422869	82.81990480111972	120.98110694618452	118.88485890501167	98.96537895049103	95.62454417547796	83.60723191915658	85.11436965833583	84.02997324754647	94.5109698707392	102.38815361625178	80.06508344900617	78.8749271897622	82.70356402396507	123.93983242851012	82.39016489918355	78.36593294528782	84.90098571597004	75.46746469322943	74.97164438016353	113.82546838469983	90.24559195771708	106.11412769992471	68.19871945796193	83.64748000887766	93.52601813571792	88.38952506676799	98.41850772966575	79.98947776251151	81.6214236867671	65.73250244135072	65.71473189177345	65.95030391953705	77.23523236551794	65.6424289674453	105.32122803731767	117.44706044738619	88.46403072047022	93.20502380405635	83.28460528322329	65.87050755269325	72.40962343728341	91.01116664107386	101.22276726912189	75.93058004968404	76.31861009200084	71.83209599417289	73.15666971877408	66.07166108415281	76.916350342667	71.8507538866797	65.63375554156408	74.79607829535243	99.64833515650318	89.71961885372515	76.11193384272785	67.58713573200704	65.94094126646621	93.32202505217549	87.72745314245907	96.4037748631644	78.64738522504342
