it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acristavus_TS	Adelolophus_TS	Adynomosaurus_TS	Amurosaurus_TS	Anasazisaurus_TS	Anatotitan_TS	Angulomastacator_TS	Aralosaurus_TS	Arenysaurus_TS	Augustynolophus_TS	Barsboldia_TS	Blasisaurus_TS	Bonapartesaurus_TS	Brachylophosaurus_TS	Canardia_TS	Charonosaurus_TS	Cionodon_TS	Corythosaurus_TS	Diclonius_TS	Edmontosaurus_TS	Eotrachodon_TS	Glishades_TS	Gryposaurus_TS	Hadrosaurus_TS	Huaxiaosaurus_TS	Hypacrosaurus_TS	Hypsibema_TS	Jaxartosaurus_TS	Kamuysaurus_TS	Kazaklambia_TS	Kerberosaurus_TS	Kritosaurus_TS	Kundurosaurus_TS	Laiyangosaurus_TS	Lambeosaurus_TS	Lapampasaurus_TS	Latirhinus_TS	Lophorhothon_TS	Magnapaulia_TS	Maiasaura_TS	Mandschurosaurus_TS	Microhadrosaurus_TS	Naashoibitosaurus_TS	Nipponosaurus_TS	Olorotitan_TS	Orthomerus_TS	Pararhabdodon_TS	Parasaurolophus_TS	Parrosaurus_TS	Probrachylophosaurus_TS	Prosaurolophus_TS	Pteropelyx_TS	Rhinorex_TS	Sahaliyania_TS	Saurolophus_TS	Secernosaurus_TS	Shantungosaurus_TS	Thespesius_TS	Trachodon_TS	Tridigitichnus_TS	Troodon_TS	Tsintaosaurus_TS	Tyrannosauropus_TS	Ugrunaaluk_TS	Velafrons_TS	Willinakaqe_TS	Wulagasaurus_TS	Acristavus_TE	Adelolophus_TE	Adynomosaurus_TE	Amurosaurus_TE	Anasazisaurus_TE	Anatotitan_TE	Angulomastacator_TE	Aralosaurus_TE	Arenysaurus_TE	Augustynolophus_TE	Barsboldia_TE	Blasisaurus_TE	Bonapartesaurus_TE	Brachylophosaurus_TE	Canardia_TE	Charonosaurus_TE	Cionodon_TE	Corythosaurus_TE	Diclonius_TE	Edmontosaurus_TE	Eotrachodon_TE	Glishades_TE	Gryposaurus_TE	Hadrosaurus_TE	Huaxiaosaurus_TE	Hypacrosaurus_TE	Hypsibema_TE	Jaxartosaurus_TE	Kamuysaurus_TE	Kazaklambia_TE	Kerberosaurus_TE	Kritosaurus_TE	Kundurosaurus_TE	Laiyangosaurus_TE	Lambeosaurus_TE	Lapampasaurus_TE	Latirhinus_TE	Lophorhothon_TE	Magnapaulia_TE	Maiasaura_TE	Mandschurosaurus_TE	Microhadrosaurus_TE	Naashoibitosaurus_TE	Nipponosaurus_TE	Olorotitan_TE	Orthomerus_TE	Pararhabdodon_TE	Parasaurolophus_TE	Parrosaurus_TE	Probrachylophosaurus_TE	Prosaurolophus_TE	Pteropelyx_TE	Rhinorex_TE	Sahaliyania_TE	Saurolophus_TE	Secernosaurus_TE	Shantungosaurus_TE	Thespesius_TE	Trachodon_TE	Tridigitichnus_TE	Troodon_TE	Tsintaosaurus_TE	Tyrannosauropus_TE	Ugrunaaluk_TE	Velafrons_TE	Willinakaqe_TE	Wulagasaurus_TE
1110000	-1404.8199440575354	-42.026704342228435	-1038.8821780546048	-323.9110616607022	0.3313629519734111	0.1663886494722682	0.07530058675431216	0.1185663688375555	1.1637979193812393	0.5391556542871381	1.5733228998766873	0.7693798193425334	4	3	2.6733974949078374	115.39715599071079	65.19117203043528	500.17318335019445	82.10424801669171	73.84889346637601	67.85938431130388	69.96550666535015	72.67771910798045	69.91196629897519	84.27748357502045	71.80486792344229	71.00121525289288	66.90259890208739	66.8437778407506	66.64492554513681	83.35688005159372	99.4148037990452	70.14066616688666	69.85089783381409	110.53628915799214	84.02975842878382	86.32204785318852	84.15206837782763	85.42982827991045	78.62261780275442	84.8626190393265	85.8086147580915	74.87884832848773	84.87299236441217	84.82970247798839	85.86668218784641	67.66022339672071	90.38336693272116	68.5282241445055	86.27016527452423	69.31222306629518	80.6895816479974	83.64859378319845	76.89797952659951	74.53067754599178	71.70291003879701	84.98837890615489	85.2922480338469	108.13845559960218	79.5598723168806	78.31227899543225	78.29113651694189	67.5177142656889	67.69900570012106	68.68771388072462	84.94444975831684	69.59188764095613	79.58928169183137	85.09799675373957	83.69281479805865	80.53542271352755	66.27681079529287	86.44823337131288	78.90935128085775	86.47311473100636	66.99459465885272	115.39715599071079	66.58141784548603	85.24587669816802	83.74964715937277	100.18422118967858	68.94625914194678	84.38719128712663	78.92574797354486	67.93861032269969	76.48873189745714	73.75571403404837	67.45578776142509	66.8641724848529	71.05217042178674	65.93332654239526	83.92561248186351	70.89449148189448	69.63036369097537	66.32970950873093	66.37680526814763	66.63097549169541	82.18205626944446	70.31158772710022	69.91524536623605	69.83923077319871	68.4122766574902	70.67030816753051	70.41705002012678	66.06831396302803	85.32598589513088	77.96291559552198	69.36301852662976	67.1101313615206	74.74813765955814	67.04385861064668	70.26572147297435	85.47635865927617	67.62747155105896	88.53453126635466	68.37468511939858	66.24113943072726	68.87807572024752	78.64086391574808	70.43054328841781	75.50880202361854	73.76062180495616	71.47970032934445	76.34286207926698	70.92601992471003	68.51609560430732	78.40154284698299	74.46213553683869	77.23797342324424	65.85614411592157	65.19117203043528	66.35634071868236	70.64862172680999	68.4649237521158	79.39129680860431	66.85953957451724	82.91912305404304	79.29213753867911	66.13199770726979	66.16550735031723	68.701070953046	65.6188332404806	66.364793050243	65.84251921575012	66.19631035665772	84.76786779311186	71.20100944238033	81.60278528704701	68.2823143256173	78.88324546560108	77.27667134140192	66.83820933435258
1115000	-1419.1993201165517	-43.82649964199897	-1054.2125248454215	-321.16029562913127	0.18020707651973863	0.15019953203462177	0.045266068470320754	0.12445908898602172	0.6808876721240038	0.6166438493542286	1.4221132469172115	1.463066389027848	4	3	2.3554787790989478	114.54900462954443	65.63673129702642	500.09705713134355	82.83877068035625	74.44594316200082	68.42308625555297	68.79966135682328	71.60677964894245	69.39859010234919	83.9601339811667	71.25607653908664	70.3703216607069	66.73530130510196	67.2712756249005	67.28053294775903	83.655421423	97.89328857429982	70.0956824477846	69.89854029606362	107.68599673944226	84.40862352849047	84.28048145033678	84.25480377837795	85.68560460202518	80.18741516040824	85.27894480561304	85.0378346971776	74.81885217471611	84.03073313776049	85.04936659035559	85.89658240769822	68.3203233438459	93.10905938674547	68.52914430626326	85.74545943714794	69.16608999690898	81.0836113893106	82.7982667073158	76.85715745343423	74.00645483622685	71.86654915456427	85.62254205700377	86.27790061795609	107.69090179563732	79.20928912598197	78.30858219488256	80.3492390015096	67.44638874618137	67.91943113772138	68.68841162649355	84.55943389829002	69.37674231431595	80.6883701119344	84.9433855669856	83.13006087196769	79.84005554684396	66.36141628999599	85.47928421968008	79.09253129746676	85.98022523989815	66.55242552932857	114.54900462954443	66.37362309107228	85.32503286581871	84.1321501836258	96.73355876207069	68.73054668641383	84.05931604073226	78.96748008825921	68.54811725871023	75.98134348074468	73.4091323937657	67.35991255511189	68.17966516996933	70.83939477451258	65.77749123903324	83.92723008722052	71.22918646659062	70.24095211644106	66.10997945364	66.1766319003031	66.33322074333753	82.94362275721848	70.82689408202943	69.93883523897871	68.61830577906424	68.76376679023409	70.2714113330512	70.47064073421336	65.7870689499262	84.31771059878203	76.79182909259684	67.42068542585956	67.3024433919145	74.7209804646945	67.18553150333938	70.6991817100053	85.69975878117957	67.15486969338806	88.55662308314488	67.6931428666751	66.00012414389963	68.29613801338012	79.7577775079877	70.65410481672355	74.97667451943096	73.9746692184505	70.09252396509889	74.49714773631038	70.05933907623553	69.41172024491875	77.55585310808607	76.04456273008502	77.74872301879368	66.70548262303151	66.14306234104308	66.32792656495408	68.68009279720988	67.57571788632987	78.68127514721965	67.50422361437367	82.86976553818121	77.34845647197925	66.07714853247856	66.16059475464263	67.89364494416887	66.14342492492284	66.43941477126629	65.63673129702642	66.22564374404479	84.36795044080456	70.28697445369741	81.37382393677089	68.45257032496073	82.30829645944559	76.60909425215564	67.25703417796473
1120000	-1399.3469821848346	-44.64103081159961	-1041.0840383126842	-313.6219130605507	0.19449133237604085	0.26132278616943977	0.010219741723856417	0.12023730594238782	0.9266735211970795	0.6013000245052661	1.6646320165464794	1.145166689136566	4	3	1.898987813886929	113.81203791333566	65.23061081440284	498.2718203855988	82.7388860182644	73.8154004213333	68.1714393797098	68.68078674064284	71.61986275647392	69.82408925471589	83.98515124641168	73.2052299769142	70.38998902641924	66.76708148186981	66.62773142283861	66.99925303194776	83.43981312990793	98.7225361914838	70.12143114915327	69.85434130064652	105.30579981172367	85.74140150638686	85.22130792425064	83.87594372171594	85.88497218145166	79.8842312441948	84.7665131459367	84.87721751054231	74.93020110163114	83.94887443445111	84.99025131365823	85.94783883117809	67.77579596495156	91.00334328727016	68.40450097719413	85.70101638816328	69.21955644398648	81.12102690594885	82.65154179479013	76.43352290839124	77.22309923384866	72.04644825417444	85.042680678489	85.1568690426225	109.20140838347491	81.64606122361955	78.40222524718781	80.24688002963192	67.2485271396946	68.23104715522969	69.04969692532302	84.75270746376987	68.85456507377944	80.29879868058542	85.97139883692786	84.53498498411157	79.97865028848393	66.38492763921917	85.04929523181032	79.00942782229187	85.43341713781706	66.99916843541602	113.81203791333566	66.31398687337301	85.60471048277535	84.36970786865238	96.77934786360419	68.68678455727971	83.70760044337754	78.5279108865017	68.25459693788962	74.33655911024621	73.71141152549828	67.63159434388508	68.3640236477072	70.71757648645195	65.87657746899754	83.9165453909632	68.85397321265906	70.32741446979256	66.07264492022598	65.23061081440284	65.80609549012891	82.61758676830617	70.96064245600714	70.02779408734136	69.6464931732877	68.03915386938048	70.62904045143739	69.36660937665043	65.95391543137663	84.65120466813684	76.79113678648741	69.26270768485192	66.81741543408194	74.70694064586122	67.21130983092	70.36296957236343	85.78177556663351	66.8916477500844	88.60893850038934	68.35823802962906	66.00890211049779	69.05221940181403	79.91762933625975	70.51878164991426	75.52833973197949	72.98823509004924	70.87471255716373	72.26340897929758	70.93679312342958	69.45374886921944	78.02254624931328	76.66546593744802	77.68256990146084	67.18039388315287	65.96924735967444	66.48074152762423	70.15718303200785	68.51426574926678	78.76979568250837	67.81332184821335	81.840866047715	79.34524468739096	66.14701140135477	65.7244342164039	68.61132306075619	66.11734393712045	66.16106874136693	65.97817030522087	66.03529110068278	84.82208211722542	69.3963599587089	82.35443316766083	68.4264888537629	83.02892070885467	77.64782116766446	67.22931981887984
1125000	-1462.7867701966363	-49.65414513187188	-1091.5793504021165	-321.55327466264794	0.12943833886413422	0.4592113457184866	0.012093720901790825	0.1651898470375236	0.5567674526356888	0.3889832282474312	1.002723788344926	0.8026880496440693	4	4	2.1247902838271155	116.12708828895276	65.48598969372493	538.719191882782	85.00090460033154	74.42444909474959	67.91744235012668	69.29251230972979	71.73560973260389	69.569641680842	84.57371564135165	71.65065908048985	71.94016190991086	66.7572838424196	66.69408045247442	68.70280227260142	86.4389524710031	98.02288271303401	70.92712698516793	70.39473419828249	103.21255792808877	83.90646938621252	85.42828849914255	84.87861769225194	86.01011443079697	78.60944125770125	85.0830997243235	84.98240054025453	77.82316455100657	84.49825245541628	84.60598161164329	85.92942783798536	68.35118415696135	92.1795708415382	68.51288090804947	85.56121502772416	69.26489131640729	81.43801925965192	84.87049044070989	76.48546487666836	75.67069837932233	71.93553460339832	84.96886728409814	85.67618525601348	110.31561652443703	81.95231195126037	78.58004870335323	79.82800622169472	67.30345537216148	67.95721519852947	69.47299558759589	85.40567741136763	68.91220830434585	80.7280292270049	86.62498694682137	84.47761734232618	80.2272535728716	66.76582460603292	85.89788744201711	78.72722990309859	82.90785427817208	66.45840607676351	116.12708828895276	66.70868103568671	85.12532829280549	83.66430528068175	97.39311172838103	68.52377499032556	84.65309069823763	85.34577088085393	67.80145877796599	71.74137252730806	72.92949673484674	67.62131218900473	68.21476563305616	70.26727950895061	65.76411114809332	82.59995366474294	70.31658956231163	70.08273086515467	66.15221493109567	66.0871286238562	65.50950207615311	80.41833086079373	70.47906549398944	69.53153818193884	69.76560036696115	69.067830050518	70.47220807042352	70.96956832008705	65.67093231146943	84.447668481171	78.55371098072509	68.29900623910795	66.92928358253755	73.04237744357533	67.08166826432783	69.91308480920098	85.18221617173567	67.49626152537999	87.10175660351095	68.32378706430397	66.04215172998933	68.98374736154048	80.59951809329385	69.8967247432635	74.0428100820606	72.0502273044129	70.08676686577657	74.69081490886947	68.86786691444146	68.72822342352106	78.13689259035381	77.23990075190245	77.75191894260966	67.11106518792474	65.99815072997221	66.27758666953888	70.38073606901558	68.69875518836463	78.07217449754341	66.13461656434265	82.44812493806171	79.19066383094543	66.1633956051916	66.1284676587003	67.62611473543465	65.48598969372493	66.43541865602847	65.80866058650618	65.93237756624924	85.1090592528065	71.73725042840341	78.05545982600185	67.93709914651267	80.82290882314697	77.14236417102917	67.24546453763642
1130000	-1428.8010290579775	-49.175831558549035	-1060.795637552556	-318.82955994687245	0.25870716808587063	0.4692155813287883	0.008358361308190601	0.17926073183681657	1.2577304732927368	0.6126591760905921	1.5283619484465711	0.9333699443260894	4	4	1.5547728021928688	113.91281322329036	65.84147581617299	520.7624742202241	83.98751706662136	75.1230831465778	67.89031279384942	68.76303491737406	71.30251450490827	69.2786809112336	85.29983509087785	74.1683413867463	72.55759675588044	67.01552791656998	66.61525734526835	67.74277408421857	83.70194549337138	95.09067700317189	70.11703840990336	70.33836247739168	105.75754671541071	84.20271966570952	84.77702281560792	84.54782758378923	85.46254866679284	79.1587704935178	85.14304855036082	85.9045006714241	76.22114667034121	83.94082715283076	85.9308324907214	85.93029188872427	68.32375319958008	89.55630458252341	68.41532303018039	85.71096522119285	69.23634610389989	80.76140109578392	83.3346564595732	76.29975353221809	75.66026487758957	74.74006644447029	84.47916684128985	85.12727712199955	113.91281322329036	79.35801597116905	79.66971934277703	78.2471017334372	68.18367570919607	67.69616512914905	69.24112018940968	84.63174374471023	69.31451402536761	79.60097187409174	84.83302076627558	83.857651605526	80.001433641828	66.48993605598297	84.47728769344899	83.09758288727109	81.63164187023484	66.50408127388134	112.88935413572486	66.22788534954007	86.36243860404852	85.77714659286875	98.6904317285097	68.64779761431602	84.71534681717326	84.70776637405383	67.6150073808956	71.37144028302932	73.73120932058615	66.31684404230076	68.32197362806103	70.96377680037745	66.08050989467844	83.83070604441835	71.10279838130009	69.81099188116868	66.32165674675994	66.60123020863932	65.89984948630445	79.84613317388386	70.61684441989189	69.43202661921667	68.51342836514952	67.29362637039759	70.55540877242066	70.60888456411196	66.00971700236484	84.56491004763346	77.5424374634466	69.33914879611494	66.91045167499573	71.30276779628593	67.19719495416659	71.27511724154034	85.62430305583138	66.98080493989156	88.04743360478017	67.99388054247599	66.04705271984533	69.11448175715826	80.61611775281924	70.26629482552111	76.10298726829555	73.50354048421883	70.99294546613966	75.43195347358211	68.53747773816292	68.49209916620349	77.95572552883907	75.78532585510062	77.42715586042493	66.91567559747212	65.94645035369521	66.61464113256956	70.7318083400781	67.65937669216457	79.57185970090816	67.12491779339481	82.14529976569281	79.47878928570788	66.18588366825247	66.22431303992576	68.52644223221517	65.84147581617299	66.1313515004357	66.00658515781694	66.21951181190956	84.67152704860324	72.57410237502587	79.76418519423251	68.423995539585	80.88768914736146	77.84864197199344	67.45885110970126
1135000	-1399.3911685663968	-47.10655328627528	-1048.8160163654093	-303.4685989147122	0.2459492457589372	0.4336265647467507	0.017877316982031766	0.23910924100798778	0.7776342492980282	0.5617573069229489	1.4910841177141376	0.9716562731601665	4	4	2.527340941317229	112.88613172208714	65.89093840415353	516.8008785701059	84.72508247160937	74.67597993090791	67.74421442907787	69.47112791213355	71.88029605674272	69.08217484378262	83.99409024239013	72.08884223189317	70.35367280394357	66.69590298931028	67.4793613798892	66.64537578943865	83.46617067923859	97.20832037747249	70.13997183748789	69.89799206890211	104.0645040103448	83.78759803757814	84.87091037530209	83.92368945929563	85.93505349838584	78.60111098939878	84.747676899953	85.32066035448545	77.1548757381983	83.85325761259836	86.26165964151281	85.87615477411555	67.6777644240427	91.46442305662414	68.45909663741057	85.57606863631935	69.20932618467928	81.0270796456872	83.01475444391528	78.07838002918113	74.03162323494588	74.00065057827574	83.77797959313632	85.51984154849346	112.66003953531076	79.99345008642838	78.65239295484564	80.59821682108996	68.24357551218627	67.92549863231103	68.70630251658264	84.63460468704449	69.02825706255285	80.34993682497358	85.86697416493548	84.58907149673918	79.8316430344565	66.29689100993488	84.99143919939685	83.97551362859306	83.7676231359385	67.29358861104576	112.88613172208714	66.442098342204	85.23574446542493	85.83459627605579	102.55462365446435	69.14828177095654	83.7836785082351	84.09812547354366	68.04263589046097	69.99698727484707	73.71701920929524	67.69124015800345	68.36708687961159	69.88767884935301	66.08635788571728	82.5495614886129	70.52907636860908	69.70524335031278	66.44313112424983	66.22710021559465	66.47574605099842	82.28790954759724	69.60468070496738	70.06141249190894	69.79334779992273	69.06920958205114	70.24060780716789	70.95809695731184	66.00953280614667	84.49534363907742	78.56567736966188	69.09654801140834	66.45026520365093	73.7200616045613	67.17255457961852	70.10969415284835	85.60525123715196	67.57338187739039	88.79039382335745	67.97107851710051	66.24461358278525	68.93850741524453	80.5545749548379	70.46031571431485	75.43500435839677	73.62039582595322	71.46962571123666	75.78039448951218	68.8566026497955	69.62932421188782	78.14513726851148	76.34715476671337	78.06107369971653	66.29143554058894	66.17010446024838	66.43811094621991	69.86183760120372	68.76806422159014	78.85826110864176	67.92344115897662	82.65710973969622	79.13544361346241	66.14489490256098	66.24293223606855	66.45790107146632	66.12396599217452	66.36433913025073	65.89093840415353	66.1793128063043	84.92625717776998	72.55638609677538	79.09479856576185	68.23397505757129	83.03820121586362	77.03285551207496	67.22820411935612
1140000	-1427.2405964558495	-48.34381505705632	-1065.1524183865529	-313.7443630122402	0.14369579566299587	0.22868033657087378	0.05348814946085732	0.3540103922097867	0.829168051592725	0.726484853849005	1.8036651221806077	1.5980281807516294	4	4	3.650154976723974	112.90700356262869	65.57191095804164	527.1328920153062	85.86115191429963	74.17093143811803	67.73105397120644	69.11939785521298	71.47421377381934	69.98550400174265	84.47379293336803	71.46596306717164	70.45308553165569	67.01992374592938	66.79316773937803	67.57817709731515	83.85118653550262	102.74211965058412	70.10660813938942	69.85940784683075	105.10818554265288	85.92081528790665	83.75184253947887	83.8217038642477	85.68051074591449	80.78427628258079	85.67424044787896	85.03003767929715	75.6223809964047	83.95646363483523	84.2351409569175	86.03263353689775	67.77619021775081	92.42017765489226	68.76001486195935	86.02589756080575	69.28939990349272	80.89390651441343	82.74375003199205	77.08896475773803	74.61884282649247	71.57248245676567	84.71249084013964	85.30797550879903	111.05322316162228	79.07786531361343	79.36317565717349	78.59555426487829	67.7202035762039	67.5989927470901	69.80631234947583	84.49124889136891	68.82274721104193	80.83775081354322	85.1610720397852	83.88935684713451	80.9839647846105	66.50065425183303	84.78321541190395	84.3658171530978	84.43287020306403	66.62344823860566	112.90700356262869	67.03281963525248	85.26381935654123	85.57866714996672	101.23567032177878	68.49720418059923	83.88075124015631	84.31169437528571	68.01548121501708	70.79219191690017	73.62762305130555	67.44320200860416	68.09400103111689	70.90724482329213	66.03343515077702	79.57788622674374	70.7709180761859	70.28825391800653	65.57191095804164	65.80815449932955	66.15273621579779	83.15333500393335	68.91022354715464	69.93027593587423	69.82447523306078	68.88341239796239	70.64455799609307	70.36071401230018	65.81043529841888	85.05726913388442	78.2392492731047	69.0366470612354	67.39674986716592	74.64438378945748	66.83465497095168	69.20158180112101	84.82197358722728	67.16476239222062	88.73235536397853	66.39533353113075	65.86623621829985	69.12079994660816	79.64165917671002	70.6337766849725	76.21750031302992	73.72565537963825	71.24992322486162	75.49377613086652	70.78139981827616	67.47868921400989	77.76947211916332	77.97999958586529	76.48530905484671	67.11951899450203	66.07989365360552	66.8367560386574	70.78045075758733	68.55596790299792	77.96381921464781	67.55405515057974	82.6705364320489	77.99049901260766	66.00947016013984	65.93546641287547	68.71812710221586	66.14745453623885	65.57560852404542	66.01713526570099	65.83413089192712	84.82535170054221	71.44745610104789	77.49726540524746	68.44441370697805	83.21112675521108	77.96348795186383	67.47956521895074
1145000	-1438.1508300446555	-47.21675388644877	-1068.8490287557695	-322.08504740243734	0.16636099292251225	0.3246260150481914	0.047435915637366974	0.16337730216260468	1.0629713677084183	0.5359376808406514	1.5469090390978248	1.1396547247582567	4	4	2.9816816972180207	113.48285275399039	65.28876229046851	546.4563007331826	87.53979179547866	73.98673551824511	68.15012682905208	68.68758605396256	71.45688599052663	70.57381248442712	84.1844999675455	72.86576402035394	70.62637888268544	66.9017438320206	66.8943387425996	66.72252466969493	84.07884779501417	109.68285781423309	70.49324244953708	70.18461237881644	105.73587717112798	83.78884936716672	85.21971983751152	84.06121620419472	85.53733658122889	80.08370147322007	84.75363368084665	84.87021625264018	76.12606050871622	84.53662617447914	85.1694201419519	85.88944632515971	67.79914423877814	89.47409381399609	68.55388270454138	85.65827836636518	69.33147823919508	80.90833107926787	84.61955278710559	76.33387185640011	74.20561919215318	72.05068209349625	84.00244918056823	85.13242538965495	111.30040436840817	78.67124250129909	78.33227821453691	79.47135460574913	67.2611153963254	67.78800278344144	68.68534994703217	84.49658068518275	69.76081977542943	82.31498064945377	85.00542782280112	84.17420791378701	80.09503580983059	66.96543393949248	84.84688158923065	86.06647617159744	86.00707046870714	66.66229163267448	113.48285275399039	66.29824941285051	85.46297538482013	86.24758711149117	103.58286590046674	68.54346712997022	84.02460278154506	84.04352950679403	69.47000224363185	70.7778592210423	73.65611399910415	67.61872995915594	68.29315139085445	71.1251813474764	65.96582667958536	77.41008476297684	70.601548763448	70.05582019623319	65.83305339497004	66.22055257454032	66.16549330074797	82.01808464532724	71.27971158639174	69.96670067224214	69.64041448145635	68.65959787859208	70.5355895782202	69.94854650010492	65.72754160384531	85.40709991475259	77.75141166720742	68.96614406215738	66.99029658483113	74.13184956386034	66.70927687913611	70.03602257965544	84.89089238349918	67.48024617901274	88.72279178758001	68.30729500632553	65.87216287512867	68.73083757237667	80.43157400359607	69.46419681612369	76.13317102170605	73.73506935846233	71.03100649004885	72.31536680025883	70.82763767201116	69.77252467806174	77.83445433166928	76.1684587045084	77.18238418278402	67.22107653406692	65.74983477430715	66.85437340605233	70.72757739930006	68.39702128976256	77.0979556542256	67.73377420029614	82.6890957861804	78.72448593185844	65.92337933549565	65.28876229046851	66.39369583192806	65.58299217447488	66.41765153482874	65.84033941616781	65.90885770090328	84.959510718426	69.5986696408052	82.12759752474167	68.17907305475568	83.4256756746347	77.55115237270643	66.69212175386053
1150000	-1407.573977064474	-48.683543879074186	-1039.5767232882276	-319.3137098971722	0.1965426144036235	0.5559443812230115	0.038209528944067005	0.11283584849486351	1.0682330593972584	0.6756679430813302	1.8990426514160348	1.5517483120095958	4	4	2.934321947351691	113.76494661081682	64.92092582325505	529.9041959077126	85.512276406288	74.1416123054044	67.84900619338681	68.71424556104337	71.21500013264837	69.45774107828971	84.09519583915693	71.28499823109715	70.34993441678554	66.9593408289502	66.69675769989892	66.65997421124126	84.43270910219834	109.62800733034791	70.73073089230748	69.99796591856341	106.7111629442626	83.97318338655764	83.77205648308586	83.82202347937745	85.58047432397437	78.60306569510837	84.94220269250759	84.91862482119193	74.90289529106036	83.9452166197136	86.44708320533182	89.14632267635656	67.63142414604755	91.56552786728894	68.42585136360874	85.58991795717158	69.86777371384662	81.04142101867266	83.73755633980835	76.72579590049465	75.78430471843606	71.5461512057823	83.37875856633545	84.98735791757268	111.97338291640523	78.48926037076966	78.47481595567976	78.12855530488585	67.36704930830783	67.83587482146206	68.96510365244623	84.57201016885628	70.19581137960789	79.7394213130836	84.95650377551038	83.14223305255213	82.06632949666874	66.22064176353749	84.78628295989849	82.99596692654384	84.51011208298874	66.55700836052792	113.76494661081682	66.28276574458452	85.24578815358527	85.12894642724422	100.71403337412195	68.47239786268948	83.65003677198625	83.30827852066845	67.60068592055237	70.555174502547	72.4552559460556	67.6979541044384	68.20458671587717	71.1201135648573	64.92092582325505	80.58906449696279	71.05097417573234	70.28350494369855	66.09898082667414	66.31844750200041	66.5792316459804	80.71075179615222	70.6759328315072	70.06000032912036	69.71448732608495	69.0242744600835	70.65230927913701	70.34543211678003	66.08510141224724	85.23081487504146	76.63840171665765	69.10054278552285	66.75153376114181	74.50746919851024	67.25015515862434	71.11056456618178	85.75615414552253	66.72503416734858	88.51319682174245	68.31419871384124	66.43058435174893	69.03606373171083	80.29239032290864	70.57482729352728	75.4782064649993	72.97899964410466	71.52962563688625	70.42530369068383	69.70727673482217	68.75866774538724	78.32361056965897	77.40170127629396	77.89722646734359	66.14074797670524	65.96733976317279	66.20446621165749	70.783189892856	67.08011668947638	78.02967696258503	67.6299906645261	82.2198831757401	79.54763104294005	66.00350634701238	66.2089908282422	68.46138622717383	65.6147798237927	66.2162581676178	66.02919053640932	66.18752008291976	84.84383124779443	67.63549364422794	82.13620159305248	68.4250896486085	82.1233534566355	78.23836932527585	66.40962862164628
1155000	-1427.979082698357	-49.689558026823335	-1071.694727493676	-306.5947971778576	0.14319154509857482	1.1398230140814087	0.05644245004178348	0.1270751495393005	0.9868838075928089	0.6966464507041449	1.5308823120908857	1.0525546556422296	4	4	3.787389590380322	116.56354468179836	65.67601550936865	546.785866802797	85.3728941795568	76.97765265605963	67.82095331369109	69.413089077438	71.30197333471953	69.85138569855876	84.5614987048818	71.26256777200204	70.52078361621264	67.19700920766103	67.09608423271675	66.95758925384224	83.72749271445296	112.49892278410103	70.39473667428125	70.33383756526368	107.07870278576777	84.39236509396656	84.32329198211676	83.75206579569831	85.9057223320942	79.52710365235676	86.18871736251214	85.08235186984881	74.7799236676236	84.05926388324964	85.03190020981063	90.01057346741749	67.76977824846357	91.60899573436134	68.99108334034469	85.58958239405061	69.57209296859217	82.28228729321465	84.29506325959424	77.51155346237199	76.41711278056633	71.63611178997763	83.82626674375295	85.34907899935115	107.98332890284225	80.39412346216285	78.75417031317244	78.79010394806257	67.23728679776552	68.1190047455158	68.94317261935782	85.45664901774704	69.4577110715109	79.65684616130223	84.90386995052444	84.5721965337081	82.04925388202916	66.5869758108435	85.82246602687172	84.37458350838642	84.1724176603517	66.6278323077079	116.56354468179836	66.2380503663573	85.33408464403641	83.66118380137604	99.26561127397912	68.82027410026411	83.61050405011503	83.76582207037397	67.6298200888372	71.18364140140918	72.78963528914336	67.70550319318036	68.26784045965164	71.1125691933795	65.96068651048456	83.56593188220187	71.13215722651832	70.27924456959137	66.38822166269951	66.34358933092874	66.06664639548231	79.01621315105699	70.26439836069002	70.04699131902034	69.82654274742038	69.00428998270091	70.49577186622416	70.43557975667964	65.67601550936865	84.38482350205187	78.15784356854985	69.23205265726283	67.36746002403265	74.73248998240093	66.77624262331548	70.27951812924725	85.10883926645292	67.10547294757092	87.00374006193942	67.92096975188397	66.45504674367324	68.66607567867317	79.46664611206923	70.00450072443758	75.80355862314056	72.77046536222181	71.3308702602923	71.26049394665598	67.65915472026387	68.74728570297559	78.2271396302156	78.10436537576382	77.46734239779357	67.02432869037183	66.18511735910305	66.22568102710238	70.72209333750935	68.63016632133892	79.37893598398729	67.65050627622311	82.62889059631149	79.2069376012111	66.12218266022461	66.22220743593334	68.25962539147054	66.139803865666	66.32084807054521	65.9050291790056	66.194883671584	84.86311457108529	71.09396469873043	80.6091245641052	68.22974240226338	80.44811489743238	78.22078795814525	66.39852673668007
