it	posterior	prior	PP_lik	BD_lik	q_0	q_1	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Achelousaurus_horneri_TS	Agujaceratops_mariscalensis_TS	Agujaceratops_mavericus_TS	Albertaceratops_nesmoi_TS	Anchiceratops_ornatus_TS	Arrhinoceratops_brachyops_TS	Avaceratops_lammersi_TS	Brachyceratops_montanensis_TS	Bravoceratops_polyphemus_TS	Centrosaurus_apertus_TS	Chasmosaurus_belli_TS	Chasmosaurus_russelli_TS	Coahuilaceratops_magnacuerna_TS	Coronosaurus_brinkmani_TS	Crittendenceratops_krzyzanowskii_TS	Diabloceratops_eatoni_TS	Einiosaurus_procurvicornis_TS	Eotriceratops_xerinsularis_TS	Judiceratops_tigris_TS	Kosmoceratops_richardsoni_TS	Machairoceratops_cronusi_TS	Medusaceratops_lokii_TS	Mercuriceratops_gemini_TS	Mojoceratops_perifania_TS	Monoclonius_crassus_TS	Nasutoceratops_titusi_TS	Ojoceratops_fowleri_TS	Pachyrhinosaurus_canadensis_TS	Pachyrhinosaurus_lakustai_TS	Pachyrhinosaurus_perotorum_TS	Pentaceratops_sternbergii_TS	Regaliceratops__peterhewsi_TS	Rubeosaurus_ovatus_TS	Sinoceratops_zhuchengensis_TS	Spiclypeus_shipporum_TS	Spinops_sternbergorum_TS	Stellasaurus_ancellae_TS	Styracosaurus_albertensis_TS	Tatankaceratops_sacrisonorum_TS	Titanoceratops_ouranos_TS	Torosaurus_latus_TS	Torosaurus_utahensis_TS	Triceratops_horridus_TS	Triceratops_prorsus_TS	Utahceratops_gettyi_TS	Vagaceratops_irvinensis_TS	Wendiceratops_pinhornensis_TS	Xenoceratops_foremostensis_TS	Yehuecauhceratops_mudei_TS	Achelousaurus_horneri_TE	Agujaceratops_mariscalensis_TE	Agujaceratops_mavericus_TE	Albertaceratops_nesmoi_TE	Anchiceratops_ornatus_TE	Arrhinoceratops_brachyops_TE	Avaceratops_lammersi_TE	Brachyceratops_montanensis_TE	Bravoceratops_polyphemus_TE	Centrosaurus_apertus_TE	Chasmosaurus_belli_TE	Chasmosaurus_russelli_TE	Coahuilaceratops_magnacuerna_TE	Coronosaurus_brinkmani_TE	Crittendenceratops_krzyzanowskii_TE	Diabloceratops_eatoni_TE	Einiosaurus_procurvicornis_TE	Eotriceratops_xerinsularis_TE	Judiceratops_tigris_TE	Kosmoceratops_richardsoni_TE	Machairoceratops_cronusi_TE	Medusaceratops_lokii_TE	Mercuriceratops_gemini_TE	Mojoceratops_perifania_TE	Monoclonius_crassus_TE	Nasutoceratops_titusi_TE	Ojoceratops_fowleri_TE	Pachyrhinosaurus_canadensis_TE	Pachyrhinosaurus_lakustai_TE	Pachyrhinosaurus_perotorum_TE	Pentaceratops_sternbergii_TE	Regaliceratops__peterhewsi_TE	Rubeosaurus_ovatus_TE	Sinoceratops_zhuchengensis_TE	Spiclypeus_shipporum_TE	Spinops_sternbergorum_TE	Stellasaurus_ancellae_TE	Styracosaurus_albertensis_TE	Tatankaceratops_sacrisonorum_TE	Titanoceratops_ouranos_TE	Torosaurus_latus_TE	Torosaurus_utahensis_TE	Triceratops_horridus_TE	Triceratops_prorsus_TE	Utahceratops_gettyi_TE	Vagaceratops_irvinensis_TE	Wendiceratops_pinhornensis_TE	Xenoceratops_foremostensis_TE	Yehuecauhceratops_mudei_TE
365000	-576.8487992014348	-24.393660521118527	-377.15109557353577	-175.3040431067805	5.327550349875765	4.955050522888879	1.0040330604931416	1	2	2.4460477794252986	83.63413140357977	65.55374994323361	118.46923665427886	75.8796435656351	80.09911619348675	80.68784915581708	77.20292585289435	71.2647863140636	71.58209354267774	78.80810898432307	82.78952688684933	69.37813695482916	77.07004448777855	83.42299619267472	81.64726822843802	72.71203792434378	77.48142768462631	73.12579397904473	77.11364582951805	83.63413140357977	67.80198668076736	78.58634979464996	76.55571282915939	79.1256489612786	78.71455651239296	73.64094295846647	80.30567734241158	83.61773696601848	80.63138369072921	69.44734623987144	72.07255556231887	73.48023206571804	71.13839935181278	74.9033663927096	68.43245213678476	76.18737618536237	73.21117309830743	76.68772487271308	82.95354282600256	75.09288251564696	76.98254923030065	71.00151592268455	81.8132136064968	70.88110879013391	70.31993914962949	68.86238247058958	68.0271978208113	76.73806542570877	77.18210341671488	78.99173680337792	78.78869802521568	79.57917983251288	75.83519977599886	76.07923268075234	73.48929314544472	76.26424664989659	69.48362763109662	70.70379574946595	75.64652865808112	75.99125477441474	69.10939952591333	75.77291699002079	72.03088807185921	72.39233585529921	72.03632329262466	76.48709683141469	72.09965620186853	76.30250275161033	76.02285371181793	67.45584388988603	75.54867114593954	74.64176851083185	78.96535073036165	77.12988077342649	73.42451628672565	72.4056360647319	73.66181559823687	80.4742409071881	68.04242533662433	71.12797540754512	72.69332990990601	67.99379300273122	73.00385245834869	68.20291612494742	73.8772797072963	72.33836355706686	76.15686929153973	82.89244522391515	74.79923665454119	75.79363060015537	70.90098990432404	81.74852603322789	66.54327465226969	65.55374994323361	65.91005316611223	65.99854309015103	74.13625873699984	76.0505872976957	77.71496738879154	76.80501569385714	79.44607461741174
370000	-583.7321302289073	-28.43450993794105	-374.14141658948535	-181.15620370148093	5.8650060394261345	5.076772782764215	0.9982205896548982	2	2	1.800216080566607	85.29116460361438	65.92147551620783	123.69008568984191	75.88071305635097	80.47322694465281	79.69974379956962	77.14105278328898	71.55825721248738	71.8992405813738	79.12525209745225	82.62334405192725	69.48005949323314	77.05612767643102	83.25291493328199	82.19073845769114	72.33790656277151	78.56175814657094	73.27536484694859	77.5400736093251	85.29116460361438	67.85395792027886	77.21323580228363	76.64596358821382	78.98635402561817	78.02476741411385	73.47049440497221	80.2003944441703	84.82957726494944	80.69311441602454	69.710981645694	71.98232031547131	73.48353650604761	71.11880347867766	74.98938331830827	68.36672302457988	76.4011146367112	73.14845545970246	76.70534689920916	82.95847619777764	74.88479325458708	76.90586614695836	71.45229482664952	81.8165042890228	70.53950570939982	72.64680577959216	68.92172657629256	68.04236612701125	76.4282761423749	77.0033345102853	78.9891689634571	78.49566570979479	79.59504574022866	75.35144407011958	76.2571612719519	73.54519129972063	76.99944831223445	69.49599334110793	70.76192343359098	76.14857423466351	74.22689047713803	69.1535705140724	75.6844594746825	71.65723356651166	73.31142695333186	72.118159228642	76.07186673954716	72.19201787668578	76.53042263066025	76.364001507206	67.65526051462301	75.6661445564779	74.54614034093461	78.96121207047457	77.26582881283855	73.40293418184724	72.19413955110019	72.87856649926454	80.54834603070282	67.97099402559587	70.96859048402715	72.60115336517927	67.60434318226282	72.61657696479189	68.19448737592874	72.1598315970507	72.31715719837464	76.44159258749315	82.83901263571163	74.82031498190791	75.74356615830708	70.84565116423163	81.6218849347275	66.63988878198059	65.92147551620783	66.04186433019701	66.01056407124459	74.75836405775561	75.65728700979658	78.45069861752815	77.53030356159714	79.45724761355973
375000	-580.2495251968793	-26.559691142716183	-374.60259803658937	-179.0872360175738	7.116762341368605	5.319801626274529	0.7767904477226872	1	2	2.266325627579131	84.72484404231348	65.91148892180587	122.01511500215665	76.06236542405601	79.76233259288223	79.11423055334859	77.08497056494454	71.29977574541941	71.71429761955395	80.86121752001915	82.37181097877522	69.42963292718873	77.00340730920345	84.26742003153653	83.38895694199569	72.33401304059359	77.79870852303497	73.14276154121971	77.41541412860593	84.72484404231348	67.90565969508226	78.21208906181053	76.56835712287332	78.99987688318238	79.88570722813071	73.45209110946719	80.59542870008399	84.51180193299854	80.65604876544936	69.46154141670647	72.00622751736476	74.22802497600584	71.17983578261641	74.98603838860764	68.49507694017043	76.36339433462376	73.65266395558709	76.46676103292886	82.9651108661828	74.86721739266422	76.90091450882299	71.00915979046927	81.83160088079332	70.93484038293947	70.3879982840609	68.89715728329308	68.20029444132456	76.4227023961686	77.07877479464489	79.01021655807759	78.55412322185195	79.5650108820383	75.70041715378363	75.62114320653117	73.36728460074548	76.91014961359095	69.39207897462269	70.71209377840124	75.45271998596904	75.44923063301219	69.29758165667397	75.70181744477019	72.37848165585598	73.27221321716195	72.19583463651239	76.75525723926707	72.01787941511854	76.39043373142412	77.29611886037588	67.70382175008804	75.55872817600036	74.3202679417135	78.8558881023024	77.00210346084219	73.41387609814265	71.53626711347967	74.02055683900969	80.52462942491582	67.77545553461142	70.9225642445704	72.43982391755505	67.94166943436652	73.04670142287203	68.21119675559633	74.0483044342434	72.24209254078865	76.2915558343716	82.91693412834806	74.7337590679315	75.7814407012679	70.89132487803055	81.55593758242993	66.38344815615316	66.66605739020648	65.99133122507742	65.91148892180587	74.54179709129296	75.90128377464164	78.38090540505293	77.09570186651209	79.49514199151935
380000	-564.0149238744845	-26.865994500287655	-362.94054093422255	-174.20838843997421	5.993898997405055	5.560987411597881	1.184172253504245	1	2	3.514097670585561	84.82079810424327	65.87550362333592	111.34871159613402	76.00140272371554	80.46561695354002	79.51177698718784	77.14410733023806	71.34464133373034	71.68275983729922	78.91783509540707	82.35261533193527	69.54572848112016	77.02707064051341	83.32417601029208	83.15608161542352	72.3313913787001	77.39798280179309	73.20987204637875	77.3095085607995	84.82079810424327	67.79807368526015	77.05941623909892	76.49798847585069	79.1421436256149	78.15553955248953	73.47587885805969	80.25058670652179	83.52394495351659	80.8313861948123	69.67086810200628	71.93590836466852	73.65718259661551	70.98847277939687	74.93512291024794	68.38850524745855	76.24160154802986	73.29077141413504	76.48271543441064	82.95994025868718	75.03287528550362	76.9764564093816	71.11912932941563	81.81818708373135	70.5393232435294	70.26258810473412	68.92254292692685	68.10624045174575	76.7183281063113	77.06231000243126	79.01190374038332	78.41434692793813	79.50720326124106	75.59035866675647	76.030025626278	73.83042260698097	76.83860353926232	69.49540966831971	70.69734207672703	77.34183450571611	75.72134947873225	69.27039933881684	75.69074673125907	71.84166766890165	73.42753122601475	72.1661245528331	76.7080146672093	72.12238425166515	76.44511334750237	76.70777679851457	67.63619747154564	75.43521256407553	74.67866954744002	78.84918701122318	77.42137261233967	73.29162567947506	72.16310948536012	73.783216575401	80.57222872076008	67.79974375507373	71.0668475366223	72.48239285034441	67.68510740435543	72.43907937676424	68.15892418033137	73.98199233802073	72.39866220972563	76.4160119754373	82.88432351761924	74.78221072237554	75.79493164027984	70.93117443874397	81.76440226617869	66.51831626748394	66.64610195820791	65.87550362333592	65.93328074796216	74.54245555263394	75.79267396844116	78.56857521148673	77.25716239309713	79.49633710270626
385000	-553.700980334849	-31.027553957227795	-352.25670909184294	-170.4167172857782	6.656195737852048	5.398640791566305	0.8958913714782426	1	3	1.6468432654855936	83.68842579383693	65.72576424167126	111.7066107739449	76.05703230044969	79.7943452570746	79.30311586818293	77.05942604099907	71.34459161566853	71.51296634222591	79.28710123639655	82.41703629001623	69.59753004081263	77.01249270482539	83.68842579383693	83.36399905085507	72.27261014335606	77.41338534163688	73.15262759302638	77.51425406079012	83.58903029911642	67.79834735459244	77.0481222455004	76.68666495158375	79.04141808212879	78.11378391433581	73.51706709461678	80.65808526436936	83.11820405982051	80.85075052286638	69.76618378551638	72.05657732706948	73.54258466384964	70.98033924267773	74.91145441170924	68.72080777937715	76.23157019497592	73.20925780566449	76.53970497721602	82.97429167962255	74.90200715526072	76.97232291530453	70.9954871311636	82.02772193734341	70.56653478520437	70.31032272502225	68.89217375813918	68.03683087719682	76.40350285344685	76.98430749059818	79.1001634760046	78.61761450775481	79.51866242128266	75.78305596475748	76.3064781481224	73.69531331762796	76.9984242151932	69.5401899117904	70.41975271126071	76.88473891130123	75.70516219288727	69.27034217855112	75.7900920486177	71.38107141565959	72.95284972703105	72.06994546740306	76.77385435415151	72.05722732441834	76.27566345227396	77.43195880889911	67.64924905942458	75.58784212565095	74.63777554392723	78.8784403209832	77.41270354665568	73.36429129398921	72.22901425920192	73.14355951378319	80.4665026064669	66.71925706943921	71.14903535338412	72.69101498635881	68.0471856139892	72.9387185092016	68.25549827512589	73.62934754344396	72.34066974601284	76.40623159920519	82.87622366899309	74.81124358746082	75.76150833669936	70.76523556445858	81.79157644829871	66.28248851708635	66.55735121728246	66.07166494040906	65.72576424167126	74.70212876577071	76.05151999174944	78.56373364425333	77.42950797636753	79.4938225798488
390000	-561.6301145640223	-27.842438494631942	-355.9042529019311	-177.88342316745928	6.153558105008231	7.1571597506087485	1.1202227746379463	1	2	1.066942466319186	83.5163652963674	65.93736790243788	111.66878802052699	75.85892633601887	80.25233440188342	80.02101363428083	77.04478723199084	71.8849882227401	71.4538685148348	79.11446130377837	82.27693817553975	69.3690729854283	77.0282841797651	83.11914829925986	81.71545300891796	72.2726518089425	77.453782953215	73.25198786204123	77.11871958333583	83.5163652963674	68.07552245602243	78.28840149871556	76.51085765597979	79.02725103872629	78.43299388494317	73.53838739966511	80.4577879638529	83.14897163880526	80.89054162104362	69.40709005236329	71.96474953936116	73.4961804431184	71.0542681565588	74.89908701880042	68.37482957288303	75.94339948199641	73.2672416947314	76.46248098557305	82.94193738526114	74.8380332717224	76.89043038330948	71.00508051400342	81.84086834642807	71.34827397082177	70.29125886328663	69.0787174062905	68.0264493680808	76.3669621891652	77.18892757905931	79.11273584677718	78.56096513798543	79.57399542700529	75.82435676635036	76.22631016822687	73.79154161012333	77.00124101802122	69.5792956722439	70.70827690282503	77.11014444532154	75.15014094318626	69.12286038507179	75.71856873179493	70.60196794838116	73.10235911140279	71.92736541945797	76.53356811121519	72.0916292762052	76.42373533582445	77.04763144585397	67.72151403338239	75.48023206149004	74.76473410150635	78.89382822998905	77.50877481351357	73.38813202199147	72.33272780298134	73.38676251577726	80.5004411803975	67.9281983952941	71.08980689610259	72.22780166217994	67.9654909189606	72.94639508856169	68.04240661620531	73.99443944970528	72.34312570347183	76.4584149717751	82.52872416208432	74.82739578721029	75.75679192052932	70.84778426787314	81.79157644829871	66.58881147798157	66.12257020502913	65.93736790243788	65.95219213037433	74.67759242189571	76.0592052228767	78.52855524386074	77.35613669604204	79.47974992886463
395000	-578.0354160780853	-32.19651260336611	-369.37945106968493	-176.4594524050342	4.817478965430749	5.120494308571393	0.9435886607617067	3	2	1.091767475538344	83.8284334963164	65.64930108545384	115.09966467727554	76.27559058846516	79.79748178959163	81.22525417676529	77.05500384071959	71.3025724556949	71.63541429268716	79.42665351145651	82.81307495666793	69.49289925106352	77.05503582181431	83.03328050461396	82.34792162801874	72.27679104860043	78.03644061153219	73.27030891500843	77.62256926211597	83.32420331807997	67.82731981326793	77.26238656690857	76.451111330776	79.01229393309241	78.05557292046599	73.47358136762921	80.68449539736103	83.8284334963164	80.66441695406698	69.50606565991019	72.17673965604163	73.50272920584943	70.95781806419095	74.84167593287836	68.7427118178289	75.94623756263145	73.27269463001859	76.46285885828485	82.94414993154959	74.90044012893672	77.00950482839343	71.15215473078392	82.12951802966177	70.8958225567773	70.63855930674148	68.87122342855015	68.06412931609728	76.48440136476204	76.88578972285156	79.07026067426831	78.77363474299734	79.55718578442978	75.60571586948261	76.26801038082242	73.717313250531	76.98903600684656	69.51142370744968	70.75540654583905	77.26855060886717	75.83704831974276	68.98941802873819	75.80932745743615	71.99964113160429	73.1000275708825	72.15944702811895	76.1538691582533	71.8944667209672	75.92831020734415	77.41510179774423	67.72693317819807	75.6012939869547	74.70663321838266	78.959827617663	77.28659946331202	73.35739379675408	72.19321947538242	73.86543648821338	80.55127134027462	67.57636249520935	71.16661256685329	72.63048486334597	68.06374446194654	72.39466107771531	67.60252763070993	73.80000343993059	72.00917398202054	76.45513151802754	82.91696337801385	74.79890186271349	75.70589715158003	70.88343493386336	81.71810803167418	65.64930108545384	66.6439464865255	66.05057451631684	65.9240566145345	74.59226081923529	75.7462020366152	78.36736308657676	77.10447582812274	79.48583878714989
400000	-595.9774203909074	-24.207861390649896	-390.8134016415289	-180.95615735872855	6.3668953661241146	3.873659604408566	1.0245288110372799	1	2	1.5875120966168028	83.89305479413086	65.88949194538131	119.24600355039362	76.09950946782949	80.09238251704635	79.62062468791672	77.0045350517796	71.41533335994725	71.5230599863767	79.89371392854197	82.86607371747593	69.32716564437649	77.04233205992227	83.43029441332467	82.09889564151288	72.24717445862923	77.50509067341673	73.21755314934475	77.47877633043767	83.89305479413086	68.07081625253743	77.06895182300512	76.87004038246765	79.0563944335426	78.01913556146373	73.53784716906755	80.19438996057197	83.27214084023264	80.89065897412542	69.50466520580679	71.96373551219624	73.50851414029255	71.05686544022916	75.0636822475456	68.50036562233699	76.19883172287916	73.81767034744335	76.52554591911715	83.40165325290862	75.07141218983745	77.04151241505548	70.95974382927879	82.54877135855179	70.70410507625529	70.5069786204759	69.12783896784472	68.08189538242293	76.88014691639738	77.27187342860579	79.06353054595749	78.42952224474439	79.53459109810021	75.82443464050792	75.42016339914431	73.76382803527409	76.99772171152395	69.50819375017812	70.46108455539812	77.40197043533607	74.63630628557317	68.47956660006929	75.8128132770415	72.51532747837143	72.86528950499088	71.93460560946022	76.66384335188484	71.79386011396012	76.20348790696194	77.24692694420548	67.77795469451375	75.51281571696398	74.25457580945513	78.64353506364483	77.51162971891983	73.30320670856823	71.14029788212972	74.00067749238194	80.33898729953562	67.79226811977746	71.14625279888202	72.66334752914798	67.93586213603527	72.90671849171906	68.18925740380215	73.37831219453746	71.7571296484757	76.13423234037715	82.7588871813734	74.79500947677359	75.75062174090593	70.89003961611424	81.76497994021321	66.03216500516106	66.62889923397228	65.88949194538131	65.98236611635599	74.35380249566583	75.7023319724894	78.4385614066457	76.91963275021632	79.43011968289625
405000	-565.6329307429852	-41.58753507915455	-350.7541737038467	-173.29122195998394	10.586067961076306	4.759928506955079	0.7685673140030836	4	2	2.4601468100225485	83.87842777927531	65.97516497095879	115.38375243587042	75.93857302685548	81.86039762684439	79.62566054945307	77.20557264473749	71.28802366838121	71.41406930289877	79.68492958444676	83.87842777927531	69.53016975393147	77.00610860301	83.47830364146482	81.85609869890332	72.41331310311283	77.39731214705287	73.44702818125636	77.50500268773781	83.4087377447214	67.8226159779977	76.98367285805705	76.56458877649668	78.98233767854583	78.0552925818976	73.49495932981662	80.54199781316534	83.03745166007974	80.65236675050538	69.59177380761516	71.97512138865459	73.55266751943729	70.99690309085334	75.46752180109443	68.74371259932465	76.0653156394001	73.40705190707382	76.5030036597994	83.01076434829162	74.89914919767813	76.9620372831234	71.3211490406452	81.7953177355733	70.60289053182002	70.27768999085094	68.95589437899264	68.09457745728515	76.3526131349524	76.89644064864167	79.17632258502957	78.72272714277014	79.51656977413357	75.77823592967852	76.0262336264033	72.83181090748319	76.79507099408974	69.38138720714828	70.74544915178257	77.28778807914988	75.83162141544692	69.30361521098517	75.8110075470951	70.59610272433193	72.50278724319122	72.19213096845205	76.76951498978391	71.6924343284859	76.39581461441442	77.01333584135253	67.6852553114433	75.57580799844817	74.55623687254837	78.97107722123025	77.52158192292018	73.38438046479146	71.46503278678867	73.90136483169557	80.57030200235636	67.93967657091325	70.78903783865024	72.67560120751237	68.00568310473194	72.80008902272816	68.08450785779132	74.06522343900079	72.36042359763823	76.45322951868887	82.92533913919765	74.83571863769927	75.79148134820977	70.8820377618836	81.7647782061971	66.24294919995376	66.58171390133526	65.99594673963136	65.97516497095879	74.51188222144972	76.03703246649576	78.48796601116315	77.30344576910069	79.48216567538745
410000	-575.4467415138964	-32.86569051968933	-364.18563137543714	-178.39541961876995	5.981611208777711	4.649887640660084	0.8399536482888853	2	3	2.1548452697906173	84.93097295790308	65.37241542500345	125.0322124043894	75.97264143250246	83.9301097229027	81.33221348695437	77.00997715377362	71.3228407842156	71.9986019269163	79.24903233923908	84.93097295790308	69.41756723748576	77.08212753655093	83.07891379073935	82.08029857125467	72.25949590341737	77.44460940095499	73.58477215417834	77.39429955204622	83.74704760471077	67.83969734290012	77.7456967440348	76.56490745303806	79.08849040159052	78.17758583211085	73.54037259389376	80.90862743789359	83.14135210664728	80.70178386794193	69.51614679601478	71.91859531581049	73.48828548551003	71.06641684062424	74.8315047551162	68.2948983564312	76.76901881963391	73.84614763672731	76.70859151554187	82.96550459359725	74.865720303317	76.94694464139097	70.97236572925524	81.83207564327262	70.57695900862643	70.41422163136785	69.04600253750648	68.0770873918679	76.37117060613203	77.0165072043454	79.07132005340863	78.38940048484304	79.54379614064614	75.80461105413299	75.543464451453	73.19648085586775	76.99314173863705	69.50708843168604	70.39642512625856	76.37735692147841	75.98439958834096	68.88571710213232	75.80546909387382	70.70039835934506	72.55647089035541	72.17281997927954	76.58580256636562	71.89807786416499	76.15832859286138	77.02122534146126	67.7318558705663	75.51492732344313	74.73138578577199	78.95285867754663	76.00157549237483	73.42649024726747	72.19434484754068	73.95038236105917	80.5692973678601	67.87871918180137	71.07955500165818	72.57457173647082	68.01842238341946	72.89278593964734	68.21681759668066	73.86749790285992	71.92620840798739	76.24181121879711	82.91509439192286	74.81837533437705	75.80005819657045	70.83292541591464	81.7919537320555	66.34338832381378	65.37241542500345	66.0514082025097	65.8681717802875	74.54165650289956	76.08491970420242	78.507902259128	77.33425464161982	79.42119521164267
415000	-583.9309525354828	-32.569387013211184	-376.26293775708297	-175.0986277651886	7.919594392356917	6.435839454932186	0.8644287891157598	2	2	1.4365700129206025	84.50676177868935	65.94326010568592	117.06256120852683	75.84788374219113	80.48359784955244	78.82989372521473	77.19992921919706	71.41082313210705	71.66084810075009	78.862163224708	82.38307977256154	69.33119619356448	77.02768049919416	83.42538213683855	81.75866462952315	72.24814320415538	77.31364523091669	73.44070299796516	77.34041877366128	84.50676177868935	67.80470924939634	77.43931256007367	77.16679864737867	79.19602826656062	78.8877110721079	73.45786966440423	80.41378399725691	83.26382376226769	80.77803915918429	69.56641639729202	72.11029147006505	73.55472444443663	71.11030331778504	75.17430091788673	68.27772074812428	76.21130864420336	73.28246004790485	76.4818811915772	83.02115738068136	74.92900752519955	76.90394028166651	71.1808941369895	82.07337632916902	71.71657804984218	70.44759842062705	68.92035615529723	68.0332303813346	76.53658682208226	76.93018492979782	79.00141748275466	78.94787131791759	79.51278520486014	75.82213869616494	76.24883575372581	73.39730096415427	76.5536038367088	69.61241934261781	70.77117581601954	77.02378297139548	75.45629952212231	69.29962490827708	75.37603367509205	72.0736782533659	72.94070330035764	72.08854367289548	76.29751223051242	72.13814529342203	75.95342562268371	76.8109483870993	67.78900568157418	75.61120173943803	73.96198489570826	78.80441431164306	77.29884180441373	73.34608940998177	71.67292523538349	74.02328294784597	80.57919838744517	67.71055762223496	71.00303863022967	72.66117475746405	68.04936121186839	72.761697653527	68.2665414850833	73.45093992341232	71.65035674969614	76.34812478720923	82.79637973570111	74.68606665363332	75.76267007052098	70.59197598843448	81.40707092843095	66.55443907720915	66.28325819380832	65.96361423998454	65.94326010568592	74.34780095031198	75.73409114660289	78.56393771760408	77.3582942140562	79.49495247563115
420000	-589.3789244567453	-30.735130809260433	-379.74869982214796	-178.89509382533686	5.877355360685762	4.792229415262995	0.807418228866848	1	3	1.8037569689989328	84.29303928161896	66.0068703102886	119.31205324332042	75.97835046819768	79.97162464292049	80.14469381979806	77.05419663938261	71.3256114562511	72.0751952567299	79.57834913621754	82.35511671236567	69.31393029274271	77.07752702563563	84.29303928161896	82.11397137300288	72.3109570088194	78.2748114013937	73.33660541734923	77.29275329083086	83.43120015955606	67.92594978235859	77.10778174461592	76.69060697685914	79.03868423932985	78.45130487546267	73.49661279182516	80.16798069777518	83.09412165127242	80.74972738441132	69.5902067962008	72.02155122417776	73.57537020907999	71.07572043185056	75.01331110351067	68.69580841975707	76.04736029888304	73.34407909903922	76.7210901846622	82.94044828429034	75.15707367206852	76.95474523370676	71.47803912474896	81.82049336178332	71.24081000858254	70.83958079016817	68.89024280924818	68.04208445718726	76.80274193657317	77.47560362980647	78.98468584533653	78.55237379732273	79.50015206843658	75.82285833812847	76.07036178956096	73.92555019436114	76.76047348374142	69.55162648008015	70.28098851302488	76.91232887734678	75.83128935662558	69.24368534147972	75.79181415602903	70.85087424617636	73.09522953434683	72.07184344174415	76.66494346200645	72.11902276596074	75.65143315248413	76.03928463545266	67.65096288786152	75.45072180861807	74.62264366104132	78.96884182753908	77.38218033101317	73.30467540966266	71.64571658863937	73.70291130199304	80.59760724602599	68.0386428310269	70.83064137079934	72.65490184112035	68.02341609979199	72.99159357335982	68.25429760918342	73.13204216601348	72.19622498853971	76.41257670391629	82.77233646116714	74.78144657139907	75.77897872381092	70.7429954081542	81.7647669519204	66.2733967945054	66.27997839407296	66.0684289046434	66.0068703102886	74.43356458279565	75.57406282560613	78.28696767214475	77.42901528632099	79.36520816829854
425000	-566.4637908565468	-31.690868351236432	-360.59469609215967	-174.1782264131507	6.89166809947259	3.7074346026932625	0.8943540016648941	1	3	3.368155179994876	83.99968152053037	65.88745726746212	117.93548989769045	75.84889835414626	81.23293813359601	79.33494230015405	77.02003109000528	71.4466053850884	71.49527484450566	78.80819022084192	82.57810662573577	69.31360016452273	77.06990682631444	83.28937965020708	83.37770422168526	72.28160851809768	77.40487800602826	73.26932911035249	77.66465395428213	83.34461234037741	67.79720014394555	77.07496334023327	76.7713881086036	79.0001716613043	78.07943933849428	73.50243325194435	81.86022272538084	83.99968152053037	80.64288510724859	69.39420158178353	71.95918555890255	73.48219866802785	70.9882200254354	74.98187579299055	68.2871665970653	76.39811278121945	73.21304501961463	76.52639170929595	82.95801522238148	75.05992681539351	76.89496349810813	70.97537205707212	81.81340063651282	71.08381849343849	70.59435832152786	68.9504199555018	68.02382363346442	76.40623402619039	77.12696604530738	79.02423076980828	78.47632935476003	79.50832030159307	75.80527045252113	76.26346436756135	73.33206815777855	76.83418007691658	69.07174857239431	70.75516160543303	75.89750636417739	75.71390322559611	69.23744416972627	75.74787713057752	71.31783181976856	72.8803220174837	72.15758459800223	75.91575639259709	71.97752410701564	76.30664140949516	77.12057482972044	67.7413321453445	75.43596382230403	74.79092363949528	78.88448044901966	76.94974339593819	73.11031022835726	72.43891611084767	73.55135787567272	80.13321551374705	68.03655728076335	71.16875416757527	72.63404524815823	68.0632542010033	73.01455993321811	68.23258595154823	74.07789750538659	71.25362069483695	76.44741533270631	82.9107712043235	74.70352360845801	75.77141117989122	70.7914972404548	81.55906885191324	66.14643906538105	66.13867535562177	65.88745726746212	66.0053177176939	73.96308417582054	75.98914894277344	78.57666626125395	77.46845542183333	79.48882282576186
