Species	Status
Ardeola	extinct
Arenysaurus_ardevoli	extinct
Argentavis_magnificens	extinct
Argentinosaurus_huinculensis	extinct
Argoides	extinct
Argoides_macrodactylus	extinct
Argoides_minimus	extinct
Argyrosaurus_superbus	extinct
Arrhinoceratops_brachyops	extinct
Arriagadoolithus_patagoniensis	extinct
Artamella_viridis	extinct
Asiaceratops	extinct
Asiaceratops_salsopaludalis	extinct
Asiahesperornis_bazhanovi	extinct
Asio	extinct
Asio_flammeus	extinct
Asio_otus	extinct
Astrophocaudia_slaughteri	extinct
Athene	extinct
Athene_cunicularia	extinct
Athene_noctua	extinct
Athene_veta	extinct
Atlasaurus_imelakei	extinct
Atlascopcosaurus	extinct
Atrociraptor_marshalli	extinct
Atsinganosaurus_velauciensis	extinct
Aucasaurus_garridoi	extinct
Auroraceratops_rugosus	extinct
Aurornis_xui	extinct
Australovenator_wintonensis	extinct
Austrosaurus_mckillopi	extinct
Avaceratops_lammersi	extinct
Aviatyrannis_jurassica	extinct
Aviceda_jerdoni	extinct
Avimimus	extinct
Avimimus_portentosus	extinct
Avisaurus_archibaldi	extinct
Aythya	extinct
Aythya_affinis	extinct
Aythya_americana	extinct
Aythya_collaris	extinct
Aythya_ferina	extinct
Aythya_fuligula	extinct
Aythya_marila	extinct
Aythya_nyroca	extinct
Aythya_valisineria	extinct
Bactrosaurus	extinct
Bactrosaurus_johnsoni	extinct
Bagaceratops	extinct
Bagaceratops_rozhdestvenskyi	extinct
Bagaraatan_ostromi	extinct
Bahariasaurus_ingens	extinct
Bajadasaurus_pronuspinax	extinct
Balaur_bondoc	extinct
Balearica	extinct
Balochisaurus_malkani	extinct
Bambiraptor_feinbergi	extinct
Bambolinetta_lignitifila	extinct
Baotianmansaurus_henanensis	extinct
Baptornis	extinct
Baptornis_advenus	extinct
Barapasaurus_tagorei	extinct
Barilium_dawsoni	extinct
Barosaurus	extinct
Barosaurus_lentus	extinct
Barrancapus	extinct
Barrancapus_cresapi	extinct
Barrosasaurus_casamiquelai	extinct
Barsboldia_sicinskii	extinct
Bartramia_longicauda	extinct
Baryonyx	extinct
Baryonyx_walkeri	extinct
Bathornis	extinct
Bathornis_celeripes	extinct
Bathornis_fricki	extinct
Bathornis_veredus	extinct
Batyrosaurus_rozhdestvenskyi	extinct
Baurutitan_britoi	extinct
Becklespinax_altispinax	extinct
Beipiaosaurus	extinct
Beishanlong_grandis	extinct
Berruornis_halbedeli	extinct
Bicentenaria_argentina	extinct
Bissektipelta_archibaldi	extinct
Bistahieversor_sealeyi	extinct
Blasisaurus_canudoi	extinct
Blikanasaurus_cromptoni	extinct
Bolong_yixianensis	extinct
Bonapartenykus_ultimus	extinct
Bonasa_umbellus	extinct
Bonatitan_reigi	extinct
Bonitasaura_salgadoi	extinct
Borealosaurus_wimani	extinct
Boreortalis	extinct
Boreortalis_laesslei	extinct
Borogovia_gracilicrus	extinct
Bosiutrisauropus_phuthiatsani	extinct
Botauroides_parvus	extinct
Botaurus	extinct
Botaurus_lentiginosus	extinct
Brachiosaurus	extinct
Brachiosaurus_altithorax	extinct
Brachyceratops	extinct
Brachylophosaurus	extinct
Brachylophosaurus_canadensis	extinct
Brachytrachelopan_mesai	extinct
Branta	extinct
Branta_bernicla	extinct
Branta_canadensis	extinct
Branta_dickeyi	extinct
Branta_leucopsis	extinct
Branta_ruficollis	extinct
Branta_woolfendeni	extinct
Bravoceratops_polyphemus	extinct
Breagyps_clarki	extinct
Breviparopus	extinct
Breviparopus_taghbaloutensis	extinct
Brontopodus	extinct
Brontopodus_birdi	extinct
Brontornis_burmeisteri	extinct
Brontosaurus	extinct
Brontosaurus_excelsus	extinct
Brontosaurus_parvus	extinct
Brontosaurus_yahnahpin	extinct
Bubo	extinct
Bubo_bubo	extinct
Bubo_insularis	extinct
Bubo_lacteus	extinct
Bubo_scandiacus	extinct
Bubo_sinclairi	extinct
Bubo_virginianus	extinct
Bucephala	extinct
Bucephala_albeola	extinct
Bucephala_clangula	extinct
Bulweria	extinct
Burianosaurus_augustai	extinct
Buteo	extinct
Buteo_buteo	extinct
Buteo_fluviaticus	extinct
Buteo_grangeri	extinct
Buteo_jamaicensis	extinct
Buteo_lagopus	extinct
Buteo_lineatus	extinct
Buteo_platypterus	extinct
Buteo_regalis	extinct
Buteo_swainsoni	extinct
Buteogallus	extinct
Buteogallus_(Wetmoregyps)_daggetti	extinct
Butorides_virescens	extinct
Byakudansauropus_shiraminensis	extinct
Byronosaurus	extinct
Byronosaurus_jaffei	extinct
Cacatua_tenuirostris	extinct
Caccabis	extinct
Caenagnathasia_martinsoni	extinct
Caenagnathus	extinct
Caenagnathus_collinsi	extinct
Cairanoolithus_dughii	extinct
Cairanoolithus_roussetensis	extinct
Calamospiza_melanocorys	extinct
Calandrella_brachydactyla	extinct
Calidris	extinct
Calidris_canutus	extinct
Calidris_fuscicollis	extinct
Calidris_melanotos	extinct
Calidris_minutilla	extinct
Calidris_temminckii	extinct
Callaeas_cinereus	extinct
Callipepla_californica	extinct
Callovosaurus_leedsi	extinct
Calonectris	extinct
Calonectris_diomedea	extinct
Calonectris_krantzi	extinct
Camarasaurus	extinct
Camarasaurus_grandis	extinct
Camarasaurus_lentus	extinct
Camarasaurus_lewisi	extinct
Camarasaurus_supremus	extinct
Camarillasaurus_cirugedae	extinct
Camelotia_borealis	extinct
Camptosaurus	extinct
Camptosaurus_dispar	extinct
Caprimulgus	extinct
Caracara_cheriway	extinct
Caracara_creightoni	extinct
Carcharodontosaurus	extinct
Carcharodontosaurus_saharicus	extinct
Cardinalis_cardinalis	extinct
Cardiodon_rugulosus	extinct
Carduelis	extinct
Carduelis_carduelis	extinct
Caririchnium	extinct
Caririchnium_leonardii	extinct
Caririchnium_magnificum	extinct
Caririchnium_protohadrosaurichnos	extinct
Carmelopodus_untermannorum	extinct
Carnotaurus_sastrei	extinct
Caseosaurus	extinct
Casuarius	extinct
Catharista_occidentalis	extinct
Catharista_shastensis	extinct
Cathartes_aura	extinct
Cathartes_fossilis	extinct
Cathartesaura_anaerobica	extinct
Catharus	extinct
Caudipteryx_zoui	extinct
Cedarosaurus_weiskopfae	extinct
Cedarpelta_bilbeyhallorum	extinct
Centrocercus_urophasianus	extinct
Centrornis	extinct
Centrosaurus	extinct
Centrosaurus_apertus	extinct
Cepphus	extinct
Cepphus_olsoni	extinct
Ceramornis_major	extinct
Ceratonykus_oculatus	extinct
Ceratosaurus	extinct
Ceratosaurus_nasicornis	extinct
Cerebavis_cenomanica	extinct
Cerorhinca	extinct
Cerorhinca_minor	extinct
Cetiosaurus	extinct
Cetiosaurus_brachyurus	extinct
Cetiosaurus_oxoniensis	extinct
Chaetura_pelagica	extinct
Changchengornis_hengdaoziensis	extinct
Changchunsaurus_parvus	extinct
Changdusaurus_laminaplacodus	extinct
Changpeipus_bartholomaii	extinct
Changyuraptor_yangi	extinct
Chaoyangsaurus_youngi	extinct
Charadrius_bicinctus	extinct
Charadrius_montanus	extinct
Charadrius_obscurus	extinct
Charadrius_vociferus	extinct
Charonosaurus_jiayinensis	extinct
Chascacocolius	extinct
Chasmosaurus	extinct
Chasmosaurus_belli	extinct
Chasmosaurus_russelli	extinct
Chendytes_lawi	extinct
Chilantaisaurus_tashuikouensis	extinct
Chilesaurus_diegosuarezi	extinct
Chimaerichnus_ingens	extinct
Chindesaurus_bryansmalli	extinct
Chinshakiangosaurus_chunghoensis	extinct
Chionis	extinct
Chirostenotes	extinct
Chirostenotes_elegans	extinct
Chirostenotes_pergracilis	extinct
Chloephaga	extinct
Chloris_chloris	extinct
Choconsaurus_baileywillisi	extinct
Chordeiles_minor	extinct
Chroicocephalus_cirrocephalus	extinct
Chroicocephalus_novaehollandiae	extinct
Chromogisaurus_novasi	extinct
Chuanqilong_chaoyangensis	extinct
Chubutisaurus_insignis	extinct
Ciconia	extinct
Ciconia_boyciana	extinct
Ciconia_maltha	extinct
Cimolopteryx_maxima	extinct
Cinclocerthia_ruficauda	extinct
Cinclosoma_punctatum	extinct
Cinclus_cinclus	extinct
Circus_cyaneus	extinct
Circus_hudsonius	extinct
Cistothorus_brevis	extinct
Cistothorus_platensis	extinct
Citipati_osmolskae	extinct
Clangula	extinct
Clangula_hyemalis	extinct
Claosaurus	extinct
Claosaurus_agilis	extinct
Cnemiornis_calcitrans	extinct
Coccothraustes_vespertinus	extinct
Coccyzus_americanus	extinct
Coccyzus_merlini	extinct
Coelophysis	extinct
Coelophysis_bauri	extinct
Coelophysis_kayentakatae	extinct
Coelophysis_rhodesiensis	extinct
Coelurosaurichnus	extinct
Coelurosaurichnus_kehli	extinct
Coelurosaurichnus_moeni	extinct
Coelurosaurichnus_palissyi	extinct
Coelurosaurichnus_perriauxi	extinct
Coelurosaurichnus_sabinensis	extinct
Coelurosaurichnus_schlauersbachense	extinct
Coelurosaurichnus_schlehenbergensis	extinct
Coelurosaurichnus_tatricus	extinct
Coelurosaurichnus_ziegelangernensis	extinct
Coelurus	extinct
Coelurus_agilis	extinct
Coelurus_fragilis	extinct
Coenocorypha_iredalei	extinct
Colaptes	extinct
Colaptes_auratus	extinct
Colaptes_campestris	extinct
Colepiocephale_lambei	extinct
Colinus	extinct
Colinus_suilium	extinct
Colinus_virginianus	extinct
Colius	extinct
Colius_striatus	extinct
Coloradisaurus_brevis	extinct
Columba	extinct
Columba_livia	extinct
Columbina_passerina	extinct
Columbosauripus_ungulatus	extinct
Colymboides	extinct
Colymboides_metzleri	extinct
Comahuesaurus_windhauseni	extinct
Compsognathus	extinct
Compsognathus_longipes	extinct
Conchoraptor_gracilis	extinct
Condorraptor_currumili	extinct
Confuciusornis	extinct
Confuciusornis_dui	extinct
Confuciusornis_feducciai	extinct
Confuciusornis_sanctus	extinct
Confuciusornis_suniae	extinct
Continuoolithus	extinct
Continuoolithus_canadensis	extinct
Contopus_caribaeus	extinct
Conuropsis_fratercula	extinct
Copepteryx_hexeris	extinct
Copepteryx_titan	extinct
Coragyps	extinct
Coragyps_atratus	extinct
Corvipes_lacertoideus	extinct
Corvus	extinct
Corvus_albicollis	extinct
Corvus_albus	extinct
Corvus_brachyrhynchos	extinct
Corvus_corax	extinct
Corvus_corone	extinct
Corvus_hungaricus	extinct
Corvus_monedula	extinct
Corvus_moriorum	extinct
Corvus_nasicus	extinct
Corvus_ossifragus	extinct
Corvus_pliocaenus	extinct
Corythosaurus_casuarius	extinct
Coturnicops_noveboracensis	extinct
Coturnix	extinct
Coturnix_coturnix	extinct
Coturnix_novaezelandiae	extinct
Coturnix_pectoralis	extinct
Coua_cristata	extinct
Coua_cursor	extinct
Craspedodon_lonzeensis	extinct
Cratoavis_cearensis	extinct
Cremaster_tytthus	extinct
Crex	extinct
Crex_crex	extinct
Crichtonsaurus_benxiensis	extinct
Crichtonsaurus_bohlini	extinct
Cridotrisauropus_cruentus	extinct
Cruxicheiros_newmanorum	extinct
Cryolophosaurus_ellioti	extinct
Cuculus_canorus	extinct
Cumnoria_prestwichii	extinct
Cursoricoccyx_geraldinae	extinct
Cyanocitta	extinct
Cyanocitta_cristata	extinct
Cyanocitta_stelleri	extinct
Cyanolanius_madagascarinus	extinct
Cyanoliseus_patagonus	extinct
Cyanoramphus	extinct
Cygnus	extinct
Cygnus_buccinator	extinct
Cygnus_columbianus	extinct
Cygnus_herenthalsi	extinct
Cygnus_sumnerensis	extinct
Cyrilavis_olsoni	extinct
Cyrtonyx_montezumae	extinct
Cyrtonyx_tedfordi	extinct
Daanosaurus_zhangi	extinct
Dacentrurus	extinct
Dacentrurus_armatus	extinct
Dahalokely_tokana	extinct
Dakotadon_lakotaensis	extinct
Dakotasaurus_browni	extinct
Dalianraptor_cuhe	extinct
Dalingheornis_liweii	extinct
Damalasaurus_magnus	extinct
Dashanpusaurus_dongi	extinct
Dasornis	extinct
Daspletosaurus	extinct
Daspletosaurus_horneri	extinct
Daspletosaurus_torosus	extinct
Dasyornis_brachypterus	extinct
Dasyornis_broadbenti	extinct
Datanglong_guangxiensis	extinct
Datousaurus_bashanensis	extinct
Daxiatitan_binglingi	extinct
Dege_hendeyi	extinct
Deinocheirus	extinct
Deinocheirus_mirificus	extinct
Deinonychus	extinct
Deinonychus_antirrhopus	extinct
Delapparentia	extinct
Delatorrichnus	extinct
Delatorrichnus_goyenechei	extinct
Delichon_urbicum	extinct
Delphinornis	extinct
Delphinornis_larseni	extinct
Deltadromeus_agilis	extinct
Deltapodus	extinct
Deltapodus_brodricki	extinct
Deltapodus_curriei	extinct
Deltapodus_ibericus	extinct
Demandasaurus_darwini	extinct
Dendragapus_obscurus	extinct
