it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acheroraptor_TS	Achillobator_TS	Adasaurus_TS	Atrociraptor_TS	Austroraptor_TS	Balaur_TS	Bambiraptor_TS	Boreonykus_TS	Buitreraptor_TS	Changyuraptor_TS	Dakotaraptor_TS	Deinonychus_TS	Dromaeosauroides_TS	Dromaeosaurus_TS	Graciliraptor_TS	Halszkaraptor_TS	Hesperonychus_TS	Hulsanpes_TS	Itemirus_TS	Linheraptor_TS	Luanchuanraptor_TS	Mahakala_TS	Microraptor_TS	Neuquenraptor_TS	Nuthetes_TS	Pyroraptor_TS	Rahonavis_TS	Richardoestesia_TS	Saurornitholestes_TS	Shanag_TS	Sinornithosaurus_TS	Tianyuraptor_TS	Tsaagan_TS	Unenlagia_TS	Utahraptor_TS	Variraptor_TS	Velociraptor_TS	Yurgovuchia_TS	Zapsalis_TS	Zhenyuanlong_TS	Zhongjianosaurus_TS	Acheroraptor_TE	Achillobator_TE	Adasaurus_TE	Atrociraptor_TE	Austroraptor_TE	Balaur_TE	Bambiraptor_TE	Boreonykus_TE	Buitreraptor_TE	Changyuraptor_TE	Dakotaraptor_TE	Deinonychus_TE	Dromaeosauroides_TE	Dromaeosaurus_TE	Graciliraptor_TE	Halszkaraptor_TE	Hesperonychus_TE	Hulsanpes_TE	Itemirus_TE	Linheraptor_TE	Luanchuanraptor_TE	Mahakala_TE	Microraptor_TE	Neuquenraptor_TE	Nuthetes_TE	Pyroraptor_TE	Rahonavis_TE	Richardoestesia_TE	Saurornitholestes_TE	Shanag_TE	Sinornithosaurus_TE	Tianyuraptor_TE	Tsaagan_TE	Unenlagia_TE	Utahraptor_TE	Variraptor_TE	Velociraptor_TE	Yurgovuchia_TE	Zapsalis_TE	Zhenyuanlong_TE	Zhongjianosaurus_TE
935000	-1767.9018285063878	-33.600260735641356	-1491.4318595671084	-242.86970820363808	0.06459501841200058	0.22286089224364847	0.12262079029252163	0.14761495713990772	0.1791186666559888	0.21694071140599921	0.2406986504934749	0.630722029358054	0.3206326873715684	0.41703247048500686	1.3814783052788082	2.7995473155988813	3.779172733194797	0.7264833675180881	1	2	1.8753575589995166	155.03654338675898	65.67658588991829	357.48686118841874	69.69945443651255	90.54590172084221	69.6660585802498	86.93675151761641	81.87790202431219	70.55092552756832	83.75957866626554	83.18019787189104	97.01991569940704	123.5124517625058	66.71184768457913	137.32630869654508	146.12241791786548	100.85042447584573	124.11872668385126	79.07529658156305	79.83502577109968	78.3468417478591	94.28408431260661	73.18691724384632	79.64157648673682	81.70992116589791	125.86770188290059	93.44571170306439	145.10878347608354	82.19102119200855	66.61516503646995	155.03654338675898	85.21303741089241	102.6988516550706	125.64233843876116	129.50431697245736	79.33302220728866	98.2834449642705	130.97258553531378	70.76124155397511	86.03948099730914	126.51737137257916	84.89050062172889	133.28754293683292	116.86707901331904	69.40037712038048	87.47066588663188	69.32549306283663	67.25944807922694	75.64114635104333	66.263398404003	70.40864590817554	75.34934130757881	96.20070278666032	122.08627636836503	66.70554573299785	99.4488035549094	143.6281647345897	65.67658588991829	121.22808453289441	78.9501278534415	71.87496918369057	77.98850760789249	89.31239430858378	72.7906622664381	79.57068289299986	81.11689002370768	112.22086635582369	91.6604201161661	140.44104823213664	66.00790010275767	66.3576595347555	66.16453257368978	65.97664784103792	102.66191045484571	123.44473833905441	126.15973758538384	79.20326998185166	91.91178003902452	125.20901905508255	67.45033116842073	70.37952120077512	125.74348957500311	65.9752952502305	127.64349690125884	116.4388275798693
940000	-1780.4184148613697	-39.09882165799803	-1506.4899825292607	-234.82961067411088	0.045111678652472356	0.29268438394842883	0.08937325936468095	0.14780451037811934	0.19039154555069274	0.20270540967550754	0.3210981007718063	0.8205886367316789	0.4735829755009422	0.2986495436429861	1.578618538194564	3.1509145662955467	3.444164734799103	0.7185363708401996	2	2	0.9659843384448303	155.13263516323545	65.76247534656532	362.75090081392693	69.73673897607786	90.00115816038611	69.37977210168171	89.30362753845505	78.50236076859174	72.34019677678803	84.30956312259805	79.93613709204591	96.5008933934977	124.91353008625862	66.73319711730636	138.13213601928993	146.91668858097486	99.62477351364349	123.90207157536494	79.15000192809349	84.05918804833492	78.29199214729462	95.01149427860456	73.3925560378301	80.29084625610116	81.38575129921382	124.40706091228459	92.57122809003033	145.09172036909092	81.31767527214595	66.99947382608592	155.13263516323545	85.08643489709623	103.17974715907866	126.81376461753943	127.14543222315743	79.3015239546583	98.94200058606562	128.7900117376126	71.26784538438393	86.27167481307066	128.5795064094166	80.2320172249489	137.37705783995435	117.93123307416732	69.5729002101432	87.59802610520558	69.35748886883316	66.23231551375598	76.09435049155955	65.76247534656532	73.76530089733556	72.71146123579328	96.27798398561791	122.09080183748269	66.07276629105459	99.65242278267249	142.44039741185733	66.04066290268237	122.52882826886888	78.95894604399312	72.35646978961556	77.97643819822848	89.54510286937634	72.99113209022006	79.48633809914865	80.87870659083525	113.10569691702649	90.99735463004039	140.6968991234746	66.00919341003654	66.00061979963809	66.01570844242411	66.00927526784739	101.35787956305693	123.55757592182059	125.02718720312012	79.00099087025949	92.97458937261042	124.98576127561574	66.23144625923464	70.68092302128368	125.00373009112704	66.11881149903043	127.7994285805698	115.53743047946743
945000	-1796.337711460008	-34.87371425960463	-1517.3937841664178	-244.0702130339855	0.03458680458891593	0.6792814134495758	0.10592590304969134	0.06860110167137921	0.17776948548815155	0.3896576266840172	0.21130314330710126	1.02434284107605	0.19181379275906843	0.2651491392506079	2.127793241205479	3.17994842369789	3.795390760981747	0.7723457209315632	1	2	1.6395968565326386	155.22679950229542	65.43334888851511	384.07086862667666	69.74402726223131	91.55723170306688	69.55440164489725	87.01818912072298	79.60299781668351	71.66534410217179	89.21513080340043	82.27297455092338	96.5612111384454	123.68731275286747	66.74988777343137	137.17280522899867	150.71549571996422	101.08683235700317	123.44189464652591	79.92916879152938	79.94528213752916	78.54932832377406	94.06974861537947	73.37477688101215	79.63727336116341	81.49758666621426	126.50006674856357	92.31120586934375	146.28444948205092	82.66993588062378	66.73946053691556	155.22679950229542	85.22780789517897	104.47205738411817	129.36036905392768	127.24617953763939	79.26791391722251	94.42328368609836	129.6887806667654	71.040722804012	85.71907721895516	129.39959869016346	80.69389015651915	133.21540543040064	119.48136815606887	69.55317984652075	88.27374539229723	69.33047581088307	65.99356622781688	72.53834958577045	66.09122439020192	73.93539633006945	74.45805247812494	95.9136840169414	121.89580962480491	66.14778933554403	99.42114122983219	143.4796918960189	66.17493895817233	122.44868228427347	78.50672211759556	70.8724387277215	77.99214820890927	88.78853447589331	72.97238211548606	79.55991656151453	81.10623946021242	109.82884810903423	92.14062142381927	139.5243984862273	65.95284884041689	66.29275205797583	66.13959766718632	66.04353790266639	99.22752243938733	122.84393344927936	125.7070621213041	78.97583305860736	90.74029512080617	124.87702262027713	67.99911724655462	70.43239610557565	124.54895738763301	65.43334888851511	125.04661531196241	114.73758807628863
950000	-1782.3947082209766	-35.461050086681624	-1502.1275066435908	-244.80615149070422	0.043145660775440645	0.4028394462280794	0.10896004264684364	0.07538899524039414	0.18193655523758986	0.20704197222491316	0.2614200218646733	0.7807808645141551	0.16605713502328834	0.288958037554003	1.7059174143899294	3.161998631107359	4.125122697679434	0.9102344085975544	1	2	2.388429567464573	155.99008126419747	65.58646407997468	392.5448614330751	69.66988192865362	90.12734120421938	69.38285062609152	90.00779932334258	79.75133913340001	74.37748614176495	90.57054882497368	83.57458984663154	97.96161381115874	123.70752277532705	66.79151576990827	139.11969523517547	152.00401401942364	99.86806537060949	127.54884924045665	79.52975659019242	80.95643628862548	78.19479999633637	94.09300977082567	73.12308087111822	79.79160139174219	81.3367887374995	124.42739899474962	92.98215765923828	148.82950018455728	84.01135984354694	66.512267206188	155.99008126419747	85.14850293072662	103.84104109335262	127.52860812494676	127.35984523614353	79.26756351687749	94.51849904662095	130.25188286632746	71.28392378804008	85.87911869410281	129.86376841000876	80.23057462548562	131.22559165158992	118.58206485602935	68.88398243590831	88.20699734481907	69.23323963242859	66.1664770196884	73.82206863257602	66.23070428916733	73.00733909345068	77.45746854597857	95.43925720329506	120.62095802901914	66.67027425987732	99.66286433619017	143.82904305263273	66.16355475386129	120.01781860936853	78.38657218897609	72.32937629267943	78.05463997311125	88.37357952925883	73.0953886071414	79.53419126040706	81.3144021084985	112.75666605549708	91.74977756433711	139.38474565939958	66.08387319376078	66.35324133789392	66.13096959355272	66.02938034090961	102.60845883879001	122.8900601048781	125.0973389801535	79.12982509430222	92.76708619309922	121.01554347528096	65.58646407997468	70.70901471693345	125.36651800432702	66.37520550632799	125.74139576456173	114.40171375481748
955000	-1794.4798456620592	-36.248522983175434	-1514.248296661486	-243.98302601739783	0.024077927026316507	0.3075756273546591	0.09188209720752175	0.06457414898642902	0.1358017786057365	0.2726735179916099	0.18313609134189443	1.016074640323891	0.2777655120065817	0.15504444178528612	1.8441405568526004	3.2015679769369014	3.66171114328095	0.9263868588447756	1	2	2.6528611389092904	155.22911726445642	65.64546994561464	389.09239150713097	69.81821665202374	88.49794557579646	70.20103828108746	91.1596257275748	79.43054400072927	74.27047972015242	87.96822833500171	78.5380676231123	96.66172735183326	125.10095397520605	67.22890297060839	139.40508218623265	153.54788409305777	103.65051128559386	123.19735158065825	79.04174258585103	80.01650894029476	78.44121392756017	94.07327568359328	73.81726128575725	79.65122902822678	81.48821010670648	125.46770837677059	92.32942237380014	152.75348936554767	84.47237563248905	66.50979152070276	155.22911726445642	84.94982811233363	104.33735071783585	126.22057960510988	131.2734806352709	79.64605172380114	94.62296995666678	133.79025216485164	70.25581530983152	87.10067934890726	126.64580834753924	79.91690622778388	129.1625100330045	117.1467586295105	69.52500668222285	87.72304063650724	68.71732850584637	66.62441130460492	72.25580064755492	65.93621919186405	74.38161857229424	75.90759920440796	96.02665034022893	123.19861632222954	66.15164860414924	98.5447700410236	144.272135154537	66.12373739862458	123.0339124571943	78.61307806115218	72.52564916683252	77.62133462587632	86.76429340386797	72.62906243740085	79.45768400649145	81.0556226222087	112.42305679082578	90.26728082473963	138.52866828183156	65.64546994561464	66.17723318740673	66.06113062561465	65.97580948001439	101.18296735055978	121.80765522564727	126.35213721263572	79.05717320487098	92.84636978877985	124.31738265189901	66.02621055220374	70.42875261803768	124.45895607470914	65.85903696947953	128.34345317653367	115.09654140721709
960000	-1777.3476981000476	-36.469502817499986	-1501.9235380217765	-238.95465726077123	0.0351182439147784	0.31226505776232377	0.05699825539729505	0.08082706069425014	0.1302454058236574	0.2556302119859628	0.2500683649599332	0.9686514556275907	0.3266909766529757	0.13748942206533638	1.3405844121469759	3.206537116882071	3.951082262905493	0.7405093275804695	1	2	1.6334914914657848	155.23569786099938	65.88307166102103	382.5786495387322	69.74630708386886	88.40767016884769	69.47392667531356	89.50586070315477	81.45557381052392	69.96322548131313	84.69807523147061	78.63008790769324	96.54808404149813	123.29630512288317	67.31953252500648	137.46171363561055	152.96417751474536	101.15258854880884	125.19946987407015	79.03642642191436	81.0291306430403	78.57682112614057	93.92763084957897	73.67220451255604	79.90892514099484	81.52370480100826	125.06343051424611	93.41196748005036	153.67456786339062	87.23730315635399	67.02159565916912	155.23569786099938	85.19993813038604	102.99776689390431	126.57578193439497	130.595168783544	79.24245113797978	95.22645768857265	135.71851998390383	71.22947188095105	88.62084936076023	127.19581218826637	83.12939688695248	128.6612785227344	117.49482629387388	69.65740200184571	87.59077914875267	69.19940469590405	65.90174153768312	75.43527570850797	66.03831511558128	74.6855803235724	77.4892879272028	95.62869871687197	122.53352591835633	66.1825709632431	99.49732608292777	143.2960402025749	66.16789336066064	122.67775184213258	78.80533400446647	72.55330083650415	77.85307410579722	87.88648694099751	72.80889159986916	79.38213121531375	81.10552383378733	112.77624224799591	91.67190151832301	138.05077151168922	66.06743562969044	65.94660815335942	66.09462002427075	65.88307166102103	101.92087020259125	121.81312931604724	124.49470110118841	79.1787130982012	92.48787950165021	125.2690877076099	67.06305133169694	69.24422231500968	124.66280409888736	65.96218324398956	128.30347820530335	115.18396755066549
965000	-1780.365390333379	-34.45758906256259	-1496.4781778492677	-249.42962342154874	0.06436390764826572	0.3313303942555965	0.05392407016356084	0.06807115212609512	0.1349849348012423	0.2734903459509108	0.2317360986192653	1.060940560921802	0.6220165476448298	0.11269426430995752	0.9994541135703799	3.183385502862614	3.629459789690226	0.7554376485566326	1	2	2.4131875609783866	157.7143356372181	65.08503029888709	385.3264816541987	69.7005918162701	88.60585586225226	69.57926132115217	84.43340245200693	78.08846473714553	70.16207478649946	87.24661855020597	78.54357511619999	96.38070781763561	124.51319574974958	66.83310839297297	137.34647348075316	150.355422920017	100.7977602535186	125.429758166187	79.00697478072289	80.48504045835818	78.16317735816793	93.96634388593603	73.13645450419452	79.72059393409634	81.32892472249193	125.61319202481329	92.35666473529247	153.9932556766252	88.43606688961725	66.5592999689637	157.7143356372181	84.89327314041775	102.98405517684111	126.98000145082247	130.89285153745442	79.45086102711522	95.16077183535114	134.55180066798002	70.4964921133748	88.89875072554695	126.24299348660136	86.83580148872359	128.71047382888284	116.80919849198884	68.39732433152176	87.71617081501536	69.2435401308093	65.08503029888709	75.9897509646065	66.18826144594449	73.19332625458627	77.48578828120402	95.65196235922956	122.65516836683562	65.97530489825691	98.08237721283218	143.834565154841	66.00664854871428	122.50370403475428	78.98184122349313	71.65973063265727	77.75945180083097	87.82344228187868	72.53732475593563	79.27580137213366	81.27767337660651	110.30162564235634	90.93410029988792	139.173384787748	65.13032590878497	66.31815052130203	66.02180610213824	66.05824466534195	101.82625779631073	118.31516634475908	126.28054679610543	79.1653181527776	89.04273952006001	124.90406765385195	67.96580506842844	70.53596844581232	126.04031415634772	65.80502194023086	128.58899524007748	116.34541173207049
970000	-1769.8011660295444	-37.63287609094042	-1490.8325106693762	-241.33577926922771	0.05487436424565366	0.322239340220847	0.04180977358778419	0.08450606536837654	0.15770525230005486	0.21436940396984888	0.2791976691827785	1.3526394966992554	0.5966500452882458	0.06873041059824155	1.2160840138291154	3.4348701479132324	3.5570355898360675	0.7775448168502193	1	2	1.0416523743545445	155.5939502599919	66.02166453591805	369.2437820967152	69.71137327571974	88.35717278864266	69.41623152634247	83.57393597037519	78.31820722641552	70.08976639151288	83.7440352520531	78.50658133430989	96.55909965425677	124.95476198768856	66.7081652261759	139.73805898264084	148.0198949380366	100.04127154635593	128.58357198843137	79.1265706453478	79.78207652863577	78.14140127873256	93.93520738939291	73.10457467792328	79.63717292638641	81.95587544096573	125.19246262452323	92.24540113250512	153.02182751009528	86.84381856774674	66.54771312847492	155.5939502599919	84.91556569893773	102.76805035705165	125.56509228407327	126.92892495447396	79.75074429459028	97.254706016074	134.64759349066352	71.43913920202836	85.95374695464328	126.17620514714571	84.42898922488652	128.73687243699172	117.13205521876716	69.12461927425987	88.1332096725676	69.17887970183799	67.23702947880787	74.75099994453294	66.15740055865814	74.56710557871158	76.38180220878014	95.1898313255784	118.45621370735302	66.66871160808559	99.60271104528785	141.61888031638475	66.02166453591805	122.97964421554336	78.96709521353775	71.57193703035492	77.9581544819199	88.9398426747207	73.04988187685066	79.58792157755757	81.22039553480155	113.1241208986863	92.04319807269087	140.50131332489858	66.25325077613448	66.22357215181457	66.12761685878836	66.03490853701902	101.68631751847307	121.3460286146558	126.58797659937736	78.91489296103272	89.90612182531676	120.77907976388221	66.19404165732486	68.65777076867043	125.75098057938239	66.2720235009509	127.65722623504679	116.4797111770954
975000	-1778.0740186387613	-39.237472446196335	-1500.9848897360732	-237.8516564564918	0.07784635826546478	0.4319625390452873	0.05018341559355689	0.10799589148246147	0.31549813463581927	0.28271770641430966	0.21118493264835467	1.1302754276700677	0.5247579967254458	0.05604479815556413	1.7077381819356356	2.8357182091141535	4.2183587400332945	0.8313225473988081	1	2	1.6021582482978938	157.9541348513672	65.94179449997696	375.6137357014296	69.67056480364684	88.36133727991849	69.44533162686585	84.33546414832529	79.92979369542506	74.28808465319783	84.98397258747109	78.86219555436618	97.63133405295662	128.3156616095754	66.90040351824885	139.51855924832137	146.25941980947107	100.85452679694744	124.30282649835192	79.13625252386055	81.10888376019223	78.15727834167835	93.96754447851242	73.19697862341272	79.62412130580252	81.35320698749175	126.18057218621519	92.5801390138373	150.46773514659915	88.95675201047771	66.93432721434918	157.9541348513672	85.16749231104008	103.15411307600222	125.49536880576639	127.39306541927412	79.46017028966722	96.04874869384234	134.55217420268625	71.33185737878038	88.70090869414796	127.3984423076686	83.5417753660942	129.013903040649	116.58723519219502	69.66017462274755	87.0450208097818	69.36234981548431	67.03317987312909	76.001805372042	66.2288722726376	73.80299165203245	77.68898025032634	95.70484802258612	122.64536539645418	66.6104494218839	99.6666043562024	142.47117641839233	66.12558659321634	121.70076847388893	78.79539361528659	72.32201172228912	77.75268505541767	86.79820807047966	72.99264874503162	79.05332427633961	81.30975589372264	111.82246108119382	91.80516969412209	140.79718289502364	66.20039093249078	65.94179449997696	66.09667456828487	66.05492006339782	102.49143352090579	122.82979963891124	125.46351513232857	78.01154238279138	92.22113854249832	124.96159576144085	66.11991872196315	70.19785367376967	125.30858734289791	66.04629382001568	127.03258446822437	115.33386393366058
980000	-1778.3652412073025	-39.542247155707855	-1502.9351149863073	-235.88787906528728	0.06103254804695331	0.2992004441324008	0.05876252045127215	0.0840971992699414	0.22824297102210958	0.25139908942227424	0.19066520358396066	1.1063092231069267	0.3376221267158887	0.07895267948888603	1.7467596368053675	2.8427172318137504	3.31543349757739	0.7787993622621702	2	2	1.8081911206290164	158.32317926098884	65.58035602388844	377.69106761603837	69.73077933318059	89.77180662427112	70.42652563662823	84.03053753835667	78.29133376145916	76.00822974860165	86.92705350914792	84.74058613777457	96.4147518978521	127.28513354969101	66.77723403314917	138.02821699151013	144.7866686525425	103.06884485905888	123.69397429868218	79.05265130036214	83.10079290056768	78.61124452435917	94.31340323925153	73.15222136941588	79.72465514698989	81.60428420202939	125.02697713034856	93.36205552762087	145.72102258595802	89.78027346329623	66.49060607118787	158.32317926098884	85.47496469941667	102.80412125290955	125.11617050602212	126.80328661887867	79.39021814506312	94.66856739984986	131.25791187100938	70.24475157069493	86.56960351427512	126.11323808901648	86.59661436025735	128.75537559485636	117.20500111331272	69.64937840796365	85.51695317707038	69.00110750245452	65.58035602388844	74.4165027606743	66.2392853684198	73.79407478374172	77.20280612703304	95.73206876418497	118.48219182806028	66.26906420434999	99.65765384034442	143.7043165552113	66.08023758455293	122.98919144741892	78.81400069786746	72.14039564766105	77.77226241315155	88.1034924900421	73.0353000355836	79.21254142155063	81.3042032841671	111.78461113117704	91.0194738881844	140.27604880695597	66.21846015829259	66.24766377908317	66.1177434322166	66.05484418432431	102.28302490007121	122.17789708662106	126.35519587145704	79.18447101178894	92.51741849959762	124.41630746782491	66.26004760242134	70.47589814419428	125.75698955915026	66.12369479828592	127.1928342168438	116.39379150992325
985000	-1781.1568888075572	-33.17467173713654	-1506.1599552110006	-241.82226185942	0.06913282860519072	0.24902529422093303	0.13527137593540361	0.11466605848180114	0.2523555645666072	0.15249314986971962	0.19665164659108123	0.7102594297251519	0.3396368191480725	0.16331403456333518	1.0043818488181238	2.8748695107813576	3.262550187699491	0.5871950105341088	1	2	1.8268113591481256	161.6562898758966	64.64140217672876	374.9339210979735	69.88905816040568	88.58484288451152	69.54138943631379	83.1250450531974	78.12001877794994	71.57612128239705	86.64246287802649	78.47536906477787	99.91291746248875	125.17746294349445	66.86173701886017	142.28328354760947	148.54268041067866	100.9813287975955	125.65611569222946	79.04471189333529	81.4454288733901	78.07532512345703	94.30797455911265	73.12819035193955	80.07765752951187	81.49937543628334	126.9777390320799	92.2070004670708	147.74414011164373	85.84079209283861	66.83251142583288	161.6562898758966	86.77155301535129	103.3443592813255	125.67924287503456	127.24935720629644	79.33000555516769	94.3197030714282	130.09710336397026	70.27850179842277	85.81774551153399	126.16245243970097	84.47077464946871	128.63335959055757	117.44194297985956	69.60822317184223	88.10424346652097	69.35280359113108	67.22861015293326	75.82335599513272	64.64140217672876	72.57875132732134	77.62874450201451	95.91000522488059	117.80935279963242	65.72850647701827	99.61714038576885	144.27568894532814	65.86690891635567	120.92727160892903	78.69899695159653	72.41635701677096	77.37071807572615	89.63276706913827	73.06749368890546	79.50281512364704	80.92599997734142	112.66094879450597	92.0920220924718	140.2158133059549	66.09776545116527	66.09839380071726	66.132296816809	65.97176386683368	102.17454505215606	123.2846423572323	126.24000124733982	79.20747912449407	92.57910742769079	121.14114923918703	65.98317146186987	69.7928007001255	125.78502275204488	66.05153156301857	128.45433346895143	112.19020525584068
990000	-1789.586260159578	-33.19839101660656	-1511.016338916021	-245.37153022695043	0.12613579484225979	0.15694487468340312	0.14524388843022062	0.09551770530132893	0.2744773778308952	0.1955787604573221	0.23187947711960358	0.8116538458038708	0.24964919692392917	0.10474709695544908	0.9414945706674446	3.093612631514515	3.8963868995178585	0.7933824792654015	1	2	0.9856137412256125	162.12899502865494	65.63219302180163	380.7190892725515	69.67115833565386	88.4939203683719	69.45782688791392	83.51325949159423	79.87902236161375	70.38876173958323	85.17578008738363	78.6795871352551	96.74438792642043	126.4380020238954	67.05680958956341	143.97974721525603	147.06972954935372	102.2451312415399	126.96018924624654	79.20302353041366	80.05401025756738	78.13029828253094	94.66564562480083	74.1821856881937	79.6032256405795	81.59688817670956	125.31621615190738	94.12304157721569	149.12285972429163	86.11360408394529	68.03261687542108	162.12899502865494	84.92371162925194	102.93062922587147	125.4075163395164	126.98460753677381	79.35967767908888	94.9106671374994	130.29469874383813	70.33099003853124	88.54399142940787	126.43835025327323	82.20785337545279	130.985876114795	118.49656180759636	69.63071789188167	87.97107786442746	69.26921494510782	66.2700831924439	75.89925005952195	65.63219302180163	74.53179693512418	75.48144333965878	96.08770800912059	120.58099787140196	66.44935535713333	99.44159567103583	143.87493173121098	66.1025126753839	122.71735030635178	78.97826522312181	71.51184294030215	77.68623383353454	85.35471427299012	72.65852373779917	79.42667783269647	80.80470408808092	112.35027271720705	91.8175169643176	138.4771205528568	66.14244356766358	66.14027710887636	66.12702252569059	65.95524694720608	102.10222178934514	122.35160507508627	126.55115448449082	79.21143145799368	92.49348980780688	123.06176200764915	68.00525606469151	69.51390619979757	123.40184685916465	66.25538552035852	127.533291885802	115.26952354408643
995000	-1780.2116045062548	-45.45805243565525	-1495.6673184068381	-239.0862336637615	0.22232913849016508	0.12676639860699926	0.08801142917845296	0.0773765653013706	0.1369658312572992	0.19392280404357226	0.31929461831042366	0.9765103116470321	0.2520744956488093	0.11087004623477778	1.5761678149158749	2.997296671305466	3.8116217685817726	0.7976734687704267	3	2	2.2506383513507395	161.03001756665844	65.95104160160254	364.23857222156005	69.94636028126692	89.8505945689986	69.50868346653488	83.45278932573605	78.88962152000691	77.94125251498215	87.22006606182337	78.80246287583464	96.51227068864586	123.90074963940921	66.9946077482872	137.27330423946094	148.95982496144418	100.875489508157	123.14501803338155	79.00637074788459	81.36770864308038	78.2482734763421	94.33234295559444	73.18376232170898	79.74934590368365	81.34189795489958	124.67791141526456	92.22019641239808	145.10580662528804	83.11922626025618	66.70115497415547	161.03001756665844	86.18040082435864	102.67435865674119	126.30243627563648	129.06795153251392	79.3250952673635	94.51642160994366	130.22829291589736	72.7703847774836	85.7794742388442	126.42955682474849	82.84692524759942	130.88181495521795	116.62277610531697	69.46883348005528	87.7694893775706	69.1499850921825	66.2975315944452	73.53905497596371	66.13250309179458	72.14386172190814	77.27349384626109	94.26929659169528	122.37050561585737	66.0566487184338	99.46870132474919	144.24039553143015	66.11589207267895	122.9487990925209	78.95089534463824	70.68835833358703	77.74773384175263	86.65596426332283	72.90823012350188	79.38225218127917	81.32791826583302	112.33790549990597	92.04880208834243	139.85928625062996	66.1350489549433	65.97023621981971	65.95104160160254	66.05839986126867	102.54490273527436	123.26499700693034	126.64858960565317	79.2192828188056	90.49322950263482	122.57998216879709	67.85145143482814	69.7655921803812	125.8141621731413	66.23285405465386	128.55451403346342	116.50780502875186
1000000	-1784.7775063075069	-44.30426516605921	-1496.3619887162204	-244.11125242522735	0.14936784373888815	0.2513627137831341	0.06218343421982171	0.13318318848905522	0.09629912559294578	0.21066155548885743	0.2080895059204083	0.8869560740240232	0.2762683349042067	0.0740548156507516	1.0450022508990051	2.9801562691270345	3.473649994695753	0.7840990735777028	2	3	1.4868534129477218	157.06823980657379	65.10035245161515	370.42991364835166	69.851604824151	89.62950458355166	69.4226396891578	84.35287490403121	78.35117917546981	78.44944255823313	84.2074146125533	80.43864402451764	96.52093343701715	123.53914986023794	66.93198606212499	138.77828221651643	150.37226215263766	102.08805376498105	123.93690238015662	79.0271809091272	80.4099548732822	78.17338811779587	93.96985257547918	73.19462794845009	79.88128984739268	81.36571210015248	127.37050723157641	92.66895345170886	145.87263346483124	86.22924561216941	66.5640024774343	157.06823980657379	84.93246423481263	102.80000415800363	125.53408553135661	127.60025582285057	79.39638181636515	94.89645525772248	128.71160967802314	72.81286499570896	86.4951487178163	128.26535573732542	80.76595633885091	130.54385959140797	116.69534269490454	69.46253705829604	87.99276744508528	68.97842730348727	65.1880476495276	75.80511265143365	65.98813412095834	72.65211444258262	76.82805501703503	96.17534085660178	121.53418253435744	66.60681356284847	99.24848405831841	144.08525563689366	65.10035245161515	122.31289841795946	78.90274748005167	71.05581140774622	77.63185212676642	88.79130506758113	73.08718924537628	79.46374099892735	81.31061449682208	112.86930314582672	91.0240669813106	139.76506655357673	65.421404866639	66.10406540413987	66.11259664579339	66.03454677906629	102.60651633538744	120.30375539012233	122.32223740605274	79.20631388803108	92.36993081131176	124.71540048108398	66.08021820856484	68.86421168027307	124.94357755382794	65.96770466518043	128.55086163301408	116.22277112863416
1005000	-1761.8783505953268	-35.050654881611244	-1479.4888480135292	-247.3388477001863	0.12653542951373573	0.23658814453883012	0.07444209456317952	0.13334943027077056	0.10458498901228878	0.2570905677342359	0.2116682362068875	1.093183518175523	0.18506594724874714	0.0378420508924915	0.9981682972324021	3.5468341233102496	3.554858960586778	0.8506800063792872	1	2	2.0825995689717383	157.8584421810956	64.34247410273406	373.64316275528887	69.79072555250713	88.35708873154029	69.40367078036095	83.47051117566751	78.28335002509267	77.54639683228505	85.51574492187783	78.36774711745984	96.64170510111468	123.35175959183921	66.9672151310903	137.9849383168008	150.0023359560216	99.64951893164877	123.47765904898516	78.99605066190176	80.99157778663643	78.07350620440783	94.02320204498265	73.1461836827132	79.60570170823954	81.34541585972583	126.03653440351646	92.229561746129	146.31475948948994	87.35195564866635	66.52680713277164	157.8584421810956	85.64088574840251	102.7232483696883	125.59299645310804	127.59656960323562	79.7234355875467	94.64195801846674	131.03782925249251	70.52164207915574	91.89385384479462	128.35034159435168	81.59495514267289	129.23098866484742	116.59545279881411	69.59180313220197	88.31522500409672	69.2307009907639	66.4179030201244	70.29735663271596	66.25972129416253	74.49197468628334	77.47514625470946	96.3637354659039	123.27181466746399	66.53186354017961	99.6957958470475	142.87857937163892	64.34247410273406	122.9818117268486	78.96790478208436	72.55100475219297	77.99044752759909	88.28151914399676	72.89848688560059	79.25247797318359	81.322718163767	112.30044100352042	91.79906051128681	140.43299921705807	65.70473201675884	66.36439026965103	66.16618620221712	66.05648991306332	102.49351999553177	122.66267426035276	118.94083301014106	79.23145179384235	92.46253732478742	119.68617730394212	66.35714187418893	70.46101546702444	124.52504464942733	65.75270303005058	125.55292684555567	116.45027051315672
