it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertavenator_curriei_TS	Almas_ukhaa_TS	Archaeornithoides_deinosauriscus_TS	Borogovia_gracilicrus_TS	Byronosaurus_TS	Byronosaurus_jaffei_TS	Daliansaurus_liaoningensis_TS	Geminiraptor_suarezarum_TS	Gobivenator_mongoliensis_TS	Jianianhualong_tengi_TS	Jinfengopteryx_elegans_TS	Latenivenatrix_mcmasterae_TS	Liaoningvenator_curriei_TS	Linhevenator_tani_TS	Mei_long_TS	Papiliovenator_neimengguensis_TS	Pectinodon_TS	Pectinodon_bakkeri_TS	Philovenator_curriei_TS	Saurornithoides_TS	Saurornithoides_mongoliensis_TS	Sinornithoides_TS	Sinornithoides_youngi_TS	Sinovenator_changii_TS	Sinusonasus_magnodens_TS	Stenonychosaurus_inequalis_TS	Talos_sampsoni_TS	Tamarro_insperatus_TS	Tochisaurus_nemegtensis_TS	Troodon_TS	Troodon_formosus_TS	Troodontidae_TS	Urbacodon_TS	Urbacodon_itemirensis_TS	Xixiasaurus_henanensis_TS	Zanabazar_junior_TS	Albertavenator_curriei_TE	Almas_ukhaa_TE	Archaeornithoides_deinosauriscus_TE	Borogovia_gracilicrus_TE	Byronosaurus_TE	Byronosaurus_jaffei_TE	Daliansaurus_liaoningensis_TE	Geminiraptor_suarezarum_TE	Gobivenator_mongoliensis_TE	Jianianhualong_tengi_TE	Jinfengopteryx_elegans_TE	Latenivenatrix_mcmasterae_TE	Liaoningvenator_curriei_TE	Linhevenator_tani_TE	Mei_long_TE	Papiliovenator_neimengguensis_TE	Pectinodon_TE	Pectinodon_bakkeri_TE	Philovenator_curriei_TE	Saurornithoides_TE	Saurornithoides_mongoliensis_TE	Sinornithoides_TE	Sinornithoides_youngi_TE	Sinovenator_changii_TE	Sinusonasus_magnodens_TE	Stenonychosaurus_inequalis_TE	Talos_sampsoni_TE	Tamarro_insperatus_TE	Tochisaurus_nemegtensis_TE	Troodon_TE	Troodon_formosus_TE	Troodontidae_TE	Urbacodon_TE	Urbacodon_itemirensis_TE	Xixiasaurus_henanensis_TE	Zanabazar_junior_TE
240000	-916.1846207724723	-38.037559549585374	-682.5216017037588	-195.62545951912807	2.501644223538674	1.4732168853970817	0.08878020017708414	0.17174320451290429	0.02599893018282384	0.5233299864363795	0.13775063014143882	0.007884874868498813	0.2114574917206784	1.0103078035363777	1.342678475053703	0.97363268273	2	2	2.386215128922438	135.24541672565104	65.41449437750778	324.1502308054529	86.49485347907928	87.7053609999931	78.5792810958493	68.98945201194316	78.18934039264339	73.3170741850506	125.31974251795893	135.24541672565104	77.51414071544028	120.58239206019687	126.02898432663366	85.18446762005752	121.52991348541954	77.41731530127481	124.97187188115929	77.73030331663843	98.48281263440795	72.69935057177867	85.53464851961589	99.52128208552526	87.94386888311138	112.70538460240971	110.90480185481479	125.7833688514288	125.90766936952936	84.41992565936292	83.32338819502435	69.11357003463252	71.38788565839918	86.95492556700081	84.86583989230441	125.572585201752	125.51783255547508	98.959624806074	89.71113417801297	71.91720229964916	65.93930139376383	79.8413259522287	78.52656518603267	68.95012804012424	76.13113672258035	72.64321044094167	124.4216402081039	134.5367944602098	77.03975286886906	119.18018919753143	114.6909447607184	71.56071950320873	120.24069211242609	76.92010318611769	121.50452803854205	77.25009228148545	65.41449437750778	65.49048426782936	79.78120506670703	65.48033504127002	66.0252400761228	110.66500166489354	107.04671245159747	117.99733921984223	117.71517870844849	65.92284750581537	82.8011508991294	67.67863853576449	70.60474046733938	65.88477678648964	65.97814692758794	66.0663363720558	117.88752543540278	94.79938154474311	87.35913785270967	71.90098317570518
245000	-905.732298141155	-37.408565440203205	-675.6762687184066	-192.6474639825451	1.8429600383518847	1.1873636214697993	0.16483511567419892	0.2161285354826605	0.02812977693161632	0.5007492785204449	0.2240127369349012	0.004485992198916543	0.18719556930956235	1.0654689050327841	1.2111464858594165	1.2065083759016657	2	2	3.2021606997501064	134.80343952199422	65.78101629738768	311.27835361651194	86.57166215050799	82.98280144811211	79.41586175397053	70.3733932019331	77.59167634051857	73.17500124931608	126.03211843477634	134.80343952199422	77.57479271945469	121.15255599428613	125.85331975415772	84.66325204504874	121.50841493809648	77.99103429636968	125.7382408449835	77.54865749369114	99.49974354955846	71.99623822008105	83.55459610011842	98.56570895076541	85.11641109301931	111.87562668686951	108.72785721592697	125.87950458509836	124.96591283089774	84.13426241456509	83.14930916033323	68.34396253639189	71.51060285672573	84.10511219165018	83.81239623474457	126.03372733992965	125.83982619947389	98.50709904321637	89.08525376523397	72.09552197353254	66.00393112857186	81.99728162901766	77.05811746857867	68.25975892720909	77.21801210105282	72.180257406519	123.88529648679082	134.68988289058177	77.26427608036096	118.3315588402737	116.8511781922622	70.82816654070876	115.07409446247624	77.35608429987577	118.55938528474302	77.07466227136011	65.86831149602624	65.78101629738768	78.33962615763623	65.81413326550444	68.42928437496734	110.21065797564701	108.59983610533273	118.44719733435745	111.74358899754058	66.0795976934322	83.11447711611397	68.23053355823559	70.75891739116175	65.87138683960693	66.32400965830311	66.41673254267783	117.74941709061659	97.76081694244797	88.89486160333092	71.43019506812836
250000	-909.3116387917727	-37.17711098080282	-677.7873626143834	-194.3471651965865	1.8046429418343708	3.4289916325799745	0.2490063342377148	0.13366782627893742	0.028588291461321847	0.3637124156422389	0.3394977812608241	0.021859746341367524	0.2746999481715855	1.224394103483419	1.2325537385104497	0.8428364743092068	2	2	1.1053812330685537	134.71441608932577	64.83003281831117	310.12154903965427	84.6049991544547	83.24755845844989	78.9805434632012	69.09113368222354	78.01521203324602	73.53273815430026	124.6381272733775	134.71441608932577	78.15845417878992	120.57836754252268	124.70551678636043	86.91392789913357	121.88860529645798	77.89556361282118	125.76748584290031	78.26372655361227	98.16953306523298	71.40361109438655	85.55056292970313	98.01965104467031	84.02771053082658	113.76601730422587	108.72251304080638	127.34439799663666	125.15559183071134	88.03575320771965	83.27550963185222	68.29608618681694	71.32142460771637	87.30611853365951	83.87768328675996	124.77040707737291	125.46544954015607	98.91325606885454	89.13096775563388	71.92070759456904	64.83003281831117	82.31982287095738	78.21792426282128	68.87799598103028	77.41539918228975	72.65903032309402	124.5338612710774	134.533464695711	75.94790308321228	116.81736883001238	120.38391285662902	74.55981881614974	115.66596730745651	76.86628365200667	118.28671336917705	76.99465795263606	66.21795919593596	65.58791468418511	81.51877205291052	66.85361254553654	65.96923882087984	110.73189167614072	108.64386239726502	118.62922440033601	110.9740809071438	65.96018897702558	82.0178656739005	66.09651221831405	71.06884744880294	65.93678023300966	66.30741953337203	66.24680247590845	118.88363888586694	98.14897890897392	88.91844416906197	71.72558683269227
255000	-922.1740737630676	-37.98395306960896	-680.5080475236233	-203.68207316983523	2.490856967452347	0.9313036686996224	0.2286152003708025	0.15159865928375815	0.03025169768502599	0.42968594522626286	0.3533485172697551	0.03793912409650056	0.21780902329774568	1.2039440278100517	1.4329250326840333	1.2213252127412964	3	2	2.0061479003584095	134.71952038206308	64.89840612327262	311.0201087197206	84.16155553404768	87.01906380262324	78.65817678404728	69.67269030157509	77.8865924936388	73.29739431990475	124.77375536593581	134.71952038206308	77.54716316944669	120.76633313650713	123.3534967915955	88.6079237180859	122.1922165004082	77.49487829057098	123.8383653634311	78.5009962332059	98.6804194093351	71.48456828597601	86.37535050749071	100.36000745399308	83.50030637350638	111.93227295669305	109.36057539854377	125.952965953746	124.27540116358432	85.55672910332005	84.00717139443182	68.96737937008758	71.24871570258503	84.18591117130568	84.82785831899142	124.23504391535477	125.7728373913844	100.43423142271536	89.50340862766028	72.4459987326582	66.10854803113955	82.32932669652216	77.46197952077836	65.99826930401761	76.20880099362779	72.88569988913001	124.13691140332355	134.70044232635874	77.21693459634399	119.1719785492322	119.94047793290589	72.64461302334459	112.43945622875327	77.31827225272829	121.52976468013401	77.22771234790189	66.47352630429238	64.89840612327262	82.83691181414466	66.63534456632566	68.61765292580561	108.88633413493591	108.43321611564274	119.08120410473279	111.56849663765463	65.82014861140215	82.97750178801343	66.56437332404965	71.15383707954793	66.02577445350417	66.14018298536708	65.92881760461262	118.85711568409351	97.95429661539973	87.12144576439022	71.2833917073002
260000	-924.2862017662977	-42.592486280397985	-676.4648016892631	-205.22891379663656	2.9138243321858663	1.8618114601765694	0.6753307608816275	0.13034429073157267	0.016427849302796067	0.21081659022610913	0.2746480492190802	0.032187035565837865	0.13837960079633593	0.8230533925847184	1.2422602245851113	0.4186595252274385	2	3	0.9302708856838003	134.84607320432863	65.73627730453197	317.6200635577907	83.49087160658989	87.45557291596042	79.04568884460645	69.06448444030498	77.68160350657926	74.04557272704082	124.59813120665423	134.84607320432863	79.55476516140307	120.67022549376757	124.8676324719059	84.16722732073922	123.44486807581862	77.58731181903617	124.5601079316031	77.61049723461217	99.14524974083781	71.26194894559585	84.47717689669676	99.39184050641299	83.30566456440617	113.12813666579433	108.93353229019927	128.29270608767405	124.49140745940066	85.03952105917158	83.17652030404525	68.33705736278439	72.42996018461857	84.90164883882909	85.57488446961658	125.32802800620993	125.64131486486234	99.17510490574911	91.4797778384992	72.01385174855854	66.02232470400607	82.37863308206167	78.49209729333442	68.84302120911421	76.47325018271492	72.72491840793992	124.59093706755584	134.64232972546753	75.79366638192137	114.82227596632286	118.30314710431823	75.16435616520376	114.92549940059595	77.227398703951	119.08068980121153	77.37247672001877	66.93421720042919	65.76354962105772	82.81485774635104	65.89194256096864	67.24913666425645	107.32551757278121	108.50576180704911	117.90281363372861	114.61494163661011	65.73627730453197	82.84532951038464	68.18322535084988	71.04213122286221	65.9853738030553	66.4876795745935	66.54196833490853	117.64345292214459	96.71655881931432	84.75575472351768	70.79839121798958
265000	-911.3298032211903	-39.46962160679987	-673.1286701896286	-198.73151142476195	1.9601144079593311	1.627333966752511	0.8457379627030509	0.1221060047929789	0.01317416998453505	0.23843967788657322	0.05861920844610585	0.029272648546634236	0.10402389892784461	0.7727646975170526	1.129368024051233	0.48022451200020455	2	3	2.8911358743842017	134.7781352900478	64.74931499541044	314.23299301410816	86.73855296116815	90.07891910395195	78.6541302644281	69.21463917390939	77.9815581354754	73.1227732995838	124.95669487571622	134.7781352900478	77.61462609011252	120.88465849833446	124.28609213754238	84.44397820005499	121.90056641675923	77.49502062881156	124.72531293337288	77.80044537622865	100.60150387644798	71.72182810654125	83.18498851345052	98.14299075708666	83.31905712416761	111.82254110815333	111.7002052355714	125.53791882680848	126.60726291754533	84.05725096355131	83.88488314886828	70.65747907705767	71.27203667983223	87.35917469051464	83.91829474661972	125.10764323257153	125.27724861035026	99.30732848154533	93.27919561709533	71.90302737926501	66.4434014464681	82.09736679293975	78.17969194176116	67.41111617415686	77.46845500303992	72.57311640292362	124.55087665719037	134.54023076611853	75.9051141111809	115.7697121999293	118.0475746250405	75.52314245100625	118.60879154119425	76.7787682515828	118.23940739308189	77.4918184047423	66.52147943667114	66.04365709262545	82.85586886655695	66.29660261041793	64.74931499541044	111.79104178636645	108.27388300365094	120.40282983004984	113.7842237719657	66.07773637209476	81.87612933931352	66.40839723867798	71.16571412190288	65.91745830954501	66.37499055809182	66.05326026878399	119.18266628334446	97.80074007238919	86.11447042625343	71.78592091796482
270000	-917.2654165820742	-34.499119532139034	-683.9117061011314	-198.85459094880378	1.2798291922344762	1.5456533898948615	0.300409764547977	0.15772397038069033	0.01924981089761632	0.2905165109994372	0.11090206810278501	0.05066093211884846	0.05810172932301903	1.0641385609546037	1.205683389900315	0.8407458852834606	2	2	1.659832082227636	134.8006485097743	64.61870342641099	317.919626047963	84.87866126704569	82.49470573358509	79.01452405264547	69.07679058431229	77.8374287635295	73.5965383897791	124.59890928194358	134.8006485097743	77.74258151076515	122.239696577472	122.79836685778953	85.6626557980919	124.54663998213304	77.48618469110848	124.65032830878339	77.54298442379356	102.68165121857082	71.4699686619812	85.17098786886524	100.80044247510973	82.68811581454756	113.2911071495055	108.82928479204077	126.05607120123888	124.58001288367237	86.80463058368059	85.37841641815342	68.66844137227818	73.38729500053213	85.23543871028421	83.85691767704809	125.5777905035349	125.25520198868143	99.99995173163718	91.2961823539357	74.14197878344129	65.74401287530651	81.73871545878328	78.07958816510119	68.97638655790591	77.20348006533114	72.31707628830677	124.2825676474674	134.03290747234902	77.07453891019996	119.30973892737397	117.72246526902775	73.73895091534332	118.12151749788742	76.74673695536802	121.1016833866849	77.4936342277312	65.9292648424074	65.81294738442409	81.3331439641539	66.25677897918902	67.71876241178276	111.60791649890218	108.60327179354229	119.74580577775879	110.97429302125748	64.61870342641099	81.47139899153719	67.40542194154735	71.18695063610943	65.98634969655258	65.97945402090265	66.14229086144218	114.68532105816169	97.56380448251433	88.80816755242711	70.70385791213712
275000	-931.5755879856329	-36.16362097286413	-683.09671341297	-212.31525359979878	2.5827238394124454	2.446971891075289	0.42167579760912416	0.17081997007545446	0.030570210373960544	0.43217978050735284	0.19369551725274942	0.08057167948701176	0.11633456180549212	0.9674729485960838	1.2826650875545458	0.8037101862216395	2	2	2.3030071777379604	134.86971791292964	64.58355443951513	314.0339516104929	84.00765698335539	82.49613821014584	78.63658347880414	69.00665363110787	77.54202078098147	75.07830856568033	125.11881373239572	134.86971791292964	77.40412414764971	119.77353426020306	123.91858604941913	85.13256162921346	121.88178282570668	77.59910091210104	124.68204556298133	78.76930808898018	98.87062879904457	71.3124430446154	84.82233251793458	100.8503063516318	82.68306086992378	112.1363400997593	108.95383447533565	126.10652733131086	124.43332547318983	83.44758519640646	86.89478118828086	68.72236491120655	74.05902587854712	87.00371563372522	84.03847568470489	125.0168208800064	126.42417427550917	100.4464324551237	89.87336941268984	72.24312596097474	66.58747921256226	81.87768019588584	77.37513435100128	68.88955611058645	77.42066331802988	72.24611756173663	121.52521575578534	134.37760333747102	77.05780566138208	119.50401780833427	117.26311892626488	74.7905044653823	121.48816247926104	73.5096372943957	117.67032863582442	76.88710391073997	67.6221633701288	65.9269104073322	82.39725984027648	66.12275472208488	65.11396582571192	111.71176968615347	106.99208227583627	121.01824761170967	109.94194358468991	64.58355443951513	83.04610671998306	67.98833351942531	70.69477982824138	65.75585807560068	66.47057365020297	66.2252990760654	114.40539762438476	98.13344579193854	85.77950714160367	71.821573385555
280000	-944.9854766693596	-35.58817305726656	-705.3589538454597	-204.03834976663336	1.1140585732827986	4.135540320654545	0.18134630796314516	0.2632047490704271	0.06810339246344915	0.2761139145508974	0.16546467072454177	0.07199497598667176	0.27682811258528195	1.0435399399471499	1.3027429265351618	1.3472181895732165	2	2	1.2815300343699776	134.7104090673556	64.77205966240692	336.03558981046405	86.03196573794037	87.02132914296683	78.59430286380307	70.43237149404818	80.27261961392047	74.75202051911648	126.01856417878638	134.7104090673556	78.34901125005614	120.63635002774309	125.39143925368943	87.77632832600662	123.09798350591127	77.58098713005178	124.83216007372978	77.76913308990316	98.70899771323724	71.67265898803586	83.25131193304047	101.74745557692295	84.60465959549722	112.21041748639571	109.19496462283946	127.77037874048696	125.86159652995494	84.08674151580736	87.97395542230731	69.66613332208999	71.79529630954293	86.94391158718963	83.56448962768584	125.32674760412372	125.460166030343	98.50202714937667	90.20120942586196	72.14824826842644	66.41755138118451	79.18622606142607	78.5089271945626	68.68861626122401	77.00979101268865	72.4399632227103	120.68308435983712	134.55988761901727	76.94409589105071	114.94168518917112	120.6515690820249	74.61971650533135	119.20508119007926	74.99787859030386	120.76474617932607	77.33891678752447	64.83861008268795	66.03538275742027	82.78142778711035	66.11948075985053	65.68127709474231	110.81802037010709	105.89745321244244	120.49854478453692	114.43732247441186	65.57636379525371	82.88834240729882	65.37171666004828	70.90363316600016	64.77205966240692	66.4141028429005	66.49426387581427	118.60185181772103	95.96100255993545	86.27353954292526	70.60062073265395
285000	-920.5748992243127	-35.39897097060581	-686.9878375048567	-198.1880907488503	0.5651276898937035	3.7939350551014503	0.16373808080311883	0.19343373595049895	0.09177676445515051	0.2227994111069307	0.14771637422769637	0.06589044428481668	0.2786908589599707	1.09391073709484	1.1858198911184468	0.9907478652937225	2	2	2.3128787111149194	135.39693584586638	65.26815637333308	321.5394989764113	85.19107256748262	82.4863183200368	78.707927675104	69.97027396256821	78.91324375028806	73.11659180173856	126.48539126926778	135.39693584586638	79.99762323605849	121.45657732990578	125.99945588236481	89.7321036726486	122.6451435773572	77.4201681894236	125.6554861843959	77.76845385761798	98.57172956134131	71.25740954325912	82.96895830181211	98.11626865361349	91.95518339917253	112.52316684395228	108.68168035043192	126.15599357855103	125.72345209857116	83.29016088500215	87.6861558192643	68.39016986639939	72.37885274216588	84.18662949498997	88.2576823684803	125.19683420229522	125.92683786457665	98.56722592815001	89.09547684405989	73.20405463628671	65.92071782388543	80.57964939368051	76.90527882665326	68.30456167832259	76.4367769571841	72.72715895458369	124.36952423807426	134.62445794590522	76.91350758298383	116.06819383804313	120.94600234300516	73.60902319940861	119.87673801821335	77.41233575878812	117.66413564207008	76.23372488502879	65.75761540253143	65.26815637333308	82.43982581057173	65.89910691401936	65.99648312217504	109.26033644446105	108.5112801411485	118.63922310702222	120.0649842973122	65.52461633018756	82.12481252219938	67.84821475959973	71.18332294014607	65.67696550368645	66.20404590185812	66.0414319333993	118.86904194465248	97.7347900131811	89.03115432119915	70.86999625957486
290000	-917.2673336154168	-42.126408037240175	-677.1152262690065	-198.02569930917014	0.449929159481553	6.685110962832976	0.2675421009347312	0.3705188394075493	0.07933827767173476	0.24731980719628113	0.2342864543749125	0.07224548201611768	0.3128902637760597	1.0395011006318906	1.1245982847452136	1.3697377441584968	2	3	2.819412203695591	134.75889729708229	65.28268301574401	295.1987247594236	84.84273128444966	82.46200679901439	79.06201916644133	69.99928736058092	77.88656502099583	73.51650434869154	125.50157165285464	134.75889729708229	77.44081275594789	120.00348355240807	123.00914307467002	87.17323004468476	121.69792364893907	77.62951617608786	125.32631199220538	78.70099019294584	98.3251691036416	72.90910394523195	84.06794410005978	99.11085151303517	87.58923693981119	112.7142792274123	109.60014671423629	125.57457692587293	125.99682641932975	83.90061481347365	93.8363354394142	68.30811889569503	71.77240948070612	85.89360812063666	84.31903201945553	125.15479748970503	126.2363643525923	99.8107390259415	89.35808558246134	71.90445930899365	66.1220220573212	82.4136495989823	77.52176246271662	68.98022842228715	76.139090955981	72.91736006399628	123.81159786898041	134.69546960864528	77.33692876650679	119.02110317231683	122.67097144509569	75.14459504982594	120.76431537227724	74.68838763176487	121.30923681768276	77.38499736669674	66.57234544122707	66.03503560939734	82.59738092011638	67.303259718604	68.4743298859119	110.42610520510242	107.84913256518364	119.17500855831524	119.8247171027024	65.85425202353136	82.59996697031609	68.20048984027763	70.90152134682847	65.28268301574401	66.51327418638944	66.24899061145567	119.39378634134346	98.19167953246632	87.05420197799397	70.77509151229798
295000	-921.4910530148277	-41.64486423600928	-678.5205807229903	-201.32560805582807	0.9293667014230145	4.002871187790666	0.2650573870110047	0.16530040947437113	0.07925578705871061	0.2651783627544085	0.1360643028680031	0.1151947063440999	0.2287920901522629	1.1701682064478214	1.538949930843328	1.4790124039596202	3	2	3.579186162089404	134.83006170761269	65.01157284298198	309.3726797704463	89.86787926093652	83.39338827602182	78.56055779652806	68.99235162026865	77.55401508264727	73.54379011436438	124.60581512373561	134.83006170761269	77.59160810719433	119.92891928805972	123.79279755610092	87.33315769606298	123.69769831324734	77.48866523358825	124.41517458479845	77.63939327917491	98.68986536764452	71.64249956170107	82.97906644873417	99.58206536192003	85.17830279478261	114.77851510824527	109.58711001580757	126.63359436551491	124.4129046332284	85.78995602392834	91.75155360064024	68.9461383302084	71.42069784011348	85.36770212482175	83.70475036907567	124.2580386710091	126.34367159819344	98.41486634010165	89.2087535452353	72.25517872476482	65.0182964955684	81.80817867748753	78.394068313927	68.94960473798236	77.47903360961628	70.16641736793503	122.99731049589676	134.65194519221245	75.20284111844524	118.68899404934014	119.44147387885612	74.85923388297333	120.14925410723008	77.04643524078631	118.88474290439105	77.25993556936211	65.29704309638633	65.01157284298198	82.18333861972245	66.2261511674273	66.06124204868665	110.20290372119584	108.35281965598074	120.25401011384994	124.05880137349779	65.81611453802805	80.36469658464644	66.3706087076895	70.73979743673613	65.56280710837119	66.38263158565337	66.45649225790791	117.58088130996886	97.25180588839724	87.8158469636452	71.82049343278318
300000	-919.9495738701767	-34.104042109606524	-686.4420867920693	-199.40344496850082	0.9686275080458849	2.3460628662140444	0.35168983285845357	0.15850752646570865	0.10905277198614761	0.39603749753064477	0.08084279833471257	0.14005071530966395	0.23931437404621136	0.9000378415964548	1.2953422852593441	1.347080156136092	2	2	1.3563075368187771	135.31561179883818	65.14608746912238	334.6987866848757	86.2195336246282	82.59640727222072	79.01711121721755	69.01839515593896	80.21848979961348	73.12508476444725	124.59301041064947	135.31561179883818	78.09782346232967	122.70280517152848	122.95161455432367	88.46226575374804	122.75136791937369	77.57636802101793	124.1251228628416	78.5737124602253	100.8262454165446	71.67172032894618	83.10368114152328	99.33572471377833	92.58184179651325	112.74435367452982	108.71185811688423	126.06777492674007	124.22795955177227	87.2016458653996	91.51201792666934	68.6419596563965	71.21298116950422	90.5884569772799	85.16296527434709	124.24699319750808	126.65349983240166	100.40704715469603	93.62787340737358	72.31978038424849	66.08871221258562	81.43901802113923	76.35353895276889	68.94792302564588	77.47116014550149	72.87476238118873	124.52562335338916	134.3207238005683	76.46131344887202	116.16083799550633	117.38424115693984	74.09652546245125	121.08939332570492	77.21727682046865	115.41312047363172	76.04969742192898	65.14608746912238	65.2090456039028	82.3407191495899	65.55894864798208	66.07818970901413	110.27900165956373	105.35004446551251	121.13961073105335	124.10088306436008	66.08306315085136	82.73123767985267	68.1676197851274	71.04617793875067	65.98145446868611	66.16551559023964	66.1228890230575	118.53979296947206	96.61474522346471	87.56362726542501	71.3797964838039
305000	-933.9648067065874	-33.76976406241058	-691.5432043381895	-208.65183830598733	0.9958286592460804	1.134939967093139	0.1995717272864197	0.16256213146559473	0.13662344369677057	0.4944904899230062	0.03174534531657482	0.10401078062654809	0.25172026663909364	1.148370505040858	1.6755095864127894	1.652207175225869	2	2	0.8424295339353065	135.4875825894336	65.8345839329023	336.210006427984	85.54870591228713	86.350694053635	79.10914341973275	69.34963657036782	77.60692225368169	73.41601625223103	125.05551930511085	135.4875825894336	77.9480544766611	124.30934639405721	123.93132586651909	90.4683485089509	122.5364551875416	79.01214250543734	124.50450714248208	78.32849451880145	99.87593266420168	71.47031131629896	83.83152629287183	97.84457069775627	91.89158286588344	112.22249372922064	112.5070874562255	126.49315080516055	124.12061067268421	88.57558848430453	93.6076933028577	68.55505325698829	71.51248396482758	91.88995136735085	83.63447202260892	126.68814559799142	126.74080386321094	98.59025342684494	92.5313408991718	71.98527594815958	66.53076235743202	82.23970824068277	77.44015468928812	68.8510755077764	75.6458491793267	72.87278782132708	124.22163251257639	134.52142967214883	76.27390105292919	115.84826214777446	117.43377959602157	73.30020473741865	119.95488525689927	76.94961178171292	119.5558088551565	77.0167951325076	65.96563276704501	66.0653393269056	82.3844978197484	66.44652472328404	68.10359433497317	110.07545170084956	108.41771549667416	120.00958872867648	123.83551295069533	66.00782732620813	83.10446931843188	66.6644569120431	71.19755201722194	65.8345839329023	66.40029411372547	66.4660772290996	118.72998763555742	97.62400854831976	87.57995370852647	71.75150003170005
310000	-903.5400907921601	-36.64560372554846	-666.6572352813225	-200.23725178528912	0.5270297987636784	1.4037073411445413	0.7300332923890096	0.2457796047948284	0.10387552101547512	0.35334300585869294	0.15528085131787978	0.24296217207439477	0.1631544660037289	1.2880627943378657	1.5843242648482476	1.30386182642065	2	3	3.3679698442267956	134.71663323997507	65.05629954543724	309.9260560552725	84.53496831030431	82.48212424995981	78.8522046418153	69.15219791715087	79.16470800003424	73.85097628645904	124.65913935738926	134.71663323997507	79.28991311260936	122.20804716709144	124.30302926397529	90.57102929340012	121.70526312935797	77.61751314760217	124.0538946553773	77.65827329971495	102.55664673592854	71.63326963287686	85.58997528182785	98.62102061140723	91.54311613088936	113.19553637414973	110.2699222180555	125.60721783404693	124.12448148763396	84.91067555972737	88.71661778851832	68.25641802402298	71.43919162525458	91.90209817888565	84.59825727840358	124.65614890928757	125.57702798378328	103.24873202213162	90.3065183017258	71.90999647532153	67.12651304539092	82.32826337568522	78.15345323671485	68.85783302708539	77.2598241588381	72.51949686204406	124.56757890032507	134.63476595023332	76.92319040787618	119.26904682399768	119.18822593368112	75.40077224196226	120.49122546160928	77.32790698274269	121.36313435126696	77.50050956222564	66.5947809585629	65.60255886870686	82.45368748108017	67.72837931666795	67.633906395716	111.55120428264499	107.93672406885737	121.12555448602141	123.71989580945257	65.05629954543724	82.8586182687975	68.18323992190206	70.64797001216071	65.88346863143967	66.41742723561295	66.19164484299328	118.14553386400479	96.95012640506111	84.0756767077272	71.88829004629673
315000	-903.0601196538779	-31.56625229291324	-675.6936323319113	-195.8002350290534	0.2849296850621122	0.7395936895213444	0.8526898355237074	0.44134791681220154	0.0892446184082297	0.412074170597096	0.24659502792980914	0.21274166482966927	0.1411539290998553	1.1389961339218546	1.5459784847031013	1.4708565861133027	2	2	3.5571286376029443	134.7949808971193	65.65386122790635	297.6215339897408	86.2911576539156	83.01490543505697	78.65816320847897	69.8553100290842	77.49895757890523	73.55421701460003	125.25893970373131	134.7949808971193	77.42483417779987	119.80501937271251	124.29027608291985	84.28942114401367	124.58515517900679	78.68337291785068	124.73588688035527	77.97822988863398	98.65673881433354	71.44600448910762	82.95085704357479	99.66528884834952	87.38071607138897	111.98144294391547	108.68690877480066	126.0551932190563	125.65183888441072	83.76229378658235	89.90702123443481	68.24985585874408	71.7413908575816	85.1875913237324	84.20547390609963	125.02486554464438	125.39681263603174	106.92584972850422	89.56644324093715	72.05141037170235	65.65386122790635	82.40490863476889	78.53151987292689	67.82996549501205	76.71924329844929	72.50963793554594	122.86430647489355	133.92453300553717	77.27784659433163	119.35895643905579	120.08399655609738	74.44453844777374	120.5092234921494	77.17090328895965	120.40303661121843	77.18171932089443	65.88182753643086	65.88093787279391	82.92197688396855	66.0540692413176	65.93233121575143	111.353006000862	108.54952680247997	119.88227917552662	123.64924940295866	65.65598094098668	82.64904368949811	68.15386744835284	69.03074200319054	65.77643397084421	65.88033624806947	66.07910323196073	119.25497065329007	97.92593205156719	88.55957090654707	71.65190878045858
