it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_minor_TS	Akainacephalus_johnsoni_TS	Aletopelta__coombsi_TS	Ankylosaurus_magniventris_TS	Anodontosaurus_inceptus_TS	Anodontosaurus_lambei_TS	Bissektipelta__archibaldi_TS	Cedarpelta_bilbeyhallorum_TS	Chuanqilong_chaoyangensis_TS	Crichtonpelta__benxiensis_TS	Crichtonsaurus_bohlini_TS	Dyoplosaurus_acutosquameus_TS	Euoplocephalus_tutus_TS	Gobisaurus_domoculus_TS	Jinyunpelta_sinensis_TS	Liaoningosaurus_paradoxus_TS	Minmi_paravertebra_TS	Nodocephalosaurus_kirtlandensis_TS	Oohkotokia_horneri_TS	Pinacosaurus_grangeri_TS	Pinacosaurus_mephistocephalus_TS	Saichania_chulsanensis_TS	Scolosaurus_cutleri_TS	Scolosaurus_thronus_TS	Shamosaurus_scutatus_TS	Talarurus_plicatospineus_TS	Tarchia_kielanae_TS	Tarchia_teresae_TS	Tsagantegia_longicranialis_TS	Zaraapelta_nomadis_TS	Ziapelta_sanjuanensis_TS	Zuul_crurivastator_TS	Ahshislepelta_minor_TE	Akainacephalus_johnsoni_TE	Aletopelta__coombsi_TE	Ankylosaurus_magniventris_TE	Anodontosaurus_inceptus_TE	Anodontosaurus_lambei_TE	Bissektipelta__archibaldi_TE	Cedarpelta_bilbeyhallorum_TE	Chuanqilong_chaoyangensis_TE	Crichtonpelta__benxiensis_TE	Crichtonsaurus_bohlini_TE	Dyoplosaurus_acutosquameus_TE	Euoplocephalus_tutus_TE	Gobisaurus_domoculus_TE	Jinyunpelta_sinensis_TE	Liaoningosaurus_paradoxus_TE	Minmi_paravertebra_TE	Nodocephalosaurus_kirtlandensis_TE	Oohkotokia_horneri_TE	Pinacosaurus_grangeri_TE	Pinacosaurus_mephistocephalus_TE	Saichania_chulsanensis_TE	Scolosaurus_cutleri_TE	Scolosaurus_thronus_TE	Shamosaurus_scutatus_TE	Talarurus_plicatospineus_TE	Tarchia_kielanae_TE	Tarchia_teresae_TE	Tsagantegia_longicranialis_TE	Zaraapelta_nomadis_TE	Ziapelta_sanjuanensis_TE	Zuul_crurivastator_TE
765000	-598.6243105835656	-28.282835990086127	-396.61652661297285	-173.7249479805066	0.5479655677387932	2.4422437783724695	1.0887074783556507	1.1478810204768302	1.6236179674122453	0.36759040778859864	0.8489055564587749	2.744129556330619	3.090090058747151	0.6364091198680066	1	2	1.0663585620045983	127.70942344927873	64.79240021666416	183.91673167898153	76.14485012860804	76.3353854194506	76.77534341337291	75.31238747489051	76.92023726385884	72.59373001320192	90.20960846093296	103.14550894773257	114.58470630813112	99.37364205807101	101.12556775345065	90.85676623997003	83.65882584884004	97.39953803783978	103.82213510130849	127.70942344927873	125.51828248019389	75.94955234247206	86.1262930493037	74.95822987370634	80.41239675736274	80.17108392169112	78.25657284262762	81.22626635189444	107.32581518326349	96.98104614389707	84.29106833421137	71.09520106501256	97.34195267321823	72.44478280998763	77.09945093859686	77.22589038964965	75.72923502932152	75.25055301012218	76.52333218240493	67.19056756761327	71.4081225348128	68.0586606205901	90.14871020437035	98.5496297928269	113.85773327532063	91.62759909079975	96.57013302685101	70.983462962803	73.15552495062741	88.71335928242864	103.04385554727345	126.61907648820545	114.61098910852039	70.81292181951346	74.98106296532355	71.01411330221266	80.05029823155529	70.12108801684074	75.80686548675881	76.62121403023771	101.62041260253567	85.38012180766782	72.54467796954617	64.79240021666416	83.58544878678404	72.13293736795407	71.16592818755664	75.80477393100284
770000	-575.9064425040234	-23.852322012412728	-378.87916171213374	-173.17495877947692	0.5363211597982107	1.8694983544335162	1.2783933516877457	0.67525634353608	0.8521662823158079	0.699686264666372	0.8886738447605241	3.8274610029079557	2.5759476821609972	1.0023600344408443	1	1	2.53959231094336	128.1956980337878	66.10518059771857	167.78154424564997	75.91933122022564	77.18949747052991	77.08664314428555	72.44914872942009	76.49999093153535	72.63629267651615	90.23221586986492	102.79735772851878	114.52594842836622	99.50318813791691	99.44116815465127	86.07982986553039	83.9598952868335	97.7851779619975	103.49845691809124	128.1956980337878	125.99185698568982	75.03616714810127	86.54960572073684	75.09358385933572	80.24925727888791	81.51095285041967	78.03146038766607	81.2924393569221	106.6590006260044	97.19061647326605	86.02888557703658	71.37525685681737	98.99045495859092	72.61629565159683	77.60968999343226	75.95841051142393	75.80860414665717	76.10851960837903	76.460358301289	67.11038131332975	75.87470030886877	67.34763398353397	90.0634570133669	98.99356555445037	113.20353030019093	90.56475762632692	97.08547969649496	70.39799910742487	73.15151404757293	90.52762338589551	103.18843184143029	126.32223189627176	114.65334544745261	71.48774310794249	75.12427409984024	70.69746132154243	80.16728944100568	71.05610207664266	75.75096413813586	76.78051692835406	104.02259797687309	85.36361287538449	72.52289319042387	66.10518059771857	83.5556586230771	72.25036087226383	72.57569866951252	75.87974305069636
775000	-590.8982901880833	-28.53891736416901	-387.77698764338976	-174.58238518052445	0.7479977082773243	2.777445185702147	1.4008623361272752	0.4649173679631172	0.5617090218671662	0.5553041533718204	1.333366905217739	2.0094794627530295	4.0214270595083015	0.877940816732358	1	2	1.888397904355218	127.84761890771127	66.9178155445967	171.30696543459183	75.9561663748233	76.39895455677217	76.79239725897283	71.75748031717701	77.59727217737809	72.3357975758523	91.29395284110454	103.57146764317775	114.06277139939712	100.06129184974897	99.83982996457394	84.17537678839254	83.28939796745343	95.3351571715263	103.54909834121591	127.84761890771127	126.42903610056831	75.27631090687892	86.06095762967351	75.34481859726834	80.20772378452624	79.46854639955586	78.292596803587	81.39390681305669	108.22474660739633	97.46437726483472	91.66122659131614	71.80122823056077	98.0653548386265	72.42519716340418	77.50956646967624	76.28229098620294	75.60059665502482	76.1470361675928	76.44354834631972	66.9178155445967	76.06519191496868	67.46896073828182	88.41205565170456	99.1850807953811	113.88381662584068	91.2024846948807	96.97580230738758	72.51622919460688	73.20633302259401	90.29148473955485	103.49827921191239	126.78166460236926	114.13817118318264	71.78394873556712	72.42069936641651	71.05529938026923	78.9758874905136	71.06257845777233	75.28326535032417	76.45555652786874	104.15983288178677	84.73749207792517	73.60453799698824	67.13138717642465	83.48282918208817	72.29627801760337	72.09455438209923	75.18625246797183
780000	-581.9529695226145	-24.300154008826766	-386.1761232128125	-171.47669230097517	0.972980440882738	3.6631858851551615	1.7994538626850602	0.5613843458118202	0.5922555491281833	0.3009895911018414	1.1361879929912462	2.4687835411267147	3.26343491676661	0.8851305516608956	1	1	0.8257957360540231	127.85112677283398	67.06723105250633	170.6306728405665	75.88739492656275	76.37711118060726	77.42693093424325	71.83916861309862	76.35247159572467	72.33176496684382	90.34117376078015	104.69392122585165	114.26723074176715	99.46584987911119	100.8881125473299	83.4370751765389	84.66198277744306	96.50053235479675	103.81399960818891	127.85112677283398	124.60674013009331	75.14694293169616	85.74702180075487	74.90677853934238	80.41147043254333	80.07597528741967	78.75630226186031	82.80521870189826	107.88800349491683	97.1693007134519	90.47360404255937	76.28131653257753	97.62309200684423	72.4807716807389	77.34053877146627	76.3018757110893	75.80804155594494	76.19680272487844	76.12064746474783	67.06723105250633	75.95260205794402	68.06301895817903	88.55963485403642	99.2910844710483	113.5911699430932	91.69160007556928	96.29099963692387	72.65582853387586	73.17114622650192	90.29968112756455	102.15974180196297	126.42978192647996	114.35094328895993	72.16602911079812	74.742708965041	71.0876845669297	79.93464273275711	70.44448724167626	75.61776205808519	76.79593961233054	103.94272468866369	85.78046323472255	73.31357464252415	67.6103437294955	83.2161968044111	72.28266694289046	73.39961190145723	75.48533532840868
785000	-590.4354195367918	-25.855976786242383	-389.76731168644744	-174.8121310641019	1.557324664239183	2.1251076211961077	0.7594326660941704	0.7006699262116398	0.47614586258315916	0.8801276676657699	1.7219742038088108	4.1680518230927985	4.3384681437286705	0.8766266261948401	1	1	0.7048217753870145	129.5528078352076	65.51018899667731	180.5389962305547	75.86344690441933	76.42498685906381	76.74485060917455	71.96261594829521	78.29432604980344	74.0993423198161	90.20461131609757	103.13779972653263	114.34825676757569	101.286123248344	99.41527053668419	84.23679692159224	85.8355005022542	97.0922622769491	103.5817029831762	129.5528078352076	125.28618818201913	75.39393723085597	85.08339554509013	74.93014875330121	80.4393476978867	81.5016330895003	78.13837073446464	82.01585422453631	108.28803268851273	96.44555695879454	89.09708141136629	71.54319402350544	96.90978588640571	72.4697621951296	77.15448387177572	76.28347433353035	75.85063767937962	76.19233150539927	76.63658901574908	67.18265708193032	75.83403381979748	67.60687582704578	88.03302517398974	97.97314460030123	113.61438194097981	90.69933669607441	97.07092694222592	72.59776720154616	73.16854615123208	90.61823565674652	102.68963191444942	125.12023271267907	114.07639045403789	71.56699543195154	75.22917052297922	70.89831724820117	80.13864286216305	70.49273863136989	75.2834244772496	73.57248712172078	103.00368252268673	85.06363882778344	72.8550133903555	65.51018899667731	82.77970310678032	72.350680158254	73.25204476839777	75.56047896097188
790000	-589.3021610245731	-27.353144789688564	-391.5401898262727	-170.40882640861184	2.218545726234136	1.1383817367058409	1.1348230565475494	1.1216709333511077	0.6866701767839536	0.2542214595580169	0.8116284110668688	2.339203013717256	2.7677955992351193	0.5702186268097859	1	2	1.6054476200182306	128.9711255546693	67.16302802336374	177.07901508955456	75.86404470872988	76.35909718334392	77.57893996036083	71.76107727619787	76.57948019916893	72.59899712247609	90.79931743813893	103.03208820538252	114.4884072529623	99.56567085492017	100.12327038065695	85.51248191292365	83.47119914240226	95.20621771651705	103.58232005034215	128.9711255546693	126.58352331078657	78.1127906205715	81.86746232280356	75.09047101223211	80.20555561947508	80.07174389932378	78.23042409500896	81.56689258891085	109.29763436775276	96.49087019343047	85.32694057854488	72.77534661010023	97.62508542681482	72.57334938744694	78.4821517443163	76.24185090746066	75.84405128752938	76.19640799938584	76.38942841071415	67.16302802336374	76.02285982517039	67.66473767168456	88.92136525971908	97.0337892186465	113.76436716836851	88.09492998882696	95.7989674770244	71.69560562585433	73.04913850398538	90.16553942309916	103.01306157788107	122.65703427881742	115.63236836599746	70.53018272611556	73.97559161714916	71.06362901260182	79.26867805187	70.94687376791111	75.80902200960506	76.6264279782645	103.70086135550427	85.61533224374516	69.99918250741722	68.2036771467679	82.58725563143867	72.38057680645535	73.37455076143407	75.76829083226951
795000	-591.8380825670994	-29.428097790729332	-393.57573355356845	-168.83425122280158	4.122137290639798	0.4331963720798294	0.8810601687532594	0.5809392297576892	1.3363385666475407	0.21747048879494363	0.7708755291619944	2.6533026868118696	2.0853464929077474	0.8725500470232963	1	2	2.089529433107093	127.62452730904928	66.98267970719412	176.57530521420477	75.90520364229587	76.42597183005066	76.70138768548813	72.0512210446006	76.37132257152606	72.83948077072026	91.14962796573232	102.90861042612961	114.26277613739242	100.66115729036396	100.54102649308673	85.26028936323733	83.32843406033453	95.94539808487458	103.65704512575911	127.62452730904928	124.94171430981493	75.95765944476594	83.36081990055584	75.01464832319674	80.30406987419968	80.24975703832794	78.2226325676777	81.56470106273834	107.63060874315829	96.10200629706173	84.11046043837118	71.39867959507666	96.11523907980107	72.42124061880102	77.08948364968406	76.0206504090689	75.82143216744453	75.1692976922457	75.97388628036568	66.98267970719412	75.98597882876929	67.09507464099052	89.88600792055844	96.63847635541615	113.5864021384978	90.37656216744955	95.04391843902778	72.28900856474674	73.08685881854694	88.90611045427603	102.44115761944482	126.87450357054425	111.39044065637984	71.89446266772511	73.77453718998512	70.95509314065538	79.9569532678561	69.83740803720941	75.58056059502856	76.70663771196526	100.51226055716954	83.95353997972448	68.18123039821027	67.37383457506743	83.64978360551164	72.29444307633035	71.8423272972123	75.5016778171876
800000	-582.9360228710802	-39.83092700951392	-375.47220687584934	-167.63288898571693	4.829951270448625	0.29910552347964775	0.9784670485640956	0.5485150407288955	1.3378295979189259	0.18616141239380396	0.8000913648133423	2.6450464074602404	2.244695491516972	1.3593009713103865	3	2	1.7128299042798631	128.31193051933818	66.9752700482683	165.59867099517953	75.9490260977893	76.55566328378629	76.95920892902372	72.30188480082938	76.47363041737063	72.41318946975973	90.99110081707802	102.86225094246194	114.47189553268721	99.9674086483093	100.327724490824	83.83211973814026	83.29162677206094	95.242571712256	103.4985579716065	128.31193051933818	125.23505552408129	75.92824384858051	82.00695533868277	74.90398964336863	80.29132546333715	80.25569629398596	78.534227262445	81.89745814879673	106.89771955100875	97.00027994353958	84.99663599070185	72.00744545074372	97.99472576262144	72.42014098167957	79.061706420365	75.94631366416131	75.78536464119493	76.01288806118876	76.64643505982637	66.9752700482683	76.07369092561115	68.03644304634922	89.52036182715031	97.18576336027459	112.3030083213736	89.28024470654906	96.02759982725988	72.77752127327574	72.96313294133058	89.15617427298207	103.49761869577583	126.27163158521412	114.86175549735631	72.22658680992969	73.88399684475226	70.75956630102044	80.01556627588023	67.58453706903462	75.91395899109617	75.77215192962258	104.02780916542815	84.79215823397926	72.48906638824654	67.2697516893815	83.29024105223635	72.37004807365007	73.5137390593901	75.94495646161234
805000	-580.3113517414063	-28.587136433951954	-387.82746000560644	-163.89675530184786	3.3103917903897746	0.35956482425064085	0.4794652421952337	0.5712050555781052	0.9748368738436178	0.34481513751956694	1.576829401113683	2.3293662094211074	2.6858437137912508	0.8798747096358033	1	2	0.7201104110642602	127.99942610711494	66.74812537965911	160.50015380637967	76.0354351137046	76.33483678987432	76.67555831733452	71.78338818571417	76.37084963784916	73.22615553354463	90.47493559301425	102.88180123699922	114.40646819948923	99.52210555296622	101.81098589891936	84.09588630443567	84.0314972629817	95.65873111786011	104.04497542409196	127.99942610711494	124.90456070408902	76.54106103566494	81.92310588354462	75.19121135188459	81.2022258987333	80.42840994111295	78.09596786244948	85.60795065299811	107.64107939948737	96.1326935722881	83.38734907927888	72.10028285590862	97.35012778357763	72.88066001011437	77.12611761009317	76.20480748389956	75.74231312287843	75.96922138645718	76.42725442725867	66.74812537965911	76.13003352110296	68.12812161174416	89.59906707112671	97.2848190510276	113.67827393600894	90.69067392008463	96.52564254352451	72.8829034378319	73.28934193412661	90.71047333163571	103.4118640589533	126.55870232078719	114.46110534847443	71.55007654458893	75.14151618697308	71.0631425700007	78.89335402724753	70.69840324386998	75.32121147465801	76.83293851511878	104.00321658554232	85.3318964967414	73.06255497275629	67.98540298860682	83.28088890828754	72.19709558504	72.60031555481865	75.37054353770705
810000	-584.1495863268724	-27.723239398081684	-386.27057218511754	-170.1557747436732	0.9764394520971448	0.3936356775001614	0.17901742240234295	1.4857242903205017	0.8543620393936064	0.2783640285175526	1.0607169117004474	2.3653726668554307	4.160777042572808	0.6005323486979731	1	2	1.18500171238379	128.20805976557432	60.95382142714182	174.6105529529041	75.96227551656098	76.76551688608512	76.65116634802527	71.8090274970838	76.31221406002281	72.44430848957099	90.221240207641	102.93609814158295	115.35827457692119	100.98386910694846	99.28290587224754	84.1155241452891	83.2817080239198	96.1412182191303	105.07431456883774	128.20805976557432	125.82134765710252	75.9060489234433	82.86188751524152	75.17029905077926	80.47897335009945	79.40218624806212	79.52485392661879	83.43451526955224	109.7758448327107	96.15413425742788	83.35952522011588	71.00720104572824	97.16153047414919	72.63179758480078	79.70771003617855	75.94965770957688	75.44019155105792	76.27950579725986	76.5786023040473	66.88696201700655	75.93891418416516	67.51942755015811	87.43959116419204	99.35555638806773	110.62015972077437	90.26331448763342	95.97962239376054	73.10779867709454	72.6235938294348	90.95307284772711	102.99772809502066	126.62428584587609	115.3253054115688	71.16236787973979	74.77935459329233	71.03752035394436	79.4789672205722	71.20157124681046	75.89836264867974	76.37497009215257	102.08267943250544	84.893352177348	73.27210894457214	60.95382142714182	83.50930925622977	72.30260989962034	72.46200875517175	75.94204538149889
815000	-577.1250923936055	-31.40994493972518	-371.9741917592287	-173.7409556946517	0.43984335004931746	0.3114557516610821	0.22147392532447016	0.476823712578191	1.1705393884663278	0.1533292307576086	2.284084570972304	3.9079759170511585	5.2363879073282105	1.0135869397182053	1	2	0.6021195530149255	128.47485098085508	67.17726909764308	163.62447895061922	75.90941353040768	76.30756377545262	76.74015945880988	71.85006724817532	76.42947696652803	72.58935534332889	90.46036641737437	103.52732903193437	115.33478473555537	99.646438871725	99.28307442894945	83.4247710664935	84.04423803522228	96.6603269860382	105.57889123450308	128.47485098085508	127.02738526129014	75.02415504691635	82.12430521766206	75.1223349850046	80.20237176475001	80.8280431795613	78.40038506404748	81.8000589335024	106.60946636647311	97.35838902746454	83.65991648256065	72.4905753766934	102.15049644338474	72.47840632314931	77.37886147474386	76.6770118671446	75.79790734518058	76.28352146581621	76.43454210437012	67.17726909764308	76.02865809110924	67.80574696333493	90.10429758550039	98.91198640558234	112.7551071553794	91.29626285737359	95.33045298293423	72.92589840044455	72.83927146204942	89.57899640511334	103.32561611310435	126.54802238200116	112.9841927784406	71.52542395247737	75.25202785485324	71.0890035152786	80.178315655328	71.1361675539174	75.98152610877344	76.16167451056053	104.11139705837469	85.74689117771833	72.91351524568519	67.9442351998436	83.23940425470718	72.30841385633008	72.9939299799796	75.25911645587765
820000	-578.711292486436	-21.782717635762598	-384.21899696088997	-172.70957788978342	1.1305245788081606	0.20327456537968278	0.22520608280619633	1.357969668315929	0.769725956323842	0.34409698125484983	0.9564926434765131	2.813802110074983	3.0504559864440948	1.0083514174116242	1	1	0.9722603784090809	128.7536848369048	66.75541596083058	174.54358449558055	75.94743088866429	76.45659041733566	77.1812628651365	71.73579853532789	76.30678033754315	73.14998776532462	90.20215644254841	103.92731734056657	114.03869657991628	104.923831359154	99.30467842123879	85.4327077528516	83.77000348030104	95.69076312381533	103.59432536313915	128.7536848369048	125.03582480058051	75.66911920228662	82.18072475534595	75.38055940451741	80.37052370733025	79.47245851446208	78.20128704198977	84.26803046943601	107.83192699858363	96.24353679670838	86.26040307670364	72.1234844676063	105.55144026458152	72.80403548694845	77.94691435141446	75.9795524253352	75.41592362340107	75.72803642525838	76.43785533457562	66.75541596083058	74.93760567148907	67.90587560153807	90.16957631873458	99.18754544069371	113.66688270249549	91.5757693014039	97.05271840229591	71.1620132836007	73.20249185203058	89.79729167265357	103.40601547153675	126.64408794813767	115.4237787266936	71.0895094100261	74.72013586208458	70.95397971797874	80.06413663316475	71.08674623968199	75.4291928020122	76.80282315512873	103.62430831165457	83.66220374416508	73.34981044551732	68.48661378130177	82.8169842674366	72.31907164646155	72.48136675292142	75.83648627111309
825000	-608.156229527129	-32.40925765260519	-390.9726159820405	-184.77435589248324	1.170746740658301	0.5457282178010826	0.2200626429727173	0.6119483039588566	0.5871656667709282	0.13732677180341538	0.3816784772147209	4.196221088260853	3.450177142740756	0.7786745755548202	2	2	2.078484393912712	129.60866000296096	65.01580337555116	198.37759345165347	75.96883841613486	76.36440248589301	76.72017487925682	72.2721792321063	76.50739404725306	72.81093951046071	92.03576529516197	102.86099953798303	114.37373684031374	105.84253906728145	100.77875646863541	85.01469328433633	83.37927686978625	98.69595063224813	104.1038833184264	129.60866000296096	124.92627826768235	75.36435209904653	86.12370891692056	75.06775966943884	80.20033997306741	81.31042366978996	78.17431653297596	82.07498436639139	109.33027526222934	96.98591695183555	85.28151389326662	72.83671755961441	105.87112225142918	72.41445631404399	78.00589554217812	76.1282256139114	75.56127217898033	76.28338127907189	76.57252777768747	66.44887566742284	75.84751258886276	65.97802235602396	90.15519791045993	98.69966773894868	113.93830339492703	90.43350834578929	94.5597476955465	72.98699973136945	72.04250538924131	90.94338191331931	103.43675368348208	126.35223353222707	114.91774993489233	71.825602573937	73.36076698194148	70.91899774294217	80.14357341353825	70.32691205066418	75.76812842988213	75.39898687041057	103.5651075056845	84.74864212096182	71.86075340401597	65.01580337555116	82.39076382578257	72.40126270554543	71.08387454282887	75.09006665846823
830000	-587.8329015203868	-20.645093256037235	-389.3119958805596	-177.87581238378993	0.32114808084508684	0.6740471398007657	0.39768507792056934	0.4071344751530263	0.40313771634781703	0.059330312694924385	0.8718608135127413	2.7578045784979066	2.3486420506863985	0.3997504345492236	1	1	0.9032611885692519	128.64072003388014	65.97991062325158	189.36770035159327	75.99176128916335	76.7072489801824	76.7405555997029	72.31257531501555	77.90924568476497	72.63709061536576	90.23550778842184	103.65297540310706	114.75259289020372	106.41281384057176	99.6769322468145	84.19122613802634	83.195096692218	96.39217228172623	103.91885792100766	128.64072003388014	125.67852663017634	75.59052735882696	82.4415329202553	75.38839275261478	80.19953081144031	80.43630068333353	78.31850800350651	81.23821986423151	107.32629607620918	97.44513783112947	87.75638123917248	71.35102401142312	103.02489115889442	72.41766940702715	78.94413936513337	76.77425390709386	75.61255591423702	76.14289928652637	76.44959956045842	66.69365550394917	75.90923493039304	67.77223447568217	90.10421572510536	99.25556772896142	108.2364156969453	89.0465870874641	97.01651653900569	72.74517678355025	73.31322925993385	91.0823543299543	100.34254859566535	126.68778155050069	111.47244948079889	71.25072603179252	74.96235542083939	70.95523777894961	80.12761535834069	71.19399627238673	76.01402495567514	75.04190280297023	104.02611077223112	85.37223540148194	73.07723827652812	65.97991062325158	82.13177050627752	72.409666213119	72.1248128416272	75.78037868444501
835000	-583.551944983688	-20.992960836227574	-386.80607135411043	-175.75291279335005	0.5335410192069155	1.3040444534851832	0.37203762318014333	0.5048075411353294	0.44071490987796974	0.11978064007541793	1.1761448185834584	2.746356923948049	2.4294073384991544	0.6357830115533027	1	1	1.1368670272993742	128.85748657288576	66.33866838900529	181.51492758921228	76.60664862400803	76.62056405203742	77.18105354615598	71.74825211640956	76.45582898212119	73.51297257397187	90.24054226109286	102.99064750870573	114.04110096458847	105.07603891122159	99.69881253847853	89.77733084719118	83.36736138885551	96.84576396561873	104.14486281298907	128.85748657288576	125.68458302880113	75.27868418776436	81.89616549327769	74.90706575994452	80.34822112253256	79.94984773500398	78.12645104670524	81.8503124505167	106.89791237044913	97.41495146637841	83.360642870264	71.82615838134572	102.54200223311837	72.61754001327512	79.54383493169546	76.05706934007127	75.86097747262036	75.51265923941295	76.18864333565907	67.07504892885488	75.80867087007117	68.09698684148535	88.87798497411679	98.99775274087169	110.2987780525563	89.5135920600876	96.62479768174491	68.46105862200498	73.09994464546767	91.07261817342558	102.97342130690541	126.7037805737229	115.69474665502729	72.07036671527018	74.4044105692753	71.06457626244328	80.15479253308337	71.14550287671494	75.87269935400795	76.6945537539503	103.11613079296002	84.66212585303509	72.92288246662258	66.33866838900529	83.28063892180012	72.36631240719633	73.21648469015003	75.7801747487132
840000	-609.4227911989208	-21.301025727473114	-404.6911911766084	-183.4305742948393	0.671539937237455	2.1743143508949077	0.37942572670290226	1.0470117289544023	0.441010319464105	0.25477488113639307	0.354405320235393	2.8919780488898503	2.1670118118167716	0.3841687045065903	1	1	0.9982888156234183	130.8113535179785	66.39919623482454	203.59905438363091	75.9092092287394	76.7743502926006	76.94222257120171	71.86340720808843	76.37895550876628	72.47769894406004	90.68289534341085	104.03703449751704	114.8881075773256	104.04388311455752	99.33588544752497	92.07888725822407	84.27906512832743	95.43487073777428	103.6471953476823	129.0199924151702	130.8113535179785	75.58004579338416	84.9651487610446	74.9941637804952	80.23074296070708	80.07706125549623	79.05842585402284	83.27084895232151	106.72209542178896	96.36423291780842	83.76572824671709	73.7072000775942	103.99937670287851	72.8650071705703	79.84237192131592	76.30619576456556	75.43380476592941	75.91581489356244	75.5604111849371	66.39919623482454	76.1237506316971	67.44337187908985	86.9141686984203	99.30398506800678	113.58782507490528	89.5327912826994	96.69060084099422	72.79297148931317	71.3168168817784	87.86983130569435	103.4862619535009	125.46916136730985	115.80980668332799	72.23134634863526	73.60140348419445	70.89427905191641	79.9656976153196	67.63496539121324	75.52947728572168	76.98125572248266	103.81479216068497	85.57826115579822	72.30299780493264	68.0955676217336	83.52280116816141	71.0867807642056	70.1721986965651	75.69221082847292
845000	-596.9270259778765	-19.974742638741255	-399.7561759697525	-177.19610736938267	0.4965571050302062	1.820521555927579	0.6090988078600709	0.7783151700223276	0.7282955409921356	0.21824096595978298	0.6039339798454276	1.8898029924288267	1.8257474889138607	0.9082246249076138	1	1	1.5880530086325861	128.8425771207339	66.99208533219236	185.76540321364163	75.94971718706753	76.35755361027394	76.67843232447784	72.45500740455614	76.37573337606398	72.9078869111704	91.47978913780233	102.98512255070992	114.33887511519885	101.9491560056933	99.36096294992035	88.92919755671512	83.43081144135921	95.30562976863153	104.28821073840533	128.8425771207339	126.8085119340412	75.83071109463046	81.83792914081246	75.37529168975372	80.7405655156912	81.09298220340158	78.81114767771695	81.94492043354022	106.96624358306633	96.46338265237516	82.76523175554777	75.42041153904543	97.39792103002769	72.41545773046838	79.09257512392135	76.5737910193509	75.82472308271822	75.80229775720599	76.49348862826106	66.99208533219236	75.88544783853912	68.13233948831834	88.23038567112926	99.01042590178655	113.54145467447164	88.91642062332396	97.02564565295039	71.70338774680575	73.25515415345723	85.97366886266144	103.27190150266757	126.4126722328162	112.55460486413186	71.90808790864811	73.57398079675697	71.01987902743734	79.19588846102425	69.82024780335325	74.82246715246258	72.95885022318923	102.3683527625727	85.1236795373439	73.37190996428032	67.55397371868779	83.64506710216575	72.26084072292988	72.86812602928099	75.88887888495881
850000	-574.6654362807898	-28.249532540031854	-379.74256741801133	-166.6733363227466	1.6754275217381907	1.152752617912007	0.4424033672122708	0.4880473967664122	1.4926627561447	0.2670740279812414	0.5229006190691579	3.1124484572999016	3.6728403797986924	0.6717135773904088	1	2	2.2721453536410934	129.37513854178417	66.83820160672708	170.32899608348185	76.01538755355918	76.31494863892438	76.69495782938331	72.46470343924656	76.33817673114301	72.31913382021693	90.74413196949499	104.07375859560385	114.7963036689575	101.65714438000656	100.22300357249831	84.2741600962806	86.74896883735539	95.68671318338015	105.25172350356257	129.37513854178417	125.02148208842627	77.22635400529448	82.22002014628941	75.12161624641466	80.9740275287644	79.57356424980723	78.0627566871647	81.55047258671011	107.21846576372526	96.9011636700888	83.8257389520751	70.90248069948116	95.79386969957267	72.62584949558892	80.24364822843698	75.95680428881808	75.80726541766694	76.27995753674209	76.64617787362684	66.83820160672708	76.10903309811893	68.02099284661413	89.99856621267162	98.85124916668781	109.84848762580529	91.55568364414302	96.94275322614453	72.13645480599476	73.23442879052047	87.25021460979283	103.31617456848674	126.80087153782684	113.94063642784721	72.07170881908455	74.56527324333382	70.90104505107988	80.05115546790692	71.16468660830893	75.76006155225849	76.2352743559131	104.01113316543778	83.52135485683796	72.35816133850857	67.17338621561997	82.79247222879867	72.38442546976864	73.38415901591148	75.91622623038793
855000	-565.1168095949357	-29.711196980264923	-371.83837340882565	-163.5672392058451	2.579494504941006	1.2393041359796766	0.15575479516748658	0.9674194220428919	0.44506216641090635	0.10637394905178688	0.24320002894744153	2.487867460972483	4.250568861115036	0.6426928845832178	1	2	0.6539356487874126	127.61092383198643	67.07565764186135	162.30814304086493	75.98891351145633	76.36058902493195	76.65463852001382	73.1352028895954	76.36859388174726	73.39310061382743	90.1984811951058	103.7278764666066	114.3613865367134	103.65003285142733	99.41366634841295	85.10551161293765	86.17692922480094	96.24239676235987	105.04937557778992	127.61092383198643	125.09111250330304	75.18036809513193	82.08169901326949	74.96044807232444	80.18869026623521	79.85791621774197	78.02098072008698	82.02486990009896	109.47134251351493	96.26006399297502	83.96325615642166	70.8523846967176	96.00255060225187	73.71252972326148	77.33552216556808	76.04872567181343	75.71365936251489	76.27175911538359	76.64236852114986	67.07565764186135	76.07757092170054	67.60601661194583	90.05574021692942	99.1481064706241	112.49191137969281	91.66502428636849	96.7767925708117	72.99583016472486	73.31922014790717	89.85387063470742	101.75352400847795	126.72693133466925	115.72241472686157	71.4035442283446	75.10613709317839	71.02135450130423	80.08496437594282	70.99621822574812	75.15490749286482	76.83616621489773	101.61735020213914	85.30918808981085	71.21195027158113	68.43901232726128	83.53556918657505	72.19422643725837	73.44591231444666	75.92903704188025
