it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acheroraptor_temertyorum_TS	Achillobator_giganticus_TS	Adasaurus_mongoliensis_TS	Atrociraptor_marshalli_TS	Austroraptor_cabazai_TS	Balaur_bondoc_TS	Bambiraptor_feinbergi_TS	Boreonykus_certekorum_TS	Buitreraptor_gonzalezorum_TS	Changyuraptor_yangi_TS	Dakotaraptor_steini_TS	Deinonychus_antirrhopus_TS	Dineobellator_notohesperus_TS	Dromaeosauroides_bornholmensis_TS	Dromaeosaurus_albertensis_TS	Graciliraptor_lujiatunensis_TS	Halszkaraptor_escuilliei_TS	Hesperonychus_elizabethae_TS	Hulsanpes_perlei_TS	Itemirus_medullaris_TS	Linheraptor_exquisitus_TS	Luanchuanraptor_henanensis_TS	Mahakala_omnogovae_TS	Microraptor_gui_TS	Microraptor_hanqingi_TS	Microraptor_zhaoianus_TS	Neuquenraptor_argentinus_TS	Novgenus_novsp_TS	Nuthetes_destructor_TS	Pamparaptor_micros_TS	Pyroraptor_olympius_TS	Rahonavis_ostromi_TS	Richardoestesia_gilmorei_TS	Richardoestesia_isosceles_TS	Saurornitholestes_langstoni_TS	Saurornitholestes_sullivani_TS	Shanag_ashile_TS	Sinornithosaurus_haoiana_TS	Sinornithosaurus_millenii_TS	Tianyuraptor_ostromi_TS	Tsaagan_mangas_TS	Unenlagia_comahuensis_TS	Unenlagia_paynemili_TS	Utahraptor_ostrommaysi_TS	Variraptor_mechinorum_TS	Velociraptor_mongoliensis_TS	Velociraptor_osmolskae_TS	Wulong_bohaiensis_TS	Yurgovuchia_doellingi_TS	Zhenyuanlong_suni_TS	Zhongjianosaurus_yangi_TS	Acheroraptor_temertyorum_TE	Achillobator_giganticus_TE	Adasaurus_mongoliensis_TE	Atrociraptor_marshalli_TE	Austroraptor_cabazai_TE	Balaur_bondoc_TE	Bambiraptor_feinbergi_TE	Boreonykus_certekorum_TE	Buitreraptor_gonzalezorum_TE	Changyuraptor_yangi_TE	Dakotaraptor_steini_TE	Deinonychus_antirrhopus_TE	Dineobellator_notohesperus_TE	Dromaeosauroides_bornholmensis_TE	Dromaeosaurus_albertensis_TE	Graciliraptor_lujiatunensis_TE	Halszkaraptor_escuilliei_TE	Hesperonychus_elizabethae_TE	Hulsanpes_perlei_TE	Itemirus_medullaris_TE	Linheraptor_exquisitus_TE	Luanchuanraptor_henanensis_TE	Mahakala_omnogovae_TE	Microraptor_gui_TE	Microraptor_hanqingi_TE	Microraptor_zhaoianus_TE	Neuquenraptor_argentinus_TE	Novgenus_novsp_TE	Nuthetes_destructor_TE	Pamparaptor_micros_TE	Pyroraptor_olympius_TE	Rahonavis_ostromi_TE	Richardoestesia_gilmorei_TE	Richardoestesia_isosceles_TE	Saurornitholestes_langstoni_TE	Saurornitholestes_sullivani_TE	Shanag_ashile_TE	Sinornithosaurus_haoiana_TE	Sinornithosaurus_millenii_TE	Tianyuraptor_ostromi_TE	Tsaagan_mangas_TE	Unenlagia_comahuensis_TE	Unenlagia_paynemili_TE	Utahraptor_ostrommaysi_TE	Variraptor_mechinorum_TE	Velociraptor_mongoliensis_TE	Velociraptor_osmolskae_TE	Wulong_bohaiensis_TE	Yurgovuchia_doellingi_TE	Zhenyuanlong_suni_TE	Zhongjianosaurus_yangi_TE
410000	-783.8381314813643	-39.093190863327806	-540.9147038577674	-203.83023676026903	2.3360834435641653	1.1649456551046615	1.7528425801709133	1.1343605553926859	1.738030758897872	1.4649225573104863	1.3849913442857364	1.362565057338164	1.0655262481485763	1.9501401684150763	2.9282734444599865	1.820282751726695	1.1144992906330866	1	3	2.8213051400509515	146.14955692431124	65.93254143610866	145.29634841636113	71.1814450797297	87.50696627747519	66.79779786456473	72.3542355350879	75.4713139799523	70.47468613702394	84.02613415993203	82.30047302999198	101.28696305062384	128.6206627657878	66.90649395903318	115.3631864160136	68.74416349491918	144.97171965039172	83.6235503885857	122.3743063039092	77.12055763359285	76.40293547271384	82.09129618460493	93.55019071606297	73.27093768311853	71.0157580463792	83.22751240768474	120.57146031712169	120.18796799630847	124.82565430684326	91.39761481032045	92.61486814697611	146.14955692431124	89.74250284969504	75.1216090301684	71.89425888924562	77.4362441284839	89.05352972900918	83.16821633465845	73.77517681375366	129.42869364661956	125.32683516865227	127.1710470288666	129.55502293399687	74.30013984753431	90.60487748236	93.88617463863277	139.05022780856243	71.6365245209429	75.22147321137352	77.1896884231731	121.92828922002357	110.42203283596844	115.55375520738707	117.26369859172245	70.55944638700113	86.61716754573831	66.10665207477568	69.42444819744921	74.07352226811983	66.08016942456068	79.68997875156857	76.21213190759866	93.90554331992172	128.53827815827563	65.93254143610866	108.36025975428878	68.69894716747574	144.6041405134031	69.64716157523318	122.29439175487813	76.80430137543377	75.90287020912584	81.8582204777019	89.28055305727581	71.82274813600309	70.9276945877132	82.68083457677771	114.54663724539134	118.97668155589642	116.5670454324878	89.15142768757158	90.87462254377938	141.41868521242833	89.51387314479226	70.182042853093	69.3569485584035	75.71658476630344	75.9671716952491	75.0285442641655	73.11020412682271	128.89995330074723	124.88655272834434	125.21390523260304	129.3376977254302	74.05708371033839	86.9376086724975	86.70751082912774	134.55303080230945	69.46044050510034	70.93782555851504	72.58927939735949	121.7692723139448	109.96581312197807	114.9553029828799	117.16033003954101
415000	-776.222521579955	-49.47829791003274	-529.6626458333477	-197.08157783657452	0.8403944233448513	1.7837034388206316	1.7513061378141441	1.5299880195391762	1.883510853241344	1.369945110582623	2.182830175310038	1.2726408868227819	0.8939149856878136	2.3652538667237053	2.2055900668015203	1.1382651289836938	0.8634491883219735	1	5	3.969665727493409	145.18951649825482	66.01618235498867	137.11511702749976	70.8962240210552	89.66304721838581	66.65207109461974	71.55980501364623	75.74569412161348	70.15033186828106	83.44722118142873	82.1497213697483	99.83914431577057	128.57682614415444	66.87726521481409	114.99815434923207	68.8999781143303	145.18951649825482	83.37367294691308	123.28552799606982	77.05722751104697	76.44743775705548	82.09842630493975	93.50277475502789	72.18693219643195	71.05277276396606	83.15533007207677	119.47433406080958	120.10164364173339	124.63071239214607	90.81459543505103	92.76231914092607	145.01248574416508	89.62996324212828	75.6498384534803	71.66723648042327	77.43889947389222	87.21690377360785	83.20989918953047	74.1869828845233	129.12980798552172	125.4364727876429	126.99428345001014	131.42570511557543	75.08416295966217	88.90921115931765	91.84833799197342	139.862704106265	71.62915107372164	75.0030699832626	78.31324738992498	121.9716883184783	110.56766765867995	115.70792709581102	117.23410057797982	70.32377858809018	87.40545853971184	66.30202039163996	69.3540641801411	74.08848306883333	66.04276032804484	81.3472621036324	76.18673949652704	94.26411856999869	128.331905678572	66.01618235498867	108.6350650730758	68.69879491180207	144.8672915979589	69.68172288870281	122.15093280922639	76.80011778132898	75.98034705260154	82.00210505580046	89.59123694161087	72.13530709819298	70.89320338135455	82.75591110957193	111.29281683546311	119.6642212875518	117.30124798238464	89.43484756923844	91.49599641378094	141.24849190774074	88.80299879468005	70.57373546365459	69.82782678981982	75.67371412296986	75.03401264838577	75.27595056235054	73.4320210839139	129.06969850037194	125.11638127941444	125.70980610169555	129.0073543050163	74.08362895252955	88.09406147412854	86.68873738525805	134.37951355622582	70.03369187312806	70.5850331301924	70.97641082979476	121.89624366874943	109.70921328434373	115.43784935400342	116.90302320941296
420000	-771.979065500031	-34.28649131165129	-531.4733467372932	-206.21922745108645	0.8248559065378362	2.5217903131162167	1.2396545367795897	1.5932561015622906	1.6174990905815876	1.8961185717574438	1.6792916031505356	0.5924829366034359	0.6624708093338277	2.6936032757859794	3.692985746278902	1.1808151708730503	1.4611271896977926	2	1	2.0789459062054605	145.3556303718019	65.62297732572445	142.18667757679034	71.38839900272231	87.52271193687645	66.95809991491784	71.89254639517621	75.50133670592926	70.19351158902523	84.25644997431246	82.95585775429632	99.30951398727575	128.8263653829826	66.92414797437151	115.04107276681421	68.7844623433054	145.3556303718019	83.5191105052371	122.36859908295389	77.18964258582395	76.39430472029008	82.70460533675133	93.57421268946007	72.53350826639146	71.54663265795769	82.88874522821024	121.56041105041291	120.31840775978016	124.83771789570068	90.873188126783	92.80562284770625	145.24252703199616	89.62012547140334	75.88224051028473	72.313019728924	77.49003362504656	88.33251129632767	83.18337978645901	73.64761290841241	129.38248805393224	125.50627941389793	128.2483024974974	129.41371466376413	74.30054716739909	88.1781721652069	92.4932960411799	139.224590888893	71.72744361172337	75.55758962975779	75.47358260492771	122.03823941294857	110.37644815439108	115.82928011592323	117.89119021281329	70.51402688196451	87.45312597771591	66.34089436010616	68.13837422397671	73.67533284559653	66.03872704351109	79.81139582433505	74.86186767326237	94.0159436631125	128.22455986477863	65.62297732572445	108.69344964043113	68.46900570310427	143.8012899968865	69.81085190930942	122.3399041181303	76.9973956569521	75.96167284445757	81.95078100097732	89.88484492838857	71.95352188423232	70.75006963264333	82.73031827453451	114.42502662815065	119.65795096233342	119.06606606460313	87.81904624218816	91.38676368064175	140.98768150230862	89.41078392010564	70.28052955823335	68.99534838300396	75.75701015368278	75.66641721095462	75.26044785986583	73.24086414835055	128.879656794399	124.97778318216562	125.62872342490633	129.36800873143537	74.28510615495473	87.97224807456817	86.31205331999195	134.2706755906653	69.84409358485776	70.56506721294328	71.11818172551708	121.61227532565766	110.063695495005	115.34354372860176	116.95537233536274
425000	-757.1542101775298	-27.980049479508025	-528.8516365708804	-200.32252412714138	0.7456838113868512	1.3233660420859485	1.8647075220967109	2.7985096616910377	1.704786058442668	1.4781111421040203	1.3885620741311933	1.0207648794747333	0.8727507989347721	2.9498959019337017	2.4325320438372966	1.2974788058650522	1.501501399350132	1	1	1.4015342135981792	145.5419061467147	64.84483854808346	133.2401315280696	71.06327770149787	87.48858963012079	66.74808875063056	72.1109852125025	75.93453397430396	70.17017637476192	83.2033718845463	81.95169523516783	98.92525867432326	128.58567215823177	67.17799289953804	115.00441009506244	69.21498999571688	145.12620462576828	83.26994892528288	122.37955368377897	77.07818250051596	76.48575325894562	82.20302299441086	93.66957151863261	72.2328600445585	71.1324551825413	82.82289527091626	119.19901155606738	120.80306054141516	125.02458670843384	90.97630246914746	93.36047516531876	145.5419061467147	90.69740353058589	75.21832902346338	72.244139214829	77.49757986181928	88.342127974608	84.5577870115891	73.93496780506744	129.4726697546925	125.69079450035159	126.98467365682029	131.0612603237576	74.36413158903821	88.58705449970883	92.17246300042157	139.24551534722886	71.88536898508565	75.14079970026403	74.99588088311904	121.93733199501007	110.3636081018278	116.42000683023504	117.4765593253547	70.37297787712637	87.32065254621178	66.25186932168008	69.49689824871012	74.13607599050704	65.80991109031604	81.30050417036696	74.95401960793771	94.69862458507744	128.4105493010462	64.84483854808346	108.66250736037335	68.51934281191427	143.82770433605825	69.15796434047859	122.28312063654853	76.44200195184544	76.04624473884905	82.0828052554038	89.44160586794156	71.90792916511302	70.89168140321354	82.81787103997328	116.04642532832848	119.79457321967462	119.11725617359637	88.97016374660312	90.91646795330905	141.0236015435039	89.26485579516047	69.51809947615327	69.00553490804245	75.70849848205279	75.93292970089465	75.11531705190947	73.23292294160461	128.68251093418644	124.82403826313374	126.10838432090212	129.3243530741675	74.29250578688678	88.09939245459023	86.3308168663121	134.61390489699232	69.86848705892834	70.7563004503976	73.22192778160225	121.7367826369865	110.29892567522006	115.33180175523711	117.12067609450871
430000	-780.1208185914309	-27.798036454696547	-546.0297418876335	-206.29304024910084	1.0140231913739917	0.9611829497595802	1.6760069723764133	2.513985297093189	1.335593560588299	2.7002294652685186	2.6332763947415025	0.8909532092841201	0.9482639120952939	1.8397448962384733	2.1193854541946244	1.1707121993972143	2.8051418631550975	1	1	1.0959184738747665	145.02832905859853	65.34721077186136	138.99364441779952	72.50796588528007	87.74105600965575	67.28184424729045	72.1221740618039	76.62294138412129	71.15612588790479	83.78548298406979	83.38147210701882	99.40661310184596	128.79344413937076	67.79051100590065	115.58216350040101	68.80179310017222	145.02832905859853	83.75202312571496	122.51441616506276	77.06325425943648	77.38873643039224	82.18133122366824	93.97163893703737	72.26772246016398	71.84715888053937	82.8965220069079	119.29728895675196	120.68719972807222	124.7776431659011	90.82008330605355	92.73166826675207	144.85530706665944	89.670488919108	75.19218009743462	72.60465849151159	77.47318251778232	87.47546043498456	83.0578321154876	73.88720979434062	129.1912436026601	125.33975245312669	126.8577927372534	129.60701967077162	74.48420552636581	88.71168264139308	93.32403496476776	139.13347004135412	72.57159925909971	75.69735368570602	75.1144530828179	122.01737325555848	111.04405611405606	115.74678341255098	117.24718735569768	70.60950669791332	87.34185656029696	66.17903088424671	68.30499418118764	72.8892765838328	65.55023068630865	81.28427539724132	76.51070333643423	94.33591420555334	128.37403091846804	65.34721077186136	108.61184995405772	68.44249368723248	144.58185015928882	69.9604705357182	122.09064851190375	76.9284795976369	76.007597390767	82.02107464395442	89.9208861971025	71.50472932426798	70.4377628012194	82.40737345392317	115.76402727171609	119.71004718570998	119.13576770338592	89.49231512125309	91.32253552112985	141.3967713028035	89.50908004036866	70.48636701435973	69.53499258405787	75.67859878134892	75.90854953103167	74.9939818130612	73.38129145618673	129.0652272205877	125.20628310794636	125.04908140229674	129.32414291839385	74.22464225972256	87.28823965767948	86.18102058726657	134.30556039507584	69.57160255069232	70.9578807227579	72.67964437972161	121.34973346399781	110.07707021209934	115.22085381926475	117.05173170424406
435000	-745.4473288522036	-40.26596929319069	-513.8095516133496	-191.37180794566325	1.2347057901223728	1.1188732442240938	1.3780140501496922	2.432085700251079	1.0321256060201405	2.086698252142052	2.512929141315321	1.3212915288223193	1.372624371848395	3.0558799407469315	2.6382952662276584	1.148949122756815	2.7313494569598906	3	1	2.66002947300706	145.08866262967513	65.57328264013545	127.07389943488647	71.76580520547682	87.47661557279834	67.05894598732044	71.96116568675401	75.43436060406384	70.04372345275702	83.40963258284926	81.9762062726375	99.85203950961139	128.67764253373983	66.7904137465725	116.4964429696077	69.33627909306456	144.99738976713553	83.34568731991375	122.54175698289914	76.99778660269699	76.50792839985145	82.10598009910149	93.12858342849718	72.53048988335834	71.10471476940721	82.9111743872488	120.65894610955564	120.62975679376794	124.62368489411912	90.7579082979779	92.9758691906362	145.08866262967513	89.55813730483054	75.28641218422729	71.95018087175205	77.668298031519	87.39346141105716	83.54192354092011	73.55679158216667	129.85163361388211	125.51821419005944	126.96474370340762	129.60909824362403	74.48076417157478	88.4579967047294	91.98569111535762	139.01517138983823	71.54762172461042	75.24023376468854	75.81506296688195	122.26206813147964	110.48130772004801	115.83389304359008	117.19010442810806	70.83594297423116	87.401598287137	66.11979135459707	67.94816300109245	73.92080537477213	65.57328264013545	81.20686994793853	76.54463581317857	94.68786632110532	128.441266946738	65.68867517559633	108.68764147670933	68.59977604707056	144.852326016825	70.16497631516025	121.76291760382733	76.99652577549034	75.90681924130038	82.07910240770624	89.88227624764556	71.8330973104335	70.7155450202797	82.534615292693	115.8345138269769	119.80648741425018	117.81340202678257	89.47771852387919	91.56891571527223	140.08585529627024	89.45740539899721	70.65184213937232	69.81135778815941	75.81267752847121	75.99821331228496	75.253048280788	73.43549538212915	129.09010380076103	125.00334780203444	126.1299094945914	129.16829168485734	74.06910484137266	87.08513942161083	86.75412834224859	134.67120625763644	69.99763013954424	70.84033752369345	73.0572932987303	121.49977119031387	110.15676474930676	115.27296726818508	117.13305813637807
440000	-795.4287924656013	-58.88725754598553	-539.474900503141	-197.0666344164747	0.8038966713435303	3.3399198099777756	0.746426936956349	2.2099730265082025	1.867386196927243	3.6897796700047074	2.5773334908509087	0.8553508289392967	1.9132587650498263	4.038947854576767	2.5025387571211652	1.3385586746870268	2.728209325389916	3	3	0.8616171877443386	145.94677150192013	65.331738038943	139.4030252534592	70.94493694206912	87.47389729161372	67.58575177452157	71.85199962948177	75.89687376925673	70.14101042658909	83.68251270260565	82.81557322280439	99.54045817248772	128.7096599500014	66.74404778411854	115.71807029803242	70.03119901389043	145.91100744833435	83.35861663678223	122.77726741387366	77.0823974923446	76.54104775245712	82.22723759955481	93.5559163765679	72.62943415492748	71.01350322333374	82.864792279008	120.10670847132496	119.99718464143096	124.75410129934049	90.75400127513734	93.07074592259455	145.94677150192013	89.53922387234881	76.51736391537715	71.59264096600207	77.65738185304195	87.77005314497839	83.03993393045637	74.14065171775677	129.16533627613606	125.30758085333503	127.14305516274774	129.38218129892903	74.79388741753668	88.75468861592752	91.81969431927205	139.380263882729	72.68333669415857	75.29828091366142	75.00877728045438	122.04413060319187	110.75558123580998	116.32372773381763	117.58457267333313	70.72320975739845	87.26300519578027	66.31063765401399	69.0692264570189	73.85802231838865	65.331738038943	79.67336205221444	76.76603840977911	94.61498606391291	128.5539974176091	66.09006204283014	107.93565787225812	68.47646589947597	144.78281811439865	68.31482314440323	121.16774610962266	76.89617285250358	75.50705536295963	82.01496592423797	89.68385381954289	71.80590188405442	70.81373178511744	82.75611292584752	115.0534724793157	119.79011026051414	119.18430618524661	89.46965375886705	91.327975982171	141.07435770251632	89.47219728224856	68.10509816877108	69.7174920795006	75.77094192429225	74.97463285456895	75.17736517681615	73.4426066856824	129.05694474984404	125.29145466903631	126.07538133513827	129.3760115129532	74.22563192628614	87.47488155447171	86.59506366358816	133.9935325230472	69.88971066601087	70.18768150143472	72.96476428662024	121.76604524202845	110.12171176177218	114.85959600311068	117.17783053578314
445000	-766.4201947911553	-40.49250908564558	-523.2434129073911	-202.68427279811863	1.7256879698996834	3.3525410031132385	0.9112407144422989	2.642496207869707	1.4293609232354452	2.5534304721672045	2.7378042271417424	1.1346184763704545	2.1617955931400985	4.445414685743554	2.6714405091038165	1.466023005940632	2.0699805421798847	2	1	0.9052894486634833	145.06671002526537	65.91993882506719	135.35756646318737	70.86228571083434	87.69852054969633	66.8733907501516	71.6001521211855	75.5495752230971	70.15511743457601	83.81054421774445	82.31636322517717	99.56260373887682	128.58076066592668	66.78441520959208	115.92360639581163	69.01201994358172	144.9613101484094	83.3383091997218	122.39498290127982	77.00626759865683	76.47716177247472	82.15298889288823	93.15582303760488	72.34562076398751	71.01395362548016	82.83762954107632	120.15843812448061	120.25875508591871	125.37563618556138	92.1051521955013	92.77455649366549	145.06671002526537	89.9214845433975	76.02290555639003	72.37891016797978	77.57037276773764	87.10601307157053	83.2025712195224	73.59108464878544	129.70931602557846	125.32910832864266	126.86861879977452	129.54505414895576	74.30654072590119	88.14905097494938	92.42346482550938	139.19549139821981	71.62894564275662	75.07703500910809	76.95762292092368	121.93210044617017	110.60633436087973	115.65796195409402	117.67936207853195	70.13668077109944	86.85284153173902	65.96111705705624	69.3221298781816	73.7087583516094	66.1162340651931	80.9377573623828	75.60860471352012	94.62544279138442	128.56490339679647	65.91993882506719	108.59316521044529	67.8151173927036	144.94243854222748	69.01508078899973	122.0141917725099	76.98545919581159	76.0650419190204	81.08071672664603	89.80392884783346	72.07807777913195	70.93851560868758	82.78690437988179	114.90231579271602	118.81342981497701	118.65593102354876	89.45339647395132	90.75827422490586	141.4886585392677	89.41733165178316	69.94736480845783	69.33516050365695	75.36578265172254	75.66285534331222	74.83515744399939	73.13912197275049	129.09003153239803	124.86177590920343	126.17330447097514	129.2254449748005	74.24112604069133	87.62616429140786	86.57594913448442	133.97584668894822	69.9573573543494	70.31499550913449	71.68151345862032	121.90036725976981	109.94795645098475	115.4109341202166	117.02383958145322
450000	-774.240425588943	-37.95580030108425	-534.2825772212389	-202.00204806661998	1.517838717910164	1.4812962552199687	0.723360826467963	3.496542129590833	1.740106023231793	2.9973169065386918	2.1172467598192313	1.5674890830101063	1.7183995449900888	3.0696885348764846	3.237285618536676	1.4153358072514908	3.50791942425832	1	2	2.3167916683118923	145.93776771127256	65.34350549613413	135.8242765644173	70.99234020702414	87.49860827586048	68.11647121185061	72.15513787452085	76.4736459542198	71.23472262622016	84.18980536843193	82.03478851445205	99.09261797440305	128.8762091307092	67.46400529355927	115.2748772428794	68.7963203923682	144.9846860635286	83.21778540468767	122.48699872359586	77.04056990593077	76.37925735040257	82.59762626789285	93.85197115341941	72.22306300116428	71.74974081574771	82.87706678607455	119.16541898358538	120.8081221261691	124.62712600566545	92.5678555961252	93.06726437774867	145.93776771127256	90.27687033957216	75.11400626625587	72.1993668211226	77.45475001633591	86.9643440933342	83.38749829262403	73.59127382724789	130.12822118123898	125.3662520599977	126.98253936123653	129.65214912968835	74.30829371142046	88.34802018508714	92.28066066118178	139.5124640258465	71.6847617930993	75.04785346990305	75.51474311256179	121.9975803091399	110.45354312897916	115.60653698734815	117.20291264037586	70.61373406721016	87.43366274663073	65.34350549613413	68.81253482316642	73.78348504875423	65.81295795767691	80.89872822681242	76.62670735652117	94.71629599399529	127.91299739896365	65.95742291195891	108.49089185679917	68.71862158742931	144.44373244692076	69.6844440613287	121.76790799014755	76.67991393969591	76.0457003767914	81.93201956885338	87.71289241350354	72.00098236668266	70.91599454718057	82.50316443997075	115.52657721245458	119.70763036309033	119.12571847331844	89.21020110010032	91.00735485281463	141.38764788485148	89.09021999116564	70.7643190470659	69.81985460240173	75.59300172434813	75.66134335456694	75.2572998602629	72.93033900037474	129.05830262053578	125.25102589998338	125.36825080783309	129.26754010623404	74.28588199965395	88.08756325218503	86.09426842301083	134.49620274676903	69.1082768261603	71.07845588278843	73.06017880358553	121.27788263153384	110.12242600911682	115.46482482882293	117.12134926053334
455000	-765.4716105190791	-26.931884193778956	-531.0132171723966	-207.5265091529036	0.8790034265442972	1.0911686606355995	1.0238051339390135	0.8457863969218806	1.3606183159923853	3.5187100627000443	0.5501855907484897	1.1708497213641946	1.050923952027868	1.9369547362564365	2.8184374261618244	1.8297752169337587	1.636461819004652	1	1	1.3885279339571777	145.4563297815681	65.84570494735439	141.73033334825436	71.4811672319624	88.19918759522366	66.70073247175496	71.65583049813505	75.5515054293902	70.14029582719468	83.34148589779396	83.38326389494941	100.2198602688306	128.61631325844812	67.3143260244201	115.0654519074657	68.76577253411446	145.04715144782583	83.60618103406554	122.64246773843524	77.34997207241445	76.42012123833796	82.08842759825878	96.13084122775277	72.51086874693466	71.05468959198522	83.39184282957392	119.53372978658798	120.17577982129411	125.74681279100285	90.78909183493343	93.21648426772444	145.4563297815681	90.60059902050952	75.71216176016102	71.8067627956578	77.47695973598503	87.48488781956301	83.077074227519	73.58225722333164	129.14299367484048	125.31706447723097	127.2808580198119	129.58144478367348	74.37916250561311	88.69335898631759	92.49200606503703	139.33600452278606	71.7961319674368	75.4253312323156	75.62859934023051	122.01926509815031	110.39459030293375	115.76381578662374	117.29557609367691	70.79342370014805	87.4550357539785	66.26047163232892	67.56849311347531	73.99227843793756	65.99853457248958	80.78137423145469	75.66539145451117	93.72985406535994	128.5306971087688	65.84570494735439	108.69287906965285	68.72405466687304	144.90527396794687	69.21372553025213	122.23150754576577	76.9338966698687	76.0818043080775	82.0837551929387	89.65594708587193	71.93585306760485	70.81870334117274	82.48038299599989	115.22585169683833	119.59031952279486	119.16947351509069	89.1062263626163	90.31732621822906	141.4853826898524	89.40927400333808	69.58671666571622	68.83307483662205	75.82518982502802	75.6852988157709	74.99169897041644	73.48808871028649	127.4212690205314	125.2807785552469	124.5389765026413	128.7242625367811	74.142916786485	88.09107997550062	85.34345623354072	134.41211715256705	69.88719268884869	71.07212853706443	73.2059817761569	121.79463656848391	110.16062486739439	113.90169387009999	117.08247737575532
460000	-768.433960649982	-38.97158252923512	-528.9246632729622	-200.53771484778474	1.6830541976921767	0.6659635863980718	1.3593111137626206	1.6481958945380457	1.7394620698670449	1.9336574521196523	0.4026153252668255	0.5713990350663123	1.208263849027046	3.0068719774189265	2.2892208651707393	1.0859954248062018	2.120606564574871	3	1	4.432794498012011	145.08982206879966	65.55339171331703	133.1699494215859	70.96424732461102	88.74445503833567	67.04768257849955	71.62904198682232	75.4513636897473	70.43098184873358	83.9727244671766	83.14798082647665	99.31683564572985	129.00326208376418	67.88644679016731	115.6972317742605	69.37054836188045	145.0324698203595	83.26768419765135	122.962094902482	77.23252235904168	76.54332315130331	82.10158426593564	93.31797198623534	72.22104913162508	71.37813901801584	82.83874252268038	119.35855002570958	119.85689501655757	125.1049751366565	90.97621037686787	93.63049553686191	145.08982206879966	91.61053368455113	75.35882878653658	72.01475916990596	77.53986646272222	87.17017629744245	83.21695857165106	73.57626054385065	129.5792753021296	125.3742411916742	126.92134265635713	129.74235112244168	74.9633088899446	88.19629328158464	92.30271527625766	139.04563427094536	71.85747373643142	75.27831050648302	75.64824489964312	122.27371679302614	110.85835646379809	115.65465537159687	117.70612416180235	70.74818958366168	87.25588112145168	66.18115269990209	69.39348916618677	73.58813221350411	65.67273250794136	80.54327697719158	76.75675450924284	93.34207382362119	128.5610372505274	65.55339171331703	108.62069972610745	68.53809074147361	144.92913082572588	69.92654179687617	122.31059117952762	76.97150172166003	76.07268580789201	82.08573669806758	89.95502901748341	71.41437192459128	70.88128556501768	82.8189254725214	115.73554334536246	119.66110610367087	119.11089115449568	89.33393890588475	91.2974312948293	141.1950398122717	88.62893452811753	70.16075664396922	69.7121629452252	75.40341897471522	75.88558212487592	75.23205440155728	73.32580023271436	129.0337934622792	124.98154497533763	125.97550346556976	129.20762556324408	74.1497100170986	88.00850162937535	86.27094774971745	133.6534533286673	69.92580789540578	70.87938203117382	72.84057298297394	121.8779623518109	110.30099604889615	115.39680677846819	116.98883916097881
465000	-788.6128811171332	-39.57488548301982	-537.9775404223224	-211.060455211791	1.2434615658791506	3.1680295901110216	2.1639518688470227	0.7885437041660179	1.4794198024499134	1.793504783641532	0.4468479937343474	1.060855672832785	0.7525230314728062	3.731645789068721	3.229702661415428	1.1235929845188184	2.080714864804991	2	2	2.499463508031832	145.0171403489991	65.07894980908463	147.69010204525043	70.89013987738268	88.10026713128013	67.58166110413359	71.87816808094364	76.49186726075642	70.10218261187548	83.18490185548139	82.47666772077595	99.0847439631025	128.80342493906429	66.80581467482911	115.07400737462245	68.80852958166528	144.99535435508568	83.23948641212827	122.37719247758547	77.04095414285212	76.60218663960521	82.08949025763984	94.01675834611672	72.3628602623234	71.20220038196817	83.07309514146851	119.83600316074154	119.82247599296109	126.21978644546516	91.09488636186066	92.61964281295222	145.0171403489991	92.16493159356531	75.88646673304636	72.11667466695431	77.79748543963679	87.18638385418012	83.35783203187792	73.56546456393461	129.23733599574177	125.79320077568065	126.94689060249897	129.3765802078321	74.48267018612988	88.85923992999895	91.86787148865488	139.32009794324497	71.56727867077875	75.06539076800438	75.57033125380444	122.24848692307405	110.77112819334886	115.65930737589007	117.42700361986114	70.81982536079155	87.27139716707339	65.6426427689918	69.55642497388658	72.23557721019326	66.10674193878722	79.24457769729148	76.73881529563708	94.2036507136345	128.4611804716111	65.07894980908463	108.52442421905171	68.60567815707412	144.9220766865968	69.34397131635727	122.30149919102853	76.17125714521396	76.07357194361286	81.92800118769597	89.59088978749469	71.12476398443435	70.89688181655602	81.63279160465085	110.56785809112063	119.82048252910552	119.17203776512606	89.38840809640331	90.23850329761014	140.9956022928361	89.43305294302114	67.26882740221745	69.71095763563835	75.83966795203104	75.8842142935029	75.13894319589284	73.32901409381708	128.97504220303233	125.1379223099427	125.87383989120099	127.36348193059699	74.25179505770447	87.91488355323038	86.56625481795591	134.46201126504786	69.08126121312137	70.65585710169832	72.30623374240777	121.65595765477863	109.99257837376582	115.50018345340479	116.4693778851943
